[2024-06-13 12:18:02.898494] [0x0000007f98d14010] [MocapTag] [0x00002ff1] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-13 12:18:08.352855] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2400] 1718295488352733, 5.51585, 0.0835425, -0.184557, -0.313172, -0.998941, -0.00340652, -0.00246836, 0.0458268, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.355792] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2401] 1718295488355669, 5.51879, 0.0835425, -0.184557, -0.313172, -0.998941, -0.00340652, -0.00246836, 0.0458268, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.358646] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2403] 1718295488358521, 5.52164, 0.083546, -0.184549, -0.313177, -0.998941, -0.00336145, -0.00249549, 0.0458099, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.362957] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2404] 1718295488362826, 5.52594, 0.083546, -0.184549, -0.313177, -0.998941, -0.00336145, -0.00249549, 0.0458099, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.365412] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2405] 1718295488365238, 5.52835, 0.083546, -0.184549, -0.313177, -0.998941, -0.00336145, -0.00249549, 0.0458099, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.368067] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2407] 1718295488367925, 5.53104, 0.0835398, -0.184575, -0.31319, -0.998938, -0.00337225, -0.00247107, 0.045893, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.370959] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2408] 1718295488370837, 5.53395, 0.0835398, -0.184575, -0.31319, -0.998938, -0.00337225, -0.00247107, 0.045893, 0, -0.00257915, 0, 0, 0, 0, 
[2024-06-13 12:18:08.373346] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2409] 1718295488373229, 5.53634, 0.0835398, -0.184575, -0.31319, -0.998938, -0.00337225, -0.00247107, 0.045893, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.376099] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2410] 1718295488376013, 5.53913, 0.0835398, -0.184575, -0.31319, -0.998938, -0.00337225, -0.00247107, 0.045893, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.380365] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2412] 1718295488380247, 5.54336, 0.0835211, -0.184557, -0.313166, -0.998947, -0.00368265, -0.00235338, 0.0456703, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.383112] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2413] 1718295488382991, 5.54611, 0.0835211, -0.184557, -0.313166, -0.998947, -0.00368265, -0.00235338, 0.0456703, 0, 0, 0.00247349, 0.0608206, 0, -0.0445448, 
[2024-06-13 12:18:08.385777] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2414] 1718295488385653, 5.54877, 0.0835211, -0.184557, -0.313166, -0.998947, -0.00368265, -0.00235338, 0.0456703, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.388944] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2416] 1718295488388823, 5.55194, 0.0835561, -0.184563, -0.313158, -0.998911, -0.00356467, -0.00295609, 0.0464208, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.391100] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2417] 1718295488390986, 5.5541, 0.0835561, -0.184563, -0.313158, -0.998911, -0.00356467, -0.00295609, 0.0464208, 0.0035084, 0, 0, 0, -0.120938, 0.150679, 
[2024-06-13 12:18:08.394600] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2418] 1718295488394484, 5.5576, 0.0835561, -0.184563, -0.313158, -0.998911, -0.00356467, -0.00295609, 0.0464208, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.397313] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2420] 1718295488397182, 5.5603, 0.0835561, -0.184563, -0.313158, -0.998911, -0.00356467, -0.00295609, 0.0464208, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.399839] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2421] 1718295488399718, 5.56283, 0.0835536, -0.184569, -0.31318, -0.998925, -0.00342608, -0.00268035, 0.0461462, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.402544] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2422] 1718295488402425, 5.56554, 0.0835536, -0.184569, -0.31318, -0.998925, -0.00342608, -0.00268035, 0.0461462, 0, 0, -0.00213888, 0, 0.0536053, -0.0552721, 
[2024-06-13 12:18:08.404817] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2423] 1718295488404703, 5.56782, 0.0835536, -0.184569, -0.31318, -0.998925, -0.00342608, -0.00268035, 0.0461462, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.407636] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2425] 1718295488407517, 5.57063, 0.0835529, -0.184558, -0.313187, -0.998931, -0.00341041, -0.00266965, 0.0460295, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.410809] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2426] 1718295488410700, 5.57382, 0.0835529, -0.184558, -0.313187, -0.998931, -0.00341041, -0.00266965, 0.0460295, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.413454] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2427] 1718295488413342, 5.57646, 0.0835529, -0.184558, -0.313187, -0.998931, -0.00341041, -0.00266965, 0.0460295, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.416169] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2428] 1718295488416075, 5.57919, 0.0835529, -0.184558, -0.313187, -0.998931, -0.00341041, -0.00266965, 0.0460295, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.418937] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2430] 1718295488418821, 5.58194, 0.0835498, -0.184556, -0.313191, -0.998941, -0.00339821, -0.00249391, 0.0458205, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.423462] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2431] 1718295488423346, 5.58646, 0.0835498, -0.184556, -0.313191, -0.998941, -0.00339821, -0.00249391, 0.0458205, 0, 0, 0, 0, 0, -0.0419967, 
[2024-06-13 12:18:08.423923] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2432] 1718295488423833, 5.58695, 0.0835498, -0.184556, -0.313191, -0.998941, -0.00339821, -0.00249391, 0.0458205, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.428434] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2434] 1718295488428322, 5.59144, 0.0835519, -0.184556, -0.313215, -0.998939, -0.00338368, -0.00246678, 0.0458692, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.431204] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2435] 1718295488431091, 5.59421, 0.0835519, -0.184556, -0.313215, -0.998939, -0.00338368, -0.00246678, 0.0458692, 0, 0, -0.00237853, 0, 0, 0, 
[2024-06-13 12:18:08.433827] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2436] 1718295488433712, 5.59683, 0.0835519, -0.184556, -0.313215, -0.998939, -0.00338368, -0.00246678, 0.0458692, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.436572] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2438] 1718295488436513, 5.59963, 0.0835519, -0.184556, -0.313215, -0.998939, -0.00338368, -0.00246678, 0.0458692, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.440358] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2439] 1718295488440240, 5.60336, 0.0835757, -0.184549, -0.313218, -0.998936, -0.00341688, -0.00249352, 0.0459289, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.442564] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2440] 1718295488442454, 5.60557, 0.0835757, -0.184549, -0.313218, -0.998936, -0.00341688, -0.00249352, 0.0459289, 0.00237734, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.445044] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2441] 1718295488444939, 5.60806, 0.0835757, -0.184549, -0.313218, -0.998936, -0.00341688, -0.00249352, 0.0459289, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.447599] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2443] 1718295488447483, 5.6106, 0.0835617, -0.184575, -0.313214, -0.998936, -0.00335509, -0.00247829, 0.045929, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.451818] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2444] 1718295488451702, 5.61482, 0.0835617, -0.184575, -0.313214, -0.998936, -0.00335509, -0.00247829, 0.045929, 0, -0.00265195, 0, 0, 0, 0, 
[2024-06-13 12:18:08.452967] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2445] 1718295488452842, 5.61596, 0.0835617, -0.184575, -0.313214, -0.998936, -0.00335509, -0.00247829, 0.045929, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.455785] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2446] 1718295488455665, 5.61878, 0.0835617, -0.184575, -0.313214, -0.998936, -0.00335509, -0.00247829, 0.045929, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.460318] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2448] 1718295488460203, 5.62332, 0.0835692, -0.184561, -0.313214, -0.998935, -0.00340518, -0.00243501, 0.0459478, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.463564] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2449] 1718295488463460, 5.62658, 0.0835692, -0.184561, -0.313214, -0.998935, -0.00340518, -0.00243501, 0.0459478, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.468523] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2451] 1718295488468404, 5.63152, 0.0835692, -0.184561, -0.313214, -0.998935, -0.00340518, -0.00243501, 0.0459478, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.469023] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2452] 1718295488468932, 5.63205, 0.0835824, -0.184558, -0.313219, -0.998935, -0.00339909, -0.00253962, 0.0459525, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.472952] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2453] 1718295488472845, 5.63596, 0.0835824, -0.184558, -0.313219, -0.998935, -0.00339909, -0.00253962, 0.0459525, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.475594] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2454] 1718295488475483, 5.6386, 0.0835824, -0.184558, -0.313219, -0.998935, -0.00339909, -0.00253962, 0.0459525, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.478369] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2456] 1718295488478261, 5.64138, 0.0835754, -0.184567, -0.313204, -0.99894, -0.00337908, -0.0024706, 0.045847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.480938] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2457] 1718295488480829, 5.64395, 0.0835754, -0.184567, -0.313204, -0.99894, -0.00337908, -0.0024706, 0.045847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.483468] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2458] 1718295488483361, 5.64648, 0.0835754, -0.184567, -0.313204, -0.99894, -0.00337908, -0.0024706, 0.045847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.487752] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2460] 1718295488487640, 5.65076, 0.0835754, -0.184567, -0.313204, -0.99894, -0.00337908, -0.0024706, 0.045847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.491401] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2461] 1718295488491273, 5.65439, 0.083579, -0.184557, -0.313213, -0.998939, -0.0033807, -0.00247846, 0.045852, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.493484] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2462] 1718295488493369, 5.65648, 0.083579, -0.184557, -0.313213, -0.998939, -0.0033807, -0.00247846, 0.045852, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.496385] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2463] 1718295488496286, 5.6594, 0.083579, -0.184557, -0.313213, -0.998939, -0.0033807, -0.00247846, 0.045852, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.498832] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2465] 1718295488498681, 5.6618, 0.0835888, -0.184564, -0.313207, -0.998931, -0.00340985, -0.00256882, 0.0460334, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.501655] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2466] 1718295488501541, 5.66466, 0.0835888, -0.184564, -0.313207, -0.998931, -0.00340985, -0.00256882, 0.0460334, 0, 0, 0, 0, 0, 0.0363998, 
[2024-06-13 12:18:08.504361] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2467] 1718295488504247, 5.66736, 0.0835888, -0.184564, -0.313207, -0.998931, -0.00340985, -0.00256882, 0.0460334, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.507332] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2469] 1718295488507216, 5.67033, 0.0835888, -0.184564, -0.313207, -0.998931, -0.00340985, -0.00256882, 0.0460334, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.509859] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2470] 1718295488509744, 5.67286, 0.0835741, -0.184566, -0.313209, -0.998934, -0.00338204, -0.00248457, 0.0459656, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.513498] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2471] 1718295488513384, 5.6765, 0.0835741, -0.184566, -0.313209, -0.998934, -0.00338204, -0.00248457, 0.0459656, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.515095] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2472] 1718295488514982, 5.6781, 0.0835741, -0.184566, -0.313209, -0.998934, -0.00338204, -0.00248457, 0.0459656, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.517908] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2474] 1718295488517795, 5.68091, 0.0835792, -0.184578, -0.313209, -0.99893, -0.00339653, -0.00249311, 0.0460463, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.522646] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2475] 1718295488522534, 5.68565, 0.0835792, -0.184578, -0.313209, -0.99893, -0.00339653, -0.00249311, 0.0460463, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.526003] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2476] 1718295488525906, 5.68902, 0.0835792, -0.184578, -0.313209, -0.99893, -0.00339653, -0.00249311, 0.0460463, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.527800] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2478] 1718295488527688, 5.6908, 0.0835792, -0.184578, -0.313209, -0.99893, -0.00339653, -0.00249311, 0.0460463, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.530232] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2479] 1718295488530120, 5.69324, 0.083601, -0.184569, -0.313209, -0.998923, -0.00340477, -0.0026703, 0.0461877, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.532721] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2480] 1718295488532607, 5.69572, 0.083601, -0.184569, -0.313209, -0.998923, -0.00340477, -0.0026703, 0.0461877, 0.00217348, 0, 0, 0, -0.0352231, 0, 
[2024-06-13 12:18:08.536878] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2482] 1718295488536774, 5.69989, 0.083601, -0.184569, -0.313209, -0.998923, -0.00340477, -0.0026703, 0.0461877, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.539414] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2483] 1718295488539302, 5.70242, 0.0835913, -0.184573, -0.313201, -0.998932, -0.00339526, -0.00258068, 0.0460055, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.542500] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2484] 1718295488542388, 5.7055, 0.0835913, -0.184573, -0.313201, -0.998932, -0.00339526, -0.00258068, 0.0460055, 0, 0, 0, 0, 0, -0.0365525, 
[2024-06-13 12:18:08.545073] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2485] 1718295488544960, 5.70808, 0.0835913, -0.184573, -0.313201, -0.998932, -0.00339526, -0.00258068, 0.0460055, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.547794] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2487] 1718295488547674, 5.71079, 0.0835986, -0.184564, -0.313203, -0.998926, -0.00343915, -0.00267589, 0.0461208, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.552230] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2488] 1718295488552120, 5.71524, 0.0835986, -0.184564, -0.313203, -0.998926, -0.00343915, -0.00267589, 0.0461208, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.554738] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2489] 1718295488554625, 5.71774, 0.0835986, -0.184564, -0.313203, -0.998926, -0.00343915, -0.00267589, 0.0461208, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.557483] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2491] 1718295488557367, 5.72048, 0.0835986, -0.184564, -0.313203, -0.998926, -0.00343915, -0.00267589, 0.0461208, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.561699] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2492] 1718295488561588, 5.7247, 0.0836281, -0.184566, -0.313184, -0.998909, -0.00352486, -0.00296918, 0.0464746, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.562793] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2493] 1718295488562682, 5.7258, 0.0836281, -0.184566, -0.313184, -0.998909, -0.00352486, -0.00296918, 0.0464746, 0.00294642, 0, 0, 0, -0.0575436, 0.0710994, 
[2024-06-13 12:18:08.565489] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2494] 1718295488565342, 5.72846, 0.0836281, -0.184566, -0.313184, -0.998909, -0.00352486, -0.00296918, 0.0464746, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.569836] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2496] 1718295488569723, 5.73284, 0.0836071, -0.184577, -0.313175, -0.998918, -0.0034884, -0.00280667, 0.0462907, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.572878] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2497] 1718295488572766, 5.73588, 0.0836071, -0.184577, -0.313175, -0.998918, -0.0034884, -0.00280667, 0.0462907, -0.00209725, 0, 0, 0, 0, -0.0369512, 
[2024-06-13 12:18:08.575471] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2498] 1718295488575321, 5.73844, 0.0836071, -0.184577, -0.313175, -0.998918, -0.0034884, -0.00280667, 0.0462907, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.578086] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2500] 1718295488577970, 5.74109, 0.0836162, -0.184574, -0.313185, -0.998913, -0.00351055, -0.00283685, 0.0463937, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.580875] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2501] 1718295488580765, 5.74388, 0.0836162, -0.184574, -0.313185, -0.998913, -0.00351055, -0.00283685, 0.0463937, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.584320] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2502] 1718295488584203, 5.74732, 0.0836162, -0.184574, -0.313185, -0.998913, -0.00351055, -0.00283685, 0.0463937, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.586773] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2504] 1718295488586679, 5.74979, 0.0836162, -0.184574, -0.313185, -0.998913, -0.00351055, -0.00283685, 0.0463937, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.589614] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2505] 1718295488589500, 5.75262, 0.0836324, -0.184577, -0.313175, -0.998901, -0.00360737, -0.00305068, 0.046625, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.593606] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2506] 1718295488593496, 5.75661, 0.0836324, -0.184577, -0.313175, -0.998901, -0.00360737, -0.00305068, 0.046625, 0, 0, 0, 0, -0.0416483, 0.0465229, 
[2024-06-13 12:18:08.594796] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2507] 1718295488594692, 5.75781, 0.0836324, -0.184577, -0.313175, -0.998901, -0.00360737, -0.00305068, 0.046625, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.599208] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2509] 1718295488599094, 5.76221, 0.0836056, -0.184585, -0.313196, -0.998913, -0.00351043, -0.00287589, 0.0463914, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.601939] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2510] 1718295488601826, 5.76494, 0.0836056, -0.184585, -0.313196, -0.998913, -0.00351043, -0.00287589, 0.0463914, -0.00267754, 0, -0.00213526, 0, 0, -0.0469565, 
[2024-06-13 12:18:08.604560] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2511] 1718295488604451, 5.76757, 0.0836056, -0.184585, -0.313196, -0.998913, -0.00351043, -0.00287589, 0.0463914, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.607145] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2513] 1718295488607030, 5.77015, 0.0836056, -0.184585, -0.313196, -0.998913, -0.00351043, -0.00287589, 0.0463914, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.609715] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2514] 1718295488609603, 5.77272, 0.0836114, -0.184571, -0.313202, -0.998913, -0.00353831, -0.00288593, 0.0463883, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.614053] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2515] 1718295488613943, 5.77706, 0.0836114, -0.184571, -0.313202, -0.998913, -0.00353831, -0.00288593, 0.0463883, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.616812] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2517] 1718295488616701, 5.77982, 0.0836114, -0.184571, -0.313202, -0.998913, -0.00353831, -0.00288593, 0.0463883, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.619291] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2518] 1718295488619179, 5.7823, 0.0836227, -0.184567, -0.313199, -0.998903, -0.0036137, -0.00306207, 0.046583, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.622292] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2519] 1718295488622169, 5.78529, 0.0836227, -0.184567, -0.313199, -0.998903, -0.0036137, -0.00306207, 0.046583, 0, 0, 0, 0, 0, 0.0391521, 
[2024-06-13 12:18:08.624770] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2520] 1718295488624657, 5.78777, 0.0836227, -0.184567, -0.313199, -0.998903, -0.0036137, -0.00306207, 0.046583, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.627340] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2522] 1718295488627221, 5.79034, 0.0836227, -0.184567, -0.313199, -0.998903, -0.0036137, -0.00306207, 0.046583, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.631858] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2523] 1718295488631744, 5.79486, 0.0835839, -0.184574, -0.313213, -0.998917, -0.00350929, -0.0028825, 0.0463118, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.634657] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2524] 1718295488634542, 5.79766, 0.0835839, -0.184574, -0.313213, -0.998917, -0.00350929, -0.0028825, 0.0463118, -0.00388039, 0, 0, 0, 0, -0.054498, 
[2024-06-13 12:18:08.637156] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2526] 1718295488637047, 5.80016, 0.0835839, -0.184574, -0.313213, -0.998917, -0.00350929, -0.0028825, 0.0463118, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.639850] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2527] 1718295488639737, 5.80285, 0.0835827, -0.184573, -0.313218, -0.998914, -0.00353771, -0.00288096, 0.0463625, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.642584] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2528] 1718295488642471, 5.80559, 0.0835827, -0.184573, -0.313218, -0.998914, -0.00353771, -0.00288096, 0.0463625, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.645765] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2529] 1718295488645646, 5.80876, 0.0835827, -0.184573, -0.313218, -0.998914, -0.00353771, -0.00288096, 0.0463625, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.647934] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2531] 1718295488647821, 5.81094, 0.0835829, -0.184567, -0.313204, -0.998902, -0.00363038, -0.00312299, 0.0466036, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:08.650807] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2532] 1718295488650693, 5.81381, 0.0835829, -0.184567, -0.313204, -0.998902, -0.00363038, -0.00312299, 0.0466036, 0, 0, 0, 0, -0.047311, 0.0485182, 
[2024-06-13 12:18:08.653306] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [2533] 1718295488653196, 5.81631, 0.0835829, -0.184567, -0.313204, -0.998902, -0.00363038, -0.00312299, 0.0466036, 0, 0, 0, 0, 0, 0, 
