[2025-01-13 19:09:50.173280] [0x0000007f842eb7c0] [MocapTag] [0x00001b7f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 19:09:50.472647] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [138] 1736813390472533, 0.354189, 0.0789278, -0.272517, -0.311422, -0.999407, 0.0184525, -0.0162935, -0.0240932, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.475326] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [139] 1736813390475217, 0.356873, 0.0789278, -0.272517, -0.311422, -0.999407, 0.0184525, -0.0162935, -0.0240932, 0, -0.00235121, 0, 0, 0, 0, 
[2025-01-13 19:09:50.478077] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [140] 1736813390477967, 0.359623, 0.0789278, -0.272517, -0.311422, -0.999407, 0.0184525, -0.0162935, -0.0240932, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.480592] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [141] 1736813390480501, 0.362157, 0.0789232, -0.272526, -0.31141, -0.999407, 0.0184905, -0.0163193, -0.0240342, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.485008] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [143] 1736813390484894, 0.36655, 0.0789232, -0.272526, -0.31141, -0.999407, 0.0184905, -0.0163193, -0.0240342, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.487780] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [144] 1736813390487667, 0.369323, 0.0789232, -0.272526, -0.31141, -0.999407, 0.0184905, -0.0163193, -0.0240342, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.490365] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [145] 1736813390490278, 0.371934, 0.0789386, -0.272516, -0.311407, -0.999406, 0.0184869, -0.0162505, -0.0241065, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.493176] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [147] 1736813390493064, 0.37472, 0.0789386, -0.272516, -0.311407, -0.999406, 0.0184869, -0.0162505, -0.0241065, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.495810] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [148] 1736813390495656, 0.377312, 0.0789386, -0.272516, -0.311407, -0.999406, 0.0184869, -0.0162505, -0.0241065, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.498335] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [149] 1736813390498229, 0.379885, 0.0789386, -0.272516, -0.311407, -0.999406, 0.0184869, -0.0162505, -0.0241065, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.500875] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [151] 1736813390500808, 0.382464, 0.0789319, -0.272478, -0.31138, -0.999406, 0.0184168, -0.0162319, -0.0241721, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.504920] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [152] 1736813390504806, 0.386462, 0.0789319, -0.272478, -0.31138, -0.999406, 0.0184168, -0.0162319, -0.0241721, 0, 0.00386475, 0.00270747, 0, 0, 0, 
[2025-01-13 19:09:50.507764] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [153] 1736813390507652, 0.389308, 0.0789319, -0.272478, -0.31138, -0.999406, 0.0184168, -0.0162319, -0.0241721, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.510240] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [154] 1736813390510153, 0.391809, 0.0789385, -0.272484, -0.311386, -0.999406, 0.0184419, -0.0162482, -0.0241366, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.513133] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [156] 1736813390513021, 0.394677, 0.0789385, -0.272484, -0.311386, -0.999406, 0.0184419, -0.0162482, -0.0241366, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.515822] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [157] 1736813390515639, 0.397295, 0.0789385, -0.272484, -0.311386, -0.999406, 0.0184419, -0.0162482, -0.0241366, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.519965] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [158] 1736813390519879, 0.401535, 0.0789385, -0.272484, -0.311386, -0.999406, 0.0184419, -0.0162482, -0.0241366, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.522836] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [160] 1736813390522723, 0.404379, 0.0789617, -0.272485, -0.311383, -0.999407, 0.0184866, -0.0162766, -0.0240536, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.525565] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [161] 1736813390525458, 0.407114, 0.0789617, -0.272485, -0.311383, -0.999407, 0.0184866, -0.0162766, -0.0240536, 0.00231294, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.528332] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [162] 1736813390528223, 0.409879, 0.0789617, -0.272485, -0.311383, -0.999407, 0.0184866, -0.0162766, -0.0240536, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.531653] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [164] 1736813390531539, 0.413195, 0.0789567, -0.272472, -0.311368, -0.999408, 0.0184286, -0.0163063, -0.0240294, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.533620] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [165] 1736813390533510, 0.415166, 0.0789567, -0.272472, -0.311368, -0.999408, 0.0184286, -0.0163063, -0.0240294, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.536567] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [166] 1736813390536458, 0.418114, 0.0789567, -0.272472, -0.311368, -0.999408, 0.0184286, -0.0163063, -0.0240294, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.539114] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [167] 1736813390538969, 0.420625, 0.078972, -0.27247, -0.311367, -0.999409, 0.0184171, -0.0162781, -0.0240404, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.542083] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [169] 1736813390541960, 0.423616, 0.078972, -0.27247, -0.311367, -0.999409, 0.0184171, -0.0162781, -0.0240404, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.544577] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [170] 1736813390544467, 0.426123, 0.078972, -0.27247, -0.311367, -0.999409, 0.0184171, -0.0162781, -0.0240404, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.547192] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [171] 1736813390547084, 0.42874, 0.078972, -0.27247, -0.311367, -0.999409, 0.0184171, -0.0162781, -0.0240404, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.550905] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [173] 1736813390550821, 0.432477, 0.0789578, -0.27247, -0.311365, -0.999407, 0.0184253, -0.0162848, -0.0240854, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.553256] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [174] 1736813390553144, 0.4348, 0.0789578, -0.27247, -0.311365, -0.999407, 0.0184253, -0.0162848, -0.0240854, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.555862] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [175] 1736813390555751, 0.437407, 0.0789578, -0.27247, -0.311365, -0.999407, 0.0184253, -0.0162848, -0.0240854, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.558636] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [176] 1736813390558525, 0.440181, 0.0789578, -0.27247, -0.311365, -0.999407, 0.0184253, -0.0162848, -0.0240854, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.561182] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [178] 1736813390561085, 0.442741, 0.078972, -0.27247, -0.31138, -0.999409, 0.0183991, -0.0163086, -0.0240397, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.564019] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [179] 1736813390563908, 0.445564, 0.078972, -0.27247, -0.31138, -0.999409, 0.0183991, -0.0163086, -0.0240397, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.568641] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [180] 1736813390568530, 0.450186, 0.078972, -0.27247, -0.31138, -0.999409, 0.0183991, -0.0163086, -0.0240397, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.571164] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [182] 1736813390571039, 0.452695, 0.0789776, -0.272487, -0.311393, -0.99941, 0.0184208, -0.0163282, -0.0239672, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.574152] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [183] 1736813390574037, 0.455693, 0.0789776, -0.272487, -0.311393, -0.99941, 0.0184208, -0.0163282, -0.0239672, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.576604] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [184] 1736813390576492, 0.458148, 0.0789776, -0.272487, -0.311393, -0.99941, 0.0184208, -0.0163282, -0.0239672, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.579300] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [185] 1736813390579188, 0.460844, 0.0789745, -0.272505, -0.311418, -0.999409, 0.0184605, -0.0163162, -0.0239591, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.583642] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [187] 1736813390583529, 0.465185, 0.0789745, -0.272505, -0.311418, -0.999409, 0.0184605, -0.0163162, -0.0239591, 0, 0, -0.00246861, 0, 0, 0, 
[2025-01-13 19:09:50.586229] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [188] 1736813390586106, 0.467762, 0.0789745, -0.272505, -0.311418, -0.999409, 0.0184605, -0.0163162, -0.0239591, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.588889] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [189] 1736813390588779, 0.470435, 0.0789745, -0.272505, -0.311418, -0.999409, 0.0184605, -0.0163162, -0.0239591, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.591920] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [191] 1736813390591685, 0.473341, 0.0789555, -0.272512, -0.311433, -0.999408, 0.0184585, -0.0162917, -0.024013, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.594891] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [192] 1736813390594777, 0.476433, 0.0789555, -0.272512, -0.311433, -0.999408, 0.0184585, -0.0162917, -0.024013, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.597277] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [193] 1736813390597111, 0.478767, 0.0789555, -0.272512, -0.311433, -0.999408, 0.0184585, -0.0162917, -0.024013, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.600478] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [194] 1736813390600390, 0.482046, 0.0789205, -0.272518, -0.311443, -0.999407, 0.0184858, -0.016353, -0.0240245, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.604020] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [196] 1736813390603905, 0.485561, 0.0789205, -0.272518, -0.311443, -0.999407, 0.0184858, -0.016353, -0.0240245, -0.00350088, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.606572] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [197] 1736813390606466, 0.488122, 0.0789205, -0.272518, -0.311443, -0.999407, 0.0184858, -0.016353, -0.0240245, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.609296] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [198] 1736813390609183, 0.490839, 0.0789233, -0.272514, -0.311432, -0.999407, 0.0184419, -0.0163691, -0.0240131, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.612013] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [200] 1736813390611901, 0.493557, 0.0789233, -0.272514, -0.311432, -0.999407, 0.0184419, -0.0163691, -0.0240131, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.616894] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [201] 1736813390616783, 0.498439, 0.0789233, -0.272514, -0.311432, -0.999407, 0.0184419, -0.0163691, -0.0240131, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.618213] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [202] 1736813390618107, 0.499763, 0.0789233, -0.272514, -0.311432, -0.999407, 0.0184419, -0.0163691, -0.0240131, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.621204] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [204] 1736813390621088, 0.502744, 0.0789476, -0.272516, -0.311423, -0.999408, 0.0184431, -0.0163515, -0.0239835, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.623914] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [205] 1736813390623773, 0.505429, 0.0789476, -0.272516, -0.311423, -0.999408, 0.0184431, -0.0163515, -0.0239835, 0.00242017, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.626490] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [206] 1736813390626379, 0.508035, 0.0789476, -0.272516, -0.311423, -0.999408, 0.0184431, -0.0163515, -0.0239835, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.628999] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [207] 1736813390628887, 0.510543, 0.0789558, -0.272516, -0.311407, -0.999408, 0.0184407, -0.0163205, -0.0240202, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.632469] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [209] 1736813390632320, 0.513976, 0.0789558, -0.272516, -0.311407, -0.999408, 0.0184407, -0.0163205, -0.0240202, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.634844] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [210] 1736813390634736, 0.516392, 0.0789558, -0.272516, -0.311407, -0.999408, 0.0184407, -0.0163205, -0.0240202, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.637644] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [211] 1736813390637535, 0.519191, 0.0789558, -0.272516, -0.311407, -0.999408, 0.0184407, -0.0163205, -0.0240202, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.640320] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [212] 1736813390640231, 0.521887, 0.0789511, -0.272493, -0.311376, -0.999409, 0.0184103, -0.0163483, -0.0240015, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.643188] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [214] 1736813390643076, 0.524732, 0.0789511, -0.272493, -0.311376, -0.999409, 0.0184103, -0.0163483, -0.0240015, 0, 0.00236562, 0.00311249, 0, 0, 0, 
[2025-01-13 19:09:50.647323] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [215] 1736813390647215, 0.528871, 0.0789511, -0.272493, -0.311376, -0.999409, 0.0184103, -0.0163483, -0.0240015, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.650111] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [216] 1736813390649996, 0.531652, 0.0789653, -0.272493, -0.311382, -0.999409, 0.0184243, -0.0163626, -0.0239686, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.653384] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [218] 1736813390653272, 0.534928, 0.0789653, -0.272493, -0.311382, -0.999409, 0.0184243, -0.0163626, -0.0239686, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.655439] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [219] 1736813390655333, 0.536989, 0.0789653, -0.272493, -0.311382, -0.999409, 0.0184243, -0.0163626, -0.0239686, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.658355] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [220] 1736813390658238, 0.539894, 0.0789653, -0.272493, -0.311382, -0.999409, 0.0184243, -0.0163626, -0.0239686, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.661204] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [222] 1736813390661083, 0.542739, 0.078959, -0.272493, -0.311382, -0.999409, 0.0184476, -0.0164303, -0.0238983, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.665935] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [223] 1736813390665823, 0.547479, 0.078959, -0.272493, -0.311382, -0.999409, 0.0184476, -0.0164303, -0.0238983, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.668468] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [224] 1736813390668360, 0.550016, 0.078959, -0.272493, -0.311382, -0.999409, 0.0184476, -0.0164303, -0.0238983, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.671051] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [226] 1736813390670960, 0.552616, 0.0789352, -0.272493, -0.311398, -0.999407, 0.0184812, -0.0164482, -0.0239319, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.673899] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [227] 1736813390673785, 0.555441, 0.0789352, -0.272493, -0.311398, -0.999407, 0.0184812, -0.0164482, -0.0239319, -0.00238688, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.676477] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [228] 1736813390676369, 0.558025, 0.0789352, -0.272493, -0.311398, -0.999407, 0.0184812, -0.0164482, -0.0239319, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.679805] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [229] 1736813390679684, 0.56134, 0.0789403, -0.272504, -0.311412, -0.999407, 0.0185065, -0.0163634, -0.0240076, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.682681] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [231] 1736813390682569, 0.564225, 0.0789403, -0.272504, -0.311412, -0.999407, 0.0185065, -0.0163634, -0.0240076, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.685085] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [232] 1736813390684977, 0.566633, 0.0789403, -0.272504, -0.311412, -0.999407, 0.0185065, -0.0163634, -0.0240076, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.687749] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [233] 1736813390687628, 0.569284, 0.0789403, -0.272504, -0.311412, -0.999407, 0.0185065, -0.0163634, -0.0240076, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.690393] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [234] 1736813390690298, 0.571954, 0.0789547, -0.272531, -0.311442, -0.999406, 0.0185678, -0.0163079, -0.0240214, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.694754] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [236] 1736813390694643, 0.576299, 0.0789547, -0.272531, -0.311442, -0.999406, 0.0185678, -0.0163079, -0.0240214, 0, -0.00267056, -0.00300875, 0, 0, 0, 
[2025-01-13 19:09:50.697329] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [237] 1736813390697220, 0.578876, 0.0789547, -0.272531, -0.311442, -0.999406, 0.0185678, -0.0163079, -0.0240214, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.699963] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [238] 1736813390699876, 0.581532, 0.0789627, -0.272533, -0.311439, -0.999407, 0.018553, -0.0163242, -0.0239945, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.702831] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [240] 1736813390702718, 0.584374, 0.0789627, -0.272533, -0.311439, -0.999407, 0.018553, -0.0163242, -0.0239945, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.705244] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [241] 1736813390705133, 0.586789, 0.0789627, -0.272533, -0.311439, -0.999407, 0.018553, -0.0163242, -0.0239945, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.708027] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [242] 1736813390707915, 0.589571, 0.0789627, -0.272533, -0.311439, -0.999407, 0.018553, -0.0163242, -0.0239945, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.711551] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [244] 1736813390711423, 0.593079, 0.07887, -0.272674, -0.31132, -0.999422, 0.0181076, -0.0161346, -0.0238414, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.714266] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [245] 1736813390714152, 0.595808, 0.07887, -0.272674, -0.31132, -0.999422, 0.0181076, -0.0161346, -0.0238414, -0.00927094, -0.0140977, 0.0119355, 0.0905275, 0.0351693, 0, 
[2025-01-13 19:09:50.716577] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [246] 1736813390716468, 0.598124, 0.07887, -0.272674, -0.31132, -0.999422, 0.0181076, -0.0161346, -0.0238414, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.719133] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [247] 1736813390718984, 0.60064, 0.078948, -0.272501, -0.3114, -0.999409, 0.0184321, -0.0163392, -0.0239946, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.721921] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [249] 1736813390721798, 0.603454, 0.078948, -0.272501, -0.3114, -0.999409, 0.0184321, -0.0163392, -0.0239946, 0.00779907, 0.0173097, -0.00802095, -0.0664234, -0.0387702, 0, 
[2025-01-13 19:09:50.724346] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [250] 1736813390724236, 0.605892, 0.078948, -0.272501, -0.3114, -0.999409, 0.0184321, -0.0163392, -0.0239946, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.727638] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [251] 1736813390727527, 0.609183, 0.078948, -0.272501, -0.3114, -0.999409, 0.0184321, -0.0163392, -0.0239946, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.730862] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [253] 1736813390730778, 0.612434, 0.0789496, -0.272516, -0.311405, -0.999409, 0.0184444, -0.0163652, -0.0239634, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.732894] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [254] 1736813390732782, 0.614438, 0.0789496, -0.272516, -0.311405, -0.999409, 0.0184444, -0.0163652, -0.0239634, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.736206] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [255] 1736813390736096, 0.617752, 0.0789496, -0.272516, -0.311405, -0.999409, 0.0184444, -0.0163652, -0.0239634, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.737936] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [256] 1736813390737829, 0.619485, 0.0789496, -0.272516, -0.311405, -0.999409, 0.0184444, -0.0163652, -0.0239634, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.740587] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [258] 1736813390740528, 0.622184, 0.0789555, -0.272506, -0.311398, -0.999409, 0.0184022, -0.016348, -0.0239909, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.743750] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [259] 1736813390743639, 0.625295, 0.0789555, -0.272506, -0.311398, -0.999409, 0.0184022, -0.016348, -0.0239909, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.746368] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [260] 1736813390746248, 0.627904, 0.0789555, -0.272506, -0.311398, -0.999409, 0.0184022, -0.016348, -0.0239909, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.748842] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [261] 1736813390748733, 0.630389, 0.0789555, -0.272506, -0.311398, -0.999409, 0.0184022, -0.016348, -0.0239909, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.751621] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [263] 1736813390751504, 0.63316, 0.0789729, -0.272502, -0.31139, -0.999409, 0.0184261, -0.0163176, -0.0240001, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.755795] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [264] 1736813390755639, 0.637295, 0.0789729, -0.272502, -0.31139, -0.999409, 0.0184261, -0.0163176, -0.0240001, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.758938] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [265] 1736813390758830, 0.640486, 0.0789729, -0.272502, -0.31139, -0.999409, 0.0184261, -0.0163176, -0.0240001, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.761848] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [267] 1736813390761729, 0.643385, 0.0789688, -0.272491, -0.311389, -0.999409, 0.0184042, -0.0163096, -0.0240244, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.764475] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [268] 1736813390764364, 0.64602, 0.0789688, -0.272491, -0.311389, -0.999409, 0.0184042, -0.0163096, -0.0240244, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:09:50.767212] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [269] 1736813390767098, 0.648754, 0.0789688, -0.272491, -0.311389, -0.999409, 0.0184042, -0.0163096, -0.0240244, 0, 0, 0, 0, 0, 0, 
