[2025-01-13 17:15:04.932588] [0x0000007fa83317c0] [MocapTag] [0x000014bf] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 17:15:48.726541] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [19830] 1736806548726418, 43.8416, 0.086937, -0.296415, -0.309626, -0.975299, 0.00082714, -0.0155373, 0.22034, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:48.728741] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [19831] 1736806548728631, 43.8438, 0.0869905, -0.296457, -0.309675, -0.975288, 0.000634078, -0.0153649, 0.220403, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:48.731725] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [19832] 1736806548731609, 43.8468, 0.0869905, -0.296457, -0.309675, -0.975288, 0.000634078, -0.0153649, 0.220403, 0.00534415, -0.00420028, -0.00485191, 0, 0.0421746, 0, 
[2025-01-13 17:15:48.734225] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [19833] 1736806548734109, 43.8493, 0.0869905, -0.296457, -0.309675, -0.975288, 0.000634078, -0.0153649, 0.220403, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:48.736805] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [19835] 1736806548736689, 43.8518, 0.0869905, -0.296457, -0.309675, -0.975288, 0.000634078, -0.0153649, 0.220403, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:48.739474] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [19836] 1736806548739366, 43.8545, 0.0869574, -0.296435, -0.309616, -0.97529, 0.000801516, -0.0152436, 0.220403, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:48.743138] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [19837] 1736806548743019, 43.8582, 0.0869574, -0.296435, -0.309616, -0.97529, 0.000801516, -0.0152436, 0.220403, -0.00330208, 0.00211334, 0.00584012, -0.0380278, 0, 0, 
[2025-01-13 17:15:48.745177] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [19838] 1736806548745066, 43.8602, 0.0869574, -0.296435, -0.309616, -0.97529, 0.000801516, -0.0152436, 0.220403, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:48.747790] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [19840] 1736806548747664, 43.8628, 0.087011, -0.296419, -0.309587, -0.975322, 0.000961124, -0.0154124, 0.220245, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:48.750530] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [19841] 1736806548750416, 43.8656, 0.087011, -0.296419, -0.309587, -0.975322, 0.000961124, -0.0154124, 0.220245, 0.0053526, 0, 0.00297729, 0, -0.0400512, 0, 
