[2025-01-13 20:13:41.424362] [0x0000007fbc54d7c0] [MocapTag] [0x0000484f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 20:13:41.726681] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [138] 1736817221726573, 0.35807, 0.0922282, -0.267808, -0.308988, -0.999266, -0.00940609, -0.0131516, -0.0347414, -0.00299444, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.729732] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [139] 1736817221729613, 0.36111, 0.0922282, -0.267808, -0.308988, -0.999266, -0.00940609, -0.0131516, -0.0347414, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.732386] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [141] 1736817221732272, 0.363769, 0.0922448, -0.267794, -0.308976, -0.999264, -0.00947415, -0.0131069, -0.0347793, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.735065] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [142] 1736817221734956, 0.366453, 0.0922448, -0.267794, -0.308976, -0.999264, -0.00947415, -0.0131069, -0.0347793, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.738635] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [143] 1736817221738523, 0.37002, 0.0922448, -0.267794, -0.308976, -0.999264, -0.00947415, -0.0131069, -0.0347793, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.742123] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [145] 1736817221742008, 0.373505, 0.0922448, -0.267794, -0.308976, -0.999264, -0.00947415, -0.0131069, -0.0347793, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.744652] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [146] 1736817221744535, 0.376032, 0.0922489, -0.267791, -0.30896, -0.999264, -0.00946453, -0.013073, -0.0348057, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.747358] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [147] 1736817221747246, 0.378743, 0.0922489, -0.267791, -0.30896, -0.999264, -0.00946453, -0.013073, -0.0348057, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.750113] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [148] 1736817221750027, 0.381524, 0.0922489, -0.267791, -0.30896, -0.999264, -0.00946453, -0.013073, -0.0348057, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.752898] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [150] 1736817221752785, 0.384282, 0.092249, -0.267785, -0.308952, -0.999262, -0.00950059, -0.0130689, -0.0348603, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.759397] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [151] 1736817221759282, 0.390779, 0.092249, -0.267785, -0.308952, -0.999262, -0.00950059, -0.0130689, -0.0348603, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.760242] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [152] 1736817221760156, 0.391653, 0.092249, -0.267785, -0.308952, -0.999262, -0.00950059, -0.0130689, -0.0348603, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.762526] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [154] 1736817221762411, 0.393908, 0.0922583, -0.267787, -0.308926, -0.999263, -0.0095518, -0.0130821, -0.0348008, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.765419] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [155] 1736817221765304, 0.396801, 0.0922583, -0.267787, -0.308926, -0.999263, -0.0095518, -0.0130821, -0.0348008, 0, 0, 0.00265063, 0, 0, 0, 
[2025-01-13 20:13:41.767862] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [156] 1736817221767717, 0.399214, 0.0922583, -0.267787, -0.308926, -0.999263, -0.0095518, -0.0130821, -0.0348008, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.772282] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [158] 1736817221772167, 0.403664, 0.0922583, -0.267787, -0.308926, -0.999263, -0.0095518, -0.0130821, -0.0348008, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.774891] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [159] 1736817221774781, 0.406278, 0.0922665, -0.267781, -0.308917, -0.999262, -0.00957195, -0.0130552, -0.0348231, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.777570] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [160] 1736817221777465, 0.408962, 0.0922665, -0.267781, -0.308917, -0.999262, -0.00957195, -0.0130552, -0.0348231, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.780586] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [161] 1736817221780515, 0.412012, 0.0922665, -0.267781, -0.308917, -0.999262, -0.00957195, -0.0130552, -0.0348231, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.783127] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [163] 1736817221783014, 0.414511, 0.0922797, -0.267783, -0.308902, -0.999263, -0.00957795, -0.0130416, -0.0348204, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.787617] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [164] 1736817221787489, 0.418986, 0.0922797, -0.267783, -0.308902, -0.999263, -0.00957795, -0.0130416, -0.0348204, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.790574] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [166] 1736817221790518, 0.422015, 0.0922797, -0.267783, -0.308902, -0.999263, -0.00957795, -0.0130416, -0.0348204, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.793535] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [167] 1736817221793422, 0.424919, 0.0922514, -0.267782, -0.3089, -0.999263, -0.00957004, -0.0131159, -0.034772, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.795969] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [168] 1736817221795860, 0.427357, 0.0922514, -0.267782, -0.3089, -0.999263, -0.00957004, -0.0131159, -0.034772, -0.00283145, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.798778] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [169] 1736817221798652, 0.430149, 0.0922514, -0.267782, -0.3089, -0.999263, -0.00957004, -0.0131159, -0.034772, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.801553] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [171] 1736817221801444, 0.432941, 0.0922565, -0.267787, -0.308915, -0.999263, -0.00951624, -0.013097, -0.0348015, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.804600] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [172] 1736817221804488, 0.435985, 0.0922565, -0.267787, -0.308915, -0.999263, -0.00951624, -0.013097, -0.0348015, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.807177] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [173] 1736817221807066, 0.438563, 0.0922565, -0.267787, -0.308915, -0.999263, -0.00951624, -0.013097, -0.0348015, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.809983] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [174] 1736817221809897, 0.441394, 0.0922565, -0.267787, -0.308915, -0.999263, -0.00951624, -0.013097, -0.0348015, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.812579] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [176] 1736817221812450, 0.443947, 0.0922541, -0.26778, -0.308923, -0.999263, -0.00952849, -0.013144, -0.034771, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.815513] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [177] 1736817221815399, 0.446896, 0.0922541, -0.26778, -0.308923, -0.999263, -0.00952849, -0.013144, -0.034771, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.819788] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [178] 1736817221819643, 0.45114, 0.0922541, -0.26778, -0.308923, -0.999263, -0.00952849, -0.013144, -0.034771, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.822295] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [180] 1736817221822164, 0.453661, 0.0922574, -0.267781, -0.308934, -0.999264, -0.00947069, -0.0131478, -0.0347585, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.825094] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [181] 1736817221824988, 0.456485, 0.0922574, -0.267781, -0.308934, -0.999264, -0.00947069, -0.0131478, -0.0347585, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.828150] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [182] 1736817221828040, 0.459537, 0.0922574, -0.267781, -0.308934, -0.999264, -0.00947069, -0.0131478, -0.0347585, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.830845] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [184] 1736817221830782, 0.462279, 0.0922574, -0.267781, -0.308934, -0.999264, -0.00947069, -0.0131478, -0.0347585, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.833517] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [185] 1736817221833401, 0.464898, 0.0922739, -0.267806, -0.308944, -0.999265, -0.00944337, -0.0131024, -0.0347604, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.836463] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [186] 1736817221836355, 0.467852, 0.0922739, -0.267806, -0.308944, -0.999265, -0.00944337, -0.0131024, -0.0347604, 0, -0.00245952, 0, 0, 0, 0, 
[2025-01-13 20:13:41.839453] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [187] 1736817221839320, 0.470817, 0.0922739, -0.267806, -0.308944, -0.999265, -0.00944337, -0.0131024, -0.0347604, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.841738] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [189] 1736817221841627, 0.473124, 0.092274, -0.267821, -0.308965, -0.999264, -0.00941024, -0.0130183, -0.0348209, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.844643] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [190] 1736817221844509, 0.476006, 0.092274, -0.267821, -0.308965, -0.999264, -0.00941024, -0.0130183, -0.0348209, 0, 0, -0.00213259, 0, 0, 0, 
[2025-01-13 20:13:41.848405] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [191] 1736817221848289, 0.479786, 0.092274, -0.267821, -0.308965, -0.999264, -0.00941024, -0.0130183, -0.0348209, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.851667] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [193] 1736817221851484, 0.482981, 0.092274, -0.267821, -0.308965, -0.999264, -0.00941024, -0.0130183, -0.0348209, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.854001] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [194] 1736817221853888, 0.485385, 0.0922679, -0.267825, -0.308981, -0.999264, -0.00936867, -0.0129962, -0.0348542, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.856643] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [195] 1736817221856526, 0.488023, 0.0922679, -0.267825, -0.308981, -0.999264, -0.00936867, -0.0129962, -0.0348542, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.861979] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [197] 1736817221861847, 0.493344, 0.0922679, -0.267825, -0.308981, -0.999264, -0.00936867, -0.0129962, -0.0348542, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.862764] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [198] 1736817221862643, 0.49414, 0.0922464, -0.267827, -0.308972, -0.999265, -0.00940455, -0.0130652, -0.0347992, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.864903] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [199] 1736817221864784, 0.496281, 0.0922464, -0.267827, -0.308972, -0.999265, -0.00940455, -0.0130652, -0.0347992, -0.0021527, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.868639] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [200] 1736817221868522, 0.500019, 0.0922464, -0.267827, -0.308972, -0.999265, -0.00940455, -0.0130652, -0.0347992, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.871230] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [202] 1736817221871152, 0.502649, 0.0922341, -0.267823, -0.308973, -0.999265, -0.00944177, -0.0131891, -0.0347362, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.874117] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [203] 1736817221874004, 0.505501, 0.0922341, -0.267823, -0.308973, -0.999265, -0.00944177, -0.0131891, -0.0347362, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.876544] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [204] 1736817221876439, 0.507936, 0.0922341, -0.267823, -0.308973, -0.999265, -0.00944177, -0.0131891, -0.0347362, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.879211] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [205] 1736817221879099, 0.510596, 0.0922341, -0.267823, -0.308973, -0.999265, -0.00944177, -0.0131891, -0.0347362, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.882301] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [207] 1736817221882186, 0.513683, 0.0922506, -0.267826, -0.308963, -0.999265, -0.00941043, -0.0131206, -0.0347718, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.884967] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [208] 1736817221884850, 0.516347, 0.0922506, -0.267826, -0.308963, -0.999265, -0.00941043, -0.0131206, -0.0347718, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.887472] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [209] 1736817221887359, 0.518856, 0.0922506, -0.267826, -0.308963, -0.999265, -0.00941043, -0.0131206, -0.0347718, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.890302] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [210] 1736817221890209, 0.521706, 0.0922506, -0.267826, -0.308963, -0.999265, -0.00941043, -0.0131206, -0.0347718, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.892880] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [212] 1736817221892765, 0.524262, 0.0922607, -0.26782, -0.308946, -0.999265, -0.00941577, -0.0130733, -0.0347743, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.897208] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [213] 1736817221897101, 0.528598, 0.0922607, -0.26782, -0.308946, -0.999265, -0.00941577, -0.0130733, -0.0347743, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.899873] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [214] 1736817221899753, 0.53125, 0.0922607, -0.26782, -0.308946, -0.999265, -0.00941577, -0.0130733, -0.0347743, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.902520] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [216] 1736817221902407, 0.533904, 0.0922562, -0.267817, -0.308956, -0.999265, -0.00944012, -0.0131293, -0.0347495, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.905208] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [217] 1736817221905101, 0.536598, 0.0922562, -0.267817, -0.308956, -0.999265, -0.00944012, -0.0131293, -0.0347495, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.907925] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [218] 1736817221907811, 0.539308, 0.0922562, -0.267817, -0.308956, -0.999265, -0.00944012, -0.0131293, -0.0347495, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.910588] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [219] 1736817221910501, 0.541998, 0.0922562, -0.267817, -0.308956, -0.999265, -0.00944012, -0.0131293, -0.0347495, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.914130] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [221] 1736817221914015, 0.545512, 0.0922579, -0.267796, -0.308927, -0.999264, -0.00945995, -0.0130693, -0.0348011, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.916812] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [222] 1736817221916704, 0.548201, 0.0922579, -0.267796, -0.308927, -0.999264, -0.00945995, -0.0130693, -0.0348011, 0, 0.00209091, 0.00294939, 0, 0, 0, 
[2025-01-13 20:13:41.919613] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [223] 1736817221919500, 0.550997, 0.0922579, -0.267796, -0.308927, -0.999264, -0.00945995, -0.0130693, -0.0348011, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.922114] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [225] 1736817221922000, 0.553497, 0.0922633, -0.267784, -0.308917, -0.999263, -0.00946763, -0.0130119, -0.0348515, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.924865] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [226] 1736817221924758, 0.556255, 0.0922633, -0.267784, -0.308917, -0.999263, -0.00946763, -0.0130119, -0.0348515, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.927304] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [227] 1736817221927184, 0.558681, 0.0922633, -0.267784, -0.308917, -0.999263, -0.00946763, -0.0130119, -0.0348515, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.932113] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [229] 1736817221932001, 0.563498, 0.0922644, -0.26779, -0.308917, -0.999263, -0.00945519, -0.0129942, -0.0348489, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.934891] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [230] 1736817221934773, 0.56627, 0.0922644, -0.26779, -0.308917, -0.999263, -0.00945519, -0.0129942, -0.0348489, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.937357] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [231] 1736817221937246, 0.568743, 0.0922644, -0.26779, -0.308917, -0.999263, -0.00945519, -0.0129942, -0.0348489, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.939990] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [232] 1736817221939864, 0.571361, 0.0922644, -0.26779, -0.308917, -0.999263, -0.00945519, -0.0129942, -0.0348489, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.942610] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [234] 1736817221942497, 0.573994, 0.092267, -0.267795, -0.30892, -0.999263, -0.00945947, -0.012946, -0.0348851, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.946277] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [235] 1736817221946138, 0.577635, 0.092267, -0.267795, -0.30892, -0.999263, -0.00945947, -0.012946, -0.0348851, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.948835] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [236] 1736817221948727, 0.580224, 0.092267, -0.267795, -0.30892, -0.999263, -0.00945947, -0.012946, -0.0348851, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.951882] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [238] 1736817221951760, 0.583257, 0.09226, -0.267802, -0.308931, -0.999263, -0.00946347, -0.0129614, -0.0348572, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.954198] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [239] 1736817221954088, 0.585585, 0.09226, -0.267802, -0.308931, -0.999263, -0.00946347, -0.0129614, -0.0348572, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.959118] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [240] 1736817221959002, 0.590499, 0.09226, -0.267802, -0.308931, -0.999263, -0.00946347, -0.0129614, -0.0348572, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.961754] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [242] 1736817221961637, 0.593134, 0.09226, -0.267802, -0.308931, -0.999263, -0.00946347, -0.0129614, -0.0348572, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.964717] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [243] 1736817221964607, 0.596104, 0.0922675, -0.267806, -0.308945, -0.999264, -0.00944498, -0.0129687, -0.0348551, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.966649] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [244] 1736817221966548, 0.598045, 0.0922675, -0.267806, -0.308945, -0.999264, -0.00944498, -0.0129687, -0.0348551, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.969450] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [245] 1736817221969341, 0.600838, 0.0922675, -0.267806, -0.308945, -0.999264, -0.00944498, -0.0129687, -0.0348551, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.972330] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [247] 1736817221972213, 0.60371, 0.0922626, -0.267804, -0.308948, -0.999264, -0.00945076, -0.0130374, -0.0348023, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.976490] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [248] 1736817221976379, 0.607876, 0.0922626, -0.267804, -0.308948, -0.999264, -0.00945076, -0.0130374, -0.0348023, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.980449] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [249] 1736817221980356, 0.611853, 0.0922626, -0.267804, -0.308948, -0.999264, -0.00945076, -0.0130374, -0.0348023, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.981945] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [251] 1736817221981821, 0.613318, 0.0922344, -0.267819, -0.308974, -0.999264, -0.00940769, -0.013059, -0.0348099, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.985218] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [252] 1736817221985106, 0.616603, 0.0922344, -0.267819, -0.308974, -0.999264, -0.00940769, -0.013059, -0.0348099, -0.00282385, 0, -0.00267586, 0, 0, 0, 
[2025-01-13 20:13:41.987288] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [253] 1736817221987187, 0.618684, 0.0922344, -0.267819, -0.308974, -0.999264, -0.00940769, -0.013059, -0.0348099, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.991766] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [255] 1736817221991651, 0.623148, 0.0922344, -0.267819, -0.308974, -0.999264, -0.00940769, -0.013059, -0.0348099, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.994328] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [256] 1736817221994209, 0.625706, 0.0922283, -0.267823, -0.308971, -0.999264, -0.00938984, -0.0130867, -0.0348219, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.998341] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [257] 1736817221998231, 0.629728, 0.0922283, -0.267823, -0.308971, -0.999264, -0.00938984, -0.0130867, -0.0348219, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:41.999823] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [258] 1736817221999703, 0.6312, 0.0922283, -0.267823, -0.308971, -0.999264, -0.00938984, -0.0130867, -0.0348219, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.002741] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [260] 1736817222002629, 0.634126, 0.0922319, -0.267833, -0.30898, -0.999266, -0.00937533, -0.0131364, -0.0347291, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.007208] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [261] 1736817222007099, 0.638596, 0.0922319, -0.267833, -0.30898, -0.999266, -0.00937533, -0.0131364, -0.0347291, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.009937] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [262] 1736817222009820, 0.641317, 0.0922319, -0.267833, -0.30898, -0.999266, -0.00937533, -0.0131364, -0.0347291, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.012478] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [264] 1736817222012365, 0.643862, 0.0922362, -0.26783, -0.308962, -0.999266, -0.00938993, -0.0131446, -0.0347433, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.015312] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [265] 1736817222015206, 0.646703, 0.0922362, -0.26783, -0.308962, -0.999266, -0.00938993, -0.0131446, -0.0347433, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.018043] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [266] 1736817222017929, 0.649426, 0.0922362, -0.26783, -0.308962, -0.999266, -0.00938993, -0.0131446, -0.0347433, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.022500] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [268] 1736817222022380, 0.653877, 0.0922362, -0.26783, -0.308962, -0.999266, -0.00938993, -0.0131446, -0.0347433, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.024950] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [269] 1736817222024841, 0.656338, 0.0922371, -0.267841, -0.308951, -0.999266, -0.00938548, -0.0131278, -0.0347342, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.028539] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [270] 1736817222028434, 0.659931, 0.0922371, -0.267841, -0.308951, -0.999266, -0.00938548, -0.0131278, -0.0347342, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.030453] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [271] 1736817222030361, 0.661858, 0.0922371, -0.267841, -0.308951, -0.999266, -0.00938548, -0.0131278, -0.0347342, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:42.033113] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [273] 1736817222033003, 0.6645, 0.0922403, -0.26784, -0.308939, -0.999265, -0.00940229, -0.0130743, -0.0347922, 0, 0, 0, 0, 0, 0, 
