[2024-06-13 12:18:02.844126] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll reference [rad], Pitch reference [rad], Roll_dot reference [rad/s], Pitch_dot reference [rad/s], Roll_dot_dot reference [rad/s^2], Pitch_dot_dot reference [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-13 12:18:03.186250] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [130] 1718295482836884, 0.348892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0832871, -0.184429, -0.313519, 0.998974, -0.00527522, -0.00375276, -0.0448336, -0.00260299, -0.00014905, 0.000357753, -0.00219208, -0.00568287, -0.0236768, -0.0102036, -0.00797092, -0.0896584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.196842] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [134] 1718295482836884, 0.359498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0832871, -0.184429, -0.313519, 0.998974, -0.00527522, -0.00375276, -0.0448336, -0.00260299, -0.00014905, 0.000357753, -0.00219208, -0.00568287, -0.0236768, -0.0102036, -0.00797092, -0.0896584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.206184] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [138] 1718295482836884, 0.36888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0832505, -0.184428, -0.31341, 0.998963, -0.00529806, -0.00379713, -0.0450514, -0.00228825, 0.00224925, -2.80937e-05, -0.000612678, 0.00407202, 0.0124455, -0.0102435, -0.00806384, -0.0900938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.216908] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [142] 1718295482836884, 0.379546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.083239, -0.184406, -0.313379, 0.998968, -0.00531428, -0.00376914, -0.04496, -0.00231327, 0.00327451, 0.000267774, -0.00112837, 0.00445379, 0.0231161, -0.0102792, -0.00800844, -0.0899111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.226188] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [146] 1718295482836884, 0.388853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.083228, -0.184379, -0.313345, 0.998972, -0.00530071, -0.00377776, -0.0448559, -0.00215082, 0.00310933, 0.000937455, 0.00647826, 0.00279806, 0.0225618, -0.0102521, -0.00802338, -0.0897027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.236238] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [150] 1718295482836884, 0.398864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0832172, -0.184357, -0.31331, 0.998976, -0.00531207, -0.00378071, -0.044781, -0.00225607, 0.00244632, 0.000798141, 0.00278863, -0.00343841, 0.0143077, -0.0102752, -0.00802952, -0.0895525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.246229] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [155] 1718295482836884, 0.408878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0832172, -0.184357, -0.31331, 0.998976, -0.00531207, -0.00378071, -0.044781, -0.00225607, 0.00244632, 0.000798141, 0.00278863, -0.00343841, 0.0143077, -0.0102752, -0.00802952, -0.0895525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.256554] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [159] 1718295482836884, 0.418858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0831928, -0.184332, -0.313243, 0.998971, -0.0053225, -0.00378977, -0.0448843, -0.00226178, 0.00116743, 0.00138186, -0.00176813, -0.000708905, -0.0152068, -0.0102944, -0.00804962, -0.0897593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.266233] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [164] 1718295482836884, 0.428879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0831928, -0.184332, -0.313243, 0.998971, -0.0053225, -0.00378977, -0.0448843, -0.00226178, 0.00116743, 0.00138186, -0.00176813, -0.000708905, -0.0152068, -0.0102944, -0.00804962, -0.0897593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.276244] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [168] 1718295482836884, 0.43888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0831928, -0.184332, -0.313243, 0.998971, -0.0053225, -0.00378977, -0.0448843, -0.00226178, 0.00116743, 0.00138186, -0.00176813, -0.000708905, -0.0152068, -0.0102944, -0.00804962, -0.0897593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.286193] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [173] 1718295482836884, 0.448855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0831577, -0.184282, -0.313156, 0.998967, -0.00530849, -0.00382223, -0.0449739, -0.00193799, 0.00314193, 0.000853669, 0.00510886, -0.00427302, 0.010503, -0.0102627, -0.00811415, -0.0899385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.296144] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [178] 1718295482836884, 0.458834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0831401, -0.184228, -0.313111, 0.998971, -0.0053026, -0.00383859, -0.0448785, -0.00211435, 0.00317288, 0.000502045, 0.00125784, 0.00184779, 0.0059117, -0.0102503, -0.00814531, -0.0897473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.306262] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [182] 1718295482836884, 0.468917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0831401, -0.184228, -0.313111, 0.998971, -0.0053026, -0.00383859, -0.0448785, -0.00211435, 0.00317288, 0.000502045, 0.00125784, 0.00184779, 0.0059117, -0.0102503, -0.00814531, -0.0897473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.316135] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [186] 1718295482836884, 0.478791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0831234, -0.184182, -0.31307, 0.998972, -0.00532941, -0.00381525, -0.0448481, -0.00198128, 0.00230568, 0.0011712, -0.00638742, -0.00428339, -0.00146597, -0.0103062, -0.00810077, -0.0896865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.326158] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [191] 1718295482836884, 0.488863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0831234, -0.184182, -0.31307, 0.998972, -0.00532941, -0.00381525, -0.0448481, -0.00198128, 0.00230568, 0.0011712, -0.00638742, -0.00428339, -0.00146597, -0.0103062, -0.00810077, -0.0896865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.336197] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [195] 1718295482836884, 0.498851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0831114, -0.184146, -0.313025, 0.998969, -0.0053281, -0.00381343, -0.0449163, -0.00180091, 0.00239203, 0.0015454, -0.00306339, -0.00404473, -0.00924399, -0.0103032, -0.00809772, -0.0898231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.346161] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [200] 1718295482836884, 0.508866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0831114, -0.184146, -0.313025, 0.998969, -0.0053281, -0.00381343, -0.0449163, -0.00180091, 0.00239203, 0.0015454, -0.00306339, -0.00404473, -0.00924399, -0.0103032, -0.00809772, -0.0898231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.356186] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [204] 1718295482836884, 0.518852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.083102, -0.184102, -0.312985, 0.998967, -0.00531088, -0.00380882, -0.0449601, -0.0018421, 0.00329536, 0.0011256, 0.00248156, 0.00455944, -0.00305164, -0.0102688, -0.00808743, -0.0899109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.366215] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [208] 1718295482836884, 0.528872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.083102, -0.184102, -0.312985, 0.998967, -0.00531088, -0.00380882, -0.0449601, -0.0018421, 0.00329536, 0.0011256, 0.00248156, 0.00455944, -0.00305164, -0.0102688, -0.00808743, -0.0899109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.376169] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [213] 1718295482836884, 0.53885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0830987, -0.184046, -0.312949, 0.99897, -0.0052878, -0.00382692, -0.0449059, -0.00185579, 0.00363292, 0.00130406, 0.00521548, -0.00610243, 0.00882837, -0.0102215, -0.00812095, -0.0898024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.386242] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [217] 1718295482836884, 0.54888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.083098, -0.183992, -0.31292, 0.99897, -0.00528163, -0.0038561, -0.0449087, -0.00170832, 0.00313668, 0.000853241, -0.00104883, -0.00598826, -0.00568572, -0.0102065, -0.00817872, -0.0898078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.396256] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [221] 1718295482836884, 0.558888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.083098, -0.183992, -0.31292, 0.99897, -0.00528163, -0.0038561, -0.0449087, -0.00170832, 0.00313668, 0.000853241, -0.00104883, -0.00598826, -0.00568572, -0.0102065, -0.00817872, -0.0898078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.406392] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [226] 1718295482836884, 0.568918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0830972, -0.183968, -0.312906, 0.998968, -0.00529235, -0.00385455, -0.0449518, -0.00174226, 0.00312076, 0.00103993, -0.00587766, 0.00137142, -0.0112204, -0.0102278, -0.00817704, -0.089894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.416184] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [230] 1718295482836884, 0.578836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0830965, -0.183917, -0.312883, 0.998965, -0.00529044, -0.00386097, -0.0450046, -0.00187575, 0.00380081, 0.000831222, -0.000293638, -0.00182327, -0.0031635, -0.0102229, -0.00819024, -0.0899997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.426143] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [234] 1718295482836884, 0.588784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.083096, -0.183888, -0.312872, 0.998966, -0.00527872, -0.00385004, -0.0449873, -0.00194041, 0.00412183, 0.00109832, 0.00428154, 0.0029097, 0.00280449, -0.0102006, -0.00816717, -0.0899653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.436340] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [239] 1718295482836884, 0.59888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.083096, -0.183888, -0.312872, 0.998966, -0.00527872, -0.00385004, -0.0449873, -0.00194041, 0.00412183, 0.00109832, 0.00428154, 0.0029097, 0.00280449, -0.0102006, -0.00816717, -0.0899653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.446241] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [243] 1718295482836884, 0.608866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0830957, -0.183821, -0.312851, 0.998969, -0.0052741, -0.00385148, -0.0449256, -0.00183353, 0.00455156, 0.00105491, 0.00781447, -0.00504055, 0.00796216, -0.0101918, -0.00816899, -0.0898417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.456191] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [248] 1718295482836884, 0.618875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.0830982, -0.18379, -0.31284, 0.99897, -0.005275, -0.00385296, -0.0449058, -0.00184542, 0.00444229, 0.00116819, 0.00102516, 0.000606307, 0.00135712, -0.0101936, -0.00817183, -0.089802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
