[2025-10-13 19:02:43.797635] [0x0000007fa9cd37c0] [MocapTag] [0x00000fa6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:02:46.909779] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1434] 1760396566909667, 5.87139, 0.0507588, -0.369491, -0.308818, -0.999772, -0.00812165, 0.0103847, 0.0168152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.912597] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1435] 1760396566912487, 5.87421, 0.0507588, -0.369491, -0.308818, -0.999772, -0.00812165, 0.0103847, 0.0168152, 0, 0, -0.00248812, 0, 0, 0, 
[2025-10-13 19:02:46.915496] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1436] 1760396566915383, 5.87711, 0.0507588, -0.369491, -0.308818, -0.999772, -0.00812165, 0.0103847, 0.0168152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.918508] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1438] 1760396566918394, 5.88012, 0.0508088, -0.369383, -0.308829, -0.999778, -0.00795126, 0.0102276, 0.0165988, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.921105] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1439] 1760396566920994, 5.88272, 0.0508088, -0.369383, -0.308829, -0.999778, -0.00795126, 0.0102276, 0.0165988, 0.00499595, 0.0107718, 0, 0, 0, -0.0427149, 
[2025-10-13 19:02:46.924400] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1440] 1760396566924288, 5.88602, 0.0508088, -0.369383, -0.308829, -0.999778, -0.00795126, 0.0102276, 0.0165988, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.927335] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1442] 1760396566927278, 5.88901, 0.0506088, -0.369615, -0.30872, -0.99976, -0.00817686, 0.0105915, 0.0173209, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.929681] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1443] 1760396566929561, 5.89129, 0.0506088, -0.369615, -0.30872, -0.99976, -0.00817686, 0.0105915, 0.0173209, -0.0199973, -0.0231293, 0.0109512, 0.0423908, 0.0746796, 0.143442, 
[2025-10-13 19:02:46.933612] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1444] 1760396566933498, 5.89522, 0.0506088, -0.369615, -0.30872, -0.99976, -0.00817686, 0.0105915, 0.0173209, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.935000] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1445] 1760396566934890, 5.89662, 0.0506088, -0.369615, -0.30872, -0.99976, -0.00817686, 0.0105915, 0.0173209, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.937746] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1447] 1760396566937638, 5.89937, 0.0507518, -0.369486, -0.308773, -0.999768, -0.00822747, 0.0103837, 0.0169896, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.940401] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1448] 1760396566940286, 5.90201, 0.0507518, -0.369486, -0.308773, -0.999768, -0.00822747, 0.0103837, 0.0169896, 0.0143016, 0.012891, -0.0052937, 0, -0.0419175, -0.0660624, 
[2025-10-13 19:02:46.943081] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1449] 1760396566942966, 5.90469, 0.0507518, -0.369486, -0.308773, -0.999768, -0.00822747, 0.0103837, 0.0169896, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.945624] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1450] 1760396566945512, 5.90724, 0.0507518, -0.369486, -0.308773, -0.999768, -0.00822747, 0.0103837, 0.0169896, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.949291] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1452] 1760396566949178, 5.9109, 0.0507523, -0.369473, -0.308795, -0.99977, -0.00816446, 0.0104467, 0.0168812, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.951115] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1453] 1760396566951000, 5.91273, 0.0507523, -0.369473, -0.308795, -0.99977, -0.00816446, 0.0104467, 0.0168812, 0, 0, -0.00223009, 0, 0, 0, 
[2025-10-13 19:02:46.954004] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1454] 1760396566953893, 5.91562, 0.0507523, -0.369473, -0.308795, -0.99977, -0.00816446, 0.0104467, 0.0168812, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.956263] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1455] 1760396566956142, 5.91787, 0.0507459, -0.369434, -0.308775, -0.999772, -0.00815171, 0.0104403, 0.0167681, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.959023] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1457] 1760396566958911, 5.92064, 0.0507459, -0.369434, -0.308775, -0.999772, -0.00815171, 0.0104403, 0.0167681, 0, 0.0038699, 0.00201788, 0, 0, 0, 
[2025-10-13 19:02:46.961594] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1458] 1760396566961485, 5.92321, 0.0507459, -0.369434, -0.308775, -0.999772, -0.00815171, 0.0104403, 0.0167681, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.964411] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1459] 1760396566964299, 5.92603, 0.0507459, -0.369434, -0.308775, -0.999772, -0.00815171, 0.0104403, 0.0167681, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.966927] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1460] 1760396566966839, 5.92857, 0.0507416, -0.369479, -0.308775, -0.999769, -0.00814926, 0.0104648, 0.0169189, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.969647] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1462] 1760396566969534, 5.93126, 0.0507416, -0.369479, -0.308775, -0.999769, -0.00814926, 0.0104648, 0.0169189, 0, -0.00448041, 0, 0, 0, 0, 
[2025-10-13 19:02:46.973028] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1463] 1760396566972917, 5.93464, 0.0507416, -0.369479, -0.308775, -0.999769, -0.00814926, 0.0104648, 0.0169189, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.975724] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1464] 1760396566975614, 5.93734, 0.0507416, -0.369479, -0.308775, -0.999769, -0.00814926, 0.0104648, 0.0169189, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.978258] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1466] 1760396566978138, 5.93987, 0.0506347, -0.369549, -0.308691, -0.999762, -0.00820984, 0.0105743, 0.0171975, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.981674] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1467] 1760396566981559, 5.94329, 0.0506347, -0.369549, -0.308691, -0.999762, -0.00820984, 0.0105743, 0.0171975, -0.0106944, -0.0070627, 0.00833752, 0, 0, 0.0554506, 
[2025-10-13 19:02:46.983594] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1468] 1760396566983486, 5.94521, 0.0506347, -0.369549, -0.308691, -0.999762, -0.00820984, 0.0105743, 0.0171975, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.988254] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1470] 1760396566988138, 5.94986, 0.0507715, -0.369468, -0.308767, -0.999769, -0.0081878, 0.010488, 0.0169012, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.990202] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1471] 1760396566990087, 5.95181, 0.0507715, -0.369468, -0.308767, -0.999769, -0.0081878, 0.010488, 0.0169012, 0.0136765, 0.00808602, -0.00760038, 0, 0, -0.059098, 
[2025-10-13 19:02:46.992785] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1472] 1760396566992672, 5.9544, 0.0507715, -0.369468, -0.308767, -0.999769, -0.0081878, 0.010488, 0.0169012, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.995474] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1473] 1760396566995366, 5.95709, 0.0507715, -0.369468, -0.308767, -0.999769, -0.0081878, 0.010488, 0.0169012, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:46.998248] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1475] 1760396566998132, 5.95986, 0.0507948, -0.369457, -0.308762, -0.999769, -0.00822947, 0.0105059, 0.0168562, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.001274] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1476] 1760396567001162, 5.96289, 0.0507948, -0.369457, -0.308762, -0.999769, -0.00822947, 0.0105059, 0.0168562, 0.00233436, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.003497] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1477] 1760396567003389, 5.96512, 0.0507948, -0.369457, -0.308762, -0.999769, -0.00822947, 0.0105059, 0.0168562, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.006261] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1478] 1760396567006143, 5.96787, 0.0508159, -0.36944, -0.308759, -0.99977, -0.00816309, 0.0105006, 0.0167949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.009286] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1480] 1760396567009173, 5.9709, 0.0508159, -0.36944, -0.308759, -0.99977, -0.00816309, 0.0105006, 0.0167949, 0.00211148, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.011621] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1481] 1760396567011504, 5.97323, 0.0508159, -0.36944, -0.308759, -0.99977, -0.00816309, 0.0105006, 0.0167949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.014546] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1482] 1760396567014419, 5.97615, 0.0508159, -0.36944, -0.308759, -0.99977, -0.00816309, 0.0105006, 0.0167949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.017086] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1484] 1760396567017032, 5.97876, 0.0507806, -0.3695, -0.308717, -0.999766, -0.00828901, 0.0104738, 0.0170443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.019998] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1485] 1760396567019879, 5.98161, 0.0507806, -0.3695, -0.308717, -0.999766, -0.00828901, 0.0104738, 0.0170443, -0.00353282, -0.00603771, 0.00419402, 0, 0, 0.0496756, 
[2025-10-13 19:02:47.022864] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1486] 1760396567022754, 5.98448, 0.0507806, -0.3695, -0.308717, -0.999766, -0.00828901, 0.0104738, 0.0170443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.025221] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1487] 1760396567025107, 5.98683, 0.0507806, -0.3695, -0.308717, -0.999766, -0.00828901, 0.0104738, 0.0170443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.028030] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1489] 1760396567027913, 5.98964, 0.0506966, -0.369574, -0.308718, -0.999762, -0.00820779, 0.0105012, 0.0172687, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.030891] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1490] 1760396567030773, 5.9925, 0.0506966, -0.369574, -0.308718, -0.999762, -0.00820779, 0.0105012, 0.0172687, -0.00840401, -0.00734959, 0, 0, 0, 0.0450075, 
[2025-10-13 19:02:47.033421] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1491] 1760396567033309, 5.99504, 0.0506966, -0.369574, -0.308718, -0.999762, -0.00820779, 0.0105012, 0.0172687, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.036089] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1492] 1760396567035977, 5.9977, 0.0507566, -0.369504, -0.308812, -0.99977, -0.00812999, 0.0103602, 0.016909, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.038888] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1494] 1760396567038764, 6.00049, 0.0507566, -0.369504, -0.308812, -0.99977, -0.00812999, 0.0103602, 0.016909, 0.00600535, 0.00700283, -0.00947606, 0, 0, -0.0715636, 
[2025-10-13 19:02:47.041513] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1495] 1760396567041401, 6.00313, 0.0507566, -0.369504, -0.308812, -0.99977, -0.00812999, 0.0103602, 0.016909, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.044115] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1496] 1760396567043990, 6.00572, 0.0507566, -0.369504, -0.308812, -0.99977, -0.00812999, 0.0103602, 0.016909, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.047917] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1498] 1760396567047797, 6.00952, 0.0507907, -0.369487, -0.308801, -0.999768, -0.00819059, 0.0105382, 0.0168858, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.049626] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1499] 1760396567049515, 6.01124, 0.0507907, -0.369487, -0.308801, -0.999768, -0.00819059, 0.0105382, 0.0168858, 0.00340728, 0, 0, 0, 0.0357579, 0, 
[2025-10-13 19:02:47.053472] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1500] 1760396567053356, 6.01508, 0.0507907, -0.369487, -0.308801, -0.999768, -0.00819059, 0.0105382, 0.0168858, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.055988] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1501] 1760396567055879, 6.01761, 0.0507907, -0.369487, -0.308801, -0.999768, -0.00819059, 0.0105382, 0.0168858, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.058583] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1503] 1760396567058461, 6.02019, 0.050766, -0.36947, -0.308829, -0.999772, -0.00807196, 0.0103463, 0.0168321, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.061292] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1504] 1760396567061176, 6.0229, 0.050766, -0.36947, -0.308829, -0.999772, -0.00807196, 0.0103463, 0.0168321, -0.00246376, 0, -0.00278971, 0, -0.0388565, 0, 
[2025-10-13 19:02:47.063847] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1505] 1760396567063740, 6.02547, 0.050766, -0.36947, -0.308829, -0.999772, -0.00807196, 0.0103463, 0.0168321, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.067284] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1507] 1760396567067216, 6.02894, 0.0507128, -0.369522, -0.308812, -0.99977, -0.00809614, 0.0103892, 0.0169476, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.070113] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1508] 1760396567069999, 6.03173, 0.0507128, -0.369522, -0.308812, -0.99977, -0.00809614, 0.0103892, 0.0169476, -0.00532471, -0.0052496, 0, 0, 0, 0, 
[2025-10-13 19:02:47.072679] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1509] 1760396567072568, 6.0343, 0.0507128, -0.369522, -0.308812, -0.99977, -0.00809614, 0.0103892, 0.0169476, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.075246] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1510] 1760396567075135, 6.03686, 0.0507128, -0.369522, -0.308812, -0.99977, -0.00809614, 0.0103892, 0.0169476, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.078098] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1512] 1760396567077976, 6.0397, 0.0506748, -0.369529, -0.308761, -0.999767, -0.00809162, 0.0104387, 0.0170769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.080912] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1513] 1760396567080798, 6.04253, 0.0506748, -0.369529, -0.308761, -0.999767, -0.00809162, 0.0104387, 0.0170769, -0.00380379, 0, 0.00507096, 0, 0, 0, 
[2025-10-13 19:02:47.083377] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1514] 1760396567083267, 6.04499, 0.0506748, -0.369529, -0.308761, -0.999767, -0.00809162, 0.0104387, 0.0170769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.085987] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1515] 1760396567085877, 6.0476, 0.0507149, -0.369481, -0.308807, -0.99977, -0.00814829, 0.0103968, 0.0168773, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.088923] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1517] 1760396567088809, 6.05054, 0.0507149, -0.369481, -0.308807, -0.99977, -0.00814829, 0.0103968, 0.0168773, 0.00400895, 0.00483955, -0.00457247, 0, 0, -0.0399809, 
[2025-10-13 19:02:47.091442] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1518] 1760396567091328, 6.05305, 0.0507149, -0.369481, -0.308807, -0.99977, -0.00814829, 0.0103968, 0.0168773, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.094130] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1519] 1760396567094008, 6.05574, 0.0507149, -0.369481, -0.308807, -0.99977, -0.00814829, 0.0103968, 0.0168773, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.096821] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1520] 1760396567096729, 6.05846, 0.0507074, -0.369482, -0.308827, -0.999771, -0.00819503, 0.0102472, 0.0168999, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.099866] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1522] 1760396567099711, 6.06144, 0.0507074, -0.369482, -0.308827, -0.999771, -0.00819503, 0.0102472, 0.0168999, 0, 0, -0.0020219, 0, 0, 0, 
[2025-10-13 19:02:47.102620] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1523] 1760396567102512, 6.06424, 0.0507074, -0.369482, -0.308827, -0.999771, -0.00819503, 0.0102472, 0.0168999, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.106068] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1524] 1760396567105952, 6.06768, 0.0507074, -0.369482, -0.308827, -0.999771, -0.00819503, 0.0102472, 0.0168999, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.108298] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1526] 1760396567108185, 6.06991, 0.0507574, -0.369406, -0.308796, -0.999774, -0.00808935, 0.0102092, 0.0168063, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.111817] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1527] 1760396567111704, 6.07343, 0.0507574, -0.369406, -0.308796, -0.999774, -0.00808935, 0.0102092, 0.0168063, 0.0050058, 0.00758957, 0.00315029, 0, 0, 0, 
[2025-10-13 19:02:47.114878] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1528] 1760396567114767, 6.07649, 0.0507574, -0.369406, -0.308796, -0.999774, -0.00808935, 0.0102092, 0.0168063, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.117141] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1529] 1760396567117052, 6.07878, 0.0506737, -0.369474, -0.30878, -0.99977, -0.00817159, 0.0102883, 0.0169469, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.120103] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1531] 1760396567119987, 6.08171, 0.0506737, -0.369474, -0.30878, -0.99977, -0.00817159, 0.0102883, 0.0169469, -0.00837244, -0.00672097, 0, 0, 0, 0, 
[2025-10-13 19:02:47.123109] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1532] 1760396567123000, 6.08473, 0.0506737, -0.369474, -0.30878, -0.99977, -0.00817159, 0.0102883, 0.0169469, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.125759] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1533] 1760396567125647, 6.08737, 0.0506737, -0.369474, -0.30878, -0.99977, -0.00817159, 0.0102883, 0.0169469, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.128501] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1535] 1760396567128382, 6.09011, 0.0506726, -0.369473, -0.308744, -0.999768, -0.00818278, 0.0104026, 0.0169969, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.131626] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1536] 1760396567131505, 6.09323, 0.0506726, -0.369473, -0.308744, -0.999768, -0.00818278, 0.0104026, 0.0169969, 0, 0, 0.00362728, 0, 0, 0, 
[2025-10-13 19:02:47.134157] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1537] 1760396567134044, 6.09577, 0.0506726, -0.369473, -0.308744, -0.999768, -0.00818278, 0.0104026, 0.0169969, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.137091] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1539] 1760396567137036, 6.09876, 0.0507283, -0.369445, -0.308784, -0.99977, -0.00823083, 0.0104196, 0.0168676, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.139843] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1540] 1760396567139678, 6.1014, 0.0507283, -0.369445, -0.308784, -0.99977, -0.00823083, 0.0104196, 0.0168676, 0.00557595, 0.00277599, -0.00398713, 0, 0, 0, 
[2025-10-13 19:02:47.142864] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1541] 1760396567142754, 6.10448, 0.0507283, -0.369445, -0.308784, -0.99977, -0.00823083, 0.0104196, 0.0168676, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.144958] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1542] 1760396567144851, 6.10658, 0.0507283, -0.369445, -0.308784, -0.99977, -0.00823083, 0.0104196, 0.0168676, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.147614] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1544] 1760396567147556, 6.10928, 0.0507309, -0.369435, -0.308789, -0.99977, -0.00824981, 0.0104063, 0.0168548, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.151069] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1545] 1760396567150932, 6.11266, 0.0507309, -0.369435, -0.308789, -0.99977, -0.00824981, 0.0104063, 0.0168548, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.154322] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1546] 1760396567154203, 6.11593, 0.0507309, -0.369435, -0.308789, -0.99977, -0.00824981, 0.0104063, 0.0168548, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.155882] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1547] 1760396567155773, 6.1175, 0.0507309, -0.369435, -0.308789, -0.99977, -0.00824981, 0.0104063, 0.0168548, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.158909] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1549] 1760396567158798, 6.12052, 0.0507488, -0.36938, -0.308814, -0.999776, -0.00801959, 0.0102137, 0.0166896, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.162297] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1550] 1760396567162183, 6.12391, 0.0507488, -0.36938, -0.308814, -0.999776, -0.00801959, 0.0102137, 0.0166896, 0, 0.00553777, -0.00259598, -0.045085, -0.039544, 0, 
[2025-10-13 19:02:47.165114] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1551] 1760396567165002, 6.12673, 0.0507488, -0.36938, -0.308814, -0.999776, -0.00801959, 0.0102137, 0.0166896, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.167742] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1553] 1760396567167625, 6.12935, 0.0506931, -0.369487, -0.308792, -0.999769, -0.00815654, 0.0103992, 0.0169444, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.170910] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1554] 1760396567170796, 6.13252, 0.0506931, -0.369487, -0.308792, -0.999769, -0.00815654, 0.0103992, 0.0169444, -0.00556773, -0.0107318, 0.00221887, 0, 0.0379473, 0.0504069, 
[2025-10-13 19:02:47.173152] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1555] 1760396567173014, 6.13474, 0.0506931, -0.369487, -0.308792, -0.999769, -0.00815654, 0.0103992, 0.0169444, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.175947] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1556] 1760396567175834, 6.13756, 0.0506931, -0.369487, -0.308792, -0.999769, -0.00815654, 0.0103992, 0.0169444, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.179663] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1558] 1760396567179549, 6.14128, 0.0506806, -0.369496, -0.308781, -0.999769, -0.00814254, 0.0104047, 0.016964, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.181794] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1559] 1760396567181683, 6.14341, 0.0506806, -0.369496, -0.308781, -0.999769, -0.00814254, 0.0104047, 0.016964, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.184726] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1560] 1760396567184617, 6.14634, 0.0506806, -0.369496, -0.308781, -0.999769, -0.00814254, 0.0104047, 0.016964, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.187125] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1561] 1760396567187035, 6.14876, 0.0507145, -0.369479, -0.308799, -0.999771, -0.008207, 0.0102779, 0.0169101, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:47.190240] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [1563] 1760396567190127, 6.15185, 0.0507145, -0.369479, -0.308799, -0.999771, -0.008207, 0.0102779, 0.0169101, 0.00338666, 0, 0, 0, 0, 0, 
