[2025-10-13 19:23:34.884323] [0x0000007fbe8c77c0] [MocapTag] [0x000009e1] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:24:05.560510] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14383] 1760397845560435, 33.4323, 0.0614104, -0.401037, -0.309492, -0.958083, -0.00663558, 0.0162639, 0.285953, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.563591] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14384] 1760397845563468, 33.4353, 0.0614104, -0.401037, -0.309492, -0.958083, -0.00663558, 0.0162639, 0.285953, -0.0482922, -0.0299913, -0.00396877, -0.130296, -0.215042, -0.141281, 
[2025-10-13 19:24:05.566103] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14385] 1760397845565989, 33.4379, 0.0614104, -0.401037, -0.309492, -0.958083, -0.00663558, 0.0162639, 0.285953, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.569061] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14386] 1760397845568961, 33.4408, 0.0614104, -0.401037, -0.309492, -0.958083, -0.00663558, 0.0162639, 0.285953, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.571583] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14388] 1760397845571470, 33.4433, 0.0613466, -0.401184, -0.309334, -0.958319, -0.0060803, 0.0153401, 0.285224, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.574276] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14389] 1760397845574163, 33.446, 0.0613466, -0.401184, -0.309334, -0.958319, -0.0060803, 0.0153401, 0.285224, -0.0063714, -0.0147218, 0.015821, -0.0510931, -0.209046, -0.152111, 
[2025-10-13 19:24:05.577406] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14390] 1760397845577245, 33.4491, 0.0613466, -0.401184, -0.309334, -0.958319, -0.0060803, 0.0153401, 0.285224, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.579514] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14392] 1760397845579439, 33.4513, 0.0610977, -0.401053, -0.309423, -0.958311, -0.00620331, 0.014872, 0.285272, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.582427] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14393] 1760397845582312, 33.4542, 0.0610977, -0.401053, -0.309423, -0.958311, -0.00620331, 0.014872, 0.285272, -0.0248943, 0.0131231, -0.00891905, 0.0501394, -0.0827178, 0, 
[2025-10-13 19:24:05.584966] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14394] 1760397845584842, 33.4567, 0.0610977, -0.401053, -0.309423, -0.958311, -0.00620331, 0.014872, 0.285272, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.587855] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14395] 1760397845587738, 33.4596, 0.0610977, -0.401053, -0.309423, -0.958311, -0.00620331, 0.014872, 0.285272, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.590432] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14397] 1760397845590337, 33.4622, 0.060836, -0.400857, -0.309504, -0.958329, -0.00637371, 0.0142692, 0.28524, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.593674] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14398] 1760397845593558, 33.4654, 0.060836, -0.400857, -0.309504, -0.958329, -0.00637371, 0.0142692, 0.28524, -0.0261695, 0.0196154, -0.00802937, 0.0671864, -0.105856, 0, 
[2025-10-13 19:24:05.596248] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14399] 1760397845596124, 33.468, 0.060836, -0.400857, -0.309504, -0.958329, -0.00637371, 0.0142692, 0.28524, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.598849] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14400] 1760397845598733, 33.4706, 0.060836, -0.400857, -0.309504, -0.958329, -0.00637371, 0.0142692, 0.28524, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.601405] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14402] 1760397845601260, 33.4731, 0.0604774, -0.400648, -0.309634, -0.958341, -0.00658269, 0.0136211, 0.285227, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.604066] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14403] 1760397845603903, 33.4758, 0.0604774, -0.400648, -0.309634, -0.958341, -0.00658269, 0.0136211, 0.285227, -0.0358579, 0.020877, -0.0129811, 0.0771046, -0.112329, 0, 
[2025-10-13 19:24:05.606648] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14404] 1760397845606530, 33.4784, 0.0604774, -0.400648, -0.309634, -0.958341, -0.00658269, 0.0136211, 0.285227, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.609274] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14406] 1760397845609213, 33.4811, 0.060087, -0.400388, -0.309752, -0.958365, -0.00689433, 0.0130237, 0.285164, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.612622] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14407] 1760397845612509, 33.4844, 0.060087, -0.400388, -0.309752, -0.958365, -0.00689433, 0.0130237, 0.285164, -0.039047, 0.0259657, -0.0118461, 0.0940323, -0.0967864, 0, 
[2025-10-13 19:24:05.614420] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14408] 1760397845614309, 33.4862, 0.060087, -0.400388, -0.309752, -0.958365, -0.00689433, 0.0130237, 0.285164, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.617238] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14409] 1760397845617114, 33.489, 0.060087, -0.400388, -0.309752, -0.958365, -0.00689433, 0.0130237, 0.285164, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.619709] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14411] 1760397845619609, 33.4915, 0.0597065, -0.400105, -0.309863, -0.958382, -0.00719489, 0.0123251, 0.285133, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.622568] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14412] 1760397845622447, 33.4943, 0.0597065, -0.400105, -0.309863, -0.958382, -0.00719489, 0.0123251, 0.285133, -0.0380428, 0.0282836, -0.0110753, 0.0975847, -0.116807, 0, 
[2025-10-13 19:24:05.625270] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14413] 1760397845625167, 33.497, 0.0597065, -0.400105, -0.309863, -0.958382, -0.00719489, 0.0123251, 0.285133, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.627725] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14414] 1760397845627610, 33.4995, 0.0597065, -0.400105, -0.309863, -0.958382, -0.00719489, 0.0123251, 0.285133, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.630285] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14416] 1760397845630164, 33.502, 0.0593968, -0.399821, -0.309952, -0.958387, -0.00739024, 0.0115388, 0.285142, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.633183] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14417] 1760397845633067, 33.5049, 0.0593968, -0.399821, -0.309952, -0.958387, -0.00739024, 0.0115388, 0.285142, -0.0309685, 0.0284406, -0.00888869, 0.0822783, -0.139603, 0, 
[2025-10-13 19:24:05.635697] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14418] 1760397845635581, 33.5074, 0.0593968, -0.399821, -0.309952, -0.958387, -0.00739024, 0.0115388, 0.285142, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.638481] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14419] 1760397845638366, 33.5102, 0.0593968, -0.399821, -0.309952, -0.958387, -0.00739024, 0.0115388, 0.285142, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.641286] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14421] 1760397845641163, 33.513, 0.0590891, -0.399574, -0.310031, -0.95838, -0.00758412, 0.0108349, 0.285189, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.643791] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14422] 1760397845643675, 33.5155, 0.0590891, -0.399574, -0.310031, -0.95838, -0.00758412, 0.0108349, 0.285189, -0.0307754, 0.0247388, -0.00788761, 0.0771761, -0.123857, 0, 
[2025-10-13 19:24:05.646341] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14423] 1760397845646221, 33.5181, 0.0590891, -0.399574, -0.310031, -0.95838, -0.00758412, 0.0108349, 0.285189, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.648831] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14424] 1760397845648714, 33.5206, 0.0588033, -0.399352, -0.310073, -0.958393, -0.00768834, 0.0101318, 0.285167, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.651986] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14426] 1760397845651862, 33.5237, 0.0588033, -0.399352, -0.310073, -0.958393, -0.00768834, 0.0101318, 0.285167, -0.0285838, 0.0221731, -0.00419872, 0.060153, -0.128851, 0, 
[2025-10-13 19:24:05.654474] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14427] 1760397845654360, 33.5262, 0.0588033, -0.399352, -0.310073, -0.958393, -0.00768834, 0.0101318, 0.285167, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.657080] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14428] 1760397845656965, 33.5288, 0.0588033, -0.399352, -0.310073, -0.958393, -0.00768834, 0.0101318, 0.285167, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.659680] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14430] 1760397845659590, 33.5315, 0.0585356, -0.399192, -0.310132, -0.95838, -0.00781018, 0.00955834, 0.285229, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.662426] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14431] 1760397845662312, 33.5342, 0.0585356, -0.399192, -0.310132, -0.95838, -0.00781018, 0.00955834, 0.285229, -0.0267693, 0.0160164, -0.00599726, 0.0559092, -0.102936, 0, 
[2025-10-13 19:24:05.664892] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14432] 1760397845664772, 33.5366, 0.0585356, -0.399192, -0.310132, -0.95838, -0.00781018, 0.00955834, 0.285229, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.667986] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14433] 1760397845667869, 33.5397, 0.0585356, -0.399192, -0.310132, -0.95838, -0.00781018, 0.00955834, 0.285229, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.670487] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14435] 1760397845670373, 33.5422, 0.0583122, -0.399077, -0.310165, -0.958387, -0.00787135, 0.00914506, 0.285219, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.673300] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14436] 1760397845673179, 33.545, 0.0583122, -0.399077, -0.310165, -0.958387, -0.00787135, 0.00914506, 0.285219, -0.022334, 0.0114902, -0.00322577, 0.0353336, -0.0757512, 0, 
[2025-10-13 19:24:05.675852] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14437] 1760397845675735, 33.5476, 0.0583122, -0.399077, -0.310165, -0.958387, -0.00787135, 0.00914506, 0.285219, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.678666] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14438] 1760397845678548, 33.5504, 0.0583122, -0.399077, -0.310165, -0.958387, -0.00787135, 0.00914506, 0.285219, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.681216] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14440] 1760397845681101, 33.553, 0.0581558, -0.398977, -0.310187, -0.958406, -0.00797304, 0.00887764, 0.285158, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.684201] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14441] 1760397845684086, 33.556, 0.0581558, -0.398977, -0.310187, -0.958406, -0.00797304, 0.00887764, 0.285158, -0.0156459, 0.0099424, -0.00220005, 0, -0.0455296, 0, 
[2025-10-13 19:24:05.687566] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14442] 1760397845687447, 33.5593, 0.0581558, -0.398977, -0.310187, -0.958406, -0.00797304, 0.00887764, 0.285158, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.689398] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14443] 1760397845689312, 33.5612, 0.0580783, -0.398944, -0.310183, -0.958425, -0.00797918, 0.00876372, 0.285098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.692312] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14445] 1760397845692197, 33.5641, 0.0580783, -0.398944, -0.310183, -0.958425, -0.00797918, 0.00876372, 0.285098, -0.00774508, 0.00337348, 0, 0, 0, 0, 
[2025-10-13 19:24:05.695001] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14446] 1760397845694759, 33.5666, 0.0580783, -0.398944, -0.310183, -0.958425, -0.00797918, 0.00876372, 0.285098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.697830] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14447] 1760397845697713, 33.5696, 0.0580783, -0.398944, -0.310183, -0.958425, -0.00797918, 0.00876372, 0.285098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.700257] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14449] 1760397845700193, 33.5721, 0.0580929, -0.398981, -0.310209, -0.958424, -0.00795246, 0.00878058, 0.285103, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.703182] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14450] 1760397845703065, 33.5749, 0.0580929, -0.398981, -0.310209, -0.958424, -0.00795246, 0.00878058, 0.285103, 0, -0.00371884, -0.00267551, 0, 0, 0, 
[2025-10-13 19:24:05.705716] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14451] 1760397845705599, 33.5775, 0.0580929, -0.398981, -0.310209, -0.958424, -0.00795246, 0.00878058, 0.285103, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.708349] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14452] 1760397845708235, 33.5801, 0.0580929, -0.398981, -0.310209, -0.958424, -0.00795246, 0.00878058, 0.285103, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.710959] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14454] 1760397845710844, 33.5827, 0.0581999, -0.399041, -0.310195, -0.95843, -0.00791463, 0.00903386, 0.285076, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.713659] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14455] 1760397845713540, 33.5854, 0.0581999, -0.399041, -0.310195, -0.95843, -0.00791463, 0.00903386, 0.285076, 0.0106952, -0.00599807, 0, 0, 0.0463707, 0, 
[2025-10-13 19:24:05.716486] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14456] 1760397845716372, 33.5882, 0.0581999, -0.399041, -0.310195, -0.95843, -0.00791463, 0.00903386, 0.285076, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.718855] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14457] 1760397845718735, 33.5906, 0.0581999, -0.399041, -0.310195, -0.95843, -0.00791463, 0.00903386, 0.285076, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.721520] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14459] 1760397845721405, 33.5933, 0.0583573, -0.399161, -0.310152, -0.958419, -0.00782104, 0.00938071, 0.285103, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.724887] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14460] 1760397845724775, 33.5966, 0.0583573, -0.399161, -0.310152, -0.958419, -0.00782104, 0.00938071, 0.285103, 0.0157384, -0.0119879, 0.00428204, -0.0377655, 0.0611879, 0, 
[2025-10-13 19:24:05.727850] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14461] 1760397845727734, 33.5996, 0.0583573, -0.399161, -0.310152, -0.958419, -0.00782104, 0.00938071, 0.285103, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.730293] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14462] 1760397845730206, 33.6021, 0.0585434, -0.39933, -0.310102, -0.958403, -0.00767057, 0.00978853, 0.285148, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.733222] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14464] 1760397845733099, 33.605, 0.0585434, -0.39933, -0.310102, -0.958403, -0.00767057, 0.00978853, 0.285148, 0.0186081, -0.016881, 0.0049946, -0.0522137, 0.069649, 0, 
[2025-10-13 19:24:05.736127] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14465] 1760397845736010, 33.6079, 0.0585434, -0.39933, -0.310102, -0.958403, -0.00767057, 0.00978853, 0.285148, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.739313] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14467] 1760397845739222, 33.6111, 0.0585434, -0.39933, -0.310102, -0.958403, -0.00767057, 0.00978853, 0.285148, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.741882] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14468] 1760397845741745, 33.6136, 0.0587894, -0.399504, -0.310032, -0.95839, -0.00753273, 0.0103105, 0.285177, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.744665] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14469] 1760397845744551, 33.6164, 0.0587894, -0.399504, -0.310032, -0.95839, -0.00753273, 0.0103105, 0.285177, 0.0246028, -0.0174238, 0.00705513, -0.0562668, 0.0922391, 0, 
[2025-10-13 19:24:05.748401] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14470] 1760397845748286, 33.6202, 0.0587894, -0.399504, -0.310032, -0.95839, -0.00753273, 0.0103105, 0.285177, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.751155] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14472] 1760397845751038, 33.6229, 0.0590831, -0.399712, -0.30995, -0.958369, -0.00736984, 0.010876, 0.285229, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.754000] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14473] 1760397845753844, 33.6257, 0.0590831, -0.399712, -0.30995, -0.958369, -0.00736984, 0.010876, 0.285229, 0.0293757, -0.0208042, 0.00818702, -0.0636339, 0.0991631, 0, 
[2025-10-13 19:24:05.757045] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14474] 1760397845756928, 33.6288, 0.0590831, -0.399712, -0.30995, -0.958369, -0.00736984, 0.010876, 0.285229, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.759757] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14476] 1760397845759630, 33.6315, 0.0597972, -0.399725, -0.309824, -0.958177, -0.00790013, 0.0121526, 0.285808, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.762576] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14477] 1760397845762460, 33.6343, 0.0597972, -0.399725, -0.309824, -0.958177, -0.00790013, 0.0121526, 0.285808, 0.0714064, 0, 0.0125935, 0, 0.275487, 0.120515, 
[2025-10-13 19:24:05.765166] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14478] 1760397845765047, 33.6369, 0.0597972, -0.399725, -0.309824, -0.958177, -0.00790013, 0.0121526, 0.285808, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.768936] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14479] 1760397845768848, 33.6407, 0.0597972, -0.399725, -0.309824, -0.958177, -0.00790013, 0.0121526, 0.285808, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.771257] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14481] 1760397845771143, 33.643, 0.0597332, -0.400072, -0.309789, -0.958364, -0.0070846, 0.0121511, 0.285201, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.774060] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14482] 1760397845773906, 33.6458, 0.0597332, -0.400072, -0.309789, -0.958364, -0.0070846, 0.0121511, 0.285201, -0.00640376, -0.0346945, 0.00343108, -0.154519, -0.0473266, -0.124806, 
[2025-10-13 19:24:05.776781] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14483] 1760397845776665, 33.6485, 0.0597332, -0.400072, -0.309789, -0.958364, -0.0070846, 0.0121511, 0.285201, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.779453] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14485] 1760397845779374, 33.6512, 0.0600481, -0.400243, -0.309716, -0.958353, -0.00697119, 0.0128095, 0.285214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.782363] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14486] 1760397845782246, 33.6541, 0.0600481, -0.400243, -0.309716, -0.958353, -0.00697119, 0.0128095, 0.285214, 0.0314966, -0.0171232, 0.00739132, -0.0593424, 0.119758, 0, 
[2025-10-13 19:24:05.784932] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14487] 1760397845784812, 33.6567, 0.0600481, -0.400243, -0.309716, -0.958353, -0.00697119, 0.0128095, 0.285214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.788019] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14488] 1760397845787902, 33.6598, 0.0600481, -0.400243, -0.309716, -0.958353, -0.00697119, 0.0128095, 0.285214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.790489] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14490] 1760397845790375, 33.6622, 0.0603128, -0.400368, -0.309654, -0.95835, -0.00689239, 0.0133411, 0.2852, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.793320] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14491] 1760397845793206, 33.6651, 0.0603128, -0.400368, -0.309654, -0.95835, -0.00689239, 0.0133411, 0.2852, 0.0264624, -0.0125333, 0.006126, -0.0453949, 0.0974044, 0, 
[2025-10-13 19:24:05.795995] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14492] 1760397845795879, 33.6677, 0.0603128, -0.400368, -0.309654, -0.95835, -0.00689239, 0.0133411, 0.2852, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.798742] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14493] 1760397845798627, 33.6705, 0.0603128, -0.400368, -0.309654, -0.95835, -0.00689239, 0.0133411, 0.2852, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.801514] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14495] 1760397845801399, 33.6733, 0.0605094, -0.400479, -0.309591, -0.958347, -0.00683047, 0.0137824, 0.285191, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.804161] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14496] 1760397845804047, 33.6759, 0.0605094, -0.400479, -0.309591, -0.958347, -0.00683047, 0.0137824, 0.285191, 0.0196587, -0.0111176, 0.00631621, -0.0370264, 0.0810685, 0, 
[2025-10-13 19:24:05.806901] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14497] 1760397845806782, 33.6787, 0.0605094, -0.400479, -0.309591, -0.958347, -0.00683047, 0.0137824, 0.285191, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.809451] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14499] 1760397845809374, 33.6812, 0.0606461, -0.400577, -0.309548, -0.958348, -0.00672592, 0.0140737, 0.285177, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.812349] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14500] 1760397845812231, 33.6841, 0.0606461, -0.400577, -0.309548, -0.958348, -0.00672592, 0.0140737, 0.285177, 0.0136703, -0.0098052, 0.00429618, -0.0366211, 0.0498815, 0, 
[2025-10-13 19:24:05.814785] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14501] 1760397845814676, 33.6865, 0.0606461, -0.400577, -0.309548, -0.958348, -0.00672592, 0.0140737, 0.285177, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.817674] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14502] 1760397845817558, 33.6894, 0.0606461, -0.400577, -0.309548, -0.958348, -0.00672592, 0.0140737, 0.285177, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.820219] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14504] 1760397845820094, 33.692, 0.060718, -0.400636, -0.309508, -0.958337, -0.0066788, 0.0142214, 0.285207, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.833504] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14506] 1760397845833367, 33.7052, 0.060718, -0.400636, -0.309508, -0.958337, -0.0066788, 0.0142214, 0.285207, 0.00719082, -0.00585979, 0.00404517, 0, 0, 0, 
[2025-10-13 19:24:05.834742] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14507] 1760397845834531, 33.7064, 0.060718, -0.400636, -0.309508, -0.958337, -0.0066788, 0.0142214, 0.285207, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.835494] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14508] 1760397845835378, 33.7072, 0.060718, -0.400636, -0.309508, -0.958337, -0.0066788, 0.0142214, 0.285207, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.836565] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14509] 1760397845836448, 33.7083, 0.0607053, -0.400669, -0.3095, -0.958327, -0.00663988, 0.0142165, 0.285242, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:24:05.837347] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14510] 1760397845837173, 33.709, 0.0607053, -0.400669, -0.3095, -0.958327, -0.00663988, 0.0142165, 0.285242, 0, -0.00329045, 0, 0, 0, 0, 
[2025-10-13 19:24:05.838107] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [14511] 1760397845837990, 33.7099, 0.0607053, -0.400669, -0.3095, -0.958327, -0.00663988, 0.0142165, 0.285242, 0, 0, 0, 0, 0, 0, 
