[2025-10-13 19:08:42.142005] [0x0000007fa6aea7c0] [MocapTag] [0x000019ee] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:09:12.557513] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14234] 1760396952557420, 33.1629, 0.0823679, -0.423016, -0.32269, -0.920611, -0.012136, -0.0060074, 0.390246, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.560185] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14236] 1760396952560070, 33.1656, 0.0825939, -0.422272, -0.322877, -0.921076, -0.0111549, -0.00588634, 0.38918, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.564329] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14237] 1760396952564205, 33.1697, 0.0825939, -0.422272, -0.322877, -0.921076, -0.0111549, -0.00588634, 0.38918, 0.0226075, 0.0743822, -0.018664, -0.190377, -0.0572099, -0.232041, 
[2025-10-13 19:09:12.565564] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14238] 1760396952565447, 33.1709, 0.0825939, -0.422272, -0.322877, -0.921076, -0.0111549, -0.00588634, 0.38918, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.568629] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14240] 1760396952568518, 33.174, 0.0829539, -0.421448, -0.323048, -0.921651, -0.0101765, -0.00553247, 0.387847, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.571433] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14241] 1760396952571317, 33.1768, 0.0829539, -0.421448, -0.323048, -0.921651, -0.0101765, -0.00553247, 0.387847, 0.0359921, 0.0823507, -0.0170822, -0.208139, 0, -0.290388, 
[2025-10-13 19:09:12.573883] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14242] 1760396952573769, 33.1793, 0.0829539, -0.421448, -0.323048, -0.921651, -0.0101765, -0.00553247, 0.387847, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.577368] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14243] 1760396952577276, 33.1828, 0.0829539, -0.421448, -0.323048, -0.921651, -0.0101765, -0.00553247, 0.387847, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.580047] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14245] 1760396952579933, 33.1854, 0.0836368, -0.420501, -0.323253, -0.921982, -0.00975419, -0.00443796, 0.387084, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.584009] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14246] 1760396952583889, 33.1894, 0.0836368, -0.420501, -0.323253, -0.921982, -0.00975419, -0.00443796, 0.387084, 0.0682909, 0.0947681, -0.0205213, -0.162816, 0.167214, -0.168234, 
[2025-10-13 19:09:12.586574] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14247] 1760396952586459, 33.1919, 0.0836368, -0.420501, -0.323253, -0.921982, -0.00975419, -0.00443796, 0.387084, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.590644] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14249] 1760396952590531, 33.196, 0.0836188, -0.419789, -0.323133, -0.922521, -0.00883804, -0.00432967, 0.385822, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.592106] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14250] 1760396952591996, 33.1975, 0.0836188, -0.419789, -0.323133, -0.922521, -0.00883804, -0.00432967, 0.385822, 0, 0.071159, 0.0119803, -0.177503, -0.0536558, -0.274128, 
[2025-10-13 19:09:12.594671] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14251] 1760396952594554, 33.2, 0.0836188, -0.419789, -0.323133, -0.922521, -0.00883804, -0.00432967, 0.385822, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.597643] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14253] 1760396952597522, 33.203, 0.0836188, -0.419789, -0.323133, -0.922521, -0.00883804, -0.00432967, 0.385822, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.600356] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14254] 1760396952600244, 33.2057, 0.0838151, -0.419067, -0.321956, -0.922857, -0.00823611, -0.00378273, 0.385036, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.603225] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14255] 1760396952603062, 33.2086, 0.0838151, -0.419067, -0.321956, -0.922857, -0.00823611, -0.00378273, 0.385036, 0.0196298, 0.0722011, 0.117728, -0.153327, 0.0529176, -0.171465, 
[2025-10-13 19:09:12.605680] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14256] 1760396952605566, 33.2111, 0.0838151, -0.419067, -0.321956, -0.922857, -0.00823611, -0.00378273, 0.385036, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.608258] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14258] 1760396952608136, 33.2136, 0.0841331, -0.418444, -0.319882, -0.923265, -0.00792748, -0.00272281, 0.384072, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.610999] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14259] 1760396952610884, 33.2164, 0.0841331, -0.418444, -0.319882, -0.923265, -0.00792748, -0.00272281, 0.384072, 0.0317927, 0.0623483, 0.207409, -0.138474, 0.170112, -0.210935, 
[2025-10-13 19:09:12.613704] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14260] 1760396952613587, 33.2191, 0.0841331, -0.418444, -0.319882, -0.923265, -0.00792748, -0.00272281, 0.384072, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.616818] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14261] 1760396952616703, 33.2222, 0.0841331, -0.418444, -0.319882, -0.923265, -0.00792748, -0.00272281, 0.384072, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.619389] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14263] 1760396952619274, 33.2248, 0.0844728, -0.417693, -0.317066, -0.923666, -0.00754665, -0.00211259, 0.383118, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.622235] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14264] 1760396952622113, 33.2276, 0.0844728, -0.417693, -0.317066, -0.923666, -0.00754665, -0.00211259, 0.383118, 0.0339773, 0.075068, 0.281575, -0.117016, 0.0818165, -0.20752, 
[2025-10-13 19:09:12.626393] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14265] 1760396952626304, 33.2318, 0.0844728, -0.417693, -0.317066, -0.923666, -0.00754665, -0.00211259, 0.383118, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.627546] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14267] 1760396952627437, 33.2329, 0.0844728, -0.417693, -0.317066, -0.923666, -0.00754665, -0.00211259, 0.383118, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.630386] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14268] 1760396952630271, 33.2358, 0.0848458, -0.416973, -0.312996, -0.924083, -0.00713755, -0.00119969, 0.382122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.633040] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14269] 1760396952632922, 33.2384, 0.0848458, -0.416973, -0.312996, -0.924083, -0.00713755, -0.00119969, 0.382122, 0.0372974, 0.0719396, 0.407049, -0.145173, 0.135777, -0.216663, 
[2025-10-13 19:09:12.635700] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14270] 1760396952635577, 33.2411, 0.0848458, -0.416973, -0.312996, -0.924083, -0.00713755, -0.00119969, 0.382122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.638361] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14272] 1760396952638245, 33.2437, 0.0858212, -0.416086, -0.309324, -0.924558, -0.00854113, 0.00077622, 0.380945, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.641078] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14273] 1760396952640966, 33.2465, 0.0858212, -0.416086, -0.309324, -0.924558, -0.00854113, 0.00077622, 0.380945, 0.0975411, 0.0887126, 0.367203, 0.109434, 0.47052, -0.257546, 
[2025-10-13 19:09:12.643806] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14274] 1760396952643692, 33.2492, 0.0858212, -0.416086, -0.309324, -0.924558, -0.00854113, 0.00077622, 0.380945, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.647371] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14276] 1760396952647252, 33.2527, 0.0858212, -0.416086, -0.309324, -0.924558, -0.00854113, 0.00077622, 0.380945, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.650178] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14277] 1760396952650056, 33.2555, 0.0861303, -0.41507, -0.30767, -0.92502, -0.00943171, 0.000278679, 0.379801, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.653485] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14278] 1760396952653368, 33.2589, 0.0861303, -0.41507, -0.30767, -0.92502, -0.00943171, 0.000278679, 0.379801, 0.0309082, 0.101619, 0.165343, 0.203562, 0, -0.247556, 
[2025-10-13 19:09:12.656395] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14279] 1760396952656277, 33.2618, 0.0861303, -0.41507, -0.30767, -0.92502, -0.00943171, 0.000278679, 0.379801, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.658880] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14281] 1760396952658766, 33.2643, 0.0872365, -0.414375, -0.308422, -0.925123, -0.0108643, 0.00128628, 0.379509, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.662455] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14282] 1760396952662345, 33.2678, 0.0872365, -0.414375, -0.308422, -0.925123, -0.0108643, 0.00128628, 0.379509, 0.11062, 0.0695107, -0.0752036, 0.188875, 0.294637, -0.0653803, 
[2025-10-13 19:09:12.665184] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14283] 1760396952665068, 33.2706, 0.0872365, -0.414375, -0.308422, -0.925123, -0.0108643, 0.00128628, 0.379509, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.668099] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14285] 1760396952668020, 33.2735, 0.0872365, -0.414375, -0.308422, -0.925123, -0.0108643, 0.00128628, 0.379509, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.670877] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14286] 1760396952670763, 33.2763, 0.087144, -0.414172, -0.310045, -0.92549, -0.0112635, 0.000248165, 0.378604, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.673739] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14287] 1760396952673620, 33.2791, 0.087144, -0.414172, -0.310045, -0.92549, -0.0112635, 0.000248165, 0.378604, -0.00925181, 0.0202732, -0.162313, 0.153542, -0.163808, -0.194341, 
[2025-10-13 19:09:12.676520] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14289] 1760396952676450, 33.2819, 0.087144, -0.414172, -0.310045, -0.92549, -0.0112635, 0.000248165, 0.378604, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.679942] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14290] 1760396952679820, 33.2853, 0.0878488, -0.414594, -0.311041, -0.925268, -0.0110949, 0.00191151, 0.379147, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.682619] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14291] 1760396952682501, 33.288, 0.0878488, -0.414594, -0.311041, -0.925268, -0.0110949, 0.00191151, 0.379147, 0.0704811, -0.0421605, -0.0995518, -0.157833, 0.296255, 0.115168, 
[2025-10-13 19:09:12.685294] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14292] 1760396952685178, 33.2907, 0.0878488, -0.414594, -0.311041, -0.925268, -0.0110949, 0.00191151, 0.379147, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.688122] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14294] 1760396952688016, 33.2935, 0.0879431, -0.415782, -0.31146, -0.924905, -0.00960972, 0.00338817, 0.380062, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.690990] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14295] 1760396952690876, 33.2964, 0.0879431, -0.415782, -0.31146, -0.924905, -0.00960972, 0.00338817, 0.380062, 0.0094288, -0.118768, -0.0419101, -0.388193, 0.162164, 0.198036, 
[2025-10-13 19:09:12.694220] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14296] 1760396952694103, 33.2996, 0.0879431, -0.415782, -0.31146, -0.924905, -0.00960972, 0.00338817, 0.380062, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.696988] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14297] 1760396952696900, 33.3024, 0.0879431, -0.415782, -0.31146, -0.924905, -0.00960972, 0.00338817, 0.380062, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.699658] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14299] 1760396952699536, 33.305, 0.0879594, -0.416705, -0.311689, -0.924406, -0.00868424, 0.00442031, 0.381285, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.702393] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14300] 1760396952702272, 33.3078, 0.0879594, -0.416705, -0.311689, -0.924406, -0.00868424, 0.00442031, 0.381285, 0, -0.0923125, -0.022899, -0.251627, 0.122275, 0.265056, 
[2025-10-13 19:09:12.705128] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14301] 1760396952705008, 33.3105, 0.0879594, -0.416705, -0.311689, -0.924406, -0.00868424, 0.00442031, 0.381285, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.707814] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14303] 1760396952707693, 33.3132, 0.0879594, -0.416705, -0.311689, -0.924406, -0.00868424, 0.00442031, 0.381285, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:12.710166] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [14304] 1760396952710054, 33.3155, 0.0876989, -0.417616, -0.311381, -0.924208, -0.00751845, 0.00433528, 0.381792, 0, 0, 0, 0, 0, 0, 
