[2025-10-13 19:11:28.877367] [0x0000007fa07aa7c0] [MocapTag] [0x00001fb8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:11:37.921474] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4174] 1760397097921352, 11.7452, 0.157315, -0.193711, -0.626351, -0.947959, 0.0101802, -0.00630341, -0.318169, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.924182] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4175] 1760397097924069, 11.7479, 0.157315, -0.193711, -0.626351, -0.947959, 0.0101802, -0.00630341, -0.318169, 0.152274, 0.272924, -0.605555, -0.435185, -0.23279, 0.0481129, 
[2025-10-13 19:11:37.926911] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4176] 1760397097926802, 11.7507, 0.157315, -0.193711, -0.626351, -0.947959, 0.0101802, -0.00630341, -0.318169, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.929572] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4177] 1760397097929457, 11.7533, 0.158783, -0.190885, -0.632279, -0.94726, 0.0125432, -0.00365846, -0.320199, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.932351] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4179] 1760397097932226, 11.7561, 0.158783, -0.190885, -0.632279, -0.94726, 0.0125432, -0.00365846, -0.320199, 0.146772, 0.282619, -0.592723, -0.279474, 0.657433, -0.421596, 
[2025-10-13 19:11:37.934827] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4180] 1760397097934709, 11.7586, 0.158783, -0.190885, -0.632279, -0.94726, 0.0125432, -0.00365846, -0.320199, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.937736] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4181] 1760397097937619, 11.7615, 0.158783, -0.190885, -0.632279, -0.94726, 0.0125432, -0.00365846, -0.320199, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.940299] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4182] 1760397097940184, 11.764, 0.160233, -0.188151, -0.638375, -0.946854, 0.0144866, -0.00311832, -0.321322, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.942965] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4184] 1760397097942844, 11.7667, 0.160233, -0.188151, -0.638375, -0.946854, 0.0144866, -0.00311832, -0.321322, 0.145005, 0.273439, -0.609674, -0.333261, 0.230295, -0.235349, 
[2025-10-13 19:11:37.945383] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4185] 1760397097945273, 11.7691, 0.160233, -0.188151, -0.638375, -0.946854, 0.0144866, -0.00311832, -0.321322, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.948247] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4186] 1760397097948131, 11.772, 0.160233, -0.188151, -0.638375, -0.946854, 0.0144866, -0.00311832, -0.321322, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.950873] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4187] 1760397097950756, 11.7746, 0.161873, -0.185466, -0.644356, -0.946597, 0.0164053, -0.00194666, -0.321996, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.953569] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4189] 1760397097953458, 11.7773, 0.161873, -0.185466, -0.644356, -0.946597, 0.0164053, -0.00194666, -0.321996, 0.164037, 0.268495, -0.598072, -0.287652, 0.347498, -0.13811, 
[2025-10-13 19:11:37.955761] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4190] 1760397097955654, 11.7795, 0.161873, -0.185466, -0.644356, -0.946597, 0.0164053, -0.00194666, -0.321996, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.958630] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4191] 1760397097958513, 11.7824, 0.161873, -0.185466, -0.644356, -0.946597, 0.0164053, -0.00194666, -0.321996, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.961081] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4192] 1760397097960993, 11.7849, 0.163605, -0.182658, -0.650413, -0.946292, 0.0181163, -0.000323716, -0.322804, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.963842] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4194] 1760397097963728, 11.7876, 0.163605, -0.182658, -0.650413, -0.946292, 0.0181163, -0.000323716, -0.322804, 0.173141, 0.280821, -0.605698, -0.21863, 0.42041, -0.164467, 
[2025-10-13 19:11:37.966257] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4195] 1760397097966151, 11.79, 0.163605, -0.182658, -0.650413, -0.946292, 0.0181163, -0.000323716, -0.322804, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.969054] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4196] 1760397097968938, 11.7928, 0.165424, -0.180069, -0.656492, -0.946026, 0.0196745, 0.000945286, -0.323491, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.971718] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4198] 1760397097971597, 11.7955, 0.165424, -0.180069, -0.656492, -0.946026, 0.0196745, 0.000945286, -0.323491, 0.181965, 0.258908, -0.607936, -0.212121, 0.343452, -0.139898, 
[2025-10-13 19:11:37.974322] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4199] 1760397097974209, 11.7981, 0.165424, -0.180069, -0.656492, -0.946026, 0.0196745, 0.000945286, -0.323491, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.977102] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4200] 1760397097976986, 11.8009, 0.165424, -0.180069, -0.656492, -0.946026, 0.0196745, 0.000945286, -0.323491, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.979336] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4201] 1760397097979221, 11.8031, 0.166672, -0.177479, -0.662344, -0.945778, 0.0213869, 0.00140665, -0.324107, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.982476] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4203] 1760397097982362, 11.8062, 0.166672, -0.177479, -0.662344, -0.945778, 0.0213869, 0.00140665, -0.324107, 0.124801, 0.258999, -0.58512, -0.293255, 0.200665, -0.126553, 
[2025-10-13 19:11:37.985081] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4204] 1760397097984967, 11.8088, 0.166672, -0.177479, -0.662344, -0.945778, 0.0213869, 0.00140665, -0.324107, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.988487] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4205] 1760397097988369, 11.8122, 0.166672, -0.177479, -0.662344, -0.945778, 0.0213869, 0.00140665, -0.324107, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.990352] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4206] 1760397097990235, 11.8141, 0.168726, -0.174831, -0.668512, -0.945515, 0.022399, 0.0032493, -0.324792, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.993026] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4208] 1760397097992909, 11.8168, 0.168726, -0.174831, -0.668512, -0.945515, 0.022399, 0.0032493, -0.324792, 0.205385, 0.264757, -0.616879, -0.0707626, 0.417126, -0.137717, 
[2025-10-13 19:11:37.995587] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4209] 1760397097995475, 11.8193, 0.168726, -0.174831, -0.668512, -0.945515, 0.022399, 0.0032493, -0.324792, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:37.999641] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4210] 1760397097999529, 11.8234, 0.168726, -0.174831, -0.668512, -0.945515, 0.022399, 0.0032493, -0.324792, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.001109] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4212] 1760397098000998, 11.8249, 0.168835, -0.171977, -0.67419, -0.945608, 0.0217936, 0.005739, -0.324527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.003703] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4213] 1760397098003588, 11.8275, 0.168835, -0.171977, -0.67419, -0.945608, 0.0217936, 0.005739, -0.324527, 0.0108389, 0.285357, -0.567785, 0.275397, 0.430551, 0.0614166, 
[2025-10-13 19:11:38.006329] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4214] 1760397098006215, 11.8301, 0.168835, -0.171977, -0.67419, -0.945608, 0.0217936, 0.005739, -0.324527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.008864] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4215] 1760397098008747, 11.8326, 0.170573, -0.169427, -0.680183, -0.945444, 0.0224096, 0.00698522, -0.324937, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.011684] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4217] 1760397098011620, 11.8355, 0.170573, -0.169427, -0.680183, -0.945444, 0.0224096, 0.00698522, -0.324937, 0.173831, 0.255016, -0.599258, 0, 0.277369, -0.0825107, 
[2025-10-13 19:11:38.014705] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4218] 1760397098014591, 11.8385, 0.170573, -0.169427, -0.680183, -0.945444, 0.0224096, 0.00698522, -0.324937, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.017229] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4219] 1760397098017104, 11.841, 0.170573, -0.169427, -0.680183, -0.945444, 0.0224096, 0.00698522, -0.324937, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.019484] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4220] 1760397098019367, 11.8432, 0.172421, -0.167023, -0.686221, -0.945275, 0.0231543, 0.0084622, -0.325341, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.022197] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4222] 1760397098022119, 11.846, 0.172421, -0.167023, -0.686221, -0.945275, 0.0231543, 0.0084622, -0.325341, 0.18477, 0.240378, -0.603824, -0.0437737, 0.329403, -0.0804186, 
[2025-10-13 19:11:38.024726] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4223] 1760397098024613, 11.8485, 0.172421, -0.167023, -0.686221, -0.945275, 0.0231543, 0.0084622, -0.325341, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.027511] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4224] 1760397098027397, 11.8513, 0.172421, -0.167023, -0.686221, -0.945275, 0.0231543, 0.0084622, -0.325341, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.029922] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4225] 1760397098029802, 11.8537, 0.174314, -0.164453, -0.692173, -0.945142, 0.0236772, 0.0100183, -0.325648, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.032583] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4227] 1760397098032466, 11.8563, 0.174314, -0.164453, -0.692173, -0.945142, 0.0236772, 0.0100183, -0.325648, 0.189385, 0.257005, -0.595182, 0, 0.329573, -0.0605404, 
[2025-10-13 19:11:38.034911] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4228] 1760397098034803, 11.8587, 0.174314, -0.164453, -0.692173, -0.945142, 0.0236772, 0.0100183, -0.325648, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.037712] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4229] 1760397098037596, 11.8615, 0.174314, -0.164453, -0.692173, -0.945142, 0.0236772, 0.0100183, -0.325648, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.040327] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4230] 1760397098040208, 11.8641, 0.176156, -0.162194, -0.698277, -0.944988, 0.0241718, 0.0110098, -0.326024, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.042839] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4232] 1760397098042721, 11.8666, 0.176156, -0.162194, -0.698277, -0.944988, 0.0241718, 0.0110098, -0.326024, 0.184196, 0.225931, -0.610399, 0, 0.221263, -0.0764191, 
[2025-10-13 19:11:38.045834] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4233] 1760397098045723, 11.8696, 0.176156, -0.162194, -0.698277, -0.944988, 0.0241718, 0.0110098, -0.326024, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.048682] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4234] 1760397098048566, 11.8724, 0.176156, -0.162194, -0.698277, -0.944988, 0.0241718, 0.0110098, -0.326024, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.051334] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4236] 1760397098051226, 11.8751, 0.178313, -0.159699, -0.704206, -0.944915, 0.0243934, 0.0126052, -0.326163, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.053948] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4237] 1760397098053832, 11.8777, 0.178313, -0.159699, -0.704206, -0.944915, 0.0243934, 0.0126052, -0.326163, 0.215658, 0.249467, -0.592879, 0.0624895, 0.316708, 0, 
[2025-10-13 19:11:38.056566] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4238] 1760397098056444, 11.8803, 0.178313, -0.159699, -0.704206, -0.944915, 0.0243934, 0.0126052, -0.326163, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.059158] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4239] 1760397098059041, 11.8829, 0.180158, -0.15736, -0.710155, -0.944762, 0.024602, 0.0136039, -0.326551, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.061971] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4241] 1760397098061845, 11.8857, 0.180158, -0.15736, -0.710155, -0.944762, 0.024602, 0.0136039, -0.326551, 0.184489, 0.233921, -0.594894, 0, 0.203989, -0.0799477, 
[2025-10-13 19:11:38.065956] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4242] 1760397098065843, 11.8897, 0.180158, -0.15736, -0.710155, -0.944762, 0.024602, 0.0136039, -0.326551, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.067041] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4243] 1760397098066930, 11.8908, 0.180158, -0.15736, -0.710155, -0.944762, 0.024602, 0.0136039, -0.326551, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.069657] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4244] 1760397098069541, 11.8934, 0.182239, -0.155341, -0.716526, -0.945017, 0.0246353, 0.0139068, -0.325795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.072230] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4246] 1760397098072130, 11.896, 0.182239, -0.155341, -0.716526, -0.945017, 0.0246353, 0.0139068, -0.325795, 0.208159, 0.201893, -0.637111, 0, 0.0564449, 0.160557, 
[2025-10-13 19:11:38.074709] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4247] 1760397098074597, 11.8985, 0.182239, -0.155341, -0.716526, -0.945017, 0.0246353, 0.0139068, -0.325795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.078398] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4248] 1760397098078285, 11.9022, 0.182239, -0.155341, -0.716526, -0.945017, 0.0246353, 0.0139068, -0.325795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.081196] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4249] 1760397098081107, 11.905, 0.184226, -0.153192, -0.72254, -0.94497, 0.0245732, 0.0148836, -0.325894, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.083780] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4251] 1760397098083665, 11.9075, 0.184226, -0.153192, -0.72254, -0.94497, 0.0245732, 0.0148836, -0.325894, 0.198646, 0.214943, -0.60146, 0.0757456, 0.181084, 0, 
[2025-10-13 19:11:38.086519] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4252] 1760397098086342, 11.9102, 0.184226, -0.153192, -0.72254, -0.94497, 0.0245732, 0.0148836, -0.325894, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.089158] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4253] 1760397098089041, 11.9129, 0.186302, -0.150973, -0.728513, -0.944961, 0.0242344, 0.0160942, -0.325888, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.091935] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4255] 1760397098091811, 11.9157, 0.186302, -0.150973, -0.728513, -0.944961, 0.0242344, 0.0160942, -0.325888, 0.207617, 0.221887, -0.597288, 0.14286, 0.206868, 0, 
[2025-10-13 19:11:38.094589] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4256] 1760397098094476, 11.9183, 0.186302, -0.150973, -0.728513, -0.944961, 0.0242344, 0.0160942, -0.325888, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.098556] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4257] 1760397098098440, 11.9223, 0.186302, -0.150973, -0.728513, -0.944961, 0.0242344, 0.0160942, -0.325888, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.100439] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4258] 1760397098100347, 11.9242, 0.188192, -0.148885, -0.734429, -0.944941, 0.0241227, 0.0165494, -0.325931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.103118] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4260] 1760397098102967, 11.9268, 0.188192, -0.148885, -0.734429, -0.944941, 0.0241227, 0.0165494, -0.325931, 0.189022, 0.208836, -0.591564, 0.0509739, 0.0789743, 0, 
[2025-10-13 19:11:38.105777] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4261] 1760397098105657, 11.9295, 0.188192, -0.148885, -0.734429, -0.944941, 0.0241227, 0.0165494, -0.325931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.109288] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4262] 1760397098109172, 11.933, 0.188192, -0.148885, -0.734429, -0.944941, 0.0241227, 0.0165494, -0.325931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.111745] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4264] 1760397098111622, 11.9355, 0.190289, -0.146772, -0.740388, -0.944985, 0.0237687, 0.0174703, -0.32578, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.116652] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4265] 1760397098116536, 11.9404, 0.190289, -0.146772, -0.740388, -0.944985, 0.0237687, 0.0174703, -0.32578, 0.209637, 0.211252, -0.595934, 0.126147, 0.150574, 0, 
[2025-10-13 19:11:38.117416] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4266] 1760397098117295, 11.9412, 0.190289, -0.146772, -0.740388, -0.944985, 0.0237687, 0.0174703, -0.32578, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.120025] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4267] 1760397098119908, 11.9438, 0.192414, -0.144704, -0.746342, -0.945093, 0.0232153, 0.0182189, -0.325467, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.122584] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4269] 1760397098122477, 11.9463, 0.192414, -0.144704, -0.746342, -0.945093, 0.0232153, 0.0182189, -0.325467, 0.212513, 0.206797, -0.595382, 0.151825, 0.104504, 0.0641704, 
[2025-10-13 19:11:38.126314] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4270] 1760397098126201, 11.9501, 0.192414, -0.144704, -0.746342, -0.945093, 0.0232153, 0.0182189, -0.325467, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.129363] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4271] 1760397098129240, 11.9531, 0.194607, -0.142676, -0.752288, -0.945084, 0.0229635, 0.0192056, -0.325454, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.132477] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4273] 1760397098132362, 11.9562, 0.194607, -0.142676, -0.752288, -0.945084, 0.0229635, 0.0192056, -0.325454, 0.219357, 0.202771, -0.594585, 0.111771, 0.170227, 0, 
[2025-10-13 19:11:38.134563] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4274] 1760397098134442, 11.9583, 0.194607, -0.142676, -0.752288, -0.945084, 0.0229635, 0.0192056, -0.325454, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.137269] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4275] 1760397098137155, 11.961, 0.194607, -0.142676, -0.752288, -0.945084, 0.0229635, 0.0192056, -0.325454, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.139812] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4276] 1760397098139661, 11.9635, 0.196776, -0.140727, -0.758169, -0.945132, 0.022674, 0.0201756, -0.325275, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.142360] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4278] 1760397098142243, 11.9661, 0.196776, -0.140727, -0.758169, -0.945132, 0.022674, 0.0201756, -0.325275, 0.216914, 0.1949, -0.588144, 0.116873, 0.16412, 0.0365376, 
[2025-10-13 19:11:38.144789] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4279] 1760397098144680, 11.9685, 0.196776, -0.140727, -0.758169, -0.945132, 0.022674, 0.0201756, -0.325275, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.147731] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4280] 1760397098147617, 11.9715, 0.196776, -0.140727, -0.758169, -0.945132, 0.022674, 0.0201756, -0.325275, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.150303] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4281] 1760397098150215, 11.9741, 0.198911, -0.138511, -0.763713, -0.944901, 0.0221283, 0.0218929, -0.325872, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.152961] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4283] 1760397098152845, 11.9767, 0.198911, -0.138511, -0.763713, -0.944901, 0.0221283, 0.0218929, -0.325872, 0.213418, 0.221637, -0.554358, 0.218463, 0.291161, -0.12967, 
[2025-10-13 19:11:38.155711] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4284] 1760397098155599, 11.9795, 0.198911, -0.138511, -0.763713, -0.944901, 0.0221283, 0.0218929, -0.325872, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.158750] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4285] 1760397098158636, 11.9825, 0.198911, -0.138511, -0.763713, -0.944901, 0.0221283, 0.0218929, -0.325872, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.161313] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4286] 1760397098161228, 11.9851, 0.201259, -0.136812, -0.769855, -0.94528, 0.0222651, 0.0221892, -0.324743, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.164085] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4288] 1760397098163969, 11.9878, 0.201259, -0.136812, -0.769855, -0.94528, 0.0222651, 0.0221892, -0.324743, 0.234849, 0.169917, -0.614244, 0, 0.0616744, 0.239509, 
[2025-10-13 19:11:38.166762] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4289] 1760397098166646, 11.9905, 0.201259, -0.136812, -0.769855, -0.94528, 0.0222651, 0.0221892, -0.324743, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.169232] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4290] 1760397098169115, 11.993, 0.203562, -0.134934, -0.775583, -0.945505, 0.0218549, 0.0236284, -0.324013, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.172915] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4292] 1760397098172793, 11.9967, 0.203562, -0.134934, -0.775583, -0.945505, 0.0218549, 0.0236284, -0.324013, 0.23026, 0.187825, -0.572802, 0.166559, 0.243715, 0.151193, 
[2025-10-13 19:11:38.175311] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4293] 1760397098175195, 11.9991, 0.203562, -0.134934, -0.775583, -0.945505, 0.0218549, 0.0236284, -0.324013, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.178188] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4294] 1760397098178071, 12.0019, 0.203562, -0.134934, -0.775583, -0.945505, 0.0218549, 0.0236284, -0.324013, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.180544] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4295] 1760397098180473, 12.0043, 0.205982, -0.133024, -0.781468, -0.945731, 0.0209455, 0.0245911, -0.323342, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.183904] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4297] 1760397098183791, 12.0077, 0.205982, -0.133024, -0.781468, -0.945731, 0.0209455, 0.0245911, -0.323342, 0.242035, 0.19098, -0.588503, 0.230384, 0.121634, 0.136358, 
[2025-10-13 19:11:38.185650] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4298] 1760397098185542, 12.0094, 0.205982, -0.133024, -0.781468, -0.945731, 0.0209455, 0.0245911, -0.323342, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.189301] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4299] 1760397098189186, 12.0131, 0.205982, -0.133024, -0.781468, -0.945731, 0.0209455, 0.0245911, -0.323342, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.191870] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4301] 1760397098191751, 12.0156, 0.208313, -0.131163, -0.787159, -0.945483, 0.0216823, 0.0253028, -0.323962, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:38.194267] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4302] 1760397098194154, 12.018, 0.208313, -0.131163, -0.787159, -0.945483, 0.0216823, 0.0253028, -0.323962, 0.233056, 0.186065, -0.569087, -0.0895739, 0.184038, -0.128418, 
[2025-10-13 19:11:38.196998] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [4303] 1760397098196877, 12.0207, 0.208313, -0.131163, -0.787159, -0.945483, 0.0216823, 0.0253028, -0.323962, 0, 0, 0, 0, 0, 0, 
