[2025-10-01 21:02:57.901902] [0x0000007fbd0747c0] [MocapTag] [0x00000c98] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 21:03:05.660188] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3342] 1759366985660073, 10.5012, -0.0128618, -0.37299, -0.310485, -0.999795, -0.00878729, 0.0133584, 0.0124399, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.662853] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3343] 1759366985662735, 10.5038, -0.0130491, -0.373099, -0.310431, -0.999792, -0.00864188, 0.0132524, 0.0128329, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.666445] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3345] 1759366985666328, 10.5074, -0.0130491, -0.373099, -0.310431, -0.999792, -0.00864188, 0.0132524, 0.0128329, -0.0187293, -0.0109076, 0.0054289, 0, 0, 0.0791997, 
[2025-10-01 21:03:05.670460] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3346] 1759366985670345, 10.5114, -0.0130491, -0.373099, -0.310431, -0.999792, -0.00864188, 0.0132524, 0.0128329, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.672197] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3347] 1759366985672080, 10.5132, -0.012931, -0.373028, -0.31057, -0.999802, -0.0083575, 0.0128853, 0.0126512, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.675117] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3348] 1759366985675027, 10.5161, -0.012931, -0.373028, -0.31057, -0.999802, -0.0083575, 0.0128853, 0.0126512, 0.0118081, 0.00709577, -0.0139199, -0.0555038, -0.0744406, -0.0350276, 
[2025-10-01 21:03:05.677680] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3350] 1759366985677565, 10.5186, -0.012931, -0.373028, -0.31057, -0.999802, -0.0083575, 0.0128853, 0.0126512, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.682032] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3351] 1759366985681915, 10.523, -0.0131474, -0.373173, -0.310535, -0.999798, -0.00842853, 0.0129483, 0.0128838, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.684989] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3352] 1759366985684861, 10.5259, -0.0131474, -0.373173, -0.310535, -0.999798, -0.00842853, 0.0129483, 0.0128838, -0.0216367, -0.0144404, 0.00351308, 0, 0, 0.0462659, 
[2025-10-01 21:03:05.687604] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3354] 1759366985687487, 10.5286, -0.0131474, -0.373173, -0.310535, -0.999798, -0.00842853, 0.0129483, 0.0128838, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.690534] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3355] 1759366985690428, 10.5315, -0.0131474, -0.373173, -0.310535, -0.999798, -0.00842853, 0.0129483, 0.0128838, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.693348] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3356] 1759366985693232, 10.5343, -0.0130051, -0.372986, -0.310559, -0.999806, -0.00849722, 0.0129632, 0.0121553, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.696679] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3358] 1759366985696564, 10.5376, -0.0130051, -0.372986, -0.310559, -0.999806, -0.00849722, 0.0129632, 0.0121553, 0.014228, 0.0186396, -0.00241834, 0, 0, -0.145952, 
[2025-10-01 21:03:05.699495] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3359] 1759366985699384, 10.5405, -0.0130051, -0.372986, -0.310559, -0.999806, -0.00849722, 0.0129632, 0.0121553, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.702288] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3360] 1759366985702175, 10.5433, -0.0131779, -0.37293, -0.310505, -0.999804, -0.00859726, 0.012961, 0.0122462, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.704905] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3362] 1759366985704843, 10.5459, -0.0131779, -0.37293, -0.310505, -0.999804, -0.00859726, 0.012961, 0.0122462, -0.0172807, 0.00565494, 0.00538606, 0, 0, 0, 
[2025-10-01 21:03:05.707550] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3363] 1759366985707436, 10.5485, -0.0131779, -0.37293, -0.310505, -0.999804, -0.00859726, 0.012961, 0.0122462, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.711668] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3364] 1759366985711509, 10.5526, -0.0131934, -0.372859, -0.31051, -0.999801, -0.00891858, 0.0129825, 0.0122171, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.715574] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3366] 1759366985715478, 10.5566, -0.0131934, -0.372859, -0.31051, -0.999801, -0.00891858, 0.0129825, 0.0122171, 0, 0.00711603, 0, 0.0643015, 0, 0, 
[2025-10-01 21:03:05.718827] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3367] 1759366985718713, 10.5598, -0.0131934, -0.372859, -0.31051, -0.999801, -0.00891858, 0.0129825, 0.0122171, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.719757] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3368] 1759366985719651, 10.5607, -0.0131934, -0.372859, -0.31051, -0.999801, -0.00891858, 0.0129825, 0.0122171, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.722469] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3369] 1759366985722354, 10.5634, -0.0132534, -0.372867, -0.310571, -0.999803, -0.00890184, 0.0127594, 0.0122909, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.726992] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3371] 1759366985726878, 10.568, -0.0132534, -0.372867, -0.310571, -0.999803, -0.00890184, 0.0127594, 0.0122909, -0.0060012, 0, -0.00616288, 0, -0.0445215, 0, 
[2025-10-01 21:03:05.729629] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3372] 1759366985729516, 10.5706, -0.0132534, -0.372867, -0.310571, -0.999803, -0.00890184, 0.0127594, 0.0122909, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.733711] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3373] 1759366985733596, 10.5747, -0.0132822, -0.372892, -0.310585, -0.999798, -0.00889259, 0.012784, 0.0126881, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.735117] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3375] 1759366985735052, 10.5761, -0.0132822, -0.372892, -0.310585, -0.999798, -0.00889259, 0.012784, 0.0126881, -0.00287813, -0.00255874, 0, 0, 0, 0.0794604, 
[2025-10-01 21:03:05.737813] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3376] 1759366985737698, 10.5788, -0.0132822, -0.372892, -0.310585, -0.999798, -0.00889259, 0.012784, 0.0126881, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.740465] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3377] 1759366985740348, 10.5814, -0.013208, -0.372895, -0.310601, -0.999794, -0.00889718, 0.0129243, 0.0128917, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.743870] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3378] 1759366985743756, 10.5848, -0.013208, -0.372895, -0.310601, -0.999794, -0.00889718, 0.0129243, 0.0128917, 0.00741977, 0, 0, 0, 0, 0.040479, 
[2025-10-01 21:03:05.746332] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3380] 1759366985746218, 10.5873, -0.013208, -0.372895, -0.310601, -0.999794, -0.00889718, 0.0129243, 0.0128917, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.749066] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3381] 1759366985748954, 10.59, -0.013208, -0.372895, -0.310601, -0.999794, -0.00889718, 0.0129243, 0.0128917, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.752083] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3382] 1759366985751970, 10.5931, -0.013179, -0.372909, -0.310616, -0.999793, -0.00893504, 0.0130273, 0.0128581, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.754516] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3384] 1759366985754439, 10.5955, -0.013179, -0.372909, -0.310616, -0.999793, -0.00893504, 0.0130273, 0.0128581, 0.002907, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.759062] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3385] 1759366985758949, 10.6, -0.013179, -0.372909, -0.310616, -0.999793, -0.00893504, 0.0130273, 0.0128581, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.761701] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3386] 1759366985761542, 10.6026, -0.0131012, -0.372918, -0.31068, -0.999793, -0.00887228, 0.0131271, 0.0127568, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.764453] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3387] 1759366985764364, 10.6054, -0.0131012, -0.372918, -0.31068, -0.999793, -0.00887228, 0.0131271, 0.0127568, 0.00777458, 0, -0.00634217, 0, 0, 0, 
[2025-10-01 21:03:05.767078] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3389] 1759366985766962, 10.608, -0.0131012, -0.372918, -0.31068, -0.999793, -0.00887228, 0.0131271, 0.0127568, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.769773] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3390] 1759366985769661, 10.6107, -0.0131012, -0.372918, -0.31068, -0.999793, -0.00887228, 0.0131271, 0.0127568, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.772972] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3391] 1759366985772857, 10.6139, -0.0130473, -0.372881, -0.310685, -0.999798, -0.00890737, 0.0131703, 0.0122984, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.775672] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3392] 1759366985775583, 10.6167, -0.0130473, -0.372881, -0.310685, -0.999798, -0.00890737, 0.0131703, 0.0122984, 0.005388, 0.00370815, 0, 0, 0, -0.0918731, 
[2025-10-01 21:03:05.779026] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3394] 1759366985778912, 10.62, -0.0130473, -0.372881, -0.310685, -0.999798, -0.00890737, 0.0131703, 0.0122984, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.781260] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3395] 1759366985781136, 10.6222, -0.0129614, -0.372941, -0.310662, -0.999801, -0.0088747, 0.0133421, 0.011868, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.784097] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3396] 1759366985783980, 10.6251, -0.0129614, -0.372941, -0.310662, -0.999801, -0.0088747, 0.0133421, 0.011868, 0.00859689, -0.00596931, 0.0023524, 0, 0, -0.0863079, 
[2025-10-01 21:03:05.786733] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3398] 1759366985786616, 10.6277, -0.0129614, -0.372941, -0.310662, -0.999801, -0.0088747, 0.0133421, 0.011868, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.790935] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3399] 1759366985790821, 10.6319, -0.0129614, -0.372941, -0.310662, -0.999801, -0.0088747, 0.0133421, 0.011868, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.794079] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3400] 1759366985793955, 10.635, -0.0128761, -0.373004, -0.310676, -0.999806, -0.00877757, 0.013416, 0.0114549, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.796276] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3402] 1759366985796189, 10.6373, -0.0128761, -0.373004, -0.310676, -0.999806, -0.00877757, 0.013416, 0.0114549, 0.00852209, -0.00636958, 0, 0, 0, -0.0825001, 
[2025-10-01 21:03:05.799192] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3403] 1759366985799076, 10.6402, -0.0128761, -0.373004, -0.310676, -0.999806, -0.00877757, 0.013416, 0.0114549, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.801881] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3404] 1759366985801764, 10.6428, -0.0128032, -0.37303, -0.310665, -0.999808, -0.00889808, 0.013282, 0.011343, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.806187] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3406] 1759366985806071, 10.6472, -0.0128032, -0.37303, -0.310665, -0.999808, -0.00889808, 0.013282, 0.011343, 0.00729885, -0.00260136, 0, 0, 0, 0, 
[2025-10-01 21:03:05.809071] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3407] 1759366985808958, 10.65, -0.0128032, -0.37303, -0.310665, -0.999808, -0.00889808, 0.013282, 0.011343, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.811825] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3408] 1759366985811712, 10.6528, -0.0127157, -0.373076, -0.310696, -0.999806, -0.00894822, 0.0133099, 0.0114518, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.815170] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3410] 1759366985815067, 10.6562, -0.0127157, -0.373076, -0.310696, -0.999806, -0.00894822, 0.0133099, 0.0114518, 0.00874193, -0.00457305, -0.00311363, 0, 0, 0, 
[2025-10-01 21:03:05.817304] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3411] 1759366985817190, 10.6583, -0.0127157, -0.373076, -0.310696, -0.999806, -0.00894822, 0.0133099, 0.0114518, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.821539] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3412] 1759366985821415, 10.6625, -0.0127157, -0.373076, -0.310696, -0.999806, -0.00894822, 0.0133099, 0.0114518, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.823108] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3413] 1759366985822993, 10.6641, -0.0126471, -0.373193, -0.31073, -0.999811, -0.00868172, 0.0130982, 0.0114069, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.825974] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3415] 1759366985825846, 10.6669, -0.0126471, -0.373193, -0.31073, -0.999811, -0.00868172, 0.0130982, 0.0114069, 0.00685899, -0.0116678, -0.00339947, -0.0527382, -0.0430189, 0, 
[2025-10-01 21:03:05.828832] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3416] 1759366985828718, 10.6698, -0.0126471, -0.373193, -0.31073, -0.999811, -0.00868172, 0.0130982, 0.0114069, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.831598] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3417] 1759366985831482, 10.6726, -0.0127213, -0.373408, -0.310661, -0.999809, -0.00843436, 0.0130976, 0.0118406, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.834933] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3418] 1759366985834843, 10.6759, -0.0127213, -0.373408, -0.310661, -0.999809, -0.00843436, 0.0130976, 0.0118406, -0.00741993, -0.021547, 0.00682443, -0.0506163, 0, 0.087413, 
[2025-10-01 21:03:05.839302] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3420] 1759366985839189, 10.6803, -0.0127213, -0.373408, -0.310661, -0.999809, -0.00843436, 0.0130976, 0.0118406, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.843516] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3421] 1759366985843400, 10.6845, -0.0124971, -0.373422, -0.310761, -0.999812, -0.0082444, 0.0131675, 0.0115978, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.844876] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3422] 1759366985844785, 10.6859, -0.0124971, -0.373422, -0.310761, -0.999812, -0.0082444, 0.0131675, 0.0115978, 0.0224248, 0, -0.00991758, -0.0375271, 0, -0.0481892, 
[2025-10-01 21:03:05.847498] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3424] 1759366985847381, 10.6885, -0.0124971, -0.373422, -0.310761, -0.999812, -0.0082444, 0.0131675, 0.0115978, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.850139] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3425] 1759366985850030, 10.6911, -0.0125339, -0.373492, -0.310688, -0.999807, -0.00834078, 0.0134881, 0.0115573, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.855217] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3427] 1759366985855098, 10.6962, -0.0125339, -0.373492, -0.310688, -0.999807, -0.00834078, 0.0134881, 0.0115573, -0.00368287, -0.00697283, 0.00724561, 0, 0.0642886, 0, 
[2025-10-01 21:03:05.857662] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3428] 1759366985857548, 10.6986, -0.0125339, -0.373492, -0.310688, -0.999807, -0.00834078, 0.0134881, 0.0115573, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.860512] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3429] 1759366985860398, 10.7015, -0.0125185, -0.373527, -0.310737, -0.99981, -0.00815205, 0.0133797, 0.0115583, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.863410] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3430] 1759366985863293, 10.7044, -0.0125185, -0.373527, -0.310737, -0.99981, -0.00815205, 0.0133797, 0.0115583, 0, -0.00347048, -0.00490605, -0.0375032, 0, 0, 
[2025-10-01 21:03:05.866018] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3432] 1759366985865907, 10.707, -0.0125185, -0.373527, -0.310737, -0.99981, -0.00815205, 0.0133797, 0.0115583, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.871111] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3433] 1759366985870995, 10.7121, -0.0125185, -0.373527, -0.310737, -0.99981, -0.00815205, 0.0133797, 0.0115583, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.874115] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3434] 1759366985874003, 10.7151, -0.0123668, -0.373476, -0.310802, -0.999815, -0.00808244, 0.0134583, 0.0111581, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.876971] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3436] 1759366985876855, 10.7179, -0.0123668, -0.373476, -0.310802, -0.999815, -0.00808244, 0.0134583, 0.0111581, 0.0151708, 0.0050615, -0.0064869, 0, 0, -0.0799783, 
[2025-10-01 21:03:05.879879] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3437] 1759366985879774, 10.7209, -0.0123668, -0.373476, -0.310802, -0.999815, -0.00808244, 0.0134583, 0.0111581, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.882755] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3438] 1759366985882634, 10.7237, -0.0122851, -0.373371, -0.310833, -0.999816, -0.0083149, 0.0136107, 0.0106754, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.887583] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3440] 1759366985887466, 10.7286, -0.0122851, -0.373371, -0.310833, -0.999816, -0.0083149, 0.0136107, 0.0106754, 0.00816317, 0.0105167, -0.00310752, 0.047493, 0, -0.097445, 
[2025-10-01 21:03:05.890263] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3441] 1759366985890146, 10.7312, -0.0122851, -0.373371, -0.310833, -0.999816, -0.0083149, 0.0136107, 0.0106754, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.892958] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3442] 1759366985892842, 10.7339, -0.0122059, -0.373391, -0.3109, -0.99981, -0.0086566, 0.013871, 0.0106352, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.895832] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3443] 1759366985895745, 10.7368, -0.0122059, -0.373391, -0.3109, -0.99981, -0.0086566, 0.013871, 0.0106352, 0.00792093, -0.00201414, -0.00664972, 0.0679255, 0.0527121, 0, 
[2025-10-01 21:03:05.898734] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3445] 1759366985898617, 10.7397, -0.0122059, -0.373391, -0.3109, -0.99981, -0.0086566, 0.013871, 0.0106352, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.903130] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3446] 1759366985903011, 10.7441, -0.0121761, -0.373393, -0.310939, -0.999808, -0.00871047, 0.0138265, 0.0108002, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.905952] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3448] 1759366985905833, 10.7469, -0.0121761, -0.373393, -0.310939, -0.999808, -0.00871047, 0.0138265, 0.0108002, 0.0029792, 0, -0.00396548, 0, 0, 0, 
[2025-10-01 21:03:05.908791] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3449] 1759366985908679, 10.7498, -0.0121761, -0.373393, -0.310939, -0.999808, -0.00871047, 0.0138265, 0.0108002, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.911843] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3450] 1759366985911726, 10.7528, -0.0120865, -0.373373, -0.310867, -0.999803, -0.008664, 0.014121, 0.0109704, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.914246] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3451] 1759366985914127, 10.7552, -0.0120865, -0.373373, -0.310867, -0.999803, -0.008664, 0.014121, 0.0109704, 0.00896701, 0.0020188, 0.00721025, 0, 0.0590846, 0, 
[2025-10-01 21:03:05.918970] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3453] 1759366985918856, 10.7599, -0.0120865, -0.373373, -0.310867, -0.999803, -0.008664, 0.014121, 0.0109704, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.923856] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3454] 1759366985923763, 10.7648, -0.011812, -0.373289, -0.310967, -0.999805, -0.00871997, 0.0142971, 0.0104444, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.924457] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3456] 1759366985924391, 10.7655, -0.011812, -0.373289, -0.310967, -0.999805, -0.00871997, 0.0142971, 0.0104444, 0.0274436, 0.00838714, -0.00997725, 0, 0, -0.105687, 
[2025-10-01 21:03:05.926958] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3457] 1759366985926842, 10.7679, -0.011812, -0.373289, -0.310967, -0.999805, -0.00871997, 0.0142971, 0.0104444, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.929517] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3458] 1759366985929407, 10.7705, -0.011812, -0.373289, -0.310967, -0.999805, -0.00871997, 0.0142971, 0.0104444, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.934345] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3459] 1759366985934256, 10.7753, -0.0116747, -0.37329, -0.31096, -0.99981, -0.00846744, 0.01448, 0.00997383, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.937625] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3461] 1759366985937510, 10.7786, -0.0116747, -0.37329, -0.31096, -0.99981, -0.00846744, 0.01448, 0.00997383, 0.0137366, 0, 0, -0.0495195, 0.035266, -0.0937158, 
[2025-10-01 21:03:05.939889] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3462] 1759366985939777, 10.7809, -0.0116747, -0.37329, -0.31096, -0.99981, -0.00846744, 0.01448, 0.00997383, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.942465] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3463] 1759366985942350, 10.7834, -0.011574, -0.373477, -0.310959, -0.999801, -0.00863534, 0.0151032, 0.00980483, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.945250] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3465] 1759366985945149, 10.7862, -0.011574, -0.373477, -0.310959, -0.999801, -0.00863534, 0.0151032, 0.00980483, 0.0100687, -0.0186611, 0, 0, 0.124685, -0.0353236, 
[2025-10-01 21:03:05.947797] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3466] 1759366985947683, 10.7888, -0.011574, -0.373477, -0.310959, -0.999801, -0.00863534, 0.0151032, 0.00980483, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.950818] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3467] 1759366985950698, 10.7918, -0.0115104, -0.373852, -0.311101, -0.999809, -0.00799067, 0.0152231, 0.00931645, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.953928] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3468] 1759366985953802, 10.7949, -0.0115104, -0.373852, -0.311101, -0.999809, -0.00799067, 0.0152231, 0.00931645, 0.00635352, -0.0374655, -0.0142555, -0.127697, 0, -0.0959344, 
[2025-10-01 21:03:05.956444] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3470] 1759366985956331, 10.7974, -0.0115104, -0.373852, -0.311101, -0.999809, -0.00799067, 0.0152231, 0.00931645, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.959348] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3471] 1759366985959234, 10.8003, -0.0115104, -0.373852, -0.311101, -0.999809, -0.00799067, 0.0152231, 0.00931645, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.962104] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3472] 1759366985961989, 10.8031, -0.0109617, -0.373527, -0.311081, -0.999788, -0.0087044, 0.015993, 0.00957936, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:05.966361] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [3474] 1759366985966246, 10.8073, -0.0109617, -0.373527, -0.311081, -0.999788, -0.0087044, 0.015993, 0.00957936, 0.0548743, 0.0324113, 0.00200615, 0.140572, 0.155753, 0.0491418, 
