[2025-10-01 18:34:54.228806] [0x0000007fa68607c0] [MocapTag] [0x00007459] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 18:35:09.656320] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6761] 1759358109656202, 18.1412, 1.71577, -1.1739, -1.271, 0.121319, -0.0551472, 0.02769, -0.990694, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.658745] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6762] 1759358109658575, 18.1436, 1.71577, -1.1739, -1.271, 0.121319, -0.0551472, 0.02769, -0.990694, -1.97875, -0.168497, 0.230322, -0.667357, 0.673509, 0.49963, 
[2025-10-01 18:35:09.661373] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6763] 1759358109661258, 18.1463, 1.71577, -1.1739, -1.271, 0.121319, -0.0551472, 0.02769, -0.990694, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.663837] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6765] 1759358109663711, 18.1487, 1.69589, -1.17553, -1.26862, 0.118728, -0.0523357, 0.0241418, -0.991253, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.668030] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6766] 1759358109667921, 18.1529, 1.69589, -1.17553, -1.26862, 0.118728, -0.0523357, 0.0241418, -0.991253, -1.98816, -0.163524, 0.237555, -0.612211, 0.653978, 0.481367, 
[2025-10-01 18:35:09.670756] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6767] 1759358109670634, 18.1556, 1.69589, -1.17553, -1.26862, 0.118728, -0.0523357, 0.0241418, -0.991253, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.676149] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6769] 1759358109676022, 18.161, 1.67592, -1.17717, -1.26618, 0.11623, -0.0496486, 0.0207174, -0.991764, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.676760] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6770] 1759358109676663, 18.1617, 1.67592, -1.17717, -1.26618, 0.11623, -0.0496486, 0.0207174, -0.991764, -1.99769, -0.163973, 0.244581, -0.593996, 0.622842, 0.467205, 
[2025-10-01 18:35:09.678258] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6771] 1759358109678147, 18.1632, 1.67592, -1.17717, -1.26618, 0.11623, -0.0496486, 0.0207174, -0.991764, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.681027] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6772] 1759358109680915, 18.1659, 1.67592, -1.17717, -1.26618, 0.11623, -0.0496486, 0.0207174, -0.991764, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.684869] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6774] 1759358109684757, 18.1698, 1.6556, -1.17855, -1.26343, 0.113439, -0.0473179, 0.01744, -0.992264, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.687254] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6775] 1759358109687148, 18.1722, 1.6556, -1.17855, -1.26343, 0.113439, -0.0473179, 0.01744, -0.992264, -2.03188, -0.138225, 0.274628, -0.572348, 0.546249, 0.530553, 
[2025-10-01 18:35:09.689989] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6776] 1759358109689862, 18.1749, 1.6556, -1.17855, -1.26343, 0.113439, -0.0473179, 0.01744, -0.992264, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.692395] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6777] 1759358109692309, 18.1773, 1.6355, -1.18034, -1.26111, 0.110742, -0.0446851, 0.0138413, -0.992748, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.695055] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6779] 1759358109694941, 18.1799, 1.6355, -1.18034, -1.26111, 0.110742, -0.0446851, 0.0138413, -0.992748, -2.00976, -0.178119, 0.232424, -0.633192, 0.610037, 0.511003, 
[2025-10-01 18:35:09.697654] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6780] 1759358109697542, 18.1825, 1.6355, -1.18034, -1.26111, 0.110742, -0.0446851, 0.0138413, -0.992748, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.701776] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6781] 1759358109701663, 18.1867, 1.6355, -1.18034, -1.26111, 0.110742, -0.0446851, 0.0138413, -0.992748, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.703330] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6783] 1759358109703213, 18.1882, 1.61505, -1.18179, -1.25833, 0.108524, -0.0423522, 0.010678, -0.993134, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.705824] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6784] 1759358109705712, 18.1907, 1.61505, -1.18179, -1.25833, 0.108524, -0.0423522, 0.010678, -0.993134, -2.04523, -0.145726, 0.277759, -0.559807, 0.536855, 0.420809, 
[2025-10-01 18:35:09.708311] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6785] 1759358109708190, 18.1932, 1.61505, -1.18179, -1.25833, 0.108524, -0.0423522, 0.010678, -0.993134, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.710968] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6786] 1759358109710854, 18.1959, 1.61505, -1.18179, -1.25833, 0.108524, -0.0423522, 0.010678, -0.993134, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.713359] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6788] 1759358109713297, 18.1983, 1.59479, -1.18364, -1.25598, 0.106208, -0.0397768, 0.00723568, -0.993522, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.716864] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6789] 1759358109716730, 18.2017, 1.59479, -1.18364, -1.25598, 0.106208, -0.0397768, 0.00723568, -0.993522, -2.02541, -0.185217, 0.234845, -0.611448, 0.588596, 0.441051, 
[2025-10-01 18:35:09.719468] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6790] 1759358109719348, 18.2044, 1.59479, -1.18364, -1.25598, 0.106208, -0.0397768, 0.00723568, -0.993522, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.722320] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6791] 1759358109722232, 18.2072, 1.59479, -1.18364, -1.25598, 0.106208, -0.0397768, 0.00723568, -0.993522, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.724338] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6793] 1759358109724224, 18.2092, 1.57412, -1.18504, -1.25317, 0.103951, -0.0376872, 0.0042644, -0.993859, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.727024] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6794] 1759358109726915, 18.2119, 1.57412, -1.18504, -1.25317, 0.103951, -0.0376872, 0.0042644, -0.993859, -2.06732, -0.139285, 0.280891, -0.530481, 0.479162, 0.43478, 
[2025-10-01 18:35:09.729493] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6795] 1759358109729364, 18.2144, 1.57412, -1.18504, -1.25317, 0.103951, -0.0376872, 0.0042644, -0.993859, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.733290] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6797] 1759358109733221, 18.2182, 1.57412, -1.18504, -1.25317, 0.103951, -0.0376872, 0.0042644, -0.993859, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.735929] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6798] 1759358109735806, 18.2208, 1.55352, -1.18664, -1.25055, 0.101362, -0.0357419, 0.00096967, -0.994207, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.738432] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6799] 1759358109738312, 18.2233, 1.55352, -1.18664, -1.25055, 0.101362, -0.0357419, 0.00096967, -0.994207, -2.06033, -0.159797, 0.261941, 627.721, 0.454427, 0.501132, 
[2025-10-01 18:35:09.741107] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6800] 1759358109740991, 18.226, 1.55352, -1.18664, -1.25055, 0.101362, -0.0357419, 0.00096967, -0.994207, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.743592] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6802] 1759358109743475, 18.2285, 1.53301, -1.18847, -1.24824, 0.0989696, -0.0333386, -0.00216385, -0.994529, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.746071] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6803] 1759358109745958, 18.231, 1.53301, -1.18847, -1.24824, 0.0989696, -0.0333386, -0.00216385, -0.994529, -2.05034, -0.183051, 0.231578, -0.559568, 0.539484, 0.465751, 
[2025-10-01 18:35:09.750515] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6804] 1759358109750401, 18.2354, 1.53301, -1.18847, -1.24824, 0.0989696, -0.0333386, -0.00216385, -0.994529, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.753015] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6806] 1759358109752960, 18.238, 1.51209, -1.18988, -1.24544, 0.0967444, -0.0313623, -0.00486652, -0.994803, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.755828] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6807] 1759358109755715, 18.2407, 1.51209, -1.18988, -1.24544, 0.0967444, -0.0313623, -0.00486652, -0.994803, -2.09207, -0.141061, 0.279316, -0.48542, 0.443609, 0.43602, 
[2025-10-01 18:35:09.759014] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6808] 1759358109758894, 18.2439, 1.51209, -1.18988, -1.24544, 0.0967444, -0.0313623, -0.00486652, -0.994803, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.761760] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6809] 1759358109761649, 18.2467, 1.51209, -1.18988, -1.24544, 0.0967444, -0.0313623, -0.00486652, -0.994803, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.764746] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6811] 1759358109764632, 18.2496, 1.49125, -1.19152, -1.24291, 0.0943621, -0.0293879, -0.00787662, -0.995073, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.767258] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6812] 1759358109767149, 18.2522, 1.49125, -1.19152, -1.24291, 0.0943621, -0.0293879, -0.00787662, -0.995073, -2.08462, -0.164308, 0.25364, -0.547695, 0.446505, 0.467563, 
[2025-10-01 18:35:09.770145] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6813] 1759358109770020, 18.255, 1.49125, -1.19152, -1.24291, 0.0943621, -0.0293879, -0.00787662, -0.995073, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.772693] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6814] 1759358109772607, 18.2576, 1.47049, -1.19336, -1.24061, 0.0921224, -0.0270314, -0.0107225, -0.995323, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.777207] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6816] 1759358109777085, 18.2621, 1.47049, -1.19336, -1.24061, 0.0921224, -0.0270314, -0.0107225, -0.995323, -2.07578, -0.183641, 0.229292, -0.51055, 0.517303, 0.443101, 
[2025-10-01 18:35:09.777980] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6817] 1759358109777860, 18.2629, 1.47049, -1.19336, -1.24061, 0.0921224, -0.0270314, -0.0107225, -0.995323, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.782268] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6818] 1759358109782183, 18.2672, 1.44942, -1.19489, -1.23783, 0.0903266, -0.025098, -0.0132806, -0.995507, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.784962] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6820] 1759358109784848, 18.2699, 1.44942, -1.19489, -1.23783, 0.0903266, -0.025098, -0.0132806, -0.995507, -2.10672, -0.153236, 0.27866, -0.46525, 0.426834, 0.355744, 
[2025-10-01 18:35:09.787381] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6821] 1759358109787276, 18.2723, 1.44942, -1.19489, -1.23783, 0.0903266, -0.025098, -0.0132806, -0.995507, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.790257] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6822] 1759358109790145, 18.2752, 1.44942, -1.19489, -1.23783, 0.0903266, -0.025098, -0.0132806, -0.995507, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.792809] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6823] 1759358109792718, 18.2777, 1.42843, -1.19649, -1.23553, 0.0880961, -0.022859, -0.0157019, -0.995726, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.796707] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6825] 1759358109796592, 18.2816, 1.42843, -1.19649, -1.23553, 0.0880961, -0.022859, -0.0157019, -0.995726, -2.09908, -0.160116, 0.229854, -0.432062, 0.482029, 0.44663, 
[2025-10-01 18:35:09.799141] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6826] 1759358109799027, 18.284, 1.42843, -1.19649, -1.23553, 0.0880961, -0.022859, -0.0157019, -0.995726, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.801730] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6827] 1759358109801615, 18.2866, 1.42843, -1.19649, -1.23553, 0.0880961, -0.022859, -0.0157019, -0.995726, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.803987] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6829] 1759358109803932, 18.2889, 1.40757, -1.1984, -1.23337, 0.0860941, -0.0205707, -0.0181958, -0.995908, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.807832] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6830] 1759358109807718, 18.2927, 1.40757, -1.1984, -1.23337, 0.0860941, -0.0205707, -0.0181958, -0.995908, -2.08598, -0.190698, 0.215746, -0.448728, 0.492013, 0.402403, 
[2025-10-01 18:35:09.809131] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6831] 1759358109809034, 18.294, 1.40757, -1.1984, -1.23337, 0.0860941, -0.0205707, -0.0181958, -0.995908, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.812604] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6832] 1759358109812490, 18.2975, 1.40757, -1.1984, -1.23337, 0.0860941, -0.0205707, -0.0181958, -0.995908, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.814980] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6834] 1759358109814862, 18.2999, 1.38655, -1.2002, -1.23099, 0.0844831, -0.0184859, -0.0204074, -0.996044, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.817562] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6835] 1759358109817448, 18.3025, 1.38655, -1.2002, -1.23099, 0.0844831, -0.0184859, -0.0204074, -0.996044, -2.10249, -0.180327, 0.238338, -0.399137, 0.446531, 0.325704, 
[2025-10-01 18:35:09.820226] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6836] 1759358109820108, 18.3051, 1.38655, -1.2002, -1.23099, 0.0844831, -0.0184859, -0.0204074, -0.996044, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.822722] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6837] 1759358109822604, 18.3076, 1.36528, -1.20166, -1.22843, 0.0823977, -0.0167864, -0.0222807, -0.996209, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.825377] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6839] 1759358109825219, 18.3102, 1.36528, -1.20166, -1.22843, 0.0823977, -0.0167864, -0.0222807, -0.996209, -2.12667, -0.146433, 0.255413, -0.338197, 0.360537, 0.421405, 
[2025-10-01 18:35:09.828323] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6840] 1759358109828210, 18.3132, 1.36528, -1.20166, -1.22843, 0.0823977, -0.0167864, -0.0222807, -0.996209, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.832071] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6841] 1759358109831927, 18.3169, 1.36528, -1.20166, -1.22843, 0.0823977, -0.0167864, -0.0222807, -0.996209, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.833442] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6843] 1759358109833323, 18.3183, 1.34356, -1.20279, -1.22562, 0.078865, -0.0166221, -0.0243984, -0.996448, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.836072] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6844] 1759358109835959, 18.321, 1.34356, -1.20279, -1.22562, 0.078865, -0.0166221, -0.0243984, -0.996448, -2.17209, -0.112557, 0.281704, -0.409245, 0.0496225, 0.703573, 
[2025-10-01 18:35:09.838494] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6845] 1759358109838390, 18.3234, 1.34356, -1.20279, -1.22562, 0.078865, -0.0166221, -0.0243984, -0.996448, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.841132] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6846] 1759358109841018, 18.326, 1.34356, -1.20279, -1.22562, 0.078865, -0.0166221, -0.0243984, -0.996448, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.844344] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6848] 1759358109844220, 18.3292, 1.32239, -1.20463, -1.22343, 0.0772061, -0.014704, -0.0261719, -0.996563, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.847031] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6849] 1759358109846915, 18.3319, 1.32239, -1.20463, -1.22343, 0.0772061, -0.014704, -0.0261719, -0.996563, -2.11702, -0.183804, 0.218632, -0.318909, 0.401366, 0.33896, 
[2025-10-01 18:35:09.849490] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6850] 1759358109849378, 18.3344, 1.32239, -1.20463, -1.22343, 0.0772061, -0.014704, -0.0261719, -0.996563, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.852062] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6851] 1759358109851891, 18.3369, 1.30115, -1.20616, -1.22138, 0.0752081, -0.0126286, -0.0271835, -0.996717, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.854619] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6853] 1759358109854494, 18.3395, 1.30115, -1.20616, -1.22138, 0.0752081, -0.0126286, -0.0271835, -0.996717, -2.12344, -0.153051, 0.204976, -0.165129, 0.418125, 0.410628, 
[2025-10-01 18:35:09.856923] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6854] 1759358109856812, 18.3418, 1.30115, -1.20616, -1.22138, 0.0752081, -0.0126286, -0.0271835, -0.996717, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.860719] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6855] 1759358109860605, 18.3456, 1.30115, -1.20616, -1.22138, 0.0752081, -0.0126286, -0.0271835, -0.996717, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.862925] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6856] 1759358109862837, 18.3478, 1.27995, -1.20802, -1.2193, 0.0735545, -0.0109252, -0.0286094, -0.996821, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.865589] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6858] 1759358109865475, 18.3505, 1.27995, -1.20802, -1.2193, 0.0735545, -0.0109252, -0.0286094, -0.996821, -2.12005, -0.186419, 0.207922, -0.25568, 0.351394, 0.339103, 
[2025-10-01 18:35:09.867912] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6859] 1759358109867803, 18.3528, 1.27995, -1.20802, -1.2193, 0.0735545, -0.0109252, -0.0286094, -0.996821, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.870885] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6860] 1759358109870769, 18.3558, 1.27995, -1.20802, -1.2193, 0.0735545, -0.0109252, -0.0286094, -0.996821, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.873292] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6862] 1759358109873208, 18.3582, 1.25874, -1.20995, -1.21727, 0.0721231, -0.00927145, -0.02984, -0.996906, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.876272] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6863] 1759358109876160, 18.3612, 1.25874, -1.20995, -1.21727, 0.0721231, -0.00927145, -0.02984, -0.996906, -2.12179, -0.192989, 0.203428, -0.218964, 0.339147, 0.295305, 
[2025-10-01 18:35:09.879597] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6864] 1759358109879482, 18.3645, 1.25874, -1.20995, -1.21727, 0.0721231, -0.00927145, -0.02984, -0.996906, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.881368] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6865] 1759358109881254, 18.3663, 1.25874, -1.20995, -1.21727, 0.0721231, -0.00927145, -0.02984, -0.996906, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.883810] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6866] 1759358109883722, 18.3687, 1.23747, -1.21189, -1.21526, 0.0707946, -0.00779923, -0.0306059, -0.996991, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.886669] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6868] 1759358109886554, 18.3716, 1.23747, -1.21189, -1.21526, 0.0707946, -0.00779923, -0.0306059, -0.996991, -2.12669, -0.193247, 0.200622, -0.129938, 0.296341, 0.274634, 
[2025-10-01 18:35:09.889197] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6869] 1759358109889078, 18.3741, 1.23747, -1.21189, -1.21526, 0.0707946, -0.00779923, -0.0306059, -0.996991, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.892399] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6870] 1759358109892313, 18.3773, 1.23747, -1.21189, -1.21526, 0.0707946, -0.00779923, -0.0306059, -0.996991, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.894858] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6872] 1759358109894745, 18.3798, 1.21618, -1.21383, -1.21332, 0.0689841, -0.00665275, -0.0315331, -0.997097, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.897551] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6873] 1759358109897440, 18.3824, 1.21618, -1.21383, -1.21332, 0.0689841, -0.00665275, -0.0315331, -0.997097, -2.12872, -0.194397, 0.194013, -0.167108, 0.230184, 0.36931, 
[2025-10-01 18:35:09.900167] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6874] 1759358109900051, 18.3851, 1.21618, -1.21383, -1.21332, 0.0689841, -0.00665275, -0.0315331, -0.997097, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.902570] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6875] 1759358109902482, 18.3875, 1.19487, -1.21583, -1.2114, 0.067429, -0.00561307, -0.0321055, -0.997192, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.905430] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6877] 1759358109905314, 18.3903, 1.19487, -1.21583, -1.2114, 0.067429, -0.00561307, -0.0321055, -0.997192, -2.13146, -0.199647, 0.191976, -0.098753, 0.205145, 0.317979, 
[2025-10-01 18:35:09.908013] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6878] 1759358109907908, 18.3929, 1.19487, -1.21583, -1.2114, 0.067429, -0.00561307, -0.0321055, -0.997192, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.910914] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6879] 1759358109910798, 18.3958, 1.19487, -1.21583, -1.2114, 0.067429, -0.00561307, -0.0321055, -0.997192, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.913293] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6881] 1759358109913222, 18.3982, 1.17353, -1.21784, -1.20955, 0.0660033, -0.00470951, -0.0322912, -0.997286, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.915929] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6882] 1759358109915813, 18.4008, 1.17353, -1.21784, -1.20955, 0.0660033, -0.00470951, -0.0322912, -0.997286, -2.13362, -0.201188, 0.185166, 0, 0.173415, 0.291467, 
[2025-10-01 18:35:09.918335] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6883] 1759358109918220, 18.4032, 1.17353, -1.21784, -1.20955, 0.0660033, -0.00470951, -0.0322912, -0.997286, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.922090] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6884] 1759358109921924, 18.4069, 1.17353, -1.21784, -1.20955, 0.0660033, -0.00470951, -0.0322912, -0.997286, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.924209] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6886] 1759358109924095, 18.4091, 1.1522, -1.21994, -1.20776, 0.064785, -0.00405439, -0.0324744, -0.997362, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.926811] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6887] 1759358109926694, 18.4117, 1.1522, -1.21994, -1.20776, 0.064785, -0.00405439, -0.0324744, -0.997362, -2.13341, -0.209993, 0.178723, 0, 0.125114, 0.248289, 
[2025-10-01 18:35:09.929285] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6888] 1759358109929166, 18.4142, 1.1522, -1.21994, -1.20776, 0.064785, -0.00405439, -0.0324744, -0.997362, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.931740] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6889] 1759358109931628, 18.4166, 1.1522, -1.21994, -1.20776, 0.064785, -0.00405439, -0.0324744, -0.997362, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.934586] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6891] 1759358109934473, 18.4195, 1.13141, -1.22279, -1.20629, 0.0645368, -0.00276043, -0.0334321, -0.997351, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:09.936654] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [6892] 1759358109936539, 18.4215, 1.13141, -1.22279, -1.20629, 0.0645368, -0.00276043, -0.0334321, -0.997351, -2.07873, -0.285491, 0.147296, -0.174403, 0.268866, 0.0581026, 
