[2025-10-01 21:10:55.762222] [0x0000007fa809e7c0] [MocapTag] [0x00001b60] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 21:11:11.214828] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6780] 1759367471214718, 18.1515, 1.58865, -1.18854, -1.24456, 0.0842334, -0.0368483, 0.0477344, -0.99462, -1.88045, -0.03466, 0.0470147, -0.410748, 0.39288, 0.276446, 
[2025-10-01 21:11:11.218106] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6781] 1759367471217989, 18.1547, 1.58865, -1.18854, -1.24456, 0.0842334, -0.0368483, 0.0477344, -0.99462, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.220499] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6782] 1759367471220409, 18.1572, 1.56966, -1.18869, -1.24393, 0.0826747, -0.0355288, 0.0457852, -0.99489, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.223131] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6784] 1759367471223017, 18.1598, 1.56966, -1.18869, -1.24393, 0.0826747, -0.0355288, 0.0457852, -0.99489, -1.8982, -0.0149966, 0.0634237, -0.356603, 0.308652, 0.287938, 
[2025-10-01 21:11:11.225891] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6785] 1759367471225776, 18.1625, 1.56966, -1.18869, -1.24393, 0.0826747, -0.0355288, 0.0457852, -0.99489, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.228145] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6786] 1759367471228028, 18.1648, 1.56966, -1.18869, -1.24393, 0.0826747, -0.0355288, 0.0457852, -0.99489, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.230664] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6787] 1759367471230552, 18.1673, 1.55066, -1.18885, -1.24336, 0.0814105, -0.0341549, 0.043643, -0.995139, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.234015] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6789] 1759367471233899, 18.1706, 1.55066, -1.18885, -1.24336, 0.0814105, -0.0341549, 0.043643, -0.995139, -1.90062, -0.016272, 0.0572535, -0.397325, 0.319088, 0.227833, 
[2025-10-01 21:11:11.236467] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6790] 1759367471236351, 18.1731, 1.55066, -1.18885, -1.24336, 0.0814105, -0.0341549, 0.043643, -0.995139, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.239306] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6791] 1759367471239188, 18.1759, 1.55066, -1.18885, -1.24336, 0.0814105, -0.0341549, 0.043643, -0.995139, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.242843] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6793] 1759367471242725, 18.1795, 1.53151, -1.18897, -1.24277, 0.0801126, -0.0328366, 0.0414518, -0.995382, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.244467] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6794] 1759367471244348, 18.1811, 1.53151, -1.18897, -1.24277, 0.0801126, -0.0328366, 0.0414518, -0.995382, -1.91449, -0.0114915, 0.0582045, -0.408316, 0.308041, 0.235701, 
[2025-10-01 21:11:11.246875] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6795] 1759367471246758, 18.1835, 1.53151, -1.18897, -1.24277, 0.0801126, -0.0328366, 0.0414518, -0.995382, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.250117] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6796] 1759367471250004, 18.1867, 1.53151, -1.18897, -1.24277, 0.0801126, -0.0328366, 0.0414518, -0.995382, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.252564] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6798] 1759367471252450, 18.1892, 1.51225, -1.18905, -1.24211, 0.0789799, -0.031668, 0.0393018, -0.995598, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.255113] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6799] 1759367471254999, 18.1917, 1.51225, -1.18905, -1.24211, 0.0789799, -0.031668, 0.0393018, -0.995598, -1.9265, -0.00830196, 0.0659677, -0.404048, 0.275316, 0.204849, 
[2025-10-01 21:11:11.257696] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6800] 1759367471257580, 18.1943, 1.51225, -1.18905, -1.24211, 0.0789799, -0.031668, 0.0393018, -0.995598, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.260122] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6801] 1759367471260036, 18.1968, 1.49296, -1.18903, -1.24147, 0.0776578, -0.0304637, 0.0371407, -0.995822, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.263414] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6803] 1759367471263298, 18.2, 1.49296, -1.18903, -1.24147, 0.0776578, -0.0304637, 0.0371407, -0.995822, -1.92886, 0.0022686, 0.0642855, -0.404906, 0.28304, 0.243568, 
[2025-10-01 21:11:11.265751] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6804] 1759367471265637, 18.2024, 1.49296, -1.18903, -1.24147, 0.0776578, -0.0304637, 0.0371407, -0.995822, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.268467] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6805] 1759367471268353, 18.2051, 1.49296, -1.18903, -1.24147, 0.0776578, -0.0304637, 0.0371407, -0.995822, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.270944] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6806] 1759367471270828, 18.2076, 1.47359, -1.18896, -1.24077, 0.0764554, -0.029386, 0.0351188, -0.996021, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.273910] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6808] 1759367471273793, 18.2105, 1.47359, -1.18896, -1.24077, 0.0764554, -0.029386, 0.0351188, -0.996021, -1.9372, 0.00635941, 0.0700525, -0.380278, 0.25387, 0.222087, 
[2025-10-01 21:11:11.275957] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6809] 1759367471275845, 18.2126, 1.47359, -1.18896, -1.24077, 0.0764554, -0.029386, 0.0351188, -0.996021, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.278847] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6810] 1759367471278732, 18.2155, 1.47359, -1.18896, -1.24077, 0.0764554, -0.029386, 0.0351188, -0.996021, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.281926] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6812] 1759367471281833, 18.2186, 1.45413, -1.18885, -1.24004, 0.0753694, -0.0282808, 0.032927, -0.996211, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.284541] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6813] 1759367471284419, 18.2212, 1.45413, -1.18885, -1.24004, 0.0753694, -0.0282808, 0.032927, -0.996211, -1.94536, 0.0112276, 0.072972, -0.415015, 0.26025, 0.198364, 
[2025-10-01 21:11:11.287564] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6814] 1759367471287450, 18.2242, 1.45413, -1.18885, -1.24004, 0.0753694, -0.0282808, 0.032927, -0.996211, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.290637] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6816] 1759367471290543, 18.2273, 1.45413, -1.18885, -1.24004, 0.0753694, -0.0282808, 0.032927, -0.996211, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.292212] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6817] 1759367471292099, 18.2288, 1.43462, -1.18875, -1.23936, 0.074419, -0.0271839, 0.0307133, -0.996383, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.296615] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6818] 1759367471296498, 18.2332, 1.43462, -1.18875, -1.23936, 0.074419, -0.0271839, 0.0307133, -0.996383, -1.95112, 0.0105248, 0.067883, -0.42069, 0.257286, 0.172019, 
[2025-10-01 21:11:11.299473] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6819] 1759367471299359, 18.2361, 1.43462, -1.18875, -1.23936, 0.074419, -0.0271839, 0.0307133, -0.996383, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.304757] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6821] 1759367471304641, 18.2414, 1.41503, -1.18859, -1.23861, 0.0734541, -0.0261094, 0.0283941, -0.996552, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.305428] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6822] 1759367471305326, 18.2421, 1.41503, -1.18859, -1.23861, 0.0734541, -0.0261094, 0.0283941, -0.996552, -1.95929, 0.0159315, 0.0752514, -0.442386, 0.253657, 0.175381, 
[2025-10-01 21:11:11.307002] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6823] 1759367471306905, 18.2436, 1.41503, -1.18859, -1.23861, 0.0734541, -0.0261094, 0.0283941, -0.996552, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.311901] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6825] 1759367471311845, 18.2486, 1.41503, -1.18859, -1.23861, 0.0734541, -0.0261094, 0.0283941, -0.996552, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.314633] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6826] 1759367471314520, 18.2513, 1.39533, -1.18837, -1.23782, 0.0724633, -0.0251823, 0.0260728, -0.996712, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.317814] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6827] 1759367471317698, 18.2544, 1.39533, -1.18837, -1.23782, 0.0724633, -0.0251823, 0.0260728, -0.996712, -1.97011, 0.0214318, 0.0788475, -0.44508, 0.223584, 0.182152, 
[2025-10-01 21:11:11.320172] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6828] 1759367471320054, 18.2568, 1.39533, -1.18837, -1.23782, 0.0724633, -0.0251823, 0.0260728, -0.996712, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.322656] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6830] 1759367471322532, 18.2593, 1.37553, -1.18806, -1.23702, 0.0714817, -0.0243975, 0.0238334, -0.996859, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.327074] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6831] 1759367471326956, 18.2637, 1.37553, -1.18806, -1.23702, 0.0714817, -0.0243975, 0.0238334, -0.996859, -1.97991, 0.0310022, 0.0800195, -0.431085, 0.193138, 0.182128, 
[2025-10-01 21:11:11.329969] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6832] 1759367471329857, 18.2666, 1.37553, -1.18806, -1.23702, 0.0714817, -0.0243975, 0.0238334, -0.996859, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.332420] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6834] 1759367471332306, 18.2691, 1.35581, -1.18778, -1.23635, 0.0706944, -0.0234841, 0.0216223, -0.996987, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.335119] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6835] 1759367471335011, 18.2718, 1.35581, -1.18778, -1.23635, 0.0706944, -0.0234841, 0.0216223, -0.996987, -1.97164, 0.0282554, 0.0674943, -0.424933, 0.216806, 0.143576, 
[2025-10-01 21:11:11.337589] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6836] 1759367471337476, 18.2742, 1.35581, -1.18778, -1.23635, 0.0706944, -0.0234841, 0.0216223, -0.996987, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.340148] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6837] 1759367471340063, 18.2768, 1.35581, -1.18778, -1.23635, 0.0706944, -0.0234841, 0.0216223, -0.996987, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.343699] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6839] 1759367471343588, 18.2803, 1.33596, -1.18743, -1.23558, 0.0697249, -0.0226581, 0.0193353, -0.997121, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.346365] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6840] 1759367471346243, 18.283, 1.33596, -1.18743, -1.23558, 0.0697249, -0.0226581, 0.0193353, -0.997121, -1.98508, 0.0347439, 0.0761817, -0.440621, 0.200413, 0.18084, 
[2025-10-01 21:11:11.349064] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6841] 1759367471348949, 18.2857, 1.33596, -1.18743, -1.23558, 0.0697249, -0.0226581, 0.0193353, -0.997121, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.352515] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6843] 1759367471352401, 18.2891, 1.31605, -1.1871, -1.23478, 0.0688581, -0.0219696, 0.0170136, -0.997239, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.353971] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6844] 1759367471353862, 18.2906, 1.31605, -1.1871, -1.23478, 0.0688581, -0.0219696, 0.0170136, -0.997239, -1.99107, 0.0328778, 0.0804827, -0.450206, 0.172294, 0.161219, 
[2025-10-01 21:11:11.357049] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6845] 1759367471356932, 18.2937, 1.31605, -1.1871, -1.23478, 0.0688581, -0.0219696, 0.0170136, -0.997239, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.360084] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6846] 1759367471359999, 18.2967, 1.31605, -1.1871, -1.23478, 0.0688581, -0.0219696, 0.0170136, -0.997239, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.362661] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6848] 1759367471362540, 18.2993, 1.29622, -1.18641, -1.23402, 0.0676812, -0.0208271, 0.0150386, -0.997376, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.365268] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6849] 1759367471365154, 18.3019, 1.29622, -1.18641, -1.23402, 0.0676812, -0.0208271, 0.0150386, -0.997376, -1.98305, 0.0696593, 0.07632, -0.373745, 0.258296, 0.224638, 
[2025-10-01 21:11:11.367966] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6850] 1759367471367847, 18.3046, 1.29622, -1.18641, -1.23402, 0.0676812, -0.0208271, 0.0150386, -0.997376, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.370794] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6851] 1759367471370679, 18.3074, 1.27604, -1.18625, -1.2332, 0.0675007, -0.0206459, 0.012458, -0.997428, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.373160] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6853] 1759367471373038, 18.3098, 1.27604, -1.18625, -1.2332, 0.0675007, -0.0206459, 0.012458, -0.997428, -2.0182, 0.0155261, 0.0812026, -0.512147, 0.0713978, 0, 
[2025-10-01 21:11:11.377424] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6854] 1759367471377306, 18.3141, 1.27604, -1.18625, -1.2332, 0.0675007, -0.0206459, 0.012458, -0.997428, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.380055] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6855] 1759367471379941, 18.3167, 1.27604, -1.18625, -1.2332, 0.0675007, -0.0206459, 0.012458, -0.997428, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.382503] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6857] 1759367471382417, 18.3192, 1.25592, -1.18584, -1.23243, 0.0666921, -0.0200706, 0.00999635, -0.997522, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.385233] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6858] 1759367471385120, 18.3219, 1.25592, -1.18584, -1.23243, 0.0666921, -0.0200706, 0.00999635, -0.997522, -2.01139, 0.0408476, 0.077306, -0.480509, 0.149354, 0.151086, 
[2025-10-01 21:11:11.387577] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6859] 1759367471387463, 18.3242, 1.25592, -1.18584, -1.23243, 0.0666921, -0.0200706, 0.00999635, -0.997522, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.391687] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6861] 1759367471391538, 18.3283, 1.25592, -1.18584, -1.23243, 0.0666921, -0.0200706, 0.00999635, -0.997522, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.394115] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6862] 1759367471394004, 18.3307, 1.23577, -1.1854, -1.23159, 0.0660627, -0.0196391, 0.00760547, -0.997593, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.396785] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6863] 1759367471396663, 18.3334, 1.23577, -1.1854, -1.23159, 0.0660627, -0.0196391, 0.00760547, -0.997593, -2.0156, 0.0438585, 0.084054, -0.46916, 0.11875, 0.11611, 
[2025-10-01 21:11:11.399610] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6864] 1759367471399495, 18.3362, 1.23577, -1.1854, -1.23159, 0.0660627, -0.0196391, 0.00760547, -0.997593, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.402021] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6866] 1759367471401905, 18.3387, 1.21569, -1.18462, -1.23085, 0.0648634, -0.018893, 0.00555766, -0.9977, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.407314] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6867] 1759367471407197, 18.3439, 1.21569, -1.18462, -1.23085, 0.0648634, -0.018893, 0.00555766, -0.9977, -2.00774, 0.0783583, 0.0739277, -0.394487, 0.176984, 0.2321, 
[2025-10-01 21:11:11.408849] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6868] 1759367471408733, 18.3455, 1.21569, -1.18462, -1.23085, 0.0648634, -0.018893, 0.00555766, -0.9977, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.411240] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6869] 1759367471411154, 18.3479, 1.19552, -1.18422, -1.23012, 0.0645464, -0.0186053, 0.00326902, -0.997736, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.413906] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6871] 1759367471413791, 18.3505, 1.19552, -1.18422, -1.23012, 0.0645464, -0.0186053, 0.00326902, -0.997736, -2.01715, 0.0401841, 0.0732108, -0.452089, 0.0872474, 0.0548601, 
[2025-10-01 21:11:11.416200] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6872] 1759367471416090, 18.3528, 1.19552, -1.18422, -1.23012, 0.0645464, -0.0186053, 0.00326902, -0.997736, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.420677] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6873] 1759367471420588, 18.3573, 1.19552, -1.18422, -1.23012, 0.0645464, -0.0186053, 0.00326902, -0.997736, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.423757] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6875] 1759367471423645, 18.3604, 1.17513, -1.18403, -1.22929, 0.0642454, -0.0187916, 0.000299361, -0.997757, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.426134] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6876] 1759367471426013, 18.3628, 1.17513, -1.18403, -1.22929, 0.0642454, -0.0187916, 0.000299361, -0.997757, -2.03884, 0.0185388, 0.0830216, 627.724, 0, 0.0492096, 
[2025-10-01 21:11:11.428492] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6877] 1759367471428375, 18.3651, 1.17513, -1.18403, -1.22929, 0.0642454, -0.0187916, 0.000299361, -0.997757, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.430701] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6879] 1759367471430645, 18.3674, 1.15486, -1.18355, -1.22854, 0.0636944, -0.0184371, -0.00188165, -0.997797, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.433605] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6880] 1759367471433491, 18.3702, 1.15486, -1.18355, -1.22854, 0.0636944, -0.0184371, -0.00188165, -0.997797, -2.02668, 0.0485235, 0.0748972, -0.428915, 0.0984766, 0.102758, 
[2025-10-01 21:11:11.436367] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6881] 1759367471436244, 18.373, 1.15486, -1.18355, -1.22854, 0.0636944, -0.0184371, -0.00188165, -0.997797, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.439086] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6882] 1759367471438972, 18.3757, 1.15486, -1.18355, -1.22854, 0.0636944, -0.0184371, -0.00188165, -0.997797, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.441641] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6884] 1759367471441538, 18.3783, 1.13464, -1.1827, -1.22793, 0.0626201, -0.0178647, -0.00372374, -0.997871, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.444267] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6885] 1759367471444155, 18.3809, 1.13464, -1.1827, -1.22793, 0.0626201, -0.0178647, -0.00372374, -0.997871, -2.02216, 0.0850147, 0.0608008, -0.356746, 0.136721, 0.209546, 
[2025-10-01 21:11:11.446794] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6886] 1759367471446676, 18.3834, 1.13464, -1.1827, -1.22793, 0.0626201, -0.0178647, -0.00372374, -0.997871, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.451075] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6887] 1759367471450987, 18.3877, 1.13464, -1.1827, -1.22793, 0.0626201, -0.0178647, -0.00372374, -0.997871, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.453422] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6889] 1759367471453302, 18.39, 1.11429, -1.18222, -1.22725, 0.0621094, -0.0175906, -0.00587386, -0.997897, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.456004] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6890] 1759367471455889, 18.3926, 1.11429, -1.18222, -1.22725, 0.0621094, -0.0175906, -0.00587386, -0.997897, -2.03505, 0.0482575, 0.0678448, -0.42417, 0.0809781, 0.0953913, 
[2025-10-01 21:11:11.459484] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6891] 1759367471459369, 18.3961, 1.11429, -1.18222, -1.22725, 0.0621094, -0.0175906, -0.00587386, -0.997897, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.461088] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6893] 1759367471461023, 18.3978, 1.09366, -1.18206, -1.22644, 0.061792, -0.0179036, -0.0086087, -0.997891, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.466667] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6894] 1759367471466547, 18.4033, 1.09366, -1.18206, -1.22644, 0.061792, -0.0179036, -0.0086087, -0.997891, -2.06327, 0.0151769, 0.0815044, -0.548959, 0, 0.0535727, 
[2025-10-01 21:11:11.468601] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6895] 1759367471468485, 18.4052, 1.09366, -1.18206, -1.22644, 0.061792, -0.0179036, -0.0086087, -0.997891, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.473427] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6897] 1759367471473287, 18.41, 1.07331, -1.18118, -1.22592, 0.0607037, -0.0170301, -0.0102698, -0.997958, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.474100] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6898] 1759367471473988, 18.4107, 1.07331, -1.18118, -1.22592, 0.0607037, -0.0170301, -0.0102698, -0.997958, -2.03499, 0.0879157, 0.0518111, -0.317287, 0.192515, 0.214767, 
[2025-10-01 21:11:11.475874] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6899] 1759367471475767, 18.4125, 1.07331, -1.18118, -1.22592, 0.0607037, -0.0170301, -0.0102698, -0.997958, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.478560] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6900] 1759367471478446, 18.4152, 1.07331, -1.18118, -1.22592, 0.0607037, -0.0170301, -0.0102698, -0.997958, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.481806] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6902] 1759367471481684, 18.4184, 1.05273, -1.18075, -1.22529, 0.0604274, -0.0170175, -0.0123088, -0.997952, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.484488] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6903] 1759367471484376, 18.4211, 1.05273, -1.18075, -1.22529, 0.0604274, -0.0170175, -0.0123088, -0.997952, -2.05804, 0.0438799, 0.0628499, -0.40617, 0, 0.0488043, 
[2025-10-01 21:11:11.487031] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6904] 1759367471486914, 18.4237, 1.05273, -1.18075, -1.22529, 0.0604274, -0.0170175, -0.0123088, -0.997952, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.489502] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6905] 1759367471489387, 18.4261, 1.05273, -1.18075, -1.22529, 0.0604274, -0.0170175, -0.0123088, -0.997952, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.492025] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6907] 1759367471491963, 18.4287, 1.03218, -1.18028, -1.22468, 0.0598476, -0.016803, -0.0144652, -0.997961, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:11.496679] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [6908] 1759367471496558, 18.4333, 1.03218, -1.18028, -1.22468, 0.0598476, -0.016803, -0.0144652, -0.997961, -2.0546, 0.0464091, 0.0609633, -0.426221, 0.0672009, 0.110006, 
