[2025-10-01 18:45:46.485367] [0x0000007fa00007c0] [MocapTag] [0x00000db6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 18:45:56.031336] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4122] 1759358756031221, 12.2241, 0.138781, -0.176773, -0.90286, -0.94686, -0.0293324, 0.0618716, -0.314274, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.033837] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4123] 1759358756033725, 12.2266, 0.147558, -0.176989, -0.910126, -0.957551, -0.0231179, 0.0360858, -0.285061, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.036649] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4124] 1759358756036535, 12.2294, 0.147558, -0.176989, -0.910126, -0.957551, -0.0231179, 0.0360858, -0.285061, 0.877708, -0.0216011, -0.726595, -3.00496, -4.29346, 6.51417, 
[2025-10-01 18:45:56.039119] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4126] 1759358756039059, 12.232, 0.147558, -0.176989, -0.910126, -0.957551, -0.0231179, 0.0360858, -0.285061, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.041827] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4127] 1759358756041710, 12.2346, 0.147558, -0.176989, -0.910126, -0.957551, -0.0231179, 0.0360858, -0.285061, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.046243] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4128] 1759358756046127, 12.239, 0.150336, -0.174423, -0.911395, -0.950198, -0.0338565, 0.0551499, -0.304854, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.048936] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4129] 1759358756048845, 12.2417, 0.150336, -0.174423, -0.911395, -0.950198, -0.0338565, 0.0551499, -0.304854, 0.277855, 0.256612, -0.126871, 3.34802, 2.83067, -4.45642, 
[2025-10-01 18:45:56.051420] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4131] 1759358756051306, 12.2442, 0.150336, -0.174423, -0.911395, -0.950198, -0.0338565, 0.0551499, -0.304854, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.054191] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4132] 1759358756054072, 12.247, 0.155568, -0.172689, -0.914963, -0.950203, -0.0358807, 0.0547252, -0.304684, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.056875] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4133] 1759358756056757, 12.2497, 0.155568, -0.172689, -0.914963, -0.950203, -0.0358807, 0.0547252, -0.304684, 0.523142, 0.173422, -0.356786, 0.358319, -0.203571, 0, 
[2025-10-01 18:45:56.060273] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4135] 1759358756060170, 12.2531, 0.155568, -0.172689, -0.914963, -0.950203, -0.0358807, 0.0547252, -0.304684, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.063069] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4136] 1759358756062955, 12.2559, 0.155568, -0.172689, -0.914963, -0.950203, -0.0358807, 0.0547252, -0.304684, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.065481] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4137] 1759358756065367, 12.2583, 0.159833, -0.169495, -0.916675, -0.947048, -0.0389173, 0.0615233, -0.312732, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.068518] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4138] 1759358756068401, 12.2613, 0.159833, -0.169495, -0.916675, -0.947048, -0.0389173, 0.0615233, -0.312732, 0.426495, 0.319344, -0.171221, 1.08562, 1.00927, -1.83186, 
[2025-10-01 18:45:56.070925] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4140] 1759358756070829, 12.2637, 0.159833, -0.169495, -0.916675, -0.947048, -0.0389173, 0.0615233, -0.312732, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.073429] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4141] 1759358756073316, 12.2662, 0.159833, -0.169495, -0.916675, -0.947048, -0.0389173, 0.0615233, -0.312732, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.076402] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4142] 1759358756076283, 12.2692, 0.165089, -0.167732, -0.920245, -0.947247, -0.0407933, 0.0599353, -0.312196, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.079062] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4143] 1759358756078973, 12.2719, 0.165089, -0.167732, -0.920245, -0.947247, -0.0407933, 0.0599353, -0.312196, 0.525627, 0.176352, -0.357012, 0.2496, -0.413045, 0.126934, 
[2025-10-01 18:45:56.081834] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4145] 1759358756081716, 12.2746, 0.165089, -0.167732, -0.920245, -0.947247, -0.0407933, 0.0599353, -0.312196, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.084248] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4146] 1759358756084139, 12.277, 0.170226, -0.165861, -0.923674, -0.947448, -0.0425151, 0.0579619, -0.311731, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.087904] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4147] 1759358756087788, 12.2807, 0.170226, -0.165861, -0.923674, -0.947448, -0.0425151, 0.0579619, -0.311731, 0.513763, 0.187036, -0.342935, 0.1966, -0.476845, 0.120586, 
[2025-10-01 18:45:56.089681] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4149] 1759358756089574, 12.2825, 0.170226, -0.165861, -0.923674, -0.947448, -0.0425151, 0.0579619, -0.311731, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.092560] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4150] 1759358756092445, 12.2853, 0.170226, -0.165861, -0.923674, -0.947448, -0.0425151, 0.0579619, -0.311731, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.095306] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4151] 1759358756095191, 12.2881, 0.175633, -0.164129, -0.927412, -0.94769, -0.0443457, 0.0565263, -0.311001, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.097855] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4152] 1759358756097739, 12.2906, 0.175633, -0.164129, -0.927412, -0.94769, -0.0443457, 0.0565263, -0.311001, 0.540629, 0.173253, -0.373796, 0.250196, -0.378209, 0.166363, 
[2025-10-01 18:45:56.100255] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4154] 1759358756100190, 12.2931, 0.175633, -0.164129, -0.927412, -0.94769, -0.0443457, 0.0565263, -0.311001, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.104435] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4155] 1759358756104321, 12.2972, 0.175633, -0.164129, -0.927412, -0.94769, -0.0443457, 0.0565263, -0.311001, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.105513] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4156] 1759358756105402, 12.2983, 0.1809, -0.162322, -0.930976, -0.947919, -0.0454397, 0.0541231, -0.310571, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.108713] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4157] 1759358756108594, 12.3015, 0.1809, -0.162322, -0.930976, -0.947919, -0.0454397, 0.0541231, -0.310571, 0.526705, 0.180711, -0.356364, 0.0510454, -0.518692, 0.125521, 
[2025-10-01 18:45:56.111032] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4159] 1759358756110920, 12.3038, 0.1809, -0.162322, -0.930976, -0.947919, -0.0454397, 0.0541231, -0.310571, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.113679] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4160] 1759358756113561, 12.3065, 0.1809, -0.162322, -0.930976, -0.947919, -0.0454397, 0.0541231, -0.310571, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.116407] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4161] 1759358756116293, 12.3092, 0.186206, -0.160395, -0.934381, -0.948127, -0.046659, 0.0520919, -0.310103, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.118932] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4162] 1759358756118844, 12.3117, 0.186206, -0.160395, -0.934381, -0.948127, -0.046659, 0.0520919, -0.310103, 0.530605, 0.192681, -0.340475, 0.0990629, -0.455471, 0.126231, 
[2025-10-01 18:45:56.121448] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4164] 1759358756121331, 12.3142, 0.186206, -0.160395, -0.934381, -0.948127, -0.046659, 0.0520919, -0.310103, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.125339] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4165] 1759358756125226, 12.3181, 0.191606, -0.158419, -0.937854, -0.94842, -0.0479302, 0.0500698, -0.309348, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.128168] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4166] 1759358756128009, 12.3209, 0.191606, -0.158419, -0.937854, -0.94842, -0.0479302, 0.0500698, -0.309348, 0.539998, 0.197596, -0.34733, 0.108218, -0.453156, 0.186145, 
[2025-10-01 18:45:56.130713] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4168] 1759358756130599, 12.3235, 0.191606, -0.158419, -0.937854, -0.94842, -0.0479302, 0.0500698, -0.309348, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.133502] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4169] 1759358756133395, 12.3263, 0.191606, -0.158419, -0.937854, -0.94842, -0.0479302, 0.0500698, -0.309348, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.136140] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4170] 1759358756136028, 12.3289, 0.197007, -0.156503, -0.941246, -0.94869, -0.0485452, 0.0475964, -0.308813, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.140419] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4172] 1759358756140297, 12.3332, 0.197007, -0.156503, -0.941246, -0.94869, -0.0485452, 0.0475964, -0.308813, 0.540165, 0.1916, -0.33921, -0.0430822, -0.500427, 0.150675, 
[2025-10-01 18:45:56.143191] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4173] 1759358756143079, 12.336, 0.197007, -0.156503, -0.941246, -0.94869, -0.0485452, 0.0475964, -0.308813, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.145721] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4174] 1759358756145605, 12.3385, 0.202376, -0.154375, -0.944472, -0.948957, -0.0493959, 0.0453298, -0.308199, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.148397] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4175] 1759358756148284, 12.3412, 0.202376, -0.154375, -0.944472, -0.948957, -0.0493959, 0.0453298, -0.308199, 0.53683, 0.212764, -0.322569, 0, -0.474912, 0.162256, 
[2025-10-01 18:45:56.150897] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4177] 1759358756150785, 12.3437, 0.202376, -0.154375, -0.944472, -0.948957, -0.0493959, 0.0453298, -0.308199, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.153382] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4178] 1759358756153274, 12.3462, 0.202376, -0.154375, -0.944472, -0.948957, -0.0493959, 0.0453298, -0.308199, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.156527] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4179] 1759358756156414, 12.3493, 0.207847, -0.152317, -0.947748, -0.949234, -0.0498378, 0.0434402, -0.307546, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.159161] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4181] 1759358756159085, 12.352, 0.207847, -0.152317, -0.947748, -0.949234, -0.0498378, 0.0434402, -0.307546, 0.547119, 0.205851, -0.327644, -0.0383377, -0.377505, 0.165784, 
[2025-10-01 18:45:56.161725] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4182] 1759358756161610, 12.3545, 0.207847, -0.152317, -0.947748, -0.949234, -0.0498378, 0.0434402, -0.307546, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.164538] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4183] 1759358756164428, 12.3573, 0.213277, -0.150271, -0.950993, -0.949591, -0.0501989, 0.0417223, -0.306621, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.167226] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4184] 1759358756167110, 12.36, 0.213277, -0.150271, -0.950993, -0.949591, -0.0501989, 0.0417223, -0.306621, 0.543035, 0.204579, -0.324425, -0.0436544, -0.336508, 0.220054, 
[2025-10-01 18:45:56.171872] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4186] 1759358756171760, 12.3647, 0.213277, -0.150271, -0.950993, -0.949591, -0.0501989, 0.0417223, -0.306621, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.174138] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4187] 1759358756174015, 12.3669, 0.218725, -0.147935, -0.953927, -0.9499, -0.0505709, 0.0401194, -0.305817, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.176972] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4188] 1759358756176859, 12.3698, 0.218725, -0.147935, -0.953927, -0.9499, -0.0505709, 0.0401194, -0.305817, 0.544805, 0.233565, -0.293436, 0, -0.316972, 0.19235, 
[2025-10-01 18:45:56.179423] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4189] 1759358756179335, 12.3722, 0.218725, -0.147935, -0.953927, -0.9499, -0.0505709, 0.0401194, -0.305817, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.182058] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4191] 1759358756181946, 12.3748, 0.218725, -0.147935, -0.953927, -0.9499, -0.0505709, 0.0401194, -0.305817, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.184533] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4192] 1759358756184421, 12.3773, 0.224132, -0.145741, -0.957025, -0.950098, -0.0503164, 0.0383767, -0.305464, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.190098] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4194] 1759358756189986, 12.3829, 0.224132, -0.145741, -0.957025, -0.950098, -0.0503164, 0.0383767, -0.305464, 0.540643, 0.219428, -0.309795, -0.158572, -0.310734, 0.101626, 
[2025-10-01 18:45:56.190736] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4195] 1759358756190619, 12.3835, 0.224132, -0.145741, -0.957025, -0.950098, -0.0503164, 0.0383767, -0.305464, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.192920] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4196] 1759358756192807, 12.3857, 0.224132, -0.145741, -0.957025, -0.950098, -0.0503164, 0.0383767, -0.305464, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.195470] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4197] 1759358756195357, 12.3883, 0.229611, -0.14326, -0.959735, -0.950345, -0.0503143, 0.0371872, -0.304843, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.198277] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4198] 1759358756198122, 12.391, 0.229611, -0.14326, -0.959735, -0.950345, -0.0503143, 0.0371872, -0.304843, 0.547962, 0.248133, -0.270983, -0.07689, -0.217997, 0.148171, 
[2025-10-01 18:45:56.200806] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4200] 1759358756200689, 12.3936, 0.229611, -0.14326, -0.959735, -0.950345, -0.0503143, 0.0371872, -0.304843, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.203830] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4201] 1759358756203718, 12.3966, 0.229611, -0.14326, -0.959735, -0.950345, -0.0503143, 0.0371872, -0.304843, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.206487] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4202] 1759358756206367, 12.3993, 0.237999, -0.142747, -0.966378, -0.958997, -0.041599, 0.0137879, -0.280007, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.209305] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4203] 1759358756209210, 12.4021, 0.237999, -0.142747, -0.966378, -0.958997, -0.041599, 0.0137879, -0.280007, 0.838798, 0.0512639, -0.664355, -3.10569, -3.6867, 5.48805, 
[2025-10-01 18:45:56.212016] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4205] 1759358756211902, 12.4048, 0.237999, -0.142747, -0.966378, -0.958997, -0.041599, 0.0137879, -0.280007, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.215002] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4206] 1759358756214879, 12.4078, 0.243627, -0.140118, -0.968896, -0.959716, -0.041974, 0.0111968, -0.277595, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.219613] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4208] 1759358756219528, 12.4124, 0.243627, -0.140118, -0.968896, -0.959716, -0.041974, 0.0111968, -0.277595, 0.562752, 0.262857, -0.251769, -0.0728607, -0.496103, 0.525558, 
[2025-10-01 18:45:56.222513] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4209] 1759358756222396, 12.4153, 0.243627, -0.140118, -0.968896, -0.959716, -0.041974, 0.0111968, -0.277595, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.225147] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4210] 1759358756225016, 12.4179, 0.249044, -0.137735, -0.971754, -0.959267, -0.0409483, 0.0130021, -0.279214, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.228851] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4211] 1759358756228730, 12.4216, 0.249044, -0.137735, -0.971754, -0.959267, -0.0409483, 0.0130021, -0.279214, 0.541669, 0.238326, -0.28583, -0.0964642, 0.389027, -0.353193, 
[2025-10-01 18:45:56.230896] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4212] 1759358756230795, 12.4237, 0.249044, -0.137735, -0.971754, -0.959267, -0.0409483, 0.0130021, -0.279214, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.236918] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4214] 1759358756236800, 12.4297, 0.249044, -0.137735, -0.971754, -0.959267, -0.0409483, 0.0130021, -0.279214, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.238266] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4215] 1759358756238087, 12.431, 0.254533, -0.135188, -0.974345, -0.959447, -0.0400524, 0.0123171, -0.278758, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.240929] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4216] 1759358756240827, 12.4337, 0.254533, -0.135188, -0.974345, -0.959447, -0.0400524, 0.0123171, -0.278758, 0.548919, 0.254693, -0.25912, -0.210595, -0.077291, 0.101292, 
[2025-10-01 18:45:56.243709] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4218] 1759358756243590, 12.4365, 0.254533, -0.135188, -0.974345, -0.959447, -0.0400524, 0.0123171, -0.278758, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.246634] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4219] 1759358756246522, 12.4394, 0.260028, -0.132582, -0.97691, -0.959474, -0.0389416, 0.0126419, -0.278808, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.252090] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4221] 1759358756251975, 12.4449, 0.260028, -0.132582, -0.97691, -0.959474, -0.0389416, 0.0126419, -0.278808, 0.549544, 0.260677, -0.256487, -0.19536, 0.123929, 0, 
[2025-10-01 18:45:56.254615] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4222] 1759358756254507, 12.4474, 0.265603, -0.129942, -0.979334, -0.959828, -0.038026, 0.0118363, -0.27775, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.257510] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4223] 1759358756257391, 12.4503, 0.265603, -0.129942, -0.979334, -0.959828, -0.038026, 0.0118363, -0.27775, 0.55749, 0.263901, -0.2424, -0.221157, -0.0946512, 0.227195, 
[2025-10-01 18:45:56.260072] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4225] 1759358756259971, 12.4529, 0.265603, -0.129942, -0.979334, -0.959828, -0.038026, 0.0118363, -0.27775, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.263629] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4226] 1759358756263512, 12.4564, 0.265603, -0.129942, -0.979334, -0.959828, -0.038026, 0.0118363, -0.27775, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.267753] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4227] 1759358756267628, 12.4605, 0.27097, -0.127018, -0.981437, -0.959297, -0.037542, 0.0139852, -0.279542, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.270276] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4229] 1759358756270153, 12.4631, 0.27097, -0.127018, -0.981437, -0.959297, -0.037542, 0.0139852, -0.279542, 0.536674, 0.292476, -0.21031, 0, 0.424462, -0.391048, 
[2025-10-01 18:45:56.272948] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4230] 1759358756272831, 12.4657, 0.27097, -0.127018, -0.981437, -0.959297, -0.037542, 0.0139852, -0.279542, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.275462] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4231] 1759358756275339, 12.4682, 0.276827, -0.124244, -0.983772, -0.960839, -0.0369133, 0.00992022, -0.274457, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.278442] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4232] 1759358756278326, 12.4712, 0.276827, -0.124244, -0.983772, -0.960839, -0.0369133, 0.00992022, -0.274457, 0.585742, 0.277403, -0.233477, -0.347805, -0.704161, 1.09127, 
[2025-10-01 18:45:56.282902] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4234] 1759358756282788, 12.4757, 0.276827, -0.124244, -0.983772, -0.960839, -0.0369133, 0.00992022, -0.274457, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.285293] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4235] 1759358756285173, 12.4781, 0.282432, -0.121413, -0.986026, -0.961006, -0.0356012, 0.0104617, -0.274027, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.288117] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4236] 1759358756288003, 12.4809, 0.282432, -0.121413, -0.986026, -0.961006, -0.0356012, 0.0104617, -0.274027, 0.560463, 0.283069, -0.225354, -0.222754, 0.179495, 0.0851989, 
[2025-10-01 18:45:56.292722] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4238] 1759358756292605, 12.4855, 0.282432, -0.121413, -0.986026, -0.961006, -0.0356012, 0.0104617, -0.274027, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.293370] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4239] 1759358756293258, 12.4862, 0.282432, -0.121413, -0.986026, -0.961006, -0.0356012, 0.0104617, -0.274027, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.295860] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4240] 1759358756295740, 12.4886, 0.287861, -0.118673, -0.988533, -0.960512, -0.0336689, 0.0130957, -0.275883, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.299470] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4241] 1759358756299378, 12.4923, 0.287861, -0.118673, -0.988533, -0.960512, -0.0336689, 0.0130957, -0.275883, 0.542872, 0.274006, -0.250767, -0.225949, 0.598365, -0.405878, 
[2025-10-01 18:45:56.302073] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4243] 1759358756301961, 12.4949, 0.287861, -0.118673, -0.988533, -0.960512, -0.0336689, 0.0130957, -0.275883, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.304493] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4244] 1759358756304383, 12.4973, 0.293386, -0.115781, -0.990677, -0.960875, -0.0321439, 0.0120926, -0.274846, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.307264] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4245] 1759358756307148, 12.5, 0.293386, -0.115781, -0.990677, -0.960875, -0.0321439, 0.0120926, -0.274846, 0.552515, 0.289198, -0.214363, -0.349379, -0.101016, 0.224102, 
[2025-10-01 18:45:56.309805] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4246] 1759358756309717, 12.5026, 0.293386, -0.115781, -0.990677, -0.960875, -0.0321439, 0.0120926, -0.274846, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.312573] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4248] 1759358756312452, 12.5054, 0.293386, -0.115781, -0.990677, -0.960875, -0.0321439, 0.0120926, -0.274846, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.316054] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4249] 1759358756315936, 12.5088, 0.298897, -0.112888, -0.992911, -0.960994, -0.0305956, 0.0126307, -0.274582, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:56.318748] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4250] 1759358756318650, 12.5115, 0.298897, -0.112888, -0.992911, -0.960994, -0.0305956, 0.0126307, -0.274582, 0.551115, 0.289304, -0.223405, -0.268435, 0.190446, 0.0518918, 
[2025-10-01 18:45:56.321222] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [4252] 1759358756321109, 12.514, 0.298897, -0.112888, -0.992911, -0.960994, -0.0305956, 0.0126307, -0.274582, 0, 0, 0, 0, 0, 0, 
