[2024-07-29 17:59:31.049191] [0x0000007fbd68f7c0] [MocapTag] [0x0000129a] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:59:45.457108] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6408] 1722290385457000, 14.4556, 0.968903, 0.147198, -0.860813, -0.967287, -0.0335329, 0.0102206, -0.251251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.459893] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6409] 1722290385459775, 14.4584, 0.968903, 0.147198, -0.860813, -0.967287, -0.0335329, 0.0102206, -0.251251, 0.639088, 0.549501, -0.13161, -0.0635147, -0.0845119, 0.0965655, 
[2024-07-29 17:59:45.462300] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6410] 1722290385462190, 14.4608, 0.968903, 0.147198, -0.860813, -0.967287, -0.0335329, 0.0102206, -0.251251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.464982] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6411] 1722290385464864, 14.4635, 0.968903, 0.147198, -0.860813, -0.967287, -0.0335329, 0.0102206, -0.251251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.468537] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6413] 1722290385468414, 14.467, 0.975365, 0.152631, -0.862129, -0.967511, -0.033732, 0.0097398, -0.250381, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.471313] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6414] 1722290385471197, 14.4698, 0.975365, 0.152631, -0.862129, -0.967511, -0.033732, 0.0097398, -0.250381, 0.646152, 0.543329, -0.131579, 0, -0.0967248, 0.18307, 
[2024-07-29 17:59:45.473924] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6415] 1722290385473813, 14.4724, 0.975365, 0.152631, -0.862129, -0.967511, -0.033732, 0.0097398, -0.250381, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.476666] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6416] 1722290385476580, 14.4752, 0.981802, 0.158094, -0.863518, -0.967754, -0.034057, 0.00895487, -0.249425, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.479240] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6418] 1722290385479116, 14.4777, 0.981802, 0.158094, -0.863518, -0.967754, -0.034057, 0.00895487, -0.249425, 0.643687, 0.546264, -0.138853, 0, -0.161214, 0.203121, 
[2024-07-29 17:59:45.483374] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6419] 1722290385483258, 14.4819, 0.981802, 0.158094, -0.863518, -0.967754, -0.034057, 0.00895487, -0.249425, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.486030] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6420] 1722290385485941, 14.4845, 0.988303, 0.163666, -0.86466, -0.967822, -0.0332127, 0.00810932, -0.249303, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.489547] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6422] 1722290385489429, 14.488, 0.988303, 0.163666, -0.86466, -0.967822, -0.0332127, 0.00810932, -0.249303, 0.650154, 0.557217, -0.114236, -0.205851, -0.120614, 0, 
[2024-07-29 17:59:45.491079] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6423] 1722290385490969, 14.4896, 0.988303, 0.163666, -0.86466, -0.967822, -0.0332127, 0.00810932, -0.249303, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.493678] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6424] 1722290385493566, 14.4922, 0.988303, 0.163666, -0.86466, -0.967822, -0.0332127, 0.00810932, -0.249303, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.496396] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6426] 1722290385496281, 14.4949, 0.994638, 0.16929, -0.866098, -0.968045, -0.033121, 0.00751133, -0.248467, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.499883] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6427] 1722290385499763, 14.4984, 0.994638, 0.16929, -0.866098, -0.968045, -0.033121, 0.00751133, -0.248467, 0.633499, 0.562419, -0.143804, -0.0474453, -0.105307, 0.176686, 
[2024-07-29 17:59:45.502308] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6428] 1722290385502174, 14.5008, 0.994638, 0.16929, -0.866098, -0.968045, -0.033121, 0.00751133, -0.248467, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.505056] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6429] 1722290385504927, 14.5035, 1.00098, 0.174938, -0.86735, -0.968259, -0.0332457, 0.00698024, -0.247631, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.507694] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6431] 1722290385507524, 14.5061, 1.00098, 0.174938, -0.86735, -0.968259, -0.0332457, 0.00698024, -0.247631, 0.634283, 0.564784, -0.12515, 0, -0.103164, 0.176102, 
[2024-07-29 17:59:45.509995] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6432] 1722290385509881, 14.5085, 1.00098, 0.174938, -0.86735, -0.968259, -0.0332457, 0.00698024, -0.247631, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.512434] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6433] 1722290385512326, 14.5109, 1.00098, 0.174938, -0.86735, -0.968259, -0.0332457, 0.00698024, -0.247631, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.515803] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6434] 1722290385515686, 14.5143, 1.00742, 0.180636, -0.868464, -0.968361, -0.0328471, 0.00661292, -0.247293, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.518271] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6436] 1722290385518153, 14.5168, 1.00742, 0.180636, -0.868464, -0.968361, -0.0328471, 0.00661292, -0.247293, 0.643805, 0.569786, -0.111457, -0.0953674, -0.0490363, 0.0720471, 
[2024-07-29 17:59:45.520882] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6437] 1722290385520767, 14.5194, 1.00742, 0.180636, -0.868464, -0.968361, -0.0328471, 0.00661292, -0.247293, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.523988] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6438] 1722290385523873, 14.5225, 1.00742, 0.180636, -0.868464, -0.968361, -0.0328471, 0.00661292, -0.247293, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.526123] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6439] 1722290385526033, 14.5246, 1.01381, 0.18638, -0.869641, -0.968492, -0.0329667, 0.00657119, -0.246765, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.528784] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6441] 1722290385528634, 14.5272, 1.01381, 0.18638, -0.869641, -0.968492, -0.0329667, 0.00657119, -0.246765, 0.638648, 0.574452, -0.11766, 0, 0, 0.109223, 
[2024-07-29 17:59:45.531530] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6442] 1722290385531407, 14.53, 1.01381, 0.18638, -0.869641, -0.968492, -0.0329667, 0.00657119, -0.246765, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.534148] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6443] 1722290385534012, 14.5326, 1.01381, 0.18638, -0.869641, -0.968492, -0.0329667, 0.00657119, -0.246765, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.537652] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6445] 1722290385537527, 14.5361, 1.02008, 0.192055, -0.870996, -0.9687, -0.0333824, 0.00623089, -0.2459, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.539186] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6446] 1722290385539076, 14.5377, 1.02008, 0.192055, -0.870996, -0.9687, -0.0333824, 0.00623089, -0.2459, 0.627341, 0.567422, -0.135562, 0.0642061, -0.0804006, 0.180849, 
[2024-07-29 17:59:45.541703] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6447] 1722290385541592, 14.5402, 1.02008, 0.192055, -0.870996, -0.9687, -0.0333824, 0.00623089, -0.2459, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.544241] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6448] 1722290385544119, 14.5427, 1.02008, 0.192055, -0.870996, -0.9687, -0.0333824, 0.00623089, -0.2459, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.547450] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6450] 1722290385547334, 14.5459, 1.02641, 0.197863, -0.872266, -0.968917, -0.0335023, 0.0058007, -0.245039, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.550146] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6451] 1722290385550014, 14.5486, 1.02641, 0.197863, -0.872266, -0.968917, -0.0335023, 0.0058007, -0.245039, 0.633033, 0.580819, -0.127006, 0, -0.0832165, 0.180563, 
[2024-07-29 17:59:45.552581] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6452] 1722290385552467, 14.5511, 1.02641, 0.197863, -0.872266, -0.968917, -0.0335023, 0.0058007, -0.245039, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.555544] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6453] 1722290385555412, 14.554, 1.03283, 0.203743, -0.873395, -0.969032, -0.0328955, 0.005079, -0.244683, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.557885] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6455] 1722290385557764, 14.5564, 1.03283, 0.203743, -0.873395, -0.969032, -0.0328955, 0.005079, -0.244683, 0.642471, 0.588068, -0.112823, -0.152874, -0.10766, 0.0779003, 
[2024-07-29 17:59:45.560309] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6456] 1722290385560197, 14.5588, 1.03283, 0.203743, -0.873395, -0.969032, -0.0328955, 0.005079, -0.244683, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.563575] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6457] 1722290385563461, 14.5621, 1.03283, 0.203743, -0.873395, -0.969032, -0.0328955, 0.005079, -0.244683, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.566122] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6458] 1722290385566034, 14.5646, 1.03919, 0.20966, -0.874714, -0.969154, -0.0326279, 0.00457242, -0.244245, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.568881] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6460] 1722290385568755, 14.5674, 1.03919, 0.20966, -0.874714, -0.969154, -0.0326279, 0.00457242, -0.244245, 0.635976, 0.591698, -0.131922, -0.0763893, -0.0821119, 0.0933617, 
[2024-07-29 17:59:45.571349] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6461] 1722290385571235, 14.5698, 1.03919, 0.20966, -0.874714, -0.969154, -0.0326279, 0.00457242, -0.244245, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.573925] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6462] 1722290385573815, 14.5724, 1.03919, 0.20966, -0.874714, -0.969154, -0.0326279, 0.00457242, -0.244245, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.576579] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6463] 1722290385576463, 14.5751, 1.04551, 0.215572, -0.875986, -0.969387, -0.0329775, 0.00448061, -0.243274, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.579355] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6465] 1722290385579237, 14.5778, 1.04551, 0.215572, -0.875986, -0.969387, -0.0329775, 0.00448061, -0.243274, 0.631246, 0.591161, -0.127254, 0.0641108, 0, 0.201121, 
[2024-07-29 17:59:45.581965] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6466] 1722290385581846, 14.5804, 1.04551, 0.215572, -0.875986, -0.969387, -0.0329775, 0.00448061, -0.243274, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.584326] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6467] 1722290385584209, 14.5828, 1.04551, 0.215572, -0.875986, -0.969387, -0.0329775, 0.00448061, -0.243274, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.586844] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6469] 1722290385586774, 14.5854, 1.05178, 0.221509, -0.877132, -0.969466, -0.0327574, 0.00380659, -0.242998, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.589503] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6470] 1722290385589386, 14.588, 1.05178, 0.221509, -0.877132, -0.969466, -0.0327574, 0.00380659, -0.242998, 0.627561, 0.593679, -0.114539, -0.0752687, -0.11811, 0.0608891, 
[2024-07-29 17:59:45.591895] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6471] 1722290385591781, 14.5904, 1.05178, 0.221509, -0.877132, -0.969466, -0.0327574, 0.00380659, -0.242998, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.595279] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6472] 1722290385595162, 14.5938, 1.05178, 0.221509, -0.877132, -0.969466, -0.0327574, 0.00380659, -0.242998, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.597954] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6474] 1722290385597829, 14.5964, 1.05803, 0.227502, -0.878354, -0.969608, -0.0330413, 0.00371833, -0.242393, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.600337] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6475] 1722290385600221, 14.5988, 1.05803, 0.227502, -0.878354, -0.969608, -0.0330413, 0.00371833, -0.242393, 0.624715, 0.599357, -0.122204, 0.0513792, 0, 0.125417, 
[2024-07-29 17:59:45.602920] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6476] 1722290385602809, 14.6014, 1.05803, 0.227502, -0.878354, -0.969608, -0.0330413, 0.00371833, -0.242393, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.605680] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6477] 1722290385605562, 14.6042, 1.06428, 0.233527, -0.879625, -0.969912, -0.0338721, 0.00368151, -0.241059, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.608264] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6479] 1722290385608145, 14.6067, 1.06428, 0.233527, -0.879625, -0.969912, -0.0338721, 0.00368151, -0.241059, 0.624853, 0.602455, -0.127091, 0.160789, -0.0381528, 0.275871, 
[2024-07-29 17:59:45.611432] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6480] 1722290385611317, 14.6099, 1.06428, 0.233527, -0.879625, -0.969912, -0.0338721, 0.00368151, -0.241059, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.614038] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6481] 1722290385613928, 14.6125, 1.06428, 0.233527, -0.879625, -0.969912, -0.0338721, 0.00368151, -0.241059, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.616548] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6482] 1722290385616432, 14.615, 1.0706, 0.239578, -0.880708, -0.970135, -0.0337164, 0.00338047, -0.240187, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.619114] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6484] 1722290385618997, 14.6176, 1.0706, 0.239578, -0.880708, -0.970135, -0.0337164, 0.00338047, -0.240187, 0.631892, 0.605082, -0.108346, -0.0438929, -0.0448593, 0.181425, 
[2024-07-29 17:59:45.621669] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6485] 1722290385621559, 14.6202, 1.0706, 0.239578, -0.880708, -0.970135, -0.0337164, 0.00338047, -0.240187, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.626657] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6486] 1722290385626565, 14.6252, 1.0706, 0.239578, -0.880708, -0.970135, -0.0337164, 0.00338047, -0.240187, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.629111] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6488] 1722290385628994, 14.6276, 1.07675, 0.245667, -0.881983, -0.970363, -0.0338198, 0.0030681, -0.239255, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.631690] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6489] 1722290385631576, 14.6302, 1.07675, 0.245667, -0.881983, -0.970363, -0.0338198, 0.0030681, -0.239255, 0.614981, 0.608923, -0.127466, 0, -0.0591382, 0.1939, 
[2024-07-29 17:59:45.634299] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6490] 1722290385634180, 14.6328, 1.07675, 0.245667, -0.881983, -0.970363, -0.0338198, 0.0030681, -0.239255, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.636853] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6491] 1722290385636761, 14.6354, 1.08292, 0.251816, -0.883294, -0.970611, -0.0345872, 0.00266689, -0.238139, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.639601] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6493] 1722290385639486, 14.6381, 1.08292, 0.251816, -0.883294, -0.970611, -0.0345872, 0.00266689, -0.238139, 0.617754, 0.614946, -0.131143, 0.131249, -0.106738, 0.233108, 
[2024-07-29 17:59:45.642068] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6494] 1722290385641955, 14.6406, 1.08292, 0.251816, -0.883294, -0.970611, -0.0345872, 0.00266689, -0.238139, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.644666] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6495] 1722290385644567, 14.6432, 1.08292, 0.251816, -0.883294, -0.970611, -0.0345872, 0.00266689, -0.238139, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.647115] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6496] 1722290385647022, 14.6456, 1.0892, 0.257999, -0.88439, -0.97072, -0.0345859, 0.00221122, -0.2377, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.649765] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6498] 1722290385649614, 14.6482, 1.0892, 0.257999, -0.88439, -0.97072, -0.0345859, 0.00221122, -0.2377, 0.627173, 0.618234, -0.109574, 0, -0.0853194, 0.0932068, 
[2024-07-29 17:59:45.652549] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6499] 1722290385652439, 14.651, 1.0892, 0.257999, -0.88439, -0.97072, -0.0345859, 0.00221122, -0.2377, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.656452] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6500] 1722290385656361, 14.655, 1.0892, 0.257999, -0.88439, -0.97072, -0.0345859, 0.00221122, -0.2377, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.658847] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6502] 1722290385658733, 14.6573, 1.09531, 0.264229, -0.885696, -0.970838, -0.0346517, 0.00196126, -0.237209, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.661443] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6503] 1722290385661331, 14.6599, 1.09531, 0.264229, -0.885696, -0.970838, -0.0346517, 0.00196126, -0.237209, 0.611129, 0.623003, -0.130558, 0, -0.0482044, 0.102827, 
[2024-07-29 17:59:45.665913] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6504] 1722290385665793, 14.6644, 1.09531, 0.264229, -0.885696, -0.970838, -0.0346517, 0.00196126, -0.237209, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.666593] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6505] 1722290385666506, 14.6651, 1.10135, 0.270611, -0.887005, -0.971045, -0.0347908, 0.00183741, -0.236344, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.669154] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6507] 1722290385669022, 14.6676, 1.10135, 0.270611, -0.887005, -0.971045, -0.0347908, 0.00183741, -0.236344, 0.603862, 0.638244, -0.13095, 0, 0, 0.178954, 
[2024-07-29 17:59:45.673364] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6508] 1722290385673247, 14.6718, 1.10135, 0.270611, -0.887005, -0.971045, -0.0347908, 0.00183741, -0.236344, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.675909] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6509] 1722290385675793, 14.6744, 1.10758, 0.276961, -0.888121, -0.971129, -0.0340972, 0.00153734, -0.236102, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.679105] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6511] 1722290385678989, 14.6776, 1.10758, 0.276961, -0.888121, -0.971129, -0.0340972, 0.00153734, -0.236102, 0.623187, 0.634988, -0.11156, -0.148702, 0, 0.0507742, 
[2024-07-29 17:59:45.680946] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6512] 1722290385680804, 14.6794, 1.10758, 0.276961, -0.888121, -0.971129, -0.0340972, 0.00153734, -0.236102, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.683614] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6513] 1722290385683499, 14.6821, 1.10758, 0.276961, -0.888121, -0.971129, -0.0340972, 0.00153734, -0.236102, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.687724] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6515] 1722290385687602, 14.6862, 1.11363, 0.28339, -0.889418, -0.971183, -0.0338729, 0.00132536, -0.235912, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.689117] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6516] 1722290385689000, 14.6876, 1.11363, 0.28339, -0.889418, -0.971183, -0.0338729, 0.00132536, -0.235912, 0.604901, 0.642913, -0.129745, -0.0533581, 0, 0.0401229, 
[2024-07-29 17:59:45.692030] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6517] 1722290385691925, 14.6905, 1.11363, 0.28339, -0.889418, -0.971183, -0.0338729, 0.00132536, -0.235912, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.694037] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6518] 1722290385693929, 14.6925, 1.11363, 0.28339, -0.889418, -0.971183, -0.0338729, 0.00132536, -0.235912, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.696699] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6519] 1722290385696608, 14.6952, 1.11955, 0.289913, -0.890763, -0.971235, -0.0339914, 0.00117827, -0.235681, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.699254] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6521] 1722290385699138, 14.6977, 1.11955, 0.289913, -0.890763, -0.971235, -0.0339914, 0.00117827, -0.235681, 0.592323, 0.65229, -0.134451, 0, 0, 0.0486881, 
[2024-07-29 17:59:45.701679] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6522] 1722290385701567, 14.7002, 1.11955, 0.289913, -0.890763, -0.971235, -0.0339914, 0.00117827, -0.235681, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.705195] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6523] 1722290385705078, 14.7037, 1.11955, 0.289913, -0.890763, -0.971235, -0.0339914, 0.00117827, -0.235681, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.707667] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6525] 1722290385707540, 14.7061, 1.12569, 0.296431, -0.891916, -0.971171, -0.0335779, 0.000934879, -0.236007, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.710113] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6526] 1722290385710000, 14.7086, 1.12569, 0.296431, -0.891916, -0.971171, -0.0335779, 0.000934879, -0.236007, 0.613897, 0.651771, -0.115329, -0.0923634, 0, -0.0660956, 
[2024-07-29 17:59:45.712534] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6527] 1722290385712425, 14.711, 1.12569, 0.296431, -0.891916, -0.971171, -0.0335779, 0.000934879, -0.236007, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.715152] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6528] 1722290385715034, 14.7136, 1.13175, 0.302942, -0.89316, -0.971264, -0.0336178, 0.000940655, -0.235616, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.719360] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6530] 1722290385719242, 14.7178, 1.13175, 0.302942, -0.89316, -0.971264, -0.0336178, 0.000940655, -0.235616, 0.605707, 0.65114, -0.124427, 0, 0, 0.0805169, 
[2024-07-29 17:59:45.721855] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6531] 1722290385721740, 14.7203, 1.13175, 0.302942, -0.89316, -0.971264, -0.0336178, 0.000940655, -0.235616, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.724320] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6532] 1722290385724198, 14.7228, 1.13175, 0.302942, -0.89316, -0.971264, -0.0336178, 0.000940655, -0.235616, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.726775] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6533] 1722290385726688, 14.7253, 1.13763, 0.309593, -0.894523, -0.971493, -0.034117, 0.00101456, -0.234598, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.729472] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6535] 1722290385729358, 14.728, 1.13763, 0.309593, -0.894523, -0.971493, -0.034117, 0.00101456, -0.234598, 0.588742, 0.665103, -0.136296, 0.102043, 0, 0.209433, 
[2024-07-29 17:59:45.731988] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6536] 1722290385731872, 14.7305, 1.13763, 0.309593, -0.894523, -0.971493, -0.034117, 0.00101456, -0.234598, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:45.735676] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [6537] 1722290385735560, 14.7342, 1.13763, 0.309593, -0.894523, -0.971493, -0.034117, 0.00101456, -0.234598, 0, 0, 0, 0, 0, 0, 
