[2024-07-29 16:38:17.521588] [0x0000007f8657f7c0] [MocapTag] [0x0000262e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:38:17.944414] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [188] 1722285497944300, 0.466385, 0.0813915, -0.141111, -0.303176, -0.999971, -0.000457642, -0.00237912, -0.00721577, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.947152] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [189] 1722285497947032, 0.469117, 0.0813915, -0.141111, -0.303176, -0.999971, -0.000457642, -0.00237912, -0.00721577, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.949806] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [191] 1722285497949692, 0.471777, 0.0813915, -0.141111, -0.303176, -0.999971, -0.000457642, -0.00237912, -0.00721577, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.952377] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [192] 1722285497952265, 0.47435, 0.0813883, -0.141109, -0.303175, -0.999971, -0.000447053, -0.00236639, -0.00722421, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.956841] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [193] 1722285497956725, 0.47881, 0.0813883, -0.141109, -0.303175, -0.999971, -0.000447053, -0.00236639, -0.00722421, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.959508] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [195] 1722285497959394, 0.481479, 0.0813883, -0.141109, -0.303175, -0.999971, -0.000447053, -0.00236639, -0.00722421, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.962072] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [196] 1722285497961958, 0.484043, 0.0813907, -0.141111, -0.303173, -0.999971, -0.000454956, -0.00238132, -0.0072011, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.965028] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [197] 1722285497964905, 0.48699, 0.0813907, -0.141111, -0.303173, -0.999971, -0.000454956, -0.00238132, -0.0072011, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.967525] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [198] 1722285497967408, 0.489493, 0.0813907, -0.141111, -0.303173, -0.999971, -0.000454956, -0.00238132, -0.0072011, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.970342] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [200] 1722285497970229, 0.492314, 0.0813907, -0.141111, -0.303173, -0.999971, -0.000454956, -0.00238132, -0.0072011, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.973893] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [201] 1722285497973781, 0.495866, 0.0813884, -0.141105, -0.303171, -0.999971, -0.000476291, -0.00237209, -0.0072318, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.976913] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [202] 1722285497976800, 0.498885, 0.0813884, -0.141105, -0.303171, -0.999971, -0.000476291, -0.00237209, -0.0072318, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.979553] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [204] 1722285497979438, 0.501523, 0.0813884, -0.141105, -0.303171, -0.999971, -0.000476291, -0.00237209, -0.0072318, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.982200] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [205] 1722285497982082, 0.504167, 0.0813897, -0.141109, -0.303168, -0.999971, -0.00045524, -0.00235891, -0.00721549, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.984905] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [206] 1722285497984792, 0.506877, 0.0813897, -0.141109, -0.303168, -0.999971, -0.00045524, -0.00235891, -0.00721549, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.989023] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [208] 1722285497988904, 0.510989, 0.0813897, -0.141109, -0.303168, -0.999971, -0.00045524, -0.00235891, -0.00721549, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.991680] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [209] 1722285497991568, 0.513653, 0.0813897, -0.141109, -0.303168, -0.999971, -0.00045524, -0.00235891, -0.00721549, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.994631] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [210] 1722285497994520, 0.516605, 0.0813932, -0.141119, -0.303157, -0.999971, -0.000437985, -0.00235573, -0.00721497, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:17.997557] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [211] 1722285497997464, 0.519549, 0.0813932, -0.141119, -0.303157, -0.999971, -0.000437985, -0.00235573, -0.00721497, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.000519] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [213] 1722285498000405, 0.52249, 0.0813932, -0.141119, -0.303157, -0.999971, -0.000437985, -0.00235573, -0.00721497, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.004766] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [214] 1722285498004654, 0.526739, 0.0813938, -0.141112, -0.303158, -0.999971, -0.000463318, -0.00236908, -0.00722465, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.008444] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [216] 1722285498008346, 0.530431, 0.0813938, -0.141112, -0.303158, -0.999971, -0.000463318, -0.00236908, -0.00722465, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.010563] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [217] 1722285498010445, 0.53253, 0.0813938, -0.141112, -0.303158, -0.999971, -0.000463318, -0.00236908, -0.00722465, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.013139] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [218] 1722285498013024, 0.535109, 0.0813895, -0.141115, -0.303162, -0.999971, -0.000450929, -0.00236718, -0.00721881, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.015877] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [219] 1722285498015766, 0.537851, 0.0813895, -0.141115, -0.303162, -0.999971, -0.000450929, -0.00236718, -0.00721881, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.018564] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [221] 1722285498018443, 0.540528, 0.0813895, -0.141115, -0.303162, -0.999971, -0.000450929, -0.00236718, -0.00721881, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.021804] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [222] 1722285498021690, 0.543775, 0.0813895, -0.141115, -0.303162, -0.999971, -0.000450929, -0.00236718, -0.00721881, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.024246] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [223] 1722285498024138, 0.546223, 0.0813945, -0.141117, -0.303159, -0.999971, -0.000456695, -0.0023707, -0.0072025, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.027136] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [224] 1722285498027018, 0.549103, 0.0813945, -0.141117, -0.303159, -0.999971, -0.000456695, -0.0023707, -0.0072025, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.029807] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [226] 1722285498029694, 0.551779, 0.0813945, -0.141117, -0.303159, -0.999971, -0.000456695, -0.0023707, -0.0072025, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.032283] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [227] 1722285498032156, 0.554241, 0.0813896, -0.141111, -0.303163, -0.999971, -0.000454603, -0.00239169, -0.00720802, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.036696] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [228] 1722285498036557, 0.558642, 0.0813896, -0.141111, -0.303163, -0.999971, -0.000454603, -0.00239169, -0.00720802, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.039175] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [230] 1722285498039061, 0.561146, 0.0813896, -0.141111, -0.303163, -0.999971, -0.000454603, -0.00239169, -0.00720802, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.042070] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [231] 1722285498041958, 0.564043, 0.0813914, -0.141117, -0.303152, -0.999971, -0.000451767, -0.00239893, -0.00719211, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.044796] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [232] 1722285498044682, 0.566767, 0.0813914, -0.141117, -0.303152, -0.999971, -0.000451767, -0.00239893, -0.00719211, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.047320] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [233] 1722285498047204, 0.569289, 0.0813914, -0.141117, -0.303152, -0.999971, -0.000451767, -0.00239893, -0.00719211, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.050186] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [235] 1722285498050070, 0.572155, 0.0813914, -0.141117, -0.303152, -0.999971, -0.000451767, -0.00239893, -0.00719211, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.053480] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [236] 1722285498053323, 0.575408, 0.0813904, -0.141118, -0.303161, -0.999971, -0.000447609, -0.00236867, -0.00718758, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.056257] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [237] 1722285498056150, 0.578235, 0.0813904, -0.141118, -0.303161, -0.999971, -0.000447609, -0.00236867, -0.00718758, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.059145] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [239] 1722285498059031, 0.581116, 0.0813904, -0.141118, -0.303161, -0.999971, -0.000447609, -0.00236867, -0.00718758, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.061671] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [240] 1722285498061557, 0.583642, 0.0813904, -0.141118, -0.303161, -0.999971, -0.000447609, -0.00236867, -0.00718758, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.064258] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [241] 1722285498064148, 0.586233, 0.0813898, -0.141113, -0.303161, -0.999971, -0.000455619, -0.0023634, -0.00719379, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.068650] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [243] 1722285498068533, 0.590618, 0.0813898, -0.141113, -0.303161, -0.999971, -0.000455619, -0.0023634, -0.00719379, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.071579] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [244] 1722285498071463, 0.593548, 0.0813898, -0.141113, -0.303161, -0.999971, -0.000455619, -0.0023634, -0.00719379, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.073944] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [245] 1722285498073828, 0.595913, 0.0813926, -0.141109, -0.303172, -0.999971, -0.000461615, -0.00236812, -0.00721543, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.076614] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [246] 1722285498076505, 0.59859, 0.0813926, -0.141109, -0.303172, -0.999971, -0.000461615, -0.00236812, -0.00721543, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.079426] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [248] 1722285498079312, 0.601397, 0.0813926, -0.141109, -0.303172, -0.999971, -0.000461615, -0.00236812, -0.00721543, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.083055] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [249] 1722285498082941, 0.605026, 0.0813881, -0.141111, -0.303177, -0.999971, -0.000455634, -0.00237031, -0.00720533, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.085883] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [250] 1722285498085773, 0.607858, 0.0813881, -0.141111, -0.303177, -0.999971, -0.000455634, -0.00237031, -0.00720533, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.088620] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [252] 1722285498088497, 0.610582, 0.0813881, -0.141111, -0.303177, -0.999971, -0.000455634, -0.00237031, -0.00720533, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.091332] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [253] 1722285498091217, 0.613302, 0.0813881, -0.141111, -0.303177, -0.999971, -0.000455634, -0.00237031, -0.00720533, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.093889] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [254] 1722285498093778, 0.615863, 0.0813905, -0.141105, -0.303179, -0.999971, -0.000472557, -0.00235919, -0.00720387, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.096705] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [255] 1722285498096540, 0.618625, 0.0813905, -0.141105, -0.303179, -0.999971, -0.000472557, -0.00235919, -0.00720387, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.101093] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [257] 1722285498100978, 0.623063, 0.0813905, -0.141105, -0.303179, -0.999971, -0.000472557, -0.00235919, -0.00720387, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.104559] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [258] 1722285498104443, 0.626528, 0.0813928, -0.14111, -0.303178, -0.999971, -0.000463727, -0.00237277, -0.00720549, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.106358] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [259] 1722285498106252, 0.628337, 0.0813928, -0.14111, -0.303178, -0.999971, -0.000463727, -0.00237277, -0.00720549, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.109094] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [261] 1722285498108976, 0.631061, 0.0813928, -0.14111, -0.303178, -0.999971, -0.000463727, -0.00237277, -0.00720549, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.111684] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [262] 1722285498111571, 0.633656, 0.0813928, -0.14111, -0.303178, -0.999971, -0.000463727, -0.00237277, -0.00720549, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.114995] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [263] 1722285498114886, 0.636971, 0.0813949, -0.141109, -0.30317, -0.999971, -0.000474934, -0.00234543, -0.00720339, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.117945] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [264] 1722285498117849, 0.639934, 0.0813949, -0.141109, -0.30317, -0.999971, -0.000474934, -0.00234543, -0.00720339, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.122329] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [266] 1722285498122213, 0.644298, 0.0813949, -0.141109, -0.30317, -0.999971, -0.000474934, -0.00234543, -0.00720339, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.123264] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [267] 1722285498123151, 0.645236, 0.0813892, -0.14112, -0.303164, -0.999971, -0.000450042, -0.00237854, -0.0072034, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.126204] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [268] 1722285498126091, 0.648176, 0.0813892, -0.14112, -0.303164, -0.999971, -0.000450042, -0.00237854, -0.0072034, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.130943] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [270] 1722285498130822, 0.652907, 0.0813892, -0.14112, -0.303164, -0.999971, -0.000450042, -0.00237854, -0.0072034, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.132889] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [271] 1722285498132779, 0.654864, 0.0813847, -0.141113, -0.303161, -0.999971, -0.000452218, -0.0023743, -0.0072251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.135729] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [272] 1722285498135621, 0.657706, 0.0813847, -0.141113, -0.303161, -0.999971, -0.000452218, -0.0023743, -0.0072251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.138313] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [274] 1722285498138212, 0.660297, 0.0813847, -0.141113, -0.303161, -0.999971, -0.000452218, -0.0023743, -0.0072251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.141072] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [275] 1722285498140959, 0.663044, 0.0813847, -0.141113, -0.303161, -0.999971, -0.000452218, -0.0023743, -0.0072251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.144174] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [276] 1722285498144060, 0.666145, 0.081387, -0.141126, -0.303157, -0.999971, -0.00045686, -0.00239308, -0.0072053, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.147172] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [277] 1722285498147045, 0.66913, 0.081387, -0.141126, -0.303157, -0.999971, -0.00045686, -0.00239308, -0.0072053, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:18.149824] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [279] 1722285498149708, 0.671793, 0.081387, -0.141126, -0.303157, -0.999971, -0.00045686, -0.00239308, -0.0072053, 0, 0, 0, 0, 0, 0, 
