[2024-07-29 17:45:59.163113] [0x0000007faf9c07c0] [MocapTag] [0x00008ceb] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:45:59.471866] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [139] 1722289559471779, 0.350982, 0.0674964, -0.212222, -0.307318, -0.99996, 0.00471941, -0.00620271, 0.00445909, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.474465] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [141] 1722289559474352, 0.353555, 0.0674948, -0.212221, -0.30731, -0.99996, 0.00471348, -0.00620439, 0.0044667, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.477589] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [142] 1722289559477477, 0.35668, 0.0674948, -0.212221, -0.30731, -0.99996, 0.00471348, -0.00620439, 0.0044667, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.479966] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [143] 1722289559479857, 0.35906, 0.0674948, -0.212221, -0.30731, -0.99996, 0.00471348, -0.00620439, 0.0044667, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.482634] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [145] 1722289559482520, 0.361723, 0.0674955, -0.212226, -0.307311, -0.99996, 0.00470819, -0.00620653, 0.00446174, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.486352] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [146] 1722289559486199, 0.365402, 0.0674955, -0.212226, -0.307311, -0.99996, 0.00470819, -0.00620653, 0.00446174, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.488630] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [147] 1722289559488530, 0.367733, 0.0674955, -0.212226, -0.307311, -0.99996, 0.00470819, -0.00620653, 0.00446174, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.491318] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [148] 1722289559491193, 0.370396, 0.0674994, -0.212224, -0.307301, -0.99996, 0.00473238, -0.00620121, 0.00446697, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.494102] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [150] 1722289559493987, 0.37319, 0.0674994, -0.212224, -0.307301, -0.99996, 0.00473238, -0.00620121, 0.00446697, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.496607] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [151] 1722289559496486, 0.375689, 0.0674994, -0.212224, -0.307301, -0.99996, 0.00473238, -0.00620121, 0.00446697, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.499191] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [152] 1722289559499080, 0.378283, 0.0674994, -0.212224, -0.307301, -0.99996, 0.00473238, -0.00620121, 0.00446697, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.501828] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [153] 1722289559501733, 0.380936, 0.0675002, -0.212227, -0.307299, -0.99996, 0.00473201, -0.00619816, 0.0044663, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.504846] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [155] 1722289559504733, 0.383936, 0.0675002, -0.212227, -0.307299, -0.99996, 0.00473201, -0.00619816, 0.0044663, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.507287] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [156] 1722289559507178, 0.386381, 0.0675002, -0.212227, -0.307299, -0.99996, 0.00473201, -0.00619816, 0.0044663, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.510108] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [157] 1722289559509989, 0.389192, 0.0675002, -0.212227, -0.307299, -0.99996, 0.00473201, -0.00619816, 0.0044663, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.512715] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [159] 1722289559512607, 0.39181, 0.0675, -0.212229, -0.307295, -0.99996, 0.00473812, -0.0061968, 0.00446179, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.515563] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [160] 1722289559515451, 0.394654, 0.0675, -0.212229, -0.307295, -0.99996, 0.00473812, -0.0061968, 0.00446179, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.518097] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [161] 1722289559517984, 0.397187, 0.0675, -0.212229, -0.307295, -0.99996, 0.00473812, -0.0061968, 0.00446179, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.522023] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [163] 1722289559521965, 0.401168, 0.0675023, -0.212227, -0.307293, -0.99996, 0.00473501, -0.00619558, 0.00447738, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.524848] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [164] 1722289559524735, 0.403938, 0.0675023, -0.212227, -0.307293, -0.99996, 0.00473501, -0.00619558, 0.00447738, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.527330] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [165] 1722289559527220, 0.406423, 0.0675023, -0.212227, -0.307293, -0.99996, 0.00473501, -0.00619558, 0.00447738, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.530043] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [166] 1722289559529937, 0.40914, 0.0675023, -0.212227, -0.307293, -0.99996, 0.00473501, -0.00619558, 0.00447738, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.532703] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [168] 1722289559532611, 0.411814, 0.0675019, -0.21222, -0.307293, -0.99996, 0.00472373, -0.00619622, 0.00445508, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.536591] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [169] 1722289559536477, 0.41568, 0.0675019, -0.21222, -0.307293, -0.99996, 0.00472373, -0.00619622, 0.00445508, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.539365] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [170] 1722289559539241, 0.418444, 0.0675019, -0.21222, -0.307293, -0.99996, 0.00472373, -0.00619622, 0.00445508, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.541806] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [171] 1722289559541719, 0.420922, 0.0675035, -0.212223, -0.307297, -0.99996, 0.00473676, -0.00619962, 0.00446631, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.544589] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [173] 1722289559544476, 0.423679, 0.0675035, -0.212223, -0.307297, -0.99996, 0.00473676, -0.00619962, 0.00446631, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.547489] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [174] 1722289559547374, 0.426577, 0.0675035, -0.212223, -0.307297, -0.99996, 0.00473676, -0.00619962, 0.00446631, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.549830] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [175] 1722289559549721, 0.428924, 0.0675035, -0.212223, -0.307297, -0.99996, 0.00473676, -0.00619962, 0.00446631, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.553570] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [177] 1722289559553453, 0.432656, 0.0675033, -0.212222, -0.307297, -0.99996, 0.00472537, -0.00619076, 0.00446703, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.556094] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [178] 1722289559555982, 0.435185, 0.0675033, -0.212222, -0.307297, -0.99996, 0.00472537, -0.00619076, 0.00446703, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.558658] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [179] 1722289559558549, 0.437752, 0.0675033, -0.212222, -0.307297, -0.99996, 0.00472537, -0.00619076, 0.00446703, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.561187] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [180] 1722289559561076, 0.440279, 0.0675008, -0.212216, -0.307302, -0.99996, 0.00471376, -0.00621345, 0.00446581, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.564095] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [182] 1722289559563984, 0.443187, 0.0675008, -0.212216, -0.307302, -0.99996, 0.00471376, -0.00621345, 0.00446581, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.568476] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [183] 1722289559568358, 0.447561, 0.0675008, -0.212216, -0.307302, -0.99996, 0.00471376, -0.00621345, 0.00446581, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.571104] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [184] 1722289559570942, 0.450145, 0.0675008, -0.212216, -0.307302, -0.99996, 0.00471376, -0.00621345, 0.00446581, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.573723] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [186] 1722289559573607, 0.45281, 0.0675047, -0.212222, -0.307306, -0.99996, 0.00473221, -0.00619024, 0.00446348, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.576545] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [187] 1722289559576434, 0.455637, 0.0675047, -0.212222, -0.307306, -0.99996, 0.00473221, -0.00619024, 0.00446348, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.579156] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [188] 1722289559579050, 0.458253, 0.0675047, -0.212222, -0.307306, -0.99996, 0.00473221, -0.00619024, 0.00446348, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.583872] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [190] 1722289559583760, 0.462963, 0.0675002, -0.21222, -0.307311, -0.99996, 0.00472359, -0.00619797, 0.00445873, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.586684] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [191] 1722289559586577, 0.46578, 0.0675002, -0.21222, -0.307311, -0.99996, 0.00472359, -0.00619797, 0.00445873, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.589447] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [192] 1722289559589324, 0.468527, 0.0675002, -0.21222, -0.307311, -0.99996, 0.00472359, -0.00619797, 0.00445873, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.592520] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [194] 1722289559592414, 0.471617, 0.0674992, -0.212225, -0.307316, -0.99996, 0.00471979, -0.00619405, 0.00446485, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.596489] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [195] 1722289559596371, 0.475574, 0.0674992, -0.212225, -0.307316, -0.99996, 0.00471979, -0.00619405, 0.00446485, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.597757] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [196] 1722289559597646, 0.476849, 0.0674992, -0.212225, -0.307316, -0.99996, 0.00471979, -0.00619405, 0.00446485, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.600671] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [197] 1722289559600562, 0.479765, 0.0674992, -0.212225, -0.307316, -0.99996, 0.00471979, -0.00619405, 0.00446485, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.603961] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [199] 1722289559603846, 0.483049, 0.0674981, -0.212223, -0.307313, -0.99996, 0.00472111, -0.00620632, 0.00446725, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.606088] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [200] 1722289559605977, 0.48518, 0.0674981, -0.212223, -0.307313, -0.99996, 0.00472111, -0.00620632, 0.00446725, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.608529] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [201] 1722289559608421, 0.487624, 0.0674981, -0.212223, -0.307313, -0.99996, 0.00472111, -0.00620632, 0.00446725, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.611065] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [202] 1722289559610953, 0.490156, 0.0674986, -0.212228, -0.307311, -0.99996, 0.00472866, -0.00619301, 0.0044725, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.615463] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [204] 1722289559615350, 0.494553, 0.0674986, -0.212228, -0.307311, -0.99996, 0.00472866, -0.00619301, 0.0044725, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.618607] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [205] 1722289559618491, 0.497694, 0.0674986, -0.212228, -0.307311, -0.99996, 0.00472866, -0.00619301, 0.0044725, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.620671] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [206] 1722289559620562, 0.499765, 0.0674986, -0.212228, -0.307311, -0.99996, 0.00472866, -0.00619301, 0.0044725, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.623238] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [208] 1722289559623120, 0.502323, 0.0674986, -0.212225, -0.307304, -0.99996, 0.00471899, -0.00619549, 0.00446294, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.625972] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [209] 1722289559625854, 0.505057, 0.0674986, -0.212225, -0.307304, -0.99996, 0.00471899, -0.00619549, 0.00446294, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.629193] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [210] 1722289559629081, 0.508284, 0.0674986, -0.212225, -0.307304, -0.99996, 0.00471899, -0.00619549, 0.00446294, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.633062] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [212] 1722289559632908, 0.512111, 0.0674982, -0.212224, -0.3073, -0.99996, 0.00471633, -0.00619989, 0.00447313, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.635665] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [213] 1722289559635557, 0.51476, 0.0674982, -0.212224, -0.3073, -0.99996, 0.00471633, -0.00619989, 0.00447313, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.638313] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [214] 1722289559638206, 0.517409, 0.0674982, -0.212224, -0.3073, -0.99996, 0.00471633, -0.00619989, 0.00447313, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.640978] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [215] 1722289559640865, 0.520068, 0.0674982, -0.212224, -0.3073, -0.99996, 0.00471633, -0.00619989, 0.00447313, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.643671] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [217] 1722289559643559, 0.522762, 0.0675003, -0.212222, -0.307301, -0.99996, 0.00471901, -0.00620131, 0.0044588, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.648194] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [218] 1722289559648081, 0.527284, 0.0675003, -0.212222, -0.307301, -0.99996, 0.00471901, -0.00620131, 0.0044588, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.650779] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [219] 1722289559650672, 0.529875, 0.0675003, -0.212222, -0.307301, -0.99996, 0.00471901, -0.00620131, 0.0044588, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.653566] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [221] 1722289559653449, 0.532652, 0.0675021, -0.212225, -0.307297, -0.99996, 0.00472413, -0.00620134, 0.00446746, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.656034] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [222] 1722289559655929, 0.535132, 0.0675021, -0.212225, -0.307297, -0.99996, 0.00472413, -0.00620134, 0.00446746, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.658474] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [223] 1722289559658364, 0.537567, 0.0675021, -0.212225, -0.307297, -0.99996, 0.00472413, -0.00620134, 0.00446746, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.661208] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [224] 1722289559661095, 0.540298, 0.0674994, -0.212223, -0.307291, -0.99996, 0.00471994, -0.00619291, 0.00446136, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.664442] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [226] 1722289559664329, 0.543532, 0.0674994, -0.212223, -0.307291, -0.99996, 0.00471994, -0.00619291, 0.00446136, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.667610] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [227] 1722289559667485, 0.546688, 0.0674994, -0.212223, -0.307291, -0.99996, 0.00471994, -0.00619291, 0.00446136, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.669729] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [228] 1722289559669574, 0.548777, 0.0674994, -0.212223, -0.307291, -0.99996, 0.00471994, -0.00619291, 0.00446136, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.672326] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [230] 1722289559672254, 0.551457, 0.0675004, -0.212223, -0.307297, -0.99996, 0.00472436, -0.00621212, 0.00445843, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.675176] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [231] 1722289559675063, 0.554266, 0.0675004, -0.212223, -0.307297, -0.99996, 0.00472436, -0.00621212, 0.00445843, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.679346] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [232] 1722289559679235, 0.558438, 0.0675004, -0.212223, -0.307297, -0.99996, 0.00472436, -0.00621212, 0.00445843, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.682183] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [234] 1722289559682117, 0.56132, 0.0675012, -0.212222, -0.307298, -0.99996, 0.00471236, -0.00619758, 0.0044571, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.685086] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [235] 1722289559684975, 0.564178, 0.0675012, -0.212222, -0.307298, -0.99996, 0.00471236, -0.00619758, 0.0044571, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.687161] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [236] 1722289559687055, 0.566258, 0.0675012, -0.212222, -0.307298, -0.99996, 0.00471236, -0.00619758, 0.0044571, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.690047] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [237] 1722289559689935, 0.569138, 0.0675012, -0.212222, -0.307298, -0.99996, 0.00471236, -0.00619758, 0.0044571, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.692714] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [239] 1722289559692612, 0.571815, 0.0675003, -0.212229, -0.3073, -0.99996, 0.00473115, -0.0062026, 0.00447391, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.696512] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [240] 1722289559696401, 0.575604, 0.0675003, -0.212229, -0.3073, -0.99996, 0.00473115, -0.0062026, 0.00447391, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.698897] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [241] 1722289559698793, 0.577996, 0.0675003, -0.212229, -0.3073, -0.99996, 0.00473115, -0.0062026, 0.00447391, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.702150] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [243] 1722289559702085, 0.581288, 0.0675015, -0.212227, -0.307304, -0.99996, 0.0047318, -0.00620776, 0.00446147, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.704333] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [244] 1722289559704219, 0.583422, 0.0675015, -0.212227, -0.307304, -0.99996, 0.0047318, -0.00620776, 0.00446147, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.706772] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [245] 1722289559706668, 0.585871, 0.0675015, -0.212227, -0.307304, -0.99996, 0.0047318, -0.00620776, 0.00446147, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.710840] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [246] 1722289559710729, 0.589932, 0.0675015, -0.212227, -0.307304, -0.99996, 0.0047318, -0.00620776, 0.00446147, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.713411] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [248] 1722289559713284, 0.592487, 0.0675026, -0.212227, -0.307318, -0.99996, 0.00474199, -0.00620801, 0.00446858, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.716056] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [249] 1722289559715933, 0.595136, 0.0675026, -0.212227, -0.307318, -0.99996, 0.00474199, -0.00620801, 0.00446858, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.718693] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [250] 1722289559718580, 0.597783, 0.0675026, -0.212227, -0.307318, -0.99996, 0.00474199, -0.00620801, 0.00446858, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.721186] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [251] 1722289559721076, 0.600279, 0.0674993, -0.212222, -0.307311, -0.99996, 0.00473024, -0.00621069, 0.00446313, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.725593] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [253] 1722289559725481, 0.604684, 0.0674993, -0.212222, -0.307311, -0.99996, 0.00473024, -0.00621069, 0.00446313, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.728163] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [254] 1722289559728057, 0.60726, 0.0674993, -0.212222, -0.307311, -0.99996, 0.00473024, -0.00621069, 0.00446313, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.730983] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [255] 1722289559730869, 0.610072, 0.0674993, -0.212222, -0.307311, -0.99996, 0.00473024, -0.00621069, 0.00446313, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.734339] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [257] 1722289559734227, 0.61343, 0.0675035, -0.212221, -0.30731, -0.99996, 0.00472279, -0.00619431, 0.00447016, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.737097] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [258] 1722289559736985, 0.616188, 0.0675035, -0.212221, -0.30731, -0.99996, 0.00472279, -0.00619431, 0.00447016, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.741347] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [259] 1722289559741228, 0.620431, 0.0675035, -0.212221, -0.30731, -0.99996, 0.00472279, -0.00619431, 0.00447016, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.743869] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [261] 1722289559743755, 0.622958, 0.0675015, -0.212218, -0.307308, -0.99996, 0.00471349, -0.00619009, 0.00445819, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.746705] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [262] 1722289559746597, 0.6258, 0.0675015, -0.212218, -0.307308, -0.99996, 0.00471349, -0.00619009, 0.00445819, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.749193] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [263] 1722289559749070, 0.628273, 0.0675015, -0.212218, -0.307308, -0.99996, 0.00471349, -0.00619009, 0.00445819, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.751826] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [264] 1722289559751736, 0.630939, 0.0675019, -0.212221, -0.307307, -0.99996, 0.0047186, -0.00619629, 0.00447576, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.754708] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [266] 1722289559754596, 0.633799, 0.0675019, -0.212221, -0.307307, -0.99996, 0.0047186, -0.00619629, 0.00447576, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.757616] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [267] 1722289559757501, 0.636704, 0.0675019, -0.212221, -0.307307, -0.99996, 0.0047186, -0.00619629, 0.00447576, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.760302] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [268] 1722289559760192, 0.639395, 0.0675019, -0.212221, -0.307307, -0.99996, 0.0047186, -0.00619629, 0.00447576, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.762851] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [270] 1722289559762735, 0.641938, 0.0675015, -0.212219, -0.307301, -0.99996, 0.00472393, -0.00620708, 0.00447885, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.765706] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [271] 1722289559765594, 0.644797, 0.0675015, -0.212219, -0.307301, -0.99996, 0.00472393, -0.00620708, 0.00447885, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:45:59.768157] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [272] 1722289559768050, 0.647253, 0.0675015, -0.212219, -0.307301, -0.99996, 0.00472393, -0.00620708, 0.00447885, 0, 0, 0, 0, 0, 0, 
