[2024-07-29 17:55:19.552336] [0x0000007fa7ad47c0] [MocapTag] [0x00000b98] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:55:22.274267] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1202] 1722290122274158, 2.78286, 0.0556237, -0.222035, -0.306897, -0.999961, 0.00479265, -0.00505778, 0.00537939, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.276905] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1203] 1722290122276795, 2.78549, 0.0556237, -0.222035, -0.306897, -0.999961, 0.00479265, -0.00505778, 0.00537939, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.281954] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1205] 1722290122281823, 2.79052, 0.0556237, -0.222035, -0.306897, -0.999961, 0.00479265, -0.00505778, 0.00537939, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.282541] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1206] 1722290122282447, 2.79115, 0.0556188, -0.222037, -0.306902, -0.999961, 0.00480835, -0.00506647, 0.00539737, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.285906] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1207] 1722290122285798, 2.7945, 0.0556188, -0.222037, -0.306902, -0.999961, 0.00480835, -0.00506647, 0.00539737, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.288845] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1209] 1722290122288726, 2.79743, 0.0556188, -0.222037, -0.306902, -0.999961, 0.00480835, -0.00506647, 0.00539737, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.291627] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1210] 1722290122291514, 2.80021, 0.0556192, -0.222039, -0.3069, -0.999961, 0.00481348, -0.00506617, 0.00537779, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.294694] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1211] 1722290122294576, 2.80328, 0.0556192, -0.222039, -0.3069, -0.999961, 0.00481348, -0.00506617, 0.00537779, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.296833] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1212] 1722290122296718, 2.80542, 0.0556192, -0.222039, -0.3069, -0.999961, 0.00481348, -0.00506617, 0.00537779, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.300681] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1214] 1722290122300569, 2.80927, 0.0556192, -0.222039, -0.3069, -0.999961, 0.00481348, -0.00506617, 0.00537779, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.303672] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1215] 1722290122303560, 2.81226, 0.0556227, -0.222036, -0.306897, -0.999961, 0.00480004, -0.0050561, 0.0053781, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.305875] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1216] 1722290122305769, 2.81447, 0.0556227, -0.222036, -0.306897, -0.999961, 0.00480004, -0.0050561, 0.0053781, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.308703] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1218] 1722290122308580, 2.81728, 0.0556227, -0.222036, -0.306897, -0.999961, 0.00480004, -0.0050561, 0.0053781, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.312637] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1219] 1722290122312524, 2.82122, 0.0556198, -0.222034, -0.306895, -0.999961, 0.00480543, -0.00506023, 0.00538256, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.316149] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1220] 1722290122316044, 2.82474, 0.0556198, -0.222034, -0.306895, -0.999961, 0.00480543, -0.00506023, 0.00538256, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.318149] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1221] 1722290122318063, 2.82676, 0.0556198, -0.222034, -0.306895, -0.999961, 0.00480543, -0.00506023, 0.00538256, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.320823] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1223] 1722290122320710, 2.82941, 0.055616, -0.222031, -0.306896, -0.999961, 0.00479363, -0.00506502, 0.00538637, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.323476] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1224] 1722290122323366, 2.83207, 0.055616, -0.222031, -0.306896, -0.999961, 0.00479363, -0.00506502, 0.00538637, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.325913] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1225] 1722290122325803, 2.8345, 0.055616, -0.222031, -0.306896, -0.999961, 0.00479363, -0.00506502, 0.00538637, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.328980] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1227] 1722290122328862, 2.83756, 0.055616, -0.222031, -0.306896, -0.999961, 0.00479363, -0.00506502, 0.00538637, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.331972] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1228] 1722290122331859, 2.84056, 0.0556166, -0.222028, -0.30689, -0.999961, 0.00479504, -0.0050532, 0.00538077, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.334657] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1229] 1722290122334543, 2.84324, 0.0556166, -0.222028, -0.30689, -0.999961, 0.00479504, -0.0050532, 0.00538077, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.337217] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1230] 1722290122337086, 2.84578, 0.0556166, -0.222028, -0.30689, -0.999961, 0.00479504, -0.0050532, 0.00538077, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.340017] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1232] 1722290122339897, 2.8486, 0.0556166, -0.222028, -0.30689, -0.999961, 0.00479504, -0.0050532, 0.00538077, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.342704] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1233] 1722290122342592, 2.85129, 0.055618, -0.222026, -0.306892, -0.999961, 0.00479726, -0.00505414, 0.00537443, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.346950] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1234] 1722290122346837, 2.85554, 0.055618, -0.222026, -0.306892, -0.999961, 0.00479726, -0.00505414, 0.00537443, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.349696] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1236] 1722290122349545, 2.85824, 0.055618, -0.222026, -0.306892, -0.999961, 0.00479726, -0.00505414, 0.00537443, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.352036] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1237] 1722290122351918, 2.86062, 0.0556179, -0.222029, -0.306898, -0.999961, 0.00479668, -0.00507356, 0.00538864, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.354941] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1238] 1722290122354830, 2.86353, 0.0556179, -0.222029, -0.306898, -0.999961, 0.00479668, -0.00507356, 0.00538864, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.357655] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1239] 1722290122357570, 2.86627, 0.0556179, -0.222029, -0.306898, -0.999961, 0.00479668, -0.00507356, 0.00538864, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.360202] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1241] 1722290122360090, 2.86879, 0.0556148, -0.222031, -0.306897, -0.999961, 0.00480533, -0.00506092, 0.00538226, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.363691] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1242] 1722290122363579, 2.87228, 0.0556148, -0.222031, -0.306897, -0.999961, 0.00480533, -0.00506092, 0.00538226, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.366261] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1243] 1722290122366155, 2.87485, 0.0556148, -0.222031, -0.306897, -0.999961, 0.00480533, -0.00506092, 0.00538226, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.369233] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1245] 1722290122369112, 2.87781, 0.0556148, -0.222031, -0.306897, -0.999961, 0.00480533, -0.00506092, 0.00538226, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.371713] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1246] 1722290122371597, 2.8803, 0.0556173, -0.22203, -0.306896, -0.999961, 0.00478773, -0.00506653, 0.00538975, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.374517] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1247] 1722290122374408, 2.88311, 0.0556173, -0.22203, -0.306896, -0.999961, 0.00478773, -0.00506653, 0.00538975, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.378912] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1249] 1722290122378798, 2.8875, 0.0556173, -0.22203, -0.306896, -0.999961, 0.00478773, -0.00506653, 0.00538975, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.381496] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1250] 1722290122381328, 2.89003, 0.0556187, -0.222033, -0.306894, -0.999961, 0.0048092, -0.00505996, 0.00538362, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.384236] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1251] 1722290122384121, 2.89282, 0.0556187, -0.222033, -0.306894, -0.999961, 0.0048092, -0.00505996, 0.00538362, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.386823] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1252] 1722290122386697, 2.8954, 0.0556187, -0.222033, -0.306894, -0.999961, 0.0048092, -0.00505996, 0.00538362, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.389558] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1254] 1722290122389419, 2.89812, 0.0556187, -0.222033, -0.306894, -0.999961, 0.0048092, -0.00505996, 0.00538362, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.391919] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1255] 1722290122391808, 2.90051, 0.0556194, -0.222035, -0.306892, -0.999961, 0.00480836, -0.00506678, 0.00539368, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.396516] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1256] 1722290122396392, 2.90509, 0.0556194, -0.222035, -0.306892, -0.999961, 0.00480836, -0.00506678, 0.00539368, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.398309] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1258] 1722290122398239, 2.90694, 0.0556194, -0.222035, -0.306892, -0.999961, 0.00480836, -0.00506678, 0.00539368, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.400751] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1259] 1722290122400605, 2.9093, 0.0556187, -0.222038, -0.306896, -0.999961, 0.00481164, -0.00506706, 0.00538795, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.403585] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1260] 1722290122403461, 2.91216, 0.0556187, -0.222038, -0.306896, -0.999961, 0.00481164, -0.00506706, 0.00538795, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.406065] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1261] 1722290122405953, 2.91465, 0.0556187, -0.222038, -0.306896, -0.999961, 0.00481164, -0.00506706, 0.00538795, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.410846] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1263] 1722290122410722, 2.91942, 0.0556187, -0.222038, -0.306896, -0.999961, 0.00481164, -0.00506706, 0.00538795, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.413374] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1264] 1722290122413261, 2.92196, 0.0556204, -0.222034, -0.306893, -0.999961, 0.004801, -0.00506263, 0.00538028, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.416067] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1265] 1722290122415956, 2.92466, 0.0556204, -0.222034, -0.306893, -0.999961, 0.004801, -0.00506263, 0.00538028, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.418823] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1267] 1722290122418721, 2.92742, 0.0556204, -0.222034, -0.306893, -0.999961, 0.004801, -0.00506263, 0.00538028, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.421486] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1268] 1722290122421372, 2.93007, 0.0556173, -0.222032, -0.306894, -0.999961, 0.0048028, -0.00506225, 0.00537916, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.424377] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1269] 1722290122424261, 2.93296, 0.0556173, -0.222032, -0.306894, -0.999961, 0.0048028, -0.00506225, 0.00537916, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.428145] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1271] 1722290122428080, 2.93678, 0.0556173, -0.222032, -0.306894, -0.999961, 0.0048028, -0.00506225, 0.00537916, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.431093] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1272] 1722290122430973, 2.93967, 0.0556181, -0.222034, -0.306894, -0.999961, 0.00479062, -0.00507019, 0.00537831, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.434101] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1273] 1722290122433985, 2.94268, 0.0556181, -0.222034, -0.306894, -0.999961, 0.00479062, -0.00507019, 0.00537831, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.436716] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1274] 1722290122436605, 2.9453, 0.0556181, -0.222034, -0.306894, -0.999961, 0.00479062, -0.00507019, 0.00537831, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.439491] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1276] 1722290122439367, 2.94807, 0.0556181, -0.222034, -0.306894, -0.999961, 0.00479062, -0.00507019, 0.00537831, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.444190] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1277] 1722290122444076, 2.95277, 0.0556205, -0.22203, -0.306896, -0.999961, 0.00478464, -0.00506927, 0.00538529, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.446549] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1278] 1722290122446442, 2.95514, 0.0556205, -0.22203, -0.306896, -0.999961, 0.00478464, -0.00506927, 0.00538529, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.449623] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1280] 1722290122449507, 2.95821, 0.0556205, -0.22203, -0.306896, -0.999961, 0.00478464, -0.00506927, 0.00538529, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.452236] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1281] 1722290122452120, 2.96082, 0.0556166, -0.222029, -0.306898, -0.999961, 0.0047923, -0.00506453, 0.00538116, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.454934] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1282] 1722290122454809, 2.96351, 0.0556166, -0.222029, -0.306898, -0.999961, 0.0047923, -0.00506453, 0.00538116, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.459549] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1284] 1722290122459413, 2.96811, 0.0556166, -0.222029, -0.306898, -0.999961, 0.0047923, -0.00506453, 0.00538116, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.462051] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1285] 1722290122461941, 2.97064, 0.0556218, -0.222031, -0.306899, -0.999961, 0.00479419, -0.00506564, 0.00539109, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.465345] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1286] 1722290122465228, 2.97393, 0.0556218, -0.222031, -0.306899, -0.999961, 0.00479419, -0.00506564, 0.00539109, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.468710] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1288] 1722290122468588, 2.97729, 0.0556218, -0.222031, -0.306899, -0.999961, 0.00479419, -0.00506564, 0.00539109, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.471219] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1289] 1722290122471103, 2.9798, 0.055617, -0.222031, -0.306899, -0.999961, 0.00480152, -0.00506981, 0.00539942, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.475402] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1290] 1722290122475286, 2.98399, 0.055617, -0.222031, -0.306899, -0.999961, 0.00480152, -0.00506981, 0.00539942, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.478287] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1292] 1722290122478226, 2.98692, 0.055617, -0.222031, -0.306899, -0.999961, 0.00480152, -0.00506981, 0.00539942, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.480957] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1293] 1722290122480836, 2.98954, 0.0556224, -0.222032, -0.306898, -0.999961, 0.00480599, -0.00505549, 0.00537275, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.483693] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1294] 1722290122483581, 2.99228, 0.0556224, -0.222032, -0.306898, -0.999961, 0.00480599, -0.00505549, 0.00537275, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.486122] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1295] 1722290122486015, 2.99471, 0.0556224, -0.222032, -0.306898, -0.999961, 0.00480599, -0.00505549, 0.00537275, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.490574] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1297] 1722290122490462, 2.99916, 0.0556224, -0.222032, -0.306898, -0.999961, 0.00480599, -0.00505549, 0.00537275, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.493039] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1298] 1722290122492892, 3.00159, 0.0556235, -0.222033, -0.306892, -0.999961, 0.00479751, -0.00505632, 0.00540512, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.495957] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1299] 1722290122495844, 3.00454, 0.0556235, -0.222033, -0.306892, -0.999961, 0.00479751, -0.00505632, 0.00540512, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.498980] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1301] 1722290122498882, 3.00758, 0.0556235, -0.222033, -0.306892, -0.999961, 0.00479751, -0.00505632, 0.00540512, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.501122] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1302] 1722290122501008, 3.00971, 0.055626, -0.222038, -0.306901, -0.999961, 0.00480519, -0.00506199, 0.0053965, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.503954] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1303] 1722290122503842, 3.01254, 0.055626, -0.222038, -0.306901, -0.999961, 0.00480519, -0.00506199, 0.0053965, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.507278] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1304] 1722290122507158, 3.01586, 0.055626, -0.222038, -0.306901, -0.999961, 0.00480519, -0.00506199, 0.0053965, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.509972] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1306] 1722290122509858, 3.01856, 0.055626, -0.222038, -0.306901, -0.999961, 0.00480519, -0.00506199, 0.0053965, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.512446] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1307] 1722290122512313, 3.02101, 0.0556217, -0.222036, -0.306896, -0.999961, 0.00482386, -0.00507813, 0.00539927, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.515154] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1308] 1722290122515042, 3.02374, 0.0556217, -0.222036, -0.306896, -0.999961, 0.00482386, -0.00507813, 0.00539927, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.517921] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1309] 1722290122517833, 3.02653, 0.0556217, -0.222036, -0.306896, -0.999961, 0.00482386, -0.00507813, 0.00539927, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.520445] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1311] 1722290122520332, 3.02903, 0.0556231, -0.222033, -0.306892, -0.999961, 0.0048077, -0.00506871, 0.00538847, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.523285] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1312] 1722290122523176, 3.03187, 0.0556231, -0.222033, -0.306892, -0.999961, 0.0048077, -0.00506871, 0.00538847, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.525857] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1313] 1722290122525743, 3.03444, 0.0556231, -0.222033, -0.306892, -0.999961, 0.0048077, -0.00506871, 0.00538847, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.528818] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1315] 1722290122528697, 3.0374, 0.0556231, -0.222033, -0.306892, -0.999961, 0.0048077, -0.00506871, 0.00538847, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.531361] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1316] 1722290122531221, 3.03992, 0.0556223, -0.222032, -0.30689, -0.999961, 0.00481859, -0.00505576, 0.00537574, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.534061] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1317] 1722290122533949, 3.04265, 0.0556223, -0.222032, -0.30689, -0.999961, 0.00481859, -0.00505576, 0.00537574, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.538149] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1318] 1722290122538062, 3.04676, 0.0556223, -0.222032, -0.30689, -0.999961, 0.00481859, -0.00505576, 0.00537574, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.540833] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1320] 1722290122540719, 3.04942, 0.0556245, -0.222029, -0.306891, -0.999961, 0.00480605, -0.00506427, 0.00539191, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.543532] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1321] 1722290122543422, 3.05212, 0.0556245, -0.222029, -0.306891, -0.999961, 0.00480605, -0.00506427, 0.00539191, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.546208] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1322] 1722290122546095, 3.05479, 0.0556245, -0.222029, -0.306891, -0.999961, 0.00480605, -0.00506427, 0.00539191, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.548801] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1324] 1722290122548698, 3.0574, 0.0556245, -0.222029, -0.306891, -0.999961, 0.00480605, -0.00506427, 0.00539191, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.551287] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1325] 1722290122551177, 3.05988, 0.0556181, -0.222029, -0.306893, -0.999961, 0.00480741, -0.00505593, 0.00538147, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.555051] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1326] 1722290122554938, 3.06364, 0.0556181, -0.222029, -0.306893, -0.999961, 0.00480741, -0.00505593, 0.00538147, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.558020] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1327] 1722290122557935, 3.06663, 0.0556181, -0.222029, -0.306893, -0.999961, 0.00480741, -0.00505593, 0.00538147, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.560714] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1329] 1722290122560600, 3.0693, 0.0556189, -0.222028, -0.306893, -0.999961, 0.00479627, -0.00506806, 0.00538981, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.563535] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1330] 1722290122563424, 3.07212, 0.0556189, -0.222028, -0.306893, -0.999961, 0.00479627, -0.00506806, 0.00538981, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.565997] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1331] 1722290122565889, 3.07459, 0.0556189, -0.222028, -0.306893, -0.999961, 0.00479627, -0.00506806, 0.00538981, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.570326] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1333] 1722290122570212, 3.07891, 0.0556189, -0.222028, -0.306893, -0.999961, 0.00479627, -0.00506806, 0.00538981, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.572845] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1334] 1722290122572732, 3.08143, 0.0556164, -0.222031, -0.306893, -0.999961, 0.00480551, -0.0050601, 0.00538279, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.576157] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1335] 1722290122576047, 3.08475, 0.0556164, -0.222031, -0.306893, -0.999961, 0.00480551, -0.0050601, 0.00538279, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:22.578271] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [1337] 1722290122578214, 3.08691, 0.0556164, -0.222031, -0.306893, -0.999961, 0.00480551, -0.0050601, 0.00538279, 0, 0, 0, 0, 0, 0, 
