[2024-07-29 16:33:24.185081] [0x0000007fbdb6f7c0] [MocapTag] [0x00001e6d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:33:39.648279] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6961] 1722285219648162, 15.5071, -0.0791385, -0.0181548, -0.973548, -0.999318, -0.0157285, 0.0203556, 0.0264886, 0.0462928, 0.0750324, -0.0786065, 0, 0.059779, 0, 
[2024-07-29 16:33:39.650870] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6962] 1722285219650755, 15.5097, -0.0791385, -0.0181548, -0.973548, -0.999318, -0.0157285, 0.0203556, 0.0264886, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.653600] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6964] 1722285219653492, 15.5124, -0.0785773, -0.0173962, -0.974407, -0.999328, -0.0154343, 0.0203519, 0.0262777, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.656304] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6965] 1722285219656189, 15.5151, -0.0785773, -0.0173962, -0.974407, -0.999328, -0.0154343, 0.0203519, 0.0262777, 0.0561168, 0.0758589, -0.0859172, -0.0579596, 0, -0.0409909, 
[2024-07-29 16:33:39.659607] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6966] 1722285219659495, 15.5185, -0.0785773, -0.0173962, -0.974407, -0.999328, -0.0154343, 0.0203519, 0.0262777, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.662578] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6967] 1722285219662483, 15.5214, -0.0785773, -0.0173962, -0.974407, -0.999328, -0.0154343, 0.0203519, 0.0262777, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.665526] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6969] 1722285219665410, 15.5244, -0.0779893, -0.0166094, -0.9752, -0.999335, -0.0152116, 0.0203669, 0.0261427, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.667892] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6970] 1722285219667775, 15.5267, -0.0779893, -0.0166094, -0.9752, -0.999335, -0.0152116, 0.0203669, 0.0261427, 0.0588028, 0.0786779, -0.0792359, -0.0440836, 0, 0, 
[2024-07-29 16:33:39.670493] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6971] 1722285219670382, 15.5293, -0.0779893, -0.0166094, -0.9752, -0.999335, -0.0152116, 0.0203669, 0.0261427, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.674927] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6973] 1722285219674805, 15.5338, -0.0779893, -0.0166094, -0.9752, -0.999335, -0.0152116, 0.0203669, 0.0261427, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.677542] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6974] 1722285219677426, 15.5364, -0.0774097, -0.015947, -0.976037, -0.999331, -0.0151701, 0.0204107, 0.0262816, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.680378] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6975] 1722285219680265, 15.5392, -0.0774097, -0.015947, -0.976037, -0.999331, -0.0151701, 0.0204107, 0.0262816, 0.0579561, 0.0662381, -0.0837132, 0, 0, 0, 
[2024-07-29 16:33:39.683254] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6976] 1722285219683139, 15.5421, -0.0774097, -0.015947, -0.976037, -0.999331, -0.0151701, 0.0204107, 0.0262816, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.685807] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6978] 1722285219685691, 15.5446, -0.0767155, -0.0152185, -0.976797, -0.999322, -0.0152507, 0.0207706, 0.0263, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.689789] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6979] 1722285219689674, 15.5486, -0.0767155, -0.0152185, -0.976797, -0.999322, -0.0152507, 0.0207706, 0.0263, 0.0694245, 0.0728499, -0.0759828, 0, 0.0724413, 0, 
[2024-07-29 16:33:39.692221] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6980] 1722285219692104, 15.5511, -0.0767155, -0.0152185, -0.976797, -0.999322, -0.0152507, 0.0207706, 0.0263, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.694770] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6982] 1722285219694655, 15.5536, -0.076128, -0.0144486, -0.977674, -0.999328, -0.0151365, 0.0206764, 0.0262106, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.697644] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6983] 1722285219697528, 15.5565, -0.076128, -0.0144486, -0.977674, -0.999328, -0.0151365, 0.0206764, 0.0262106, 0.0587487, 0.0769906, -0.0877364, 0, 0, 0, 
[2024-07-29 16:33:39.700268] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6984] 1722285219700155, 15.5591, -0.076128, -0.0144486, -0.977674, -0.999328, -0.0151365, 0.0206764, 0.0262106, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.703322] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6986] 1722285219703233, 15.5622, -0.076128, -0.0144486, -0.977674, -0.999328, -0.0151365, 0.0206764, 0.0262106, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.706943] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6987] 1722285219706826, 15.5658, -0.0754474, -0.0136745, -0.978454, -0.999324, -0.0149321, 0.0209721, 0.0262613, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.709854] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6988] 1722285219709738, 15.5687, -0.0754474, -0.0136745, -0.978454, -0.999324, -0.0149321, 0.0209721, 0.0262613, 0.06806, 0.0774116, -0.0780224, -0.0426054, 0.0582226, 0, 
[2024-07-29 16:33:39.712469] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6989] 1722285219712358, 15.5713, -0.0754474, -0.0136745, -0.978454, -0.999324, -0.0149321, 0.0209721, 0.0262613, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.715151] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6991] 1722285219715035, 15.574, -0.0747744, -0.0129167, -0.979228, -0.999323, -0.0146455, 0.0211218, 0.0263151, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.717895] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6992] 1722285219717779, 15.5767, -0.0747744, -0.0129167, -0.979228, -0.999323, -0.0146455, 0.0211218, 0.0263151, 0.0672929, 0.0757784, -0.0774068, -0.058341, 0, 0, 
[2024-07-29 16:33:39.721254] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6993] 1722285219721132, 15.5801, -0.0747744, -0.0129167, -0.979228, -0.999323, -0.0146455, 0.0211218, 0.0263151, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.724438] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6995] 1722285219724313, 15.5833, -0.0747744, -0.0129167, -0.979228, -0.999323, -0.0146455, 0.0211218, 0.0263151, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.727051] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6996] 1722285219726937, 15.5859, -0.0740716, -0.0121946, -0.980007, -0.999324, -0.0144124, 0.0210691, 0.0264651, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.729851] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6997] 1722285219729741, 15.5887, -0.0740716, -0.0121946, -0.980007, -0.999324, -0.0144124, 0.0210691, 0.0264651, 0.0702792, 0.0722182, -0.0778601, -0.0470161, 0, 0, 
[2024-07-29 16:33:39.732738] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [6998] 1722285219732620, 15.5916, -0.0740716, -0.0121946, -0.980007, -0.999324, -0.0144124, 0.0210691, 0.0264651, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.735307] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7000] 1722285219735189, 15.5941, -0.0733703, -0.0114642, -0.980715, -0.999328, -0.0140368, 0.0211327, 0.026449, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.739753] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7001] 1722285219739637, 15.5986, -0.0733703, -0.0114642, -0.980715, -0.999328, -0.0140368, 0.0211327, 0.026449, 0.070131, 0.0730323, -0.0708093, -0.0754118, 0, 0, 
[2024-07-29 16:33:39.742477] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7002] 1722285219742391, 15.6013, -0.0733703, -0.0114642, -0.980715, -0.999328, -0.0140368, 0.0211327, 0.026449, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.745159] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7004] 1722285219745038, 15.604, -0.0726311, -0.0106833, -0.981488, -0.99934, -0.0137282, 0.0209148, 0.0263236, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.748397] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7005] 1722285219748281, 15.6072, -0.0726311, -0.0106833, -0.981488, -0.99934, -0.0137282, 0.0209148, 0.0263236, 0.0739246, 0.0780941, -0.0773183, -0.0601053, -0.0455249, 0, 
[2024-07-29 16:33:39.750870] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7006] 1722285219750756, 15.6097, -0.0726311, -0.0106833, -0.981488, -0.99934, -0.0137282, 0.0209148, 0.0263236, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.755671] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7008] 1722285219755556, 15.6145, -0.0726311, -0.0106833, -0.981488, -0.99934, -0.0137282, 0.0209148, 0.0263236, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.758238] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7009] 1722285219758124, 15.6171, -0.0718557, -0.00993726, -0.982206, -0.999338, -0.0134045, 0.021004, 0.0265193, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.761079] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7010] 1722285219760958, 15.6199, -0.0718557, -0.00993726, -0.982206, -0.999338, -0.0134045, 0.021004, 0.0265193, 0.0775361, 0.0746036, -0.0718105, -0.0660419, 0, 0.0403553, 
[2024-07-29 16:33:39.763932] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7012] 1722285219763817, 15.6228, -0.0710421, -0.00916186, -0.982886, -0.999346, -0.0131177, 0.0208529, 0.0264593, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.766816] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7013] 1722285219766667, 15.6256, -0.0710421, -0.00916186, -0.982886, -0.999346, -0.0131177, 0.0208529, 0.0264593, 0.0813613, 0.0775397, -0.0679509, -0.0563622, 0, 0, 
[2024-07-29 16:33:39.770856] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7014] 1722285219770744, 15.6297, -0.0710421, -0.00916186, -0.982886, -0.999346, -0.0131177, 0.0208529, 0.0264593, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.773552] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7016] 1722285219773462, 15.6324, -0.0710421, -0.00916186, -0.982886, -0.999346, -0.0131177, 0.0208529, 0.0264593, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.776299] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7017] 1722285219776184, 15.6351, -0.0701883, -0.00840956, -0.98358, -0.999348, -0.0128372, 0.0207269, 0.0266263, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.779086] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7018] 1722285219778967, 15.6379, -0.0701883, -0.00840956, -0.98358, -0.999348, -0.0128372, 0.0207269, 0.0266263, 0.0853831, 0.0752304, -0.069429, -0.0561714, 0, 0.0349104, 
[2024-07-29 16:33:39.782339] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7019] 1722285219782220, 15.6412, -0.0701883, -0.00840956, -0.98358, -0.999348, -0.0128372, 0.0207269, 0.0266263, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.784700] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7021] 1722285219784533, 15.6435, -0.0692476, -0.00760379, -0.984276, -0.999353, -0.0126272, 0.0207324, 0.0265534, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.787638] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7022] 1722285219787524, 15.6465, -0.0692476, -0.00760379, -0.984276, -0.999353, -0.0126272, 0.0207324, 0.0265534, 0.0940689, 0.0805762, -0.0695868, -0.0417471, 0, 0, 
[2024-07-29 16:33:39.790139] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7023] 1722285219789991, 15.6489, -0.0692476, -0.00760379, -0.984276, -0.999353, -0.0126272, 0.0207324, 0.0265534, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.793015] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7024] 1722285219792915, 15.6519, -0.0692476, -0.00760379, -0.984276, -0.999353, -0.0126272, 0.0207324, 0.0265534, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.796813] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7026] 1722285219796651, 15.6556, -0.0683821, -0.00686907, -0.98495, -0.999353, -0.012531, 0.0207066, 0.02662, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.798402] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7027] 1722285219798274, 15.6572, -0.0683821, -0.00686907, -0.98495, -0.999353, -0.012531, 0.0207066, 0.02662, 0.0865542, 0.0734725, -0.067435, 0, 0, 0, 
[2024-07-29 16:33:39.802667] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7028] 1722285219802583, 15.6615, -0.0683821, -0.00686907, -0.98495, -0.999353, -0.012531, 0.0207066, 0.02662, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.805399] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7030] 1722285219805282, 15.6642, -0.0674068, -0.00608369, -0.98554, -0.999349, -0.0124611, 0.0209524, 0.0265994, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.808131] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7031] 1722285219808016, 15.667, -0.0674068, -0.00608369, -0.98554, -0.999349, -0.0124611, 0.0209524, 0.0265994, 0.0975273, 0.0785382, -0.0589943, 0, 0.0487369, 0, 
[2024-07-29 16:33:39.810603] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7032] 1722285219810492, 15.6694, -0.0674068, -0.00608369, -0.98554, -0.999349, -0.0124611, 0.0209524, 0.0265994, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.813489] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7034] 1722285219813343, 15.6723, -0.0674068, -0.00608369, -0.98554, -0.999349, -0.0124611, 0.0209524, 0.0265994, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.816110] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7035] 1722285219815993, 15.6749, -0.0664153, -0.00533603, -0.986137, -0.999349, -0.012363, 0.021117, 0.0265089, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.819498] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7036] 1722285219819382, 15.6783, -0.0664153, -0.00533603, -0.986137, -0.999349, -0.012363, 0.021117, 0.0265089, 0.0991456, 0.0747655, -0.0597089, 0, 0, 0, 
[2024-07-29 16:33:39.822463] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7037] 1722285219822336, 15.6813, -0.0664153, -0.00533603, -0.986137, -0.999349, -0.012363, 0.021117, 0.0265089, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.825028] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7039] 1722285219824911, 15.6839, -0.0653943, -0.0046072, -0.986746, -0.999351, -0.0120551, 0.0211871, 0.0265319, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.827752] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7040] 1722285219827625, 15.6866, -0.0653943, -0.0046072, -0.986746, -0.999351, -0.0120551, 0.0211871, 0.0265319, 0.102099, 0.0728833, -0.0608827, -0.0620365, 0, 0, 
[2024-07-29 16:33:39.831444] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7041] 1722285219831325, 15.6903, -0.0653943, -0.0046072, -0.986746, -0.999351, -0.0120551, 0.0211871, 0.0265319, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.834941] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7043] 1722285219834825, 15.6938, -0.0653943, -0.0046072, -0.986746, -0.999351, -0.0120551, 0.0211871, 0.0265319, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.837375] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7044] 1722285219837260, 15.6962, -0.0643969, -0.00385513, -0.987362, -0.99935, -0.011899, 0.0212884, 0.0265554, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.840130] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7045] 1722285219839980, 15.6989, -0.0643969, -0.00385513, -0.987362, -0.99935, -0.011899, 0.0212884, 0.0265554, 0.099746, 0.0752073, -0.0616066, 0, 0, 0, 
[2024-07-29 16:33:39.842915] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7046] 1722285219842817, 15.7018, -0.0643969, -0.00385513, -0.987362, -0.99935, -0.011899, 0.0212884, 0.0265554, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.845646] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7048] 1722285219845532, 15.7045, -0.0633162, -0.00306373, -0.987924, -0.999345, -0.0118681, 0.0214463, 0.0266158, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.848411] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7049] 1722285219848286, 15.7072, -0.0633162, -0.00306373, -0.987924, -0.999345, -0.0118681, 0.0214463, 0.0266158, 0.108072, 0.0791399, -0.0561833, 0, 0, 0, 
[2024-07-29 16:33:39.851575] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7050] 1722285219851455, 15.7104, -0.0633162, -0.00306373, -0.987924, -0.999345, -0.0118681, 0.0214463, 0.0266158, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.854185] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7052] 1722285219854064, 15.713, -0.0622222, -0.00225905, -0.988504, -0.999349, -0.0117603, 0.0214321, 0.0265317, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.856936] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7053] 1722285219856820, 15.7158, -0.0622222, -0.00225905, -0.988504, -0.999349, -0.0117603, 0.0214321, 0.0265317, 0.109391, 0.0804678, -0.0580191, 0, 0, 0, 
[2024-07-29 16:33:39.859602] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7054] 1722285219859493, 15.7184, -0.0622222, -0.00225905, -0.988504, -0.999349, -0.0117603, 0.0214321, 0.0265317, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.862470] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7055] 1722285219862357, 15.7213, -0.0622222, -0.00225905, -0.988504, -0.999349, -0.0117603, 0.0214321, 0.0265317, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.866673] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7057] 1722285219866557, 15.7255, -0.0610773, -0.00146088, -0.989067, -0.999359, -0.0116491, 0.0213428, 0.0262696, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.869487] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7058] 1722285219869376, 15.7283, -0.0610773, -0.00146088, -0.989067, -0.999359, -0.0116491, 0.0213428, 0.0262696, 0.114498, 0.0798174, -0.0562295, 0, 0, -0.0518184, 
[2024-07-29 16:33:39.872388] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7059] 1722285219872269, 15.7312, -0.0610773, -0.00146088, -0.989067, -0.999359, -0.0116491, 0.0213428, 0.0262696, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.874906] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7061] 1722285219874791, 15.7337, -0.0599185, -0.000636988, -0.990054, -0.999423, -0.0134053, 0.0186525, 0.0250214, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.877820] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7062] 1722285219877703, 15.7367, -0.0599185, -0.000636988, -0.990054, -0.999423, -0.0134053, 0.0186525, 0.0250214, 0.115875, 0.0823888, -0.0987076, 0.369883, -0.532028, -0.251068, 
[2024-07-29 16:33:39.880443] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7063] 1722285219880328, 15.7393, -0.0599185, -0.000636988, -0.990054, -0.999423, -0.0134053, 0.0186525, 0.0250214, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.883580] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7065] 1722285219883483, 15.7424, -0.0599185, -0.000636988, -0.990054, -0.999423, -0.0134053, 0.0186525, 0.0250214, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.886196] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7066] 1722285219886081, 15.745, -0.0587411, 7.19926e-05, -0.990743, -0.999418, -0.012431, 0.01871, 0.0256897, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.888991] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7067] 1722285219888877, 15.7478, -0.0587411, 7.19926e-05, -0.990743, -0.999418, -0.012431, 0.01871, 0.0256897, 0.117741, 0.0708981, -0.0689679, -0.197744, 0, 0.137347, 
[2024-07-29 16:33:39.891828] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7068] 1722285219891712, 15.7507, -0.0587411, 7.19926e-05, -0.990743, -0.999418, -0.012431, 0.01871, 0.0256897, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.894334] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7070] 1722285219894210, 15.7532, -0.0575964, 0.00082745, -0.991349, -0.999411, -0.0126295, 0.0185898, 0.0259436, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.899176] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7071] 1722285219899042, 15.758, -0.0575964, 0.00082745, -0.991349, -0.999411, -0.0126295, 0.0185898, 0.0259436, 0.114473, 0.0755457, -0.0605711, 0.0393391, 0, 0.0503294, 
[2024-07-29 16:33:39.902128] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7072] 1722285219902011, 15.761, -0.0575964, 0.00082745, -0.991349, -0.999411, -0.0126295, 0.0185898, 0.0259436, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.904540] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7074] 1722285219904423, 15.7634, -0.0563862, 0.00161051, -0.991818, -0.999404, -0.0127324, 0.0187748, 0.0260225, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.907266] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7075] 1722285219907151, 15.7661, -0.0563862, 0.00161051, -0.991818, -0.999404, -0.0127324, 0.0187748, 0.0260225, 0.121021, 0.0783064, -0.0469243, 0, 0.0377253, 0, 
[2024-07-29 16:33:39.909828] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7076] 1722285219909720, 15.7687, -0.0563862, 0.00161051, -0.991818, -0.999404, -0.0127324, 0.0187748, 0.0260225, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.915281] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7078] 1722285219915166, 15.7741, -0.0563862, 0.00161051, -0.991818, -0.999404, -0.0127324, 0.0187748, 0.0260225, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.917147] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7079] 1722285219917033, 15.776, -0.0552893, 0.00234502, -0.991971, -0.999344, -0.011923, 0.0207209, 0.0271879, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.919854] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7080] 1722285219919743, 15.7787, -0.0552893, 0.00234502, -0.991971, -0.999344, -0.011923, 0.0207209, 0.0271879, 0.109685, 0.0734506, -0.0153129, -0.176716, 0.387619, 0.23234, 
[2024-07-29 16:33:39.922720] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7081] 1722285219922635, 15.7816, -0.0552893, 0.00234502, -0.991971, -0.999344, -0.011923, 0.0207209, 0.0271879, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.925277] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7083] 1722285219925160, 15.7841, -0.0541044, 0.00313663, -0.992471, -0.99934, -0.0119344, 0.0207704, 0.0273229, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.928006] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7084] 1722285219927892, 15.7868, -0.0541044, 0.00313663, -0.992471, -0.99934, -0.0119344, 0.0207704, 0.0273229, 0.118487, 0.0791607, -0.0499815, 0, 0, 0, 
[2024-07-29 16:33:39.933267] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7086] 1722285219933201, 15.7922, -0.0541044, 0.00313663, -0.992471, -0.99934, -0.0119344, 0.0207704, 0.0273229, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.935906] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7087] 1722285219935791, 15.7947, -0.0528631, 0.00398889, -0.993005, -0.999346, -0.0118911, 0.0207318, 0.0271477, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.938736] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7088] 1722285219938624, 15.7976, -0.0528631, 0.00398889, -0.993005, -0.999346, -0.0118911, 0.0207318, 0.0271477, 0.124133, 0.085226, -0.0533601, 0, 0, 0, 
[2024-07-29 16:33:39.941575] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7089] 1722285219941452, 15.8004, -0.0528631, 0.00398889, -0.993005, -0.999346, -0.0118911, 0.0207318, 0.0271477, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:39.946161] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [7091] 1722285219946046, 15.805, -0.0516197, 0.00486534, -0.993528, -0.999362, -0.0119085, 0.0204833, 0.026719, 0, 0, 0, 0, 0, 0, 
