[2024-06-13 11:56:33.188281] [0x0000007f887dd010] [MocapTag] [0x00000af8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-13 11:56:42.503915] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4215] 1718294202503784, 9.36578, 0.103779, -0.134298, -0.311365, -0.999169, 0.00155508, 0.00316056, 0.0406049, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.506147] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4216] 1718294202506021, 9.36801, 0.103761, -0.134308, -0.311366, -0.999179, 0.00154195, 0.00323589, 0.0403556, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.511079] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4217] 1718294202510961, 9.37295, 0.103761, -0.134308, -0.311366, -0.999179, 0.00154195, 0.00323589, 0.0403556, 0, 0, 0, 0, 0, -0.0498772, 
[2024-06-13 11:56:42.513107] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4219] 1718294202512997, 9.37499, 0.103761, -0.134308, -0.311366, -0.999179, 0.00154195, 0.00323589, 0.0403556, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.515589] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4220] 1718294202515476, 9.37747, 0.103792, -0.134316, -0.311351, -0.999156, 0.00147341, 0.00285754, 0.0409603, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.518396] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4221] 1718294202518283, 9.38027, 0.103792, -0.134316, -0.311351, -0.999156, 0.00147341, 0.00285754, 0.0409603, 0.00312715, 0, 0, 0, -0.0752478, 0.120854, 
[2024-06-13 11:56:42.520852] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4222] 1718294202520738, 9.38273, 0.103792, -0.134316, -0.311351, -0.999156, 0.00147341, 0.00285754, 0.0409603, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.525186] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4224] 1718294202525076, 9.38707, 0.103792, -0.134316, -0.311351, -0.999156, 0.00147341, 0.00285754, 0.0409603, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.527505] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4225] 1718294202527389, 9.38938, 0.103768, -0.134285, -0.311371, -0.999171, 0.00157263, 0.00310763, 0.0405515, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.530395] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4226] 1718294202530279, 9.39227, 0.103768, -0.134285, -0.311371, -0.999171, 0.00157263, 0.00310763, 0.0405515, -0.00244523, 0.00315059, 0, 0, 0.0493021, -0.081674, 
[2024-06-13 11:56:42.533052] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4228] 1718294202532948, 9.39494, 0.103768, -0.134285, -0.311371, -0.999171, 0.00157263, 0.00310763, 0.0405515, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.535555] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4229] 1718294202535439, 9.39743, 0.103769, -0.134285, -0.311368, -0.999171, 0.00156702, 0.00310247, 0.0405577, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.538342] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4230] 1718294202538215, 9.40021, 0.103769, -0.134285, -0.311368, -0.999171, 0.00156702, 0.00310247, 0.0405577, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.541679] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4231] 1718294202541560, 9.40355, 0.103769, -0.134285, -0.311368, -0.999171, 0.00156702, 0.00310247, 0.0405577, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.544246] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4233] 1718294202544128, 9.40612, 0.103769, -0.134285, -0.311368, -0.999171, 0.00156702, 0.00310247, 0.0405577, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.546958] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4234] 1718294202546834, 9.40883, 0.103774, -0.134268, -0.311353, -0.999169, 0.00152994, 0.00313752, 0.0406052, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.551123] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4235] 1718294202551002, 9.41299, 0.103774, -0.134268, -0.311353, -0.999169, 0.00152994, 0.00313752, 0.0406052, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.552360] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4236] 1718294202552267, 9.41426, 0.103774, -0.134268, -0.311353, -0.999169, 0.00152994, 0.00313752, 0.0406052, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.555009] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4238] 1718294202554893, 9.41689, 0.103773, -0.13426, -0.31135, -0.999173, 0.00152993, 0.00309503, 0.040524, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.558067] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4239] 1718294202557914, 9.41991, 0.103773, -0.13426, -0.31135, -0.999173, 0.00152993, 0.00309503, 0.040524, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.560582] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4240] 1718294202560468, 9.42246, 0.103773, -0.13426, -0.31135, -0.999173, 0.00152993, 0.00309503, 0.040524, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.563175] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4242] 1718294202563073, 9.42507, 0.103773, -0.13426, -0.31135, -0.999173, 0.00152993, 0.00309503, 0.040524, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.565633] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4243] 1718294202565515, 9.42751, 0.103783, -0.134259, -0.311338, -0.999172, 0.00148313, 0.00321543, 0.0405229, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.568951] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4244] 1718294202568823, 9.43082, 0.103783, -0.134259, -0.311338, -0.999172, 0.00148313, 0.00321543, 0.0405229, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.573304] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4246] 1718294202573199, 9.43519, 0.103783, -0.134259, -0.311338, -0.999172, 0.00148313, 0.00321543, 0.0405229, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.575664] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4247] 1718294202575545, 9.43754, 0.103807, -0.134268, -0.311315, -0.999152, 0.00132525, 0.00270357, 0.0410639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.578358] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4248] 1718294202578233, 9.44022, 0.103807, -0.134268, -0.311315, -0.999152, 0.00132525, 0.00270357, 0.0410639, 0.00236577, 0, 0.00222523, 0.035429, -0.101163, 0.108021, 
[2024-06-13 11:56:42.580987] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4249] 1718294202580865, 9.44286, 0.103807, -0.134268, -0.311315, -0.999152, 0.00132525, 0.00270357, 0.0410639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.583551] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4251] 1718294202583425, 9.44542, 0.103807, -0.134268, -0.311315, -0.999152, 0.00132525, 0.00270357, 0.0410639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.586029] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4252] 1718294202585910, 9.4479, 0.103792, -0.134254, -0.311353, -0.999172, 0.00152108, 0.00315003, 0.0405427, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.590208] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4253] 1718294202590088, 9.45208, 0.103792, -0.134254, -0.311353, -0.999172, 0.00152108, 0.00315003, 0.0405427, 0, 0, -0.00378095, -0.0424862, 0.0877795, -0.104051, 
[2024-06-13 11:56:42.592900] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4255] 1718294202592822, 9.45481, 0.103792, -0.134254, -0.311353, -0.999172, 0.00152108, 0.00315003, 0.0405427, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.595547] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4256] 1718294202595434, 9.45743, 0.10381, -0.134257, -0.311349, -0.999169, 0.00150953, 0.00319949, 0.0406014, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.598189] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4257] 1718294202598080, 9.46007, 0.10381, -0.134257, -0.311349, -0.999169, 0.00150953, 0.00319949, 0.0406014, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.601315] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4258] 1718294202601169, 9.46316, 0.10381, -0.134257, -0.311349, -0.999169, 0.00150953, 0.00319949, 0.0406014, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.605969] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4260] 1718294202605849, 9.46784, 0.10381, -0.134257, -0.311349, -0.999169, 0.00150953, 0.00319949, 0.0406014, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.608095] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4261] 1718294202607890, 9.46988, 0.103808, -0.13426, -0.311363, -0.999171, 0.00151549, 0.00319049, 0.040557, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.610726] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4262] 1718294202610610, 9.4726, 0.103808, -0.13426, -0.311363, -0.999171, 0.00151549, 0.00319049, 0.040557, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.613469] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4264] 1718294202613352, 9.47534, 0.103808, -0.13426, -0.311363, -0.999171, 0.00151549, 0.00319049, 0.040557, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.616312] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4265] 1718294202616189, 9.47818, 0.103826, -0.134269, -0.31136, -0.99917, 0.00152817, 0.00321725, 0.0405722, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.620785] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4266] 1718294202620667, 9.48266, 0.103826, -0.134269, -0.31136, -0.99917, 0.00152817, 0.00321725, 0.0405722, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.623478] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4268] 1718294202623361, 9.48535, 0.103826, -0.134269, -0.31136, -0.99917, 0.00152817, 0.00321725, 0.0405722, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.626025] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4269] 1718294202625906, 9.4879, 0.103826, -0.134268, -0.311356, -0.999171, 0.00154151, 0.00324458, 0.0405536, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.628846] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4270] 1718294202628733, 9.49072, 0.103826, -0.134268, -0.311356, -0.999171, 0.00154151, 0.00324458, 0.0405536, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.631484] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4271] 1718294202631373, 9.49337, 0.103826, -0.134268, -0.311356, -0.999171, 0.00154151, 0.00324458, 0.0405536, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.634539] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4273] 1718294202634430, 9.49642, 0.103826, -0.134268, -0.311356, -0.999171, 0.00154151, 0.00324458, 0.0405536, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.637689] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4274] 1718294202637579, 9.49957, 0.1038, -0.134238, -0.311447, -0.999183, 0.00255389, 0.00405997, 0.0401173, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.640477] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4275] 1718294202640368, 9.50236, 0.1038, -0.134238, -0.311447, -0.999183, 0.00255389, 0.00405997, 0.0401173, -0.00260625, 0.00294371, -0.00909081, -0.208592, 0.154967, -0.0862166, 
[2024-06-13 11:56:42.643118] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4277] 1718294202643007, 9.505, 0.1038, -0.134238, -0.311447, -0.999183, 0.00255389, 0.00405997, 0.0401173, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.645728] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4278] 1718294202645615, 9.50761, 0.103841, -0.134279, -0.311342, -0.99917, 0.00154552, 0.00326248, 0.0405784, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.648594] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4279] 1718294202648480, 9.51047, 0.103841, -0.134279, -0.311342, -0.99917, 0.00154552, 0.00326248, 0.0405784, 0.00406388, -0.00410758, 0.0104858, 0.207639, -0.151432, 0.0911906, 
[2024-06-13 11:56:42.650698] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4280] 1718294202650587, 9.51258, 0.103841, -0.134279, -0.311342, -0.99917, 0.00154552, 0.00326248, 0.0405784, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.654032] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4282] 1718294202653920, 9.51591, 0.103841, -0.134279, -0.311342, -0.99917, 0.00154552, 0.00326248, 0.0405784, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.656554] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4283] 1718294202656433, 9.51843, 0.103843, -0.13429, -0.311341, -0.999171, 0.00156963, 0.00322573, 0.0405499, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.661858] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4284] 1718294202661741, 9.52373, 0.103843, -0.13429, -0.311341, -0.999171, 0.00156963, 0.00322573, 0.0405499, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.662296] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4285] 1718294202662212, 9.5242, 0.103843, -0.13429, -0.311341, -0.999171, 0.00156963, 0.00322573, 0.0405499, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.664678] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4287] 1718294202664524, 9.52652, 0.103843, -0.13429, -0.311341, -0.999171, 0.00156963, 0.00322573, 0.0405499, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.666866] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4288] 1718294202666759, 9.52875, 0.10386, -0.134304, -0.31134, -0.999169, 0.00156828, 0.0032731, 0.0405879, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.671320] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4289] 1718294202671171, 9.53316, 0.10386, -0.134304, -0.31134, -0.999169, 0.00156828, 0.0032731, 0.0405879, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.673763] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4291] 1718294202673648, 9.53564, 0.10386, -0.134304, -0.31134, -0.999169, 0.00156828, 0.0032731, 0.0405879, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.676279] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4292] 1718294202676169, 9.53816, 0.103866, -0.134293, -0.311328, -0.99917, 0.00155514, 0.00329233, 0.0405726, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.678840] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4293] 1718294202678730, 9.54072, 0.103866, -0.134293, -0.311328, -0.99917, 0.00155514, 0.00329233, 0.0405726, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.681513] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4294] 1718294202681383, 9.54337, 0.103866, -0.134293, -0.311328, -0.99917, 0.00155514, 0.00329233, 0.0405726, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.685591] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4296] 1718294202685483, 9.54748, 0.103866, -0.134293, -0.311328, -0.99917, 0.00155514, 0.00329233, 0.0405726, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.688258] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4297] 1718294202688143, 9.55013, 0.103865, -0.134303, -0.31134, -0.999171, 0.00157388, 0.00328504, 0.0405505, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.690609] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4298] 1718294202690495, 9.55249, 0.103865, -0.134303, -0.31134, -0.999171, 0.00157388, 0.00328504, 0.0405505, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.693247] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4300] 1718294202693139, 9.55513, 0.103865, -0.134303, -0.31134, -0.999171, 0.00157388, 0.00328504, 0.0405505, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.695757] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4301] 1718294202695649, 9.55764, 0.103898, -0.134325, -0.311305, -0.999159, 0.00127658, 0.00296835, 0.0408705, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.698615] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4302] 1718294202698497, 9.56049, 0.103898, -0.134325, -0.311305, -0.999159, 0.00127658, 0.00296835, 0.0408705, 0.00329548, -0.00219856, 0.00349697, 0.0617981, -0.0609631, 0.0637576, 
[2024-06-13 11:56:42.701335] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4303] 1718294202701162, 9.56315, 0.103898, -0.134325, -0.311305, -0.999159, 0.00127658, 0.00296835, 0.0408705, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.705397] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4305] 1718294202705269, 9.56726, 0.103898, -0.134325, -0.311305, -0.999159, 0.00127658, 0.00296835, 0.0408705, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.706672] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4306] 1718294202706550, 9.56854, 0.103881, -0.134292, -0.311338, -0.99917, 0.00156851, 0.00331205, 0.0405654, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.709303] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4307] 1718294202709187, 9.57118, 0.103881, -0.134292, -0.311338, -0.99917, 0.00156851, 0.00331205, 0.0405654, 0, 0.00329517, -0.00324493, -0.0609398, 0.0664005, -0.0607565, 
[2024-06-13 11:56:42.711931] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4308] 1718294202711812, 9.5738, 0.103881, -0.134292, -0.311338, -0.99917, 0.00156851, 0.00331205, 0.0405654, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.716137] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4310] 1718294202716019, 9.57801, 0.103881, -0.134292, -0.311338, -0.99917, 0.00156851, 0.00331205, 0.0405654, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.718666] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4311] 1718294202718550, 9.58054, 0.103888, -0.134289, -0.311344, -0.99917, 0.00156874, 0.00334161, 0.0405617, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.721619] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4312] 1718294202721509, 9.5835, 0.103888, -0.134289, -0.311344, -0.99917, 0.00156874, 0.00334161, 0.0405617, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.724861] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4314] 1718294202724738, 9.58673, 0.103888, -0.134289, -0.311344, -0.99917, 0.00156874, 0.00334161, 0.0405617, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.727067] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4315] 1718294202726948, 9.58894, 0.103897, -0.134269, -0.311334, -0.99917, 0.00152548, 0.00336056, 0.0405732, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.730939] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4316] 1718294202730821, 9.59281, 0.103897, -0.134269, -0.311334, -0.99917, 0.00152548, 0.00336056, 0.0405732, 0, 0.00204589, 0, 0, 0, 0, 
[2024-06-13 11:56:42.733586] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4318] 1718294202733460, 9.59545, 0.103897, -0.134269, -0.311334, -0.99917, 0.00152548, 0.00336056, 0.0405732, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.736006] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4319] 1718294202735891, 9.59788, 0.103887, -0.134259, -0.31135, -0.999171, 0.0015202, 0.00329732, 0.0405488, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.738875] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4320] 1718294202738744, 9.60074, 0.103887, -0.134259, -0.31135, -0.999171, 0.0015202, 0.00329732, 0.0405488, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.741591] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4321] 1718294202741457, 9.60345, 0.103887, -0.134259, -0.31135, -0.999171, 0.0015202, 0.00329732, 0.0405488, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.744078] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4323] 1718294202743956, 9.60595, 0.103887, -0.134259, -0.31135, -0.999171, 0.0015202, 0.00329732, 0.0405488, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.747218] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4324] 1718294202747104, 9.6091, 0.103893, -0.13425, -0.311343, -0.99917, 0.00149443, 0.00334366, 0.040576, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.750803] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4325] 1718294202750678, 9.61267, 0.103893, -0.13425, -0.311343, -0.99917, 0.00149443, 0.00334366, 0.040576, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.752621] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4326] 1718294202752531, 9.61452, 0.103893, -0.13425, -0.311343, -0.99917, 0.00149443, 0.00334366, 0.040576, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.755274] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4328] 1718294202755155, 9.61715, 0.103886, -0.134264, -0.311308, -0.999174, 0.00118902, 0.00315491, 0.0405085, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.757986] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4329] 1718294202757823, 9.61981, 0.103886, -0.134264, -0.311308, -0.999174, 0.00118902, 0.00315491, 0.0405085, 0, 0, 0.00348726, 0.0626087, -0.0352218, 0, 
[2024-06-13 11:56:42.760617] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4330] 1718294202760505, 9.6225, 0.103886, -0.134264, -0.311308, -0.999174, 0.00118902, 0.00315491, 0.0405085, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.763349] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4332] 1718294202763226, 9.62522, 0.103886, -0.134264, -0.311308, -0.999174, 0.00118902, 0.00315491, 0.0405085, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.766099] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4333] 1718294202765976, 9.62797, 0.103884, -0.134244, -0.311343, -0.99917, 0.00149043, 0.00324765, 0.040585, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.768776] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4334] 1718294202768655, 9.63065, 0.103884, -0.134244, -0.311343, -0.99917, 0.00149043, 0.00324765, 0.040585, 0, 0.00200068, -0.00346827, -0.0610352, 0, 0, 
[2024-06-13 11:56:42.771194] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4335] 1718294202771080, 9.63307, 0.103884, -0.134244, -0.311343, -0.99917, 0.00149043, 0.00324765, 0.040585, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.773937] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4337] 1718294202773819, 9.63581, 0.103884, -0.134244, -0.311343, -0.99917, 0.00149043, 0.00324765, 0.040585, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.776438] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4338] 1718294202776319, 9.63831, 0.103887, -0.134242, -0.311339, -0.999171, 0.0014886, 0.00330917, 0.0405391, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.779684] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4339] 1718294202779567, 9.64156, 0.103887, -0.134242, -0.311339, -0.999171, 0.0014886, 0.00330917, 0.0405391, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.782639] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4340] 1718294202782544, 9.64454, 0.103887, -0.134242, -0.311339, -0.999171, 0.0014886, 0.00330917, 0.0405391, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.785836] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4342] 1718294202785713, 9.64771, 0.10387, -0.134244, -0.311341, -0.999171, 0.00149247, 0.0032704, 0.04054, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.788100] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4343] 1718294202787938, 9.64993, 0.10387, -0.134244, -0.311341, -0.999171, 0.00149247, 0.0032704, 0.04054, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.790271] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4344] 1718294202790154, 9.65215, 0.10387, -0.134244, -0.311341, -0.999171, 0.00149247, 0.0032704, 0.04054, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.795305] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4346] 1718294202795189, 9.65718, 0.10387, -0.134244, -0.311341, -0.999171, 0.00149247, 0.0032704, 0.04054, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.797793] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4347] 1718294202797673, 9.65967, 0.103874, -0.13426, -0.311343, -0.99917, 0.00152199, 0.00328151, 0.0405685, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.800468] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4348] 1718294202800354, 9.66235, 0.103874, -0.13426, -0.311343, -0.99917, 0.00152199, 0.00328151, 0.0405685, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:42.803201] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [4350] 1718294202803087, 9.66508, 0.103874, -0.13426, -0.311343, -0.99917, 0.00152199, 0.00328151, 0.0405685, 0, 0, 0, 0, 0, 0, 
