[2024-07-20 02:03:15.777755] [0x0000007f959c57c0] [MocapTag] [0x00002b2d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-20 02:03:16.089380] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [140] 1721455396089265, 0.359274, 0.0976748, -0.244241, -0.305762, -0.999973, -0.00118627, 0.00217217, -0.00684829, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.091958] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [141] 1721455396091851, 0.36186, 0.0976748, -0.244241, -0.305762, -0.999973, -0.00118627, 0.00217217, -0.00684829, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.094627] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [143] 1721455396094520, 0.364529, 0.097666, -0.244243, -0.305756, -0.999974, -0.00119222, 0.00216915, -0.0068449, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.097364] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [144] 1721455396097251, 0.36726, 0.097666, -0.244243, -0.305756, -0.999974, -0.00119222, 0.00216915, -0.0068449, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.099819] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [145] 1721455396099710, 0.369719, 0.097666, -0.244243, -0.305756, -0.999974, -0.00119222, 0.00216915, -0.0068449, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.104315] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [147] 1721455396104210, 0.374219, 0.097666, -0.244243, -0.305756, -0.999974, -0.00119222, 0.00216915, -0.0068449, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.106767] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [148] 1721455396106626, 0.376635, 0.0976776, -0.244246, -0.305755, -0.999974, -0.00119683, 0.00220295, -0.00682832, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.109567] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [149] 1721455396109453, 0.379462, 0.0976776, -0.244246, -0.305755, -0.999974, -0.00119683, 0.00220295, -0.00682832, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.112100] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [150] 1721455396111988, 0.381997, 0.0976776, -0.244246, -0.305755, -0.999974, -0.00119683, 0.00220295, -0.00682832, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.114771] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [152] 1721455396114650, 0.384659, 0.0976754, -0.244245, -0.305761, -0.999973, -0.00118459, 0.00217722, -0.00684621, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.117717] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [153] 1721455396117605, 0.387614, 0.0976754, -0.244245, -0.305761, -0.999973, -0.00118459, 0.00217722, -0.00684621, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.120965] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [154] 1721455396120853, 0.390862, 0.0976754, -0.244245, -0.305761, -0.999973, -0.00118459, 0.00217722, -0.00684621, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.123677] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [155] 1721455396123573, 0.393582, 0.0976754, -0.244245, -0.305761, -0.999973, -0.00118459, 0.00217722, -0.00684621, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.126252] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [157] 1721455396126137, 0.396146, 0.097674, -0.244247, -0.305757, -0.999973, -0.0011847, 0.00218627, -0.00684641, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.129111] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [158] 1721455396128986, 0.398995, 0.097674, -0.244247, -0.305757, -0.999973, -0.0011847, 0.00218627, -0.00684641, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.131541] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [159] 1721455396131426, 0.401435, 0.097674, -0.244247, -0.305757, -0.999973, -0.0011847, 0.00218627, -0.00684641, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.134102] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [161] 1721455396134021, 0.40403, 0.0976759, -0.244243, -0.305758, -0.999973, -0.00119697, 0.00217996, -0.00684418, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.137119] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [162] 1721455396137004, 0.407013, 0.0976759, -0.244243, -0.305758, -0.999973, -0.00119697, 0.00217996, -0.00684418, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.139555] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [163] 1721455396139448, 0.409457, 0.0976759, -0.244243, -0.305758, -0.999973, -0.00119697, 0.00217996, -0.00684418, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.142620] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [164] 1721455396142503, 0.412512, 0.0976759, -0.244243, -0.305758, -0.999973, -0.00119697, 0.00217996, -0.00684418, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.145178] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [166] 1721455396145060, 0.415069, 0.0976774, -0.244242, -0.305756, -0.999974, -0.00118601, 0.00218501, -0.00684021, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.147935] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [167] 1721455396147828, 0.417837, 0.0976774, -0.244242, -0.305756, -0.999974, -0.00118601, 0.00218501, -0.00684021, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.152558] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [168] 1721455396152445, 0.422454, 0.0976774, -0.244242, -0.305756, -0.999974, -0.00118601, 0.00218501, -0.00684021, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.155507] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [170] 1721455396155392, 0.425401, 0.0976809, -0.244241, -0.305753, -0.999974, -0.0011885, 0.00217783, -0.00682033, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.158055] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [171] 1721455396157940, 0.427949, 0.0976809, -0.244241, -0.305753, -0.999974, -0.0011885, 0.00217783, -0.00682033, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.160443] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [172] 1721455396160334, 0.430343, 0.0976809, -0.244241, -0.305753, -0.999974, -0.0011885, 0.00217783, -0.00682033, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.163246] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [173] 1721455396163126, 0.433135, 0.0976809, -0.244241, -0.305753, -0.999974, -0.0011885, 0.00217783, -0.00682033, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.165785] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [175] 1721455396165669, 0.435678, 0.0976751, -0.244235, -0.305751, -0.999974, -0.00119423, 0.00217725, -0.00684128, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.169711] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [176] 1721455396169594, 0.439603, 0.0976751, -0.244235, -0.305751, -0.999974, -0.00119423, 0.00217725, -0.00684128, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.172503] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [177] 1721455396172388, 0.442397, 0.0976751, -0.244235, -0.305751, -0.999974, -0.00119423, 0.00217725, -0.00684128, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.175200] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [179] 1721455396175081, 0.44509, 0.0976795, -0.244235, -0.305748, -0.999974, -0.0011852, 0.00218438, -0.00682889, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.177913] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [180] 1721455396177794, 0.447803, 0.0976795, -0.244235, -0.305748, -0.999974, -0.0011852, 0.00218438, -0.00682889, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.180602] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [181] 1721455396180489, 0.450498, 0.0976795, -0.244235, -0.305748, -0.999974, -0.0011852, 0.00218438, -0.00682889, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.185719] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [183] 1721455396185581, 0.45559, 0.0976795, -0.244235, -0.305748, -0.999974, -0.0011852, 0.00218438, -0.00682889, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.188082] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [184] 1721455396187974, 0.457983, 0.0976759, -0.244229, -0.30575, -0.999974, -0.00119621, 0.00215162, -0.00682596, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.191013] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [185] 1721455396190895, 0.460904, 0.0976759, -0.244229, -0.30575, -0.999974, -0.00119621, 0.00215162, -0.00682596, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.193727] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [186] 1721455396193638, 0.463647, 0.0976759, -0.244229, -0.30575, -0.999974, -0.00119621, 0.00215162, -0.00682596, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.196375] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [188] 1721455396196258, 0.466267, 0.0976727, -0.244235, -0.305755, -0.999974, -0.00117709, 0.00214154, -0.0068265, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.201128] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [189] 1721455396201014, 0.471023, 0.0976727, -0.244235, -0.305755, -0.999974, -0.00117709, 0.00214154, -0.0068265, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.203893] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [191] 1721455396203830, 0.473839, 0.0976727, -0.244235, -0.305755, -0.999974, -0.00117709, 0.00214154, -0.0068265, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.207001] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [192] 1721455396206887, 0.476896, 0.0976851, -0.244236, -0.305743, -0.999974, -0.00119151, 0.00217257, -0.00680627, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.209195] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [193] 1721455396209085, 0.479094, 0.0976851, -0.244236, -0.305743, -0.999974, -0.00119151, 0.00217257, -0.00680627, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.211864] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [194] 1721455396211754, 0.481763, 0.0976851, -0.244236, -0.305743, -0.999974, -0.00119151, 0.00217257, -0.00680627, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.216004] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [196] 1721455396215890, 0.485899, 0.0976783, -0.24424, -0.305746, -0.999974, -0.00119634, 0.00218236, -0.00683089, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.218858] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [197] 1721455396218732, 0.488741, 0.0976783, -0.24424, -0.305746, -0.999974, -0.00119634, 0.00218236, -0.00683089, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.221482] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [198] 1721455396221369, 0.491378, 0.0976783, -0.24424, -0.305746, -0.999974, -0.00119634, 0.00218236, -0.00683089, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.224650] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [200] 1721455396224534, 0.494543, 0.0976778, -0.244247, -0.305749, -0.999974, -0.00118377, 0.0021707, -0.00681996, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.227463] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [201] 1721455396227351, 0.49736, 0.0976778, -0.244247, -0.305749, -0.999974, -0.00118377, 0.0021707, -0.00681996, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.229672] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [202] 1721455396229560, 0.499569, 0.0976778, -0.244247, -0.305749, -0.999974, -0.00118377, 0.0021707, -0.00681996, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.232945] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [203] 1721455396232836, 0.502845, 0.0976778, -0.244247, -0.305749, -0.999974, -0.00118377, 0.0021707, -0.00681996, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.235643] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [205] 1721455396235528, 0.505537, 0.0976795, -0.244244, -0.305752, -0.999974, -0.00119447, 0.00218195, -0.00683133, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.238342] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [206] 1721455396238198, 0.508207, 0.0976795, -0.244244, -0.305752, -0.999974, -0.00119447, 0.00218195, -0.00683133, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.240804] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [207] 1721455396240698, 0.510707, 0.0976795, -0.244244, -0.305752, -0.999974, -0.00119447, 0.00218195, -0.00683133, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.243591] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [208] 1721455396243506, 0.513515, 0.0976795, -0.244244, -0.305752, -0.999974, -0.00119447, 0.00218195, -0.00683133, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.246176] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [210] 1721455396246061, 0.51607, 0.0976812, -0.244254, -0.305758, -0.999974, -0.00118163, 0.00217264, -0.00682185, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.250630] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [211] 1721455396250516, 0.520525, 0.0976812, -0.244254, -0.305758, -0.999974, -0.00118163, 0.00217264, -0.00682185, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.253614] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [212] 1721455396253526, 0.523535, 0.0976812, -0.244254, -0.305758, -0.999974, -0.00118163, 0.00217264, -0.00682185, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.256021] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [214] 1721455396255903, 0.525912, 0.0976751, -0.244245, -0.305758, -0.999973, -0.00119064, 0.00217912, -0.00685268, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.258664] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [215] 1721455396258551, 0.52856, 0.0976751, -0.244245, -0.305758, -0.999973, -0.00119064, 0.00217912, -0.00685268, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.261216] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [216] 1721455396261110, 0.531119, 0.0976751, -0.244245, -0.305758, -0.999973, -0.00119064, 0.00217912, -0.00685268, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.264697] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [218] 1721455396264550, 0.534559, 0.0976754, -0.244251, -0.305752, -0.999974, -0.00121061, 0.00217834, -0.0068186, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.267418] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [219] 1721455396267302, 0.537311, 0.0976754, -0.244251, -0.305752, -0.999974, -0.00121061, 0.00217834, -0.0068186, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.270153] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [220] 1721455396270035, 0.540044, 0.0976754, -0.244251, -0.305752, -0.999974, -0.00121061, 0.00217834, -0.0068186, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.272775] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [221] 1721455396272661, 0.54267, 0.0976754, -0.244251, -0.305752, -0.999974, -0.00121061, 0.00217834, -0.0068186, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.275526] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [223] 1721455396275411, 0.54542, 0.0976796, -0.244256, -0.305762, -0.999974, -0.00118665, 0.00217858, -0.00682087, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.279779] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [224] 1721455396279663, 0.549672, 0.0976796, -0.244256, -0.305762, -0.999974, -0.00118665, 0.00217858, -0.00682087, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.282466] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [225] 1721455396282357, 0.552366, 0.0976796, -0.244256, -0.305762, -0.999974, -0.00118665, 0.00217858, -0.00682087, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.285262] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [227] 1721455396285149, 0.555158, 0.0976843, -0.244248, -0.305762, -0.999974, -0.00118222, 0.00219357, -0.00683862, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.287838] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [228] 1721455396287730, 0.557739, 0.0976843, -0.244248, -0.305762, -0.999974, -0.00118222, 0.00219357, -0.00683862, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.290414] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [229] 1721455396290288, 0.560297, 0.0976843, -0.244248, -0.305762, -0.999974, -0.00118222, 0.00219357, -0.00683862, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.293007] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [230] 1721455396292893, 0.562902, 0.0976843, -0.244248, -0.305762, -0.999974, -0.00118222, 0.00219357, -0.00683862, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.297689] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [232] 1721455396297566, 0.567575, 0.0976776, -0.244251, -0.305766, -0.999974, -0.00119116, 0.00216371, -0.00681612, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.299410] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [233] 1721455396299293, 0.569302, 0.0976776, -0.244251, -0.305766, -0.999974, -0.00119116, 0.00216371, -0.00681612, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.301994] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [234] 1721455396301884, 0.571893, 0.0976776, -0.244251, -0.305766, -0.999974, -0.00119116, 0.00216371, -0.00681612, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.304617] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [236] 1721455396304511, 0.57452, 0.0976798, -0.244249, -0.305769, -0.999974, -0.00118746, 0.00217316, -0.00683301, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.307493] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [237] 1721455396307379, 0.577388, 0.0976798, -0.244249, -0.305769, -0.999974, -0.00118746, 0.00217316, -0.00683301, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.311432] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [238] 1721455396311317, 0.581326, 0.0976798, -0.244249, -0.305769, -0.999974, -0.00118746, 0.00217316, -0.00683301, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.313928] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [240] 1721455396313868, 0.583877, 0.0976828, -0.244249, -0.305759, -0.999974, -0.00117828, 0.00217885, -0.00682281, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.316749] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [241] 1721455396316635, 0.586644, 0.0976828, -0.244249, -0.305759, -0.999974, -0.00117828, 0.00217885, -0.00682281, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.319255] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [242] 1721455396319140, 0.589149, 0.0976828, -0.244249, -0.305759, -0.999974, -0.00117828, 0.00217885, -0.00682281, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.321885] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [243] 1721455396321773, 0.591782, 0.0976828, -0.244249, -0.305759, -0.999974, -0.00117828, 0.00217885, -0.00682281, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.327256] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [245] 1721455396327140, 0.597149, 0.0976819, -0.244244, -0.305753, -0.999974, -0.00118346, 0.00216492, -0.00683153, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.328944] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [246] 1721455396328835, 0.598844, 0.0976819, -0.244244, -0.305753, -0.999974, -0.00118346, 0.00216492, -0.00683153, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.331727] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [247] 1721455396331579, 0.601588, 0.0976819, -0.244244, -0.305753, -0.999974, -0.00118346, 0.00216492, -0.00683153, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.334205] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [249] 1721455396334127, 0.604136, 0.0976785, -0.244241, -0.305754, -0.999974, -0.00118744, 0.00216898, -0.00684566, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.337136] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [250] 1721455396337021, 0.60703, 0.0976785, -0.244241, -0.305754, -0.999974, -0.00118744, 0.00216898, -0.00684566, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.341126] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [251] 1721455396341010, 0.611019, 0.0976785, -0.244241, -0.305754, -0.999974, -0.00118744, 0.00216898, -0.00684566, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.343737] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [252] 1721455396343622, 0.613631, 0.0976844, -0.244239, -0.305748, -0.999974, -0.00118937, 0.00216424, -0.00682618, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.346505] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [254] 1721455396346391, 0.6164, 0.0976844, -0.244239, -0.305748, -0.999974, -0.00118937, 0.00216424, -0.00682618, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.349064] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [255] 1721455396348954, 0.618963, 0.0976844, -0.244239, -0.305748, -0.999974, -0.00118937, 0.00216424, -0.00682618, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.351692] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [256] 1721455396351551, 0.62156, 0.0976844, -0.244239, -0.305748, -0.999974, -0.00118937, 0.00216424, -0.00682618, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.354169] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [257] 1721455396354097, 0.624106, 0.0976822, -0.244241, -0.305745, -0.999974, -0.00119477, 0.00219143, -0.0068252, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.359522] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [259] 1721455396359408, 0.629417, 0.0976822, -0.244241, -0.305745, -0.999974, -0.00119477, 0.00219143, -0.0068252, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.360698] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [260] 1721455396360576, 0.630585, 0.0976822, -0.244241, -0.305745, -0.999974, -0.00119477, 0.00219143, -0.0068252, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.363345] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [261] 1721455396363237, 0.633246, 0.0976822, -0.244241, -0.305745, -0.999974, -0.00119477, 0.00219143, -0.0068252, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.365950] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [263] 1721455396365834, 0.635843, 0.0976752, -0.24424, -0.305751, -0.999974, -0.00119391, 0.00216252, -0.00683006, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.368792] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [264] 1721455396368679, 0.638688, 0.0976752, -0.24424, -0.305751, -0.999974, -0.00119391, 0.00216252, -0.00683006, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.371184] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [265] 1721455396371078, 0.641087, 0.0976752, -0.24424, -0.305751, -0.999974, -0.00119391, 0.00216252, -0.00683006, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.374886] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [267] 1721455396374767, 0.644776, 0.0976752, -0.24424, -0.305751, -0.999974, -0.00119391, 0.00216252, -0.00683006, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.377349] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [268] 1721455396377234, 0.647243, 0.0976879, -0.244245, -0.30575, -0.999974, -0.00119169, 0.00218238, -0.0068177, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.380267] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [269] 1721455396380152, 0.650161, 0.0976879, -0.244245, -0.30575, -0.999974, -0.00119169, 0.00218238, -0.0068177, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.383065] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [270] 1721455396382957, 0.652966, 0.0976879, -0.244245, -0.30575, -0.999974, -0.00119169, 0.00218238, -0.0068177, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.386243] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [272] 1721455396386129, 0.656138, 0.0976787, -0.244252, -0.305753, -0.999974, -0.00118701, 0.00217732, -0.00682552, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.390136] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [273] 1721455396390022, 0.660031, 0.0976787, -0.244252, -0.305753, -0.999974, -0.00118701, 0.00217732, -0.00682552, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:16.392947] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [274] 1721455396392839, 0.662848, 0.0976787, -0.244252, -0.305753, -0.999974, -0.00118701, 0.00217732, -0.00682552, 0, 0, 0, 0, 0, 0, 
