[2025-10-20 16:16:01.766932] [0x0000007fadcc47c0] [MocapTag] [0x00004b61] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:16:25.344256] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11177] 1760991385344102, 26.2809, 0.216731, -0.119725, -1.25939, 0.686333, 0.677654, -0.178078, -0.194986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.346582] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11178] 1760991385346467, 26.2833, 0.216731, -0.119725, -1.25939, 0.686333, 0.677654, -0.178078, -0.194986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.349130] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11179] 1760991385349011, 26.2858, 0.216367, -0.119746, -1.2595, 0.686391, 0.677699, -0.178359, -0.19437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.351844] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11181] 1760991385351752, 26.2886, 0.216367, -0.119746, -1.2595, 0.686391, 0.677699, -0.178359, -0.19437, -0.036445, -0.00206603, -0.0108579, 0.0380635, -0.047797, -0.142846, 
[2025-10-20 16:16:25.354498] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11182] 1760991385354385, 26.2912, 0.216367, -0.119746, -1.2595, 0.686391, 0.677699, -0.178359, -0.19437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.357087] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11183] 1760991385356968, 26.2938, 0.216367, -0.119746, -1.2595, 0.686391, 0.677699, -0.178359, -0.19437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.359903] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11184] 1760991385359786, 26.2966, 0.215999, -0.11977, -1.25964, 0.686439, 0.677728, -0.178674, -0.193807, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.363102] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11186] 1760991385362981, 26.2998, 0.215999, -0.11977, -1.25964, 0.686439, 0.677728, -0.178674, -0.193807, -0.0367454, -0.00240332, -0.0143406, 0.0356793, -0.0350595, -0.138779, 
[2025-10-20 16:16:25.365042] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11187] 1760991385364929, 26.3017, 0.215999, -0.11977, -1.25964, 0.686439, 0.677728, -0.178674, -0.193807, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.367816] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11188] 1760991385367612, 26.3044, 0.215603, -0.119809, -1.25979, 0.6865, 0.677735, -0.17893, -0.193331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.370774] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11189] 1760991385370657, 26.3075, 0.215603, -0.119809, -1.25979, 0.6865, 0.677735, -0.17893, -0.193331, -0.0396, -0.00392415, -0.0142331, 0, 0, -0.11443, 
[2025-10-20 16:16:25.373106] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11191] 1760991385372991, 26.3098, 0.215603, -0.119809, -1.25979, 0.6865, 0.677735, -0.17893, -0.193331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.375674] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11192] 1760991385375561, 26.3124, 0.215603, -0.119809, -1.25979, 0.6865, 0.677735, -0.17893, -0.193331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.378372] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11193] 1760991385378254, 26.3151, 0.215229, -0.119881, -1.25993, 0.686454, 0.677822, -0.179277, -0.192867, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.380988] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11194] 1760991385380899, 26.3177, 0.215229, -0.119881, -1.25993, 0.686454, 0.677822, -0.179277, -0.192867, -0.0374658, -0.00721185, -0.0145228, 0.0566244, 0, -0.13444, 
[2025-10-20 16:16:25.385548] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11196] 1760991385385429, 26.3222, 0.215229, -0.119881, -1.25993, 0.686454, 0.677822, -0.179277, -0.192867, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.386124] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11197] 1760991385386042, 26.3228, 0.215229, -0.119881, -1.25993, 0.686454, 0.677822, -0.179277, -0.192867, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.388859] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11198] 1760991385388746, 26.3255, 0.214877, -0.119966, -1.26005, 0.686384, 0.67789, -0.179599, -0.192577, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.391552] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11199] 1760991385391465, 26.3283, 0.214877, -0.119966, -1.26005, 0.686384, 0.67789, -0.179599, -0.192577, -0.0351717, -0.00852199, -0.0119646, 0.0481963, 0, -0.102711, 
[2025-10-20 16:16:25.394217] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11201] 1760991385394075, 26.3309, 0.214877, -0.119966, -1.26005, 0.686384, 0.67789, -0.179599, -0.192577, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.396784] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11202] 1760991385396672, 26.3335, 0.214877, -0.119966, -1.26005, 0.686384, 0.67789, -0.179599, -0.192577, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.399328] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11203] 1760991385399212, 26.336, 0.214499, -0.12002, -1.26022, 0.68635, 0.677958, -0.179868, -0.19221, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.403241] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11205] 1760991385403112, 26.3399, 0.214499, -0.12002, -1.26022, 0.68635, 0.677958, -0.179868, -0.19221, -0.0377865, -0.00540517, -0.016435, 0.0438333, 0, -0.105445, 
[2025-10-20 16:16:25.405295] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11206] 1760991385405180, 26.342, 0.214499, -0.12002, -1.26022, 0.68635, 0.677958, -0.179868, -0.19221, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.407240] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11207] 1760991385407130, 26.3439, 0.214116, -0.120043, -1.26036, 0.686356, 0.678037, -0.180089, -0.191699, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.410262] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11208] 1760991385410138, 26.3469, 0.214116, -0.120043, -1.26036, 0.686356, 0.678037, -0.180089, -0.191699, -0.0383053, -0.00222181, -0.0147395, 0.0439525, -0.0413179, -0.119837, 
[2025-10-20 16:16:25.412792] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11210] 1760991385412707, 26.3495, 0.214116, -0.120043, -1.26036, 0.686356, 0.678037, -0.180089, -0.191699, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.415454] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11211] 1760991385415338, 26.3521, 0.214116, -0.120043, -1.26036, 0.686356, 0.678037, -0.180089, -0.191699, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.418078] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11212] 1760991385417964, 26.3548, 0.213711, -0.120051, -1.26052, 0.686323, 0.678135, -0.180384, -0.191197, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.421049] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11213] 1760991385420933, 26.3577, 0.213711, -0.120051, -1.26052, 0.686323, 0.678135, -0.180384, -0.191197, -0.0404585, 0, -0.0155986, 0.0555634, 0, -0.132178, 
[2025-10-20 16:16:25.423756] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11215] 1760991385423636, 26.3604, 0.213711, -0.120051, -1.26052, 0.686323, 0.678135, -0.180384, -0.191197, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.426178] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11216] 1760991385426066, 26.3629, 0.213711, -0.120051, -1.26052, 0.686323, 0.678135, -0.180384, -0.191197, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.428728] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11217] 1760991385428614, 26.3654, 0.213294, -0.120088, -1.26065, 0.686218, 0.6783, -0.180725, -0.190663, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.431434] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11219] 1760991385431346, 26.3681, 0.213294, -0.120088, -1.26065, 0.686218, 0.6783, -0.180725, -0.190663, -0.0417079, -0.00372355, -0.012637, 0.0809789, 0, -0.150676, 
[2025-10-20 16:16:25.433976] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11220] 1760991385433834, 26.3706, 0.213294, -0.120088, -1.26065, 0.686218, 0.6783, -0.180725, -0.190663, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.436790] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11221] 1760991385436679, 26.3735, 0.213294, -0.120088, -1.26065, 0.686218, 0.6783, -0.180725, -0.190663, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.439359] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11222] 1760991385439243, 26.376, 0.212874, -0.120144, -1.26082, 0.686096, 0.678428, -0.18103, -0.190358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.442044] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11224] 1760991385441954, 26.3788, 0.212874, -0.120144, -1.26082, 0.686096, 0.678428, -0.18103, -0.190358, -0.0419823, -0.00559861, -0.0170899, 0.0656724, 0, -0.107216, 
[2025-10-20 16:16:25.447245] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11225] 1760991385447129, 26.3839, 0.212874, -0.120144, -1.26082, 0.686096, 0.678428, -0.18103, -0.190358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.447991] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11226] 1760991385447873, 26.3847, 0.212475, -0.120205, -1.26099, 0.685928, 0.678582, -0.181163, -0.19029, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.451024] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11227] 1760991385450911, 26.3877, 0.212475, -0.120205, -1.26099, 0.685928, 0.678582, -0.181163, -0.19029, -0.0399336, -0.00614862, -0.0173401, 0.0595093, 0, -0.0455458, 
[2025-10-20 16:16:25.453839] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11229] 1760991385453724, 26.3905, 0.212475, -0.120205, -1.26099, 0.685928, 0.678582, -0.181163, -0.19029, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.456487] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11230] 1760991385456378, 26.3932, 0.212475, -0.120205, -1.26099, 0.685928, 0.678582, -0.181163, -0.19029, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.459090] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11231] 1760991385458977, 26.3958, 0.212063, -0.120265, -1.26118, 0.685732, 0.678763, -0.181315, -0.190205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.461816] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11232] 1760991385461729, 26.3985, 0.212063, -0.120265, -1.26118, 0.685732, 0.678763, -0.181315, -0.190205, -0.0412485, -0.00596034, -0.018757, 0.069809, 0, -0.0536488, 
[2025-10-20 16:16:25.464375] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11234] 1760991385464262, 26.4011, 0.212063, -0.120265, -1.26118, 0.685732, 0.678763, -0.181315, -0.190205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.467035] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11235] 1760991385466916, 26.4037, 0.212063, -0.120265, -1.26118, 0.685732, 0.678763, -0.181315, -0.190205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.469737] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11236] 1760991385469620, 26.4064, 0.211602, -0.120311, -1.26133, 0.68563, 0.678903, -0.181425, -0.189968, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.472552] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11238] 1760991385472437, 26.4092, 0.211602, -0.120311, -1.26133, 0.68563, 0.678903, -0.181425, -0.189968, -0.0460192, -0.00460432, -0.0147439, 0.0534773, 0, -0.0656752, 
[2025-10-20 16:16:25.475483] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11239] 1760991385475358, 26.4122, 0.211602, -0.120311, -1.26133, 0.68563, 0.678903, -0.181425, -0.189968, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.478174] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11240] 1760991385478052, 26.4149, 0.211167, -0.120372, -1.26149, 0.685543, 0.679016, -0.181565, -0.189743, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.480949] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11241] 1760991385480803, 26.4176, 0.211167, -0.120372, -1.26149, 0.685543, 0.679016, -0.181565, -0.189743, -0.0434976, -0.00608416, -0.0161868, 0.0474334, 0, -0.0664895, 
[2025-10-20 16:16:25.483499] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11243] 1760991385483362, 26.4202, 0.211167, -0.120372, -1.26149, 0.685543, 0.679016, -0.181565, -0.189743, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.486416] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11244] 1760991385486295, 26.4231, 0.211167, -0.120372, -1.26149, 0.685543, 0.679016, -0.181565, -0.189743, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.488938] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11245] 1760991385488810, 26.4256, 0.210721, -0.120438, -1.26164, 0.685415, 0.679118, -0.181734, -0.189678, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.491695] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11246] 1760991385491575, 26.4284, 0.210721, -0.120438, -1.26164, 0.685415, 0.679118, -0.181734, -0.189678, -0.0446394, -0.00658987, -0.0148995, 0.0464916, 0, -0.0467281, 
[2025-10-20 16:16:25.495302] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11248] 1760991385495189, 26.432, 0.210721, -0.120438, -1.26164, 0.685415, 0.679118, -0.181734, -0.189678, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.496790] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11249] 1760991385496672, 26.4335, 0.210721, -0.120438, -1.26164, 0.685415, 0.679118, -0.181734, -0.189678, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.499485] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11250] 1760991385499356, 26.4362, 0.210246, -0.120521, -1.2618, 0.685263, 0.679205, -0.181858, -0.189798, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.502128] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11251] 1760991385502009, 26.4388, 0.210246, -0.120521, -1.2618, 0.685263, 0.679205, -0.181858, -0.189798, -0.0474741, -0.00829272, -0.0163074, 0.0375867, 0.0359774, 0, 
[2025-10-20 16:16:25.504945] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11253] 1760991385504817, 26.4416, 0.210246, -0.120521, -1.2618, 0.685263, 0.679205, -0.181858, -0.189798, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.507280] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11254] 1760991385507148, 26.4439, 0.209819, -0.120595, -1.26196, 0.685215, 0.679283, -0.1819, -0.18965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.510347] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11255] 1760991385510211, 26.447, 0.209819, -0.120595, -1.26196, 0.685215, 0.679283, -0.1819, -0.18965, -0.0427314, -0.00746204, -0.0157917, 0, 0, -0.0357115, 
[2025-10-20 16:16:25.513803] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11257] 1760991385513676, 26.4505, 0.209819, -0.120595, -1.26196, 0.685215, 0.679283, -0.1819, -0.18965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.515934] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11258] 1760991385515817, 26.4526, 0.209819, -0.120595, -1.26196, 0.685215, 0.679283, -0.1819, -0.18965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.518402] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11259] 1760991385518277, 26.4551, 0.209383, -0.120706, -1.2621, 0.685042, 0.679359, -0.181906, -0.189997, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.521200] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11260] 1760991385521075, 26.4579, 0.209383, -0.120706, -1.2621, 0.685042, 0.679359, -0.181906, -0.189997, -0.043626, -0.0110798, -0.0144881, 0, 0.0516891, 0.0441023, 
[2025-10-20 16:16:25.523675] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11262] 1760991385523544, 26.4603, 0.209383, -0.120706, -1.2621, 0.685042, 0.679359, -0.181906, -0.189997, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.526752] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11263] 1760991385526630, 26.4634, 0.209383, -0.120706, -1.2621, 0.685042, 0.679359, -0.181906, -0.189997, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.529109] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11264] 1760991385528989, 26.4658, 0.20897, -0.120836, -1.26232, 0.685108, 0.679258, -0.182077, -0.189958, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.531679] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11265] 1760991385531582, 26.4684, 0.20897, -0.120836, -1.26232, 0.685108, 0.679258, -0.182077, -0.189958, -0.0412733, -0.0129592, -0.0222374, 0, 0, 0, 
[2025-10-20 16:16:25.534308] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11267] 1760991385534189, 26.471, 0.20897, -0.120836, -1.26232, 0.685108, 0.679258, -0.182077, -0.189958, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.536779] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11268] 1760991385536657, 26.4735, 0.20897, -0.120836, -1.26232, 0.685108, 0.679258, -0.182077, -0.189958, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.539180] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11269] 1760991385539048, 26.4758, 0.208515, -0.120879, -1.26241, 0.685002, 0.679422, -0.182098, -0.189734, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.541874] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11270] 1760991385541779, 26.4786, 0.208515, -0.120879, -1.26241, 0.685002, 0.679422, -0.182098, -0.189734, -0.045524, -0.00431304, -0.00866843, 0.0536323, 0, -0.0508033, 
[2025-10-20 16:16:25.544348] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11272] 1760991385544234, 26.481, 0.208515, -0.120879, -1.26241, 0.685002, 0.679422, -0.182098, -0.189734, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.546817] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11273] 1760991385546702, 26.4835, 0.208515, -0.120879, -1.26241, 0.685002, 0.679422, -0.182098, -0.189734, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.549440] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11274] 1760991385549324, 26.4861, 0.208089, -0.120932, -1.26259, 0.685158, 0.679426, -0.182244, -0.189013, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.552285] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11276] 1760991385552157, 26.489, 0.208089, -0.120932, -1.26259, 0.685158, 0.679426, -0.182244, -0.189013, -0.042536, -0.00527144, -0.0178975, 0, -0.0835836, -0.13157, 
[2025-10-20 16:16:25.554627] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11277] 1760991385554514, 26.4913, 0.208089, -0.120932, -1.26259, 0.685158, 0.679426, -0.182244, -0.189013, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.557720] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11278] 1760991385557604, 26.4944, 0.207617, -0.121005, -1.26273, 0.685075, 0.679512, -0.182208, -0.189038, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.560580] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11279] 1760991385560455, 26.4973, 0.207617, -0.121005, -1.26273, 0.685075, 0.679512, -0.182208, -0.189038, -0.0472298, -0.00738045, -0.0138822, 0, 0, 0, 
[2025-10-20 16:16:25.562932] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11281] 1760991385562826, 26.4996, 0.207617, -0.121005, -1.26273, 0.685075, 0.679512, -0.182208, -0.189038, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.565560] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11282] 1760991385565447, 26.5022, 0.207617, -0.121005, -1.26273, 0.685075, 0.679512, -0.182208, -0.189038, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.568087] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11283] 1760991385567971, 26.5048, 0.207231, -0.121136, -1.26292, 0.685221, 0.67944, -0.182302, -0.188678, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.570913] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11284] 1760991385570761, 26.5076, 0.207231, -0.121136, -1.26292, 0.685221, 0.67944, -0.182302, -0.188678, -0.0386386, -0.0131113, -0.0193282, 0, -0.038743, -0.0628996, 
[2025-10-20 16:16:25.573953] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11286] 1760991385573839, 26.5106, 0.207231, -0.121136, -1.26292, 0.685221, 0.67944, -0.182302, -0.188678, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.576746] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11287] 1760991385576636, 26.5134, 0.207231, -0.121136, -1.26292, 0.685221, 0.67944, -0.182302, -0.188678, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.579366] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11288] 1760991385579252, 26.5161, 0.206875, -0.121277, -1.26304, 0.685167, 0.679486, -0.182382, -0.188629, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.582063] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11289] 1760991385581974, 26.5188, 0.206875, -0.121277, -1.26304, 0.685167, 0.679486, -0.182382, -0.188629, -0.0355517, -0.0140659, -0.0113292, 0, 0, 0, 
[2025-10-20 16:16:25.584774] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11291] 1760991385584657, 26.5215, 0.206875, -0.121277, -1.26304, 0.685167, 0.679486, -0.182382, -0.188629, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.587016] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11292] 1760991385586901, 26.5237, 0.206875, -0.121277, -1.26304, 0.685167, 0.679486, -0.182382, -0.188629, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.590591] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11293] 1760991385590506, 26.5273, 0.206525, -0.121392, -1.26314, 0.685233, 0.679514, -0.182496, -0.188181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.592946] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11295] 1760991385592830, 26.5296, 0.206525, -0.121392, -1.26314, 0.685233, 0.679514, -0.182496, -0.188181, -0.0349888, -0.0115058, -0.0107259, 0, -0.0484228, -0.0877896, 
[2025-10-20 16:16:25.595708] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11296] 1760991385595591, 26.5324, 0.206525, -0.121392, -1.26314, 0.685233, 0.679514, -0.182496, -0.188181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.598230] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11297] 1760991385598111, 26.5349, 0.206135, -0.121513, -1.26323, 0.685175, 0.679565, -0.182567, -0.188141, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.601058] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11298] 1760991385600964, 26.5378, 0.206135, -0.121513, -1.26323, 0.685175, 0.679565, -0.182567, -0.188141, -0.0390136, -0.0121186, -0.00908893, 0, 0, 0, 
[2025-10-20 16:16:25.603430] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11300] 1760991385603318, 26.5401, 0.206135, -0.121513, -1.26323, 0.685175, 0.679565, -0.182567, -0.188141, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.606805] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11301] 1760991385606691, 26.5435, 0.206135, -0.121513, -1.26323, 0.685175, 0.679565, -0.182567, -0.188141, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.608995] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11302] 1760991385608877, 26.5457, 0.20573, -0.121594, -1.26334, 0.685213, 0.67955, -0.182668, -0.187953, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.611517] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11304] 1760991385611462, 26.5483, 0.20573, -0.121594, -1.26334, 0.685213, 0.67955, -0.182668, -0.187953, -0.040505, -0.00807108, -0.0109612, 0, 0, -0.0435369, 
[2025-10-20 16:16:25.615204] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11305] 1760991385615090, 26.5519, 0.20573, -0.121594, -1.26334, 0.685213, 0.67955, -0.182668, -0.187953, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.616652] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11306] 1760991385616545, 26.5533, 0.20573, -0.121594, -1.26334, 0.685213, 0.67955, -0.182668, -0.187953, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.619119] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11307] 1760991385619005, 26.5558, 0.205302, -0.122307, -1.26425, 0.685293, 0.678817, -0.18343, -0.189563, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:25.623291] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [11309] 1760991385623167, 26.56, 0.205302, -0.122307, -1.26425, 0.685293, 0.678817, -0.18343, -0.189563, -0.0427702, -0.0713054, -0.0902856, -0.168777, 0.346112, 0.172892, 
