[2025-10-20 11:11:37.964915] [0x0000007f8afdc7c0] [MocapTag] [0x00003005] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:11:44.389658] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3034] 1760973104389538, 9.09729, 0.104332, -0.231585, -0.325853, 0.706358, 0.707565, 0.0171213, 0.0108268, 0.00255387, -0.005674, 0.00491277, -0.0358343, 0, 0, 
[2025-10-20 11:11:44.392165] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3035] 1760973104392052, 9.09981, 0.104332, -0.231585, -0.325853, 0.706358, 0.707565, 0.0171213, 0.0108268, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.395992] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3037] 1760973104395917, 9.10367, 0.104332, -0.231585, -0.325853, 0.706358, 0.707565, 0.0171213, 0.0108268, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.397504] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3038] 1760973104397382, 9.10514, 0.104315, -0.231594, -0.325862, 0.70637, 0.707552, 0.0171759, 0.0107781, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.400179] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3039] 1760973104400070, 9.10783, 0.104315, -0.231594, -0.325862, 0.70637, 0.707552, 0.0171759, 0.0107781, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.402734] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3040] 1760973104402627, 9.11038, 0.104315, -0.231594, -0.325862, 0.70637, 0.707552, 0.0171759, 0.0107781, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.405278] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3041] 1760973104405190, 9.11295, 0.104315, -0.231594, -0.325862, 0.70637, 0.707552, 0.0171759, 0.0107781, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.407921] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3043] 1760973104407808, 9.11556, 0.104342, -0.231578, -0.32586, 0.706301, 0.70762, 0.0171631, 0.0109009, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.410613] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3044] 1760973104410506, 9.11826, 0.104342, -0.231578, -0.32586, 0.706301, 0.70762, 0.0171631, 0.0109009, 0.00270484, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.414656] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3045] 1760973104414536, 9.12229, 0.104342, -0.231578, -0.32586, 0.706301, 0.70762, 0.0171631, 0.0109009, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.415775] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3047] 1760973104415718, 9.12347, 0.104336, -0.231617, -0.325825, 0.706429, 0.707493, 0.0171373, 0.0108655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.418619] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3048] 1760973104418496, 9.12625, 0.104336, -0.231617, -0.325825, 0.706429, 0.707493, 0.0171373, 0.0108655, 0, -0.00392074, 0.00344426, -0.0359654, 0, 0, 
[2025-10-20 11:11:44.421022] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3049] 1760973104420912, 9.12867, 0.104336, -0.231617, -0.325825, 0.706429, 0.707493, 0.0171373, 0.0108655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.423605] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3050] 1760973104423500, 9.13126, 0.104336, -0.231617, -0.325825, 0.706429, 0.707493, 0.0171373, 0.0108655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.426300] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3052] 1760973104426183, 9.13394, 0.104376, -0.231557, -0.32586, 0.706236, 0.707685, 0.0171431, 0.0109245, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.429057] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3053] 1760973104428946, 9.1367, 0.104376, -0.231557, -0.32586, 0.706236, 0.707685, 0.0171431, 0.0109245, 0.00399722, 0.00602472, -0.00348158, 0.0542402, 0, 0, 
[2025-10-20 11:11:44.431562] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3054] 1760973104431447, 9.1392, 0.104376, -0.231557, -0.32586, 0.706236, 0.707685, 0.0171431, 0.0109245, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.434121] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3055] 1760973104434011, 9.14177, 0.104376, -0.231557, -0.32586, 0.706236, 0.707685, 0.0171431, 0.0109245, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.437008] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3057] 1760973104436895, 9.14465, 0.104412, -0.231572, -0.325801, 0.706333, 0.70759, 0.0170499, 0.0109262, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.439511] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3058] 1760973104439402, 9.14716, 0.104412, -0.231572, -0.325801, 0.706333, 0.70759, 0.0170499, 0.0109262, 0.00354469, 0, 0.00587088, 0, 0, 0, 
[2025-10-20 11:11:44.442107] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3059] 1760973104442001, 9.14976, 0.104412, -0.231572, -0.325801, 0.706333, 0.70759, 0.0170499, 0.0109262, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.444893] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3060] 1760973104444776, 9.15253, 0.104412, -0.231572, -0.325801, 0.706333, 0.70759, 0.0170499, 0.0109262, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.447446] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3062] 1760973104447330, 9.15509, 0.104434, -0.231576, -0.325765, 0.706404, 0.70752, 0.0169716, 0.0110142, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.449943] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3063] 1760973104449831, 9.15759, 0.104434, -0.231576, -0.325765, 0.706404, 0.70752, 0.0169716, 0.0110142, 0.00225608, 0, 0.00358768, 0, 0, 0, 
[2025-10-20 11:11:44.452755] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3064] 1760973104452645, 9.1604, 0.104434, -0.231576, -0.325765, 0.706404, 0.70752, 0.0169716, 0.0110142, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.455378] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3065] 1760973104455291, 9.16305, 0.104434, -0.231576, -0.325765, 0.706404, 0.70752, 0.0169716, 0.0110142, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.458102] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3067] 1760973104457955, 9.16571, 0.104438, -0.231539, -0.325851, 0.706199, 0.707722, 0.0170509, 0.0110003, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.460744] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3068] 1760973104460636, 9.16839, 0.104438, -0.231539, -0.325851, 0.706199, 0.707722, 0.0170509, 0.0110003, 0, 0.0036114, -0.0085327, 0.0579953, 0, 0, 
[2025-10-20 11:11:44.463295] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3069] 1760973104463181, 9.17094, 0.104438, -0.231539, -0.325851, 0.706199, 0.707722, 0.0170509, 0.0110003, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.465904] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3071] 1760973104465821, 9.17358, 0.104431, -0.231567, -0.325788, 0.706373, 0.707551, 0.0170113, 0.0109275, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.468895] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3072] 1760973104468780, 9.17654, 0.104431, -0.231567, -0.325788, 0.706373, 0.707551, 0.0170113, 0.0109275, 0, -0.00275103, 0.0062393, -0.0487328, 0, 0, 
[2025-10-20 11:11:44.471250] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3073] 1760973104471143, 9.1789, 0.104431, -0.231567, -0.325788, 0.706373, 0.707551, 0.0170113, 0.0109275, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.474013] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3074] 1760973104473903, 9.18166, 0.104431, -0.231567, -0.325788, 0.706373, 0.707551, 0.0170113, 0.0109275, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.476643] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3076] 1760973104476530, 9.18429, 0.104405, -0.231582, -0.325807, 0.706315, 0.707607, 0.0170369, 0.011006, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.479370] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3077] 1760973104479264, 9.18702, 0.104405, -0.231582, -0.325807, 0.706315, 0.707607, 0.0170369, 0.011006, -0.00265808, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.482455] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3078] 1760973104482341, 9.1901, 0.104405, -0.231582, -0.325807, 0.706315, 0.707607, 0.0170369, 0.011006, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.484493] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3079] 1760973104484378, 9.19213, 0.104405, -0.231582, -0.325807, 0.706315, 0.707607, 0.0170369, 0.011006, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.487178] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3081] 1760973104487057, 9.19481, 0.104386, -0.231564, -0.325824, 0.706266, 0.707655, 0.0171022, 0.0109913, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.489938] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3082] 1760973104489825, 9.19758, 0.104386, -0.231564, -0.325824, 0.706266, 0.707655, 0.0171022, 0.0109913, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.492493] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3083] 1760973104492386, 9.20014, 0.104386, -0.231564, -0.325824, 0.706266, 0.707655, 0.0171022, 0.0109913, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.495702] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3085] 1760973104495646, 9.2034, 0.104386, -0.231564, -0.325824, 0.706266, 0.707655, 0.0171022, 0.0109913, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.498330] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3086] 1760973104498217, 9.20597, 0.104396, -0.231595, -0.32579, 0.706345, 0.707576, 0.0170474, 0.0110488, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.500975] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3087] 1760973104500871, 9.20863, 0.104396, -0.231595, -0.32579, 0.706345, 0.707576, 0.0170474, 0.0110488, 0, -0.00315719, 0.0033662, 0, 0, 0, 
[2025-10-20 11:11:44.503650] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3088] 1760973104503539, 9.21129, 0.104396, -0.231595, -0.32579, 0.706345, 0.707576, 0.0170474, 0.0110488, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.506371] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3090] 1760973104506255, 9.21401, 0.104367, -0.231551, -0.325862, 0.706268, 0.707652, 0.0171408, 0.0109907, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.509072] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3091] 1760973104508958, 9.21671, 0.104367, -0.231551, -0.325862, 0.706268, 0.707652, 0.0171408, 0.0109907, -0.00288798, 0.00440121, -0.0072395, 0, 0, 0, 
[2025-10-20 11:11:44.511630] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3092] 1760973104511524, 9.21928, 0.104367, -0.231551, -0.325862, 0.706268, 0.707652, 0.0171408, 0.0109907, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.514345] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3093] 1760973104514235, 9.22199, 0.104367, -0.231551, -0.325862, 0.706268, 0.707652, 0.0171408, 0.0109907, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.516948] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3095] 1760973104516824, 9.22458, 0.104389, -0.231569, -0.32585, 0.706294, 0.707628, 0.0170824, 0.0109175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.519665] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3096] 1760973104519555, 9.22731, 0.104389, -0.231569, -0.32585, 0.706294, 0.707628, 0.0170824, 0.0109175, 0.00222167, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.522128] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3097] 1760973104522013, 9.22977, 0.104389, -0.231569, -0.32585, 0.706294, 0.707628, 0.0170824, 0.0109175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.524915] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3098] 1760973104524802, 9.23256, 0.104389, -0.231569, -0.32585, 0.706294, 0.707628, 0.0170824, 0.0109175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.527551] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3100] 1760973104527437, 9.23519, 0.104387, -0.231557, -0.325807, 0.706377, 0.707547, 0.017042, 0.0108694, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.530450] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3101] 1760973104530338, 9.23809, 0.104387, -0.231557, -0.325807, 0.706377, 0.707547, 0.017042, 0.0108694, 0, 0, 0.00430826, 0, 0, 0, 
[2025-10-20 11:11:44.532874] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3102] 1760973104532768, 9.24052, 0.104387, -0.231557, -0.325807, 0.706377, 0.707547, 0.017042, 0.0108694, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.535491] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3104] 1760973104535430, 9.24319, 0.104392, -0.231507, -0.325864, 0.7062, 0.70772, 0.017134, 0.0109379, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.538481] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3105] 1760973104538367, 9.24612, 0.104392, -0.231507, -0.325864, 0.7062, 0.70772, 0.017134, 0.0109379, 0, 0.00496951, -0.00566088, 0.049603, 0, 0, 
[2025-10-20 11:11:44.540773] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3106] 1760973104540668, 9.24842, 0.104392, -0.231507, -0.325864, 0.7062, 0.70772, 0.017134, 0.0109379, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.543639] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3107] 1760973104543529, 9.25128, 0.104392, -0.231507, -0.325864, 0.7062, 0.70772, 0.017134, 0.0109379, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.546177] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3109] 1760973104546081, 9.25384, 0.104334, -0.23157, -0.325817, 0.706307, 0.707614, 0.0171267, 0.0109398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.549746] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3110] 1760973104549635, 9.25739, 0.104334, -0.23157, -0.325817, 0.706307, 0.707614, 0.0171267, 0.0109398, -0.00576803, -0.00629788, 0.00467991, 0, 0, 0, 
[2025-10-20 11:11:44.552259] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3111] 1760973104552151, 9.25991, 0.104334, -0.23157, -0.325817, 0.706307, 0.707614, 0.0171267, 0.0109398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.555198] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3112] 1760973104555109, 9.26286, 0.104334, -0.23157, -0.325817, 0.706307, 0.707614, 0.0171267, 0.0109398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.557698] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3114] 1760973104557585, 9.26534, 0.10434, -0.231571, -0.325827, 0.706324, 0.707595, 0.0171991, 0.0109559, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.560630] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3115] 1760973104560521, 9.26828, 0.10434, -0.231571, -0.325827, 0.706324, 0.707595, 0.0171991, 0.0109559, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.563114] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3116] 1760973104563005, 9.27076, 0.10434, -0.231571, -0.325827, 0.706324, 0.707595, 0.0171991, 0.0109559, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.565640] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3117] 1760973104565554, 9.27331, 0.104327, -0.23158, -0.325808, 0.706328, 0.707592, 0.0171838, 0.0108979, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.568562] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3119] 1760973104568450, 9.27621, 0.104327, -0.23158, -0.325808, 0.706328, 0.707592, 0.0171838, 0.0108979, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.571658] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3120] 1760973104571544, 9.2793, 0.104327, -0.23158, -0.325808, 0.706328, 0.707592, 0.0171838, 0.0108979, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.575389] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3122] 1760973104575332, 9.28309, 0.104327, -0.23158, -0.325808, 0.706328, 0.707592, 0.0171838, 0.0108979, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.577936] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3123] 1760973104577814, 9.28557, 0.104299, -0.231606, -0.325779, 0.706455, 0.707469, 0.0171497, 0.0107192, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.580664] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3124] 1760973104580554, 9.28831, 0.104299, -0.231606, -0.325779, 0.706455, 0.707469, 0.0171497, 0.0107192, -0.00281851, -0.00260439, 0.00284163, -0.0350237, 0, 0, 
[2025-10-20 11:11:44.583284] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3125] 1760973104583172, 9.29093, 0.104299, -0.231606, -0.325779, 0.706455, 0.707469, 0.0171497, 0.0107192, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.585779] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3127] 1760973104585707, 9.29346, 0.104299, -0.231606, -0.325779, 0.706455, 0.707469, 0.0171497, 0.0107192, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.588324] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3128] 1760973104588213, 9.29597, 0.104294, -0.231585, -0.325901, 0.706288, 0.707635, 0.0172249, 0.0106773, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.591115] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3129] 1760973104591010, 9.29877, 0.104294, -0.231585, -0.325901, 0.706288, 0.707635, 0.0172249, 0.0106773, 0, 0.00204431, -0.0121327, 0.047338, 0, 0, 
[2025-10-20 11:11:44.593811] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3130] 1760973104593701, 9.30146, 0.104294, -0.231585, -0.325901, 0.706288, 0.707635, 0.0172249, 0.0106773, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.596419] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3132] 1760973104596307, 9.30406, 0.104285, -0.231635, -0.325873, 0.706409, 0.707515, 0.0171458, 0.0107226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.599299] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3133] 1760973104599186, 9.30694, 0.104285, -0.231635, -0.325873, 0.706409, 0.707515, 0.0171458, 0.0107226, 0, -0.00497837, 0.00281414, 0, 0, 0, 
[2025-10-20 11:11:44.602397] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3134] 1760973104602288, 9.31004, 0.104285, -0.231635, -0.325873, 0.706409, 0.707515, 0.0171458, 0.0107226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.605343] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3136] 1760973104605284, 9.31304, 0.104285, -0.231635, -0.325873, 0.706409, 0.707515, 0.0171458, 0.0107226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.607938] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3137] 1760973104607825, 9.31558, 0.104283, -0.2316, -0.325856, 0.706388, 0.707534, 0.017168, 0.0107949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.610745] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3138] 1760973104610636, 9.31839, 0.104283, -0.2316, -0.325856, 0.706388, 0.707534, 0.017168, 0.0107949, 0, 0.0035481, 0, 0, 0, 0, 
[2025-10-20 11:11:44.613339] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3139] 1760973104613228, 9.32098, 0.104283, -0.2316, -0.325856, 0.706388, 0.707534, 0.017168, 0.0107949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.615770] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3141] 1760973104615701, 9.32346, 0.104295, -0.231574, -0.325904, 0.706303, 0.707617, 0.0172425, 0.0108171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.618697] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3142] 1760973104618583, 9.32634, 0.104295, -0.231574, -0.325904, 0.706303, 0.707617, 0.0172425, 0.0108171, 0, 0.00259388, -0.0047599, 0, 0, 0, 
[2025-10-20 11:11:44.621316] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3143] 1760973104621203, 9.32896, 0.104295, -0.231574, -0.325904, 0.706303, 0.707617, 0.0172425, 0.0108171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.623998] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3144] 1760973104623890, 9.33165, 0.104295, -0.231574, -0.325904, 0.706303, 0.707617, 0.0172425, 0.0108171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.626544] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3146] 1760973104626425, 9.33418, 0.104317, -0.231583, -0.325849, 0.706374, 0.70755, 0.0171244, 0.0107419, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.629197] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3147] 1760973104629082, 9.33684, 0.104317, -0.231583, -0.325849, 0.706374, 0.70755, 0.0171244, 0.0107419, 0.00218229, 0, 0.00554148, 0, 0, 0, 
[2025-10-20 11:11:44.631835] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3148] 1760973104631726, 9.33948, 0.104317, -0.231583, -0.325849, 0.706374, 0.70755, 0.0171244, 0.0107419, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.634550] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3149] 1760973104634429, 9.34219, 0.104317, -0.231583, -0.325849, 0.706374, 0.70755, 0.0171244, 0.0107419, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.637613] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3151] 1760973104637503, 9.34526, 0.104303, -0.23155, -0.325873, 0.706289, 0.707631, 0.0172295, 0.0108354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.640122] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3152] 1760973104640016, 9.34777, 0.104303, -0.23155, -0.325873, 0.706289, 0.707631, 0.0172295, 0.0108354, 0, 0.00329, -0.00244253, 0, 0, 0, 
[2025-10-20 11:11:44.642720] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3153] 1760973104642609, 9.35037, 0.104303, -0.23155, -0.325873, 0.706289, 0.707631, 0.0172295, 0.0108354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.645369] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3155] 1760973104645310, 9.35307, 0.104303, -0.23155, -0.325873, 0.706289, 0.707631, 0.0172295, 0.0108354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.647961] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3156] 1760973104647845, 9.3556, 0.104335, -0.231558, -0.325852, 0.70634, 0.707582, 0.0171687, 0.0107953, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.650558] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3157] 1760973104650446, 9.3582, 0.104335, -0.231558, -0.325852, 0.70634, 0.707582, 0.0171687, 0.0107953, 0.00322569, 0, 0.00213413, 0, 0, 0, 
[2025-10-20 11:11:44.653253] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3158] 1760973104653146, 9.3609, 0.104335, -0.231558, -0.325852, 0.70634, 0.707582, 0.0171687, 0.0107953, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.656046] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3160] 1760973104655969, 9.36373, 0.104366, -0.231587, -0.325801, 0.706481, 0.707443, 0.0170778, 0.010824, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.660189] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3161] 1760973104660075, 9.36783, 0.104366, -0.231587, -0.325801, 0.706481, 0.707443, 0.0170778, 0.010824, 0.00305969, -0.00290692, 0.00505775, -0.0399351, 0, 0, 
[2025-10-20 11:11:44.661135] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3162] 1760973104661031, 9.36879, 0.104366, -0.231587, -0.325801, 0.706481, 0.707443, 0.0170778, 0.010824, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.663931] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3163] 1760973104663820, 9.37158, 0.104366, -0.231587, -0.325801, 0.706481, 0.707443, 0.0170778, 0.010824, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:44.666417] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [3165] 1760973104666297, 9.37405, 0.104342, -0.231537, -0.325885, 0.706298, 0.707622, 0.0171814, 0.0108563, 0, 0, 0, 0, 0, 0, 
