[2025-10-20 15:39:44.690780] [0x0000007f900067c0] [MocapTag] [0x00000a55] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:40:01.514251] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7968] 1760989201514197, 19.5758, -1.37825, -1.06832, -1.29509, -0.0128052, 0.027096, -0.693408, -0.719922, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.517059] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7969] 1760989201516942, 19.5786, -1.37825, -1.06832, -1.29509, -0.0128052, 0.027096, -0.693408, -0.719922, -2.01678, 0.1191, -0.0554035, -0.420892, -0.222261, 0.22192, 
[2025-10-20 15:40:01.519605] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7970] 1760989201519494, 19.5811, -1.37825, -1.06832, -1.29509, -0.0128052, 0.027096, -0.693408, -0.719922, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.522337] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7971] 1760989201522223, 19.5839, -1.37825, -1.06832, -1.29509, -0.0128052, 0.027096, -0.693408, -0.719922, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.524889] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7972] 1760989201524802, 19.5864, -1.39839, -1.06702, -1.29514, -0.0140019, 0.0277158, -0.69397, -0.719334, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.527671] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7974] 1760989201527554, 19.5892, -1.39839, -1.06702, -1.29514, -0.0140019, 0.0277158, -0.69397, -0.719334, -2.01367, 0.129801, -0.0054564, -0.162899, -0.0815533, 0.260115, 
[2025-10-20 15:40:01.530189] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7975] 1760989201530074, 19.5917, -1.39839, -1.06702, -1.29514, -0.0140019, 0.0277158, -0.69397, -0.719334, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.532843] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7976] 1760989201532727, 19.5944, -1.39839, -1.06702, -1.29514, -0.0140019, 0.0277158, -0.69397, -0.719334, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.535951] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7978] 1760989201535836, 19.5975, -1.41841, -1.06565, -1.2953, -0.0153281, 0.0279161, -0.694566, -0.718724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.541309] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7979] 1760989201541191, 19.6028, -1.41841, -1.06565, -1.2953, -0.0153281, 0.0279161, -0.694566, -0.718724, -2.00248, 0.137722, -0.0160503, -0.168014, -0.160534, 0.220299, 
[2025-10-20 15:40:01.541994] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7980] 1760989201541885, 19.6035, -1.41841, -1.06565, -1.2953, -0.0153281, 0.0279161, -0.694566, -0.718724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.543040] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7981] 1760989201542919, 19.6045, -1.41841, -1.06565, -1.2953, -0.0153281, 0.0279161, -0.694566, -0.718724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.545707] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7983] 1760989201545587, 19.6072, -1.4383, -1.06425, -1.29535, -0.0167215, 0.0282595, -0.69526, -0.718008, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.548315] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7984] 1760989201548199, 19.6098, -1.4383, -1.06425, -1.29535, -0.0167215, 0.0282595, -0.69526, -0.718008, -1.98908, 0.139786, -0.004219, -0.197005, -0.150586, 0.249887, 
[2025-10-20 15:40:01.550809] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7985] 1760989201550694, 19.6123, -1.4383, -1.06425, -1.29535, -0.0167215, 0.0282595, -0.69526, -0.718008, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.553461] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7986] 1760989201553344, 19.615, -1.45797, -1.06276, -1.29552, -0.0181299, 0.0284732, -0.695767, -0.717474, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.556077] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7988] 1760989201555956, 19.6176, -1.45797, -1.06276, -1.29552, -0.0181299, 0.0284732, -0.695767, -0.717474, -1.96678, 0.14845, -0.0174205, -0.1436, -0.170049, 0.233245, 
[2025-10-20 15:40:01.559161] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7989] 1760989201559049, 19.6207, -1.45797, -1.06276, -1.29552, -0.0181299, 0.0284732, -0.695767, -0.717474, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.561571] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7990] 1760989201561454, 19.6231, -1.45797, -1.06276, -1.29552, -0.0181299, 0.0284732, -0.695767, -0.717474, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.563959] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7991] 1760989201563844, 19.6255, -1.47751, -1.06127, -1.29559, -0.0197119, 0.0288415, -0.696384, -0.716819, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.566663] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7993] 1760989201566549, 19.6282, -1.47751, -1.06127, -1.29559, -0.0197119, 0.0288415, -0.696384, -0.716819, -1.9541, 0.148909, -0.00662173, -0.176251, -0.173527, 0.279713, 
[2025-10-20 15:40:01.569314] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7994] 1760989201569202, 19.6308, -1.47751, -1.06127, -1.29559, -0.0197119, 0.0288415, -0.696384, -0.716819, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.571836] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7995] 1760989201571721, 19.6334, -1.47751, -1.06127, -1.29559, -0.0197119, 0.0288415, -0.696384, -0.716819, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.574733] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7997] 1760989201574624, 19.6363, -1.49695, -1.05975, -1.2957, -0.0208749, 0.029253, -0.696848, -0.716318, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.577554] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7998] 1760989201577442, 19.6391, -1.49695, -1.05975, -1.2957, -0.0208749, 0.029253, -0.696848, -0.716318, -1.94422, 0.152295, -0.0111003, -0.134134, -0.107872, 0.225139, 
[2025-10-20 15:40:01.579854] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [7999] 1760989201579739, 19.6414, -1.49695, -1.05975, -1.2957, -0.0208749, 0.029253, -0.696848, -0.716318, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.582719] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8000] 1760989201582603, 19.6442, -1.49695, -1.05975, -1.2957, -0.0208749, 0.029253, -0.696848, -0.716318, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.585100] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8002] 1760989201585042, 19.6467, -1.51648, -1.0583, -1.29584, -0.0226433, 0.0289107, -0.697716, -0.715433, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.587836] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8003] 1760989201587685, 19.6493, -1.51648, -1.0583, -1.29584, -0.0226433, 0.0289107, -0.697716, -0.715433, -1.95262, 0.144965, -0.0138784, -0.238252, -0.304551, 0.206971, 
[2025-10-20 15:40:01.590631] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8004] 1760989201590514, 19.6521, -1.51648, -1.0583, -1.29584, -0.0226433, 0.0289107, -0.697716, -0.715433, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.593442] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8005] 1760989201593326, 19.655, -1.51648, -1.0583, -1.29584, -0.0226433, 0.0289107, -0.697716, -0.715433, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.595925] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8007] 1760989201595808, 19.6574, -1.53577, -1.05666, -1.29594, -0.0239306, 0.0292857, -0.698174, -0.714929, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.598925] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8008] 1760989201598810, 19.6604, -1.53577, -1.05666, -1.29594, -0.0239306, 0.0292857, -0.698174, -0.714929, -1.92871, 0.163707, -0.00998682, -0.132346, -0.131136, 0.237346, 
[2025-10-20 15:40:01.601641] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8009] 1760989201601527, 19.6632, -1.53577, -1.05666, -1.29594, -0.0239306, 0.0292857, -0.698174, -0.714929, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.604053] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8010] 1760989201603961, 19.6656, -1.55487, -1.05497, -1.29607, -0.0249919, 0.0293837, -0.698488, -0.714581, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.606829] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8012] 1760989201606715, 19.6683, -1.55487, -1.05497, -1.29607, -0.0249919, 0.0293837, -0.698488, -0.714581, -1.91042, 0.16912, -0.0134078, -0.0890732, -0.137813, 0.165963, 
[2025-10-20 15:40:01.609606] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8013] 1760989201609492, 19.6711, -1.55487, -1.05497, -1.29607, -0.0249919, 0.0293837, -0.698488, -0.714581, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.612078] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8014] 1760989201611964, 19.6736, -1.55487, -1.05497, -1.29607, -0.0249919, 0.0293837, -0.698488, -0.714581, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.614531] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8016] 1760989201614465, 19.6761, -1.57384, -1.05327, -1.29611, -0.0262504, 0.0295467, -0.698872, -0.714154, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.617200] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8017] 1760989201617076, 19.6787, -1.57384, -1.05327, -1.29611, -0.0262504, 0.0295467, -0.698872, -0.714154, -1.89692, 0.170542, -0.00354884, -0.109172, -0.157049, 0.20318, 
[2025-10-20 15:40:01.619800] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8018] 1760989201619683, 19.6813, -1.57384, -1.05327, -1.29611, -0.0262504, 0.0295467, -0.698872, -0.714154, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.622616] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8019] 1760989201622500, 19.6841, -1.57384, -1.05327, -1.29611, -0.0262504, 0.0295467, -0.698872, -0.714154, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.625164] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8021] 1760989201625044, 19.6867, -1.59268, -1.05151, -1.29614, -0.0271169, 0.0293274, -0.699298, -0.713714, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.627970] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8022] 1760989201627856, 19.6895, -1.59268, -1.05151, -1.29614, -0.0271169, 0.0293274, -0.699298, -0.713714, -1.884, 0.175704, -0.00364218, -0.116479, -0.157314, 0.0934601, 
[2025-10-20 15:40:01.630464] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8023] 1760989201630342, 19.692, -1.59268, -1.05151, -1.29614, -0.0271169, 0.0293274, -0.699298, -0.713714, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.632984] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8024] 1760989201632868, 19.6945, -1.59268, -1.05151, -1.29614, -0.0271169, 0.0293274, -0.699298, -0.713714, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.635612] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8026] 1760989201635492, 19.6971, -1.61145, -1.04971, -1.29619, -0.0278877, 0.0290268, -0.69939, -0.713606, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.638679] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8027] 1760989201638563, 19.7002, -1.61145, -1.04971, -1.29619, -0.0278877, 0.0290268, -0.69939, -0.713606, -1.8776, 0.180551, -0.00456483, 0, -0.151851, 0.0680923, 
[2025-10-20 15:40:01.641525] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8028] 1760989201641411, 19.703, -1.61145, -1.04971, -1.29619, -0.0278877, 0.0290268, -0.69939, -0.713606, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.643892] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8029] 1760989201643806, 19.7054, -1.63014, -1.04787, -1.29614, -0.0286169, 0.0286006, -0.699712, -0.713279, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.646555] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8031] 1760989201646441, 19.7081, -1.63014, -1.04787, -1.29614, -0.0286169, 0.0286006, -0.699712, -0.713279, -1.86871, 0.183704, 0.0044757, -0.0852823, -0.166556, 0.0445604, 
[2025-10-20 15:40:01.649122] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8032] 1760989201649012, 19.7106, -1.63014, -1.04787, -1.29614, -0.0286169, 0.0286006, -0.699712, -0.713279, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.651859] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8033] 1760989201651745, 19.7134, -1.63014, -1.04787, -1.29614, -0.0286169, 0.0286006, -0.699712, -0.713279, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.654409] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8035] 1760989201654311, 19.7159, -1.64866, -1.04602, -1.29615, -0.029003, 0.0281438, -0.699927, -0.71307, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.657177] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8036] 1760989201657063, 19.7187, -1.64866, -1.04602, -1.29615, -0.029003, 0.0281438, -0.699927, -0.71307, -1.85186, 0.184662, 0, -0.0551343, -0.121626, 0, 
[2025-10-20 15:40:01.659607] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8037] 1760989201659493, 19.7211, -1.64866, -1.04602, -1.29615, -0.029003, 0.0281438, -0.699927, -0.71307, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.663043] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8038] 1760989201662929, 19.7246, -1.64866, -1.04602, -1.29615, -0.029003, 0.0281438, -0.699927, -0.71307, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.665276] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8040] 1760989201665136, 19.7268, -1.66706, -1.04409, -1.29614, -0.0300458, 0.0275635, -0.700228, -0.712754, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.669058] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8041] 1760989201668942, 19.7306, -1.66706, -1.04409, -1.29614, -0.0300458, 0.0275635, -0.700228, -0.712754, -1.84025, 0.193536, 0, -0.0778437, -0.232282, 0.0674963, 
[2025-10-20 15:40:01.670405] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8042] 1760989201670291, 19.7319, -1.66706, -1.04409, -1.29614, -0.0300458, 0.0275635, -0.700228, -0.712754, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.673106] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8043] 1760989201672991, 19.7346, -1.68531, -1.04216, -1.29611, -0.0305205, 0.02709, -0.700454, -0.71253, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.675632] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8045] 1760989201675556, 19.7372, -1.68531, -1.04216, -1.29611, -0.0305205, 0.02709, -0.700454, -0.71253, -1.82492, 0.192351, 0.00326641, -0.0579834, -0.136562, 0, 
[2025-10-20 15:40:01.678309] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8046] 1760989201678190, 19.7398, -1.68531, -1.04216, -1.29611, -0.0305205, 0.02709, -0.700454, -0.71253, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.681640] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8047] 1760989201681527, 19.7432, -1.68531, -1.04216, -1.29611, -0.0305205, 0.02709, -0.700454, -0.71253, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.683444] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8048] 1760989201683335, 19.745, -1.70346, -1.04017, -1.29612, -0.0311039, 0.0264198, -0.700492, -0.712493, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.686319] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8050] 1760989201686195, 19.7478, -1.70346, -1.04017, -1.29612, -0.0311039, 0.0264198, -0.700492, -0.712493, -1.81451, 0.199574, 0, 0, -0.177671, 0, 
[2025-10-20 15:40:01.688919] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8051] 1760989201688804, 19.7504, -1.70346, -1.04017, -1.29612, -0.0311039, 0.0264198, -0.700492, -0.712493, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.691717] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8052] 1760989201691603, 19.7532, -1.70346, -1.04017, -1.29612, -0.0311039, 0.0264198, -0.700492, -0.712493, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.695027] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8054] 1760989201694902, 19.7565, -1.72148, -1.03815, -1.29607, -0.0315771, 0.0256788, -0.700713, -0.712282, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.697022] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8055] 1760989201696908, 19.7585, -1.72148, -1.03815, -1.29607, -0.0315771, 0.0256788, -0.700713, -0.712282, -1.80231, 0.201213, 0.00493214, -0.0542283, -0.174385, -0.0365973, 
[2025-10-20 15:40:01.699537] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8056] 1760989201699419, 19.761, -1.72148, -1.03815, -1.29607, -0.0315771, 0.0256788, -0.700713, -0.712282, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.702747] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8057] 1760989201702633, 19.7643, -1.72148, -1.03815, -1.29607, -0.0315771, 0.0256788, -0.700713, -0.712282, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.705187] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8059] 1760989201705065, 19.7667, -1.73936, -1.03615, -1.29606, -0.031792, 0.0249221, -0.700731, -0.712281, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.709053] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8060] 1760989201708938, 19.7706, -1.73936, -1.03615, -1.29606, -0.031792, 0.0249221, -0.700731, -0.712281, -1.78773, 0.20077, 0, 0, -0.138013, -0.0755072, 
[2025-10-20 15:40:01.710748] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8061] 1760989201710632, 19.7723, -1.73936, -1.03615, -1.29606, -0.031792, 0.0249221, -0.700731, -0.712281, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.713482] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8062] 1760989201713363, 19.775, -1.73936, -1.03615, -1.29606, -0.031792, 0.0249221, -0.700731, -0.712281, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.716156] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8064] 1760989201716040, 19.7777, -1.75708, -1.03406, -1.29603, -0.032638, 0.0241096, -0.700767, -0.712235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.718753] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8065] 1760989201718641, 19.7803, -1.75708, -1.03406, -1.29603, -0.032638, 0.0241096, -0.700767, -0.712235, -1.77194, 0.208816, 0.00321022, 0, -0.234799, 0, 
[2025-10-20 15:40:01.721761] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8066] 1760989201721641, 19.7833, -1.75708, -1.03406, -1.29603, -0.032638, 0.0241096, -0.700767, -0.712235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.724163] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8067] 1760989201724078, 19.7857, -1.77464, -1.03197, -1.29607, -0.0330456, 0.0232588, -0.700863, -0.712151, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.726915] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8069] 1760989201726800, 19.7884, -1.77464, -1.03197, -1.29607, -0.0330456, 0.0232588, -0.700863, -0.712151, -1.75598, 0.208554, -0.00457532, 0, -0.179346, -0.0613213, 
[2025-10-20 15:40:01.729493] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8070] 1760989201729381, 19.791, -1.77464, -1.03197, -1.29607, -0.0330456, 0.0232588, -0.700863, -0.712151, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.732182] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8071] 1760989201732067, 19.7937, -1.77464, -1.03197, -1.29607, -0.0330456, 0.0232588, -0.700863, -0.712151, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.734896] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8073] 1760989201734779, 19.7964, -1.79204, -1.02987, -1.29613, -0.0338141, 0.0225066, -0.701055, -0.71195, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.737443] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8074] 1760989201737328, 19.799, -1.79204, -1.02987, -1.29613, -0.0338141, 0.0225066, -0.701055, -0.71195, -1.73989, 0.210418, -0.00616603, -0.0469685, -0.217095, 0, 
[2025-10-20 15:40:01.739895] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8075] 1760989201739772, 19.8014, -1.79204, -1.02987, -1.29613, -0.0338141, 0.0225066, -0.701055, -0.71195, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.742727] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8076] 1760989201742612, 19.8042, -1.79204, -1.02987, -1.29613, -0.0338141, 0.0225066, -0.701055, -0.71195, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.745258] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8078] 1760989201745191, 19.8068, -1.80927, -1.02778, -1.29621, -0.0343816, 0.0219144, -0.701214, -0.711784, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.747983] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8079] 1760989201747861, 19.8095, -1.80927, -1.02778, -1.29621, -0.0343816, 0.0219144, -0.701214, -0.711784, -1.72368, 0.209342, -0.00799324, -0.0394583, -0.165736, 0, 
[2025-10-20 15:40:01.750472] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8080] 1760989201750357, 19.812, -1.80927, -1.02778, -1.29621, -0.0343816, 0.0219144, -0.701214, -0.711784, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.752981] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8081] 1760989201752865, 19.8145, -1.80927, -1.02778, -1.29621, -0.0343816, 0.0219144, -0.701214, -0.711784, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.755652] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8083] 1760989201755530, 19.8172, -1.82641, -1.02561, -1.29634, -0.0353711, 0.0214568, -0.701256, -0.711708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.758294] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8084] 1760989201758180, 19.8198, -1.82641, -1.02561, -1.29634, -0.0353711, 0.0214568, -0.701256, -0.711708, -1.71324, 0.216835, -0.0124492, 0, -0.204555, 0.07689, 
[2025-10-20 15:40:01.760978] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8085] 1760989201760867, 19.8225, -1.82641, -1.02561, -1.29634, -0.0353711, 0.0214568, -0.701256, -0.711708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.763490] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8086] 1760989201763377, 19.825, -1.84334, -1.02347, -1.29652, -0.0364366, 0.0209612, -0.701475, -0.711454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.766175] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8088] 1760989201766061, 19.8277, -1.84334, -1.02347, -1.29652, -0.0364366, 0.0209612, -0.701475, -0.711454, -1.69334, 0.213828, -0.0184833, -0.0571609, -0.222693, 0.0818491, 
[2025-10-20 15:40:01.768636] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8089] 1760989201768519, 19.8301, -1.84334, -1.02347, -1.29652, -0.0364366, 0.0209612, -0.701475, -0.711454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.771562] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8090] 1760989201771445, 19.8331, -1.84334, -1.02347, -1.29652, -0.0364366, 0.0209612, -0.701475, -0.711454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.773844] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8091] 1760989201773757, 19.8354, -1.86013, -1.02127, -1.29675, -0.0373118, 0.0204843, -0.701614, -0.711285, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.776583] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8093] 1760989201776459, 19.8381, -1.86013, -1.02127, -1.29675, -0.0373118, 0.0204843, -0.701614, -0.711285, -1.67904, 0.219587, -0.0222938, -0.0350475, -0.192415, 0.0575066, 
[2025-10-20 15:40:01.779036] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8094] 1760989201778924, 19.8406, -1.86013, -1.02127, -1.29675, -0.0373118, 0.0204843, -0.701614, -0.711285, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.782107] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8095] 1760989201781995, 19.8436, -1.86013, -1.02127, -1.29675, -0.0373118, 0.0204843, -0.701614, -0.711285, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:01.784635] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [8096] 1760989201784545, 19.8462, -1.87677, -1.01903, -1.29703, -0.0387533, 0.0197551, -0.701911, -0.710935, 0, 0, 0, 0, 0, 0, 
