[2025-10-20 10:58:22.686445] [0x0000007f87c3c7c0] [MocapTag] [0x00001824] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 10:58:49.797587] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12790] 1760972329797472, 29.8849, 0.11941, -0.145981, -1.29198, 0.66212, 0.678231, -0.223636, -0.227126, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.800327] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12791] 1760972329800219, 29.8876, 0.11941, -0.145981, -1.29198, 0.66212, 0.678231, -0.223636, -0.227126, -0.012592, -0.0313167, 0.031032, -0.0767469, 0, 0, 
[2025-10-20 10:58:49.802856] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12793] 1760972329802741, 29.8902, 0.11941, -0.145981, -1.29198, 0.66212, 0.678231, -0.223636, -0.227126, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.805251] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12794] 1760972329805142, 29.8926, 0.119285, -0.14628, -1.29163, 0.662378, 0.677948, -0.223697, -0.227159, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.808092] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12795] 1760972329807969, 29.8954, 0.119285, -0.14628, -1.29163, 0.662378, 0.677948, -0.223697, -0.227159, -0.0125392, -0.0299303, 0.0349731, -0.0893593, 0, 0, 
[2025-10-20 10:58:49.810591] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12796] 1760972329810473, 29.8979, 0.119285, -0.14628, -1.29163, 0.662378, 0.677948, -0.223697, -0.227159, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.813286] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12798] 1760972329813170, 29.9006, 0.119285, -0.14628, -1.29163, 0.662378, 0.677948, -0.223697, -0.227159, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.817632] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12799] 1760972329817513, 29.9049, 0.119143, -0.146591, -1.29122, 0.662642, 0.677601, -0.223921, -0.227205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.818384] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12800] 1760972329818265, 29.9057, 0.119143, -0.146591, -1.29122, 0.662642, 0.677601, -0.223921, -0.227205, -0.0141866, -0.0311247, 0.0405278, -0.0921369, 0.0401497, 0, 
[2025-10-20 10:58:49.821159] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12801] 1760972329821066, 29.9085, 0.119143, -0.146591, -1.29122, 0.662642, 0.677601, -0.223921, -0.227205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.823549] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12803] 1760972329823437, 29.9109, 0.119143, -0.146591, -1.29122, 0.662642, 0.677601, -0.223921, -0.227205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.826396] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12804] 1760972329826278, 29.9137, 0.119007, -0.14687, -1.29086, 0.662772, 0.677453, -0.223923, -0.227264, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.829346] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12805] 1760972329829227, 29.9166, 0.119007, -0.14687, -1.29086, 0.662772, 0.677453, -0.223923, -0.227264, -0.0136444, -0.0278576, 0.0361287, -0.0499845, 0, 0, 
[2025-10-20 10:58:49.831797] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12807] 1760972329831712, 29.9191, 0.119007, -0.14687, -1.29086, 0.662772, 0.677453, -0.223923, -0.227264, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.834622] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12808] 1760972329834506, 29.9219, 0.119007, -0.14687, -1.29086, 0.662772, 0.677453, -0.223923, -0.227264, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.837163] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12809] 1760972329837047, 29.9245, 0.118859, -0.147236, -1.29054, 0.662761, 0.677359, -0.224168, -0.227335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.840110] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12810] 1760972329839993, 29.9274, 0.118859, -0.147236, -1.29054, 0.662761, 0.677359, -0.224168, -0.227335, -0.0147464, -0.0365645, 0.031738, 0, 0.0468254, 0, 
[2025-10-20 10:58:49.842437] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12812] 1760972329842319, 29.9297, 0.118859, -0.147236, -1.29054, 0.662761, 0.677359, -0.224168, -0.227335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.845224] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12813] 1760972329845111, 29.9325, 0.118859, -0.147236, -1.29054, 0.662761, 0.677359, -0.224168, -0.227335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.847846] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12814] 1760972329847720, 29.9351, 0.118766, -0.147448, -1.29015, 0.663002, 0.677305, -0.223739, -0.227215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.850695] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12815] 1760972329850580, 29.938, 0.118766, -0.147448, -1.29015, 0.663002, 0.677305, -0.223739, -0.227215, -0.00930674, -0.0212325, 0.0389663, -0.0679612, -0.0812232, 0.0698696, 
[2025-10-20 10:58:49.853203] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12817] 1760972329853079, 29.9405, 0.118766, -0.147448, -1.29015, 0.663002, 0.677305, -0.223739, -0.227215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.855913] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12818] 1760972329855800, 29.9432, 0.118648, -0.147698, -1.28973, 0.663092, 0.677238, -0.223639, -0.227249, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.858757] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12819] 1760972329858643, 29.9461, 0.118648, -0.147698, -1.28973, 0.663092, 0.677238, -0.223639, -0.227249, -0.0117597, -0.0250371, 0.0423616, 0, 0, 0, 
[2025-10-20 10:58:49.861165] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12820] 1760972329861079, 29.9485, 0.118648, -0.147698, -1.28973, 0.663092, 0.677238, -0.223639, -0.227249, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.863845] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12822] 1760972329863726, 29.9511, 0.118648, -0.147698, -1.28973, 0.663092, 0.677238, -0.223639, -0.227249, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.866384] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12823] 1760972329866273, 29.9537, 0.11851, -0.147944, -1.28924, 0.663183, 0.677131, -0.223603, -0.227338, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.869205] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12824] 1760972329869086, 29.9565, 0.11851, -0.147944, -1.28924, 0.663183, 0.677131, -0.223603, -0.227338, -0.0138517, -0.024563, 0.0485636, -0.0402331, 0, 0, 
[2025-10-20 10:58:49.871638] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12826] 1760972329871583, 29.959, 0.11851, -0.147944, -1.28924, 0.663183, 0.677131, -0.223603, -0.227338, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.874545] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12827] 1760972329874432, 29.9618, 0.11851, -0.147944, -1.28924, 0.663183, 0.677131, -0.223603, -0.227338, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.877078] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12828] 1760972329876959, 29.9644, 0.118385, -0.148203, -1.28879, 0.663307, 0.677026, -0.223507, -0.227386, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.879708] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12829] 1760972329879590, 29.967, 0.118385, -0.148203, -1.28879, 0.663307, 0.677026, -0.223507, -0.227386, -0.0124943, -0.0258969, 0.0456276, -0.0468612, 0, 0.0373051, 
[2025-10-20 10:58:49.882282] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12831] 1760972329882196, 29.9696, 0.118385, -0.148203, -1.28879, 0.663307, 0.677026, -0.223507, -0.227386, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.885140] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12832] 1760972329885028, 29.9724, 0.118385, -0.148203, -1.28879, 0.663307, 0.677026, -0.223507, -0.227386, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.887592] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12833] 1760972329887473, 29.9749, 0.118236, -0.148468, -1.28828, 0.66339, 0.676916, -0.223472, -0.227506, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.890582] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12834] 1760972329890493, 29.9779, 0.118236, -0.148468, -1.28828, 0.66339, 0.676916, -0.223472, -0.227506, -0.0148933, -0.0265358, 0.0511641, -0.0410795, 0, 0.036923, 
[2025-10-20 10:58:49.893180] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12836] 1760972329893067, 29.9805, 0.118236, -0.148468, -1.28828, 0.66339, 0.676916, -0.223472, -0.227506, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.895620] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12837] 1760972329895513, 29.9829, 0.118089, -0.148764, -1.28773, 0.663597, 0.676672, -0.223484, -0.227615, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.898694] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12838] 1760972329898574, 29.986, 0.118089, -0.148764, -1.28773, 0.663597, 0.676672, -0.223484, -0.227615, -0.0147513, -0.0295524, 0.0544903, -0.0812054, 0, 0.0416396, 
[2025-10-20 10:58:49.901154] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12840] 1760972329901084, 29.9885, 0.118089, -0.148764, -1.28773, 0.663597, 0.676672, -0.223484, -0.227615, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.903785] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12841] 1760972329903672, 29.9911, 0.118089, -0.148764, -1.28773, 0.663597, 0.676672, -0.223484, -0.227615, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.906399] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12842] 1760972329906288, 29.9937, 0.117902, -0.149039, -1.28727, 0.663634, 0.676636, -0.223291, -0.227804, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.909249] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12843] 1760972329909134, 29.9965, 0.117902, -0.149039, -1.28727, 0.663634, 0.676636, -0.223291, -0.227804, -0.0186368, -0.0275392, 0.0458945, 0, 0, 0.0682556, 
[2025-10-20 10:58:49.912267] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12845] 1760972329912146, 29.9996, 0.117902, -0.149039, -1.28727, 0.663634, 0.676636, -0.223291, -0.227804, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.914398] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12846] 1760972329914287, 30.0017, 0.117902, -0.149039, -1.28727, 0.663634, 0.676636, -0.223291, -0.227804, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.916924] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12847] 1760972329916807, 30.0042, 0.11778, -0.149298, -1.28681, 0.663672, 0.676672, -0.223037, -0.227838, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.919723] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12848] 1760972329919607, 30.007, 0.11778, -0.149298, -1.28681, 0.663672, 0.676672, -0.223037, -0.227838, -0.012208, -0.0258592, 0.046642, 0, 0, 0.049091, 
[2025-10-20 10:58:49.922118] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12850] 1760972329922054, 30.0095, 0.11778, -0.149298, -1.28681, 0.663672, 0.676672, -0.223037, -0.227838, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.924952] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12851] 1760972329924837, 30.0123, 0.11778, -0.149298, -1.28681, 0.663672, 0.676672, -0.223037, -0.227838, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.927567] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12852] 1760972329927452, 30.0149, 0.117635, -0.149557, -1.28626, 0.663774, 0.676552, -0.222958, -0.227971, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.930138] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12853] 1760972329930020, 30.0174, 0.117635, -0.149557, -1.28626, 0.663774, 0.676552, -0.222958, -0.227971, -0.0145025, -0.0259499, 0.0549075, -0.0492454, 0, 0.0481109, 
[2025-10-20 10:58:49.932531] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12855] 1760972329932447, 30.0199, 0.117635, -0.149557, -1.28626, 0.663774, 0.676552, -0.222958, -0.227971, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.935253] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12856] 1760972329935140, 30.0226, 0.117635, -0.149557, -1.28626, 0.663774, 0.676552, -0.222958, -0.227971, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.938263] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12857] 1760972329938102, 30.0255, 0.117473, -0.149806, -1.28566, 0.663844, 0.676469, -0.222817, -0.228152, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.940977] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12858] 1760972329940863, 30.0283, 0.117473, -0.149806, -1.28566, 0.663844, 0.676469, -0.222817, -0.228152, -0.0162237, -0.024822, 0.059624, -0.0438333, 0, 0.0628262, 
[2025-10-20 10:58:49.943544] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12860] 1760972329943432, 30.0308, 0.117473, -0.149806, -1.28566, 0.663844, 0.676469, -0.222817, -0.228152, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.946151] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12861] 1760972329946037, 30.0335, 0.117305, -0.150087, -1.28504, 0.663936, 0.676363, -0.222718, -0.228296, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.949487] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12862] 1760972329949370, 30.0368, 0.117305, -0.150087, -1.28504, 0.663936, 0.676363, -0.222718, -0.228296, -0.0167837, -0.0281693, 0.0621262, -0.0472903, 0, 0.0520204, 
[2025-10-20 10:58:49.951296] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12863] 1760972329951207, 30.0386, 0.117305, -0.150087, -1.28504, 0.663936, 0.676363, -0.222718, -0.228296, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.954293] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12865] 1760972329954181, 30.0416, 0.117305, -0.150087, -1.28504, 0.663936, 0.676363, -0.222718, -0.228296, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.957312] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12866] 1760972329957197, 30.0446, 0.11716, -0.150389, -1.28434, 0.664095, 0.676202, -0.22268, -0.228348, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.959578] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12867] 1760972329959462, 30.0469, 0.11716, -0.150389, -1.28434, 0.664095, 0.676202, -0.22268, -0.228348, -0.0145282, -0.0301676, 0.0696886, -0.0587702, 0, 0, 
[2025-10-20 10:58:49.962031] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12868] 1760972329961942, 30.0494, 0.11716, -0.150389, -1.28434, 0.664095, 0.676202, -0.22268, -0.228348, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.964833] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12870] 1760972329964692, 30.0521, 0.11716, -0.150389, -1.28434, 0.664095, 0.676202, -0.22268, -0.228348, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.967199] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12871] 1760972329967081, 30.0545, 0.116964, -0.150717, -1.28361, 0.664313, 0.675897, -0.222761, -0.228536, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.970752] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12872] 1760972329970656, 30.0581, 0.116964, -0.150717, -1.28361, 0.664313, 0.675897, -0.222761, -0.228536, -0.0195949, -0.0328245, 0.0735165, -0.0940323, 0.040102, 0.04733, 
[2025-10-20 10:58:49.973447] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12874] 1760972329973328, 30.0607, 0.116964, -0.150717, -1.28361, 0.664313, 0.675897, -0.222761, -0.228536, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.975908] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12875] 1760972329975795, 30.0632, 0.116791, -0.151044, -1.28282, 0.664533, 0.675633, -0.222861, -0.22858, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.978741] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12876] 1760972329978617, 30.066, 0.116791, -0.151044, -1.28282, 0.664533, 0.675633, -0.222861, -0.22858, -0.0172903, -0.0326493, 0.0792234, -0.0782371, 0, 0, 
[2025-10-20 10:58:49.981333] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12878] 1760972329981244, 30.0687, 0.116791, -0.151044, -1.28282, 0.664533, 0.675633, -0.222861, -0.22858, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.983925] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12879] 1760972329983811, 30.0712, 0.116791, -0.151044, -1.28282, 0.664533, 0.675633, -0.222861, -0.22858, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.986645] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12880] 1760972329986519, 30.0739, 0.116612, -0.151335, -1.28209, 0.664663, 0.675541, -0.222752, -0.228579, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.989750] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12881] 1760972329989634, 30.077, 0.116612, -0.151335, -1.28209, 0.664663, 0.675541, -0.222752, -0.228579, -0.0178404, -0.0291113, 0.0721847, -0.0435233, 0, 0, 
[2025-10-20 10:58:49.992695] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12883] 1760972329992582, 30.08, 0.116612, -0.151335, -1.28209, 0.664663, 0.675541, -0.222752, -0.228579, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.995299] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12884] 1760972329995185, 30.0826, 0.116612, -0.151335, -1.28209, 0.664663, 0.675541, -0.222752, -0.228579, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:49.997870] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12885] 1760972329997753, 30.0852, 0.116468, -0.151621, -1.28136, 0.664722, 0.675547, -0.222692, -0.22845, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.001542] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12887] 1760972330001383, 30.0888, 0.116468, -0.151621, -1.28136, 0.664722, 0.675547, -0.222692, -0.22845, -0.0144433, -0.0286105, 0.0734705, 0, 0, 0, 
[2025-10-20 10:58:50.004402] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12888] 1760972330004291, 30.0917, 0.116468, -0.151621, -1.28136, 0.664722, 0.675547, -0.222692, -0.22845, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.006848] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12889] 1760972330006753, 30.0942, 0.116308, -0.151949, -1.28051, 0.664887, 0.675363, -0.222798, -0.228412, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.009883] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12890] 1760972330009763, 30.0972, 0.116308, -0.151949, -1.28051, 0.664887, 0.675363, -0.222798, -0.228412, -0.0159549, -0.0327636, 0.084537, -0.0504136, 0, 0, 
[2025-10-20 10:58:50.012278] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12892] 1760972330012155, 30.0996, 0.116308, -0.151949, -1.28051, 0.664887, 0.675363, -0.222798, -0.228412, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.014948] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12893] 1760972330014828, 30.1022, 0.116308, -0.151949, -1.28051, 0.664887, 0.675363, -0.222798, -0.228412, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.018306] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12894] 1760972330018194, 30.1056, 0.116127, -0.152213, -1.27962, 0.664972, 0.675272, -0.22287, -0.228361, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.020961] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12896] 1760972330020868, 30.1083, 0.116127, -0.152213, -1.27962, 0.664972, 0.675272, -0.22287, -0.228361, -0.0181496, -0.0264063, 0.089077, 0, 0, 0, 
[2025-10-20 10:58:50.023927] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12897] 1760972330023814, 30.1112, 0.116127, -0.152213, -1.27962, 0.664972, 0.675272, -0.22287, -0.228361, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.026000] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12898] 1760972330025892, 30.1133, 0.115964, -0.152581, -1.2787, 0.66511, 0.675054, -0.223115, -0.228366, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.029208] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12899] 1760972330029085, 30.1165, 0.115964, -0.152581, -1.2787, 0.66511, 0.675054, -0.223115, -0.228366, -0.0162661, -0.0368135, 0.0923535, -0.0461578, 0.0369549, 0, 
[2025-10-20 10:58:50.031900] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12901] 1760972330031780, 30.1192, 0.115964, -0.152581, -1.2787, 0.66511, 0.675054, -0.223115, -0.228366, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.034515] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12902] 1760972330034404, 30.1218, 0.115964, -0.152581, -1.2787, 0.66511, 0.675054, -0.223115, -0.228366, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.036930] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12903] 1760972330036811, 30.1242, 0.115781, -0.152919, -1.27774, 0.66523, 0.674912, -0.223221, -0.228331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.039997] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12904] 1760972330039882, 30.1273, 0.115781, -0.152919, -1.27774, 0.66523, 0.674912, -0.223221, -0.228331, -0.0183287, -0.0338558, 0.0957239, -0.0361085, 0, 0, 
[2025-10-20 10:58:50.042224] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12906] 1760972330042099, 30.1295, 0.115781, -0.152919, -1.27774, 0.66523, 0.674912, -0.223221, -0.228331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.044755] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12907] 1760972330044648, 30.1321, 0.115781, -0.152919, -1.27774, 0.66523, 0.674912, -0.223221, -0.228331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.047466] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12908] 1760972330047351, 30.1348, 0.115587, -0.153249, -1.27667, 0.665476, 0.674599, -0.223486, -0.228282, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.050307] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12909] 1760972330050221, 30.1376, 0.115587, -0.153249, -1.27667, 0.665476, 0.674599, -0.223486, -0.228282, -0.0194323, -0.0330009, 0.107241, -0.0760913, 0, 0, 
[2025-10-20 10:58:50.052927] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12911] 1760972330052814, 30.1402, 0.115587, -0.153249, -1.27667, 0.665476, 0.674599, -0.223486, -0.228282, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.055384] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12912] 1760972330055277, 30.1427, 0.115398, -0.153633, -1.27559, 0.665719, 0.674353, -0.223724, -0.228066, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.059785] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12913] 1760972330059671, 30.1471, 0.115398, -0.153633, -1.27559, 0.665719, 0.674353, -0.223724, -0.228066, -0.0188542, -0.0383835, 0.108402, -0.0567079, 0, -0.0486621, 
[2025-10-20 10:58:50.060698] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12915] 1760972330060636, 30.1481, 0.115398, -0.153633, -1.27559, 0.665719, 0.674353, -0.223724, -0.228066, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.063425] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12916] 1760972330063311, 30.1507, 0.115398, -0.153633, -1.27559, 0.665719, 0.674353, -0.223724, -0.228066, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.066176] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12917] 1760972330066065, 30.1535, 0.115233, -0.153943, -1.27461, 0.665697, 0.674472, -0.223645, -0.227852, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.068973] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12918] 1760972330068855, 30.1563, 0.115233, -0.153943, -1.27461, 0.665697, 0.674472, -0.223645, -0.227852, -0.0165154, -0.0310083, 0.0978984, 0, -0.0437975, 0, 
[2025-10-20 10:58:50.071428] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12919] 1760972330071342, 30.1588, 0.115233, -0.153943, -1.27461, 0.665697, 0.674472, -0.223645, -0.227852, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.074193] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12921] 1760972330074082, 30.1615, 0.115233, -0.153943, -1.27461, 0.665697, 0.674472, -0.223645, -0.227852, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.076626] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12922] 1760972330076511, 30.1639, 0.115075, -0.154293, -1.27353, 0.665756, 0.674401, -0.223881, -0.227661, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:50.079532] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [12923] 1760972330079377, 30.1668, 0.115075, -0.154293, -1.27353, 0.665756, 0.674401, -0.223881, -0.227661, -0.0157639, -0.0350076, 0.107681, 0, 0, -0.0645636, 
