[2025-10-20 15:46:08.810090] [0x0000007fbcd6b7c0] [MocapTag] [0x00001580] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:46:35.999720] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12865] 1760989595999604, 29.9393, 0.222611, -0.171779, -1.28339, 0.661138, 0.684728, -0.206949, -0.22631, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.002209] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12866] 1760989596002093, 29.9417, 0.222551, -0.17235, -1.2827, 0.660171, 0.685487, -0.207391, -0.22643, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.005049] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12868] 1760989596004934, 29.9446, 0.222551, -0.17235, -1.2827, 0.660171, 0.685487, -0.207391, -0.22643, -0.00593411, -0.0571273, 0.0683857, 0.303125, 0.0850976, -0.146478, 
[2025-10-20 15:46:36.007508] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12869] 1760989596007395, 29.947, 0.222551, -0.17235, -1.2827, 0.660171, 0.685487, -0.207391, -0.22643, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.009989] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12870] 1760989596009872, 29.9495, 0.222551, -0.17235, -1.2827, 0.660171, 0.685487, -0.207391, -0.22643, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.012634] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12871] 1760989596012519, 29.9522, 0.222251, -0.172912, -1.28207, 0.659481, 0.685948, -0.206998, -0.227402, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.015326] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12873] 1760989596015204, 29.9549, 0.222251, -0.172912, -1.28207, 0.659481, 0.685948, -0.206998, -0.227402, -0.0300102, -0.056196, 0.0634808, 0.11797, 0.0909746, 0.163573, 
[2025-10-20 15:46:36.017891] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12874] 1760989596017782, 29.9574, 0.222251, -0.172912, -1.28207, 0.659481, 0.685948, -0.206998, -0.227402, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.020751] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12875] 1760989596020632, 29.9603, 0.222251, -0.172912, -1.28207, 0.659481, 0.685948, -0.206998, -0.227402, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.023955] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12876] 1760989596023868, 29.9635, 0.222228, -0.173481, -1.28132, 0.65857, 0.686767, -0.20731, -0.227288, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.026805] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12878] 1760989596026690, 29.9663, 0.222228, -0.173481, -1.28132, 0.65857, 0.686767, -0.20731, -0.227288, -0.00232014, -0.0569167, 0.0743586, 0.309944, 0, -0.163824, 
[2025-10-20 15:46:36.029102] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12879] 1760989596028995, 29.9686, 0.222228, -0.173481, -1.28132, 0.65857, 0.686767, -0.20731, -0.227288, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.031719] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12880] 1760989596031606, 29.9713, 0.222228, -0.173481, -1.28132, 0.65857, 0.686767, -0.20731, -0.227288, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.034197] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12881] 1760989596034087, 29.9737, 0.222051, -0.174002, -1.28064, 0.657236, 0.687847, -0.207657, -0.227567, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.037053] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12883] 1760989596036934, 29.9766, 0.222051, -0.174002, -1.28064, 0.657236, 0.687847, -0.207657, -0.227567, -0.017676, -0.0520637, 0.0682101, 0.404859, 0.0960886, -0.142628, 
[2025-10-20 15:46:36.040170] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12884] 1760989596040053, 29.9797, 0.222051, -0.174002, -1.28064, 0.657236, 0.687847, -0.207657, -0.227567, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.043217] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12885] 1760989596043101, 29.9828, 0.22212, -0.174361, -1.27939, 0.65654, 0.688577, -0.208255, -0.226821, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.045368] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12887] 1760989596045292, 29.9849, 0.22212, -0.174361, -1.27939, 0.65654, 0.688577, -0.208255, -0.226821, 0.00686992, -0.0359018, 0.12536, 0.308847, 0, -0.299157, 
[2025-10-20 15:46:36.047970] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12888] 1760989596047857, 29.9875, 0.22212, -0.174361, -1.27939, 0.65654, 0.688577, -0.208255, -0.226821, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.050441] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12889] 1760989596050327, 29.99, 0.22212, -0.174361, -1.27939, 0.65654, 0.688577, -0.208255, -0.226821, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.052957] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12890] 1760989596052840, 29.9925, 0.22207, -0.174522, -1.27855, 0.65526, 0.689883, -0.208071, -0.226722, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.056034] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12892] 1760989596055919, 29.9956, 0.22207, -0.174522, -1.27855, 0.65526, 0.689883, -0.208071, -0.226722, -0.00496453, -0.0161153, 0.0839034, 0.424504, -0.0391245, -0.123832, 
[2025-10-20 15:46:36.058482] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12893] 1760989596058371, 29.998, 0.22207, -0.174522, -1.27855, 0.65526, 0.689883, -0.208071, -0.226722, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.061292] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12894] 1760989596061177, 30.0008, 0.22207, -0.174522, -1.27855, 0.65526, 0.689883, -0.208071, -0.226722, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.063662] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12895] 1760989596063576, 30.0032, 0.222016, -0.174872, -1.27765, 0.654266, 0.690716, -0.208466, -0.226693, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.066556] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12897] 1760989596066442, 30.0061, 0.222016, -0.174872, -1.27765, 0.654266, 0.690716, -0.208466, -0.226693, -0.00542435, -0.0349957, 0.0895765, 0.326657, 0.0543237, -0.169861, 
[2025-10-20 15:46:36.069643] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12898] 1760989596069525, 30.0092, 0.222016, -0.174872, -1.27765, 0.654266, 0.690716, -0.208466, -0.226693, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.072480] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12899] 1760989596072365, 30.012, 0.222016, -0.174872, -1.27765, 0.654266, 0.690716, -0.208466, -0.226693, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.075211] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12901] 1760989596075091, 30.0147, 0.221878, -0.175214, -1.27664, 0.653378, 0.691457, -0.208616, -0.226856, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.077821] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12902] 1760989596077702, 30.0174, 0.221878, -0.175214, -1.27664, 0.653378, 0.691457, -0.208616, -0.226856, -0.0138212, -0.0342243, 0.101212, 0.270474, 0.0478745, -0.0869081, 
[2025-10-20 15:46:36.080369] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12903] 1760989596080244, 30.0199, 0.221878, -0.175214, -1.27664, 0.653378, 0.691457, -0.208616, -0.226856, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.083052] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12904] 1760989596082936, 30.0226, 0.221805, -0.17558, -1.27585, 0.65208, 0.692553, -0.209192, -0.226716, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.086782] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12906] 1760989596086657, 30.0263, 0.221805, -0.17558, -1.27585, 0.65208, 0.692553, -0.209192, -0.226716, -0.00727495, -0.036512, 0.0787272, 0.437379, 0.0632405, -0.24982, 
[2025-10-20 15:46:36.089220] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12907] 1760989596089111, 30.0288, 0.221805, -0.17558, -1.27585, 0.65208, 0.692553, -0.209192, -0.226716, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.092090] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12908] 1760989596091973, 30.0316, 0.221805, -0.17558, -1.27585, 0.65208, 0.692553, -0.209192, -0.226716, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.094391] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12910] 1760989596094288, 30.0339, 0.221734, -0.175816, -1.27485, 0.651105, 0.693384, -0.20948, -0.226711, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.097301] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12911] 1760989596097185, 30.0368, 0.221734, -0.175816, -1.27485, 0.651105, 0.693384, -0.20948, -0.226711, -0.00709176, -0.0236261, 0.100332, 0.316727, 0.0417352, -0.147512, 
[2025-10-20 15:46:36.101389] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12912] 1760989596101273, 30.0409, 0.221734, -0.175816, -1.27485, 0.651105, 0.693384, -0.20948, -0.226711, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.103295] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12913] 1760989596103180, 30.0428, 0.221683, -0.17602, -1.27367, 0.650368, 0.693979, -0.209684, -0.22682, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.106199] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12915] 1760989596106079, 30.0457, 0.221683, -0.17602, -1.27367, 0.650368, 0.693979, -0.209684, -0.22682, -0.00514436, -0.0204056, 0.117831, 0.227559, 0.0464857, -0.0894096, 
[2025-10-20 15:46:36.108625] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12916] 1760989596108515, 30.0482, 0.221683, -0.17602, -1.27367, 0.650368, 0.693979, -0.209684, -0.22682, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.111984] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12917] 1760989596111869, 30.0515, 0.221683, -0.17602, -1.27367, 0.650368, 0.693979, -0.209684, -0.22682, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.113932] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12918] 1760989596113817, 30.0535, 0.221647, -0.176245, -1.27264, 0.649378, 0.694813, -0.210056, -0.22676, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.116641] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12920] 1760989596116517, 30.0562, 0.221647, -0.176245, -1.27264, 0.649378, 0.694813, -0.210056, -0.22676, -0.00357804, -0.0225075, 0.103436, 0.327611, 0.0449121, -0.172012, 
[2025-10-20 15:46:36.119040] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12921] 1760989596118927, 30.0586, 0.221647, -0.176245, -1.27264, 0.649378, 0.694813, -0.210056, -0.22676, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.122678] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12922] 1760989596122564, 30.0622, 0.221647, -0.176245, -1.27264, 0.649378, 0.694813, -0.210056, -0.22676, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.124441] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12924] 1760989596124314, 30.064, 0.221606, -0.176426, -1.27151, 0.648632, 0.695413, -0.210377, -0.226757, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.127156] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12925] 1760989596127043, 30.0667, 0.221606, -0.176426, -1.27151, 0.648632, 0.695413, -0.210377, -0.226757, -0.00411119, -0.0180582, 0.112924, 0.242591, 0.0459254, -0.128778, 
[2025-10-20 15:46:36.129739] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12926] 1760989596129631, 30.0693, 0.221606, -0.176426, -1.27151, 0.648632, 0.695413, -0.210377, -0.226757, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.132385] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12927] 1760989596132262, 30.0719, 0.221516, -0.176622, -1.2704, 0.647955, 0.695973, -0.210635, -0.226737, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.135185] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12929] 1760989596135067, 30.0747, 0.221516, -0.176622, -1.2704, 0.647955, 0.695973, -0.210635, -0.226737, -0.00893167, -0.0196052, 0.110818, 0.221717, 0, -0.114575, 
[2025-10-20 15:46:36.137728] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12930] 1760989596137567, 30.0772, 0.221516, -0.176622, -1.2704, 0.647955, 0.695973, -0.210635, -0.226737, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.140197] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12931] 1760989596140081, 30.0797, 0.221516, -0.176622, -1.2704, 0.647955, 0.695973, -0.210635, -0.226737, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.142829] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12932] 1760989596142715, 30.0824, 0.221487, -0.176716, -1.26933, 0.647294, 0.696484, -0.211095, -0.226626, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.146209] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12934] 1760989596146089, 30.0857, 0.221487, -0.176716, -1.26933, 0.647294, 0.696484, -0.211095, -0.226626, -0.00295388, -0.00943287, 0.107291, 0.227368, 0.0487387, -0.160699, 
[2025-10-20 15:46:36.148597] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12935] 1760989596148489, 30.0881, 0.221487, -0.176716, -1.26933, 0.647294, 0.696484, -0.211095, -0.226626, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.151371] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12936] 1760989596151255, 30.0909, 0.221487, -0.176716, -1.26933, 0.647294, 0.696484, -0.211095, -0.226626, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.154060] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12937] 1760989596153949, 30.0936, 0.221391, -0.176789, -1.26809, 0.647047, 0.696615, -0.21134, -0.226701, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.156669] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12939] 1760989596156553, 30.0962, 0.221391, -0.176789, -1.26809, 0.647047, 0.696615, -0.21134, -0.226701, -0.00963482, -0.00730997, 0.123344, 0.0733972, 0.0466883, -0.0510917, 
[2025-10-20 15:46:36.158967] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12940] 1760989596158861, 30.0985, 0.221391, -0.176789, -1.26809, 0.647047, 0.696615, -0.21134, -0.226701, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.162217] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12941] 1760989596162102, 30.1018, 0.221391, -0.176789, -1.26809, 0.647047, 0.696615, -0.21134, -0.226701, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.164798] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12943] 1760989596164744, 30.1044, 0.221349, -0.176884, -1.26713, 0.646498, 0.697029, -0.211842, -0.226525, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.167696] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12944] 1760989596167554, 30.1072, 0.221349, -0.176884, -1.26713, 0.646498, 0.697029, -0.211842, -0.226525, -0.00418383, -0.00946879, 0.0966393, 0.198603, 0.0443518, -0.16734, 
[2025-10-20 15:46:36.170256] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12945] 1760989596170128, 30.1098, 0.221349, -0.176884, -1.26713, 0.646498, 0.697029, -0.211842, -0.226525, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.172846] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12946] 1760989596172723, 30.1124, 0.221299, -0.176906, -1.26581, 0.646698, 0.696795, -0.211961, -0.226564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:36.175634] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [12948] 1760989596175565, 30.1152, 0.221299, -0.176906, -1.26581, 0.646698, 0.696795, -0.211961, -0.226564, -0.00501262, -0.00221152, 0.132111, -0.0672698, 0, 0, 
