[2025-10-20 16:13:10.969425] [0x0000007f9c4d37c0] [MocapTag] [0x00004483] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:13:11.265217] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [141] 1760991191265117, 3.03414, 0.144574, -0.219655, -0.323392, 0.706702, 0.707233, 0.0137536, 0.0143148, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.268297] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [142] 1760991191268209, 3.03723, 0.144554, -0.219683, -0.323363, 0.706826, 0.707112, 0.0137167, 0.0141937, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.270553] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [144] 1760991191270441, 3.03946, 0.144554, -0.219683, -0.323363, 0.706826, 0.707112, 0.0137167, 0.0141937, 0, -0.00275595, 0.00289451, 0, 0, 0, 
[2025-10-20 16:13:11.273140] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [145] 1760991191273027, 3.04205, 0.144554, -0.219683, -0.323363, 0.706826, 0.707112, 0.0137167, 0.0141937, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.275796] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [146] 1760991191275686, 3.04471, 0.144554, -0.219683, -0.323363, 0.706826, 0.707112, 0.0137167, 0.0141937, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.278390] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [147] 1760991191278303, 3.04733, 0.144571, -0.219703, -0.32337, 0.706762, 0.707175, 0.0137255, 0.0142192, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.281391] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [149] 1760991191281283, 3.05031, 0.144571, -0.219703, -0.32337, 0.706762, 0.707175, 0.0137255, 0.0142192, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.283605] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [150] 1760991191283502, 3.05253, 0.144571, -0.219703, -0.32337, 0.706762, 0.707175, 0.0137255, 0.0142192, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.286405] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [151] 1760991191286294, 3.05532, 0.144571, -0.219703, -0.32337, 0.706762, 0.707175, 0.0137255, 0.0142192, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.288983] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [152] 1760991191288889, 3.05791, 0.144573, -0.21967, -0.323397, 0.706705, 0.70723, 0.0137375, 0.0143115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.291681] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [154] 1760991191291567, 3.06059, 0.144573, -0.21967, -0.323397, 0.706705, 0.70723, 0.0137375, 0.0143115, 0, 0.00329362, -0.00275171, 0, 0, 0, 
[2025-10-20 16:13:11.294518] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [155] 1760991191294397, 3.06342, 0.144573, -0.21967, -0.323397, 0.706705, 0.70723, 0.0137375, 0.0143115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.297400] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [156] 1760991191297290, 3.06631, 0.144573, -0.21967, -0.323397, 0.706705, 0.70723, 0.0137375, 0.0143115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.299624] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [158] 1760991191299520, 3.06854, 0.144572, -0.219662, -0.323439, 0.706621, 0.707312, 0.0137727, 0.0143646, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.302427] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [159] 1760991191302304, 3.07133, 0.144572, -0.219662, -0.323439, 0.706621, 0.707312, 0.0137727, 0.0143646, 0, 0, -0.00415704, 0, 0, 0, 
[2025-10-20 16:13:11.304899] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [160] 1760991191304788, 3.07381, 0.144572, -0.219662, -0.323439, 0.706621, 0.707312, 0.0137727, 0.0143646, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.313831] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [162] 1760991191313719, 3.08274, 0.144569, -0.219651, -0.323432, 0.706652, 0.70728, 0.0138024, 0.0143772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.314456] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [163] 1760991191314363, 3.08339, 0.144569, -0.219651, -0.323432, 0.706652, 0.70728, 0.0138024, 0.0143772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.315063] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [164] 1760991191314953, 3.08398, 0.144569, -0.219651, -0.323432, 0.706652, 0.70728, 0.0138024, 0.0143772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.316258] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [165] 1760991191316148, 3.08517, 0.144569, -0.219651, -0.323432, 0.706652, 0.70728, 0.0138024, 0.0143772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.318282] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [166] 1760991191318195, 3.08722, 0.144557, -0.219666, -0.323394, 0.706718, 0.707215, 0.0137836, 0.0143328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.321116] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [168] 1760991191321003, 3.09003, 0.144557, -0.219666, -0.323394, 0.706718, 0.707215, 0.0137836, 0.0143328, 0, 0, 0.00383469, 0, 0, 0, 
[2025-10-20 16:13:11.323676] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [169] 1760991191323567, 3.09259, 0.144557, -0.219666, -0.323394, 0.706718, 0.707215, 0.0137836, 0.0143328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.326376] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [170] 1760991191326269, 3.09529, 0.144557, -0.219666, -0.323394, 0.706718, 0.707215, 0.0137836, 0.0143328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.329158] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [172] 1760991191329083, 3.09811, 0.144558, -0.219678, -0.323357, 0.706816, 0.707121, 0.0137344, 0.0142237, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.331935] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [173] 1760991191331822, 3.10085, 0.144558, -0.219678, -0.323357, 0.706816, 0.707121, 0.0137344, 0.0142237, 0, 0, 0.0036575, 0, 0, 0, 
[2025-10-20 16:13:11.335744] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [174] 1760991191335641, 3.10466, 0.144558, -0.219678, -0.323357, 0.706816, 0.707121, 0.0137344, 0.0142237, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.336994] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [175] 1760991191336889, 3.10591, 0.144558, -0.219678, -0.323357, 0.706816, 0.707121, 0.0137344, 0.0142237, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.340007] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [177] 1760991191339894, 3.10892, 0.144555, -0.219693, -0.323383, 0.70676, 0.707176, 0.0137509, 0.0142615, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.342364] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [178] 1760991191342255, 3.11128, 0.144555, -0.219693, -0.323383, 0.70676, 0.707176, 0.0137509, 0.0142615, 0, 0, -0.00256026, 0, 0, 0, 
[2025-10-20 16:13:11.345050] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [179] 1760991191344940, 3.11396, 0.144555, -0.219693, -0.323383, 0.70676, 0.707176, 0.0137509, 0.0142615, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.347644] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [180] 1760991191347496, 3.11652, 0.144579, -0.219696, -0.323363, 0.70672, 0.707216, 0.0137296, 0.0143098, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.350441] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [182] 1760991191350329, 3.11935, 0.144579, -0.219696, -0.323363, 0.70672, 0.707216, 0.0137296, 0.0143098, 0.00246663, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.352894] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [183] 1760991191352783, 3.12181, 0.144579, -0.219696, -0.323363, 0.70672, 0.707216, 0.0137296, 0.0143098, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.355491] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [184] 1760991191355386, 3.12441, 0.144579, -0.219696, -0.323363, 0.70672, 0.707216, 0.0137296, 0.0143098, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.358385] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [185] 1760991191358298, 3.12732, 0.14457, -0.219699, -0.323398, 0.706764, 0.707174, 0.0137078, 0.0141988, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.361401] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [187] 1760991191361289, 3.13031, 0.14457, -0.219699, -0.323398, 0.706764, 0.707174, 0.0137078, 0.0141988, 0, 0, -0.00349584, 0, 0, 0, 
[2025-10-20 16:13:11.363611] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [188] 1760991191363509, 3.13253, 0.14457, -0.219699, -0.323398, 0.706764, 0.707174, 0.0137078, 0.0141988, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.366304] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [189] 1760991191366195, 3.13522, 0.14457, -0.219699, -0.323398, 0.706764, 0.707174, 0.0137078, 0.0141988, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.368764] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [190] 1760991191368677, 3.1377, 0.144571, -0.219671, -0.323425, 0.706699, 0.707237, 0.0137296, 0.0142765, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.371504] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [192] 1760991191371392, 3.14041, 0.144571, -0.219671, -0.323425, 0.706699, 0.707237, 0.0137296, 0.0142765, 0, 0.00278398, -0.00268002, 0, 0, 0, 
[2025-10-20 16:13:11.374538] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [193] 1760991191374435, 3.14346, 0.144571, -0.219671, -0.323425, 0.706699, 0.707237, 0.0137296, 0.0142765, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.377475] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [194] 1760991191377373, 3.1464, 0.144571, -0.219671, -0.323425, 0.706699, 0.707237, 0.0137296, 0.0142765, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.380376] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [196] 1760991191380260, 3.14928, 0.144588, -0.219669, -0.323409, 0.706702, 0.707233, 0.0137226, 0.014305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.383757] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [197] 1760991191383652, 3.15267, 0.144588, -0.219669, -0.323409, 0.706702, 0.707233, 0.0137226, 0.014305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.385960] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [198] 1760991191385849, 3.15487, 0.144588, -0.219669, -0.323409, 0.706702, 0.707233, 0.0137226, 0.014305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.389064] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [200] 1760991191388993, 3.15802, 0.144555, -0.219659, -0.323349, 0.70678, 0.707154, 0.0137535, 0.0143313, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.391917] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [201] 1760991191391801, 3.16082, 0.144555, -0.219659, -0.323349, 0.70678, 0.707154, 0.0137535, 0.0143313, -0.00327781, 0, 0.00601428, 0, 0, 0, 
[2025-10-20 16:13:11.394431] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [202] 1760991191394322, 3.16335, 0.144555, -0.219659, -0.323349, 0.70678, 0.707154, 0.0137535, 0.0143313, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.397007] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [203] 1760991191396901, 3.16592, 0.144555, -0.219659, -0.323349, 0.70678, 0.707154, 0.0137535, 0.0143313, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.399662] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [205] 1760991191399541, 3.16856, 0.144569, -0.21964, -0.323346, 0.706696, 0.707236, 0.0137767, 0.0144382, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.402312] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [206] 1760991191402198, 3.17122, 0.144569, -0.21964, -0.323346, 0.706696, 0.707236, 0.0137767, 0.0144382, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.404951] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [207] 1760991191404835, 3.17386, 0.144569, -0.21964, -0.323346, 0.706696, 0.707236, 0.0137767, 0.0144382, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.407610] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [208] 1760991191407450, 3.17647, 0.144568, -0.219636, -0.323404, 0.706628, 0.707303, 0.0138054, 0.0144533, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.410307] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [210] 1760991191410173, 3.1792, 0.144568, -0.219636, -0.323404, 0.706628, 0.707303, 0.0138054, 0.0144533, 0, 0, -0.00582305, 0, 0, 0, 
[2025-10-20 16:13:11.412964] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [211] 1760991191412847, 3.18187, 0.144568, -0.219636, -0.323404, 0.706628, 0.707303, 0.0138054, 0.0144533, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.415575] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [212] 1760991191415465, 3.18449, 0.144568, -0.219636, -0.323404, 0.706628, 0.707303, 0.0138054, 0.0144533, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.418050] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [213] 1760991191417933, 3.18696, 0.144588, -0.219646, -0.323417, 0.706648, 0.707285, 0.0137767, 0.0143552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.421090] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [215] 1760991191420978, 3.19, 0.144588, -0.219646, -0.323417, 0.706648, 0.707285, 0.0137767, 0.0143552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.423270] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [216] 1760991191423166, 3.19219, 0.144588, -0.219646, -0.323417, 0.706648, 0.707285, 0.0137767, 0.0143552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.426203] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [217] 1760991191426087, 3.19511, 0.144588, -0.219646, -0.323417, 0.706648, 0.707285, 0.0137767, 0.0143552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.428679] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [218] 1760991191428590, 3.19761, 0.144561, -0.219682, -0.323368, 0.7068, 0.707137, 0.0137343, 0.0142333, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.431457] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [220] 1760991191431345, 3.20037, 0.144561, -0.219682, -0.323368, 0.7068, 0.707137, 0.0137343, 0.0142333, -0.00261562, -0.00359872, 0.00491366, -0.0421524, 0, 0, 
[2025-10-20 16:13:11.433953] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [221] 1760991191433835, 3.20286, 0.144561, -0.219682, -0.323368, 0.7068, 0.707137, 0.0137343, 0.0142333, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.436516] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [222] 1760991191436409, 3.20543, 0.144561, -0.219682, -0.323368, 0.7068, 0.707137, 0.0137343, 0.0142333, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.439034] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [224] 1760991191438966, 3.20799, 0.144565, -0.219707, -0.323382, 0.706755, 0.707183, 0.0137139, 0.01421, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.441942] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [225] 1760991191441831, 3.21085, 0.144565, -0.219707, -0.323382, 0.706755, 0.707183, 0.0137139, 0.01421, 0, -0.00257028, 0, 0, 0, 0, 
[2025-10-20 16:13:11.445644] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [226] 1760991191445538, 3.21456, 0.144565, -0.219707, -0.323382, 0.706755, 0.707183, 0.0137139, 0.01421, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.447097] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [227] 1760991191446982, 3.21601, 0.144565, -0.219707, -0.323382, 0.706755, 0.707183, 0.0137139, 0.01421, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.449874] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [229] 1760991191449764, 3.21879, 0.144578, -0.219702, -0.323387, 0.706759, 0.707179, 0.0136939, 0.0142121, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.452173] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [230] 1760991191452062, 3.22108, 0.144578, -0.219702, -0.323387, 0.706759, 0.707179, 0.0136939, 0.0142121, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.454846] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [231] 1760991191454724, 3.22375, 0.144578, -0.219702, -0.323387, 0.706759, 0.707179, 0.0136939, 0.0142121, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.457561] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [232] 1760991191457414, 3.22644, 0.144576, -0.219669, -0.323395, 0.706694, 0.707241, 0.0137092, 0.0143268, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.460400] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [234] 1760991191460289, 3.22931, 0.144576, -0.219669, -0.323395, 0.706694, 0.707241, 0.0137092, 0.0143268, 0, 0.00335823, 0, 0, 0, 0, 
[2025-10-20 16:13:11.462920] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [235] 1760991191462809, 3.23183, 0.144576, -0.219669, -0.323395, 0.706694, 0.707241, 0.0137092, 0.0143268, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.465491] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [236] 1760991191465387, 3.23441, 0.144576, -0.219669, -0.323395, 0.706694, 0.707241, 0.0137092, 0.0143268, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.468130] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [237] 1760991191468018, 3.23704, 0.144578, -0.219638, -0.323404, 0.70662, 0.707311, 0.0137679, 0.0144505, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.471189] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [239] 1760991191471078, 3.2401, 0.144578, -0.219638, -0.323404, 0.70662, 0.707311, 0.0137679, 0.0144505, 0, 0.00311875, 0, 0, 0, 0, 
[2025-10-20 16:13:11.473493] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [240] 1760991191473393, 3.24242, 0.144578, -0.219638, -0.323404, 0.70662, 0.707311, 0.0137679, 0.0144505, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.476196] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [241] 1760991191476085, 3.24511, 0.144578, -0.219638, -0.323404, 0.70662, 0.707311, 0.0137679, 0.0144505, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.478774] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [243] 1760991191478717, 3.24774, 0.144576, -0.219636, -0.323384, 0.70666, 0.707271, 0.0137866, 0.0144731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.482342] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [244] 1760991191482230, 3.25125, 0.144576, -0.219636, -0.323384, 0.70666, 0.707271, 0.0137866, 0.0144731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.484999] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [245] 1760991191484883, 3.25391, 0.144576, -0.219636, -0.323384, 0.70666, 0.707271, 0.0137866, 0.0144731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.487419] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [246] 1760991191487311, 3.25633, 0.144546, -0.219628, -0.323366, 0.706674, 0.707254, 0.0138414, 0.0145527, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.490345] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [248] 1760991191490179, 3.2592, 0.144546, -0.219628, -0.323366, 0.706674, 0.707254, 0.0138414, 0.0145527, -0.00297177, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.492711] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [249] 1760991191492598, 3.26162, 0.144546, -0.219628, -0.323366, 0.706674, 0.707254, 0.0138414, 0.0145527, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.495409] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [250] 1760991191495301, 3.26432, 0.144546, -0.219628, -0.323366, 0.706674, 0.707254, 0.0138414, 0.0145527, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.498073] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [251] 1760991191497988, 3.26701, 0.144553, -0.219672, -0.32336, 0.706708, 0.707224, 0.0138223, 0.0144046, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.501025] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [253] 1760991191500907, 3.26993, 0.144553, -0.219672, -0.32336, 0.706708, 0.707224, 0.0138223, 0.0144046, 0, -0.00439459, 0, 0, 0, 0, 
[2025-10-20 16:13:11.503553] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [254] 1760991191503441, 3.27246, 0.144553, -0.219672, -0.32336, 0.706708, 0.707224, 0.0138223, 0.0144046, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.506275] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [255] 1760991191506169, 3.27519, 0.144553, -0.219672, -0.32336, 0.706708, 0.707224, 0.0138223, 0.0144046, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.508790] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [256] 1760991191508700, 3.27772, 0.144563, -0.219661, -0.323358, 0.706808, 0.707128, 0.0137291, 0.0142456, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.511564] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [258] 1760991191511450, 3.28047, 0.144563, -0.219661, -0.323358, 0.706808, 0.707128, 0.0137291, 0.0142456, 0, 0, 0, 0, 0.035676, 0, 
[2025-10-20 16:13:11.513985] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [259] 1760991191513884, 3.28291, 0.144563, -0.219661, -0.323358, 0.706808, 0.707128, 0.0137291, 0.0142456, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.517314] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [260] 1760991191517202, 3.28622, 0.144563, -0.219661, -0.323358, 0.706808, 0.707128, 0.0137291, 0.0142456, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.519138] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [261] 1760991191519050, 3.28807, 0.144558, -0.219724, -0.323403, 0.706784, 0.707156, 0.0136844, 0.0141097, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.522102] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [263] 1760991191521991, 3.29101, 0.144558, -0.219724, -0.323403, 0.706784, 0.707156, 0.0136844, 0.0141097, 0, -0.00630818, -0.00449588, 0, 0, 0, 
[2025-10-20 16:13:11.524574] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [264] 1760991191524462, 3.29348, 0.144558, -0.219724, -0.323403, 0.706784, 0.707156, 0.0136844, 0.0141097, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.526980] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [265] 1760991191526879, 3.2959, 0.144568, -0.219715, -0.323412, 0.706774, 0.707168, 0.0136241, 0.0140806, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.529876] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [267] 1760991191529763, 3.29879, 0.144568, -0.219715, -0.323412, 0.706774, 0.707168, 0.0136241, 0.0140806, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.532542] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [268] 1760991191532427, 3.30145, 0.144568, -0.219715, -0.323412, 0.706774, 0.707168, 0.0136241, 0.0140806, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.534896] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [269] 1760991191534789, 3.30381, 0.144568, -0.219715, -0.323412, 0.706774, 0.707168, 0.0136241, 0.0140806, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.537596] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [270] 1760991191537455, 3.30648, 0.144574, -0.219703, -0.323454, 0.706678, 0.707261, 0.0136641, 0.0141973, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.540538] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [272] 1760991191540426, 3.30945, 0.144574, -0.219703, -0.323454, 0.706678, 0.707261, 0.0136641, 0.0141973, 0, 0, -0.00420455, 0, 0, 0, 
[2025-10-20 16:13:11.542888] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [273] 1760991191542784, 3.31181, 0.144574, -0.219703, -0.323454, 0.706678, 0.707261, 0.0136641, 0.0141973, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.545417] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [274] 1760991191545307, 3.31433, 0.144574, -0.219703, -0.323454, 0.706678, 0.707261, 0.0136641, 0.0141973, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.548023] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [275] 1760991191547906, 3.31693, 0.144564, -0.219693, -0.323427, 0.706726, 0.707212, 0.0137116, 0.0142162, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:11.550827] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [277] 1760991191550716, 3.31974, 0.144564, -0.219693, -0.323427, 0.706726, 0.707212, 0.0137116, 0.0142162, 0, 0, 0.00270478, 0, 0, 0, 
