[2025-10-20 16:10:56.148938] [0x0000007fa68637c0] [MocapTag] [0x00003fad] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:10:56.441482] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [139] 1760991056441372, 3.05543, 0.133064, -0.235061, -0.323254, 0.707887, 0.706318, -0.000421529, -0.0033621, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.444913] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [141] 1760991056444801, 3.05885, 0.133064, -0.235061, -0.323254, 0.707887, 0.706318, -0.000421529, -0.0033621, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.447069] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [142] 1760991056446956, 3.06101, 0.133064, -0.235061, -0.323254, 0.707887, 0.706318, -0.000421529, -0.0033621, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.449564] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [143] 1760991056449455, 3.06351, 0.13307, -0.235027, -0.323245, 0.707839, 0.706366, -0.000389311, -0.00318469, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.452398] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [144] 1760991056452284, 3.06634, 0.13307, -0.235027, -0.323245, 0.707839, 0.706366, -0.000389311, -0.00318469, 0, 0.00339442, 0, 0, 0, 0, 
[2025-10-20 16:10:56.454885] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [146] 1760991056454773, 3.06883, 0.13307, -0.235027, -0.323245, 0.707839, 0.706366, -0.000389311, -0.00318469, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.457405] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [147] 1760991056457244, 3.0713, 0.133057, -0.235031, -0.323271, 0.707804, 0.706401, -0.000339392, -0.00332459, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.460372] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [148] 1760991056460258, 3.07431, 0.133057, -0.235031, -0.323271, 0.707804, 0.706401, -0.000339392, -0.00332459, 0, 0, -0.00260107, 0, 0, 0, 
[2025-10-20 16:10:56.463473] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [149] 1760991056463375, 3.07743, 0.133057, -0.235031, -0.323271, 0.707804, 0.706401, -0.000339392, -0.00332459, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.466386] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [151] 1760991056466275, 3.08033, 0.133057, -0.235031, -0.323271, 0.707804, 0.706401, -0.000339392, -0.00332459, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.468950] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [152] 1760991056468840, 3.08289, 0.133054, -0.235025, -0.323282, 0.707787, 0.706418, -0.000332161, -0.00326562, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.471753] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [153] 1760991056471638, 3.08569, 0.133054, -0.235025, -0.323282, 0.707787, 0.706418, -0.000332161, -0.00326562, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.476361] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [155] 1760991056476250, 3.0903, 0.133054, -0.235025, -0.323282, 0.707787, 0.706418, -0.000332161, -0.00326562, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.478340] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [156] 1760991056478214, 3.09227, 0.133067, -0.235029, -0.323303, 0.707789, 0.706417, -0.000328222, -0.00324903, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.481849] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [157] 1760991056481737, 3.09579, 0.133067, -0.235029, -0.323303, 0.707789, 0.706417, -0.000328222, -0.00324903, 0, 0, -0.00209913, 0, 0, 0, 
[2025-10-20 16:10:56.484056] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [158] 1760991056483968, 3.09802, 0.133067, -0.235029, -0.323303, 0.707789, 0.706417, -0.000328222, -0.00324903, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.486931] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [160] 1760991056486821, 3.10087, 0.133067, -0.235029, -0.323303, 0.707789, 0.706417, -0.000328222, -0.00324903, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.489933] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [161] 1760991056489824, 3.10388, 0.133082, -0.235036, -0.323303, 0.707748, 0.706458, -0.000355196, -0.00322051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.493975] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [162] 1760991056493887, 3.10794, 0.133082, -0.235036, -0.323303, 0.707748, 0.706458, -0.000355196, -0.00322051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.495722] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [164] 1760991056495609, 3.10966, 0.133082, -0.235036, -0.323303, 0.707748, 0.706458, -0.000355196, -0.00322051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.498421] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [165] 1760991056498312, 3.11237, 0.133078, -0.23506, -0.323295, 0.70782, 0.706385, -0.000392527, -0.00325105, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.501389] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [166] 1760991056501277, 3.11533, 0.133078, -0.23506, -0.323295, 0.70782, 0.706385, -0.000392527, -0.00325105, 0, -0.00243461, 0, 0, 0, 0, 
[2025-10-20 16:10:56.503803] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [167] 1760991056503719, 3.11777, 0.133078, -0.23506, -0.323295, 0.70782, 0.706385, -0.000392527, -0.00325105, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.506754] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [169] 1760991056506636, 3.12069, 0.133078, -0.23506, -0.323295, 0.70782, 0.706385, -0.000392527, -0.00325105, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.509240] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [170] 1760991056509130, 3.12318, 0.133076, -0.235079, -0.323283, 0.707871, 0.706334, -0.000405444, -0.00324019, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.512073] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [171] 1760991056511958, 3.12601, 0.133076, -0.235079, -0.323283, 0.707871, 0.706334, -0.000405444, -0.00324019, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.514622] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [173] 1760991056514551, 3.1286, 0.133076, -0.235079, -0.323283, 0.707871, 0.706334, -0.000405444, -0.00324019, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.517240] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [174] 1760991056517127, 3.13118, 0.133076, -0.235079, -0.323283, 0.707871, 0.706334, -0.000405444, -0.00324019, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.519761] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [175] 1760991056519650, 3.1337, 0.133084, -0.235058, -0.323254, 0.707859, 0.706346, -0.00041926, -0.00327635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.523247] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [176] 1760991056523132, 3.13719, 0.133084, -0.235058, -0.323254, 0.707859, 0.706346, -0.00041926, -0.00327635, 0, 0.00200812, 0.00286119, 0, 0, 0, 
[2025-10-20 16:10:56.525754] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [178] 1760991056525643, 3.1397, 0.133084, -0.235058, -0.323254, 0.707859, 0.706346, -0.00041926, -0.00327635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.528417] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [179] 1760991056528294, 3.14235, 0.133045, -0.23499, -0.323097, 0.709208, 0.704989, -0.000551754, -0.00378413, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.531254] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [180] 1760991056531142, 3.1452, 0.133045, -0.23499, -0.323097, 0.709208, 0.704989, -0.000551754, -0.00378413, -0.00393447, 0.00688257, 0.0156607, -0.382996, 0.0896145, 0.0543443, 
[2025-10-20 16:10:56.533577] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [181] 1760991056533490, 3.14754, 0.133045, -0.23499, -0.323097, 0.709208, 0.704989, -0.000551754, -0.00378413, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.538500] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [183] 1760991056538389, 3.15244, 0.133045, -0.23499, -0.323097, 0.709208, 0.704989, -0.000551754, -0.00378413, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.539207] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [184] 1760991056539100, 3.15315, 0.133046, -0.234987, -0.323117, 0.709178, 0.705019, -0.000540184, -0.00376714, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.541613] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [185] 1760991056541490, 3.15554, 0.133046, -0.234987, -0.323117, 0.709178, 0.705019, -0.000540184, -0.00376714, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.544240] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [186] 1760991056544125, 3.15818, 0.133046, -0.234987, -0.323117, 0.709178, 0.705019, -0.000540184, -0.00376714, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.547172] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [188] 1760991056547061, 3.16112, 0.133046, -0.234987, -0.323117, 0.709178, 0.705019, -0.000540184, -0.00376714, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.549620] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [189] 1760991056549506, 3.16356, 0.133049, -0.234984, -0.323065, 0.709217, 0.704981, -0.000582071, -0.00373175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.552328] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [190] 1760991056552218, 3.16627, 0.133049, -0.234984, -0.323065, 0.709217, 0.704981, -0.000582071, -0.00373175, 0, 0, 0.00522334, 0, 0, 0, 
[2025-10-20 16:10:56.554843] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [192] 1760991056554761, 3.16881, 0.133049, -0.234984, -0.323065, 0.709217, 0.704981, -0.000582071, -0.00373175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.557373] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [193] 1760991056557260, 3.17131, 0.13305, -0.235, -0.323082, 0.709277, 0.704919, -0.000634148, -0.00380584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.560063] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [194] 1760991056559956, 3.17401, 0.13305, -0.235, -0.323082, 0.709277, 0.704919, -0.000634148, -0.00380584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.562451] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [195] 1760991056562341, 3.17639, 0.13305, -0.235, -0.323082, 0.709277, 0.704919, -0.000634148, -0.00380584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.564854] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [197] 1760991056564745, 3.1788, 0.13305, -0.235, -0.323082, 0.709277, 0.704919, -0.000634148, -0.00380584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.567333] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [198] 1760991056567221, 3.18127, 0.133029, -0.23499, -0.323112, 0.709244, 0.704952, -0.000590566, -0.00380535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.570240] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [199] 1760991056570127, 3.18418, 0.133029, -0.23499, -0.323112, 0.709244, 0.704952, -0.000590566, -0.00380535, -0.00211703, 0, -0.00292954, 0, 0, 0, 
[2025-10-20 16:10:56.572552] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [200] 1760991056572446, 3.1865, 0.133029, -0.23499, -0.323112, 0.709244, 0.704952, -0.000590566, -0.00380535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.575000] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [202] 1760991056574878, 3.18893, 0.133029, -0.23499, -0.323112, 0.709244, 0.704952, -0.000590566, -0.00380535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.578219] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [203] 1760991056578108, 3.19216, 0.13307, -0.235007, -0.323071, 0.709249, 0.704947, -0.000659879, -0.00379331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.581100] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [204] 1760991056580985, 3.19504, 0.13307, -0.235007, -0.323071, 0.709249, 0.704947, -0.000659879, -0.00379331, 0.00408577, 0, 0.00407606, 0, 0, 0, 
[2025-10-20 16:10:56.583492] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [205] 1760991056583373, 3.19743, 0.13307, -0.235007, -0.323071, 0.709249, 0.704947, -0.000659879, -0.00379331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.586249] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [207] 1760991056586138, 3.20019, 0.13307, -0.235007, -0.323071, 0.709249, 0.704947, -0.000659879, -0.00379331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.587748] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [208] 1760991056587638, 3.20169, 0.133051, -0.234994, -0.32304, 0.709234, 0.704963, -0.00061986, -0.0037102, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.590355] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [209] 1760991056590242, 3.2043, 0.133051, -0.234994, -0.32304, 0.709234, 0.704963, -0.00061986, -0.0037102, 0, 0, 0.00308755, 0, 0, 0, 
[2025-10-20 16:10:56.592946] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [210] 1760991056592836, 3.20689, 0.133051, -0.234994, -0.32304, 0.709234, 0.704963, -0.00061986, -0.0037102, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.596365] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [212] 1760991056596251, 3.2103, 0.133051, -0.234994, -0.32304, 0.709234, 0.704963, -0.00061986, -0.0037102, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.598854] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [213] 1760991056598743, 3.2128, 0.133034, -0.235009, -0.323053, 0.709275, 0.704921, -0.000576987, -0.00377071, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.602954] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [214] 1760991056602842, 3.2169, 0.133034, -0.235009, -0.323053, 0.709275, 0.704921, -0.000576987, -0.00377071, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.604250] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [216] 1760991056604138, 3.21819, 0.133034, -0.235009, -0.323053, 0.709275, 0.704921, -0.000576987, -0.00377071, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.606973] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [217] 1760991056606861, 3.22092, 0.133076, -0.234992, -0.323064, 0.709163, 0.705034, -0.000599794, -0.00371558, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.609707] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [218] 1760991056609591, 3.22364, 0.133076, -0.234992, -0.323064, 0.709163, 0.705034, -0.000599794, -0.00371558, 0.00420909, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.612346] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [219] 1760991056612235, 3.22629, 0.133076, -0.234992, -0.323064, 0.709163, 0.705034, -0.000599794, -0.00371558, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.615763] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [221] 1760991056615653, 3.22971, 0.133076, -0.234992, -0.323064, 0.709163, 0.705034, -0.000599794, -0.00371558, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.617490] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [222] 1760991056617372, 3.23143, 0.13303, -0.234971, -0.323149, 0.709056, 0.705142, -0.000487462, -0.00368835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.620230] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [223] 1760991056620116, 3.23417, 0.13303, -0.234971, -0.323149, 0.709056, 0.705142, -0.000487462, -0.00368835, -0.00456685, 0.00208891, -0.00848511, 0, 0, 0, 
[2025-10-20 16:10:56.622787] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [224] 1760991056622673, 3.23673, 0.13303, -0.234971, -0.323149, 0.709056, 0.705142, -0.000487462, -0.00368835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.626235] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [226] 1760991056626123, 3.24018, 0.13303, -0.234971, -0.323149, 0.709056, 0.705142, -0.000487462, -0.00368835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.628687] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [227] 1760991056628579, 3.24263, 0.133039, -0.234959, -0.323159, 0.709094, 0.705104, -0.000439166, -0.00373336, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.631496] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [228] 1760991056631382, 3.24544, 0.133039, -0.234959, -0.323159, 0.709094, 0.705104, -0.000439166, -0.00373336, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.633953] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [229] 1760991056633867, 3.24792, 0.133039, -0.234959, -0.323159, 0.709094, 0.705104, -0.000439166, -0.00373336, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.636610] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [231] 1760991056636501, 3.25055, 0.133018, -0.235006, -0.323054, 0.709649, 0.704545, -0.000575917, -0.00386503, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.639491] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [232] 1760991056639377, 3.25343, 0.133018, -0.235006, -0.323054, 0.709649, 0.704545, -0.000575917, -0.00386503, -0.002074, -0.00474451, 0.0105398, -0.157547, 0.0375943, 0, 
[2025-10-20 16:10:56.642578] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [233] 1760991056642472, 3.25653, 0.133018, -0.235006, -0.323054, 0.709649, 0.704545, -0.000575917, -0.00386503, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.645275] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [235] 1760991056645150, 3.2592, 0.133018, -0.235006, -0.323054, 0.709649, 0.704545, -0.000575917, -0.00386503, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.648847] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [236] 1760991056648736, 3.26279, 0.133018, -0.234991, -0.323056, 0.70961, 0.704584, -0.000562626, -0.00389871, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.650622] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [237] 1760991056650511, 3.26457, 0.133018, -0.234991, -0.323056, 0.70961, 0.704584, -0.000562626, -0.00389871, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.653181] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [238] 1760991056653075, 3.26713, 0.133018, -0.234991, -0.323056, 0.70961, 0.704584, -0.000562626, -0.00389871, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.655924] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [240] 1760991056655813, 3.26987, 0.133018, -0.234991, -0.323056, 0.70961, 0.704584, -0.000562626, -0.00389871, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.659368] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [241] 1760991056659258, 3.27331, 0.133034, -0.234992, -0.323027, 0.709637, 0.704557, -0.000598084, -0.00385875, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.662056] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [242] 1760991056661951, 3.27601, 0.133034, -0.234992, -0.323027, 0.709637, 0.704557, -0.000598084, -0.00385875, 0, 0, 0.00288112, 0, 0, 0, 
[2025-10-20 16:10:56.664861] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [244] 1760991056664772, 3.27883, 0.133034, -0.234992, -0.323027, 0.709637, 0.704557, -0.000598084, -0.00385875, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.667767] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [245] 1760991056667656, 3.28171, 0.13303, -0.234971, -0.323029, 0.709595, 0.704599, -0.000578733, -0.00382139, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.670502] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [246] 1760991056670386, 3.28444, 0.13303, -0.234971, -0.323029, 0.709595, 0.704599, -0.000578733, -0.00382139, 0, 0.00208815, 0, 0, 0, 0, 
[2025-10-20 16:10:56.672944] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [247] 1760991056672834, 3.28689, 0.13303, -0.234971, -0.323029, 0.709595, 0.704599, -0.000578733, -0.00382139, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.675953] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [249] 1760991056675840, 3.28989, 0.13303, -0.234971, -0.323029, 0.709595, 0.704599, -0.000578733, -0.00382139, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.678487] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [250] 1760991056678376, 3.29243, 0.13301, -0.234977, -0.323062, 0.709626, 0.704568, -0.000543812, -0.0038642, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.680956] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [251] 1760991056680815, 3.29487, 0.13301, -0.234977, -0.323062, 0.709626, 0.704568, -0.000543812, -0.0038642, 0, 0, -0.00325885, 0, 0, 0, 
[2025-10-20 16:10:56.683427] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [252] 1760991056683310, 3.29736, 0.13301, -0.234977, -0.323062, 0.709626, 0.704568, -0.000543812, -0.0038642, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.686099] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [254] 1760991056685988, 3.30004, 0.13301, -0.234977, -0.323062, 0.709626, 0.704568, -0.000543812, -0.0038642, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.688564] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [255] 1760991056688458, 3.30251, 0.133014, -0.23499, -0.323063, 0.709656, 0.704537, -0.000538472, -0.00388118, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.691479] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [256] 1760991056691367, 3.30542, 0.133014, -0.23499, -0.323063, 0.709656, 0.704537, -0.000538472, -0.00388118, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.693953] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [257] 1760991056693867, 3.30792, 0.133014, -0.23499, -0.323063, 0.709656, 0.704537, -0.000538472, -0.00388118, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.696808] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [259] 1760991056696697, 3.31075, 0.133014, -0.23499, -0.323063, 0.709656, 0.704537, -0.000538472, -0.00388118, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.699201] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [260] 1760991056699093, 3.31315, 0.133024, -0.234988, -0.323084, 0.709623, 0.704571, -0.000536248, -0.00381135, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.702741] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [261] 1760991056702632, 3.31669, 0.133024, -0.234988, -0.323084, 0.709623, 0.704571, -0.000536248, -0.00381135, 0, 0, -0.00215569, 0, 0, 0, 
[2025-10-20 16:10:56.705829] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [263] 1760991056705719, 3.31977, 0.133024, -0.234988, -0.323084, 0.709623, 0.704571, -0.000536248, -0.00381135, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.708023] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [264] 1760991056707913, 3.32197, 0.133025, -0.234993, -0.323081, 0.709575, 0.704619, -0.000575638, -0.00382408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.710676] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [265] 1760991056710571, 3.32463, 0.133025, -0.234993, -0.323081, 0.709575, 0.704619, -0.000575638, -0.00382408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.713386] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [266] 1760991056713270, 3.32732, 0.133025, -0.234993, -0.323081, 0.709575, 0.704619, -0.000575638, -0.00382408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.715984] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [268] 1760991056715873, 3.32993, 0.133025, -0.234993, -0.323081, 0.709575, 0.704619, -0.000575638, -0.00382408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.718582] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [269] 1760991056718470, 3.33252, 0.133005, -0.234992, -0.323034, 0.709591, 0.704603, -0.000542678, -0.00382813, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.721316] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [270] 1760991056721207, 3.33526, 0.133005, -0.234992, -0.323034, 0.709591, 0.704603, -0.000542678, -0.00382813, 0, 0, 0.00467813, 0, 0, 0, 
[2025-10-20 16:10:56.723818] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [271] 1760991056723733, 3.33779, 0.133005, -0.234992, -0.323034, 0.709591, 0.704603, -0.000542678, -0.00382813, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.726495] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [273] 1760991056726384, 3.34044, 0.133037, -0.234987, -0.323021, 0.709575, 0.704619, -0.000587006, -0.00381015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:56.729191] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [274] 1760991056729084, 3.34314, 0.133037, -0.234987, -0.323021, 0.709575, 0.704619, -0.000587006, -0.00381015, 0.00320468, 0, 0, 0, 0, 0, 
