[2025-10-20 16:08:24.677364] [0x0000007fb807f7c0] [MocapTag] [0x00003a79] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:08:34.451390] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4540] 1760990914451295, 12.5097, 0.408638, 0.147898, -1.09589, 0.681567, 0.672958, 0.188041, 0.217335, 0.465741, 0.237133, -0.244245, 0.0362277, 0.0638485, -0.0365961, 
[2025-10-20 16:08:34.453888] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4541] 1760990914453771, 12.5121, 0.408638, 0.147898, -1.09589, 0.681567, 0.672958, 0.188041, 0.217335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.456462] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4542] 1760990914456344, 12.5147, 0.408638, 0.147898, -1.09589, 0.681567, 0.672958, 0.188041, 0.217335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.459090] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4543] 1760990914458974, 12.5173, 0.413322, 0.150269, -1.09826, 0.681525, 0.673177, 0.187675, 0.217105, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.461671] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4545] 1760990914461545, 12.5199, 0.413322, 0.150269, -1.09826, 0.681525, 0.673177, 0.187675, 0.217105, 0.468447, 0.237136, -0.237522, 0.0392675, 0.0871539, 0, 
[2025-10-20 16:08:34.464795] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4546] 1760990914464683, 12.523, 0.413322, 0.150269, -1.09826, 0.681525, 0.673177, 0.187675, 0.217105, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.467522] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4547] 1760990914467409, 12.5258, 0.418018, 0.15261, -1.1007, 0.681386, 0.673463, 0.187408, 0.216885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.470150] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4548] 1760990914470039, 12.5284, 0.418018, 0.15261, -1.1007, 0.681386, 0.673463, 0.187408, 0.216885, 0.469544, 0.234132, -0.243924, 0.0693798, 0.0703573, 0, 
[2025-10-20 16:08:34.472601] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4550] 1760990914472488, 12.5308, 0.418018, 0.15261, -1.1007, 0.681386, 0.673463, 0.187408, 0.216885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.475364] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4551] 1760990914475252, 12.5336, 0.418018, 0.15261, -1.1007, 0.681386, 0.673463, 0.187408, 0.216885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.478176] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4552] 1760990914478063, 12.5364, 0.422714, 0.154966, -1.10308, 0.681205, 0.673755, 0.187283, 0.216655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.480851] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4553] 1760990914480743, 12.5391, 0.422714, 0.154966, -1.10308, 0.681205, 0.673755, 0.187283, 0.216655, 0.469681, 0.235518, -0.238159, 0.0837684, 0.0503004, 0.0415206, 
[2025-10-20 16:08:34.483364] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4555] 1760990914483252, 12.5416, 0.422714, 0.154966, -1.10308, 0.681205, 0.673755, 0.187283, 0.216655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.485806] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4556] 1760990914485698, 12.5441, 0.422714, 0.154966, -1.10308, 0.681205, 0.673755, 0.187283, 0.216655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.488413] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4557] 1760990914488293, 12.5467, 0.427455, 0.157338, -1.10544, 0.681131, 0.673921, 0.187238, 0.216407, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.491193] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4558] 1760990914491082, 12.5494, 0.427455, 0.157338, -1.10544, 0.681131, 0.673921, 0.187238, 0.216407, 0.474054, 0.237294, -0.235671, 0.0502467, 0.0418842, 0.0457652, 
[2025-10-20 16:08:34.493637] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4560] 1760990914493521, 12.5519, 0.427455, 0.157338, -1.10544, 0.681131, 0.673921, 0.187238, 0.216407, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.496893] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4561] 1760990914496777, 12.5551, 0.427455, 0.157338, -1.10544, 0.681131, 0.673921, 0.187238, 0.216407, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.499926] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4562] 1760990914499812, 12.5582, 0.432266, 0.159681, -1.10772, 0.681092, 0.674039, 0.187343, 0.216073, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.502539] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4564] 1760990914502412, 12.5608, 0.432266, 0.159681, -1.10772, 0.681092, 0.674039, 0.187343, 0.216073, 0.481102, 0.234287, -0.228102, 0.0478506, 0, 0.0797089, 
[2025-10-20 16:08:34.505095] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4565] 1760990914504983, 12.5633, 0.432266, 0.159681, -1.10772, 0.681092, 0.674039, 0.187343, 0.216073, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.507817] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4566] 1760990914507701, 12.5661, 0.437148, 0.162085, -1.11004, 0.680845, 0.674351, 0.187334, 0.215887, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.511356] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4567] 1760990914511267, 12.5696, 0.437148, 0.162085, -1.11004, 0.680845, 0.674351, 0.187334, 0.215887, 0.488211, 0.240385, -0.231735, 0.0999928, 0, 0.0564173, 
[2025-10-20 16:08:34.513874] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4569] 1760990914513762, 12.5721, 0.437148, 0.162085, -1.11004, 0.680845, 0.674351, 0.187334, 0.215887, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.516752] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4570] 1760990914516639, 12.575, 0.437148, 0.162085, -1.11004, 0.680845, 0.674351, 0.187334, 0.215887, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.519796] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4571] 1760990914519684, 12.578, 0.442026, 0.164498, -1.11228, 0.68074, 0.674496, 0.187325, 0.215772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.523264] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4573] 1760990914523151, 12.5815, 0.442026, 0.164498, -1.11228, 0.68074, 0.674496, 0.187325, 0.215772, 0.487836, 0.241328, -0.224242, 0.0462294, 0, 0, 
[2025-10-20 16:08:34.524608] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4574] 1760990914524500, 12.5829, 0.442026, 0.164498, -1.11228, 0.68074, 0.674496, 0.187325, 0.215772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.527630] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4575] 1760990914527466, 12.5858, 0.446969, 0.166851, -1.11452, 0.680715, 0.67464, 0.187179, 0.215527, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.530133] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4576] 1760990914530048, 12.5884, 0.446969, 0.166851, -1.11452, 0.680715, 0.67464, 0.187179, 0.215527, 0.494295, 0.235261, -0.223756, 0, 0.0569344, 0, 
[2025-10-20 16:08:34.532731] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4578] 1760990914532619, 12.591, 0.446969, 0.166851, -1.11452, 0.680715, 0.67464, 0.187179, 0.215527, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.535512] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4579] 1760990914535394, 12.5938, 0.446969, 0.166851, -1.11452, 0.680715, 0.67464, 0.187179, 0.215527, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.538128] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4580] 1760990914538016, 12.5964, 0.45196, 0.169223, -1.11667, 0.680722, 0.674753, 0.187192, 0.21514, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.540699] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4582] 1760990914540642, 12.599, 0.45196, 0.169223, -1.11667, 0.680722, 0.674753, 0.187192, 0.21514, 0.499064, 0.23724, -0.215536, 0.0382662, 0.0541925, 0.0712898, 
[2025-10-20 16:08:34.543512] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4583] 1760990914543393, 12.6018, 0.45196, 0.169223, -1.11667, 0.680722, 0.674753, 0.187192, 0.21514, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.546590] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4584] 1760990914546475, 12.6048, 0.45196, 0.169223, -1.11667, 0.680722, 0.674753, 0.187192, 0.21514, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.549284] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4585] 1760990914549170, 12.6075, 0.457, 0.171626, -1.11887, 0.680648, 0.674842, 0.187316, 0.214985, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.551393] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4586] 1760990914551309, 12.6097, 0.457, 0.171626, -1.11887, 0.680648, 0.674842, 0.187316, 0.214985, 0.504057, 0.240284, -0.219552, 0.0398517, 0, 0.0530954, 
[2025-10-20 16:08:34.553908] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4588] 1760990914553796, 12.6122, 0.457, 0.171626, -1.11887, 0.680648, 0.674842, 0.187316, 0.214985, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.556774] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4589] 1760990914556658, 12.615, 0.457, 0.171626, -1.11887, 0.680648, 0.674842, 0.187316, 0.214985, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.559021] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4590] 1760990914558910, 12.6173, 0.462084, 0.174063, -1.12103, 0.680501, 0.675035, 0.187306, 0.214855, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.561741] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4591] 1760990914561645, 12.62, 0.462084, 0.174063, -1.12103, 0.680501, 0.675035, 0.187306, 0.214855, 0.508382, 0.243649, -0.2157, 0.0615954, 0, 0.0362415, 
[2025-10-20 16:08:34.564854] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4593] 1760990914564741, 12.6231, 0.462084, 0.174063, -1.12103, 0.680501, 0.675035, 0.187306, 0.214855, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.567153] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4594] 1760990914567040, 12.6254, 0.467232, 0.17649, -1.12316, 0.680537, 0.675077, 0.187274, 0.214637, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.569904] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4595] 1760990914569790, 12.6281, 0.467232, 0.17649, -1.12316, 0.680537, 0.675077, 0.187274, 0.214637, 0.514742, 0.242767, -0.213916, 0, 0.0366092, 0, 
[2025-10-20 16:08:34.572388] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4597] 1760990914572276, 12.6306, 0.467232, 0.17649, -1.12316, 0.680537, 0.675077, 0.187274, 0.214637, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.575039] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4598] 1760990914574928, 12.6333, 0.467232, 0.17649, -1.12316, 0.680537, 0.675077, 0.187274, 0.214637, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.577505] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4599] 1760990914577392, 12.6357, 0.472399, 0.178875, -1.12521, 0.680564, 0.675115, 0.187257, 0.214444, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.580374] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4600] 1760990914580283, 12.6386, 0.472399, 0.178875, -1.12521, 0.680564, 0.675115, 0.187257, 0.214444, 0.516714, 0.23843, -0.204716, 0, 0, 0, 
[2025-10-20 16:08:34.582752] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4602] 1760990914582642, 12.641, 0.472399, 0.178875, -1.12521, 0.680564, 0.675115, 0.187257, 0.214444, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.585558] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4603] 1760990914585450, 12.6438, 0.472399, 0.178875, -1.12521, 0.680564, 0.675115, 0.187257, 0.214444, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.588169] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4604] 1760990914588055, 12.6464, 0.477662, 0.181274, -1.12726, 0.680553, 0.675293, 0.187118, 0.214042, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.593347] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4606] 1760990914593196, 12.6516, 0.477662, 0.181274, -1.12726, 0.680553, 0.675293, 0.187118, 0.214042, 0.52633, 0.239951, -0.204649, 0.0458837, 0.0786662, 0.0537019, 
[2025-10-20 16:08:34.594096] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4607] 1760990914593967, 12.6523, 0.477662, 0.181274, -1.12726, 0.680553, 0.675293, 0.187118, 0.214042, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.596765] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4608] 1760990914596651, 12.655, 0.482918, 0.183721, -1.12927, 0.68043, 0.675478, 0.187094, 0.21387, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.599429] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4609] 1760990914599315, 12.6577, 0.482918, 0.183721, -1.12927, 0.68043, 0.675478, 0.187094, 0.21387, 0.525624, 0.244698, -0.201334, 0.0577331, 0, 0.0393968, 
[2025-10-20 16:08:34.602049] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4611] 1760990914601914, 12.6603, 0.482918, 0.183721, -1.12927, 0.68043, 0.675478, 0.187094, 0.21387, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.605112] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4612] 1760990914605000, 12.6634, 0.482918, 0.183721, -1.12927, 0.68043, 0.675478, 0.187094, 0.21387, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.607745] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4613] 1760990914607631, 12.666, 0.488229, 0.186154, -1.13127, 0.680405, 0.675562, 0.187077, 0.2137, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.610367] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4614] 1760990914610283, 12.6686, 0.488229, 0.186154, -1.13127, 0.680405, 0.675562, 0.187077, 0.2137, 0.5311, 0.243246, -0.199577, 0, 0, 0, 
[2025-10-20 16:08:34.612881] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4616] 1760990914612769, 12.6711, 0.488229, 0.186154, -1.13127, 0.680405, 0.675562, 0.187077, 0.2137, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.615474] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4617] 1760990914615358, 12.6737, 0.488229, 0.186154, -1.13127, 0.680405, 0.675562, 0.187077, 0.2137, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.619083] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4618] 1760990914618971, 12.6773, 0.493572, 0.188597, -1.13319, 0.680391, 0.67561, 0.187149, 0.213529, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.621263] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4620] 1760990914621162, 12.6795, 0.493572, 0.188597, -1.13319, 0.680391, 0.67561, 0.187149, 0.213529, 0.534236, 0.244331, -0.192548, 0, 0, 0.0426825, 
[2025-10-20 16:08:34.623614] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4621] 1760990914623501, 12.6819, 0.493572, 0.188597, -1.13319, 0.680391, 0.67561, 0.187149, 0.213529, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.626304] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4622] 1760990914626197, 12.6846, 0.493572, 0.188597, -1.13319, 0.680391, 0.67561, 0.187149, 0.213529, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.629933] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4623] 1760990914629818, 12.6882, 0.498935, 0.191072, -1.1351, 0.680418, 0.675644, 0.18718, 0.213306, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.631472] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4624] 1760990914631381, 12.6897, 0.498935, 0.191072, -1.1351, 0.680418, 0.675644, 0.18718, 0.213306, 0.536314, 0.247516, -0.190741, 0, 0, 0.0419378, 
[2025-10-20 16:08:34.634043] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4626] 1760990914633928, 12.6923, 0.498935, 0.191072, -1.1351, 0.680418, 0.675644, 0.18718, 0.213306, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.637712] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4627] 1760990914637594, 12.696, 0.498935, 0.191072, -1.1351, 0.680418, 0.675644, 0.18718, 0.213306, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.639634] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4628] 1760990914639520, 12.6979, 0.50437, 0.19353, -1.13693, 0.68041, 0.675746, 0.187133, 0.213051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.642226] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4630] 1760990914642141, 12.7005, 0.50437, 0.19353, -1.13693, 0.68041, 0.675746, 0.187133, 0.213051, 0.543486, 0.245787, -0.183079, 0, 0.0438213, 0.0401746, 
[2025-10-20 16:08:34.644770] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4631] 1760990914644658, 12.703, 0.50437, 0.19353, -1.13693, 0.68041, 0.675746, 0.187133, 0.213051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.647297] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4632] 1760990914647181, 12.7055, 0.509859, 0.196026, -1.1388, 0.68031, 0.675903, 0.187124, 0.212881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.649957] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4633] 1760990914649842, 12.7082, 0.509859, 0.196026, -1.1388, 0.68031, 0.675903, 0.187124, 0.212881, 0.548877, 0.249611, -0.186456, 0.0498652, 0, 0.0388168, 
[2025-10-20 16:08:34.652847] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4635] 1760990914652736, 12.7111, 0.509859, 0.196026, -1.1388, 0.68031, 0.675903, 0.187124, 0.212881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.655571] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4636] 1760990914655461, 12.7138, 0.509859, 0.196026, -1.1388, 0.68031, 0.675903, 0.187124, 0.212881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.659317] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4637] 1760990914659204, 12.7176, 0.515388, 0.19855, -1.14058, 0.680038, 0.676263, 0.18713, 0.212601, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.661002] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4639] 1760990914660864, 12.7192, 0.515388, 0.19855, -1.14058, 0.680038, 0.676263, 0.18713, 0.212601, 0.552905, 0.252369, -0.17844, 0.117028, 0.0380456, 0.0772689, 
[2025-10-20 16:08:34.663499] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4640] 1760990914663379, 12.7217, 0.515388, 0.19855, -1.14058, 0.680038, 0.676263, 0.18713, 0.212601, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.666120] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4641] 1760990914666009, 12.7244, 0.515388, 0.19855, -1.14058, 0.680038, 0.676263, 0.18713, 0.212601, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.668790] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4642] 1760990914668677, 12.727, 0.52096, 0.201079, -1.14238, 0.679895, 0.676475, 0.187134, 0.21238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.671478] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4643] 1760990914671390, 12.7297, 0.52096, 0.201079, -1.14238, 0.679895, 0.676475, 0.187134, 0.21238, 0.557195, 0.252895, -0.180458, 0.0688553, 0, 0.0538196, 
[2025-10-20 16:08:34.674016] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4645] 1760990914673904, 12.7323, 0.52096, 0.201079, -1.14238, 0.679895, 0.676475, 0.187134, 0.21238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.676299] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4646] 1760990914676189, 12.7345, 0.52096, 0.201079, -1.14238, 0.679895, 0.676475, 0.187134, 0.21238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.678926] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4647] 1760990914678808, 12.7372, 0.526523, 0.20361, -1.14411, 0.679675, 0.676753, 0.187144, 0.21219, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.681607] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4648] 1760990914681520, 12.7399, 0.526523, 0.20361, -1.14411, 0.679675, 0.676753, 0.187144, 0.21219, 0.556304, 0.253104, -0.173046, 0.0906706, 0, 0.0566628, 
[2025-10-20 16:08:34.685388] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4650] 1760990914685271, 12.7436, 0.526523, 0.20361, -1.14411, 0.679675, 0.676753, 0.187144, 0.21219, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.688022] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4651] 1760990914687904, 12.7463, 0.532173, 0.206157, -1.14581, 0.67946, 0.677014, 0.187066, 0.212115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.690669] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4652] 1760990914690554, 12.7489, 0.532173, 0.206157, -1.14581, 0.67946, 0.677014, 0.187066, 0.212115, 0.564998, 0.254759, -0.169317, 0.0774264, 0, 0, 
[2025-10-20 16:08:34.693211] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4654] 1760990914693091, 12.7514, 0.532173, 0.206157, -1.14581, 0.67946, 0.677014, 0.187066, 0.212115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.695830] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4655] 1760990914695720, 12.7541, 0.532173, 0.206157, -1.14581, 0.67946, 0.677014, 0.187066, 0.212115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.698320] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4656] 1760990914698204, 12.7566, 0.53785, 0.208724, -1.14746, 0.679316, 0.677206, 0.187078, 0.211954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.701611] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4657] 1760990914701522, 12.7599, 0.53785, 0.208724, -1.14746, 0.679316, 0.677206, 0.187078, 0.211954, 0.56773, 0.256694, -0.165346, 0.0631094, 0, 0.0443816, 
[2025-10-20 16:08:34.704124] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4659] 1760990914704009, 12.7624, 0.53785, 0.208724, -1.14746, 0.679316, 0.677206, 0.187078, 0.211954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.706635] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4660] 1760990914706521, 12.7649, 0.53785, 0.208724, -1.14746, 0.679316, 0.677206, 0.187078, 0.211954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.709184] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4661] 1760990914709068, 12.7674, 0.543601, 0.211308, -1.1491, 0.679087, 0.67751, 0.186899, 0.211874, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.711779] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4663] 1760990914711652, 12.77, 0.543601, 0.211308, -1.1491, 0.679087, 0.67751, 0.186899, 0.211874, 0.575142, 0.258347, -0.164329, 0.0823498, 0.0367522, 0, 
[2025-10-20 16:08:34.714401] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4664] 1760990914714289, 12.7726, 0.543601, 0.211308, -1.1491, 0.679087, 0.67751, 0.186899, 0.211874, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.717198] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4665] 1760990914717071, 12.7754, 0.543601, 0.211308, -1.1491, 0.679087, 0.67751, 0.186899, 0.211874, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.719796] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4666] 1760990914719682, 12.778, 0.549319, 0.21387, -1.15074, 0.67886, 0.677809, 0.18688, 0.211658, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.722376] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4668] 1760990914722260, 12.7806, 0.549319, 0.21387, -1.15074, 0.67886, 0.677809, 0.18688, 0.211658, 0.571805, 0.256238, -0.163766, 0.0951529, 0, 0.0574604, 
[2025-10-20 16:08:34.725094] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4669] 1760990914724984, 12.7833, 0.549319, 0.21387, -1.15074, 0.67886, 0.677809, 0.18688, 0.211658, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:34.727708] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [4670] 1760990914727534, 12.7859, 0.554686, 0.21652, -1.1526, 0.678603, 0.677869, 0.187583, 0.211669, 0, 0, 0, 0, 0, 0, 
