[2025-10-20 10:50:17.740805] [0x0000007f947297c0] [MocapTag] [0x0000080a] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 10:50:35.200476] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8264] 1760971835200366, 20.2429, -2.41109, -0.897346, -1.28659, -0.101447, -0.0279804, -0.694586, -0.711672, -1.06952, 0.315063, 0.0137859, 0.0966311, -0.552659, -0.199223, 
[2025-10-20 10:50:35.203789] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8265] 1760971835203666, 20.2462, -2.41109, -0.897346, -1.28659, -0.101447, -0.0279804, -0.694586, -0.711672, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.206311] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8267] 1760971835206206, 20.2488, -2.4216, -0.894151, -1.28646, -0.102929, -0.0308197, -0.694087, -0.711828, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.208961] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8268] 1760971835208848, 20.2514, -2.4216, -0.894151, -1.28646, -0.102929, -0.0308197, -0.694087, -0.711828, -1.05075, 0.319509, 0.0132959, 0.11096, -0.611061, -0.169134, 
[2025-10-20 10:50:35.211375] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8269] 1760971835211262, 20.2538, -2.4216, -0.894151, -1.28646, -0.102929, -0.0308197, -0.694087, -0.711828, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.213973] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8270] 1760971835213858, 20.2564, -2.4216, -0.894151, -1.28646, -0.102929, -0.0308197, -0.694087, -0.711828, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.216565] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8272] 1760971835216445, 20.259, -2.43202, -0.89088, -1.28633, -0.104116, -0.0338074, -0.693507, -0.712085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.219780] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8273] 1760971835219665, 20.2622, -2.43202, -0.89088, -1.28633, -0.104116, -0.0338074, -0.693507, -0.712085, -1.0422, 0.327098, 0.0129476, 0.128579, -0.590511, -0.230217, 
[2025-10-20 10:50:35.222333] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8274] 1760971835222213, 20.2648, -2.43202, -0.89088, -1.28633, -0.104116, -0.0338074, -0.693507, -0.712085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.226263] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8276] 1760971835226165, 20.2687, -2.43202, -0.89088, -1.28633, -0.104116, -0.0338074, -0.693507, -0.712085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.227470] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8277] 1760971835227357, 20.2699, -2.4423, -0.887516, -1.28619, -0.105464, -0.0370129, -0.692644, -0.712567, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.230074] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8278] 1760971835229959, 20.2725, -2.4423, -0.887516, -1.28619, -0.105464, -0.0370129, -0.692644, -0.712567, -1.02786, 0.336379, 0.0138381, 0.202739, -0.641344, -0.228739, 
[2025-10-20 10:50:35.232722] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8279] 1760971835232607, 20.2752, -2.4423, -0.887516, -1.28619, -0.105464, -0.0370129, -0.692644, -0.712567, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.236431] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8281] 1760971835236351, 20.2789, -2.4423, -0.887516, -1.28619, -0.105464, -0.0370129, -0.692644, -0.712567, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.238486] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8282] 1760971835238370, 20.2809, -2.45016, -0.886605, -1.28674, -0.109998, -0.0348659, -0.693896, -0.71077, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.241119] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8283] 1760971835241008, 20.2836, -2.45016, -0.886605, -1.28674, -0.109998, -0.0348659, -0.693896, -0.71077, -0.785907, 0.091137, -0.0550617, -0.320435, -0.344004, 0.926399, 
[2025-10-20 10:50:35.243708] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8284] 1760971835243592, 20.2861, -2.45016, -0.886605, -1.28674, -0.109998, -0.0348659, -0.693896, -0.71077, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.246301] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8285] 1760971835246213, 20.2888, -2.46013, -0.883217, -1.28662, -0.111179, -0.0381903, -0.693076, -0.711215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.248928] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8287] 1760971835248813, 20.2914, -2.46013, -0.883217, -1.28662, -0.111179, -0.0381903, -0.693076, -0.711215, -0.997588, 0.338761, 0.012333, 0.187814, -0.635149, -0.270438, 
[2025-10-20 10:50:35.251897] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8288] 1760971835251782, 20.2943, -2.46013, -0.883217, -1.28662, -0.111179, -0.0381903, -0.693076, -0.711215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.254414] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8289] 1760971835254300, 20.2969, -2.46013, -0.883217, -1.28662, -0.111179, -0.0381903, -0.693076, -0.711215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.257463] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8291] 1760971835257344, 20.2999, -2.46995, -0.87983, -1.28652, -0.112405, -0.0416145, -0.692387, -0.711501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.260178] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8292] 1760971835260063, 20.3026, -2.46995, -0.87983, -1.28652, -0.112405, -0.0416145, -0.692387, -0.711501, -0.981782, 0.338718, 0.00979278, 0.144684, -0.658919, -0.281167, 
[2025-10-20 10:50:35.262881] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8293] 1760971835262766, 20.3053, -2.46995, -0.87983, -1.28652, -0.112405, -0.0416145, -0.692387, -0.711501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.265492] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8294] 1760971835265420, 20.308, -2.46995, -0.87983, -1.28652, -0.112405, -0.0416145, -0.692387, -0.711501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.268067] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8296] 1760971835267942, 20.3105, -2.47965, -0.876392, -1.28642, -0.113721, -0.0452322, -0.691557, -0.711878, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.270963] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8297] 1760971835270834, 20.3134, -2.47965, -0.876392, -1.28642, -0.113721, -0.0452322, -0.691557, -0.711878, -0.969583, 0.343794, 0.0102784, 0.177407, -0.698426, -0.290346, 
[2025-10-20 10:50:35.273337] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8298] 1760971835273206, 20.3158, -2.47965, -0.876392, -1.28642, -0.113721, -0.0452322, -0.691557, -0.711878, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.275927] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8299] 1760971835275841, 20.3184, -2.47965, -0.876392, -1.28642, -0.113721, -0.0452322, -0.691557, -0.711878, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.278918] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8301] 1760971835278788, 20.3213, -2.48915, -0.872899, -1.28639, -0.115453, -0.0487496, -0.690933, -0.711973, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.280306] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8302] 1760971835280176, 20.3227, -2.48915, -0.872899, -1.28639, -0.115453, -0.0487496, -0.690933, -0.711973, -0.950403, 0.349293, 0.00240885, 0.116527, -0.746021, -0.221515, 
[2025-10-20 10:50:35.283816] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8303] 1760971835283683, 20.3262, -2.48915, -0.872899, -1.28639, -0.115453, -0.0487496, -0.690933, -0.711973, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.286318] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8304] 1760971835286184, 20.3287, -2.49853, -0.869357, -1.28639, -0.117157, -0.0523776, -0.690122, -0.712224, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.289088] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8306] 1760971835288961, 20.3315, -2.49853, -0.869357, -1.28639, -0.117157, -0.0523776, -0.690122, -0.712224, -0.938189, 0.354262, 0, 0.162673, -0.756522, -0.234485, 
[2025-10-20 10:50:35.292214] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8307] 1760971835292092, 20.3346, -2.49853, -0.869357, -1.28639, -0.117157, -0.0523776, -0.690122, -0.712224, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.294654] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8308] 1760971835294528, 20.3371, -2.49853, -0.869357, -1.28639, -0.117157, -0.0523776, -0.690122, -0.712224, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.296611] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8309] 1760971835296490, 20.339, -2.50776, -0.865846, -1.28642, -0.118988, -0.0560333, -0.68974, -0.712012, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.299717] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8311] 1760971835299584, 20.3421, -2.50776, -0.865846, -1.28642, -0.118988, -0.0560333, -0.68974, -0.712012, -0.92271, 0.351095, -0.00285045, 0.0353456, -0.784853, -0.234413, 
[2025-10-20 10:50:35.302124] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8312] 1760971835302001, 20.3446, -2.50776, -0.865846, -1.28642, -0.118988, -0.0560333, -0.68974, -0.712012, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.304904] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8313] 1760971835304710, 20.3473, -2.50776, -0.865846, -1.28642, -0.118988, -0.0560333, -0.68974, -0.712012, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.307454] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8315] 1760971835307330, 20.3499, -2.51681, -0.862239, -1.2865, -0.121026, -0.059569, -0.689086, -0.712015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.310261] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8316] 1760971835310136, 20.3527, -2.51681, -0.862239, -1.2865, -0.121026, -0.059569, -0.689086, -0.712015, -0.905104, 0.360672, -0.00791599, 0.110888, -0.793689, -0.177336, 
[2025-10-20 10:50:35.314190] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8317] 1760971835314063, 20.3566, -2.51681, -0.862239, -1.2865, -0.121026, -0.059569, -0.689086, -0.712015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.315520] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8318] 1760971835315432, 20.358, -2.51681, -0.862239, -1.2865, -0.121026, -0.059569, -0.689086, -0.712015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.318330] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8320] 1760971835318203, 20.3608, -2.52568, -0.858643, -1.28668, -0.122977, -0.0630276, -0.688381, -0.712064, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.320797] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8321] 1760971835320675, 20.3632, -2.52568, -0.858643, -1.28668, -0.122977, -0.0630276, -0.688381, -0.712064, -0.886412, 0.359545, -0.0184576, 0.12244, -0.770092, -0.177312, 
[2025-10-20 10:50:35.323376] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8322] 1760971835323255, 20.3658, -2.52568, -0.858643, -1.28668, -0.122977, -0.0630276, -0.688381, -0.712064, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.326068] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8323] 1760971835325952, 20.3685, -2.53433, -0.855074, -1.28687, -0.125494, -0.0662562, -0.687893, -0.711804, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.328928] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8325] 1760971835328785, 20.3713, -2.53433, -0.855074, -1.28687, -0.125494, -0.0662562, -0.687893, -0.711804, -0.865077, 0.356939, -0.0190455, 0.0631809, -0.819603, -0.069046, 
[2025-10-20 10:50:35.332192] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8326] 1760971835332069, 20.3746, -2.53433, -0.855074, -1.28687, -0.125494, -0.0662562, -0.687893, -0.711804, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.334057] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8327] 1760971835333937, 20.3765, -2.53433, -0.855074, -1.28687, -0.125494, -0.0662562, -0.687893, -0.711804, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.336419] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8328] 1760971835336299, 20.3789, -2.54294, -0.851625, -1.287, -0.128551, -0.0696365, -0.687613, -0.711206, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:35.339165] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8330] 1760971835339040, 20.3816, -2.54294, -0.851625, -1.287, -0.128551, -0.0696365, -0.687613, -0.711206, -0.861714, 0.344942, -0.0131331, 0, -0.920814, 0, 
[2025-10-20 10:50:35.341830] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [8331] 1760971835341706, 20.3843, -2.54294, -0.851625, -1.287, -0.128551, -0.0696365, -0.687613, -0.711206, 0, 0, 0, 0, 0, 0, 
