[2024-04-18 18:38:55.308869] [0x00007fbb43831f80] [info] [0x000100c9] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-18 18:39:14.130481] [0x00007fbb43831f80] [info] [0x000100c9] [1883] 1713479935308783, 18.8213, -0.228439, 0.0768272, -0.998207, 0.650647, -0.231706, -0.0050682, -1.17195, 0.475534, 0.00895708, -0.342113, 0.0793605, -0.0672128
[2024-04-18 18:39:14.140671] [0x00007fbb43831f80] [info] [0x000100c9] [1884] 1713479935308783, 18.8315, -0.221875, 0.0744928, -0.998258, 0.638745, -0.226889, -0.0049772, -1.16609, 0.470806, 0.00891883, -0.341309, 0.0786802, -0.0664245
[2024-04-18 18:39:14.150478] [0x00007fbb43831f80] [info] [0x000100c9] [1885] 1713479935308783, 18.8413, -0.215661, 0.0722883, -0.998306, 0.627327, -0.22229, -0.00488984, -1.16023, 0.466218, 0.0088801, -0.340539, 0.0780319, -0.0656756
[2024-04-18 18:39:14.160638] [0x00007fbb43831f80] [info] [0x000100c9] [1886] 1713479935308783, 18.8513, -0.209408, 0.0700753, -0.998355, 0.615686, -0.217623, -0.0048007, -1.15399, 0.461485, 0.00883856, -0.339758, 0.0773749, -0.0649191
[2024-04-18 18:39:14.170579] [0x00007fbb43831f80] [info] [0x000100c9] [1887] 1713479935308783, 18.8614, -0.203298, 0.0679183, -0.998403, 0.604157, -0.213023, -0.00471237, -1.14756, 0.456745, 0.00879534, -0.338986, 0.0767283, -0.0641769
[2024-04-18 18:39:14.180506] [0x00007fbb43831f80] [info] [0x000100c9] [1888] 1713479935308783, 18.8713, -0.19734, 0.06582, -0.998449, 0.592765, -0.2085, -0.00462503, -1.14095, 0.452005, 0.00875057, -0.338225, 0.076093, -0.06345
[2024-04-18 18:39:14.190622] [0x00007fbb43831f80] [info] [0x000100c9] [1889] 1713479935308783, 18.8814, -0.191444, 0.0637485, -0.998495, 0.581339, -0.203984, -0.00453737, -1.13407, 0.447196, 0.0087036, -0.337464, 0.0754593, -0.0627273
[2024-04-18 18:39:14.200530] [0x00007fbb43831f80] [info] [0x000100c9] [1890] 1713479935308783, 18.8913, -0.185712, 0.0617395, -0.99854, 0.570082, -0.199555, -0.00445095, -1.12703, 0.442402, 0.00865524, -0.336716, 0.0748383, -0.0620211
[2024-04-18 18:39:14.210450] [0x00007fbb43831f80] [info] [0x000100c9] [1891] 1713479935308783, 18.9013, -0.180097, 0.0597764, -0.998584, 0.558908, -0.195178, -0.0043651, -1.11978, 0.437587, 0.00860518, -0.335974, 0.0742248, -0.0613258
[2024-04-18 18:39:14.220671] [0x00007fbb43831f80] [info] [0x000100c9] [1892] 1713479935308783, 18.9115, -0.174454, 0.0578084, -0.998628, 0.547526, -0.190741, -0.00427761, -1.11214, 0.432625, 0.00855205, -0.33522, 0.0736029, -0.0606231
[2024-04-18 18:39:14.230563] [0x00007fbb43831f80] [info] [0x000100c9] [1893] 1713479935308783, 18.9213, -0.169098, 0.0559447, -0.99867, 0.536574, -0.18649, -0.00419337, -1.10453, 0.427792, 0.00849886, -0.334496, 0.0730072, -0.0599522
[2024-04-18 18:39:14.240528] [0x00007fbb43831f80] [info] [0x000100c9] [1894] 1713479935308783, 18.9313, -0.163796, 0.0541041, -0.998711, 0.525586, -0.182243, -0.00410879, -1.09664, 0.422886, 0.00844341, -0.33377, 0.072412, -0.0592838
[2024-04-18 18:39:14.250487] [0x00007fbb43831f80] [info] [0x000100c9] [1895] 1713479935308783, 18.9413, -0.158621, 0.0523118, -0.998751, 0.514715, -0.17806, -0.00402507, -1.08857, 0.417974, 0.00838646, -0.333053, 0.0718255, -0.0586272
[2024-04-18 18:39:14.260545] [0x00007fbb43831f80] [info] [0x000100c9] [1896] 1713479935308783, 18.9513, -0.153514, 0.050547, -0.998791, 0.503839, -0.173893, -0.00394126, -1.08024, 0.413, 0.00832738, -0.332335, 0.0712408, -0.0579747
[2024-04-18 18:39:14.270505] [0x00007fbb43831f80] [info] [0x000100c9] [1897] 1713479935308783, 18.9613, -0.148536, 0.048831, -0.99883, 0.493094, -0.169794, -0.0038584, -1.07175, 0.408027, 0.0082669, -0.331627, 0.0706651, -0.0573341
[2024-04-18 18:39:14.280699] [0x00007fbb43831f80] [info] [0x000100c9] [1898] 1713479935308783, 18.9715, -0.143579, 0.0471258, -0.998869, 0.482244, -0.165672, -0.00377468, -1.06291, 0.402942, 0.00820365, -0.330911, 0.0700855, -0.0566913
[2024-04-18 18:39:14.290538] [0x00007fbb43831f80] [info] [0x000100c9] [1899] 1713479935308783, 18.9813, -0.138868, 0.0455092, -0.998906, 0.47179, -0.161717, -0.00369397, -1.05413, 0.397983, 0.00814061, -0.330222, 0.0695286, -0.0560755
[2024-04-18 18:39:14.300676] [0x00007fbb43831f80] [info] [0x000100c9] [1900] 1713479935308783, 18.9915, -0.134139, 0.0438901, -0.998943, 0.461149, -0.157708, -0.00361177, -1.04492, 0.392873, 0.00807428, -0.32952, 0.0689633, -0.0554523
[2024-04-18 18:39:14.310463] [0x00007fbb43831f80] [info] [0x000100c9] [1901] 1713479935308783, 19.0013, -0.12967, 0.0423635, -0.998978, 0.450955, -0.153882, -0.00353297, -1.03584, 0.387917, 0.00800864, -0.328847, 0.0684229, -0.0548583
[2024-04-18 18:39:14.320536] [0x00007fbb43831f80] [info] [0x000100c9] [1902] 1713479935308783, 19.0113, -0.125182, 0.0408337, -0.999013, 0.440572, -0.150002, -0.00345268, -1.02633, 0.382807, 0.00793964, -0.328161, 0.0678735, -0.0542564
[2024-04-18 18:39:14.330538] [0x00007fbb43831f80] [info] [0x000100c9] [1903] 1713479935308783, 19.0213, -0.12083, 0.0393536, -0.999047, 0.430363, -0.146202, -0.00337368, -1.01671, 0.377718, 0.00786963, -0.327485, 0.0673342, -0.0536673
[2024-04-18 18:39:14.340491] [0x00007fbb43831f80] [info] [0x000100c9] [1904] 1713479935308783, 19.0313, -0.116585, 0.0379131, -0.999081, 0.420264, -0.142457, -0.00329549, -1.00693, 0.37262, 0.00779822, -0.326816, 0.0668015, -0.053087
[2024-04-18 18:39:14.350548] [0x00007fbb43831f80] [info] [0x000100c9] [1905] 1713479935308783, 19.0413, -0.112442, 0.0365102, -0.999113, 0.410267, -0.138765, -0.00321805, -0.99698, 0.36751, 0.00772538, -0.326152, 0.0662747, -0.052515
[2024-04-18 18:39:14.360547] [0x00007fbb43831f80] [info] [0x000100c9] [1906] 1713479935308783, 19.0513, -0.108373, 0.0351355, -0.999145, 0.400309, -0.135101, -0.00314086, -0.986796, 0.362354, 0.00765062, -0.325489, 0.0657503, -0.0519473
[2024-04-18 18:39:14.370514] [0x00007fbb43831f80] [info] [0x000100c9] [1907] 1713479935308783, 19.0613, -0.104434, 0.0338076, -0.999176, 0.39053, -0.131517, -0.00306503, -0.976526, 0.357226, 0.00757503, -0.324837, 0.0652356, -0.0513917
[2024-04-18 18:39:14.380565] [0x00007fbb43831f80] [info] [0x000100c9] [1908] 1713479935308783, 19.0713, -0.100559, 0.0325039, -0.999206, 0.38077, -0.127953, -0.0029893, -0.966002, 0.352041, 0.00749738, -0.324184, 0.064722, -0.0508389
[2024-04-18 18:39:14.390567] [0x00007fbb43831f80] [info] [0x000100c9] [1909] 1713479935308783, 19.0813, -0.0968168, 0.0312479, -0.999236, 0.371209, -0.124476, -0.00291507, -0.95542, 0.346895, 0.00741912, -0.323542, 0.0642187, -0.0502989
[2024-04-18 18:39:14.400550] [0x00007fbb43831f80] [info] [0x000100c9] [1910] 1713479935308783, 19.0913, -0.093139, 0.0300159, -0.999265, 0.361673, -0.12102, -0.00284101, -0.944592, 0.341696, 0.00733884, -0.3229, 0.0637166, -0.0497617
[2024-04-18 18:39:14.410502] [0x00007fbb43831f80] [info] [0x000100c9] [1911] 1713479935308783, 19.1013, -0.0895827, 0.0288272, -0.999293, 0.352317, -0.117642, -0.0027683, -0.933693, 0.336526, 0.00725786, -0.322268, 0.0632235, -0.0492357
[2024-04-18 18:39:14.420695] [0x00007fbb43831f80] [info] [0x000100c9] [1912] 1713479935308783, 19.1115, -0.086046, 0.0276475, -0.99932, 0.342874, -0.114244, -0.00269488, -0.922409, 0.331238, 0.00717384, -0.321627, 0.0627252, -0.0487058
[2024-04-18 18:39:14.430510] [0x00007fbb43831f80] [info] [0x000100c9] [1913] 1713479935308783, 19.1213, -0.0827212, 0.0265409, -0.999346, 0.333865, -0.111015, -0.00262479, -0.91137, 0.326124, 0.00709147, -0.321013, 0.0622491, -0.0482009
[2024-04-18 18:39:14.440497] [0x00007fbb43831f80] [info] [0x000100c9] [1914] 1713479935308783, 19.1313, -0.0794205, 0.0254444, -0.999372, 0.324787, -0.107772, -0.00255414, -0.899969, 0.320902, 0.00700623, -0.320391, 0.0617685, -0.0476928
[2024-04-18 18:39:14.450492] [0x00007fbb43831f80] [info] [0x000100c9] [1915] 1713479935308783, 19.1413, -0.0762253, 0.0243853, -0.999398, 0.315867, -0.104597, -0.00248468, -0.888487, 0.3157, 0.00692022, -0.319778, 0.0612953, -0.0471939
[2024-04-18 18:39:14.460510] [0x00007fbb43831f80] [info] [0x000100c9] [1916] 1713479935308783, 19.1513, -0.0731078, 0.023354, -0.999422, 0.307032, -0.101463, -0.00241584, -0.876831, 0.310476, 0.00683275, -0.319167, 0.0608254, -0.0466999
[2024-04-18 18:39:14.470508] [0x00007fbb43831f80] [info] [0x000100c9] [1917] 1713479935308783, 19.1613, -0.070088, 0.0223571, -0.999446, 0.298342, -0.0983915, -0.00234811, -0.865085, 0.305267, 0.00674444, -0.318562, 0.0603619, -0.0462141
[2024-04-18 18:39:14.480815] [0x00007fbb43831f80] [info] [0x000100c9] [1918] 1713479935308783, 19.1713, -0.0671401, 0.0213859, -0.999469, 0.289728, -0.0953571, -0.00228094, -0.853156, 0.300031, 0.0066546, -0.317959, 0.0599009, -0.0457323
[2024-04-18 18:39:14.490626] [0x00007fbb43831f80] [info] [0x000100c9] [1919] 1713479935308783, 19.1814, -0.0642704, 0.0204423, -0.999492, 0.281212, -0.0923673, -0.0022145, -0.841073, 0.29478, 0.00656345, -0.317359, 0.0594436, -0.0452557
[2024-04-18 18:39:14.500529] [0x00007fbb43831f80] [info] [0x000100c9] [1920] 1713479935308783, 19.1913, -0.0615086, 0.0195361, -0.999513, 0.272888, -0.0894546, -0.00214953, -0.828975, 0.289573, 0.00647203, -0.316769, 0.0589948, -0.0447893
[2024-04-18 18:39:14.510563] [0x00007fbb43831f80] [info] [0x000100c9] [1921] 1713479935308783, 19.2013, -0.058826, 0.0186576, -0.999535, 0.264675, -0.0865904, -0.00208539, -0.816751, 0.284362, 0.00637952, -0.316182, 0.05855, -0.0443285
[2024-04-18 18:39:14.520621] [0x00007fbb43831f80] [info] [0x000100c9] [1922] 1713479935308783, 19.2114, -0.0561937, 0.0177972, -0.999555, 0.256487, -0.0837444, -0.00202142, -0.804269, 0.27909, 0.00628491, -0.315593, 0.0581046, -0.0438682
[2024-04-18 18:39:14.530469] [0x00007fbb43831f80] [info] [0x000100c9] [1923] 1713479935308783, 19.2213, -0.0537036, 0.016985, -0.999575, 0.248617, -0.0810179, -0.00195991, -0.791985, 0.273949, 0.00619166, -0.315022, 0.0576742, -0.0434248
[2024-04-18 18:39:14.540755] [0x00007fbb43831f80] [info] [0x000100c9] [1924] 1713479935308783, 19.2315, -0.0512065, 0.0161721, -0.999595, 0.240597, -0.0782483, -0.0018972, -0.779165, 0.268631, 0.00609421, -0.314436, 0.0572332, -0.0429718
[2024-04-18 18:39:14.550566] [0x00007fbb43831f80] [info] [0x000100c9] [1925] 1713479935308783, 19.2414, -0.0488668, 0.0154119, -0.999613, 0.232959, -0.0756191, -0.00183744, -0.766663, 0.26349, 0.00599903, -0.313872, 0.0568107, -0.0425389
[2024-04-18 18:39:14.560638] [0x00007fbb43831f80] [info] [0x000100c9] [1926] 1713479935308783, 19.2513, -0.0465859, 0.0146722, -0.999631, 0.225392, -0.0730223, -0.00177822, -0.753983, 0.258319, 0.00590237, -0.313309, 0.0563895, -0.0421086
[2024-04-18 18:39:14.570115] [0x00007fbb43831f80] [info] [0x000100c9] [1927] 1713479935308783, 19.2612, -0.0443887, 0.013961, -0.999648, 0.217981, -0.0704874, -0.00172019, -0.741271, 0.253178, 0.00580535, -0.312752, 0.0559742, -0.0416856
[2024-04-18 18:39:14.580341] [0x00007fbb43831f80] [info] [0x000100c9] [1928] 1713479935308783, 19.2714, -0.0422002, 0.013254, -0.999666, 0.210476, -0.0679279, -0.0016614, -0.728088, 0.24789, 0.00570459, -0.312182, 0.0555505, -0.0412552
[2024-04-18 18:39:14.590097] [0x00007fbb43831f80] [info] [0x000100c9] [1929] 1713479935308783, 19.2812, -0.0401796, 0.0126025, -0.999682, 0.203428, -0.0655322, -0.00160617, -0.715415, 0.242846, 0.00560762, -0.311642, 0.0551497, -0.0408492
[2024-04-18 18:39:14.600260] [0x00007fbb43831f80] [info] [0x000100c9] [1930] 1713479935308783, 19.2913, -0.0381583, 0.011952, -0.999698, 0.196259, -0.0631022, -0.00154996, -0.702217, 0.237634, 0.0055065, -0.311086, 0.0547386, -0.0404339
[2024-04-18 18:39:14.610219] [0x00007fbb43831f80] [info] [0x000100c9] [1931] 1713479935308783, 19.3012, -0.0362458, 0.0113376, -0.999713, 0.189357, -0.0607701, -0.00149583, -0.689208, 0.232536, 0.00540672, -0.310545, 0.0543395, -0.0400318
[2024-04-18 18:39:14.620322] [0x00007fbb43831f80] [info] [0x000100c9] [1932] 1713479935308783, 19.3113, -0.0343773, 0.0107385, -0.999727, 0.182497, -0.058459, -0.001442, -0.675969, 0.227386, 0.00530505, -0.310001, 0.0539392, -0.0396297
[2024-04-18 18:39:14.630465] [0x00007fbb43831f80] [info] [0x000100c9] [1933] 1713479935308783, 19.3213, -0.0325868, 0.0101655, -0.999742, 0.175807, -0.0562118, -0.00138949, -0.662749, 0.222281, 0.00520341, -0.309464, 0.0535451, -0.0392349
[2024-04-18 18:39:14.640749] [0x00007fbb43831f80] [info] [0x000100c9] [1934] 1713479935308783, 19.3315, -0.0308297, 0.00960421, -0.999755, 0.169123, -0.0539734, -0.001337, -0.649221, 0.217095, 0.00509929, -0.30892, 0.0531473, -0.0388375
[2024-04-18 18:39:14.650620] [0x00007fbb43831f80] [info] [0x000100c9] [1935] 1713479935308783, 19.3414, -0.0291906, 0.00908157, -0.999768, 0.162775, -0.0518537, -0.00128713, -0.636063, 0.212085, 0.00499791, -0.308397, 0.0527656, -0.0384572
[2024-04-18 18:39:14.660553] [0x00007fbb43831f80] [info] [0x000100c9] [1936] 1713479935308783, 19.3513, -0.0275999, 0.00857529, -0.999781, 0.156503, -0.0497654, -0.00123784, -0.622751, 0.207052, 0.00489524, -0.307873, 0.0523843, -0.0380783
[2024-04-18 18:39:14.670572] [0x00007fbb43831f80] [info] [0x000100c9] [1937] 1713479935308783, 19.3613, -0.0260689, 0.00808891, -0.999793, 0.150355, -0.0477243, -0.0011895, -0.609388, 0.202033, 0.00479207, -0.307352, 0.0520061, -0.0377036
[2024-04-18 18:39:14.680751] [0x00007fbb43831f80] [info] [0x000100c9] [1938] 1713479935308783, 19.3715, -0.0245694, 0.00761336, -0.999805, 0.14422, -0.0456932, -0.00114125, -0.595725, 0.196936, 0.00468648, -0.306825, 0.0516242, -0.0373262
[2024-04-18 18:39:14.690481] [0x00007fbb43831f80] [info] [0x000100c9] [1939] 1713479935308783, 19.3813, -0.0231862, 0.00717552, -0.999816, 0.138454, -0.0437896, -0.00109588, -0.582571, 0.192061, 0.00458473, -0.306321, 0.0512606, -0.0369679
[2024-04-18 18:39:14.700623] [0x00007fbb43831f80] [info] [0x000100c9] [1940] 1713479935308783, 19.3913, -0.0218211, 0.00674417, -0.999827, 0.132655, -0.0418805, -0.00105023, -0.56902, 0.187069, 0.0044798, -0.305807, 0.0508902, -0.0366038
[2024-04-18 18:39:14.710510] [0x00007fbb43831f80] [info] [0x000100c9] [1941] 1713479935308783, 19.4013, -0.020528, 0.00633628, -0.999837, 0.127055, -0.040042, -0.00100613, -0.55561, 0.182161, 0.00437587, -0.305302, 0.0505274, -0.0362482
[2024-04-18 18:39:14.720553] [0x00007fbb43831f80] [info] [0x000100c9] [1942] 1713479935308783, 19.4113, -0.0192807, 0.00594351, -0.999847, 0.121546, -0.0382385, -0.000962745, -0.542092, 0.177243, 0.00427101, -0.304797, 0.0501654, -0.0358944
[2024-04-18 18:39:14.730579] [0x00007fbb43831f80] [info] [0x000100c9] [1943] 1713479935308783, 19.4213, -0.0180959, 0.00557111, -0.999856, 0.11621, -0.0364961, -0.000920695, -0.52867, 0.172389, 0.0041668, -0.304299, 0.0498094, -0.0355473
[2024-04-18 18:39:14.740570] [0x00007fbb43831f80] [info] [0x000100c9] [1944] 1713479935308783, 19.4313, -0.0169551, 0.00521315, -0.999865, 0.110968, -0.0347891, -0.000879371, -0.515152, 0.16753, 0.00406175, -0.3038, 0.0494541, -0.0352018
[2024-04-18 18:39:14.750569] [0x00007fbb43831f80] [info] [0x000100c9] [1945] 1713479935308783, 19.4413, -0.0158758, 0.00487505, -0.999874, 0.105907, -0.0331452, -0.000839455, -0.501767, 0.162746, 0.00395765, -0.303309, 0.0491053, -0.0348636
[2024-04-18 18:39:14.760539] [0x00007fbb43831f80] [info] [0x000100c9] [1946] 1713479935308783, 19.4513, -0.0148403, 0.00455128, -0.999882, 0.10095, -0.0315397, -0.000800355, -0.488327, 0.15797, 0.00385303, -0.30282, 0.0487579, -0.0345277
[2024-04-18 18:39:14.770437] [0x00007fbb43831f80] [info] [0x000100c9] [1947] 1713479935308783, 19.4613, -0.0138599, 0.00424523, -0.99989, 0.0961582, -0.0299915, -0.000762537, -0.474998, 0.153259, 0.00374919, -0.302336, 0.0484161, -0.0341979
[2024-04-18 18:39:14.780596] [0x00007fbb43831f80] [info] [0x000100c9] [1948] 1713479935308783, 19.4713, -0.0129142, 0.00395051, -0.999897, 0.0914363, -0.02847, -0.00072526, -0.461522, 0.148523, 0.00364412, -0.30185, 0.0480729, -0.0338678
[2024-04-18 18:39:14.790471] [0x00007fbb43831f80] [info] [0x000100c9] [1949] 1713479935308783, 19.4813, -0.0120283, 0.00367488, -0.999904, 0.0869164, -0.0270173, -0.000689566, -0.448283, 0.143895, 0.00354082, -0.301374, 0.047738, -0.0335465
[2024-04-18 18:39:14.800615] [0x00007fbb43831f80] [info] [0x000100c9] [1950] 1713479935308783, 19.4913, -0.0111759, 0.00341016, -0.999911, 0.0824717, -0.0255924, -0.000654453, -0.434918, 0.139248, 0.00343647, -0.300895, 0.047402, -0.0332249
[2024-04-18 18:39:14.810503] [0x00007fbb43831f80] [info] [0x000100c9] [1951] 1713479935308783, 19.5013, -0.0103781, 0.0031628, -0.999917, 0.0782178, -0.0242321, -0.000620835, -0.421784, 0.134705, 0.00333383, -0.300426, 0.0470736, -0.0329115
[2024-04-18 18:39:14.820549] [0x00007fbb43831f80] [info] [0x000100c9] [1952] 1713479935308783, 19.5113, -0.00961215, 0.00292569, -0.999924, 0.0740401, -0.0228995, -0.000587809, -0.408536, 0.130146, 0.00323022, -0.299954, 0.046744, -0.0325977
[2024-04-18 18:39:14.830600] [0x00007fbb43831f80] [info] [0x000100c9] [1953] 1713479935308783, 19.5213, -0.00889483, 0.00270402, -0.999929, 0.0700365, -0.0216257, -0.000556148, -0.395491, 0.12568, 0.00312813, -0.29949, 0.0464208, -0.0322909
[2024-04-18 18:39:14.840713] [0x00007fbb43831f80] [info] [0x000100c9] [1954] 1713479935308783, 19.5315, -0.00820298, 0.00249057, -0.999935, 0.066083, -0.0203709, -0.000524872, -0.382248, 0.121168, 0.00302442, -0.29902, 0.0460941, -0.0319816
[2024-04-18 18:39:14.850532] [0x00007fbb43831f80] [info] [0x000100c9] [1955] 1713479935308783, 19.5413, -0.00757283, 0.00229647, -0.99994, 0.0623951, -0.0192033, -0.000495688, -0.369548, 0.116862, 0.00292489, -0.298569, 0.0457818, -0.0316866
[2024-04-18 18:39:14.860636] [0x00007fbb43831f80] [info] [0x000100c9] [1956] 1713479935308783, 19.5513, -0.00696432, 0.00210934, -0.999945, 0.0587469, -0.018051, -0.000466808, -0.356628, 0.112503, 0.00282357, -0.29811, 0.0454649, -0.031388
[2024-04-18 18:39:14.870601] [0x00007fbb43831f80] [info] [0x000100c9] [1957] 1713479935308783, 19.5613, -0.00639519, 0.00193461, -0.999949, 0.0552489, -0.0169488, -0.000439109, -0.343882, 0.108223, 0.00272354, -0.297658, 0.0451529, -0.0310949
[2024-04-18 18:39:14.880590] [0x00007fbb43831f80] [info] [0x000100c9] [1958] 1713479935308783, 19.5713, -0.00585979, 0.00177049, -0.999953, 0.0518742, -0.015888, -0.000412377, -0.331223, 0.103991, 0.00262413, -0.297208, 0.0448435, -0.0308049
[2024-04-18 18:39:14.890624] [0x00007fbb43831f80] [info] [0x000100c9] [1959] 1713479935308783, 19.5814, -0.00535521, 0.00161607, -0.999957, 0.0486105, -0.0148645, -0.000386516, -0.318614, 0.0997959, 0.00252505, -0.296759, 0.0445355, -0.030517
[2024-04-18 18:39:14.900695] [0x00007fbb43831f80] [info] [0x000100c9] [1960] 1713479935308783, 19.5915, -0.00487946, 0.00147071, -0.999961, 0.0454505, -0.0138759, -0.000361468, -0.306032, 0.0956286, 0.00242613, -0.29631, 0.0442282, -0.0302304
[2024-04-18 18:39:14.910493] [0x00007fbb43831f80] [info] [0x000100c9] [1961] 1713479935308783, 19.6013, -0.00444791, 0.00133906, -0.999965, 0.0425062, -0.0129569, -0.000338123, -0.293949, 0.0916439, 0.00233106, -0.295877, 0.0439328, -0.0299557
[2024-04-18 18:39:14.920474] [0x00007fbb43831f80] [info] [0x000100c9] [1962] 1713479935308783, 19.6113, -0.00403746, 0.00121404, -0.999968, 0.0396286, -0.0120608, -0.0003153, -0.281772, 0.0876456, 0.00223519, -0.29544, 0.0436347, -0.0296792
[2024-04-18 18:39:14.930551] [0x00007fbb43831f80] [info] [0x000100c9] [1963] 1713479935308783, 19.6213, -0.00365355, 0.00109729, -0.999971, 0.0368601, -0.0112007, -0.000293335, -0.269681, 0.0836928, 0.00213995, -0.295003, 0.0433381, -0.0294047
[2024-04-18 18:39:14.940744] [0x00007fbb43831f80] [info] [0x000100c9] [1964] 1713479935308783, 19.6315, -0.003293, 0.000987814, -0.999974, 0.0341835, -0.0103709, -0.000272092, -0.257606, 0.079762, 0.00204477, -0.294565, 0.0430409, -0.0291305
[2024-04-18 18:39:14.950515] [0x00007fbb43831f80] [info] [0x000100c9] [1965] 1713479935308783, 19.6413, -0.00297016, 0.000889939, -0.999976, 0.0317152, -0.00960753, -0.000252497, -0.246101, 0.0760323, 0.00195404, -0.294144, 0.0427567, -0.0288688
[2024-04-18 18:39:14.960550] [0x00007fbb43831f80] [info] [0x000100c9] [1966] 1713479935308783, 19.6513, -0.00266362, 0.000797151, -0.999979, 0.0293002, -0.00886227, -0.00023332, -0.234465, 0.0722754, 0.00186222, -0.293716, 0.0424679, -0.0286036
[2024-04-18 18:39:14.970626] [0x00007fbb43831f80] [info] [0x000100c9] [1967] 1713479935308783, 19.6614, -0.00238156, 0.000711901, -0.999981, 0.0270079, -0.0081564, -0.00021511, -0.223034, 0.0685998, 0.00177196, -0.293292, 0.0421825, -0.0283422
[2024-04-18 18:39:14.980566] [0x00007fbb43831f80] [info] [0x000100c9] [1968] 1713479935308783, 19.6713, -0.00212307, 0.000633894, -0.999983, 0.0248391, -0.00749007, -0.000197877, -0.211836, 0.0650131, 0.00168349, -0.292872, 0.0419011, -0.0280851
[2024-04-18 18:39:14.990655] [0x00007fbb43831f80] [info] [0x000100c9] [1969] 1713479935308783, 19.6813, -0.00188463, 0.000562048, -0.999985, 0.0227721, -0.00685638, -0.000181448, -0.200774, 0.0614841, 0.00159605, -0.292454, 0.041621, -0.0278297
[2024-04-18 18:39:15.000729] [0x00007fbb43831f80] [info] [0x000100c9] [1970] 1713479935308783, 19.6915, -0.0016641, 0.0004957, -0.999987, 0.0207944, -0.00625141, -0.000165724, -0.189792, 0.0579943, 0.0015092, -0.292034, 0.0413404, -0.0275747
[2024-04-18 18:39:15.010594] [0x00007fbb43831f80] [info] [0x000100c9] [1971] 1713479935308783, 19.7014, -0.0014678, 0.000436729, -0.999988, 0.0189719, -0.00569509, -0.00015123, -0.179283, 0.0546676, 0.00142605, -0.291627, 0.0410693, -0.0273288
[2024-04-18 18:39:15.020571] [0x00007fbb43831f80] [info] [0x000100c9] [1972] 1713479935308783, 19.7113, -0.00128749, 0.000382642, -0.99999, 0.0172375, -0.00516677, -0.000137432, -0.168892, 0.0513903, 0.00134378, -0.291219, 0.0407982, -0.0270836
[2024-04-18 18:39:15.030651] [0x00007fbb43831f80] [info] [0x000100c9] [1973] 1713479935308783, 19.7214, -0.00112266, 0.000333271, -0.999991, 0.0155923, -0.00466672, -0.00012434, -0.158636, 0.0481676, 0.00126254, -0.29081, 0.0405273, -0.0268391
[2024-04-18 18:39:15.040614] [0x00007fbb43831f80] [info] [0x000100c9] [1974] 1713479935308783, 19.7313, -0.000974722, 0.000289027, -0.999992, 0.0140584, -0.00420145, -0.000112131, -0.148673, 0.0450485, 0.00118359, -0.290407, 0.0402606, -0.026599
[2024-04-18 18:39:15.050542] [0x00007fbb43831f80] [info] [0x000100c9] [1975] 1713479935308783, 19.7413, -0.00084214, 0.000249432, -0.999993, 0.0126287, -0.00376867, -0.000100747, -0.138989, 0.0420273, 0.0011068, -0.290008, 0.0399973, -0.0263626
[2024-04-18 18:39:15.060563] [0x00007fbb43831f80] [info] [0x000100c9] [1976] 1713479935308783, 19.7513, -0.000722429, 0.000213733, -0.999994, 0.011284, -0.00336249, -9.00372e-05, -0.129475, 0.0390701, 0.00103133, -0.289609, 0.0397343, -0.026127
[2024-04-18 18:39:15.070554] [0x00007fbb43831f80] [info] [0x000100c9] [1977] 1713479935308783, 19.7613, -0.000616038, 0.000182053, -0.999995, 0.0100372, -0.00298664, -8.01047e-05, -0.120248, 0.0362119, 0.0009581, -0.289213, 0.0394746, -0.0258949
[2024-04-18 18:39:15.080683] [0x00007fbb43831f80] [info] [0x000100c9] [1978] 1713479935308783, 19.7714, -0.000520587, 0.000153671, -0.999996, 0.00886806, -0.00263491, -7.07878e-05, -0.11118, 0.0334125, 0.000886092, -0.288816, 0.0392141, -0.0256627
[2024-04-18 18:39:15.090603] [0x00007fbb43831f80] [info] [0x000100c9] [1979] 1713479935308783, 19.7813, -0.000437811, 0.000129093, -0.999997, 0.00780644, -0.00231618, -6.23257e-05, -0.102536, 0.0307533, 0.000817421, -0.288427, 0.0389602, -0.0254369
[2024-04-18 18:39:15.100728] [0x00007fbb43831f80] [info] [0x000100c9] [1980] 1713479935308783, 19.7915, -0.000363784, 0.000107145, -0.999997, 0.00681034, -0.00201771, -5.43836e-05, -0.0940037, 0.0281374, 0.000749611, -0.288033, 0.0387034, -0.0252092
[2024-04-18 18:39:15.110510] [0x00007fbb43831f80] [info] [0x000100c9] [1981] 1713479935308783, 19.8013, -0.000301422, 8.86816e-05, -0.999998, 0.00592826, -0.00175394, -4.73487e-05, -0.086042, 0.0257044, 0.000686304, -0.287655, 0.0384574, -0.0249915
[2024-04-18 18:39:15.120584] [0x00007fbb43831f80] [info] [0x000100c9] [1982] 1713479935308783, 19.8113, -0.000245978, 7.22892e-05, -0.999998, 0.00510213, -0.00150738, -4.07583e-05, -0.0781674, 0.0233058, 0.000623661, -0.28727, 0.038207, -0.0247704
