[2024-04-19 15:12:38.215545] [0x00007f50543bdf80] [info] [0x0000d691] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 15:12:39.226836] [0x00007f50543bdf80] [info] [0x0000d691] [102] 1713553958215421, 1.0113, 0.868981, 0.0419757, -0.213326, 2.56176, 0.0905375, -0.59975, 4.09796, -0.0211852, -0.811143, 0.0353272, -0.0647241, -0.0645076
[2024-04-19 15:12:39.236785] [0x00007f50543bdf80] [info] [0x0000d691] [103] 1713553958215421, 1.02128, 0.894761, 0.0428785, -0.219354, 2.60261, 0.0902888, -0.607801, 4.08401, -0.0286535, -0.801457, 0.0346778, -0.065369, -0.064682
[2024-04-19 15:12:39.246826] [0x00007f50543bdf80] [info] [0x0000d691] [104] 1713553958215421, 1.03128, 0.920986, 0.0437796, -0.225471, 2.64336, 0.0899645, -0.615764, 4.06897, -0.0362241, -0.791444, 0.034021, -0.0660165, -0.0648343
[2024-04-19 15:12:39.256847] [0x00007f50543bdf80] [info] [0x0000d691] [105] 1713553958215421, 1.0413, 0.947693, 0.0446796, -0.231684, 2.68408, 0.0895629, -0.623647, 4.05284, -0.0439032, -0.781097, 0.0333558, -0.0666672, -0.0649636
[2024-04-19 15:12:39.266844] [0x00007f50543bdf80] [info] [0x0000d691] [106] 1713553958215421, 1.0513, 0.974717, 0.0455723, -0.237955, 2.7245, 0.0890856, -0.6314, 4.03576, -0.0516391, -0.770491, 0.0326864, -0.0673169, -0.0650682
[2024-04-19 15:12:39.276812] [0x00007f50543bdf80] [info] [0x0000d691] [107] 1713553958215421, 1.06125, 1.00205, 0.0464567, -0.24428, 2.76459, 0.0885327, -0.639019, 4.01778, -0.0594245, -0.759642, 0.0320128, -0.0679653, -0.0651474
[2024-04-19 15:12:39.286826] [0x00007f50543bdf80] [info] [0x0000d691] [108] 1713553958215421, 1.0713, 1.03002, 0.0473428, -0.250737, 2.80485, 0.0878961, -0.646593, 3.99871, -0.0673497, -0.748427, 0.0313269, -0.0686199, -0.065201
[2024-04-19 15:12:39.296816] [0x00007f50543bdf80] [info] [0x0000d691] [109] 1713553958215421, 1.08129, 1.05823, 0.0482173, -0.257233, 2.8447, 0.0871837, -0.654012, 3.97884, -0.0752987, -0.737013, 0.0306382, -0.0692713, -0.065227
[2024-04-19 15:12:39.306823] [0x00007f50543bdf80] [info] [0x0000d691] [110] 1713553958215421, 1.09129, 1.0869, 0.049086, -0.263815, 2.88442, 0.08639, -0.66133, 3.95806, -0.083325, -0.725328, 0.0299417, -0.0699241, -0.065225
[2024-04-19 15:12:39.316853] [0x00007f50543bdf80] [info] [0x0000d691] [111] 1713553958215421, 1.10131, 1.11598, 0.0499465, -0.270471, 2.92393, 0.0855154, -0.668531, 3.93644, -0.0914108, -0.713401, 0.0292384, -0.070577, -0.0651938
[2024-04-19 15:12:39.326826] [0x00007f50543bdf80] [info] [0x0000d691] [112] 1713553958215421, 1.11129, 1.14538, 0.0507959, -0.277184, 2.96314, 0.0845619, -0.675596, 3.91409, -0.0995299, -0.701275, 0.0285302, -0.0712279, -0.0651325
[2024-04-19 15:12:39.336787] [0x00007f50543bdf80] [info] [0x0000d691] [113] 1713553958215421, 1.12128, 1.17516, 0.0516354, -0.283966, 3.00211, 0.0835271, -0.682539, 3.89097, -0.107695, -0.688936, 0.0278156, -0.0718779, -0.0650403
[2024-04-19 15:12:39.346856] [0x00007f50543bdf80] [info] [0x0000d691] [114] 1713553958215421, 1.1313, 1.20543, 0.0524666, -0.290838, 3.04097, 0.082407, -0.689377, 3.86706, -0.115927, -0.676354, 0.0270923, -0.0725289, -0.0649155
[2024-04-19 15:12:39.356831] [0x00007f50543bdf80] [info] [0x0000d691] [115] 1713553958215421, 1.14131, 1.23606, 0.0532852, -0.29777, 3.07955, 0.0812058, -0.696081, 3.84249, -0.124186, -0.663595, 0.0263633, -0.0731777, -0.0647578
[2024-04-19 15:12:39.366848] [0x00007f50543bdf80] [info] [0x0000d691] [116] 1713553958215421, 1.1513, 1.26702, 0.0540904, -0.304759, 3.11782, 0.0799234, -0.702648, 3.81731, -0.132466, -0.650671, 0.0256288, -0.0738239, -0.0645662
[2024-04-19 15:12:39.376852] [0x00007f50543bdf80] [info] [0x0000d691] [117] 1713553958215421, 1.16129, 1.29838, 0.0548826, -0.311815, 3.15585, 0.0785577, -0.709088, 3.7915, -0.140776, -0.637572, 0.0248876, -0.0744682, -0.0643395
[2024-04-19 15:12:39.386865] [0x00007f50543bdf80] [info] [0x0000d691] [118] 1713553958215421, 1.17129, 1.33012, 0.0556608, -0.318936, 3.19362, 0.0771087, -0.715395, 3.76511, -0.149106, -0.624315, 0.0241399, -0.0751101, -0.0640768
[2024-04-19 15:12:39.396797] [0x00007f50543bdf80] [info] [0x0000d691] [119] 1713553958215421, 1.18128, 1.36222, 0.0564237, -0.326116, 3.23111, 0.075577, -0.721567, 3.73819, -0.15745, -0.610916, 0.0233861, -0.075749, -0.0637773
[2024-04-19 15:12:39.406830] [0x00007f50543bdf80] [info] [0x0000d691] [120] 1713553958215421, 1.1913, 1.39476, 0.0571725, -0.333371, 3.26841, 0.0739586, -0.727617, 3.7107, -0.165821, -0.597355, 0.0226245, -0.0763859, -0.0634393
[2024-04-19 15:12:39.416853] [0x00007f50543bdf80] [info] [0x0000d691] [121] 1713553958215421, 1.2013, 1.42764, 0.0579038, -0.340679, 3.30539, 0.072258, -0.733524, 3.68278, -0.17419, -0.583682, 0.0218572, -0.0770187, -0.0630628
[2024-04-19 15:12:39.426790] [0x00007f50543bdf80] [info] [0x0000d691] [122] 1713553958215421, 1.21128, 1.46082, 0.0586164, -0.348031, 3.34201, 0.0704774, -0.739282, 3.65447, -0.182543, -0.569924, 0.0210852, -0.0776462, -0.0626474
[2024-04-19 15:12:39.436874] [0x00007f50543bdf80] [info] [0x0000d691] [123] 1713553958215421, 1.22129, 1.49445, 0.0593124, -0.355458, 3.37844, 0.0686086, -0.744916, 3.62569, -0.190913, -0.55603, 0.020305, -0.0782709, -0.0621904
[2024-04-19 15:12:39.446803] [0x00007f50543bdf80] [info] [0x0000d691] [124] 1713553958215421, 1.23129, 1.5284, 0.0599885, -0.362931, 3.41453, 0.0666587, -0.750404, 3.59659, -0.199263, -0.542063, 0.0195196, -0.07889, -0.0616926
[2024-04-19 15:12:39.456819] [0x00007f50543bdf80] [info] [0x0000d691] [125] 1713553958215421, 1.2413, 1.56275, 0.0606455, -0.370468, 3.45038, 0.0646227, -0.755759, 3.56711, -0.207609, -0.527997, 0.0187269, -0.0795048, -0.0611519
[2024-04-19 15:12:39.466805] [0x00007f50543bdf80] [info] [0x0000d691] [126] 1713553958215421, 1.25127, 1.59735, 0.0612797, -0.378033, 3.48582, 0.0625101, -0.760956, 3.53743, -0.21591, -0.513907, 0.0179308, -0.080112, -0.0605702
[2024-04-19 15:12:39.476833] [0x00007f50543bdf80] [info] [0x0000d691] [127] 1713553958215421, 1.2613, 1.63248, 0.0618956, -0.38569, 3.52114, 0.0603032, -0.766038, 3.50734, -0.22423, -0.499686, 0.0171244, -0.0807163, -0.0599416
[2024-04-19 15:12:39.486847] [0x00007f50543bdf80] [info] [0x0000d691] [128] 1713553958215421, 1.27128, 1.66781, 0.0624863, -0.393362, 3.55601, 0.0580233, -0.770956, 3.47715, -0.232485, -0.485479, 0.0163155, -0.0813114, -0.0592715
[2024-04-19 15:12:39.496856] [0x00007f50543bdf80] [info] [0x0000d691] [129] 1713553958215421, 1.28128, 1.70354, 0.0630547, -0.401094, 3.59062, 0.0556577, -0.775739, 3.44671, -0.240717, -0.471215, 0.0154996, -0.0819005, -0.0585555
[2024-04-19 15:12:39.506830] [0x00007f50543bdf80] [info] [0x0000d691] [130] 1713553958215421, 1.2913, 1.73968, 0.0636, -0.408888, 3.62499, 0.0532053, -0.780387, 3.41606, -0.248927, -0.456897, 0.0146763, -0.0824832, -0.0577926
[2024-04-19 15:12:39.516830] [0x00007f50543bdf80] [info] [0x0000d691] [131] 1713553958215421, 1.3013, 1.77611, 0.0641196, -0.416717, 3.65901, 0.0506745, -0.784886, 3.38532, -0.257082, -0.442582, 0.0138483, -0.0830573, -0.0569846
[2024-04-19 15:12:39.526792] [0x00007f50543bdf80] [info] [0x0000d691] [132] 1713553958215421, 1.31128, 1.8128, 0.0646124, -0.424573, 3.69265, 0.0480681, -0.789232, 3.35454, -0.265171, -0.428292, 0.0130165, -0.0836219, -0.0561321
[2024-04-19 15:12:39.536822] [0x00007f50543bdf80] [info] [0x0000d691] [133] 1713553958215421, 1.3213, 1.84994, 0.0650804, -0.432498, 3.72608, 0.0453723, -0.793449, 3.32359, -0.273235, -0.413958, 0.0121763, -0.0841795, -0.05523
[2024-04-19 15:12:39.546790] [0x00007f50543bdf80] [info] [0x0000d691] [134] 1713553958215421, 1.33128, 1.88732, 0.0655197, -0.440442, 3.75912, 0.0426036, -0.797512, 3.29269, -0.281221, -0.399676, 0.0113329, -0.0847264, -0.0542832
[2024-04-19 15:12:39.556818] [0x00007f50543bdf80] [info] [0x0000d691] [135] 1713553958215421, 1.34129, 1.92512, 0.065932, -0.448446, 3.79193, 0.0397484, -0.801442, 3.26169, -0.289164, -0.385381, 0.010482, -0.0852649, -0.0532868
[2024-04-19 15:12:39.566889] [0x00007f50543bdf80] [info] [0x0000d691] [136] 1713553958215421, 1.3513, 1.96322, 0.0663151, -0.456483, 3.82441, 0.0368159, -0.805226, 3.23074, -0.297036, -0.371126, 0.00962627, -0.0857928, -0.0522435
[2024-04-19 15:12:39.576800] [0x00007f50543bdf80] [info] [0x0000d691] [137] 1713553958215421, 1.36129, 2.00157, 0.0666678, -0.464543, 3.85652, 0.0338105, -0.808861, 3.19988, -0.304825, -0.356937, 0.00876687, -0.0863092, -0.0511548
[2024-04-19 15:12:39.586789] [0x00007f50543bdf80] [info] [0x0000d691] [138] 1713553958215421, 1.37128, 2.04028, 0.0669904, -0.472646, 3.88835, 0.0307251, -0.812358, 3.16907, -0.312546, -0.342785, 0.00790167, -0.0868148, -0.0500178
[2024-04-19 15:12:39.596831] [0x00007f50543bdf80] [info] [0x0000d691] [139] 1713553958215421, 1.3813, 2.0794, 0.0672825, -0.480802, 3.91995, 0.0275549, -0.815722, 3.13828, -0.320208, -0.328656, 0.0070293, -0.0873101, -0.0488308
[2024-04-19 15:12:39.606841] [0x00007f50543bdf80] [info] [0x0000d691] [140] 1713553958215421, 1.39129, 2.11873, 0.0675417, -0.488971, 3.95116, 0.0243169, -0.818937, 3.1077, -0.327767, -0.314629, 0.0061543, -0.087792, -0.0475999
[2024-04-19 15:12:39.616880] [0x00007f50543bdf80] [info] [0x0000d691] [141] 1713553958215421, 1.4013, 2.1584, 0.0677684, -0.497177, 3.98209, 0.0210011, -0.822014, 3.07723, -0.335247, -0.300664, 0.00527384, -0.0882618, -0.0463216
[2024-04-19 15:12:39.626886] [0x00007f50543bdf80] [info] [0x0000d691] [142] 1713553958215421, 1.4113, 2.19839, 0.0679616, -0.505416, 4.01272, 0.0176103, -0.824952, 3.04693, -0.342638, -0.286778, 0.00438858, -0.0887186, -0.0449971
[2024-04-19 15:12:39.636822] [0x00007f50543bdf80] [info] [0x0000d691] [143] 1713553958215421, 1.42128, 2.23861, 0.0681202, -0.513666, 4.04299, 0.0141529, -0.827746, 3.01688, -0.349921, -0.273008, 0.00350059, -0.089161, -0.0436301
[2024-04-19 15:12:39.646838] [0x00007f50543bdf80] [info] [0x0000d691] [144] 1713553958215421, 1.43128, 2.27917, 0.0682441, -0.521954, 4.073, 0.0106191, -0.830407, 2.98701, -0.357115, -0.259317, 0.00260718, -0.0895901, -0.042217
[2024-04-19 15:12:39.656829] [0x00007f50543bdf80] [info] [0x0000d691] [145] 1713553958215421, 1.4413, 2.32013, 0.0683325, -0.530286, 4.10278, 0.00700543, -0.832937, 2.9573, -0.364226, -0.245698, 0.00170748, -0.0900058, -0.040757
[2024-04-19 15:12:39.666834] [0x00007f50543bdf80] [info] [0x0000d691] [146] 1713553958215421, 1.4513, 2.3613, 0.0683842, -0.538628, 4.1322, 0.00332813, -0.835326, 2.9279, -0.371218, -0.232212, 0.000805412, -0.0904059, -0.0392574
[2024-04-19 15:12:39.676825] [0x00007f50543bdf80] [info] [0x0000d691] [147] 1713553958215421, 1.46129, 2.40272, 0.0683988, -0.546982, 4.1613, -0.000414029, -0.837579, 2.8988, -0.378095, -0.218858, -9.9495e-05, -0.0907904, -0.0377184
[2024-04-19 15:12:39.686849] [0x00007f50543bdf80] [info] [0x0000d691] [148] 1713553958215421, 1.4713, 2.44452, 0.0683756, -0.555377, 4.19017, -0.00423279, -0.839703, 2.86992, -0.384876, -0.205594, -0.00101017, -0.0911601, -0.0361362
[2024-04-19 15:12:39.696808] [0x00007f50543bdf80] [info] [0x0000d691] [149] 1713553958215421, 1.48129, 2.48653, 0.068314, -0.563777, 4.21871, -0.00811143, -0.841691, 2.8414, -0.391531, -0.192481, -0.00192273, -0.0915131, -0.0345189
[2024-04-19 15:12:39.706822] [0x00007f50543bdf80] [info] [0x0000d691] [150] 1713553958215421, 1.4913, 2.52889, 0.0682131, -0.572209, 4.247, -0.0120624, -0.843552, 2.81314, -0.398081, -0.179478, -0.0028402, -0.0918502, -0.0328625
[2024-04-19 15:12:39.716823] [0x00007f50543bdf80] [info] [0x0000d691] [151] 1713553958215421, 1.5013, 2.57151, 0.0680724, -0.580655, 4.275, -0.0160762, -0.845283, 2.78523, -0.404508, -0.166616, -0.0037605, -0.0921705, -0.0311723
[2024-04-19 15:12:39.726855] [0x00007f50543bdf80] [info] [0x0000d691] [152] 1713553958215421, 1.5113, 2.61439, 0.0678913, -0.589116, 4.30271, -0.0201529, -0.846885, 2.75765, -0.410812, -0.153896, -0.00468374, -0.0924736, -0.0294499
[2024-04-19 15:12:39.736857] [0x00007f50543bdf80] [info] [0x0000d691] [153] 1713553958215421, 1.52128, 2.65749, 0.0676696, -0.597578, 4.33011, -0.0242854, -0.848359, 2.73046, -0.416982, -0.141339, -0.00560843, -0.0927589, -0.0277002
[2024-04-19 15:12:39.746864] [0x00007f50543bdf80] [info] [0x0000d691] [154] 1713553958215421, 1.53129, 2.70097, 0.0674054, -0.606078, 4.35731, -0.0284902, -0.849712, 2.70355, -0.423043, -0.128894, -0.0065384, -0.0930274, -0.0259181
[2024-04-19 15:12:39.756830] [0x00007f50543bdf80] [info] [0x0000d691] [155] 1713553958215421, 1.5413, 2.7447, 0.0670992, -0.614585, 4.38422, -0.0327521, -0.850939, 2.67702, -0.428971, -0.116606, -0.00747031, -0.0932776, -0.0241121
[2024-04-19 15:12:39.766828] [0x00007f50543bdf80] [info] [0x0000d691] [156] 1713553958215421, 1.5513, 2.78867, 0.0667501, -0.623099, 4.41085, -0.0370704, -0.852045, 2.65087, -0.434765, -0.104477, -0.00840417, -0.0935096, -0.0222848
[2024-04-19 15:12:39.776824] [0x00007f50543bdf80] [info] [0x0000d691] [157] 1713553958215421, 1.56126, 2.83275, 0.0663591, -0.631594, 4.43714, -0.0414307, -0.853026, 2.62518, -0.440408, -0.0925416, -0.00933698, -0.0937225, -0.0204449
[2024-04-19 15:12:39.786856] [0x00007f50543bdf80] [info] [0x0000d691] [158] 1713553958215421, 1.57131, 2.87747, 0.0659205, -0.64017, 4.46339, -0.0458839, -0.853896, 2.59964, -0.445964, -0.0806613, -0.0102797, -0.0939185, -0.0185736
[2024-04-19 15:12:39.796786] [0x00007f50543bdf80] [info] [0x0000d691] [159] 1713553958215421, 1.58128, 2.92211, 0.0654406, -0.648689, 4.48919, -0.0503584, -0.854642, 2.57465, -0.451343, -0.069025, -0.0112172, -0.0940945, -0.016704
[2024-04-19 15:12:39.806834] [0x00007f50543bdf80] [info] [0x0000d691] [160] 1713553958215421, 1.59129, 2.96719, 0.0649136, -0.657251, 4.51485, -0.0549047, -0.855276, 2.54994, -0.456607, -0.0574969, -0.0121603, -0.0942523, -0.014818
[2024-04-19 15:12:39.816864] [0x00007f50543bdf80] [info] [0x0000d691] [161] 1713553958215421, 1.60131, 3.01253, 0.0643408, -0.665818, 4.54026, -0.0595025, -0.855794, 2.52559, -0.461733, -0.0461263, -0.0131048, -0.0943912, -0.0129275
[2024-04-19 15:12:39.826801] [0x00007f50543bdf80] [info] [0x0000d691] [162] 1713553958215421, 1.61129, 3.05796, 0.063724, -0.67436, 4.56534, -0.064135, -0.856199, 2.50167, -0.466703, -0.0349492, -0.0140473, -0.0945108, -0.0110429
[2024-04-19 15:12:39.836793] [0x00007f50543bdf80] [info] [0x0000d691] [163] 1713553958215421, 1.62129, 3.10373, 0.0630593, -0.682922, 4.59024, -0.0688259, -0.856493, 2.47807, -0.471544, -0.0239037, -0.0149928, -0.0946118, -0.00915826
[2024-04-19 15:12:39.846822] [0x00007f50543bdf80] [info] [0x0000d691] [164] 1713553958215421, 1.6313, 3.14981, 0.0623466, -0.691498, 4.61493, -0.0735702, -0.856678, 2.45477, -0.476251, -0.0129978, -0.0159404, -0.0946941, -0.00727978
[2024-04-19 15:12:39.856857] [0x00007f50543bdf80] [info] [0x0000d691] [165] 1713553958215421, 1.64129, 3.19607, 0.0615871, -0.700063, 4.63936, -0.0783547, -0.856754, 2.43183, -0.480811, -0.00225637, -0.0168875, -0.0947575, -0.00541694
[2024-04-19 15:12:39.866830] [0x00007f50543bdf80] [info] [0x0000d691] [166] 1713553958215421, 1.6513, 3.2426, 0.0607792, -0.708633, 4.66357, -0.0831865, -0.856723, 2.4092, -0.485233, 0.00834285, -0.0178356, -0.0948025, -0.00357142
[2024-04-19 15:12:39.876866] [0x00007f50543bdf80] [info] [0x0000d691] [167] 1713553958215421, 1.6613, 3.28936, 0.0599229, -0.717201, 4.68755, -0.0880608, -0.856587, 2.38688, -0.489513, 0.0187958, -0.0187839, -0.094829, -0.00174978
[2024-04-19 15:12:39.886858] [0x00007f50543bdf80] [info] [0x0000d691] [168] 1713553958215421, 1.67129, 3.33631, 0.0590188, -0.725756, 4.71128, -0.0929713, -0.856348, 2.36487, -0.493648, 0.0290961, -0.0197312, -0.0948376, 4.07245e-05
[2024-04-19 15:12:39.896783] [0x00007f50543bdf80] [info] [0x0000d691] [169] 1713553958215421, 1.68128, 3.38349, 0.0580652, -0.73431, 4.7348, -0.0979234, -0.856006, 2.34312, -0.497645, 0.0392632, -0.0206787, -0.0948283, 0.00179694
[2024-04-19 15:12:39.906859] [0x00007f50543bdf80] [info] [0x0000d691] [170] 1713553958215421, 1.6913, 3.43107, 0.0570586, -0.742889, 4.75818, -0.102931, -0.855562, 2.32154, -0.501515, 0.049333, -0.0216291, -0.0948017, 0.00351818
[2024-04-19 15:12:39.916831] [0x00007f50543bdf80] [info] [0x0000d691] [171] 1713553958215421, 1.7013, 3.47874, 0.0560048, -0.751437, 4.78128, -0.107962, -0.85502, 2.30025, -0.505236, 0.0592479, -0.0225764, -0.0947581, 0.00518743
[2024-04-19 15:12:39.926789] [0x00007f50543bdf80] [info] [0x0000d691] [172] 1713553958215421, 1.71128, 3.52659, 0.0549016, -0.75997, 4.80414, -0.113024, -0.854379, 2.27917, -0.508816, 0.0690349, -0.0235221, -0.0946982, 0.00680192
[2024-04-19 15:12:39.936894] [0x00007f50543bdf80] [info] [0x0000d691] [173] 1713553958215421, 1.72131, 3.57489, 0.0537424, -0.768536, 4.82689, -0.118145, -0.853638, 2.25816, -0.512276, 0.0787555, -0.0244716, -0.0946221, 0.00836379
[2024-04-19 15:12:39.946791] [0x00007f50543bdf80] [info] [0x0000d691] [174] 1713553958215421, 1.73128, 3.62313, 0.0525388, -0.777043, 4.8493, -0.12327, -0.852805, 2.23741, -0.515582, 0.0883158, -0.0254146, -0.0945313, 0.00984997
[2024-04-19 15:12:39.956843] [0x00007f50543bdf80] [info] [0x0000d691] [175] 1713553958215421, 1.74129, 3.6718, 0.0512787, -0.785577, 4.8716, -0.128448, -0.851873, 2.21669, -0.51877, 0.0978204, -0.0263606, -0.0944255, 0.0112685
[2024-04-19 15:12:39.966840] [0x00007f50543bdf80] [info] [0x0000d691] [176] 1713553958215421, 1.7513, 3.72067, 0.0499671, -0.794098, 4.89368, -0.133656, -0.850847, 2.19603, -0.521826, 0.107236, -0.0273051, -0.0943059, 0.0126054
[2024-04-19 15:12:39.976845] [0x00007f50543bdf80] [info] [0x0000d691] [177] 1713553958215421, 1.7613, 3.76968, 0.0486053, -0.802595, 4.91553, -0.138885, -0.849728, 2.17545, -0.524749, 0.116561, -0.0282468, -0.0941737, 0.0138516
[2024-04-19 15:12:39.986792] [0x00007f50543bdf80] [info] [0x0000d691] [178] 1713553958215421, 1.77128, 3.81888, 0.0471921, -0.811076, 4.93715, -0.14414, -0.848518, 2.15486, -0.527545, 0.125814, -0.0291866, -0.0940295, 0.015001
[2024-04-19 15:12:39.996818] [0x00007f50543bdf80] [info] [0x0000d691] [179] 1713553958215421, 1.7813, 3.86842, 0.0457225, -0.819565, 4.95862, -0.149435, -0.847212, 2.13418, -0.530225, 0.135036, -0.0301273, -0.093874, 0.0160489
[2024-04-19 15:12:40.006831] [0x00007f50543bdf80] [info] [0x0000d691] [180] 1713553958215421, 1.7913, 3.91812, 0.0442011, -0.828032, 4.97987, -0.154752, -0.845815, 2.11342, -0.532783, 0.144208, -0.0310655, -0.0937087, 0.0169834
[2024-04-19 15:12:40.016825] [0x00007f50543bdf80] [info] [0x0000d691] [181] 1713553958215421, 1.8013, 3.96804, 0.0426266, -0.836485, 5.0009, -0.160093, -0.844327, 2.09252, -0.535224, 0.153349, -0.0320019, -0.0935346, 0.0177969
[2024-04-19 15:12:40.026818] [0x00007f50543bdf80] [info] [0x0000d691] [182] 1713553958215421, 1.8113, 4.01813, 0.0409997, -0.844916, 5.02171, -0.165454, -0.842749, 2.07144, -0.537551, 0.162467, -0.0329359, -0.0933532, 0.0184804
[2024-04-19 15:12:40.036845] [0x00007f50543bdf80] [info] [0x0000d691] [183] 1713553958215421, 1.82129, 4.06844, 0.0393186, -0.853334, 5.04231, -0.17084, -0.841079, 2.05011, -0.53977, 0.171586, -0.0338683, -0.0931656, 0.0190259
[2024-04-19 15:12:40.046809] [0x00007f50543bdf80] [info] [0x0000d691] [184] 1713553958215421, 1.83128, 4.1189, 0.0375854, -0.861725, 5.06268, -0.176241, -0.83932, 2.0285, -0.541881, 0.180707, -0.0347978, -0.0929735, 0.0194238
[2024-04-19 15:12:40.056822] [0x00007f50543bdf80] [info] [0x0000d691] [185] 1713553958215421, 1.84127, 4.16957, 0.0357977, -0.8701, 5.08284, -0.181665, -0.837469, 2.00653, -0.543893, 0.18986, -0.0357256, -0.0927781, 0.0196654
[2024-04-19 15:12:40.066834] [0x00007f50543bdf80] [info] [0x0000d691] [186] 1713553958215421, 1.8513, 4.22066, 0.0339478, -0.878492, 5.10285, -0.187131, -0.835518, 1.98404, -0.545817, 0.199097, -0.0366554, -0.0925803, 0.0197412
[2024-04-19 15:12:40.076817] [0x00007f50543bdf80] [info] [0x0000d691] [187] 1713553958215421, 1.86128, 4.27169, 0.0320531, -0.886821, 5.12254, -0.192587, -0.833485, 1.96119, -0.547641, 0.208348, -0.0375783, -0.0923836, 0.0196407
[2024-04-19 15:12:40.086823] [0x00007f50543bdf80] [info] [0x0000d691] [188] 1713553958215421, 1.8713, 4.32309, 0.0300966, -0.895158, 5.14207, -0.198081, -0.831351, 1.93771, -0.549385, 0.217714, -0.0385027, -0.0921882, 0.0193535
[2024-04-19 15:12:40.096842] [0x00007f50543bdf80] [info] [0x0000d691] [189] 1713553958215421, 1.88129, 4.37459, 0.0280891, -0.903457, 5.16132, -0.203581, -0.829128, 1.91365, -0.551046, 0.227161, -0.0394232, -0.091997, 0.0188704
[2024-04-19 15:12:40.106853] [0x00007f50543bdf80] [info] [0x0000d691] [190] 1713553958215421, 1.89131, 4.42636, 0.0260234, -0.911746, 5.18035, -0.209106, -0.826806, 1.88887, -0.552634, 0.236742, -0.0403433, -0.0918113, 0.0181792
[2024-04-19 15:12:40.116873] [0x00007f50543bdf80] [info] [0x0000d691] [191] 1713553958215421, 1.9013, 4.47823, 0.0239058, -0.919998, 5.1991, -0.214637, -0.824391, 1.86336, -0.554152, 0.246448, -0.04126, -0.091634, 0.0172711
[2024-04-19 15:12:40.126828] [0x00007f50543bdf80] [info] [0x0000d691] [192] 1713553958215421, 1.91129, 4.53028, 0.021733, -0.928225, 5.21759, -0.220182, -0.821879, 1.83701, -0.555609, 0.256315, -0.042175, -0.0914669, 0.0161343
[2024-04-19 15:12:40.136791] [0x00007f50543bdf80] [info] [0x0000d691] [193] 1713553958215421, 1.92128, 4.58249, 0.0195059, -0.936421, 5.23581, -0.225739, -0.819269, 1.80975, -0.557009, 0.266362, -0.0430879, -0.0913124, 0.0147576
[2024-04-19 15:12:40.146782] [0x00007f50543bdf80] [info] [0x0000d691] [194] 1713553958215421, 1.93128, 4.63492, 0.0172215, -0.944597, 5.25376, -0.231314, -0.816555, 1.78145, -0.558363, 0.276623, -0.0439999, -0.0911728, 0.0131276
