[2024-04-19 12:28:51.697880] [0x0000007fab19c010] [info] [0x000150da] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 12:29:04.880130] [0x0000007fab19c010] [info] [0x000150da] [1318] 1713544131697163, 13.1823, -0.926235, 0.333094, -0.980717, 1.46158, -0.603231, -0.0298762, -1.05686, 0.681113, 0.0200185, -0.391428, 0.143181, -0.153198
[2024-04-19 12:29:04.890026] [0x0000007fa4a749a0] [info] [0x000150da] [1319] 1713544131697163, 13.1922, -0.911719, 0.327115, -0.981013, 1.45099, -0.596451, -0.0296754, -1.06776, 0.679208, 0.0202769, -0.390009, 0.141665, -0.150973
[2024-04-19 12:29:04.900278] [0x0000007f97ffe9a0] [info] [0x000150da] [1320] 1713544131697163, 13.2023, -0.897159, 0.321142, -0.981311, 1.44018, -0.58962, -0.0294698, -1.07851, 0.677233, 0.0205326, -0.388589, 0.140156, -0.148766
[2024-04-19 12:29:04.910330] [0x0000007f97ffe9a0] [info] [0x000150da] [1321] 1713544131697163, 13.2125, -0.882515, 0.315159, -0.981611, 1.42912, -0.582718, -0.029259, -1.08914, 0.67518, 0.0207861, -0.387167, 0.138648, -0.146571
[2024-04-19 12:29:04.920118] [0x0000007fa52759a0] [info] [0x000150da] [1322] 1713544131697163, 13.2223, -0.868603, 0.309498, -0.981896, 1.41843, -0.576131, -0.0290547, -1.09905, 0.673167, 0.0210234, -0.385819, 0.137226, -0.144508
[2024-04-19 12:29:04.930829] [0x0000007fa52759a0] [info] [0x000150da] [1323] 1713544131697163, 13.2323, -0.854426, 0.303751, -0.982186, 1.40735, -0.569387, -0.0288426, -1.10898, 0.671051, 0.0212617, -0.384449, 0.135787, -0.142427
[2024-04-19 12:29:04.940158] [0x0000007fab19c010] [info] [0x000150da] [1324] 1713544131697163, 13.2423, -0.840435, 0.298101, -0.982473, 1.39623, -0.5627, -0.0286292, -1.11859, 0.668898, 0.0214932, -0.383101, 0.134376, -0.140396
[2024-04-19 12:29:04.950636] [0x0000007fab19c010] [info] [0x000150da] [1325] 1713544131697163, 13.2525, -0.826204, 0.292377, -0.982765, 1.38474, -0.555866, -0.028408, -1.12817, 0.666638, 0.0217248, -0.381733, 0.132949, -0.13835
[2024-04-19 12:29:04.960260] [0x0000007f97ffe9a0] [info] [0x000150da] [1326] 1713544131697163, 13.2623, -0.812691, 0.286963, -0.983042, 1.37364, -0.549345, -0.0281941, -1.13708, 0.664427, 0.0219412, -0.380437, 0.131603, -0.136428
[2024-04-19 12:29:04.971410] [0x0000007f97ffe9a0] [info] [0x000150da] [1327] 1713544131697163, 13.2725, -0.798753, 0.281399, -0.983328, 1.36201, -0.542586, -0.0279694, -1.14608, 0.662078, 0.0221605, -0.379103, 0.130223, -0.134464
[2024-04-19 12:29:04.980873] [0x0000007fab19c010] [info] [0x000150da] [1328] 1713544131697163, 13.2825, -0.78518, 0.276002, -0.983607, 1.35049, -0.535972, -0.0277466, -1.15464, 0.659722, 0.0223702, -0.377806, 0.128887, -0.13257
[2024-04-19 12:29:04.990143] [0x0000007fa4a749a0] [info] [0x000150da] [1329] 1713544131697163, 13.2923, -0.772059, 0.270805, -0.983877, 1.33919, -0.529547, -0.0275274, -1.16274, 0.657378, 0.0225692, -0.376555, 0.127602, -0.130756
[2024-04-19 12:29:05.000566] [0x0000007fa52759a0] [info] [0x000150da] [1330] 1713544131697163, 13.3024, -0.758603, 0.265494, -0.984154, 1.32741, -0.522925, -0.0272986, -1.17084, 0.654904, 0.0227694, -0.375274, 0.126292, -0.128913
[2024-04-19 12:29:05.010017] [0x0000007f97ffe9a0] [info] [0x000150da] [1331] 1713544131697163, 13.3122, -0.745571, 0.260369, -0.984422, 1.31583, -0.516479, -0.0270731, -1.1785, 0.65244, 0.0229595, -0.374035, 0.12503, -0.127144
[2024-04-19 12:29:05.020386] [0x0000007fab19c010] [info] [0x000150da] [1332] 1713544131697163, 13.3223, -0.732386, 0.255203, -0.984693, 1.30393, -0.509925, -0.026841, -1.18604, 0.649876, 0.0231477, -0.372783, 0.123759, -0.125369
[2024-04-19 12:29:05.030129] [0x0000007fab19c010] [info] [0x000150da] [1333] 1713544131697163, 13.3323, -0.71941, 0.250138, -0.98496, 1.29204, -0.503441, -0.0266087, -1.19327, 0.647282, 0.023329, -0.371552, 0.122514, -0.123638
[2024-04-19 12:29:05.040651] [0x0000007fa52759a0] [info] [0x000150da] [1334] 1713544131697163, 13.3423, -0.706516, 0.245123, -0.985226, 1.28004, -0.496965, -0.0263739, -1.20024, 0.644632, 0.023505, -0.37033, 0.121283, -0.121932
[2024-04-19 12:29:05.051180] [0x0000007fa52759a0] [info] [0x000150da] [1335] 1713544131697163, 13.3523, -0.693758, 0.240179, -0.985489, 1.26798, -0.490523, -0.0261377, -1.20693, 0.641937, 0.023675, -0.369121, 0.12007, -0.120259
[2024-04-19 12:29:05.061608] [0x0000007fa52759a0] [info] [0x000150da] [1336] 1713544131697163, 13.3627, -0.680737, 0.235151, -0.985757, 1.25549, -0.483912, -0.0258925, -1.21355, 0.63911, 0.0238442, -0.367889, 0.118838, -0.118564
[2024-04-19 12:29:05.070097] [0x0000007fa52759a0] [info] [0x000150da] [1337] 1713544131697163, 13.3723, -0.66875, 0.230538, -0.986004, 1.24382, -0.477795, -0.025663, -1.21943, 0.636437, 0.023996, -0.366754, 0.117708, -0.117016
[2024-04-19 12:29:05.080832] [0x0000007fab19c010] [info] [0x000150da] [1338] 1713544131697163, 13.3826, -0.655926, 0.225621, -0.986269, 1.23116, -0.471215, -0.0254136, -1.22551, 0.633501, 0.0241539, -0.36554, 0.116504, -0.115373
[2024-04-19 12:29:05.090619] [0x0000007fab19c010] [info] [0x000150da] [1339] 1713544131697163, 13.3924, -0.643975, 0.221055, -0.986516, 1.21918, -0.465049, -0.0251773, -1.23097, 0.630691, 0.0242968, -0.36441, 0.115386, -0.113852
[2024-04-19 12:29:05.100560] [0x0000007fa52759a0] [info] [0x000150da] [1340] 1713544131697163, 13.4025, -0.631734, 0.216394, -0.986769, 1.20673, -0.458699, -0.0249313, -1.23634, 0.627737, 0.0244389, -0.363251, 0.114245, -0.112306
[2024-04-19 12:29:05.110056] [0x0000007fa4a749a0] [info] [0x000150da] [1341] 1713544131697163, 13.4123, -0.619963, 0.211927, -0.987012, 1.19458, -0.452559, -0.0246911, -1.24129, 0.624822, 0.0245712, -0.362136, 0.113151, -0.11083
[2024-04-19 12:29:05.120216] [0x0000007fa4a749a0] [info] [0x000150da] [1342] 1713544131697163, 13.4223, -0.607995, 0.207401, -0.987259, 1.18205, -0.446282, -0.024443, -1.2461, 0.621781, 0.0247013, -0.361002, 0.112043, -0.109339
[2024-04-19 12:29:05.131121] [0x0000007fab19c010] [info] [0x000150da] [1343] 1713544131697163, 13.4325, -0.596052, 0.202899, -0.987506, 1.16937, -0.439981, -0.0241914, -1.25067, 0.618666, 0.0248265, -0.35987, 0.11094, -0.107861
[2024-04-19 12:29:05.140012] [0x0000007fab19c010] [info] [0x000150da] [1344] 1713544131697163, 13.4422, -0.584719, 0.198642, -0.987741, 1.15717, -0.433968, -0.023949, -1.2548, 0.615634, 0.0249408, -0.358794, 0.109895, -0.106467
[2024-04-19 12:29:05.150578] [0x0000007fab19c010] [info] [0x000150da] [1345] 1713544131697163, 13.4526, -0.572794, 0.194178, -0.987988, 1.14414, -0.427606, -0.0236899, -1.2589, 0.612362, 0.0250564, -0.357661, 0.1088, -0.105009
[2024-04-19 12:29:05.160463] [0x0000007fa52759a0] [info] [0x000150da] [1346] 1713544131697163, 13.4623, -0.561751, 0.190057, -0.988216, 1.13191, -0.421678, -0.0234462, -1.26247, 0.609254, 0.0251589, -0.35661, 0.107787, -0.103667
[2024-04-19 12:29:05.170930] [0x0000007f97ffe9a0] [info] [0x000150da] [1347] 1713544131697163, 13.4726, -0.550195, 0.185759, -0.988456, 1.11893, -0.41544, -0.0231874, -1.26597, 0.605919, 0.0252612, -0.355509, 0.10673, -0.102271
[2024-04-19 12:29:05.181078] [0x0000007fa52759a0] [info] [0x000150da] [1348] 1713544131697163, 13.4825, -0.539128, 0.181657, -0.988685, 1.10632, -0.409429, -0.0229356, -1.26908, 0.602643, 0.0253545, -0.354452, 0.105719, -0.100941
[2024-04-19 12:29:05.190046] [0x0000007fa4a749a0] [info] [0x000150da] [1349] 1713544131697163, 13.4922, -0.528431, 0.177704, -0.988907, 1.09397, -0.403585, -0.0226887, -1.27187, 0.599399, 0.0254401, -0.353429, 0.104744, -0.0996627
[2024-04-19 12:29:05.200589] [0x0000007fa4a749a0] [info] [0x000150da] [1350] 1713544131697163, 13.5024, -0.517345, 0.173621, -0.989137, 1.08099, -0.397492, -0.0224289, -1.27451, 0.595952, 0.0255237, -0.352366, 0.103735, -0.0983443
[2024-04-19 12:29:05.210323] [0x0000007fa4a749a0] [info] [0x000150da] [1351] 1713544131697163, 13.5123, -0.506733, 0.169725, -0.989357, 1.06839, -0.391624, -0.0221765, -1.2768, 0.59257, 0.025599, -0.351347, 0.10277, -0.0970883
[2024-04-19 12:29:05.220694] [0x0000007fa4a749a0] [info] [0x000150da] [1352] 1713544131697163, 13.5226, -0.495846, 0.165741, -0.989583, 1.05529, -0.385566, -0.0219137, -1.2789, 0.589013, 0.025671, -0.350298, 0.101781, -0.0958057
[2024-04-19 12:29:05.230026] [0x0000007fab19c010] [info] [0x000150da] [1353] 1713544131697163, 13.5322, -0.485704, 0.162041, -0.989794, 1.04292, -0.379889, -0.0216652, -1.28061, 0.585618, 0.0257333, -0.349319, 0.100861, -0.0946162
[2024-04-19 12:29:05.240341] [0x0000007fa52759a0] [info] [0x000150da] [1354] 1713544131697163, 13.5423, -0.475224, 0.15823, -0.990012, 1.02996, -0.373985, -0.0214047, -1.28214, 0.582024, 0.0257925, -0.348303, 0.0999102, -0.093392
[2024-04-19 12:29:05.251582] [0x0000007fa52759a0] [info] [0x000150da] [1355] 1713544131697163, 13.5528, -0.464535, 0.154355, -0.990234, 1.01656, -0.367925, -0.021135, -1.28342, 0.578265, 0.0258474, -0.347265, 0.0989411, -0.0921485
[2024-04-19 12:29:05.262083] [0x0000007fa4a749a0] [info] [0x000150da] [1356] 1713544131697163, 13.5624, -0.454811, 0.15084, -0.990436, 1.0042, -0.362377, -0.020886, -1.28434, 0.574761, 0.0258922, -0.346317, 0.0980597, -0.0910215
[2024-04-19 12:29:05.270354] [0x0000007fa4a749a0] [info] [0x000150da] [1357] 1713544131697163, 13.5725, -0.444716, 0.147203, -0.990646, 0.991203, -0.35658, -0.0206238, -1.28503, 0.571036, 0.0259335, -0.345329, 0.0971447, -0.0898556
[2024-04-19 12:29:05.280886] [0x0000007f97ffe9a0] [info] [0x000150da] [1358] 1713544131697163, 13.5826, -0.43482, 0.143649, -0.990852, 0.978288, -0.35086, -0.020363, -1.28545, 0.567294, 0.0259686, -0.344358, 0.0962474, -0.0887164
[2024-04-19 12:29:05.290398] [0x0000007fa4a749a0] [info] [0x000150da] [1359] 1713544131697163, 13.5925, -0.425141, 0.140183, -0.991054, 0.965485, -0.345229, -0.0201042, -1.2856, 0.563544, 0.0259975, -0.343404, 0.0953695, -0.0876055
[2024-04-19 12:29:05.300589] [0x0000007fab19c010] [info] [0x000150da] [1360] 1713544131697163, 13.6025, -0.415626, 0.136785, -0.991252, 0.952731, -0.339657, -0.0198462, -1.28548, 0.559769, 0.0260206, -0.342462, 0.0945057, -0.0865164
[2024-04-19 12:29:05.310653] [0x0000007fa52759a0] [info] [0x000150da] [1361] 1713544131697163, 13.6123, -0.406316, 0.133471, -0.991446, 0.940087, -0.334169, -0.0195901, -1.28511, 0.555986, 0.0260378, -0.341536, 0.0936599, -0.0854536
[2024-04-19 12:29:05.320455] [0x0000007fa52759a0] [info] [0x000150da] [1362] 1713544131697163, 13.6224, -0.39693, 0.13014, -0.991641, 0.927171, -0.3286, -0.0193283, -1.28446, 0.55208, 0.0260495, -0.340599, 0.0928062, -0.0843846
[2024-04-19 12:29:05.330659] [0x0000007fa4a749a0] [info] [0x000150da] [1363] 1713544131697163, 13.6326, -0.387463, 0.126789, -0.991839, 0.913966, -0.322943, -0.0190604, -1.28351, 0.548044, 0.0260554, -0.339649, 0.091944, -0.0833086
[2024-04-19 12:29:05.340198] [0x0000007fa4a749a0] [info] [0x000150da] [1364] 1713544131697163, 13.6424, -0.378628, 0.123672, -0.992023, 0.901479, -0.317627, -0.0188068, -1.28236, 0.544185, 0.0260554, -0.338758, 0.091138, -0.0823064
[2024-04-19 12:29:05.350471] [0x0000007f97ffe9a0] [info] [0x000150da] [1365] 1713544131697163, 13.6524, -0.369615, 0.120501, -0.992211, 0.888572, -0.312167, -0.0185444, -1.2809, 0.540154, 0.0260495, -0.337844, 0.0903143, -0.0812855
[2024-04-19 12:29:05.360828] [0x0000007fa4a749a0] [info] [0x000150da] [1366] 1713544131697163, 13.6624, -0.36085, 0.117426, -0.992394, 0.875854, -0.306821, -0.0182857, -1.27921, 0.536139, 0.0260381, -0.336951, 0.0895116, -0.0802942
[2024-04-19 12:29:05.371610] [0x0000007fa4a749a0] [info] [0x000150da] [1367] 1713544131697163, 13.6728, -0.351755, 0.114245, -0.992584, 0.862479, -0.301233, -0.0180133, -1.27714, 0.531871, 0.0260199, -0.336019, 0.0886768, -0.0792667
[2024-04-19 12:29:05.380063] [0x0000007fa4a749a0] [info] [0x000150da] [1368] 1713544131697163, 13.6824, -0.343607, 0.111403, -0.992754, 0.850338, -0.296191, -0.0177658, -1.27502, 0.527954, 0.0259979, -0.335179, 0.0879271, -0.078347
[2024-04-19 12:29:05.390030] [0x0000007fa52759a0] [info] [0x000150da] [1369] 1713544131697163, 13.6922, -0.335257, 0.108498, -0.992929, 0.837737, -0.290988, -0.0175088, -1.27255, 0.523846, 0.0259695, -0.334313, 0.0871567, -0.0774051
[2024-04-19 12:29:05.400158] [0x0000007fa52759a0] [info] [0x000150da] [1370] 1713544131697163, 13.7023, -0.326874, 0.105591, -0.993104, 0.824918, -0.285727, -0.0172471, -1.26979, 0.519623, 0.0259349, -0.333438, 0.0863809, -0.0764599
[2024-04-19 12:29:05.410816] [0x0000007fab19c010] [info] [0x000150da] [1371] 1713544131697163, 13.7126, -0.318461, 0.102681, -0.99328, 0.81188, -0.280408, -0.0169807, -1.2667, 0.515279, 0.0258936, -0.332554, 0.0855998, -0.0755114
[2024-04-19 12:29:05.420607] [0x0000007fab19c010] [info] [0x000150da] [1372] 1713544131697163, 13.7227, -0.31032, 0.0998732, -0.99345, 0.799095, -0.275222, -0.0167192, -1.26339, 0.510973, 0.0258473, -0.331692, 0.0848413, -0.0745936
[2024-04-19 12:29:05.430611] [0x0000007f97ffe9a0] [info] [0x000150da] [1373] 1713544131697163, 13.7324, -0.302607, 0.0972199, -0.993611, 0.786822, -0.270272, -0.016468, -1.25997, 0.506794, 0.0257973, -0.330871, 0.0841199, -0.0737235
[2024-04-19 12:29:05.441160] [0x0000007fa52759a0] [info] [0x000150da] [1374] 1713544131697163, 13.7423, -0.294881, 0.0945698, -0.993773, 0.77437, -0.265277, -0.016213, -1.25624, 0.50251, 0.025741, -0.330042, 0.0833946, -0.0728515
[2024-04-19 12:29:05.450673] [0x0000007fa52759a0] [info] [0x000150da] [1375] 1713544131697163, 13.7527, -0.286957, 0.0918591, -0.993939, 0.761428, -0.260115, -0.0159477, -1.25209, 0.498007, 0.0256765, -0.329185, 0.0826474, -0.0719564
[2024-04-19 12:29:05.460368] [0x0000007fab19c010] [info] [0x000150da] [1376] 1713544131697163, 13.7623, -0.279659, 0.0893693, -0.994092, 0.749351, -0.255324, -0.0156999, -1.24797, 0.49376, 0.0256107, -0.32839, 0.0819563, -0.071131
[2024-04-19 12:29:05.470588] [0x0000007fab19c010] [info] [0x000150da] [1377] 1713544131697163, 13.7726, -0.272025, 0.0867716, -0.994252, 0.736551, -0.250273, -0.0154371, -1.24333, 0.489209, 0.0255352, -0.327551, 0.0812298, -0.0702663
[2024-04-19 12:29:05.480078] [0x0000007fa52759a0] [info] [0x000150da] [1378] 1713544131697163, 13.7823, -0.264968, 0.0843769, -0.9944, 0.724563, -0.245569, -0.0151909, -1.23872, 0.4849, 0.0254589, -0.32677, 0.080555, -0.0694657
[2024-04-19 12:29:05.491677] [0x0000007fa4a749a0] [info] [0x000150da] [1379] 1713544131697163, 13.7927, -0.257468, 0.0818383, -0.994557, 0.711652, -0.240529, -0.0149254, -1.23349, 0.480208, 0.0253707, -0.325932, 0.0798339, -0.0686131
[2024-04-19 12:29:05.500206] [0x0000007fa4a749a0] [info] [0x000150da] [1380] 1713544131697163, 13.8024, -0.250642, 0.0795343, -0.9947, 0.699746, -0.235905, -0.0146804, -1.22841, 0.475833, 0.0252838, -0.325163, 0.079174, -0.0678355
[2024-04-19 12:29:05.510159] [0x0000007fab19c010] [info] [0x000150da] [1381] 1713544131697163, 13.8124, -0.243688, 0.0771928, -0.994846, 0.687456, -0.231157, -0.0144274, -1.22291, 0.471267, 0.0251885, -0.324373, 0.0784978, -0.0670411
[2024-04-19 12:29:05.520211] [0x0000007fab19c010] [info] [0x000150da] [1382] 1713544131697163, 13.8223, -0.236915, 0.0749183, -0.994988, 0.675329, -0.226495, -0.0141775, -1.21721, 0.466712, 0.0250886, -0.323596, 0.0778353, -0.0662654
[2024-04-19 12:29:05.531151] [0x0000007f97ffe9a0] [info] [0x000150da] [1383] 1713544131697163, 13.8329, -0.229819, 0.0725418, -0.995137, 0.66245, -0.22157, -0.0139119, -1.21088, 0.461819, 0.0249763, -0.322774, 0.0771367, -0.0654501
[2024-04-19 12:29:05.540193] [0x0000007f97ffe9a0] [info] [0x000150da] [1384] 1713544131697163, 13.8423, -0.223649, 0.0704804, -0.995267, 0.651101, -0.217252, -0.0136778, -1.20505, 0.457459, 0.024872, -0.322052, 0.0765251, -0.0647387
[2024-04-19 12:29:05.550522] [0x0000007f97ffe9a0] [info] [0x000150da] [1385] 1713544131697163, 13.8524, -0.217165, 0.0683197, -0.995403, 0.63902, -0.212677, -0.0134283, -1.19858, 0.452767, 0.0247552, -0.321286, 0.0758781, -0.0639885
[2024-04-19 12:29:05.560242] [0x0000007fa52759a0] [info] [0x000150da] [1386] 1713544131697163, 13.8623, -0.210874, 0.0662288, -0.995535, 0.627144, -0.208202, -0.013183, -1.19196, 0.448102, 0.0246347, -0.320536, 0.075246, -0.0632578
[2024-04-19 12:29:05.571106] [0x0000007fab19c010] [info] [0x000150da] [1387] 1713544131697163, 13.8726, -0.204484, 0.0641098, -0.99567, 0.614914, -0.203615, -0.0129301, -1.18486, 0.443243, 0.0245045, -0.319764, 0.0745989, -0.0625122
[2024-04-19 12:29:05.580233] [0x0000007fab19c010] [info] [0x000150da] [1388] 1713544131697163, 13.8824, -0.198543, 0.062145, -0.995795, 0.603391, -0.199315, -0.0126917, -1.17792, 0.438613, 0.0243763, -0.31904, 0.0739926, -0.0618159
[2024-04-19 12:29:05.590024] [0x0000007f97ffe9a0] [info] [0x000150da] [1389] 1713544131697163, 13.8923, -0.192613, 0.0601887, -0.99592, 0.591739, -0.194986, -0.0124505, -1.17063, 0.433877, 0.0242408, -0.318309, 0.0733827, -0.0611177
[2024-04-19 12:29:05.600214] [0x0000007f97ffe9a0] [info] [0x000150da] [1390] 1713544131697163, 13.9023, -0.186727, 0.0582517, -0.996043, 0.580017, -0.190651, -0.0122077, -1.16304, 0.429059, 0.0240988, -0.317575, 0.0727722, -0.060421
[2024-04-19 12:29:05.611584] [0x0000007fa52759a0] [info] [0x000150da] [1391] 1713544131697163, 13.913, -0.180615, 0.0562451, -0.996172, 0.567672, -0.186108, -0.0119518, -1.15474, 0.423924, 0.0239427, -0.316803, 0.0721325, -0.0596933
[2024-04-19 12:29:05.620936] [0x0000007fa52759a0] [info] [0x000150da] [1392] 1713544131697163, 13.9229, -0.175054, 0.054424, -0.996289, 0.556284, -0.181937, -0.0117156, -1.14681, 0.419131, 0.0237928, -0.316092, 0.071545, -0.0590273
[2024-04-19 12:29:05.630479] [0x0000007fa4a749a0] [info] [0x000150da] [1393] 1713544131697163, 13.9325, -0.169776, 0.0526999, -0.9964, 0.545332, -0.177943, -0.0114884, -1.13894, 0.414469, 0.0236431, -0.315409, 0.0709825, -0.0583914
[2024-04-19 12:29:05.640182] [0x0000007fab19c010] [info] [0x000150da] [1394] 1713544131697163, 13.9423, -0.164464, 0.0509686, -0.996512, 0.534164, -0.173887, -0.0112565, -1.13065, 0.40966, 0.0234848, -0.314713, 0.070411, -0.0577474
[2024-04-19 12:29:05.650703] [0x0000007f97ffe9a0] [info] [0x000150da] [1395] 1713544131697163, 13.9527, -0.158994, 0.0491904, -0.996628, 0.522505, -0.169673, -0.0110142, -1.12171, 0.40458, 0.0233135, -0.313987, 0.0698166, -0.0570798
[2024-04-19 12:29:05.660077] [0x0000007f97ffe9a0] [info] [0x000150da] [1396] 1713544131697163, 13.9623, -0.154021, 0.0475772, -0.996732, 0.511758, -0.165805, -0.0107908, -1.11321, 0.399842, 0.0231498, -0.313319, 0.0692706, -0.0564683
[2024-04-19 12:29:05.670645] [0x0000007f97ffe9a0] [info] [0x000150da] [1397] 1713544131697163, 13.9725, -0.148848, 0.0459033, -0.996841, 0.500427, -0.161744, -0.0105551, -1.10398, 0.394787, 0.0229712, -0.312614, 0.0686968, -0.0558277
[2024-04-19 12:29:05.680026] [0x0000007fab19c010] [info] [0x000150da] [1398] 1713544131697163, 13.9823, -0.144016, 0.0443433, -0.996943, 0.489695, -0.157914, -0.0103317, -1.09496, 0.389942, 0.0227963, -0.311946, 0.0681548, -0.0552245
[2024-04-19 12:29:05.690634] [0x0000007f97ffe9a0] [info] [0x000150da] [1399] 1713544131697163, 13.9923, -0.139139, 0.0427723, -0.997046, 0.478713, -0.154011, -0.010103, -1.08546, 0.384925, 0.0226113, -0.311262, 0.0676016, -0.0546107
[2024-04-19 12:29:05.702037] [0x0000007f97ffe9a0] [info] [0x000150da] [1400] 1713544131697163, 14.0029, -0.13415, 0.0411693, -0.997152, 0.467318, -0.149979, -0.00986559, -1.0753, 0.379654, 0.0224128, -0.310552, 0.067029, -0.0539774
[2024-04-19 12:29:05.710168] [0x0000007fa4a749a0] [info] [0x000150da] [1401] 1713544131697163, 14.0124, -0.12977, 0.0397651, -0.997244, 0.457173, -0.146404, -0.00965407, -1.066, 0.374903, 0.0222304, -0.309919, 0.0665202, -0.0534163
[2024-04-19 12:29:05.720244] [0x0000007fa4a749a0] [info] [0x000150da] [1402] 1713544131697163, 14.0224, -0.12525, 0.0383192, -0.99734, 0.446559, -0.142679, -0.00943268, -1.05599, 0.369873, 0.0220336, -0.309256, 0.0659888, -0.0528322
[2024-04-19 12:29:05.730863] [0x0000007fa52759a0] [info] [0x000150da] [1403] 1713544131697163, 14.0326, -0.120739, 0.0368797, -0.997435, 0.435816, -0.138924, -0.00920845, -1.04557, 0.364718, 0.0218283, -0.308585, 0.0654516, -0.0522435
[2024-04-19 12:29:05.740749] [0x0000007fa52759a0] [info] [0x000150da] [1404] 1713544131697163, 14.0423, -0.116536, 0.0355414, -0.997524, 0.425663, -0.135389, -0.00899642, -1.03546, 0.359785, 0.0216282, -0.307948, 0.0649445, -0.0516894
[2024-04-19 12:29:05.750730] [0x0000007fa52759a0] [info] [0x000150da] [1405] 1713544131697163, 14.0526, -0.112232, 0.0341739, -0.997615, 0.415116, -0.131732, -0.00877606, -1.02466, 0.354597, 0.0214141, -0.307286, 0.0644182, -0.0511161
[2024-04-19 12:29:05.760234] [0x0000007fa52759a0] [info] [0x000150da] [1406] 1713544131697163, 14.0624, -0.108222, 0.0329027, -0.997699, 0.405148, -0.128289, -0.00856769, -1.01418, 0.349631, 0.0212058, -0.306659, 0.0639211, -0.0505762
[2024-04-19 12:29:05.771818] [0x0000007fa52759a0] [info] [0x000150da] [1407] 1713544131697163, 14.0735, -0.103777, 0.0314969, -0.997793, 0.393931, -0.12443, -0.00833309, -1.00205, 0.343968, 0.0209643, -0.305951, 0.0633617, -0.0499707
[2024-04-19 12:29:05.780254] [0x0000007fa52759a0] [info] [0x000150da] [1408] 1713544131697163, 14.0824, -0.100304, 0.030401, -0.997867, 0.38504, -0.121383, -0.00814703, -0.992191, 0.339421, 0.0207673, -0.305388, 0.0629183, -0.049492
[2024-04-19 12:29:05.790294] [0x0000007fab19c010] [info] [0x000150da] [1409] 1713544131697163, 14.0924, -0.0965062, 0.0292051, -0.997947, 0.375183, -0.118018, -0.00794066, -0.980986, 0.334319, 0.020543, -0.304761, 0.0624265, -0.0489627
[2024-04-19 12:29:05.800351] [0x0000007f97ffe9a0] [info] [0x000150da] [1410] 1713544131697163, 14.1023, -0.092835, 0.0280515, -0.998025, 0.365514, -0.114729, -0.00773814, -0.969712, 0.329249, 0.0203169, -0.304145, 0.0619437, -0.0484446
[2024-04-19 12:29:05.810501] [0x0000007fa52759a0] [info] [0x000150da] [1411] 1713544131697163, 14.1126, -0.0891335, 0.026891, -0.998103, 0.355619, -0.111376, -0.00753078, -0.957876, 0.323991, 0.020079, -0.303512, 0.061449, -0.0479154
[2024-04-19 12:29:05.820904] [0x0000007fa52759a0] [info] [0x000150da] [1412] 1713544131697163, 14.1228, -0.0855586, 0.0257726, -0.998179, 0.345917, -0.1081, -0.00732736, -0.945969, 0.318766, 0.0198392, -0.302888, 0.0609633, -0.0473974
[2024-04-19 12:29:05.830608] [0x0000007fab19c010] [info] [0x000150da] [1413] 1713544131697163, 14.1325, -0.0822263, 0.0247323, -0.99825, 0.336738, -0.105013, -0.0071348, -0.93442, 0.313756, 0.0196061, -0.302295, 0.060503, -0.0469078
[2024-04-19 12:29:05.840161] [0x0000007fab19c010] [info] [0x000150da] [1414] 1713544131697163, 14.1423, -0.0789834, 0.023722, -0.998318, 0.327673, -0.101974, -0.00694456, -0.922736, 0.308743, 0.0193699, -0.301706, 0.0600474, -0.0464247
[2024-04-19 12:29:05.850758] [0x0000007fab19c010] [info] [0x000150da] [1415] 1713544131697163, 14.1527, -0.0756368, 0.0226816, -0.998389, 0.318175, -0.0988019, -0.00674512, -0.910187, 0.303419, 0.0191158, -0.301087, 0.0595689, -0.0459188
[2024-04-19 12:29:05.860482] [0x0000007fa4a749a0] [info] [0x000150da] [1416] 1713544131697163, 14.1623, -0.0726219, 0.0217464, -0.998453, 0.309487, -0.0959107, -0.00656262, -0.898426, 0.298482, 0.0188772, -0.300516, 0.05913, -0.0454561
[2024-04-19 12:29:05.870673] [0x0000007fa4a749a0] [info] [0x000150da] [1417] 1713544131697163, 14.1726, -0.0694801, 0.0207738, -0.99852, 0.300294, -0.0928622, -0.00636942, -0.885678, 0.293186, 0.0186181, -0.29991, 0.0586641, -0.0449664
[2024-04-19 12:29:05.880084] [0x0000007f97ffe9a0] [info] [0x000150da] [1418] 1713544131697163, 14.1823, -0.0666058, 0.0198858, -0.998581, 0.291753, -0.0900395, -0.00618984, -0.873543, 0.288196, 0.0183711, -0.299342, 0.0582297, -0.0445111
[2024-04-19 12:29:05.890138] [0x0000007fa52759a0] [info] [0x000150da] [1419] 1713544131697163, 14.1923, -0.0637187, 0.0189957, -0.998642, 0.283041, -0.0871703, -0.00600658, -0.860868, 0.283035, 0.0181127, -0.298759, 0.0577849, -0.0440462
[2024-04-19 12:29:05.902161] [0x0000007fa52759a0] [info] [0x000150da] [1420] 1713544131697163, 14.2028, -0.0607943, 0.018096, -0.998704, 0.274073, -0.084227, -0.00581784, -0.847496, 0.277644, 0.0178397, -0.298155, 0.057325, -0.043567
