[2024-04-19 11:18:28.931160] [0x00007f38cfd6af80] [info] [0x00003b40] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 11:18:44.916053] [0x00007f38c9df4700] [info] [0x00003b40] [1599] 1713539908930092, 15.9856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:44.925889] [0x00007f38c9df4700] [info] [0x00003b40] [1600] 1713539908930092, 15.9955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:44.936038] [0x00007f38c9df4700] [info] [0x00003b40] [1601] 1713539908930092, 16.0056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:44.945870] [0x00007f38c9df4700] [info] [0x00003b40] [1602] 1713539908930092, 16.0154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:44.955929] [0x00007f38c9df4700] [info] [0x00003b40] [1603] 1713539908930092, 16.0255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:44.965872] [0x00007f38c9df4700] [info] [0x00003b40] [1604] 1713539908930092, 16.0354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:44.976042] [0x00007f38c9df4700] [info] [0x00003b40] [1605] 1713539908930092, 16.0456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:44.985883] [0x00007f38c9df4700] [info] [0x00003b40] [1606] 1713539908930092, 16.0555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:44.995900] [0x00007f38c9df4700] [info] [0x00003b40] [1607] 1713539908930092, 16.0655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.005906] [0x00007f38c9df4700] [info] [0x00003b40] [1608] 1713539908930092, 16.0755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.015905] [0x00007f38c9df4700] [info] [0x00003b40] [1609] 1713539908930092, 16.0855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.025890] [0x00007f38c9df4700] [info] [0x00003b40] [1610] 1713539908930092, 16.0955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.036049] [0x00007f38c9df4700] [info] [0x00003b40] [1611] 1713539908930092, 16.1056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.045859] [0x00007f38c9df4700] [info] [0x00003b40] [1612] 1713539908930092, 16.1154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.055983] [0x00007f38c9df4700] [info] [0x00003b40] [1613] 1713539908930092, 16.1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.065872] [0x00007f38c9df4700] [info] [0x00003b40] [1614] 1713539908930092, 16.1354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.076045] [0x00007f38c9df4700] [info] [0x00003b40] [1615] 1713539908930092, 16.1456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.085857] [0x00007f38c9df4700] [info] [0x00003b40] [1616] 1713539908930092, 16.1554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.096037] [0x00007f38c9df4700] [info] [0x00003b40] [1617] 1713539908930092, 16.1656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.105890] [0x00007f38c9df4700] [info] [0x00003b40] [1618] 1713539908930092, 16.1755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.115856] [0x00007f38c9df4700] [info] [0x00003b40] [1619] 1713539908930092, 16.1855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.125876] [0x00007f38c9df4700] [info] [0x00003b40] [1620] 1713539908930092, 16.1954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.136037] [0x00007f38c9df4700] [info] [0x00003b40] [1621] 1713539908930092, 16.2056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.145836] [0x00007f38c9df4700] [info] [0x00003b40] [1622] 1713539908930092, 16.2154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.155840] [0x00007f38c9df4700] [info] [0x00003b40] [1623] 1713539908930092, 16.2254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.165864] [0x00007f38c9df4700] [info] [0x00003b40] [1624] 1713539908930092, 16.2354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.175912] [0x00007f38c9df4700] [info] [0x00003b40] [1625] 1713539908930092, 16.2455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.185874] [0x00007f38c9df4700] [info] [0x00003b40] [1626] 1713539908930092, 16.2554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.196042] [0x00007f38c9df4700] [info] [0x00003b40] [1627] 1713539908930092, 16.2656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.205880] [0x00007f38c9df4700] [info] [0x00003b40] [1628] 1713539908930092, 16.2755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.215909] [0x00007f38c9df4700] [info] [0x00003b40] [1629] 1713539908930092, 16.2855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.225875] [0x00007f38c9df4700] [info] [0x00003b40] [1630] 1713539908930092, 16.2954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.235904] [0x00007f38c9df4700] [info] [0x00003b40] [1631] 1713539908930092, 16.3055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.245895] [0x00007f38c9df4700] [info] [0x00003b40] [1632] 1713539908930092, 16.3155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.255912] [0x00007f38c9df4700] [info] [0x00003b40] [1633] 1713539908930092, 16.3255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.265868] [0x00007f38c9df4700] [info] [0x00003b40] [1634] 1713539908930092, 16.3354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.275924] [0x00007f38c9df4700] [info] [0x00003b40] [1635] 1713539908930092, 16.3455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.285865] [0x00007f38c9df4700] [info] [0x00003b40] [1636] 1713539908930092, 16.3554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.295840] [0x00007f38c9df4700] [info] [0x00003b40] [1637] 1713539908930092, 16.3654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.305898] [0x00007f38c9df4700] [info] [0x00003b40] [1638] 1713539908930092, 16.3755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.316047] [0x00007f38c9df4700] [info] [0x00003b40] [1639] 1713539908930092, 16.3856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.325866] [0x00007f38c9df4700] [info] [0x00003b40] [1640] 1713539908930092, 16.3954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.336056] [0x00007f38c9df4700] [info] [0x00003b40] [1641] 1713539908930092, 16.4056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.345877] [0x00007f38c9df4700] [info] [0x00003b40] [1642] 1713539908930092, 16.4155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.355919] [0x00007f38c9df4700] [info] [0x00003b40] [1643] 1713539908930092, 16.4255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.365865] [0x00007f38c9df4700] [info] [0x00003b40] [1644] 1713539908930092, 16.4354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.376037] [0x00007f38c9df4700] [info] [0x00003b40] [1645] 1713539908930092, 16.4456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.385864] [0x00007f38c9df4700] [info] [0x00003b40] [1646] 1713539908930092, 16.4554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.395914] [0x00007f38c9df4700] [info] [0x00003b40] [1647] 1713539908930092, 16.4655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.405892] [0x00007f38c9df4700] [info] [0x00003b40] [1648] 1713539908930092, 16.4755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.416054] [0x00007f38c9df4700] [info] [0x00003b40] [1649] 1713539908930092, 16.4856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.425895] [0x00007f38c9df4700] [info] [0x00003b40] [1650] 1713539908930092, 16.4955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.435911] [0x00007f38c9df4700] [info] [0x00003b40] [1651] 1713539908930092, 16.5055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.445870] [0x00007f38c9df4700] [info] [0x00003b40] [1652] 1713539908930092, 16.5154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.455903] [0x00007f38c9df4700] [info] [0x00003b40] [1653] 1713539908930092, 16.5255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.465875] [0x00007f38c9df4700] [info] [0x00003b40] [1654] 1713539908930092, 16.5354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.476042] [0x00007f38c9df4700] [info] [0x00003b40] [1655] 1713539908930092, 16.5456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.485838] [0x00007f38c9df4700] [info] [0x00003b40] [1656] 1713539908930092, 16.5554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.495917] [0x00007f38c9df4700] [info] [0x00003b40] [1657] 1713539908930092, 16.5655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.505903] [0x00007f38c9df4700] [info] [0x00003b40] [1658] 1713539908930092, 16.5755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.515848] [0x00007f38c9df4700] [info] [0x00003b40] [1659] 1713539908930092, 16.5855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.525892] [0x00007f38c9df4700] [info] [0x00003b40] [1660] 1713539908930092, 16.5955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.536035] [0x00007f38c9df4700] [info] [0x00003b40] [1661] 1713539908930092, 16.6056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.545859] [0x00007f38c9df4700] [info] [0x00003b40] [1662] 1713539908930092, 16.6154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.555987] [0x00007f38c9df4700] [info] [0x00003b40] [1663] 1713539908930092, 16.6256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.565869] [0x00007f38c9df4700] [info] [0x00003b40] [1664] 1713539908930092, 16.6354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.576035] [0x00007f38c9df4700] [info] [0x00003b40] [1665] 1713539908930092, 16.6456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.585902] [0x00007f38c9df4700] [info] [0x00003b40] [1666] 1713539908930092, 16.6555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.595841] [0x00007f38c9df4700] [info] [0x00003b40] [1667] 1713539908930092, 16.6654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.605899] [0x00007f38c9df4700] [info] [0x00003b40] [1668] 1713539908930092, 16.6755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.615893] [0x00007f38c9df4700] [info] [0x00003b40] [1669] 1713539908930092, 16.6855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.625901] [0x00007f38c9df4700] [info] [0x00003b40] [1670] 1713539908930092, 16.6955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.635915] [0x00007f38c9df4700] [info] [0x00003b40] [1671] 1713539908930092, 16.7055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.645885] [0x00007f38c9df4700] [info] [0x00003b40] [1672] 1713539908930092, 16.7155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.655859] [0x00007f38c9df4700] [info] [0x00003b40] [1673] 1713539908930092, 16.7255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.665861] [0x00007f38c9df4700] [info] [0x00003b40] [1674] 1713539908930092, 16.7354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.675894] [0x00007f38c9df4700] [info] [0x00003b40] [1675] 1713539908930092, 16.7455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.685823] [0x00007f38c9df4700] [info] [0x00003b40] [1676] 1713539908930092, 16.7554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.696039] [0x00007f38c9df4700] [info] [0x00003b40] [1677] 1713539908930092, 16.7656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.705886] [0x00007f38c9df4700] [info] [0x00003b40] [1678] 1713539908930092, 16.7755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.716009] [0x00007f38c9df4700] [info] [0x00003b40] [1679] 1713539908930092, 16.7856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.725871] [0x00007f38c9df4700] [info] [0x00003b40] [1680] 1713539908930092, 16.7954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.736041] [0x00007f38c9df4700] [info] [0x00003b40] [1681] 1713539908930092, 16.8056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.745837] [0x00007f38c9df4700] [info] [0x00003b40] [1682] 1713539908930092, 16.8154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.755912] [0x00007f38c9df4700] [info] [0x00003b40] [1683] 1713539908930092, 16.8255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.765864] [0x00007f38c9df4700] [info] [0x00003b40] [1684] 1713539908930092, 16.8354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.775905] [0x00007f38c9df4700] [info] [0x00003b40] [1685] 1713539908930092, 16.8455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.785890] [0x00007f38c9df4700] [info] [0x00003b40] [1686] 1713539908930092, 16.8555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.796038] [0x00007f38c9df4700] [info] [0x00003b40] [1687] 1713539908930092, 16.8656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.805889] [0x00007f38c9df4700] [info] [0x00003b40] [1688] 1713539908930092, 16.8755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.815844] [0x00007f38c9df4700] [info] [0x00003b40] [1689] 1713539908930092, 16.8854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.825872] [0x00007f38c9df4700] [info] [0x00003b40] [1690] 1713539908930092, 16.8954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.835899] [0x00007f38c9df4700] [info] [0x00003b40] [1691] 1713539908930092, 16.9055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.845879] [0x00007f38c9df4700] [info] [0x00003b40] [1692] 1713539908930092, 16.9155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.855911] [0x00007f38c9df4700] [info] [0x00003b40] [1693] 1713539908930092, 16.9255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.865889] [0x00007f38c9df4700] [info] [0x00003b40] [1694] 1713539908930092, 16.9355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.875927] [0x00007f38c9df4700] [info] [0x00003b40] [1695] 1713539908930092, 16.9455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.885864] [0x00007f38c9df4700] [info] [0x00003b40] [1696] 1713539908930092, 16.9554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.896036] [0x00007f38c9df4700] [info] [0x00003b40] [1697] 1713539908930092, 16.9656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.905863] [0x00007f38c9df4700] [info] [0x00003b40] [1698] 1713539908930092, 16.9754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.915902] [0x00007f38c9df4700] [info] [0x00003b40] [1699] 1713539908930092, 16.9855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.925867] [0x00007f38c9df4700] [info] [0x00003b40] [1700] 1713539908930092, 16.9954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.936026] [0x00007f38c9df4700] [info] [0x00003b40] [1701] 1713539908930092, 17.0056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.945881] [0x00007f38c9df4700] [info] [0x00003b40] [1702] 1713539908930092, 17.0155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.955916] [0x00007f38c9df4700] [info] [0x00003b40] [1703] 1713539908930092, 17.0255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.965884] [0x00007f38c9df4700] [info] [0x00003b40] [1704] 1713539908930092, 17.0355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.975911] [0x00007f38c9df4700] [info] [0x00003b40] [1705] 1713539908930092, 17.0455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.985868] [0x00007f38c9df4700] [info] [0x00003b40] [1706] 1713539908930092, 17.0554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:45.995912] [0x00007f38c9df4700] [info] [0x00003b40] [1707] 1713539908930092, 17.0655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.005893] [0x00007f38c9df4700] [info] [0x00003b40] [1708] 1713539908930092, 17.0755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.016036] [0x00007f38c9df4700] [info] [0x00003b40] [1709] 1713539908930092, 17.0856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.025877] [0x00007f38c9df4700] [info] [0x00003b40] [1710] 1713539908930092, 17.0955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.035845] [0x00007f38c9df4700] [info] [0x00003b40] [1711] 1713539908930092, 17.1054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.045873] [0x00007f38c9df4700] [info] [0x00003b40] [1712] 1713539908930092, 17.1154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.055985] [0x00007f38c9df4700] [info] [0x00003b40] [1713] 1713539908930092, 17.1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.065828] [0x00007f38c9df4700] [info] [0x00003b40] [1714] 1713539908930092, 17.1354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.076038] [0x00007f38c9df4700] [info] [0x00003b40] [1715] 1713539908930092, 17.1456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.085864] [0x00007f38c9df4700] [info] [0x00003b40] [1716] 1713539908930092, 17.1554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.095858] [0x00007f38c9df4700] [info] [0x00003b40] [1717] 1713539908930092, 17.1655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.105891] [0x00007f38c9df4700] [info] [0x00003b40] [1718] 1713539908930092, 17.1755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.116041] [0x00007f38c9df4700] [info] [0x00003b40] [1719] 1713539908930092, 17.1856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.125883] [0x00007f38c9df4700] [info] [0x00003b40] [1720] 1713539908930092, 17.1955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.136053] [0x00007f38c9df4700] [info] [0x00003b40] [1721] 1713539908930092, 17.2056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.145830] [0x00007f38c9df4700] [info] [0x00003b40] [1722] 1713539908930092, 17.2154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.155906] [0x00007f38c9df4700] [info] [0x00003b40] [1723] 1713539908930092, 17.2255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.165864] [0x00007f38c9df4700] [info] [0x00003b40] [1724] 1713539908930092, 17.2354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.176043] [0x00007f38c9df4700] [info] [0x00003b40] [1725] 1713539908930092, 17.2456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.185881] [0x00007f38c9df4700] [info] [0x00003b40] [1726] 1713539908930092, 17.2555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.195901] [0x00007f38c9df4700] [info] [0x00003b40] [1727] 1713539908930092, 17.2655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.205896] [0x00007f38c9df4700] [info] [0x00003b40] [1728] 1713539908930092, 17.2755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.215900] [0x00007f38c9df4700] [info] [0x00003b40] [1729] 1713539908930092, 17.2855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.225894] [0x00007f38c9df4700] [info] [0x00003b40] [1730] 1713539908930092, 17.2955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.236041] [0x00007f38c9df4700] [info] [0x00003b40] [1731] 1713539908930092, 17.3056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.245864] [0x00007f38c9df4700] [info] [0x00003b40] [1732] 1713539908930092, 17.3154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.255980] [0x00007f38c9df4700] [info] [0x00003b40] [1733] 1713539908930092, 17.3256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.265823] [0x00007f38c9df4700] [info] [0x00003b40] [1734] 1713539908930092, 17.3354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.275852] [0x00007f38c9df4700] [info] [0x00003b40] [1735] 1713539908930092, 17.3454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.285840] [0x00007f38c9df4700] [info] [0x00003b40] [1736] 1713539908930092, 17.3554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.295732] [0x00007f38c9df4700] [info] [0x00003b40] [1737] 1713539908930092, 17.3654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.305699] [0x00007f38c9df4700] [info] [0x00003b40] [1738] 1713539908930092, 17.3754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.315853] [0x00007f38c9df4700] [info] [0x00003b40] [1739] 1713539908930092, 17.3856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.325669] [0x00007f38c9df4700] [info] [0x00003b40] [1740] 1713539908930092, 17.3954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.335901] [0x00007f38c9df4700] [info] [0x00003b40] [1741] 1713539908930092, 17.4056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.345893] [0x00007f38c9df4700] [info] [0x00003b40] [1742] 1713539908930092, 17.4155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
[2024-04-19 11:18:46.355909] [0x00007f38c9df4700] [info] [0x00003b40] [1743] 1713539908930092, 17.4255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
