[2026-03-25 15:15:22.566655] [0x0000007f8f54a7c0] [MocapTag] [0x00000c24] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2026-03-25 15:16:05.560758] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19311] 1774466165560645, 45.6275, -0.0875419, -0.154658, -1.31447, 0.608788, 0.598908, 0.368266, 0.367514, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.564895] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19312] 1774466165564790, 45.6317, -0.0875419, -0.154658, -1.31447, 0.608788, 0.598908, 0.368266, 0.367514, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.567609] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19313] 1774466165567497, 45.6344, -0.0873328, -0.154454, -1.31495, 0.609234, 0.598869, 0.368159, 0.366944, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.570421] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19315] 1774466165570313, 45.6372, -0.0873328, -0.154454, -1.31495, 0.609234, 0.598869, 0.368159, 0.366944, 0.0209041, 0.0203759, -0.048689, -0.0492692, 0.111675, 0.0485004, 
[2026-03-25 15:16:05.573288] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19316] 1774466165573181, 45.6401, -0.0873328, -0.154454, -1.31495, 0.609234, 0.598869, 0.368159, 0.366944, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.576518] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19317] 1774466165576407, 45.6433, -0.087101, -0.154195, -1.31535, 0.609626, 0.598643, 0.3678, 0.367023, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.581078] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19319] 1774466165580966, 45.6479, -0.087101, -0.154195, -1.31535, 0.609626, 0.598643, 0.3678, 0.367023, 0.023184, 0.025943, -0.0394503, -0.230134, 0.0479937, -0.211598, 
[2026-03-25 15:16:05.585165] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19320] 1774466165585059, 45.652, -0.087101, -0.154195, -1.31535, 0.609626, 0.598643, 0.3678, 0.367023, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.586489] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19321] 1774466165586378, 45.6533, -0.0869103, -0.153989, -1.31573, 0.610145, 0.598278, 0.367585, 0.366972, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.589117] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19323] 1774466165589043, 45.6559, -0.0869103, -0.153989, -1.31573, 0.610145, 0.598278, 0.367585, 0.366972, 0.0190674, 0.0206251, -0.0382656, -0.256515, 0.0457525, -0.182287, 
[2026-03-25 15:16:05.592127] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19324] 1774466165592015, 45.6589, -0.0869103, -0.153989, -1.31573, 0.610145, 0.598278, 0.367585, 0.366972, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.594658] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19325] 1774466165594552, 45.6615, -0.0867322, -0.15376, -1.31609, 0.610482, 0.598182, 0.367179, 0.366974, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.598379] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19326] 1774466165598294, 45.6652, -0.0867322, -0.15376, -1.31609, 0.610482, 0.598182, 0.367179, 0.366974, 0.017807, 0.0228742, -0.0355898, -0.175357, 0.0684619, -0.172702, 
[2026-03-25 15:16:05.600563] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19328] 1774466165600447, 45.6673, -0.0867322, -0.15376, -1.31609, 0.610482, 0.598182, 0.367179, 0.366974, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.603176] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19329] 1774466165603067, 45.67, -0.0867322, -0.15376, -1.31609, 0.610482, 0.598182, 0.367179, 0.366974, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.605788] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19330] 1774466165605670, 45.6726, -0.0864519, -0.153589, -1.31631, 0.611087, 0.597871, 0.366404, 0.367249, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.608582] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19331] 1774466165608496, 45.6754, -0.0864519, -0.153589, -1.31631, 0.611087, 0.597871, 0.366404, 0.367249, 0.0280394, 0.0171136, -0.0224131, -0.402117, 0.087297, -0.415757, 
[2026-03-25 15:16:05.613130] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19333] 1774466165612963, 45.6799, -0.0864519, -0.153589, -1.31631, 0.611087, 0.597871, 0.366404, 0.367249, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.615843] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19334] 1774466165615729, 45.6826, -0.0862187, -0.153364, -1.31655, 0.61158, 0.597563, 0.365666, 0.367663, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.618728] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19335] 1774466165618591, 45.6855, -0.0862187, -0.153364, -1.31655, 0.61158, 0.597563, 0.365666, 0.367663, 0.0233188, 0.0224881, -0.0235703, -0.388789, 0.0588059, -0.424957, 
[2026-03-25 15:16:05.621214] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19337] 1774466165621104, 45.688, -0.0862187, -0.153364, -1.31655, 0.61158, 0.597563, 0.365666, 0.367663, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.624035] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19338] 1774466165623928, 45.6908, -0.0862187, -0.153364, -1.31655, 0.61158, 0.597563, 0.365666, 0.367663, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.626831] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19339] 1774466165626712, 45.6936, -0.0859239, -0.153107, -1.31677, 0.611898, 0.59748, 0.364978, 0.367953, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.629898] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19341] 1774466165629783, 45.6967, -0.0859239, -0.153107, -1.31677, 0.611898, 0.59748, 0.364978, 0.367953, 0.0294711, 0.025692, -0.0225757, -0.254929, 0.0700831, -0.314124, 
[2026-03-25 15:16:05.632468] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19342] 1774466165632361, 45.6993, -0.0859239, -0.153107, -1.31677, 0.611898, 0.59748, 0.364978, 0.367953, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.635755] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19343] 1774466165635637, 45.7025, -0.0855434, -0.152798, -1.3169, 0.612338, 0.597318, 0.363904, 0.368547, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.638087] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19344] 1774466165637977, 45.7049, -0.0855434, -0.152798, -1.3169, 0.612338, 0.597318, 0.363904, 0.368547, 0.0380561, 0.0308939, -0.0124459, -0.414598, 0.0870705, -0.52421, 
[2026-03-25 15:16:05.640764] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19346] 1774466165640653, 45.7076, -0.0855434, -0.152798, -1.3169, 0.612338, 0.597318, 0.363904, 0.368547, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.645152] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19347] 1774466165645045, 45.7119, -0.0855434, -0.152798, -1.3169, 0.612338, 0.597318, 0.363904, 0.368547, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.647852] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19348] 1774466165647733, 45.7146, -0.0852278, -0.152535, -1.31701, 0.612925, 0.596976, 0.362778, 0.369234, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.650562] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19350] 1774466165650459, 45.7174, -0.0852278, -0.152535, -1.31701, 0.612925, 0.596976, 0.362778, 0.369234, 0.0315613, 0.0263324, -0.0116297, -0.521135, 0.0827789, -0.612051, 
[2026-03-25 15:16:05.653249] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19351] 1774466165653138, 45.72, -0.0852278, -0.152535, -1.31701, 0.612925, 0.596976, 0.362778, 0.369234, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.658465] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19352] 1774466165658369, 45.7253, -0.0848886, -0.152279, -1.31705, 0.613241, 0.596791, 0.36175, 0.370018, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.659161] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19354] 1774466165659051, 45.726, -0.0848886, -0.152279, -1.31705, 0.613241, 0.596791, 0.36175, 0.370018, 0.0339194, 0.0255794, -0.00387197, -0.411141, 0.0502706, -0.54611, 
[2026-03-25 15:16:05.663064] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19355] 1774466165662956, 45.7299, -0.0848886, -0.152279, -1.31705, 0.613241, 0.596791, 0.36175, 0.370018, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.665662] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19356] 1774466165665555, 45.7325, -0.0844301, -0.151984, -1.31701, 0.613705, 0.596666, 0.360286, 0.370877, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.668453] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19357] 1774466165668369, 45.7353, -0.0844301, -0.151984, -1.31701, 0.613705, 0.596666, 0.360286, 0.370877, 0.0458452, 0.0294697, 0.00461068, -0.506699, 0.113499, -0.685234, 
[2026-03-25 15:16:05.671079] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19359] 1774466165670968, 45.7379, -0.0844301, -0.151984, -1.31701, 0.613705, 0.596666, 0.360286, 0.370877, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.673759] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19360] 1774466165673654, 45.7406, -0.0844301, -0.151984, -1.31701, 0.613705, 0.596666, 0.360286, 0.370877, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.677357] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19361] 1774466165677239, 45.7441, -0.0839999, -0.15171, -1.31695, 0.614225, 0.596465, 0.358694, 0.371882, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.680237] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19363] 1774466165680115, 45.747, -0.0839999, -0.15171, -1.31695, 0.614225, 0.596465, 0.358694, 0.371882, 0.0430226, 0.0274571, 0.00538276, -0.581205, 0.113964, -0.77447, 
[2026-03-25 15:16:05.684476] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19364] 1774466165684360, 45.7513, -0.0839999, -0.15171, -1.31695, 0.614225, 0.596465, 0.358694, 0.371882, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.686811] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19365] 1774466165686696, 45.7536, -0.0835527, -0.151425, -1.31684, 0.614557, 0.596251, 0.357248, 0.373065, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.688534] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19366] 1774466165688410, 45.7553, -0.0835527, -0.151425, -1.31684, 0.614557, 0.596251, 0.357248, 0.373065, 0.0447207, 0.0284308, 0.0117671, -0.545228, 0.0613451, -0.759802, 
[2026-03-25 15:16:05.692895] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19368] 1774466165692778, 45.7597, -0.0835527, -0.151425, -1.31684, 0.614557, 0.596251, 0.357248, 0.373065, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.695500] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19369] 1774466165695388, 45.7623, -0.082952, -0.151066, -1.31664, 0.614964, 0.596178, 0.355396, 0.374279, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.698274] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19370] 1774466165698160, 45.7651, -0.082952, -0.151066, -1.31664, 0.614964, 0.596178, 0.355396, 0.374279, 0.0600684, 0.0359924, 0.0193417, -0.584757, 0.127077, -0.85107, 
[2026-03-25 15:16:05.700704] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19372] 1774466165700598, 45.7675, -0.082952, -0.151066, -1.31664, 0.614964, 0.596178, 0.355396, 0.374279, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.703423] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19373] 1774466165703315, 45.7702, -0.082952, -0.151066, -1.31664, 0.614964, 0.596178, 0.355396, 0.374279, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.706150] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19374] 1774466165706036, 45.7729, -0.0823696, -0.150686, -1.31643, 0.615333, 0.596049, 0.353491, 0.375679, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.709991] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19376] 1774466165709875, 45.7768, -0.0823696, -0.150686, -1.31643, 0.615333, 0.596049, 0.353491, 0.375679, 0.0582449, 0.0379173, 0.0210419, -0.626898, 0.10854, -0.916281, 
[2026-03-25 15:16:05.712553] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19377] 1774466165712444, 45.7793, -0.0823696, -0.150686, -1.31643, 0.615333, 0.596049, 0.353491, 0.375679, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.715128] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19378] 1774466165715026, 45.7819, -0.0815776, -0.150423, -1.31626, 0.61574, 0.59623, 0.351625, 0.376476, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.718050] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19379] 1774466165717939, 45.7848, -0.0815776, -0.150423, -1.31626, 0.61574, 0.59623, 0.351625, 0.376476, 0.0791981, 0.0263056, 0.0169036, -0.437343, 0.196385, -0.688672, 
[2026-03-25 15:16:05.720619] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19381] 1774466165720511, 45.7874, -0.0815776, -0.150423, -1.31626, 0.61574, 0.59623, 0.351625, 0.376476, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.725597] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19382] 1774466165725485, 45.7924, -0.0815776, -0.150423, -1.31626, 0.61574, 0.59623, 0.351625, 0.376476, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.727594] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19383] 1774466165727483, 45.7944, -0.0809027, -0.150065, -1.31592, 0.616201, 0.596039, 0.349444, 0.378051, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.730465] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19385] 1774466165730347, 45.7972, -0.0809027, -0.150065, -1.31592, 0.616201, 0.596039, 0.349444, 0.378051, 0.0674845, 0.0357906, 0.0340624, -0.724614, 0.133646, -1.04469, 
[2026-03-25 15:16:05.733223] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19386] 1774466165733112, 45.8, -0.0809027, -0.150065, -1.31592, 0.616201, 0.596039, 0.349444, 0.378051, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.735877] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19387] 1774466165735765, 45.8027, -0.080168, -0.1497, -1.3155, 0.61652, 0.595946, 0.347174, 0.379765, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.740991] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19389] 1774466165740875, 45.8078, -0.080168, -0.1497, -1.3155, 0.61652, 0.595946, 0.347174, 0.379765, 0.0734764, 0.0365483, 0.0421077, -0.695181, 0.127339, -1.06372, 
[2026-03-25 15:16:05.743624] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19390] 1774466165743520, 45.8104, -0.080168, -0.1497, -1.3155, 0.61652, 0.595946, 0.347174, 0.379765, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.746133] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19391] 1774466165746022, 45.8129, -0.0792223, -0.149453, -1.31549, 0.617936, 0.595213, 0.344793, 0.380781, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.749028] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19392] 1774466165748916, 45.8158, -0.0792223, -0.149453, -1.31549, 0.617936, 0.595213, 0.344793, 0.380781, 0.094563, 0.0246555, 0, -1.01261, 0.27529, -1.14182, 
[2026-03-25 15:16:05.751548] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19394] 1774466165751441, 45.8183, -0.0792223, -0.149453, -1.31549, 0.617936, 0.595213, 0.344793, 0.380781, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.754317] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19395] 1774466165754205, 45.8211, -0.0783448, -0.148994, -1.315, 0.618227, 0.595051, 0.342335, 0.382774, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.758104] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19396] 1774466165758017, 45.8249, -0.0783448, -0.148994, -1.315, 0.618227, 0.595051, 0.342335, 0.382774, 0.0877539, 0.0459375, 0.0494674, -0.768089, 0.123715, -1.18073, 
[2026-03-25 15:16:05.760981] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19398] 1774466165760866, 45.8278, -0.0783448, -0.148994, -1.315, 0.618227, 0.595051, 0.342335, 0.382774, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.763395] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19399] 1774466165763290, 45.8302, -0.0783448, -0.148994, -1.315, 0.618227, 0.595051, 0.342335, 0.382774, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.766204] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19400] 1774466165766088, 45.833, -0.0774261, -0.148566, -1.3145, 0.618573, 0.594853, 0.339865, 0.384719, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.768993] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19401] 1774466165768908, 45.8358, -0.0774261, -0.148566, -1.3145, 0.618573, 0.594853, 0.339865, 0.384719, 0.0918682, 0.0427626, 0.0504756, -0.778782, 0.137401, -1.17857, 
[2026-03-25 15:16:05.773553] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19403] 1774466165773445, 45.8403, -0.0774261, -0.148566, -1.3145, 0.618573, 0.594853, 0.339865, 0.384719, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.776317] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19404] 1774466165776205, 45.8431, -0.0765413, -0.148143, -1.31396, 0.618795, 0.59474, 0.337643, 0.386491, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.779123] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19405] 1774466165779037, 45.8459, -0.0765413, -0.148143, -1.31396, 0.618795, 0.59474, 0.337643, 0.386491, 0.0884843, 0.042361, 0.0535571, -0.661922, 0.120938, -1.04002, 
[2026-03-25 15:16:05.781833] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19407] 1774466165781723, 45.8486, -0.0765413, -0.148143, -1.31396, 0.618795, 0.59474, 0.337643, 0.386491, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.784631] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19408] 1774466165784527, 45.8514, -0.0756523, -0.147755, -1.31352, 0.619074, 0.594603, 0.335702, 0.387942, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.789126] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19409] 1774466165789045, 45.8559, -0.0756523, -0.147755, -1.31352, 0.619074, 0.594603, 0.335702, 0.387942, 0.0888955, 0.0387555, 0.0435051, -0.586522, 0.123906, -0.894062, 
[2026-03-25 15:16:05.791678] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19411] 1774466165791569, 45.8585, -0.0756523, -0.147755, -1.31352, 0.619074, 0.594603, 0.335702, 0.387942, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.794381] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19412] 1774466165794278, 45.8612, -0.0747808, -0.147648, -1.31298, 0.61997, 0.5927, 0.335482, 0.389608, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.797371] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19413] 1774466165797259, 45.8642, -0.0747808, -0.147648, -1.31298, 0.61997, 0.5927, 0.335482, 0.389608, 0.0871483, 0.0107353, 0.0544541, -1.06063, -0.172663, -0.965793, 
[2026-03-25 15:16:05.800063] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19415] 1774466165799968, 45.8669, -0.0747808, -0.147648, -1.31298, 0.61997, 0.5927, 0.335482, 0.389608, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.805165] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19416] 1774466165805056, 45.872, -0.0747808, -0.147648, -1.31298, 0.61997, 0.5927, 0.335482, 0.389608, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.807253] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19417] 1774466165807108, 45.874, -0.0737739, -0.147359, -1.31237, 0.620374, 0.592556, 0.334426, 0.390094, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.809897] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19418] 1774466165809827, 45.8767, -0.0737739, -0.147359, -1.31237, 0.620374, 0.592556, 0.334426, 0.390094, 0.100691, 0.028865, 0.0605925, -0.337183, 0.120366, -0.440224, 
[2026-03-25 15:16:05.812681] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19420] 1774466165812573, 45.8795, -0.0737739, -0.147359, -1.31237, 0.620374, 0.592556, 0.334426, 0.390094, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.815496] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19421] 1774466165815383, 45.8823, -0.0728065, -0.146918, -1.31219, 0.620513, 0.592532, 0.333515, 0.390688, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.818193] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19422] 1774466165818108, 45.885, -0.0728065, -0.146918, -1.31219, 0.620513, 0.592532, 0.333515, 0.390688, 0.0967457, 0.0440897, 0.0187602, -0.2473, 0.0731468, -0.386018, 
[2026-03-25 15:16:05.820925] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19424] 1774466165820815, 45.8877, -0.0728065, -0.146918, -1.31219, 0.620513, 0.592532, 0.333515, 0.390688, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.823787] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19425] 1774466165823680, 45.8906, -0.0728065, -0.146918, -1.31219, 0.620513, 0.592532, 0.333515, 0.390688, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.827212] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19426] 1774466165827105, 45.894, -0.0718601, -0.146573, -1.31206, 0.620666, 0.592408, 0.333229, 0.390878, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.829119] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19428] 1774466165829063, 45.896, -0.0718601, -0.146573, -1.31206, 0.620666, 0.592408, 0.333229, 0.390878, 0.0946381, 0.0345488, 0.0128325, -0.134575, 0, -0.155215, 
[2026-03-25 15:16:05.831945] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19429] 1774466165831836, 45.8987, -0.0718601, -0.146573, -1.31206, 0.620666, 0.592408, 0.333229, 0.390878, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.836185] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19430] 1774466165836073, 45.903, -0.0709132, -0.146224, -1.31203, 0.620861, 0.592389, 0.332972, 0.390814, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.839068] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19431] 1774466165838973, 45.9059, -0.0709132, -0.146224, -1.31203, 0.620861, 0.592389, 0.332972, 0.390814, 0.0946871, 0.0348663, 0.00330717, -0.0644445, 0.058043, -0.0626668, 
[2026-03-25 15:16:05.841685] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19433] 1774466165841575, 45.9085, -0.0709132, -0.146224, -1.31203, 0.620861, 0.592389, 0.332972, 0.390814, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.845184] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19434] 1774466165845077, 45.912, -0.0699698, -0.145896, -1.31203, 0.620993, 0.592438, 0.333059, 0.390457, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.847362] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19435] 1774466165847251, 45.9142, -0.0699698, -0.145896, -1.31203, 0.620993, 0.592438, 0.333059, 0.390457, 0.0943426, 0.0327999, 0, 0.0603557, 0.0393867, 0.114642, 
[2026-03-25 15:16:05.849938] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19437] 1774466165849827, 45.9167, -0.0699698, -0.145896, -1.31203, 0.620993, 0.592438, 0.333059, 0.390457, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.853038] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19438] 1774466165852930, 45.9198, -0.0699698, -0.145896, -1.31203, 0.620993, 0.592438, 0.333059, 0.390457, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.855657] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19439] 1774466165855551, 45.9225, -0.0690078, -0.145629, -1.31218, 0.621162, 0.592461, 0.333685, 0.389618, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:16:05.858495] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19440] 1774466165858411, 45.9253, -0.0690078, -0.145629, -1.31218, 0.621162, 0.592461, 0.333685, 0.389618, 0.0961956, 0.0266874, -0.0149755, 0.191784, 0, 0.358161, 
[2026-03-25 15:16:05.863177] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [19442] 1774466165863067, 45.93, -0.0690078, -0.145629, -1.31218, 0.621162, 0.592461, 0.333685, 0.389618, 0, 0, 0, 0, 0, 0, 
