[2026-03-25 19:28:12.934778] [0x0000007f8cee07c0] [MocapTag] [0x00000934] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2026-03-25 19:28:13.259159] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [142] 1774481293259050, 2.91093, -0.035496, -0.335141, -0.322974, 0.711988, 0.701863, -0.00597229, 0.0206327, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.260636] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [143] 1774481293260531, 2.91241, -0.035496, -0.335141, -0.322974, 0.711988, 0.701863, -0.00597229, 0.0206327, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.263280] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [144] 1774481293263169, 2.91505, -0.035507, -0.335094, -0.323056, 0.711907, 0.70194, -0.0060135, 0.0207913, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.266460] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [146] 1774481293266356, 2.91824, -0.035507, -0.335094, -0.323056, 0.711907, 0.70194, -0.0060135, 0.0207913, 0, 0.00470245, -0.00813562, 0, 0, 0, 
[2026-03-25 19:28:13.269285] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [147] 1774481293269176, 2.92106, -0.035507, -0.335094, -0.323056, 0.711907, 0.70194, -0.0060135, 0.0207913, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.271732] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [148] 1774481293271628, 2.92351, -0.0355015, -0.335096, -0.323001, 0.712002, 0.701846, -0.00593611, 0.0207462, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.274610] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [149] 1774481293274502, 2.92638, -0.0355015, -0.335096, -0.323001, 0.712002, 0.701846, -0.00593611, 0.0207462, 0, 0, 0.00548425, 0, 0, 0, 
[2026-03-25 19:28:13.277171] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [151] 1774481293277027, 2.92891, -0.0355015, -0.335096, -0.323001, 0.712002, 0.701846, -0.00593611, 0.0207462, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.281777] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [152] 1774481293281670, 2.93355, -0.0355015, -0.335096, -0.323001, 0.712002, 0.701846, -0.00593611, 0.0207462, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.285105] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [153] 1774481293285024, 2.9369, -0.0354941, -0.335125, -0.322959, 0.711993, 0.701856, -0.00594305, 0.0207083, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.287500] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [155] 1774481293287379, 2.93926, -0.0354941, -0.335125, -0.322959, 0.711993, 0.701856, -0.00594305, 0.0207083, 0, -0.0028559, 0.00415573, 0, 0, 0, 
[2026-03-25 19:28:13.290122] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [156] 1774481293290017, 2.9419, -0.0354941, -0.335125, -0.322959, 0.711993, 0.701856, -0.00594305, 0.0207083, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.292730] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [157] 1774481293292620, 2.9445, -0.0355058, -0.335099, -0.323055, 0.711897, 0.70195, -0.00600054, 0.020819, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.298152] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [159] 1774481293298043, 2.94992, -0.0355058, -0.335099, -0.323055, 0.711897, 0.70195, -0.00600054, 0.020819, 0, 0.00258134, -0.0095585, 0, 0, 0, 
[2026-03-25 19:28:13.300089] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [160] 1774481293299985, 2.95187, -0.0355058, -0.335099, -0.323055, 0.711897, 0.70195, -0.00600054, 0.020819, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.302988] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [161] 1774481293302880, 2.95476, -0.0355025, -0.335103, -0.323006, 0.711979, 0.701869, -0.0059431, 0.0207487, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.305469] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [162] 1774481293305387, 2.95727, -0.0355025, -0.335103, -0.323006, 0.711979, 0.701869, -0.0059431, 0.0207487, 0, 0, 0.0048459, 0, 0, 0, 
[2026-03-25 19:28:13.308534] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [164] 1774481293308425, 2.9603, -0.0355025, -0.335103, -0.323006, 0.711979, 0.701869, -0.0059431, 0.0207487, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.310765] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [165] 1774481293310665, 2.96254, -0.0355025, -0.335103, -0.323006, 0.711979, 0.701869, -0.0059431, 0.0207487, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.314262] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [166] 1774481293314156, 2.96604, -0.0355022, -0.335061, -0.322946, 0.712019, 0.701835, -0.00571542, 0.0205992, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.317288] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [168] 1774481293317180, 2.96906, -0.0355022, -0.335061, -0.322946, 0.712019, 0.701835, -0.00571542, 0.0205992, 0, 0.004185, 0.00600505, 0, 0, 0.0531532, 
[2026-03-25 19:28:13.321289] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [169] 1774481293321187, 2.97307, -0.0355022, -0.335061, -0.322946, 0.712019, 0.701835, -0.00571542, 0.0205992, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.322850] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [170] 1774481293322740, 2.97462, -0.0355034, -0.335112, -0.323049, 0.711934, 0.701914, -0.00604938, 0.0207463, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.325494] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [171] 1774481293325408, 2.97729, -0.0355034, -0.335112, -0.323049, 0.711934, 0.701914, -0.00604938, 0.0207463, 0, -0.00505077, -0.010286, 0, 0, -0.067604, 
[2026-03-25 19:28:13.330037] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [173] 1774481293329931, 2.98181, -0.0355034, -0.335112, -0.323049, 0.711934, 0.701914, -0.00604938, 0.0207463, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.332716] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [174] 1774481293332615, 2.98449, -0.035484, -0.335089, -0.323079, 0.711945, 0.701902, -0.00584471, 0.0208153, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.335445] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [176] 1774481293335392, 2.98727, -0.035484, -0.335089, -0.323079, 0.711945, 0.701902, -0.00584471, 0.0208153, 0, 0.0022851, -0.00298821, 0, -0.0387827, 0, 
[2026-03-25 19:28:13.338034] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [177] 1774481293337927, 2.98981, -0.035484, -0.335089, -0.323079, 0.711945, 0.701902, -0.00584471, 0.0208153, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.340633] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [178] 1774481293340528, 2.99241, -0.035484, -0.335089, -0.323079, 0.711945, 0.701902, -0.00584471, 0.0208153, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.343130] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [179] 1774481293343022, 2.9949, -0.0355135, -0.33511, -0.322988, 0.712056, 0.701793, -0.00604521, 0.0206533, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.347184] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [181] 1774481293347072, 2.99895, -0.0355135, -0.33511, -0.322988, 0.712056, 0.701793, -0.00604521, 0.0206533, -0.00294744, -0.00211746, 0.00914699, 0, 0.0518939, 0, 
[2026-03-25 19:28:13.350168] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [182] 1774481293350057, 3.00194, -0.0355135, -0.33511, -0.322988, 0.712056, 0.701793, -0.00604521, 0.0206533, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.352736] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [183] 1774481293352632, 3.00451, -0.0355093, -0.335162, -0.322987, 0.711973, 0.701877, -0.00603562, 0.0206379, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.355612] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [184] 1774481293355524, 3.0074, -0.0355093, -0.335162, -0.322987, 0.711973, 0.701877, -0.00603562, 0.0206379, 0, -0.00517619, 0, 0, 0, 0, 
[2026-03-25 19:28:13.358160] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [186] 1774481293358051, 3.00993, -0.0355093, -0.335162, -0.322987, 0.711973, 0.701877, -0.00603562, 0.0206379, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.362723] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [187] 1774481293362618, 3.0145, -0.0355093, -0.335162, -0.322987, 0.711973, 0.701877, -0.00603562, 0.0206379, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.365490] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [188] 1774481293365404, 3.01728, -0.0355194, -0.335119, -0.323052, 0.711917, 0.701931, -0.00607592, 0.0207382, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.368382] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [190] 1774481293368272, 3.02015, -0.0355194, -0.335119, -0.323052, 0.711917, 0.701931, -0.00607592, 0.0207382, 0, 0.00423846, -0.00649447, 0, 0, 0, 
[2026-03-25 19:28:13.371158] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [191] 1774481293371049, 3.02293, -0.0355194, -0.335119, -0.323052, 0.711917, 0.701931, -0.00607592, 0.0207382, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.373692] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [192] 1774481293373591, 3.02547, -0.0354951, -0.335095, -0.323055, 0.711958, 0.701889, -0.00583406, 0.0208284, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.378155] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [194] 1774481293378045, 3.02992, -0.0354951, -0.335095, -0.323055, 0.711958, 0.701889, -0.00583406, 0.0208284, 0.00242746, 0.00245817, 0, 0, -0.0468822, 0, 
[2026-03-25 19:28:13.381079] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [195] 1774481293380978, 3.03286, -0.0354951, -0.335095, -0.323055, 0.711958, 0.701889, -0.00583406, 0.0208284, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.383763] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [196] 1774481293383626, 3.03551, -0.0354766, -0.335095, -0.322955, 0.712127, 0.701722, -0.00571112, 0.020712, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.386747] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [198] 1774481293386639, 3.03852, -0.0354766, -0.335095, -0.322955, 0.712127, 0.701722, -0.00571112, 0.020712, 0, 0, 0.00999954, -0.0473499, 0, 0, 
[2026-03-25 19:28:13.391147] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [199] 1774481293391041, 3.04292, -0.0354766, -0.335095, -0.322955, 0.712127, 0.701722, -0.00571112, 0.020712, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.395137] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [200] 1774481293395049, 3.04693, -0.0354931, -0.335104, -0.323063, 0.711913, 0.701935, -0.00591419, 0.0208021, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.397030] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [202] 1774481293396919, 3.0488, -0.0354931, -0.335104, -0.323063, 0.711913, 0.701935, -0.00591419, 0.0208021, 0, 0, -0.0108216, 0.060451, 0, -0.040729, 
[2026-03-25 19:28:13.400347] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [203] 1774481293400248, 3.05213, -0.0354931, -0.335104, -0.323063, 0.711913, 0.701935, -0.00591419, 0.0208021, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.402490] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [204] 1774481293402387, 3.05427, -0.0355075, -0.335133, -0.322973, 0.711997, 0.701852, -0.00609866, 0.0206427, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.405372] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [205] 1774481293405286, 3.05717, -0.0355075, -0.335133, -0.322973, 0.711997, 0.701852, -0.00609866, 0.0206427, 0, -0.00290244, 0.00898284, 0, 0.0491103, 0, 
[2026-03-25 19:28:13.409768] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [207] 1774481293409660, 3.06154, -0.0355075, -0.335133, -0.322973, 0.711997, 0.701852, -0.00609866, 0.0206427, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.412650] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [208] 1774481293412542, 3.06442, -0.0354914, -0.335093, -0.322987, 0.71202, 0.701828, -0.00591665, 0.0207132, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.415342] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [209] 1774481293415258, 3.06714, -0.0354914, -0.335093, -0.322987, 0.71202, 0.701828, -0.00591665, 0.0207132, 0, 0.00403895, 0, 0, -0.0357058, 0, 
[2026-03-25 19:28:13.418032] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [211] 1774481293417924, 3.0698, -0.0354914, -0.335093, -0.322987, 0.71202, 0.701828, -0.00591665, 0.0207132, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.423595] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [212] 1774481293423492, 3.07537, -0.0354914, -0.335093, -0.322987, 0.71202, 0.701828, -0.00591665, 0.0207132, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.425134] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [213] 1774481293425046, 3.07693, -0.0354752, -0.335101, -0.323011, 0.711974, 0.701874, -0.00577822, 0.0208152, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.427907] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [215] 1774481293427798, 3.07968, -0.0354752, -0.335101, -0.323011, 0.711974, 0.701874, -0.00577822, 0.0208152, 0, 0, -0.00244049, 0, 0, 0, 
[2026-03-25 19:28:13.430914] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [216] 1774481293430800, 3.08268, -0.0354752, -0.335101, -0.323011, 0.711974, 0.701874, -0.00577822, 0.0208152, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.433900] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [217] 1774481293433793, 3.08567, -0.0355202, -0.335121, -0.322994, 0.711959, 0.701889, -0.00615973, 0.0206913, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.436822] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [219] 1774481293436712, 3.08859, -0.0355202, -0.335121, -0.322994, 0.711959, 0.701889, -0.00615973, 0.0206913, -0.00450036, -0.00201374, 0, 0, 0.0716502, -0.0358533, 
[2026-03-25 19:28:13.440994] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [220] 1774481293440886, 3.09277, -0.0355202, -0.335121, -0.322994, 0.711959, 0.701889, -0.00615973, 0.0206913, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.443657] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [221] 1774481293443551, 3.09543, -0.0354955, -0.335079, -0.323012, 0.711988, 0.70186, -0.00585965, 0.0207514, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.446518] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [223] 1774481293446405, 3.09829, -0.0354955, -0.335079, -0.323012, 0.711988, 0.70186, -0.00585965, 0.0207514, 0.00247878, 0.00417398, 0, 0, -0.0510195, 0, 
[2026-03-25 19:28:13.449395] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [224] 1774481293449290, 3.10117, -0.0354955, -0.335079, -0.323012, 0.711988, 0.70186, -0.00585965, 0.0207514, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.451961] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [225] 1774481293451861, 3.10374, -0.035481, -0.335107, -0.323021, 0.711977, 0.701871, -0.00581289, 0.020788, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.457002] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [227] 1774481293456892, 3.10877, -0.035481, -0.335107, -0.323021, 0.711977, 0.701871, -0.00581289, 0.020788, 0, -0.00273085, 0, 0, 0, 0, 
[2026-03-25 19:28:13.459593] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [228] 1774481293459494, 3.11137, -0.035481, -0.335107, -0.323021, 0.711977, 0.701871, -0.00581289, 0.020788, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.462216] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [229] 1774481293462116, 3.114, -0.03551, -0.335136, -0.323018, 0.711951, 0.701897, -0.00613364, 0.0207008, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.465267] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [230] 1774481293465181, 3.11706, -0.03551, -0.335136, -0.323018, 0.711951, 0.701897, -0.00613364, 0.0207008, -0.00290189, -0.00293639, 0, 0, 0.0577856, 0, 
[2026-03-25 19:28:13.467554] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [232] 1774481293467446, 3.11933, -0.03551, -0.335136, -0.323018, 0.711951, 0.701897, -0.00613364, 0.0207008, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.470190] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [233] 1774481293470084, 3.12196, -0.03551, -0.335136, -0.323018, 0.711951, 0.701897, -0.00613364, 0.0207008, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.473598] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [234] 1774481293473497, 3.12538, -0.0354919, -0.335108, -0.323034, 0.71198, 0.701868, -0.00592151, 0.0207311, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.476513] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [236] 1774481293476408, 3.12829, -0.0354919, -0.335108, -0.323034, 0.71198, 0.701868, -0.00592151, 0.0207311, 0, 0.00281224, 0, 0, 0, 0, 
[2026-03-25 19:28:13.479249] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [237] 1774481293479140, 3.13102, -0.0354919, -0.335108, -0.323034, 0.71198, 0.701868, -0.00592151, 0.0207311, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.482023] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [238] 1774481293481916, 3.1338, -0.0354833, -0.335124, -0.323032, 0.711962, 0.701887, -0.00589294, 0.0207389, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.484848] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [239] 1774481293484738, 3.13662, -0.0354833, -0.335124, -0.323032, 0.711962, 0.701887, -0.00589294, 0.0207389, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.488529] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [241] 1774481293488422, 3.1403, -0.0354833, -0.335124, -0.323032, 0.711962, 0.701887, -0.00589294, 0.0207389, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.491224] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [242] 1774481293491121, 3.143, -0.0355264, -0.335139, -0.323014, 0.711948, 0.701901, -0.00620758, 0.0206494, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.494211] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [243] 1774481293494111, 3.14599, -0.0355264, -0.335139, -0.323014, 0.711948, 0.701901, -0.00620758, 0.0206494, -0.00430919, 0, 0, 0, 0.0572916, 0, 
[2026-03-25 19:28:13.497013] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [245] 1774481293496903, 3.14878, -0.0355264, -0.335139, -0.323014, 0.711948, 0.701901, -0.00620758, 0.0206494, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.499609] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [246] 1774481293499507, 3.15139, -0.0355264, -0.335139, -0.323014, 0.711948, 0.701901, -0.00620758, 0.0206494, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.505026] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [247] 1774481293504936, 3.15682, -0.0354995, -0.335114, -0.323023, 0.711958, 0.701891, -0.00593531, 0.0207252, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.506390] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [249] 1774481293506295, 3.15817, -0.0354995, -0.335114, -0.323023, 0.711958, 0.701891, -0.00593531, 0.0207252, 0.00269166, 0.00257996, 0, 0, -0.0493575, 0, 
[2026-03-25 19:28:13.509293] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [250] 1774481293509186, 3.16107, -0.0354995, -0.335114, -0.323023, 0.711958, 0.701891, -0.00593531, 0.0207252, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.511975] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [251] 1774481293511874, 3.16375, -0.0354821, -0.335055, -0.323063, 0.71198, 0.701867, -0.00566894, 0.0208559, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.515013] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [252] 1774481293514928, 3.16681, -0.0354821, -0.335055, -0.323063, 0.71198, 0.701867, -0.00566894, 0.0208559, 0, 0.00585231, -0.00402469, 0, -0.0561628, 0, 
[2026-03-25 19:28:13.518649] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [254] 1774481293518541, 3.17042, -0.0354821, -0.335055, -0.323063, 0.71198, 0.701867, -0.00566894, 0.0208559, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.521350] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [255] 1774481293521248, 3.17313, -0.0355059, -0.335134, -0.322991, 0.711981, 0.701868, -0.00596128, 0.0207136, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.527397] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [257] 1774481293527275, 3.17916, -0.0355059, -0.335134, -0.322991, 0.711981, 0.701868, -0.00596128, 0.0207136, -0.00237355, -0.00785906, 0.00715298, 0, 0.0616042, 0, 
[2026-03-25 19:28:13.528042] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [258] 1774481293527936, 3.17982, -0.0355059, -0.335134, -0.322991, 0.711981, 0.701868, -0.00596128, 0.0207136, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.529656] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [259] 1774481293529553, 3.18143, -0.0355059, -0.335134, -0.322991, 0.711981, 0.701868, -0.00596128, 0.0207136, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.533888] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [260] 1774481293533783, 3.18566, -0.035516, -0.33513, -0.323015, 0.711945, 0.701904, -0.00606812, 0.0207087, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.536799] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [262] 1774481293536685, 3.18857, -0.035516, -0.33513, -0.323015, 0.711945, 0.701904, -0.00606812, 0.0207087, 0, 0, -0.00237996, 0, 0, 0, 
[2026-03-25 19:28:13.539351] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [263] 1774481293539248, 3.19113, -0.035516, -0.33513, -0.323015, 0.711945, 0.701904, -0.00606812, 0.0207087, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.541967] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [264] 1774481293541865, 3.19374, -0.035508, -0.335108, -0.323023, 0.711956, 0.701892, -0.00598151, 0.0207486, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.545122] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [265] 1774481293545040, 3.19692, -0.035508, -0.335108, -0.323023, 0.711956, 0.701892, -0.00598151, 0.0207486, 0, 0.00214194, 0, 0, 0, 0, 
[2026-03-25 19:28:13.547590] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [267] 1774481293547481, 3.19936, -0.035508, -0.335108, -0.323023, 0.711956, 0.701892, -0.00598151, 0.0207486, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.551402] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [268] 1774481293551295, 3.20317, -0.035508, -0.335108, -0.323023, 0.711956, 0.701892, -0.00598151, 0.0207486, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.553986] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [269] 1774481293553885, 3.20576, -0.0354928, -0.335097, -0.323041, 0.711936, 0.701912, -0.00587779, 0.0208039, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.556972] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [271] 1774481293556863, 3.20874, -0.0354928, -0.335097, -0.323041, 0.711936, 0.701912, -0.00587779, 0.0208039, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.559607] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [272] 1774481293559504, 3.21138, -0.0354928, -0.335097, -0.323041, 0.711936, 0.701912, -0.00587779, 0.0208039, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.562521] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [273] 1774481293562412, 3.21429, -0.0354821, -0.335071, -0.323026, 0.712017, 0.701831, -0.00576086, 0.0207887, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.567651] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [275] 1774481293567540, 3.21942, -0.0354821, -0.335071, -0.323026, 0.712017, 0.701831, -0.00576086, 0.0207887, 0, 0.00255745, 0, 0, 0, 0, 
[2026-03-25 19:28:13.570830] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [276] 1774481293570724, 3.2226, -0.0354821, -0.335071, -0.323026, 0.712017, 0.701831, -0.00576086, 0.0207887, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:13.573332] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [277] 1774481293573234, 3.22511, -0.0354917, -0.335102, -0.322967, 0.712076, 0.701773, -0.00586038, 0.0207, 0, 0, 0, 0, 0, 0, 
