[2025-10-13 20:02:13.503944] [0x0000007fb05557c0] [MocapTag] [0x00002ed4] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:02:35.986696] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10570] 1760400155986583, 22.5371, -1.72254, 0.441085, -1.2667, -0.992601, 0.073884, -0.0044873, -0.0962517, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:35.988349] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10571] 1760400155988235, 22.5387, -1.72254, 0.441085, -1.2667, -0.992601, 0.073884, -0.0044873, -0.0962517, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:35.991063] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10572] 1760400155990944, 22.5414, -1.7079, 0.445602, -1.26976, -0.992685, 0.0768935, -0.00453353, -0.0929678, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:35.993591] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10573] 1760400155993500, 22.544, -1.7079, 0.445602, -1.26976, -0.992685, 0.0768935, -0.00453353, -0.0929678, 1.46314, 0.451682, -0.306112, -0.603533, 0, 0.658776, 
[2025-10-13 20:02:35.995963] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10575] 1760400155995850, 22.5463, -1.7079, 0.445602, -1.26976, -0.992685, 0.0768935, -0.00453353, -0.0929678, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:35.998651] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10576] 1760400155998523, 22.549, -1.7079, 0.445602, -1.26976, -0.992685, 0.0768935, -0.00453353, -0.0929678, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.001071] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10577] 1760400156000953, 22.5514, -1.69298, 0.449802, -1.27249, -0.992657, 0.080644, -0.0042601, -0.0900583, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.004050] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10579] 1760400156003993, 22.5545, -1.69298, 0.449802, -1.27249, -0.992657, 0.080644, -0.0042601, -0.0900583, 1.4925, 0.420041, -0.273174, -0.745964, 0.0771227, 0.588961, 
[2025-10-13 20:02:36.006693] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10580] 1760400156006579, 22.557, -1.69298, 0.449802, -1.27249, -0.992657, 0.080644, -0.0042601, -0.0900583, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.009337] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10581] 1760400156009224, 22.5597, -1.67801, 0.453821, -1.27519, -0.99265, 0.0842062, -0.00342079, -0.086859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.012196] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10582] 1760400156012079, 22.5625, -1.67801, 0.453821, -1.27519, -0.99265, 0.0842062, -0.00342079, -0.086859, 1.49708, 0.401817, -0.27037, -0.699496, 0.176919, 0.656459, 
[2025-10-13 20:02:36.014438] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10583] 1760400156014351, 22.5648, -1.67801, 0.453821, -1.27519, -0.99265, 0.0842062, -0.00342079, -0.086859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.016958] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10585] 1760400156016843, 22.5673, -1.67801, 0.453821, -1.27519, -0.99265, 0.0842062, -0.00342079, -0.086859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.019893] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10586] 1760400156019785, 22.5703, -1.66313, 0.457676, -1.27808, -0.992615, 0.0876036, -0.00287607, -0.0838674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.022359] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10587] 1760400156022242, 22.5727, -1.66313, 0.457676, -1.27808, -0.992615, 0.0876036, -0.00287607, -0.0838674, 1.48805, 0.385579, -0.289132, -0.672793, 0.114773, 0.610477, 
[2025-10-13 20:02:36.025190] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10589] 1760400156025114, 22.5756, -1.66313, 0.457676, -1.27808, -0.992615, 0.0876036, -0.00287607, -0.0838674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.027814] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10590] 1760400156027699, 22.5782, -1.66313, 0.457676, -1.27808, -0.992615, 0.0876036, -0.00287607, -0.0838674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.030458] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10591] 1760400156030345, 22.5808, -1.64822, 0.461367, -1.28097, -0.992525, 0.0912696, -0.00216473, -0.0809891, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.033303] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10592] 1760400156033184, 22.5837, -1.64822, 0.461367, -1.28097, -0.992525, 0.0912696, -0.00216473, -0.0809891, 1.49084, 0.369077, -0.288509, -0.72484, 0.150213, 0.591539, 
[2025-10-13 20:02:36.036357] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10594] 1760400156036241, 22.5867, -1.64822, 0.461367, -1.28097, -0.992525, 0.0912696, -0.00216473, -0.0809891, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.038407] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10595] 1760400156038297, 22.5888, -1.64822, 0.461367, -1.28097, -0.992525, 0.0912696, -0.00216473, -0.0809891, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.040999] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10596] 1760400156040884, 22.5914, -1.63327, 0.464844, -1.28385, -0.992431, 0.0949238, -0.00124832, -0.0778979, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.043596] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10597] 1760400156043510, 22.594, -1.63327, 0.464844, -1.28385, -0.992431, 0.0949238, -0.00124832, -0.0778979, 1.49463, 0.347678, -0.288093, -0.720882, 0.18245, 0.638649, 
[2025-10-13 20:02:36.046080] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10599] 1760400156045964, 22.5964, -1.63327, 0.464844, -1.28385, -0.992431, 0.0949238, -0.00124832, -0.0778979, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.049260] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10600] 1760400156049147, 22.5996, -1.63327, 0.464844, -1.28385, -0.992431, 0.0949238, -0.00124832, -0.0778979, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.051735] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10601] 1760400156051618, 22.6021, -1.61856, 0.468239, -1.28715, -0.992541, 0.0971437, 0.000820452, -0.0736544, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.054334] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10602] 1760400156054246, 22.6047, -1.61856, 0.468239, -1.28715, -0.992541, 0.0971437, 0.000820452, -0.0736544, 1.47121, 0.339462, -0.330224, -0.419927, 0.362817, 0.889754, 
[2025-10-13 20:02:36.056889] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10604] 1760400156056775, 22.6072, -1.61856, 0.468239, -1.28715, -0.992541, 0.0971437, 0.000820452, -0.0736544, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.059405] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10605] 1760400156059296, 22.6098, -1.60366, 0.471397, -1.2902, -0.992431, 0.100363, 0.0016647, -0.0707489, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.062329] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10606] 1760400156062211, 22.6127, -1.60366, 0.471397, -1.2902, -0.992431, 0.100363, 0.0016647, -0.0707489, 1.48982, 0.315832, -0.304389, -0.63827, 0.156674, 0.601688, 
[2025-10-13 20:02:36.065085] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10608] 1760400156064969, 22.6154, -1.60366, 0.471397, -1.2902, -0.992431, 0.100363, 0.0016647, -0.0707489, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.067814] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10609] 1760400156067702, 22.6182, -1.60366, 0.471397, -1.2902, -0.992431, 0.100363, 0.0016647, -0.0707489, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.070330] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10610] 1760400156070220, 22.6207, -1.58868, 0.474299, -1.29319, -0.992284, 0.103686, 0.0027112, -0.0679228, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.073140] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10611] 1760400156073024, 22.6235, -1.58868, 0.474299, -1.29319, -0.992284, 0.103686, 0.0027112, -0.0679228, 1.49787, 0.290202, -0.299723, -0.657773, 0.196089, 0.590931, 
[2025-10-13 20:02:36.075751] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10613] 1760400156075632, 22.6261, -1.58868, 0.474299, -1.29319, -0.992284, 0.103686, 0.0027112, -0.0679228, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.078319] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10614] 1760400156078207, 22.6287, -1.58868, 0.474299, -1.29319, -0.992284, 0.103686, 0.0027112, -0.0679228, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.081480] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10615] 1760400156081361, 22.6318, -1.57361, 0.477032, -1.29618, -0.992324, 0.106024, 0.002942, -0.0635842, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.084077] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10616] 1760400156083986, 22.6345, -1.57361, 0.477032, -1.29618, -0.992324, 0.106024, 0.002942, -0.0635842, 1.50715, 0.273276, -0.299133, -0.474691, 0, 0.874302, 
[2025-10-13 20:02:36.086585] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10618] 1760400156086472, 22.6369, -1.57361, 0.477032, -1.29618, -0.992324, 0.106024, 0.002942, -0.0635842, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.089277] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10619] 1760400156089167, 22.6396, -1.57361, 0.477032, -1.29618, -0.992324, 0.106024, 0.002942, -0.0635842, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.091922] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10620] 1760400156091805, 22.6423, -1.55881, 0.479501, -1.29944, -0.992148, 0.108975, 0.0043271, -0.0612246, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.094718] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10622] 1760400156094603, 22.6451, -1.55881, 0.479501, -1.29944, -0.992148, 0.108975, 0.0043271, -0.0612246, 1.48042, 0.246969, -0.325122, -0.580764, 0.260893, 0.505669, 
[2025-10-13 20:02:36.097845] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10623] 1760400156097732, 22.6482, -1.55881, 0.479501, -1.29944, -0.992148, 0.108975, 0.0043271, -0.0612246, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.100660] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10624] 1760400156100546, 22.651, -1.54379, 0.481869, -1.3025, -0.992127, 0.111074, 0.00484047, -0.0576547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.103401] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10625] 1760400156103279, 22.6537, -1.54379, 0.481869, -1.3025, -0.992127, 0.111074, 0.00484047, -0.0576547, 1.50215, 0.236784, -0.306743, -0.423765, 0.0482609, 0.726874, 
[2025-10-13 20:02:36.105909] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10627] 1760400156105793, 22.6563, -1.54379, 0.481869, -1.3025, -0.992127, 0.111074, 0.00484047, -0.0576547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.108531] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10628] 1760400156108424, 22.6589, -1.54379, 0.481869, -1.3025, -0.992127, 0.111074, 0.00484047, -0.0576547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.110983] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10629] 1760400156110866, 22.6613, -1.52885, 0.483961, -1.30567, -0.992036, 0.113339, 0.0059756, -0.0546203, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.113853] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10630] 1760400156113764, 22.6642, -1.52885, 0.483961, -1.30567, -0.992036, 0.113339, 0.0059756, -0.0546203, 1.49336, 0.209143, -0.316582, -0.450277, 0.182517, 0.634588, 
[2025-10-13 20:02:36.116450] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10632] 1760400156116336, 22.6668, -1.52885, 0.483961, -1.30567, -0.992036, 0.113339, 0.0059756, -0.0546203, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.119147] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10633] 1760400156119027, 22.6695, -1.52885, 0.483961, -1.30567, -0.992036, 0.113339, 0.0059756, -0.0546203, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.121621] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10634] 1760400156121504, 22.672, -1.51391, 0.485813, -1.3089, -0.992, 0.115091, 0.00717017, -0.051366, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.124318] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10636] 1760400156124238, 22.6747, -1.51391, 0.485813, -1.3089, -0.992, 0.115091, 0.00717017, -0.051366, 1.49407, 0.185208, -0.32275, -0.348449, 0.181241, 0.679045, 
[2025-10-13 20:02:36.127464] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10637] 1760400156127348, 22.6778, -1.51391, 0.485813, -1.3089, -0.992, 0.115091, 0.00717017, -0.051366, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.129815] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10638] 1760400156129703, 22.6802, -1.49899, 0.4875, -1.31219, -0.991972, 0.116602, 0.00813339, -0.0482659, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.132638] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10639] 1760400156132514, 22.683, -1.49899, 0.4875, -1.31219, -0.991972, 0.116602, 0.00813339, -0.0482659, 1.49258, 0.168746, -0.329166, -0.303197, 0.13433, 0.642869, 
[2025-10-13 20:02:36.134987] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10641] 1760400156134875, 22.6853, -1.49899, 0.4875, -1.31219, -0.991972, 0.116602, 0.00813339, -0.0482659, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.137622] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10642] 1760400156137508, 22.688, -1.49899, 0.4875, -1.31219, -0.991972, 0.116602, 0.00813339, -0.0482659, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.140185] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10643] 1760400156140058, 22.6905, -1.48405, 0.488964, -1.31548, -0.99193, 0.118044, 0.00907819, -0.0453593, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.142888] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10644] 1760400156142769, 22.6932, -1.48405, 0.488964, -1.31548, -0.99193, 0.118044, 0.00907819, -0.0453593, 1.49409, 0.146429, -0.329391, -0.290227, 0.132722, 0.604077, 
[2025-10-13 20:02:36.145799] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10646] 1760400156145673, 22.6961, -1.48405, 0.488964, -1.31548, -0.99193, 0.118044, 0.00907819, -0.0453593, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.148191] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10647] 1760400156148080, 22.6986, -1.48405, 0.488964, -1.31548, -0.99193, 0.118044, 0.00907819, -0.0453593, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.150783] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10648] 1760400156150674, 22.7011, -1.46915, 0.490195, -1.31879, -0.991948, 0.118996, 0.0100675, -0.04217, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.153525] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10649] 1760400156153408, 22.7039, -1.46915, 0.490195, -1.31879, -0.991948, 0.118996, 0.0100675, -0.04217, 1.48951, 0.12306, -0.330907, -0.193119, 0.129095, 0.660182, 
[2025-10-13 20:02:36.156238] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10651] 1760400156156122, 22.7066, -1.46915, 0.490195, -1.31879, -0.991948, 0.118996, 0.0100675, -0.04217, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.158833] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10652] 1760400156158722, 22.7092, -1.46915, 0.490195, -1.31879, -0.991948, 0.118996, 0.0100675, -0.04217, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.161674] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10653] 1760400156161561, 22.712, -1.45423, 0.491188, -1.32216, -0.991986, 0.119709, 0.0108896, -0.0389351, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.164467] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10655] 1760400156164379, 22.7148, -1.45423, 0.491188, -1.32216, -0.991986, 0.119709, 0.0108896, -0.0389351, 1.49218, 0.0992784, -0.336985, -0.147271, 0.0917751, 0.664704, 
[2025-10-13 20:02:36.167023] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10656] 1760400156166909, 22.7174, -1.45423, 0.491188, -1.32216, -0.991986, 0.119709, 0.0108896, -0.0389351, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.169550] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10657] 1760400156169439, 22.7199, -1.4393, 0.491973, -1.32549, -0.992021, 0.120326, 0.0116458, -0.0357804, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.172447] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10658] 1760400156172330, 22.7228, -1.4393, 0.491973, -1.32549, -0.992021, 0.120326, 0.0116458, -0.0357804, 1.49266, 0.0785126, -0.332965, -0.129151, 0.0790404, 0.646975, 
[2025-10-13 20:02:36.174856] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10660] 1760400156174743, 22.7252, -1.4393, 0.491973, -1.32549, -0.992021, 0.120326, 0.0116458, -0.0357804, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.178315] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10661] 1760400156178203, 22.7287, -1.4393, 0.491973, -1.32549, -0.992021, 0.120326, 0.0116458, -0.0357804, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:36.180986] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [10662] 1760400156180883, 22.7314, -1.42436, 0.492517, -1.32886, -0.992069, 0.12076, 0.0121964, -0.0326582, 0, 0, 0, 0, 0, 0, 
