[2025-10-13 20:17:00.592888] [0x0000007fa49ba7c0] [MocapTag] [0x000008b6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:17:34.214991] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15842] 1760401054214880, 33.7049, 0.169938, -0.402084, -0.313986, -0.950143, -0.0137695, -0.00286063, 0.311498, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.217798] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15843] 1760401054217679, 33.7076, 0.169938, -0.402084, -0.313986, -0.950143, -0.0137695, -0.00286063, 0.311498, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.220650] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15844] 1760401054220537, 33.7105, 0.170735, -0.402614, -0.313736, -0.950088, -0.0133818, -0.00122789, 0.311694, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.223373] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15846] 1760401054223260, 33.7132, 0.170735, -0.402614, -0.313736, -0.950088, -0.0133818, -0.00122789, 0.311694, 0.0797085, -0.0529383, 0.024991, -0.175524, 0.286653, 0.0370741, 
[2025-10-13 20:17:34.226021] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15847] 1760401054225916, 33.7159, 0.170735, -0.402614, -0.313736, -0.950088, -0.0133818, -0.00122789, 0.311694, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.228733] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15848] 1760401054228615, 33.7186, 0.171656, -0.403104, -0.313443, -0.950081, -0.0129934, 0.000627858, 0.311732, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.231513] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15849] 1760401054231420, 33.7214, 0.171656, -0.403104, -0.313443, -0.950081, -0.0129934, 0.000627858, 0.311732, 0.0920504, -0.0490115, 0.0293686, -0.189519, 0.32852, 0, 
[2025-10-13 20:17:34.234222] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15851] 1760401054234104, 33.7241, 0.171656, -0.403104, -0.313443, -0.950081, -0.0129934, 0.000627858, 0.311732, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.236844] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15852] 1760401054236731, 33.7267, 0.171656, -0.403104, -0.313443, -0.950081, -0.0129934, 0.000627858, 0.311732, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.239444] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15853] 1760401054239293, 33.7293, 0.172644, -0.403447, -0.31314, -0.950018, -0.0129673, 0.00252585, 0.311915, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.242204] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15855] 1760401054242083, 33.7321, 0.172644, -0.403447, -0.31314, -0.950018, -0.0129673, 0.00252585, 0.311915, 0.0988132, -0.0342772, 0.0302491, -0.123525, 0.359482, 0.0350058, 
[2025-10-13 20:17:34.245214] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15856] 1760401054245102, 33.7351, 0.172644, -0.403447, -0.31314, -0.950018, -0.0129673, 0.00252585, 0.311915, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.247865] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15857] 1760401054247755, 33.7377, 0.172644, -0.403447, -0.31314, -0.950018, -0.0129673, 0.00252585, 0.311915, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.250396] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15858] 1760401054250281, 33.7403, 0.173591, -0.40374, -0.312859, -0.950022, -0.0129044, 0.00432587, 0.311887, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.253282] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15860] 1760401054253168, 33.7431, 0.173591, -0.40374, -0.312859, -0.950022, -0.0129044, 0.00432587, 0.311887, 0.09474, -0.0293761, 0.0281294, -0.124121, 0.338055, 0, 
[2025-10-13 20:17:34.256003] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15861] 1760401054255881, 33.7459, 0.173591, -0.40374, -0.312859, -0.950022, -0.0129044, 0.00432587, 0.311887, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.260100] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15862] 1760401054260017, 33.75, 0.174455, -0.403968, -0.312626, -0.950046, -0.0129759, 0.00594653, 0.311782, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.261635] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15864] 1760401054261509, 33.7515, 0.174455, -0.403968, -0.312626, -0.950046, -0.0129759, 0.00594653, 0.311782, 0.0863447, -0.0227247, 0.0232577, -0.0872374, 0.3122, 0, 
[2025-10-13 20:17:34.264114] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15865] 1760401054264002, 33.754, 0.174455, -0.403968, -0.312626, -0.950046, -0.0129759, 0.00594653, 0.311782, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.266798] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15866] 1760401054266690, 33.7567, 0.174455, -0.403968, -0.312626, -0.950046, -0.0129759, 0.00594653, 0.311782, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.269570] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15867] 1760401054269452, 33.7594, 0.176208, -0.403717, -0.311714, -0.950854, -0.0112256, 0.00735996, 0.309349, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.272196] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15869] 1760401054272115, 33.7621, 0.176208, -0.403717, -0.311714, -0.950854, -0.0112256, 0.00735996, 0.309349, 0.175385, 0.0250841, 0.0912312, -0.415421, 0.155183, -0.509936, 
[2025-10-13 20:17:34.275347] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15870] 1760401054275235, 33.7652, 0.176208, -0.403717, -0.311714, -0.950854, -0.0112256, 0.00735996, 0.309349, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.278012] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15871] 1760401054277897, 33.7679, 0.176951, -0.403773, -0.311534, -0.950971, -0.0113792, 0.00891513, 0.308941, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.280571] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15872] 1760401054280483, 33.7705, 0.176951, -0.403773, -0.311534, -0.950971, -0.0113792, 0.00891513, 0.308941, 0.0742448, -0.00564047, 0.0179756, -0.0659227, 0.304609, -0.0867903, 
[2025-10-13 20:17:34.283208] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15874] 1760401054283090, 33.7731, 0.176951, -0.403773, -0.311534, -0.950971, -0.0113792, 0.00891513, 0.308941, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.285712] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15875] 1760401054285602, 33.7756, 0.176951, -0.403773, -0.311534, -0.950971, -0.0113792, 0.00891513, 0.308941, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.290138] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15876] 1760401054290052, 33.78, 0.177523, -0.403809, -0.31129, -0.951057, -0.0114532, 0.010134, 0.308638, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.292140] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15878] 1760401054292026, 33.782, 0.177523, -0.403809, -0.31129, -0.951057, -0.0114532, 0.010134, 0.308638, 0.0572308, -0.00359115, 0.0243801, -0.0603437, 0.235955, -0.0640452, 
[2025-10-13 20:17:34.294676] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15879] 1760401054294567, 33.7845, 0.177523, -0.403809, -0.31129, -0.951057, -0.0114532, 0.010134, 0.308638, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.297443] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15880] 1760401054297326, 33.7873, 0.177523, -0.403809, -0.31129, -0.951057, -0.0114532, 0.010134, 0.308638, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.300159] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15881] 1760401054300044, 33.79, 0.17791, -0.403763, -0.310969, -0.951139, -0.0107925, 0.010459, 0.308398, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.302771] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15883] 1760401054302614, 33.7926, 0.17791, -0.403763, -0.310969, -0.951139, -0.0107925, 0.010459, 0.308398, 0.0386397, 0.00465798, 0.0321676, -0.145125, 0, -0.0488877, 
[2025-10-13 20:17:34.305349] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15884] 1760401054305238, 33.7952, 0.17791, -0.403763, -0.310969, -0.951139, -0.0107925, 0.010459, 0.308398, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.308097] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15885] 1760401054307980, 33.798, 0.17791, -0.403763, -0.310969, -0.951139, -0.0107925, 0.010459, 0.308398, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.312172] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15887] 1760401054312084, 33.8021, 0.177867, -0.404137, -0.311276, -0.951038, -0.0111746, 0.010805, 0.308682, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.313607] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15888] 1760401054313493, 33.8035, 0.177867, -0.404137, -0.311276, -0.951038, -0.0111746, 0.010805, 0.308682, -0.00427744, -0.0374064, -0.0306846, 0.0505447, 0.089838, 0.0589311, 
[2025-10-13 20:17:34.316198] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15889] 1760401054316090, 33.8061, 0.177867, -0.404137, -0.311276, -0.951038, -0.0111746, 0.010805, 0.308682, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.318923] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15890] 1760401054318808, 33.8088, 0.177727, -0.404074, -0.311101, -0.951032, -0.0103847, 0.0101919, 0.308749, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.321604] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15891] 1760401054321516, 33.8115, 0.177727, -0.404074, -0.311101, -0.951032, -0.0103847, 0.0101919, 0.308749, -0.0139767, 0.0062278, 0.0174944, -0.112653, -0.16532, 0, 
[2025-10-13 20:17:34.324380] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15893] 1760401054324267, 33.8142, 0.177727, -0.404074, -0.311101, -0.951032, -0.0103847, 0.0101919, 0.308749, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.327051] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15894] 1760401054326942, 33.8169, 0.177727, -0.404074, -0.311101, -0.951032, -0.0103847, 0.0101919, 0.308749, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.330085] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15895] 1760401054329965, 33.8199, 0.177412, -0.404121, -0.311191, -0.950979, -0.0103158, 0.0096721, 0.308932, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.332299] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15897] 1760401054332184, 33.8222, 0.177412, -0.404121, -0.311191, -0.950979, -0.0103158, 0.0096721, 0.308932, -0.0315246, -0.00466293, -0.00903621, 0, -0.102883, 0.038445, 
[2025-10-13 20:17:34.334787] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15898] 1760401054334679, 33.8246, 0.177412, -0.404121, -0.311191, -0.950979, -0.0103158, 0.0096721, 0.308932, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.337461] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15899] 1760401054337345, 33.8273, 0.177412, -0.404121, -0.311191, -0.950979, -0.0103158, 0.0096721, 0.308932, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.340011] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15900] 1760401054339894, 33.8299, 0.177047, -0.404061, -0.311327, -0.950939, -0.0102671, 0.00890816, 0.30908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.342768] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15902] 1760401054342627, 33.8326, 0.177047, -0.404061, -0.311327, -0.950939, -0.0102671, 0.00890816, 0.30908, -0.0364916, 0.0059654, -0.0136309, 0.0375509, -0.148119, 0, 
[2025-10-13 20:17:34.345234] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15903] 1760401054345123, 33.8351, 0.177047, -0.404061, -0.311327, -0.950939, -0.0102671, 0.00890816, 0.30908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.347819] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15904] 1760401054347697, 33.8377, 0.177047, -0.404061, -0.311327, -0.950939, -0.0102671, 0.00890816, 0.30908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.350540] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15905] 1760401054350449, 33.8404, 0.176528, -0.404093, -0.311641, -0.950879, -0.0108911, 0.00837865, 0.309259, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.353249] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15907] 1760401054353136, 33.8431, 0.176528, -0.404093, -0.311641, -0.950879, -0.0108911, 0.00837865, 0.309259, -0.0518842, -0.00319885, -0.0313309, 0.151014, -0.0618605, 0.0365198, 
[2025-10-13 20:17:34.355665] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15908] 1760401054355559, 33.8455, 0.176528, -0.404093, -0.311641, -0.950879, -0.0108911, 0.00837865, 0.309259, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.358385] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15909] 1760401054358269, 33.8482, 0.176107, -0.403801, -0.311705, -0.950915, -0.0110311, 0.00723841, 0.309169, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.361097] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15910] 1760401054361008, 33.851, 0.176107, -0.403801, -0.311705, -0.950915, -0.0110311, 0.00723841, 0.309169, -0.0420954, 0.0292232, -0.00640953, 0.0973225, -0.208379, 0, 
[2025-10-13 20:17:34.363731] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15912] 1760401054363619, 33.8536, 0.176107, -0.403801, -0.311705, -0.950915, -0.0110311, 0.00723841, 0.309169, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.366358] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15913] 1760401054366241, 33.8562, 0.176107, -0.403801, -0.311705, -0.950915, -0.0110311, 0.00723841, 0.309169, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.369034] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15914] 1760401054368919, 33.8589, 0.175603, -0.403455, -0.311924, -0.950941, -0.0113397, 0.00638524, 0.309098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.371711] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15916] 1760401054371652, 33.8616, 0.175603, -0.403455, -0.311924, -0.950941, -0.0113397, 0.00638524, 0.309098, -0.0504109, 0.0345676, -0.0219473, 0.11158, -0.143332, 0, 
[2025-10-13 20:17:34.374371] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15917] 1760401054374257, 33.8642, 0.175603, -0.403455, -0.311924, -0.950941, -0.0113397, 0.00638524, 0.309098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.376924] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15918] 1760401054376817, 33.8668, 0.175603, -0.403455, -0.311924, -0.950941, -0.0113397, 0.00638524, 0.309098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.379556] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15919] 1760401054379432, 33.8694, 0.175122, -0.403044, -0.312102, -0.95097, -0.0117498, 0.00533217, 0.309015, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.382250] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15921] 1760401054382151, 33.8721, 0.175122, -0.403044, -0.312102, -0.95097, -0.0117498, 0.00533217, 0.309015, -0.0481122, 0.0411506, -0.0177596, 0.143242, -0.175127, 0, 
[2025-10-13 20:17:34.384722] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15922] 1760401054384610, 33.8746, 0.175122, -0.403044, -0.312102, -0.95097, -0.0117498, 0.00533217, 0.309015, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.387506] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15923] 1760401054387383, 33.8774, 0.175122, -0.403044, -0.312102, -0.95097, -0.0117498, 0.00533217, 0.309015, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.390155] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15924] 1760401054390038, 33.88, 0.17465, -0.40262, -0.31226, -0.950991, -0.0121585, 0.00433465, 0.308948, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.393232] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15926] 1760401054393109, 33.8831, 0.17465, -0.40262, -0.31226, -0.950991, -0.0121585, 0.00433465, 0.308948, -0.0472022, 0.0423512, -0.0157857, 0.139499, -0.164626, 0, 
[2025-10-13 20:17:34.395460] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15927] 1760401054395350, 33.8853, 0.17465, -0.40262, -0.31226, -0.950991, -0.0121585, 0.00433465, 0.308948, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.397940] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15928] 1760401054397821, 33.8878, 0.174179, -0.402213, -0.312389, -0.951, -0.0124468, 0.00328513, 0.308923, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.400743] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15929] 1760401054400654, 33.8906, 0.174179, -0.402213, -0.312389, -0.951, -0.0124468, 0.00328513, 0.308923, -0.0470571, 0.0407493, -0.0129492, 0.11971, -0.181879, 0, 
[2025-10-13 20:17:34.403266] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15931] 1760401054403149, 33.8931, 0.174179, -0.402213, -0.312389, -0.951, -0.0124468, 0.00328513, 0.308923, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.405787] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15932] 1760401054405682, 33.8957, 0.174179, -0.402213, -0.312389, -0.951, -0.0124468, 0.00328513, 0.308923, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.408576] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15933] 1760401054408461, 33.8984, 0.173819, -0.401815, -0.31244, -0.95101, -0.0127469, 0.00209719, 0.308891, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.411220] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15935] 1760401054411148, 33.9011, 0.173819, -0.401815, -0.31244, -0.95101, -0.0127469, 0.00209719, 0.308891, -0.0359819, 0.0398295, -0.0050848, 0.130463, -0.207504, 0, 
[2025-10-13 20:17:34.413751] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15936] 1760401054413639, 33.9036, 0.173819, -0.401815, -0.31244, -0.95101, -0.0127469, 0.00209719, 0.308891, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.416337] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15937] 1760401054416227, 33.9062, 0.173819, -0.401815, -0.31244, -0.95101, -0.0127469, 0.00209719, 0.308891, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.419040] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15938] 1760401054418927, 33.9089, 0.173443, -0.401491, -0.312532, -0.951041, -0.0129823, 0.0013116, 0.30879, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.421839] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15940] 1760401054421783, 33.9118, 0.173443, -0.401491, -0.312532, -0.951041, -0.0129823, 0.0013116, 0.30879, -0.0375928, 0.032337, -0.00916377, 0.0934362, -0.135139, 0, 
[2025-10-13 20:17:34.424239] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15941] 1760401054424126, 33.9141, 0.173443, -0.401491, -0.312532, -0.951041, -0.0129823, 0.0013116, 0.30879, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.426803] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15942] 1760401054426695, 33.9167, 0.173443, -0.401491, -0.312532, -0.951041, -0.0129823, 0.0013116, 0.30879, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.429470] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15943] 1760401054429317, 33.9193, 0.173046, -0.401254, -0.312718, -0.951037, -0.0131774, 0.00093912, 0.308795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.432104] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15945] 1760401054432023, 33.922, 0.173046, -0.401254, -0.312718, -0.951037, -0.0131774, 0.00093912, 0.308795, -0.0397606, 0.0237668, -0.0186796, 0.0600815, -0.0587923, 0, 
[2025-10-13 20:17:34.435002] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15946] 1760401054434888, 33.9249, 0.173046, -0.401254, -0.312718, -0.951037, -0.0131774, 0.00093912, 0.308795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.437529] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15947] 1760401054437420, 33.9274, 0.173046, -0.401254, -0.312718, -0.951037, -0.0131774, 0.00093912, 0.308795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.440288] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15948] 1760401054440176, 33.9301, 0.172853, -0.401075, -0.312641, -0.951105, -0.0131856, 0.00010678, 0.308587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.443058] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15950] 1760401054442945, 33.9329, 0.172853, -0.401075, -0.312641, -0.951105, -0.0131856, 0.00010678, 0.308587, -0.019326, 0.0178638, 0.00776946, 0.0531435, -0.158359, -0.0418603, 
[2025-10-13 20:17:34.445306] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15951] 1760401054445200, 33.9352, 0.172853, -0.401075, -0.312641, -0.951105, -0.0131856, 0.00010678, 0.308587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.447805] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15952] 1760401054447688, 33.9377, 0.172599, -0.40098, -0.312846, -0.951075, -0.0133424, 0.000170557, 0.308671, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.451130] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15953] 1760401054451066, 33.941, 0.172599, -0.40098, -0.312846, -0.951075, -0.0133424, 0.000170557, 0.308671, -0.0253826, 0.0095295, -0.0205161, 0, 0, 0, 
[2025-10-13 20:17:34.453734] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15955] 1760401054453620, 33.9436, 0.172599, -0.40098, -0.312846, -0.951075, -0.0133424, 0.000170557, 0.308671, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.456260] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15956] 1760401054456148, 33.9461, 0.172599, -0.40098, -0.312846, -0.951075, -0.0133424, 0.000170557, 0.308671, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.459034] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15957] 1760401054458920, 33.9489, 0.172509, -0.400977, -0.312884, -0.951087, -0.01328, -4.39454e-06, 0.308636, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.461615] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15958] 1760401054461527, 33.9515, 0.172509, -0.400977, -0.312884, -0.951087, -0.01328, -4.39454e-06, 0.308636, -0.00897176, 0, -0.00383031, 0, -0.0372242, 0, 
[2025-10-13 20:17:34.464996] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15960] 1760401054464882, 33.9549, 0.172509, -0.400977, -0.312884, -0.951087, -0.01328, -4.39454e-06, 0.308636, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.467070] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15961] 1760401054466960, 33.9569, 0.172509, -0.400977, -0.312884, -0.951087, -0.01328, -4.39454e-06, 0.308636, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.469891] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15962] 1760401054469773, 33.9597, 0.172523, -0.401064, -0.312895, -0.951075, -0.0132069, 3.44691e-05, 0.308676, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.472491] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15964] 1760401054472399, 33.9624, 0.172523, -0.401064, -0.312895, -0.951075, -0.0132069, 3.44691e-05, 0.308676, 0, -0.00865924, 0, 0, 0, 0, 
[2025-10-13 20:17:34.475238] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15965] 1760401054475126, 33.9651, 0.172523, -0.401064, -0.312895, -0.951075, -0.0132069, 3.44691e-05, 0.308676, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.477876] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15966] 1760401054477755, 33.9677, 0.172523, -0.401064, -0.312895, -0.951075, -0.0132069, 3.44691e-05, 0.308676, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.481605] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15968] 1760401054481548, 33.9715, 0.172617, -0.401212, -0.312847, -0.951064, -0.0130733, 0.00024488, 0.308716, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:34.483303] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15969] 1760401054483183, 33.9732, 0.172617, -0.401212, -0.312847, -0.951064, -0.0130733, 0.00024488, 0.308716, 0.00944368, -0.0148049, 0.00472901, -0.0384569, 0, 0, 
[2025-10-13 20:17:34.485877] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [15970] 1760401054485764, 33.9757, 0.172617, -0.401212, -0.312847, -0.951064, -0.0130733, 0.00024488, 0.308716, 0, 0, 0, 0, 0, 0, 
