[2025-10-13 19:58:46.575214] [0x0000007f9e79e7c0] [MocapTag] [0x000028bb] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:58:52.462658] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2729] 1760399932462584, 5.94177, 0.0110584, -0.355067, -0.309452, -0.999811, -0.00734785, 0.00960729, 0.0152351, 0.00511858, 0, -0.00373727, 0, 0, 0, 
[2025-10-13 19:58:52.465194] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2730] 1760399932465085, 5.94427, 0.0110584, -0.355067, -0.309452, -0.999811, -0.00734785, 0.00960729, 0.0152351, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.467895] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2731] 1760399932467786, 5.94697, 0.0107858, -0.355238, -0.309313, -0.999803, -0.00721905, 0.00960648, 0.01577, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.471076] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2732] 1760399932470965, 5.95015, 0.0107858, -0.355238, -0.309313, -0.999803, -0.00721905, 0.00960648, 0.01577, -0.027266, -0.0171366, 0.013888, 0, 0, 0.107245, 
[2025-10-13 19:58:52.473560] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2734] 1760399932473451, 5.95263, 0.0107858, -0.355238, -0.309313, -0.999803, -0.00721905, 0.00960648, 0.01577, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.476390] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2735] 1760399932476282, 5.95547, 0.0107858, -0.355238, -0.309313, -0.999803, -0.00721905, 0.00960648, 0.01577, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.479080] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2736] 1760399932478972, 5.95816, 0.0108104, -0.355228, -0.309302, -0.999803, -0.00717199, 0.0096456, 0.0157764, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.481777] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2737] 1760399932481682, 5.96087, 0.0108104, -0.355228, -0.309302, -0.999803, -0.00717199, 0.0096456, 0.0157764, 0.00245745, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.484427] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2739] 1760399932484315, 5.9635, 0.0108104, -0.355228, -0.309302, -0.999803, -0.00717199, 0.0096456, 0.0157764, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.487308] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2740] 1760399932487199, 5.96638, 0.0108104, -0.355228, -0.309302, -0.999803, -0.00717199, 0.0096456, 0.0157764, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.489882] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2741] 1760399932489774, 5.96896, 0.0110724, -0.355067, -0.309424, -0.999809, -0.00734995, 0.00975977, 0.0152599, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.492698] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2743] 1760399932492614, 5.9718, 0.0110724, -0.355067, -0.309424, -0.999809, -0.00734995, 0.00975977, 0.0152599, 0.0262032, 0.0160513, -0.0121727, 0.0362635, 0, -0.103814, 
[2025-10-13 19:58:52.495504] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2744] 1760399932495392, 5.97458, 0.0110724, -0.355067, -0.309424, -0.999809, -0.00734995, 0.00975977, 0.0152599, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.497866] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2745] 1760399932497760, 5.97694, 0.0111271, -0.355052, -0.309453, -0.999809, -0.00737678, 0.00982285, 0.0152149, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.500793] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2746] 1760399932500684, 5.97987, 0.0111271, -0.355052, -0.309453, -0.999809, -0.00737678, 0.00982285, 0.0152149, 0.0054705, 0, -0.0028723, 0, 0, 0, 
[2025-10-13 19:58:52.503454] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2748] 1760399932503338, 5.98252, 0.0111271, -0.355052, -0.309453, -0.999809, -0.00737678, 0.00982285, 0.0152149, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.506711] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2749] 1760399932506591, 5.98578, 0.0111271, -0.355052, -0.309453, -0.999809, -0.00737678, 0.00982285, 0.0152149, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.508846] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2750] 1760399932508737, 5.98792, 0.0108576, -0.355255, -0.309321, -0.999801, -0.00724117, 0.00980466, 0.01581, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.511518] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2751] 1760399932511402, 5.99059, 0.0108576, -0.355255, -0.309321, -0.999801, -0.00724117, 0.00980466, 0.01581, -0.026952, -0.0203377, 0.0131947, 0, 0, 0.119341, 
[2025-10-13 19:58:52.514091] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2753] 1760399932513977, 5.99316, 0.0108576, -0.355255, -0.309321, -0.999801, -0.00724117, 0.00980466, 0.01581, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.516853] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2754] 1760399932516741, 5.99592, 0.0108576, -0.355255, -0.309321, -0.999801, -0.00724117, 0.00980466, 0.01581, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.519542] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2755] 1760399932519428, 5.99861, 0.0109603, -0.355137, -0.309342, -0.999804, -0.00726021, 0.00977474, 0.0156032, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.522350] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2757] 1760399932522262, 6.00145, 0.0109603, -0.355137, -0.309342, -0.999804, -0.00726021, 0.00977474, 0.0156032, 0.010272, 0.0117567, -0.00211082, 0, 0, -0.0413703, 
[2025-10-13 19:58:52.524943] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2758] 1760399932524834, 6.00402, 0.0109603, -0.355137, -0.309342, -0.999804, -0.00726021, 0.00977474, 0.0156032, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.527525] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2759] 1760399932527414, 6.0066, 0.0111248, -0.35506, -0.309425, -0.999807, -0.00739147, 0.00982655, 0.0153204, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.530781] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2760] 1760399932530672, 6.00986, 0.0111248, -0.35506, -0.309425, -0.999807, -0.00739147, 0.00982655, 0.0153204, 0.0164526, 0.00778517, -0.00827648, 0, 0, -0.0569053, 
[2025-10-13 19:58:52.533314] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2762] 1760399932533202, 6.01239, 0.0111248, -0.35506, -0.309425, -0.999807, -0.00739147, 0.00982655, 0.0153204, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.536469] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2763] 1760399932536362, 6.01555, 0.0111248, -0.35506, -0.309425, -0.999807, -0.00739147, 0.00982655, 0.0153204, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.538928] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2764] 1760399932538819, 6.018, 0.0111705, -0.354995, -0.309426, -0.999809, -0.00737815, 0.00982985, 0.0151981, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.541976] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2765] 1760399932541885, 6.02107, 0.0111705, -0.354995, -0.309426, -0.999809, -0.00737815, 0.00982985, 0.0151981, 0.00456892, 0.00646937, 0, 0, 0, 0, 
[2025-10-13 19:58:52.544315] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2767] 1760399932544205, 6.02339, 0.0111705, -0.354995, -0.309426, -0.999809, -0.00737815, 0.00982985, 0.0151981, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.547526] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2768] 1760399932547417, 6.0266, 0.0111705, -0.354995, -0.309426, -0.999809, -0.00737815, 0.00982985, 0.0151981, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.552269] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2770] 1760399932552212, 6.0314, 0.0107337, -0.355431, -0.309278, -0.999792, -0.00734523, 0.00990479, 0.016229, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.553197] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2771] 1760399932553075, 6.03226, 0.0107337, -0.355431, -0.309278, -0.999792, -0.00734523, 0.00990479, 0.016229, -0.0436766, -0.0435787, 0.0147925, 0, 0, 0.206186, 
[2025-10-13 19:58:52.555981] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2772] 1760399932555870, 6.03505, 0.0107337, -0.355431, -0.309278, -0.999792, -0.00734523, 0.00990479, 0.016229, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.558497] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2773] 1760399932558391, 6.03758, 0.0110743, -0.355027, -0.309364, -0.999807, -0.00731906, 0.00979783, 0.015345, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.561808] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2774] 1760399932561724, 6.04091, 0.0110743, -0.355027, -0.309364, -0.999807, -0.00731906, 0.00979783, 0.015345, 0.0340603, 0.0403248, -0.0086114, 0, 0, -0.176643, 
[2025-10-13 19:58:52.564440] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2776] 1760399932564329, 6.04351, 0.0110743, -0.355027, -0.309364, -0.999807, -0.00731906, 0.00979783, 0.015345, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.567142] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2777] 1760399932567036, 6.04622, 0.0110743, -0.355027, -0.309364, -0.999807, -0.00731906, 0.00979783, 0.015345, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.569800] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2778] 1760399932569690, 6.04887, 0.0112059, -0.35502, -0.309424, -0.999808, -0.00740395, 0.0099107, 0.0152097, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.573819] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2780] 1760399932573708, 6.05289, 0.0112059, -0.35502, -0.309424, -0.999808, -0.00740395, 0.0099107, 0.0152097, 0.0131595, 0, -0.00597821, 0, 0, 0, 
[2025-10-13 19:58:52.575226] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2781] 1760399932575119, 6.0543, 0.0112059, -0.35502, -0.309424, -0.999808, -0.00740395, 0.0099107, 0.0152097, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.577938] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2782] 1760399932577829, 6.05701, 0.0109545, -0.355202, -0.309276, -0.9998, -0.00726901, 0.00992197, 0.0157511, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.580914] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2783] 1760399932580799, 6.05998, 0.0109545, -0.355202, -0.309276, -0.9998, -0.00726901, 0.00992197, 0.0157511, -0.0251485, -0.0181886, 0.014764, 0, 0, 0.108569, 
[2025-10-13 19:58:52.583587] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2785] 1760399932583474, 6.06266, 0.0109545, -0.355202, -0.309276, -0.9998, -0.00726901, 0.00992197, 0.0157511, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.586538] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2786] 1760399932586428, 6.06561, 0.0109545, -0.355202, -0.309276, -0.9998, -0.00726901, 0.00992197, 0.0157511, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.588943] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2787] 1760399932588837, 6.06802, 0.0108221, -0.355356, -0.309237, -0.999794, -0.00726741, 0.00997232, 0.0161099, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.591639] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2788] 1760399932591542, 6.07073, 0.0108221, -0.355356, -0.309237, -0.999794, -0.00726741, 0.00997232, 0.0161099, -0.0132376, -0.0154129, 0.00385888, 0, 0, 0.0716954, 
[2025-10-13 19:58:52.594316] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2790] 1760399932594204, 6.07339, 0.0108221, -0.355356, -0.309237, -0.999794, -0.00726741, 0.00997232, 0.0161099, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.596920] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2791] 1760399932596802, 6.07599, 0.0108221, -0.355356, -0.309237, -0.999794, -0.00726741, 0.00997232, 0.0161099, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.599924] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2792] 1760399932599814, 6.079, 0.0111758, -0.355076, -0.309382, -0.999806, -0.00733167, 0.00995181, 0.015358, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.602583] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2793] 1760399932602482, 6.08167, 0.0111758, -0.355076, -0.309382, -0.999806, -0.00733167, 0.00995181, 0.015358, 0.0353714, 0.0280715, -0.0145216, 0, 0, -0.150503, 
[2025-10-13 19:58:52.605058] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2795] 1760399932604946, 6.08413, 0.0111758, -0.355076, -0.309382, -0.999806, -0.00733167, 0.00995181, 0.015358, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.607623] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2796] 1760399932607517, 6.0867, 0.0112341, -0.355077, -0.309418, -0.999807, -0.00735132, 0.00996061, 0.0152561, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.610667] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2797] 1760399932610557, 6.08974, 0.0112341, -0.355077, -0.309418, -0.999807, -0.00735132, 0.00996061, 0.0152561, 0.0058335, 0, -0.00350889, 0, 0, 0, 
[2025-10-13 19:58:52.613193] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2799] 1760399932613077, 6.09226, 0.0112341, -0.355077, -0.309418, -0.999807, -0.00735132, 0.00996061, 0.0152561, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.615983] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2800] 1760399932615836, 6.09502, 0.0112341, -0.355077, -0.309418, -0.999807, -0.00735132, 0.00996061, 0.0152561, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.618606] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2801] 1760399932618495, 6.09768, 0.0109385, -0.355249, -0.309303, -0.999801, -0.00721513, 0.00983852, 0.0158037, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.621280] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2802] 1760399932621172, 6.10036, 0.0109385, -0.355249, -0.309303, -0.999801, -0.00721513, 0.00983852, 0.0158037, -0.0295633, -0.0171775, 0.0114395, 0, 0, 0.109981, 
[2025-10-13 19:58:52.623844] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2804] 1760399932623732, 6.10292, 0.0109385, -0.355249, -0.309303, -0.999801, -0.00721513, 0.00983852, 0.0158037, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.626839] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2805] 1760399932626729, 6.10591, 0.0109385, -0.355249, -0.309303, -0.999801, -0.00721513, 0.00983852, 0.0158037, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.629439] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2806] 1760399932629328, 6.10851, 0.0109447, -0.355209, -0.309287, -0.999802, -0.00718516, 0.00980492, 0.0157524, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.632383] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2808] 1760399932632316, 6.1115, 0.0109447, -0.355209, -0.309287, -0.999802, -0.00718516, 0.00980492, 0.0157524, 0, 0.00396858, 0, 0, 0, 0, 
[2025-10-13 19:58:52.637963] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2809] 1760399932637836, 6.11702, 0.0109447, -0.355209, -0.309287, -0.999802, -0.00718516, 0.00980492, 0.0157524, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.638592] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2810] 1760399932638491, 6.11768, 0.0109447, -0.355209, -0.309287, -0.999802, -0.00718516, 0.00980492, 0.0157524, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.640783] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2811] 1760399932640676, 6.11986, 0.011164, -0.355087, -0.309412, -0.999807, -0.00732164, 0.00988277, 0.0152916, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.643723] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2813] 1760399932643613, 6.1228, 0.011164, -0.355087, -0.309412, -0.999807, -0.00732164, 0.00988277, 0.0152916, 0.021934, 0.0122008, -0.0125562, 0, 0, -0.0925729, 
[2025-10-13 19:58:52.646415] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2814] 1760399932646300, 6.12548, 0.011164, -0.355087, -0.309412, -0.999807, -0.00732164, 0.00988277, 0.0152916, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.649085] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2815] 1760399932648976, 6.12816, 0.0111881, -0.355062, -0.309439, -0.999808, -0.00737386, 0.0098662, 0.0152252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.651898] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2816] 1760399932651806, 6.13099, 0.0111881, -0.355062, -0.309439, -0.999808, -0.00737386, 0.0098662, 0.0152252, 0.0024051, 0.00247823, -0.00271506, 0, 0, 0, 
[2025-10-13 19:58:52.654331] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2818] 1760399932654221, 6.1334, 0.0111881, -0.355062, -0.309439, -0.999808, -0.00737386, 0.0098662, 0.0152252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.657520] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2819] 1760399932657412, 6.1366, 0.0111881, -0.355062, -0.309439, -0.999808, -0.00737386, 0.0098662, 0.0152252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.660930] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2820] 1760399932660822, 6.14001, 0.0109036, -0.35523, -0.309309, -0.999801, -0.00726121, 0.00980126, 0.0157767, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.663820] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2822] 1760399932663709, 6.14289, 0.0109036, -0.35523, -0.309309, -0.999801, -0.00726121, 0.00980126, 0.0157767, -0.0284513, -0.0167877, 0.0130232, 0, 0, 0.110641, 
[2025-10-13 19:58:52.666566] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2823] 1760399932666450, 6.14563, 0.0109036, -0.35523, -0.309309, -0.999801, -0.00726121, 0.00980126, 0.0157767, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.669307] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2824] 1760399932669198, 6.14838, 0.0110005, -0.355124, -0.309342, -0.999805, -0.0072806, 0.00977934, 0.0155492, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.672668] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2826] 1760399932672609, 6.15179, 0.0110005, -0.355124, -0.309342, -0.999805, -0.0072806, 0.00977934, 0.0155492, 0.0096926, 0.0106102, -0.00325109, 0, 0, -0.0455186, 
[2025-10-13 19:58:52.675375] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2827] 1760399932675214, 6.1544, 0.0110005, -0.355124, -0.309342, -0.999805, -0.0072806, 0.00977934, 0.0155492, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.677888] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2828] 1760399932677782, 6.15697, 0.0111758, -0.35505, -0.30944, -0.999806, -0.00742309, 0.00988373, 0.0153175, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.680678] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2829] 1760399932680570, 6.15975, 0.0111758, -0.35505, -0.30944, -0.999806, -0.00742309, 0.00988373, 0.0153175, 0.0175319, 0.00738615, -0.00984871, 0, 0, -0.0467796, 
[2025-10-13 19:58:52.683833] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2831] 1760399932683716, 6.1629, 0.0111758, -0.35505, -0.30944, -0.999806, -0.00742309, 0.00988373, 0.0153175, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.686285] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2832] 1760399932686178, 6.16536, 0.0111758, -0.35505, -0.30944, -0.999806, -0.00742309, 0.00988373, 0.0153175, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.689026] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2833] 1760399932688917, 6.1681, 0.0111936, -0.354986, -0.309455, -0.999807, -0.00744784, 0.00986952, 0.0152356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.691533] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2834] 1760399932691417, 6.1706, 0.0111936, -0.354986, -0.309455, -0.999807, -0.00744784, 0.00986952, 0.0152356, 0, 0.00646721, 0, 0, 0, 0, 
[2025-10-13 19:58:52.694206] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2836] 1760399932694096, 6.17328, 0.0111936, -0.354986, -0.309455, -0.999807, -0.00744784, 0.00986952, 0.0152356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.696903] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2837] 1760399932696795, 6.17598, 0.0111936, -0.354986, -0.309455, -0.999807, -0.00744784, 0.00986952, 0.0152356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.699644] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2838] 1760399932699536, 6.17872, 0.0108897, -0.355187, -0.309316, -0.999801, -0.00731751, 0.00976929, 0.0158059, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.702952] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2840] 1760399932702838, 6.18202, 0.0108897, -0.355187, -0.309316, -0.999801, -0.00731751, 0.00976929, 0.0158059, -0.0303869, -0.0201617, 0.0139129, 0, 0, 0.114489, 
[2025-10-13 19:58:52.705589] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2841] 1760399932705478, 6.18466, 0.0108897, -0.355187, -0.309316, -0.999801, -0.00731751, 0.00976929, 0.0158059, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.708115] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2842] 1760399932708006, 6.18719, 0.0110384, -0.355044, -0.30935, -0.999807, -0.00730952, 0.0097562, 0.0154295, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.710937] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2843] 1760399932710826, 6.19001, 0.0110384, -0.355044, -0.30935, -0.999807, -0.00730952, 0.0097562, 0.0154295, 0.014869, 0.0143701, -0.00339809, 0, 0, -0.0752615, 
[2025-10-13 19:58:52.713647] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2845] 1760399932713533, 6.19272, 0.0110384, -0.355044, -0.30935, -0.999807, -0.00730952, 0.0097562, 0.0154295, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.716418] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2846] 1760399932716293, 6.19548, 0.0110384, -0.355044, -0.30935, -0.999807, -0.00730952, 0.0097562, 0.0154295, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.719113] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2847] 1760399932719002, 6.19819, 0.0111312, -0.35504, -0.309405, -0.999809, -0.00735693, 0.00974352, 0.0152814, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.721940] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2848] 1760399932721853, 6.20104, 0.0111312, -0.35504, -0.309405, -0.999809, -0.00735693, 0.00974352, 0.0152814, 0.0092778, 0, -0.00553558, 0, 0, 0, 
[2025-10-13 19:58:52.724443] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2850] 1760399932724332, 6.20352, 0.0111312, -0.35504, -0.309405, -0.999809, -0.00735693, 0.00974352, 0.0152814, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.727159] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2851] 1760399932727052, 6.20624, 0.0111312, -0.35504, -0.309405, -0.999809, -0.00735693, 0.00974352, 0.0152814, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.729806] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2852] 1760399932729685, 6.20887, 0.0108769, -0.355225, -0.309268, -0.999802, -0.0072487, 0.00970632, 0.0157997, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.732707] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2854] 1760399932732623, 6.21181, 0.0108769, -0.355225, -0.309268, -0.999802, -0.0072487, 0.00970632, 0.0157997, -0.0254221, -0.0184636, 0.0137218, 0, 0, 0.103949, 
[2025-10-13 19:58:52.735393] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2855] 1760399932735227, 6.21441, 0.0108769, -0.355225, -0.309268, -0.999802, -0.0072487, 0.00970632, 0.0157997, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.737960] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2856] 1760399932737846, 6.21703, 0.0108819, -0.355235, -0.30927, -0.999803, -0.00721101, 0.00968799, 0.0157599, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.740805] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2857] 1760399932740696, 6.21988, 0.0108819, -0.355235, -0.30927, -0.999803, -0.00721101, 0.00968799, 0.0157599, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.743549] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2859] 1760399932743437, 6.22262, 0.0108819, -0.355235, -0.30927, -0.999803, -0.00721101, 0.00968799, 0.0157599, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:58:52.746291] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [2860] 1760399932746182, 6.22537, 0.0108819, -0.355235, -0.30927, -0.999803, -0.00721101, 0.00968799, 0.0157599, 0, 0, 0, 0, 0, 0, 
