[2025-10-13 20:22:22.120401] [0x0000007fa94857c0] [MocapTag] [0x000012d0] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:22:22.411919] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [135] 1760401342411814, 0.344754, -0.0120223, -0.320847, -0.310986, -0.999592, -0.0125427, 0.0197754, 0.0163268, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.414884] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [136] 1760401342414767, 0.347707, -0.0120223, -0.320847, -0.310986, -0.999592, -0.0125427, 0.0197754, 0.0163268, -0.0448439, -0.0427334, -0.0168144, -0.134921, 0, -0.267953, 
[2025-10-13 20:22:22.417886] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [138] 1760401342417776, 0.350716, -0.0120223, -0.320847, -0.310986, -0.999592, -0.0125427, 0.0197754, 0.0163268, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.420746] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [139] 1760401342420615, 0.353555, -0.0114878, -0.320348, -0.310849, -0.999571, -0.0131893, 0.0197142, 0.0171817, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.423673] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [140] 1760401342423566, 0.356506, -0.0114878, -0.320348, -0.310849, -0.999571, -0.0131893, 0.0197142, 0.0171817, 0.0534471, 0.0498546, 0.0137022, 0.126171, 0, 0.168659, 
[2025-10-13 20:22:22.426302] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [141] 1760401342426197, 0.359137, -0.0114878, -0.320348, -0.310849, -0.999571, -0.0131893, 0.0197142, 0.0171817, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.429196] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [143] 1760401342429076, 0.362016, -0.0115095, -0.320414, -0.310871, -0.999561, -0.0132714, 0.020024, 0.0173623, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.431939] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [144] 1760401342431830, 0.36477, -0.0115095, -0.320414, -0.310871, -0.999561, -0.0132714, 0.020024, 0.0173623, -0.00216283, -0.00659077, -0.00224959, 0, 0.0627048, 0.0350546, 
[2025-10-13 20:22:22.434538] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [145] 1760401342434434, 0.367374, -0.0115095, -0.320414, -0.310871, -0.999561, -0.0132714, 0.020024, 0.0173623, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.437792] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [147] 1760401342437689, 0.370629, -0.0115095, -0.320414, -0.310871, -0.999561, -0.0132714, 0.020024, 0.0173623, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.440248] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [148] 1760401342440117, 0.373057, -0.0115499, -0.320422, -0.310822, -0.99956, -0.0132537, 0.0198026, 0.0176413, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.443752] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [149] 1760401342443632, 0.376572, -0.0115499, -0.320422, -0.310822, -0.99956, -0.0132537, 0.0198026, 0.0176413, -0.00403887, 0, 0.00494928, 0, -0.0436086, 0.0564463, 
[2025-10-13 20:22:22.445586] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [150] 1760401342445477, 0.378417, -0.0115499, -0.320422, -0.310822, -0.99956, -0.0132537, 0.0198026, 0.0176413, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.448325] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [152] 1760401342448238, 0.381178, -0.0115499, -0.320422, -0.310822, -0.99956, -0.0132537, 0.0198026, 0.0176413, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.450973] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [153] 1760401342450862, 0.383802, -0.0116702, -0.320559, -0.310936, -0.999529, -0.0138469, 0.0205307, 0.0181305, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.453813] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [154] 1760401342453706, 0.386646, -0.0116702, -0.320559, -0.310936, -0.999529, -0.0138469, 0.0205307, 0.0181305, -0.0120391, -0.0136613, -0.011384, 0.114226, 0.148987, 0.0936706, 
[2025-10-13 20:22:22.457094] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [155] 1760401342457001, 0.389941, -0.0116702, -0.320559, -0.310936, -0.999529, -0.0138469, 0.0205307, 0.0181305, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.459793] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [157] 1760401342459683, 0.392623, -0.0116744, -0.32058, -0.310955, -0.999532, -0.0137782, 0.0204132, 0.0181323, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.462444] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [158] 1760401342462334, 0.395274, -0.0116744, -0.32058, -0.310955, -0.999532, -0.0137782, 0.0204132, 0.0181323, 0, -0.00216694, 0, 0, 0, 0, 
[2025-10-13 20:22:22.466147] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [159] 1760401342466002, 0.398942, -0.0116744, -0.32058, -0.310955, -0.999532, -0.0137782, 0.0204132, 0.0181323, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.467934] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [161] 1760401342467856, 0.400796, -0.0116744, -0.32058, -0.310955, -0.999532, -0.0137782, 0.0204132, 0.0181323, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.471123] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [162] 1760401342471010, 0.40395, -0.0116907, -0.320566, -0.310951, -0.999531, -0.0138002, 0.0204854, 0.0180919, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.473796] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [163] 1760401342473692, 0.406632, -0.0116907, -0.320566, -0.310951, -0.999531, -0.0138002, 0.0204854, 0.0180919, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.476461] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [164] 1760401342476355, 0.409295, -0.0116907, -0.320566, -0.310951, -0.999531, -0.0138002, 0.0204854, 0.0180919, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.479118] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [166] 1760401342479007, 0.411947, -0.0115082, -0.32039, -0.310886, -0.999557, -0.0133601, 0.0199496, 0.0175587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.481808] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [167] 1760401342481701, 0.414641, -0.0115082, -0.32039, -0.310886, -0.999557, -0.0133601, 0.0199496, 0.0175587, 0.0182521, 0.0176066, 0.00649359, -0.0840664, -0.110111, -0.10357, 
[2025-10-13 20:22:22.484677] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [168] 1760401342484567, 0.417507, -0.0115082, -0.32039, -0.310886, -0.999557, -0.0133601, 0.0199496, 0.0175587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.487347] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [170] 1760401342487285, 0.420225, -0.0115082, -0.32039, -0.310886, -0.999557, -0.0133601, 0.0199496, 0.0175587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.490215] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [171] 1760401342490098, 0.423038, -0.0115095, -0.320413, -0.310874, -0.99956, -0.0132878, 0.0199296, 0.017477, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.493203] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [172] 1760401342493074, 0.426014, -0.0115095, -0.320413, -0.310874, -0.99956, -0.0132878, 0.0199296, 0.017477, 0, -0.00225334, 0, 0, 0, 0, 
[2025-10-13 20:22:22.495310] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [173] 1760401342495207, 0.428147, -0.0115095, -0.320413, -0.310874, -0.99956, -0.0132878, 0.0199296, 0.017477, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.498982] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [175] 1760401342498871, 0.431811, -0.0115095, -0.320413, -0.310874, -0.99956, -0.0132878, 0.0199296, 0.017477, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.500681] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [176] 1760401342500573, 0.433513, -0.0115115, -0.320411, -0.310858, -0.99956, -0.0132643, 0.0199521, 0.0174992, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.503659] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [177] 1760401342503556, 0.436496, -0.0115115, -0.320411, -0.310858, -0.99956, -0.0132643, 0.0199521, 0.0174992, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.506446] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [178] 1760401342506335, 0.439275, -0.0115115, -0.320411, -0.310858, -0.99956, -0.0132643, 0.0199521, 0.0174992, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.509005] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [180] 1760401342508894, 0.441834, -0.0119004, -0.320722, -0.310858, -0.99962, -0.0119821, 0.0189883, 0.0160088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.511809] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [181] 1760401342511702, 0.444642, -0.0119004, -0.320722, -0.310858, -0.99962, -0.0119821, 0.0189883, 0.0160088, -0.0388846, -0.031128, 0, -0.247622, -0.200669, -0.290975, 
[2025-10-13 20:22:22.514375] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [182] 1760401342514262, 0.447202, -0.0119004, -0.320722, -0.310858, -0.99962, -0.0119821, 0.0189883, 0.0160088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.517072] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [183] 1760401342516989, 0.449929, -0.0119004, -0.320722, -0.310858, -0.99962, -0.0119821, 0.0189883, 0.0160088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.519813] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [185] 1760401342519702, 0.452642, -0.0116208, -0.320468, -0.310804, -0.999556, -0.0132277, 0.0198451, 0.0178664, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.522724] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [186] 1760401342522575, 0.455515, -0.0116208, -0.320468, -0.310804, -0.999556, -0.0132277, 0.0198451, 0.0178664, 0.0279533, 0.0253479, 0.00532187, 0.239182, 0.180081, 0.364868, 
[2025-10-13 20:22:22.525047] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [187] 1760401342524940, 0.45788, -0.0116208, -0.320468, -0.310804, -0.999556, -0.0132277, 0.0198451, 0.0178664, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.527891] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [189] 1760401342527790, 0.46073, -0.0116208, -0.320468, -0.310804, -0.999556, -0.0132277, 0.0198451, 0.0178664, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.530733] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [190] 1760401342530623, 0.463563, -0.0116281, -0.320461, -0.310678, -0.999565, -0.0128875, 0.0195376, 0.0179564, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.533995] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [191] 1760401342533884, 0.466824, -0.0116281, -0.320461, -0.310678, -0.999565, -0.0128875, 0.0195376, 0.0179564, 0, 0, 0.0125993, -0.0673771, -0.0624552, 0, 
[2025-10-13 20:22:22.536937] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [192] 1760401342536827, 0.469767, -0.0116281, -0.320461, -0.310678, -0.999565, -0.0128875, 0.0195376, 0.0179564, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.540986] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [194] 1760401342540877, 0.473817, -0.011835, -0.32068, -0.310884, -0.999517, -0.0138637, 0.0206522, 0.0186049, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.542417] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [195] 1760401342542312, 0.475252, -0.011835, -0.32068, -0.310884, -0.999517, -0.0138637, 0.0206522, 0.0186049, -0.0206898, -0.0218513, -0.0205377, 0.188804, 0.228118, 0.123079, 
[2025-10-13 20:22:22.544897] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [196] 1760401342544795, 0.477735, -0.011835, -0.32068, -0.310884, -0.999517, -0.0138637, 0.0206522, 0.0186049, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.547799] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [198] 1760401342547699, 0.480639, -0.011835, -0.32068, -0.310884, -0.999517, -0.0138637, 0.0206522, 0.0186049, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.550359] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [199] 1760401342550249, 0.483189, -0.0120392, -0.320897, -0.31101, -0.999595, -0.012448, 0.0196132, 0.0164217, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.553984] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [200] 1760401342553868, 0.486808, -0.0120392, -0.320897, -0.31101, -0.999595, -0.012448, 0.0196132, 0.0164217, -0.0204157, -0.0217413, -0.0125993, -0.270939, -0.218293, -0.428651, 
[2025-10-13 20:22:22.556771] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [201] 1760401342556663, 0.489603, -0.0120392, -0.320897, -0.31101, -0.999595, -0.012448, 0.0196132, 0.0164217, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.559581] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [203] 1760401342559468, 0.492408, -0.0120367, -0.320905, -0.311004, -0.999594, -0.0124426, 0.0196756, 0.0164009, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.562224] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [204] 1760401342562116, 0.495056, -0.0120367, -0.320905, -0.311004, -0.999594, -0.0124426, 0.0196756, 0.0164009, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.564825] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [205] 1760401342564719, 0.497659, -0.0120367, -0.320905, -0.311004, -0.999594, -0.0124426, 0.0196756, 0.0164009, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.567763] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [207] 1760401342567681, 0.500621, -0.0120367, -0.320905, -0.311004, -0.999594, -0.0124426, 0.0196756, 0.0164009, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.570407] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [208] 1760401342570293, 0.503233, -0.0116742, -0.320577, -0.310973, -0.999532, -0.0137304, 0.0205997, 0.0179899, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.573110] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [209] 1760401342573003, 0.505943, -0.0116742, -0.320577, -0.310973, -0.999532, -0.0137304, 0.0205997, 0.0179899, 0.0362537, 0.0327975, 0.00313917, 0.24817, 0.193238, 0.310532, 
[2025-10-13 20:22:22.576600] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [210] 1760401342576481, 0.509421, -0.0116742, -0.320577, -0.310973, -0.999532, -0.0137304, 0.0205997, 0.0179899, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.578557] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [212] 1760401342578446, 0.511386, -0.0119234, -0.320818, -0.310991, -0.999518, -0.0139037, 0.0204216, 0.0188051, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.581358] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [213] 1760401342581245, 0.514185, -0.0119234, -0.320818, -0.310991, -0.999518, -0.0139037, 0.0204216, 0.0188051, -0.0249201, -0.0240939, 0, 0, 0, 0.162888, 
[2025-10-13 20:22:22.584196] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [214] 1760401342584092, 0.517032, -0.0119234, -0.320818, -0.310991, -0.999518, -0.0139037, 0.0204216, 0.0188051, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.587770] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [216] 1760401342587665, 0.520605, -0.0119234, -0.320818, -0.310991, -0.999518, -0.0139037, 0.0204216, 0.0188051, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.590501] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [217] 1760401342590391, 0.523331, -0.0116829, -0.320549, -0.310948, -0.999534, -0.0137648, 0.0204724, 0.0179644, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.593308] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [218] 1760401342593203, 0.526143, -0.0116829, -0.320549, -0.310948, -0.999534, -0.0137648, 0.0204724, 0.0179644, 0.0240519, 0.0269105, 0.00432391, 0, 0, -0.167802, 
[2025-10-13 20:22:22.596080] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [219] 1760401342595926, 0.528866, -0.0116829, -0.320549, -0.310948, -0.999534, -0.0137648, 0.0204724, 0.0179644, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.598873] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [221] 1760401342598762, 0.531702, -0.0116928, -0.320553, -0.310932, -0.999534, -0.013787, 0.0203983, 0.0180614, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.603139] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [222] 1760401342603029, 0.535969, -0.0116928, -0.320553, -0.310932, -0.999534, -0.013787, 0.0203983, 0.0180614, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.604442] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [223] 1760401342604340, 0.53728, -0.0116928, -0.320553, -0.310932, -0.999534, -0.013787, 0.0203983, 0.0180614, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.607397] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [225] 1760401342607343, 0.540283, -0.0116928, -0.320553, -0.310932, -0.999534, -0.013787, 0.0203983, 0.0180614, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.610133] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [226] 1760401342610022, 0.542962, -0.012043, -0.320874, -0.310997, -0.999595, -0.0124917, 0.0196306, 0.0164083, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.612944] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [227] 1760401342612838, 0.545778, -0.012043, -0.320874, -0.310997, -0.999595, -0.0124917, 0.0196306, 0.0164083, -0.0350157, -0.0320983, -0.00656456, -0.249982, -0.16218, -0.323731, 
[2025-10-13 20:22:22.615624] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [228] 1760401342615511, 0.548451, -0.012043, -0.320874, -0.310997, -0.999595, -0.0124917, 0.0196306, 0.0164083, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.619527] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [230] 1760401342619413, 0.552353, -0.012043, -0.320874, -0.310997, -0.999595, -0.0124917, 0.0196306, 0.0164083, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.621357] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [231] 1760401342621237, 0.554177, -0.0120447, -0.320886, -0.310988, -0.999594, -0.0124637, 0.0197006, 0.0163709, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.624211] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [232] 1760401342624103, 0.557043, -0.0120447, -0.320886, -0.310988, -0.999594, -0.0124637, 0.0197006, 0.0163709, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.627063] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [233] 1760401342626976, 0.559916, -0.0120447, -0.320886, -0.310988, -0.999594, -0.0124637, 0.0197006, 0.0163709, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.629960] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [235] 1760401342629827, 0.562767, -0.0116755, -0.320553, -0.310929, -0.99953, -0.0138374, 0.020479, 0.0181465, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.633359] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [236] 1760401342633248, 0.566188, -0.0116755, -0.320553, -0.310929, -0.99953, -0.0138374, 0.020479, 0.0181465, 0.036915, 0.0332509, 0.00586679, 0.265098, 0.164902, 0.347893, 
[2025-10-13 20:22:22.636305] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [237] 1760401342636195, 0.569135, -0.0116755, -0.320553, -0.310929, -0.99953, -0.0138374, 0.020479, 0.0181465, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.638750] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [239] 1760401342638632, 0.571572, -0.0116724, -0.320583, -0.310968, -0.999532, -0.0137146, 0.0206177, 0.0179366, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.641612] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [240] 1760401342641505, 0.574445, -0.0116724, -0.320583, -0.310968, -0.999532, -0.0137146, 0.0206177, 0.0179366, 0, -0.00293572, -0.003865, 0, 0, -0.0418402, 
[2025-10-13 20:22:22.644357] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [241] 1760401342644237, 0.577177, -0.0116724, -0.320583, -0.310968, -0.999532, -0.0137146, 0.0206177, 0.0179366, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.647213] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [242] 1760401342647126, 0.580066, -0.0116724, -0.320583, -0.310968, -0.999532, -0.0137146, 0.0206177, 0.0179366, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.649887] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [244] 1760401342649778, 0.582718, -0.0116711, -0.320545, -0.31093, -0.999529, -0.013841, 0.020576, 0.0180663, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.652672] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [245] 1760401342652569, 0.585509, -0.0116711, -0.320545, -0.31093, -0.999529, -0.013841, 0.020576, 0.0180663, 0, 0.00377289, 0.0038491, 0, 0, 0, 
[2025-10-13 20:22:22.655881] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [246] 1760401342655769, 0.588709, -0.0116711, -0.320545, -0.31093, -0.999529, -0.013841, 0.020576, 0.0180663, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.658081] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [248] 1760401342657994, 0.590934, -0.0116711, -0.320545, -0.31093, -0.999529, -0.013841, 0.020576, 0.0180663, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.660882] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [249] 1760401342660772, 0.593712, -0.0116989, -0.320568, -0.31094, -0.999534, -0.01375, 0.0204462, 0.0179977, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.663707] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [250] 1760401342663597, 0.596537, -0.0116989, -0.320568, -0.31094, -0.999534, -0.01375, 0.0204462, 0.0179977, -0.00278544, -0.00228914, 0, 0, 0, 0, 
[2025-10-13 20:22:22.666932] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [251] 1760401342666848, 0.599788, -0.0116989, -0.320568, -0.31094, -0.999534, -0.01375, 0.0204462, 0.0179977, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.669650] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [253] 1760401342669538, 0.602478, -0.0116838, -0.320548, -0.31094, -0.999531, -0.013817, 0.0205081, 0.0180429, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.672825] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [254] 1760401342672717, 0.605657, -0.0116838, -0.320548, -0.31094, -0.999531, -0.013817, 0.0205081, 0.0180429, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.675421] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [255] 1760401342675318, 0.608258, -0.0116838, -0.320548, -0.31094, -0.999531, -0.013817, 0.0205081, 0.0180429, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.678255] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [257] 1760401342678136, 0.611076, -0.0116838, -0.320548, -0.31094, -0.999531, -0.013817, 0.0205081, 0.0180429, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.681460] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [258] 1760401342681352, 0.614292, -0.0116893, -0.320558, -0.310935, -0.999535, -0.0137601, 0.0204164, 0.0180026, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.684109] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [259] 1760401342683992, 0.616932, -0.0116893, -0.320558, -0.310935, -0.999535, -0.0137601, 0.0204164, 0.0180026, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.686971] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [260] 1760401342686881, 0.619821, -0.0116893, -0.320558, -0.310935, -0.999535, -0.0137601, 0.0204164, 0.0180026, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.690376] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [262] 1760401342690266, 0.623206, -0.0116993, -0.320564, -0.31094, -0.999535, -0.0137547, 0.0204051, 0.0180134, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.692420] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [263] 1760401342692318, 0.625258, -0.0116993, -0.320564, -0.31094, -0.999535, -0.0137547, 0.0204051, 0.0180134, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:22.695052] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [264] 1760401342694947, 0.627887, -0.0116993, -0.320564, -0.31094, -0.999535, -0.0137547, 0.0204051, 0.0180134, 0, 0, 0, 0, 0, 0, 
