[2025-10-13 20:24:04.288773] [0x0000007fa357c7c0] [MocapTag] [0x000015cf] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:24:35.964775] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14903] 1760401475964649, 31.7237, 0.0855009, -0.373786, -0.578866, -0.961483, -0.00159975, 0.00246001, 0.274848, 0.0965194, -0.0399629, 0.491695, -627.998, -0.336747, 0, 
[2025-10-13 20:24:35.967966] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14904] 1760401475967853, 31.7269, 0.0855009, -0.373786, -0.578866, -0.961483, -0.00159975, 0.00246001, 0.274848, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:35.970599] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14905] 1760401475970483, 31.7295, 0.0855009, -0.373786, -0.578866, -0.961483, -0.00159975, 0.00246001, 0.274848, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:35.973149] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14907] 1760401475973092, 31.7321, 0.0859784, -0.373914, -0.573731, -0.961492, -0.0026518, 0.000804844, 0.274819, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:35.976170] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14908] 1760401475976036, 31.7351, 0.0859784, -0.373914, -0.573731, -0.961492, -0.0026518, 0.000804844, 0.274819, 0.0477582, -0.0128894, 0.513494, 0.293279, -0.260469, 0, 
[2025-10-13 20:24:35.978742] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14909] 1760401475978629, 31.7377, 0.0859784, -0.373914, -0.573731, -0.961492, -0.0026518, 0.000804844, 0.274819, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:35.981534] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14910] 1760401475981417, 31.7404, 0.0865821, -0.374217, -0.568481, -0.96136, -0.00368802, -0.000442297, 0.27527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:35.984474] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14912] 1760401475984356, 31.7434, 0.0865821, -0.374217, -0.568481, -0.96136, -0.00368802, -0.000442297, 0.27527, 0.0603625, -0.0303042, 0.524917, 0.267768, -0.182525, 0.0942707, 
[2025-10-13 20:24:35.986844] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14913] 1760401475986731, 31.7458, 0.0865821, -0.374217, -0.568481, -0.96136, -0.00368802, -0.000442297, 0.27527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:35.990095] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14914] 1760401475989978, 31.749, 0.0865821, -0.374217, -0.568481, -0.96136, -0.00368802, -0.000442297, 0.27527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:35.992645] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14915] 1760401475992533, 31.7516, 0.0866458, -0.374149, -0.563271, -0.961327, -0.00495615, -0.0020672, 0.275358, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:35.995368] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14917] 1760401475995249, 31.7543, 0.0866458, -0.374149, -0.563271, -0.961327, -0.00495615, -0.0020672, 0.275358, 0.00637185, 0.00684346, 0.521046, 0.333309, -0.242508, 0, 
[2025-10-13 20:24:35.998445] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14918] 1760401475998335, 31.7574, 0.0866458, -0.374149, -0.563271, -0.961327, -0.00495615, -0.0020672, 0.275358, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.001554] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14919] 1760401476001438, 31.7605, 0.0872903, -0.374458, -0.558275, -0.961472, -0.00581312, -0.00535179, 0.27479, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.004260] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14921] 1760401476004137, 31.7632, 0.0872903, -0.374458, -0.558275, -0.961472, -0.00581312, -0.00535179, 0.27479, 0.064452, -0.0309088, 0.499555, 0.345254, -0.58514, -0.112796, 
[2025-10-13 20:24:36.006950] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14922] 1760401476006837, 31.7659, 0.0872903, -0.374458, -0.558275, -0.961472, -0.00581312, -0.00535179, 0.27479, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.009809] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14923] 1760401476009700, 31.7687, 0.0872903, -0.374458, -0.558275, -0.961472, -0.00581312, -0.00535179, 0.27479, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.012919] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14924] 1760401476012805, 31.7718, 0.087813, -0.37464, -0.553396, -0.961436, -0.00693243, -0.00804474, 0.274825, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.015387] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14926] 1760401476015270, 31.7743, 0.087813, -0.37464, -0.553396, -0.961436, -0.00693243, -0.00804474, 0.274825, 0.0522736, -0.0182364, 0.487951, 0.363374, -0.456238, 0, 
[2025-10-13 20:24:36.017932] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14927] 1760401476017821, 31.7768, 0.087813, -0.37464, -0.553396, -0.961436, -0.00693243, -0.00804474, 0.274825, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.020539] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14928] 1760401476020421, 31.7794, 0.0882768, -0.374833, -0.548483, -0.961353, -0.008189, -0.0103213, 0.275005, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.023773] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14930] 1760401476023656, 31.7827, 0.0882768, -0.374833, -0.548483, -0.961353, -0.008189, -0.0103213, 0.275005, 0.0463809, -0.0192703, 0.491325, 0.367212, -0.368256, 0.0453234, 
[2025-10-13 20:24:36.025979] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14931] 1760401476025865, 31.7849, 0.0882768, -0.374833, -0.548483, -0.961353, -0.008189, -0.0103213, 0.275005, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.028784] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14932] 1760401476028674, 31.7877, 0.0882768, -0.374833, -0.548483, -0.961353, -0.008189, -0.0103213, 0.275005, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.031611] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14933] 1760401476031489, 31.7905, 0.0884856, -0.375099, -0.543289, -0.960862, -0.00893104, -0.0104841, 0.276685, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.034099] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14935] 1760401476033975, 31.793, 0.0884856, -0.375099, -0.543289, -0.960862, -0.00893104, -0.0104841, 0.276685, 0.0208744, -0.026605, 0.519376, 0.154305, 0, 0.351173, 
[2025-10-13 20:24:36.036728] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14936] 1760401476036615, 31.7956, 0.0884856, -0.375099, -0.543289, -0.960862, -0.00893104, -0.0104841, 0.276685, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.039609] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14937] 1760401476039484, 31.7985, 0.0884856, -0.375099, -0.543289, -0.960862, -0.00893104, -0.0104841, 0.276685, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.042635] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14938] 1760401476042549, 31.8016, 0.089115, -0.375286, -0.538537, -0.960812, -0.0100637, -0.0130193, 0.276711, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.044996] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14940] 1760401476044882, 31.8039, 0.089115, -0.375286, -0.538537, -0.960812, -0.0100637, -0.0130193, 0.276711, 0.0629415, -0.0186746, 0.475192, 0.358272, -0.424399, 0, 
[2025-10-13 20:24:36.047441] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14941] 1760401476047329, 31.8064, 0.089115, -0.375286, -0.538537, -0.960812, -0.0100637, -0.0130193, 0.276711, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.049966] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14942] 1760401476049846, 31.8089, 0.089115, -0.375286, -0.538537, -0.960812, -0.0100637, -0.0130193, 0.276711, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.052559] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14943] 1760401476052467, 31.8115, 0.0897301, -0.375568, -0.533689, -0.960791, -0.0109979, -0.0154289, 0.276625, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.055238] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14945] 1760401476055123, 31.8141, 0.0897301, -0.375568, -0.533689, -0.960791, -0.0109979, -0.0154289, 0.276625, 0.0615091, -0.0282426, 0.484758, 0.31302, -0.411548, 0, 
[2025-10-13 20:24:36.057818] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14946] 1760401476057705, 31.8167, 0.0897301, -0.375568, -0.533689, -0.960791, -0.0109979, -0.0154289, 0.276625, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.060570] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14947] 1760401476060450, 31.8195, 0.0903205, -0.375757, -0.529236, -0.960858, -0.0119594, -0.0182523, 0.276182, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.063347] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14949] 1760401476063275, 31.8223, 0.0903205, -0.375757, -0.529236, -0.960858, -0.0119594, -0.0182523, 0.276182, 0.0590388, -0.0188803, 0.445386, 0.340199, -0.490812, -0.0766397, 
[2025-10-13 20:24:36.066279] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14950] 1760401476066165, 31.8252, 0.0903205, -0.375757, -0.529236, -0.960858, -0.0119594, -0.0182523, 0.276182, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.068711] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14951] 1760401476068599, 31.8276, 0.0903205, -0.375757, -0.529236, -0.960858, -0.0119594, -0.0182523, 0.276182, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.071434] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14952] 1760401476071311, 31.8303, 0.0906971, -0.375939, -0.524161, -0.960665, -0.0127809, -0.018919, 0.276769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.074259] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14954] 1760401476074151, 31.8332, 0.0906971, -0.375939, -0.524161, -0.960665, -0.0127809, -0.018919, 0.276769, 0.0376658, -0.0182182, 0.507492, 0.196695, -0.0805421, 0.127721, 
[2025-10-13 20:24:36.076717] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14955] 1760401476076600, 31.8356, 0.0906971, -0.375939, -0.524161, -0.960665, -0.0127809, -0.018919, 0.276769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.079578] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14956] 1760401476079465, 31.8385, 0.0906971, -0.375939, -0.524161, -0.960665, -0.0127809, -0.018919, 0.276769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.082154] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14957] 1760401476082038, 31.8411, 0.0916322, -0.376323, -0.519524, -0.960737, -0.0131508, -0.021236, 0.276333, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.086150] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14959] 1760401476086032, 31.8451, 0.0916322, -0.376323, -0.519524, -0.960737, -0.0131508, -0.021236, 0.276333, 0.0935091, -0.0383463, 0.463637, 0.198364, -0.426371, -0.0771165, 
[2025-10-13 20:24:36.087405] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14960] 1760401476087294, 31.8463, 0.0916322, -0.376323, -0.519524, -0.960737, -0.0131508, -0.021236, 0.276333, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.090119] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14961] 1760401476090002, 31.849, 0.0916322, -0.376323, -0.519524, -0.960737, -0.0131508, -0.021236, 0.276333, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.093265] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14962] 1760401476093173, 31.8522, 0.0919808, -0.376395, -0.514961, -0.960704, -0.0138744, -0.0222338, 0.276336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.096168] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14964] 1760401476096049, 31.8551, 0.0919808, -0.376395, -0.514961, -0.960704, -0.0138744, -0.0222338, 0.276336, 0.0348608, -0.00722811, 0.456312, 0.19455, -0.151662, 0, 
[2025-10-13 20:24:36.098689] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14965] 1760401476098578, 31.8576, 0.0919808, -0.376395, -0.514961, -0.960704, -0.0138744, -0.0222338, 0.276336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.100770] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14966] 1760401476100650, 31.8597, 0.0924859, -0.376704, -0.509797, -0.960666, -0.013848, -0.0224229, 0.276452, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.103594] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14967] 1760401476103506, 31.8625, 0.0924859, -0.376704, -0.509797, -0.960666, -0.013848, -0.0224229, 0.276452, 0.0505035, -0.0309346, 0.516367, 0, -0.0373334, 0, 
[2025-10-13 20:24:36.106434] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14969] 1760401476106319, 31.8653, 0.0924859, -0.376704, -0.509797, -0.960666, -0.013848, -0.0224229, 0.276452, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.109179] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14970] 1760401476109068, 31.8681, 0.0924859, -0.376704, -0.509797, -0.960666, -0.013848, -0.0224229, 0.276452, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.111660] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14971] 1760401476111545, 31.8706, 0.092992, -0.37699, -0.505003, -0.96067, -0.0137859, -0.0227493, 0.276415, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.114512] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14973] 1760401476114393, 31.8734, 0.092992, -0.37699, -0.505003, -0.96067, -0.0137859, -0.0227493, 0.276415, 0.0506115, -0.0285247, 0.479412, 0, -0.0663124, 0, 
[2025-10-13 20:24:36.116963] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14974] 1760401476116850, 31.8759, 0.092992, -0.37699, -0.505003, -0.96067, -0.0137859, -0.0227493, 0.276415, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.119811] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14975] 1760401476119698, 31.8787, 0.092992, -0.37699, -0.505003, -0.96067, -0.0137859, -0.0227493, 0.276415, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.123229] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14976] 1760401476123145, 31.8822, 0.0935247, -0.377124, -0.500246, -0.960658, -0.0136123, -0.0227341, 0.276466, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.124992] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14978] 1760401476124872, 31.8839, 0.0935247, -0.377124, -0.500246, -0.960658, -0.0136123, -0.0227341, 0.276466, 0.0532692, -0.0134738, 0.475771, 0, 0, 0, 
[2025-10-13 20:24:36.127985] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14979] 1760401476127871, 31.8869, 0.0935247, -0.377124, -0.500246, -0.960658, -0.0136123, -0.0227341, 0.276466, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.130113] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14980] 1760401476129995, 31.889, 0.0942004, -0.377365, -0.495631, -0.960835, -0.0129458, -0.0236574, 0.275805, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.133024] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14982] 1760401476132963, 31.892, 0.0942004, -0.377365, -0.495631, -0.960835, -0.0129458, -0.0236574, 0.275805, 0.067567, -0.0240319, 0.461502, -0.0794888, -0.216951, -0.134182, 
[2025-10-13 20:24:36.136036] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14983] 1760401476135897, 31.8949, 0.0942004, -0.377365, -0.495631, -0.960835, -0.0129458, -0.0236574, 0.275805, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.138444] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14984] 1760401476138322, 31.8973, 0.0942004, -0.377365, -0.495631, -0.960835, -0.0129458, -0.0236574, 0.275805, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.141184] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14985] 1760401476141065, 31.9001, 0.0944945, -0.377537, -0.490647, -0.960717, -0.0127228, -0.0218966, 0.276372, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.143886] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14987] 1760401476143759, 31.9028, 0.0944945, -0.377537, -0.490647, -0.960717, -0.0127228, -0.0218966, 0.276372, 0.0294151, -0.0171966, 0.4984, -0.13845, 0.32826, 0.106943, 
[2025-10-13 20:24:36.146390] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14988] 1760401476146277, 31.9053, 0.0944945, -0.377537, -0.490647, -0.960717, -0.0127228, -0.0218966, 0.276372, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.149053] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14989] 1760401476148940, 31.908, 0.0944945, -0.377537, -0.490647, -0.960717, -0.0127228, -0.0218966, 0.276372, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.152388] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14990] 1760401476152301, 31.9113, 0.095165, -0.377673, -0.486193, -0.960867, -0.0122694, -0.021967, 0.275864, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.154496] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14992] 1760401476154374, 31.9134, 0.095165, -0.377673, -0.486193, -0.960867, -0.0122694, -0.021967, 0.275864, 0.0670494, -0.0136531, 0.445348, -0.0851393, -0.0405252, -0.106907, 
[2025-10-13 20:24:36.156964] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14993] 1760401476156851, 31.9159, 0.095165, -0.377673, -0.486193, -0.960867, -0.0122694, -0.021967, 0.275864, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.159833] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14994] 1760401476159714, 31.9187, 0.095165, -0.377673, -0.486193, -0.960867, -0.0122694, -0.021967, 0.275864, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.162505] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14995] 1760401476162418, 31.9214, 0.0956546, -0.377956, -0.481051, -0.960952, -0.011786, -0.0201991, 0.275725, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.165252] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14997] 1760401476165138, 31.9242, 0.0956546, -0.377956, -0.481051, -0.960952, -0.011786, -0.0201991, 0.275725, 0.0489656, -0.028312, 0.514254, -0.191379, 0.312573, -0.0400126, 
[2025-10-13 20:24:36.167826] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14998] 1760401476167714, 31.9267, 0.0956546, -0.377956, -0.481051, -0.960952, -0.011786, -0.0201991, 0.275725, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.170657] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [14999] 1760401476170541, 31.9296, 0.0961255, -0.378137, -0.47618, -0.960969, -0.011206, -0.0192806, 0.275755, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.173874] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15001] 1760401476173750, 31.9328, 0.0961255, -0.378137, -0.47618, -0.960969, -0.011206, -0.0192806, 0.275755, 0.0470841, -0.0180312, 0.487049, -0.162292, 0.144621, 0, 
[2025-10-13 20:24:36.176537] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15002] 1760401476176421, 31.9354, 0.0961255, -0.378137, -0.47618, -0.960969, -0.011206, -0.0192806, 0.275755, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.178404] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15003] 1760401476178292, 31.9373, 0.0961255, -0.378137, -0.47618, -0.960969, -0.011206, -0.0192806, 0.275755, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.181009] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15004] 1760401476180896, 31.9399, 0.0965233, -0.378282, -0.471467, -0.960994, -0.0107958, -0.0178427, 0.275783, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.183810] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15006] 1760401476183689, 31.9427, 0.0965233, -0.378282, -0.471467, -0.960994, -0.0107958, -0.0178427, 0.275783, 0.0397765, -0.0145376, 0.471336, -0.158381, 0.253832, 0, 
[2025-10-13 20:24:36.186521] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15007] 1760401476186408, 31.9454, 0.0965233, -0.378282, -0.471467, -0.960994, -0.0107958, -0.0178427, 0.275783, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.191046] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15008] 1760401476190927, 31.95, 0.0965233, -0.378282, -0.471467, -0.960994, -0.0107958, -0.0178427, 0.275783, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.192542] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15009] 1760401476192450, 31.9515, 0.0969354, -0.37832, -0.466847, -0.960998, -0.0104666, -0.0162079, 0.275883, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.195243] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15011] 1760401476195127, 31.9542, 0.0969354, -0.37832, -0.466847, -0.960998, -0.0104666, -0.0162079, 0.275883, 0.0412179, -0.00377475, 0.461974, -0.15347, 0.296346, 0, 
[2025-10-13 20:24:36.199685] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15012] 1760401476199560, 31.9586, 0.0969354, -0.37832, -0.466847, -0.960998, -0.0104666, -0.0162079, 0.275883, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.201086] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15013] 1760401476200970, 31.96, 0.0975195, -0.378416, -0.462512, -0.960967, -0.0101512, -0.0149573, 0.276072, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.203561] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15015] 1760401476203506, 31.9625, 0.0975195, -0.378416, -0.462512, -0.960967, -0.0101512, -0.0149573, 0.276072, 0.058403, -0.00957224, 0.433465, -0.129366, 0.223499, 0, 
[2025-10-13 20:24:36.206274] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15016] 1760401476206158, 31.9652, 0.0975195, -0.378416, -0.462512, -0.960967, -0.0101512, -0.0149573, 0.276072, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.208807] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15017] 1760401476208695, 31.9677, 0.0975195, -0.378416, -0.462512, -0.960967, -0.0101512, -0.0149573, 0.276072, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.211620] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15018] 1760401476211493, 31.9705, 0.0977314, -0.378367, -0.457785, -0.961035, -0.00985829, -0.0128681, 0.275952, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.214255] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15020] 1760401476214149, 31.9732, 0.0977314, -0.378367, -0.457785, -0.961035, -0.00985829, -0.0128681, 0.275952, 0.0211982, 0.00481239, 0.472688, -0.172138, 0.385035, 0, 
[2025-10-13 20:24:36.216846] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15021] 1760401476216731, 31.9758, 0.0977314, -0.378367, -0.457785, -0.961035, -0.00985829, -0.0128681, 0.275952, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.219509] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15022] 1760401476219382, 31.9784, 0.0983828, -0.378455, -0.453671, -0.961157, -0.00936475, -0.0120555, 0.275578, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.222428] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15023] 1760401476222309, 31.9813, 0.0983828, -0.378455, -0.453671, -0.961157, -0.00936475, -0.0120555, 0.275578, 0.0651328, -0.00877443, 0.41145, -0.140524, 0.127967, -0.0816286, 
[2025-10-13 20:24:36.224974] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15025] 1760401476224853, 31.9839, 0.0983828, -0.378455, -0.453671, -0.961157, -0.00936475, -0.0120555, 0.275578, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.228125] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15026] 1760401476228010, 31.987, 0.0983828, -0.378455, -0.453671, -0.961157, -0.00936475, -0.0120555, 0.275578, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.230109] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15027] 1760401476229990, 31.989, 0.0986295, -0.378469, -0.449038, -0.961196, -0.00868953, -0.0099732, 0.275548, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.232894] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15029] 1760401476232837, 31.9919, 0.0986295, -0.378469, -0.449038, -0.961196, -0.00868953, -0.0099732, 0.275548, 0.0246757, 0, 0.463253, -0.244784, 0.362992, 0, 
[2025-10-13 20:24:36.235493] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15030] 1760401476235380, 31.9944, 0.0986295, -0.378469, -0.449038, -0.961196, -0.00868953, -0.0099732, 0.275548, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.238184] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15031] 1760401476238075, 31.9971, 0.0986295, -0.378469, -0.449038, -0.961196, -0.00868953, -0.0099732, 0.275548, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:36.240958] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [15032] 1760401476240844, 31.9999, 0.0990346, -0.378494, -0.444779, -0.961307, -0.00804295, -0.00860119, 0.275227, 0, 0, 0, 0, 0, 0, 
