[2025-10-13 20:36:43.858787] [0x0000007f980be7c0] [MocapTag] [0x00000f53] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:37:14.718843] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14482] 1760402234718737, 30.9072, 0.0974741, -0.329916, -1.0391, -0.954242, -0.0112517, 0.00425875, 0.298793, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.722110] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14483] 1760402234721986, 30.9104, 0.0974741, -0.329916, -1.0391, -0.954242, -0.0112517, 0.00425875, 0.298793, -0.0447572, -0.0536152, 0.473539, 0, 0.0602476, 0, 
[2025-10-13 20:37:14.724339] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14485] 1760402234724219, 30.9127, 0.0974741, -0.329916, -1.0391, -0.954242, -0.0112517, 0.00425875, 0.298793, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.727073] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14486] 1760402234726964, 30.9154, 0.0974741, -0.329916, -1.0391, -0.954242, -0.0112517, 0.00425875, 0.298793, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.729633] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14487] 1760402234729515, 30.918, 0.0969728, -0.330357, -1.03432, -0.954233, -0.0113677, 0.00429423, 0.298817, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.732850] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14488] 1760402234732761, 30.9212, 0.0969728, -0.330357, -1.03432, -0.954233, -0.0113677, 0.00429423, 0.298817, -0.0501298, -0.0440722, 0.478799, 0, 0, 0, 
[2025-10-13 20:37:14.735563] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14490] 1760402234735442, 30.9239, 0.0969728, -0.330357, -1.03432, -0.954233, -0.0113677, 0.00429423, 0.298817, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.738186] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14491] 1760402234738074, 30.9265, 0.0966467, -0.33075, -1.02951, -0.954101, -0.0118462, 0.00505924, 0.299206, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.741063] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14492] 1760402234740945, 30.9294, 0.0966467, -0.33075, -1.02951, -0.954101, -0.0118462, 0.00505924, 0.299206, -0.0326183, -0.0393551, 0.480377, 0.0449657, 0.175408, 0.0800967, 
[2025-10-13 20:37:14.743568] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14493] 1760402234743478, 30.9319, 0.0966467, -0.33075, -1.02951, -0.954101, -0.0118462, 0.00505924, 0.299206, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.747253] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14495] 1760402234747139, 30.9356, 0.0966467, -0.33075, -1.02951, -0.954101, -0.0118462, 0.00505924, 0.299206, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.751392] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14496] 1760402234751276, 30.9397, 0.095949, -0.331285, -1.02459, -0.954215, -0.0115778, 0.00477693, 0.298859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.752869] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14497] 1760402234752778, 30.9412, 0.095949, -0.331285, -1.02459, -0.954215, -0.0115778, 0.00477693, 0.298859, -0.0697691, -0.0534665, 0.491888, 0, -0.0706378, -0.0721931, 
[2025-10-13 20:37:14.755662] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14499] 1760402234755480, 30.9439, 0.095949, -0.331285, -1.02459, -0.954215, -0.0115778, 0.00477693, 0.298859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.758047] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14500] 1760402234757931, 30.9464, 0.0951945, -0.331868, -1.01964, -0.954437, -0.0111099, 0.00420142, 0.298176, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.761906] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14501] 1760402234761786, 30.9502, 0.0951945, -0.331868, -1.01964, -0.954437, -0.0111099, 0.00420142, 0.298176, -0.0754476, -0.0582771, 0.495824, -0.0538826, -0.139149, -0.141799, 
[2025-10-13 20:37:14.763837] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14503] 1760402234763717, 30.9522, 0.0951945, -0.331868, -1.01964, -0.954437, -0.0111099, 0.00420142, 0.298176, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.766815] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14504] 1760402234766652, 30.9551, 0.0951945, -0.331868, -1.01964, -0.954437, -0.0111099, 0.00420142, 0.298176, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.768749] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14505] 1760402234768642, 30.9571, 0.0947371, -0.332331, -1.01468, -0.954451, -0.0112079, 0.00434369, 0.298125, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.771730] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14506] 1760402234771609, 30.9601, 0.0947371, -0.332331, -1.01468, -0.954451, -0.0112079, 0.00434369, 0.298125, -0.0457435, -0.0463554, 0.495539, 0, 0, 0, 
[2025-10-13 20:37:14.774349] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14508] 1760402234774244, 30.9627, 0.0947371, -0.332331, -1.01468, -0.954451, -0.0112079, 0.00434369, 0.298125, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.776990] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14509] 1760402234776871, 30.9653, 0.0942583, -0.33281, -1.00967, -0.954419, -0.0114744, 0.00454839, 0.298214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.780300] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14510] 1760402234780183, 30.9686, 0.0942583, -0.33281, -1.00967, -0.954419, -0.0114744, 0.00454839, 0.298214, -0.0478714, -0.0479214, 0.501512, 0.0385523, 0.0551496, 0, 
[2025-10-13 20:37:14.782338] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14511] 1760402234782221, 30.9707, 0.0942583, -0.33281, -1.00967, -0.954419, -0.0114744, 0.00454839, 0.298214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.785115] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14513] 1760402234784996, 30.9735, 0.0942583, -0.33281, -1.00967, -0.954419, -0.0114744, 0.00454839, 0.298214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.787761] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14514] 1760402234787651, 30.9761, 0.093729, -0.333294, -1.00462, -0.954393, -0.0116327, 0.00450586, 0.298293, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.790392] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14515] 1760402234790271, 30.9787, 0.093729, -0.333294, -1.00462, -0.954393, -0.0116327, 0.00450586, 0.298293, -0.0529322, -0.048367, 0.50474, 0, 0, 0, 
[2025-10-13 20:37:14.792867] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14516] 1760402234792752, 30.9812, 0.093729, -0.333294, -1.00462, -0.954393, -0.0116327, 0.00450586, 0.298293, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.796292] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14518] 1760402234796179, 30.9846, 0.093729, -0.333294, -1.00462, -0.954393, -0.0116327, 0.00450586, 0.298293, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.798186] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14519] 1760402234798069, 30.9865, 0.0934987, -0.333673, -0.999601, -0.954261, -0.0121327, 0.00524906, 0.298681, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.801516] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14520] 1760402234801400, 30.9899, 0.0934987, -0.333673, -0.999601, -0.954261, -0.0121327, 0.00524906, 0.298681, -0.0230357, -0.0378733, 0.501646, 0.0504494, 0.172514, 0.0797749, 
[2025-10-13 20:37:14.803843] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14522] 1760402234803735, 30.9922, 0.0934987, -0.333673, -0.999601, -0.954261, -0.0121327, 0.00524906, 0.298681, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.806425] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14523] 1760402234806311, 30.9948, 0.0934987, -0.333673, -0.999601, -0.954261, -0.0121327, 0.00524906, 0.298681, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.809721] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14524] 1760402234809615, 30.9981, 0.0932584, -0.334029, -0.994534, -0.954156, -0.0127434, 0.0058402, 0.298983, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.812216] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14525] 1760402234812097, 31.0006, 0.0932584, -0.334029, -0.994534, -0.954156, -0.0127434, 0.0058402, 0.298983, -0.0240261, -0.0356182, 0.506738, 0.0807047, 0.149974, 0.0616372, 
[2025-10-13 20:37:14.814179] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14527] 1760402234814059, 31.0025, 0.0932584, -0.334029, -0.994534, -0.954156, -0.0127434, 0.0058402, 0.298983, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.817202] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14528] 1760402234817088, 31.0055, 0.0924028, -0.334615, -0.98932, -0.95449, -0.0121226, 0.00472667, 0.29796, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.820973] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14529] 1760402234820849, 31.0093, 0.0924028, -0.334615, -0.98932, -0.95449, -0.0121226, 0.00472667, 0.29796, -0.0855581, -0.0585496, 0.521383, -0.050211, -0.251821, -0.212073, 
[2025-10-13 20:37:14.822668] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14530] 1760402234822551, 31.011, 0.0924028, -0.334615, -0.98932, -0.95449, -0.0121226, 0.00472667, 0.29796, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.825292] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14532] 1760402234825180, 31.0136, 0.0924028, -0.334615, -0.98932, -0.95449, -0.0121226, 0.00472667, 0.29796, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.828177] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14533] 1760402234828065, 31.0165, 0.0919627, -0.335077, -0.984117, -0.95452, -0.0123577, 0.004799, 0.297853, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.830807] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14534] 1760402234830689, 31.0191, 0.0919627, -0.335077, -0.984117, -0.95452, -0.0123577, 0.004799, 0.297853, -0.0440113, -0.0462098, 0.520313, 0.0407696, 0, 0, 
[2025-10-13 20:37:14.833426] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14535] 1760402234833310, 31.0218, 0.0919627, -0.335077, -0.984117, -0.95452, -0.0123577, 0.004799, 0.297853, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.836170] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14537] 1760402234836057, 31.0245, 0.0919627, -0.335077, -0.984117, -0.95452, -0.0123577, 0.004799, 0.297853, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.838602] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14538] 1760402234838495, 31.0269, 0.091537, -0.335568, -0.978875, -0.954494, -0.0125102, 0.00479581, 0.29793, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.842221] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14539] 1760402234842095, 31.0306, 0.091537, -0.335568, -0.978875, -0.954494, -0.0125102, 0.00479581, 0.29793, -0.0425668, -0.0490942, 0.524185, 0, 0, 0, 
[2025-10-13 20:37:14.845394] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14541] 1760402234845280, 31.0337, 0.091537, -0.335568, -0.978875, -0.954494, -0.0125102, 0.00479581, 0.29793, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.847495] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14542] 1760402234847373, 31.0358, 0.0914203, -0.335901, -0.973639, -0.954251, -0.0132727, 0.00564159, 0.29866, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.850630] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14543] 1760402234850514, 31.039, 0.0914203, -0.335901, -0.973639, -0.954251, -0.0132727, 0.00564159, 0.29866, -0.0116784, -0.0333224, 0.52357, 0.0938177, 0.208589, 0.150704, 
[2025-10-13 20:37:14.853725] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14545] 1760402234853628, 31.0421, 0.0914203, -0.335901, -0.973639, -0.954251, -0.0132727, 0.00564159, 0.29866, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.855920] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14546] 1760402234855807, 31.0443, 0.0914203, -0.335901, -0.973639, -0.954251, -0.0132727, 0.00564159, 0.29866, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.858865] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14547] 1760402234858756, 31.0472, 0.091183, -0.336299, -0.96836, -0.954131, -0.013722, 0.00635175, 0.299008, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.861742] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14548] 1760402234861628, 31.0501, 0.091183, -0.336299, -0.96836, -0.954131, -0.013722, 0.00635175, 0.299008, -0.0237297, -0.0397785, 0.527986, 0.0426292, 0.163202, 0.0713646, 
[2025-10-13 20:37:14.865047] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14550] 1760402234864933, 31.0534, 0.091183, -0.336299, -0.96836, -0.954131, -0.013722, 0.00635175, 0.299008, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.866801] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14551] 1760402234866649, 31.0551, 0.0903902, -0.336893, -0.962924, -0.954482, -0.0130406, 0.00548733, 0.297931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.869674] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14552] 1760402234869561, 31.058, 0.0903902, -0.336893, -0.962924, -0.954482, -0.0130406, 0.00548733, 0.297931, -0.0792768, -0.0594576, 0.543539, -0.0763416, -0.208159, -0.223458, 
[2025-10-13 20:37:14.872944] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14553] 1760402234872859, 31.0613, 0.0903902, -0.336893, -0.962924, -0.954482, -0.0130406, 0.00548733, 0.297931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.875963] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14555] 1760402234875850, 31.0643, 0.0903902, -0.336893, -0.962924, -0.954482, -0.0130406, 0.00548733, 0.297931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.878228] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14556] 1760402234878123, 31.0666, 0.0900227, -0.337343, -0.957516, -0.954566, -0.0131219, 0.00582505, 0.297653, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.881214] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14557] 1760402234881097, 31.0696, 0.0900227, -0.337343, -0.957516, -0.954566, -0.0131219, 0.00582505, 0.297653, -0.0367441, -0.0449948, 0.54078, 0, 0.0686919, -0.0588775, 
[2025-10-13 20:37:14.883661] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14558] 1760402234883562, 31.072, 0.0900227, -0.337343, -0.957516, -0.954566, -0.0131219, 0.00582505, 0.297653, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.886831] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14560] 1760402234886677, 31.0751, 0.0900227, -0.337343, -0.957516, -0.954566, -0.0131219, 0.00582505, 0.297653, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.889436] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14561] 1760402234889322, 31.0778, 0.0896669, -0.337816, -0.95207, -0.954612, -0.0130369, 0.00607332, 0.297505, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.892005] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14562] 1760402234891889, 31.0803, 0.0896669, -0.337816, -0.95207, -0.954612, -0.0130369, 0.00607332, 0.297505, -0.0355873, -0.0473212, 0.54461, 0, 0.0420159, 0, 
[2025-10-13 20:37:14.894607] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14564] 1760402234894493, 31.0829, 0.0896669, -0.337816, -0.95207, -0.954612, -0.0130369, 0.00607332, 0.297505, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.897388] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14565] 1760402234897280, 31.0857, 0.08959, -0.338161, -0.94667, -0.954425, -0.0136521, 0.00707202, 0.298054, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.900300] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14566] 1760402234900183, 31.0886, 0.08959, -0.338161, -0.94667, -0.954425, -0.0136521, 0.00707202, 0.298054, -0.00768349, -0.0344587, 0.540011, 0.0568628, 0.228561, 0.112796, 
[2025-10-13 20:37:14.903049] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14567] 1760402234902959, 31.0914, 0.08959, -0.338161, -0.94667, -0.954425, -0.0136521, 0.00707202, 0.298054, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.905940] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14569] 1760402234905826, 31.0943, 0.08959, -0.338161, -0.94667, -0.954425, -0.0136521, 0.00707202, 0.298054, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.908149] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14570] 1760402234908035, 31.0965, 0.08929, -0.338587, -0.941159, -0.954383, -0.0137183, 0.0073738, 0.298179, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.911029] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14571] 1760402234910907, 31.0994, 0.08929, -0.338587, -0.941159, -0.954383, -0.0137183, 0.0073738, 0.298179, -0.0300073, -0.0426065, 0.551113, 0, 0.0618495, 0, 
[2025-10-13 20:37:14.913507] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14573] 1760402234913360, 31.1018, 0.08929, -0.338587, -0.941159, -0.954383, -0.0137183, 0.0073738, 0.298179, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.916168] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14574] 1760402234916048, 31.1045, 0.08929, -0.338587, -0.941159, -0.954383, -0.0137183, 0.0073738, 0.298179, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.919154] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14575] 1760402234919045, 31.1075, 0.0888409, -0.339073, -0.935617, -0.954463, -0.0133753, 0.00728119, 0.297939, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.922158] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14576] 1760402234922041, 31.1105, 0.0888409, -0.339073, -0.935617, -0.954463, -0.0133753, 0.00728119, 0.297939, -0.0449081, -0.0486131, 0.55419, -0.0594378, -0.0386704, -0.0496328, 
[2025-10-13 20:37:14.924775] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14578] 1760402234924650, 31.1131, 0.0888409, -0.339073, -0.935617, -0.954463, -0.0133753, 0.00728119, 0.297939, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.927309] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14579] 1760402234927195, 31.1156, 0.0881903, -0.339559, -0.929968, -0.954726, -0.0126377, 0.00643929, 0.297147, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.930024] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14580] 1760402234929901, 31.1184, 0.0881903, -0.339559, -0.929968, -0.954726, -0.0126377, 0.00643929, 0.297147, -0.0650609, -0.0485532, 0.564934, -0.0890732, -0.206375, -0.163865, 
[2025-10-13 20:37:14.933771] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14582] 1760402234933662, 31.1221, 0.0881903, -0.339559, -0.929968, -0.954726, -0.0126377, 0.00643929, 0.297147, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.937807] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14583] 1760402234937693, 31.1261, 0.0881903, -0.339559, -0.929968, -0.954726, -0.0126377, 0.00643929, 0.297147, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.939346] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14584] 1760402234939242, 31.1277, 0.087885, -0.33999, -0.924345, -0.954818, -0.0124002, 0.00654113, 0.296861, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.942339] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14585] 1760402234942227, 31.1307, 0.087885, -0.33999, -0.924345, -0.954818, -0.0124002, 0.00654113, 0.296861, -0.0305233, -0.0431071, 0.562304, -0.050807, 0, -0.0594795, 
[2025-10-13 20:37:14.945046] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14587] 1760402234944932, 31.1334, 0.087885, -0.33999, -0.924345, -0.954818, -0.0124002, 0.00654113, 0.296861, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.949184] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14588] 1760402234949059, 31.1375, 0.0876014, -0.3404, -0.918735, -0.954912, -0.0122753, 0.00657647, 0.296562, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.950712] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14589] 1760402234950593, 31.139, 0.0876014, -0.3404, -0.918735, -0.954912, -0.0122753, 0.00657647, 0.296562, -0.0283632, -0.0410302, 0.560971, 0, 0, -0.0625372, 
[2025-10-13 20:37:14.953167] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14590] 1760402234953081, 31.1415, 0.0876014, -0.3404, -0.918735, -0.954912, -0.0122753, 0.00657647, 0.296562, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.955920] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14592] 1760402234955805, 31.1443, 0.0876014, -0.3404, -0.918735, -0.954912, -0.0122753, 0.00657647, 0.296562, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.958571] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14593] 1760402234958456, 31.1469, 0.087467, -0.340764, -0.913121, -0.954814, -0.0125358, 0.00698139, 0.296857, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.961412] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14594] 1760402234961296, 31.1498, 0.087467, -0.340764, -0.913121, -0.954814, -0.0125358, 0.00698139, 0.296857, -0.0134363, -0.0363636, 0.561368, 0, 0.0934025, 0.0609577, 
[2025-10-13 20:37:14.964698] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14596] 1760402234964578, 31.153, 0.087467, -0.340764, -0.913121, -0.954814, -0.0125358, 0.00698139, 0.296857, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.966812] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14597] 1760402234966672, 31.1551, 0.087467, -0.340764, -0.913121, -0.954814, -0.0125358, 0.00698139, 0.296857, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.969354] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14598] 1760402234969249, 31.1577, 0.0883042, -0.341953, -0.907485, -0.954561, -0.0123997, 0.010469, 0.297573, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.972306] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14599] 1760402234972185, 31.1606, 0.0883042, -0.341953, -0.907485, -0.954561, -0.0123997, 0.010469, 0.297573, 0.0837169, -0.118883, 0.563615, -0.234985, 0.659363, 0.148547, 
[2025-10-13 20:37:14.974858] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14601] 1760402234974746, 31.1632, 0.0883042, -0.341953, -0.907485, -0.954561, -0.0123997, 0.010469, 0.297573, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.977539] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14602] 1760402234977420, 31.1659, 0.0880098, -0.342351, -0.901756, -0.954547, -0.0123722, 0.0104676, 0.29762, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.980426] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14603] 1760402234980303, 31.1688, 0.0880098, -0.342351, -0.901756, -0.954547, -0.0123722, 0.0104676, 0.29762, -0.0294429, -0.0398963, 0.572972, 0, 0, 0, 
[2025-10-13 20:37:14.982800] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14604] 1760402234982712, 31.1712, 0.0880098, -0.342351, -0.901756, -0.954547, -0.0123722, 0.0104676, 0.29762, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.985737] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14606] 1760402234985620, 31.1741, 0.0880098, -0.342351, -0.901756, -0.954547, -0.0123722, 0.0104676, 0.29762, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.988298] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14607] 1760402234988187, 31.1766, 0.0875239, -0.343032, -0.896071, -0.954832, -0.0115643, 0.0101115, 0.29675, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.993217] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14609] 1760402234993127, 31.1816, 0.0875239, -0.343032, -0.896071, -0.954832, -0.0115643, 0.0101115, 0.29675, -0.0485839, -0.0680871, 0.568404, -0.130749, -0.117545, -0.180376, 
[2025-10-13 20:37:14.993874] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14610] 1760402234993753, 31.1822, 0.0875239, -0.343032, -0.896071, -0.954832, -0.0115643, 0.0101115, 0.29675, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.996281] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14611] 1760402234996168, 31.1846, 0.0875239, -0.343032, -0.896071, -0.954832, -0.0115643, 0.0101115, 0.29675, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:14.999115] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [14612] 1760402234999003, 31.1875, 0.087378, -0.343217, -0.890279, -0.954765, -0.0121784, 0.0102965, 0.296933, 0, 0, 0, 0, 0, 0, 
