[2025-10-13 20:19:49.841174] [0x0000007f7ff327c0] [MocapTag] [0x00000e4e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:20:18.764775] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13629] 1760401218764713, 28.9721, 0.117483, -0.344968, -1.25216, -0.953029, -0.0104654, 0.00921123, 0.302559, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.767410] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13630] 1760401218767298, 28.9747, 0.117483, -0.344968, -1.25216, -0.953029, -0.0104654, 0.00921123, 0.302559, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.770020] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13631] 1760401218769914, 28.9773, 0.116874, -0.345075, -1.25224, -0.953055, -0.0104539, 0.00936202, 0.302471, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.773046] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13632] 1760401218772929, 28.9803, 0.116874, -0.345075, -1.25224, -0.953055, -0.0104539, 0.00936202, 0.302471, -0.0609016, -0.0107377, -0.00784572, 0, 0, 0, 
[2025-10-13 20:20:18.775448] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13633] 1760401218775360, 28.9827, 0.116874, -0.345075, -1.25224, -0.953055, -0.0104539, 0.00936202, 0.302471, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.778202] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13635] 1760401218778088, 28.9855, 0.116874, -0.345075, -1.25224, -0.953055, -0.0104539, 0.00936202, 0.302471, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.780637] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13636] 1760401218780532, 28.9879, 0.116328, -0.345186, -1.25231, -0.953055, -0.0105383, 0.00957179, 0.302463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.784587] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13637] 1760401218784499, 28.9919, 0.116328, -0.345186, -1.25231, -0.953055, -0.0105383, 0.00957179, 0.302463, -0.0545381, -0.0110777, -0.0071015, 0, 0.045082, 0, 
[2025-10-13 20:20:18.786239] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13639] 1760401218786122, 28.9935, 0.116328, -0.345186, -1.25231, -0.953055, -0.0105383, 0.00957179, 0.302463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.788961] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13640] 1760401218788834, 28.9962, 0.116328, -0.345186, -1.25231, -0.953055, -0.0105383, 0.00957179, 0.302463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.791438] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13641] 1760401218791322, 28.9987, 0.115376, -0.345499, -1.25231, -0.953411, -0.00970283, 0.00856697, 0.301398, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.794232] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13642] 1760401218794146, 29.0015, 0.115376, -0.345499, -1.25231, -0.953411, -0.00970283, 0.00856697, 0.301398, -0.0952568, -0.0313647, 0, -0.0960588, -0.243592, -0.221872, 
[2025-10-13 20:20:18.796953] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13644] 1760401218796840, 29.0042, 0.115376, -0.345499, -1.25231, -0.953411, -0.00970283, 0.00856697, 0.301398, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.799546] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13645] 1760401218799440, 29.0068, 0.114795, -0.345599, -1.25238, -0.9534, -0.00985474, 0.00883746, 0.30142, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.802645] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13646] 1760401218802525, 29.0099, 0.114795, -0.345599, -1.25238, -0.9534, -0.00985474, 0.00883746, 0.30142, -0.0580824, -0.0099672, -0.00663856, 0, 0.0607744, 0, 
[2025-10-13 20:20:18.805341] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13648] 1760401218805254, 29.0126, 0.114795, -0.345599, -1.25238, -0.9534, -0.00985474, 0.00883746, 0.30142, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.808075] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13649] 1760401218807960, 29.0153, 0.114795, -0.345599, -1.25238, -0.9534, -0.00985474, 0.00883746, 0.30142, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.810698] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13650] 1760401218810587, 29.018, 0.114642, -0.345527, -1.25248, -0.953049, -0.0108089, 0.0102247, 0.30245, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.814600] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13651] 1760401218814513, 29.0219, 0.114642, -0.345527, -1.25248, -0.953049, -0.0108089, 0.0102247, 0.30245, -0.0152898, 0.00720491, -0.0101046, 0.0956059, 0.323647, 0.214189, 
[2025-10-13 20:20:18.816774] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13653] 1760401218816661, 29.024, 0.114642, -0.345527, -1.25248, -0.953049, -0.0108089, 0.0102247, 0.30245, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.819148] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13654] 1760401218819041, 29.0264, 0.114086, -0.34562, -1.25255, -0.95311, -0.0107448, 0.0104367, 0.302252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.821941] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13655] 1760401218821822, 29.0292, 0.114086, -0.34562, -1.25255, -0.95311, -0.0107448, 0.0104367, 0.302252, -0.0555908, -0.00926701, -0.00679307, 0, 0.0362471, -0.0414193, 
[2025-10-13 20:20:18.824590] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13656] 1760401218824489, 29.0319, 0.114086, -0.34562, -1.25255, -0.95311, -0.0107448, 0.0104367, 0.302252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.828572] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13658] 1760401218828462, 29.0358, 0.114086, -0.34562, -1.25255, -0.95311, -0.0107448, 0.0104367, 0.302252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.829782] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13659] 1760401218829670, 29.0371, 0.113543, -0.345702, -1.25259, -0.953132, -0.0108048, 0.0107115, 0.302173, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.832355] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13660] 1760401218832239, 29.0396, 0.113543, -0.345702, -1.25259, -0.953132, -0.0108048, 0.0107115, 0.302173, -0.05436, -0.00821023, -0.00428688, 0, 0.0559103, 0, 
[2025-10-13 20:20:18.834925] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13661] 1760401218834839, 29.0422, 0.113543, -0.345702, -1.25259, -0.953132, -0.0108048, 0.0107115, 0.302173, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.837768] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13663] 1760401218837655, 29.045, 0.113543, -0.345702, -1.25259, -0.953132, -0.0108048, 0.0107115, 0.302173, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.840152] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13664] 1760401218840045, 29.0474, 0.113018, -0.345844, -1.25268, -0.953145, -0.010766, 0.0110123, 0.30212, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.843051] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13665] 1760401218842934, 29.0503, 0.113018, -0.345844, -1.25268, -0.953145, -0.010766, 0.0110123, 0.30212, -0.0524256, -0.0142034, -0.00840265, 0, 0.0549287, 0, 
[2025-10-13 20:20:18.845419] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13666] 1760401218845320, 29.0527, 0.113018, -0.345844, -1.25268, -0.953145, -0.010766, 0.0110123, 0.30212, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.848093] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13668] 1760401218847979, 29.0554, 0.113018, -0.345844, -1.25268, -0.953145, -0.010766, 0.0110123, 0.30212, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.850530] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13669] 1760401218850422, 29.0578, 0.112445, -0.345899, -1.2527, -0.953172, -0.0108711, 0.0111166, 0.302027, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.853341] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13670] 1760401218853217, 29.0606, 0.112445, -0.345899, -1.2527, -0.953172, -0.0108711, 0.0111166, 0.302027, -0.0573766, -0.00549262, -0.00212285, 0, 0, 0, 
[2025-10-13 20:20:18.855942] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13672] 1760401218855860, 29.0632, 0.112445, -0.345899, -1.2527, -0.953172, -0.0108711, 0.0111166, 0.302027, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.858610] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13673] 1760401218858490, 29.0659, 0.112445, -0.345899, -1.2527, -0.953172, -0.0108711, 0.0111166, 0.302027, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.861074] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13674] 1760401218860962, 29.0683, 0.111472, -0.346205, -1.25269, -0.95355, -0.00996999, 0.0102152, 0.300898, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.863569] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13675] 1760401218863451, 29.0708, 0.111472, -0.346205, -1.25269, -0.95355, -0.00996999, 0.0102152, 0.300898, -0.0972768, -0.0306136, 0, -0.114393, -0.227835, -0.23514, 
[2025-10-13 20:20:18.866425] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13677] 1760401218866309, 29.0737, 0.111472, -0.346205, -1.25269, -0.95355, -0.00996999, 0.0102152, 0.300898, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.868900] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13678] 1760401218868797, 29.0762, 0.111355, -0.346117, -1.25279, -0.953229, -0.0109398, 0.0115607, 0.301829, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.871679] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13679] 1760401218871561, 29.0789, 0.111355, -0.346117, -1.25279, -0.953229, -0.0109398, 0.0115607, 0.301829, -0.0116735, 0.00875785, -0.0103769, 0.10128, 0.316389, 0.193399, 
[2025-10-13 20:20:18.874557] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13680] 1760401218874456, 29.0818, 0.111355, -0.346117, -1.25279, -0.953229, -0.0109398, 0.0115607, 0.301829, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.877322] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13682] 1760401218877208, 29.0846, 0.111355, -0.346117, -1.25279, -0.953229, -0.0109398, 0.0115607, 0.301829, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.879884] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13683] 1760401218879767, 29.0872, 0.110778, -0.346212, -1.25283, -0.953273, -0.0109843, 0.0116296, 0.301685, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.882635] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13684] 1760401218882519, 29.0899, 0.110778, -0.346212, -1.25283, -0.953273, -0.0109843, 0.0116296, 0.301685, -0.0576827, -0.00948474, -0.0035888, 0, 0, 0, 
[2025-10-13 20:20:18.885193] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13685] 1760401218885106, 29.0925, 0.110778, -0.346212, -1.25283, -0.953273, -0.0109843, 0.0116296, 0.301685, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.887850] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13687] 1760401218887737, 29.0951, 0.110778, -0.346212, -1.25283, -0.953273, -0.0109843, 0.0116296, 0.301685, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.890534] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13688] 1760401218890428, 29.0978, 0.11024, -0.346284, -1.25288, -0.953289, -0.011119, 0.0117396, 0.301628, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.894664] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13689] 1760401218894571, 29.102, 0.11024, -0.346284, -1.25288, -0.953289, -0.011119, 0.0117396, 0.301628, -0.0538019, -0.00720087, -0.00568696, 0, 0, 0, 
[2025-10-13 20:20:18.895834] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13691] 1760401218895713, 29.1031, 0.11024, -0.346284, -1.25288, -0.953289, -0.011119, 0.0117396, 0.301628, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.898326] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13692] 1760401218898212, 29.1056, 0.11024, -0.346284, -1.25288, -0.953289, -0.011119, 0.0117396, 0.301628, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.900833] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13693] 1760401218900707, 29.1081, 0.109708, -0.346364, -1.25293, -0.953301, -0.0111721, 0.0118364, 0.301582, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.903531] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13694] 1760401218903413, 29.1108, 0.109708, -0.346364, -1.25293, -0.953301, -0.0111721, 0.0118364, 0.301582, -0.0532754, -0.00793051, -0.00415505, 0, 0, 0, 
[2025-10-13 20:20:18.906508] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13696] 1760401218906397, 29.1138, 0.109708, -0.346364, -1.25293, -0.953301, -0.0111721, 0.0118364, 0.301582, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.908553] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13697] 1760401218908444, 29.1158, 0.109708, -0.346364, -1.25293, -0.953301, -0.0111721, 0.0118364, 0.301582, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.911780] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13698] 1760401218911679, 29.1191, 0.109217, -0.346436, -1.25295, -0.953332, -0.0111505, 0.0119714, 0.301482, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.914267] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13699] 1760401218914177, 29.1216, 0.109217, -0.346436, -1.25295, -0.953332, -0.0111505, 0.0119714, 0.301482, -0.0490891, -0.00728411, -0.00254416, 0, 0, 0, 
[2025-10-13 20:20:18.916755] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13701] 1760401218916640, 29.124, 0.109217, -0.346436, -1.25295, -0.953332, -0.0111505, 0.0119714, 0.301482, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.920279] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13702] 1760401218920171, 29.1276, 0.108708, -0.346513, -1.25301, -0.953337, -0.0111903, 0.011945, 0.301464, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.922379] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13703] 1760401218922261, 29.1296, 0.108708, -0.346513, -1.25301, -0.953337, -0.0111903, 0.011945, 0.301464, -0.0508571, -0.00765677, -0.00553535, 0, 0, 0, 
[2025-10-13 20:20:18.924767] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13704] 1760401218924676, 29.1321, 0.108708, -0.346513, -1.25301, -0.953337, -0.0111903, 0.011945, 0.301464, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.927453] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13706] 1760401218927338, 29.1347, 0.108708, -0.346513, -1.25301, -0.953337, -0.0111903, 0.011945, 0.301464, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.930095] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13707] 1760401218929978, 29.1374, 0.108174, -0.346664, -1.2531, -0.953365, -0.0112421, 0.0119967, 0.301373, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.932937] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13708] 1760401218932819, 29.1402, 0.108174, -0.346664, -1.2531, -0.953365, -0.0112421, 0.0119967, 0.301373, -0.0534135, -0.015133, -0.00944153, 0, 0, 0, 
[2025-10-13 20:20:18.936065] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13710] 1760401218935917, 29.1433, 0.108174, -0.346664, -1.2531, -0.953365, -0.0112421, 0.0119967, 0.301373, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.938598] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13711] 1760401218938485, 29.1459, 0.108174, -0.346664, -1.2531, -0.953365, -0.0112421, 0.0119967, 0.301373, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.941072] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13712] 1760401218940945, 29.1483, 0.107605, -0.346783, -1.25316, -0.953404, -0.0112535, 0.0120556, 0.301244, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.943762] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13713] 1760401218943647, 29.151, 0.107605, -0.346783, -1.25316, -0.953404, -0.0112535, 0.0120556, 0.301244, -0.0568492, -0.0119003, -0.00583819, 0, 0, 0, 
[2025-10-13 20:20:18.946251] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13715] 1760401218946139, 29.1535, 0.107605, -0.346783, -1.25316, -0.953404, -0.0112535, 0.0120556, 0.301244, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.948836] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13716] 1760401218948725, 29.1561, 0.107013, -0.346875, -1.25322, -0.953479, -0.0111753, 0.011906, 0.301016, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.952112] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13717] 1760401218951990, 29.1594, 0.107013, -0.346875, -1.25322, -0.953479, -0.0111753, 0.011906, 0.301016, -0.059214, -0.00919263, -0.00624064, 0, 0, -0.0476897, 
[2025-10-13 20:20:18.954563] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13718] 1760401218954465, 29.1619, 0.107013, -0.346875, -1.25322, -0.953479, -0.0111753, 0.011906, 0.301016, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.957213] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13720] 1760401218957099, 29.1645, 0.107013, -0.346875, -1.25322, -0.953479, -0.0111753, 0.011906, 0.301016, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.959822] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13721] 1760401218959714, 29.1671, 0.106497, -0.346993, -1.25328, -0.95353, -0.0110968, 0.0118832, 0.300859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.962519] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13722] 1760401218962401, 29.1698, 0.106497, -0.346993, -1.25328, -0.95353, -0.0110968, 0.0118832, 0.300859, -0.0516624, -0.0117357, -0.0059094, 0, 0, 0, 
[2025-10-13 20:20:18.964961] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13723] 1760401218964875, 29.1723, 0.106497, -0.346993, -1.25328, -0.95353, -0.0110968, 0.0118832, 0.300859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.968312] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13725] 1760401218968198, 29.1756, 0.106497, -0.346993, -1.25328, -0.95353, -0.0110968, 0.0118832, 0.300859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.970906] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13726] 1760401218970795, 29.1782, 0.105999, -0.347035, -1.25329, -0.953546, -0.0111077, 0.0118401, 0.300811, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.974147] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13727] 1760401218974034, 29.1814, 0.105999, -0.347035, -1.25329, -0.953546, -0.0111077, 0.0118401, 0.300811, -0.0497315, -0.00427825, 0, 0, 0, 0, 
[2025-10-13 20:20:18.976372] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13729] 1760401218976257, 29.1836, 0.105999, -0.347035, -1.25329, -0.953546, -0.0111077, 0.0118401, 0.300811, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.978837] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13730] 1760401218978725, 29.1861, 0.10552, -0.347124, -1.25334, -0.953551, -0.0110625, 0.0119189, 0.300793, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.981415] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13731] 1760401218981303, 29.1887, 0.10552, -0.347124, -1.25334, -0.953551, -0.0110625, 0.0119189, 0.300793, -0.047916, -0.00886616, -0.00426288, 0, 0, 0, 
[2025-10-13 20:20:18.984209] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13732] 1760401218984096, 29.1915, 0.10552, -0.347124, -1.25334, -0.953551, -0.0110625, 0.0119189, 0.300793, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.986732] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13734] 1760401218986597, 29.194, 0.10552, -0.347124, -1.25334, -0.953551, -0.0110625, 0.0119189, 0.300793, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.989199] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13735] 1760401218989087, 29.1965, 0.105035, -0.347202, -1.25338, -0.953582, -0.0109957, 0.0118632, 0.300698, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.991982] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13736] 1760401218991866, 29.1993, 0.105035, -0.347202, -1.25338, -0.953582, -0.0109957, 0.0118632, 0.300698, -0.0485459, -0.0077601, -0.0038751, 0, 0, 0, 
[2025-10-13 20:20:18.994478] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13737] 1760401218994389, 29.2018, 0.105035, -0.347202, -1.25338, -0.953582, -0.0109957, 0.0118632, 0.300698, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:18.997216] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13739] 1760401218997103, 29.2045, 0.105035, -0.347202, -1.25338, -0.953582, -0.0109957, 0.0118632, 0.300698, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:19.000058] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13740] 1760401218999944, 29.2073, 0.104591, -0.347317, -1.25344, -0.953551, -0.0110967, 0.0119591, 0.300789, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:19.002956] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13741] 1760401219002838, 29.2102, 0.104591, -0.347317, -1.25344, -0.953551, -0.0110967, 0.0119591, 0.300789, -0.0444065, -0.0115188, -0.0065412, 0, 0, 0, 
[2025-10-13 20:20:19.005423] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13743] 1760401219005366, 29.2128, 0.104591, -0.347317, -1.25344, -0.953551, -0.0110967, 0.0119591, 0.300789, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:19.008222] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13744] 1760401219008109, 29.2155, 0.104591, -0.347317, -1.25344, -0.953551, -0.0110967, 0.0119591, 0.300789, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:19.010561] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13745] 1760401219010452, 29.2178, 0.104064, -0.347447, -1.25348, -0.953562, -0.0110854, 0.0117171, 0.300763, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:19.013373] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13746] 1760401219013259, 29.2206, 0.104064, -0.347447, -1.25348, -0.953562, -0.0110854, 0.0117171, 0.300763, -0.0526978, -0.0129958, -0.0037056, 0, -0.0468718, 0, 
[2025-10-13 20:20:19.016118] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13748] 1760401219015989, 29.2234, 0.104064, -0.347447, -1.25348, -0.953562, -0.0110854, 0.0117171, 0.300763, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:19.018599] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13749] 1760401219018488, 29.2259, 0.104064, -0.347447, -1.25348, -0.953562, -0.0110854, 0.0117171, 0.300763, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:19.021150] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13750] 1760401219021044, 29.2284, 0.10317, -0.347777, -1.2535, -0.953923, -0.0101537, 0.0106285, 0.299692, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:19.024111] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13751] 1760401219024001, 29.2314, 0.10317, -0.347777, -1.2535, -0.953923, -0.0101537, 0.0106285, 0.299692, -0.0893476, -0.0330513, -0.00205233, -0.109339, -0.265167, -0.222647, 
[2025-10-13 20:20:19.026795] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13753] 1760401219026681, 29.2341, 0.10317, -0.347777, -1.2535, -0.953923, -0.0101537, 0.0106285, 0.299692, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:19.030819] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13754] 1760401219030710, 29.2381, 0.103065, -0.347679, -1.2536, -0.953629, -0.0109341, 0.0116674, 0.300561, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:19.032797] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13755] 1760401219032646, 29.24, 0.103065, -0.347679, -1.2536, -0.953629, -0.0109341, 0.0116674, 0.300561, -0.0105489, 0.00987216, -0.010013, 0.0840664, 0.246275, 0.180554, 
[2025-10-13 20:20:19.035364] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [13757] 1760401219035256, 29.2426, 0.103065, -0.347679, -1.2536, -0.953629, -0.0109341, 0.0116674, 0.300561, 0, 0, 0, 0, 0, 0, 
