[2025-10-13 20:07:12.397634] [0x0000007fbbd047c0] [MocapTag] [0x00003710] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:07:42.670173] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14072] 1760400462670057, 30.3269, 0.156008, -0.268473, -1.24365, -0.938693, 0.00452286, 0.00547371, 0.344681, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.672628] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14073] 1760400462672520, 30.3294, 0.15471, -0.267866, -1.24182, -0.938698, 0.00485877, 0.00529906, 0.344666, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.676124] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14074] 1760400462676006, 30.3329, 0.15471, -0.267866, -1.24182, -0.938698, 0.00485877, 0.00529906, 0.344666, -0.129753, 0.0607441, 0.183306, -0.0510216, -0.055926, 0, 
[2025-10-13 20:07:42.679211] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14076] 1760400462679093, 30.336, 0.15471, -0.267866, -1.24182, -0.938698, 0.00485877, 0.00529906, 0.344666, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.680786] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14077] 1760400462680673, 30.3375, 0.15471, -0.267866, -1.24182, -0.938698, 0.00485877, 0.00529906, 0.344666, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.683884] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14078] 1760400462683774, 30.3407, 0.155035, -0.26891, -1.24105, -0.941946, 0.00871594, 0.00633571, 0.335593, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.686790] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14079] 1760400462686671, 30.3435, 0.155035, -0.26891, -1.24105, -0.941946, 0.00871594, 0.00633571, 0.335593, 0.0324955, -0.104394, 0.07714, -0.789881, -0.0513352, -1.92536, 
[2025-10-13 20:07:42.689899] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14081] 1760400462689778, 30.3467, 0.155035, -0.26891, -1.24105, -0.941946, 0.00871594, 0.00633571, 0.335593, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.692564] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14082] 1760400462692451, 30.3493, 0.153699, -0.268363, -1.23918, -0.94185, 0.00888963, 0.00654748, 0.335853, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.696387] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14083] 1760400462696271, 30.3531, 0.153699, -0.268363, -1.23918, -0.94185, 0.00888963, 0.00654748, 0.335853, -0.133613, 0.0546391, 0.186496, -0.0471354, 0, 0.0558615, 
[2025-10-13 20:07:42.697906] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14085] 1760400462697837, 30.3547, 0.153699, -0.268363, -1.23918, -0.94185, 0.00888963, 0.00654748, 0.335853, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.701193] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14086] 1760400462701080, 30.358, 0.153699, -0.268363, -1.23918, -0.94185, 0.00888963, 0.00654748, 0.335853, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.704256] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14087] 1760400462704150, 30.361, 0.152425, -0.267817, -1.23718, -0.941867, 0.00918026, 0.00621802, 0.335804, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.706860] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14088] 1760400462706738, 30.3636, 0.152425, -0.267817, -1.23718, -0.941867, 0.00918026, 0.00621802, 0.335804, -0.127389, 0.054605, 0.200359, 0, -0.0814721, 0, 
[2025-10-13 20:07:42.709383] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14090] 1760400462709263, 30.3661, 0.152425, -0.267817, -1.23718, -0.941867, 0.00918026, 0.00621802, 0.335804, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.712121] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14091] 1760400462712007, 30.3689, 0.151041, -0.267316, -1.23521, -0.941851, 0.00943444, 0.00609114, 0.335842, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.714703] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14092] 1760400462714585, 30.3715, 0.151041, -0.267316, -1.23521, -0.941851, 0.00943444, 0.00609114, 0.335842, -0.138471, 0.0500715, 0.19663, -0.0393867, -0.0410642, 0, 
[2025-10-13 20:07:42.717350] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14093] 1760400462717238, 30.3741, 0.151041, -0.267316, -1.23521, -0.941851, 0.00943444, 0.00609114, 0.335842, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.720076] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14095] 1760400462719962, 30.3768, 0.151041, -0.267316, -1.23521, -0.941851, 0.00943444, 0.00609114, 0.335842, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.722633] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14096] 1760400462722525, 30.3794, 0.149647, -0.266821, -1.23322, -0.941723, 0.00964913, 0.00624658, 0.336192, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.725470] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14097] 1760400462725353, 30.3822, 0.149647, -0.266821, -1.23322, -0.941723, 0.00964913, 0.00624658, 0.336192, -0.139368, 0.0495068, 0.199663, -0.0510931, 0, 0.0748336, 
[2025-10-13 20:07:42.727855] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14098] 1760400462727738, 30.3846, 0.149647, -0.266821, -1.23322, -0.941723, 0.00964913, 0.00624658, 0.336192, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.731054] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14100] 1760400462730942, 30.3878, 0.149647, -0.266821, -1.23322, -0.941723, 0.00964913, 0.00624658, 0.336192, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.733443] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14101] 1760400462733331, 30.3902, 0.146651, -0.264742, -1.23008, -0.938462, 0.00615448, 0.00528739, 0.345286, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.736295] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14102] 1760400462736175, 30.3931, 0.146651, -0.264742, -1.23008, -0.938462, 0.00615448, 0.00528739, 0.345286, -0.299559, 0.207977, 0.313469, 0.717235, 0.0396756, 1.93063, 
[2025-10-13 20:07:42.739264] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14104] 1760400462739147, 30.396, 0.146651, -0.264742, -1.23008, -0.938462, 0.00615448, 0.00528739, 0.345286, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.741645] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14105] 1760400462741537, 30.3984, 0.145393, -0.264312, -1.22792, -0.938454, 0.00654542, 0.00503788, 0.345305, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.745105] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14106] 1760400462744985, 30.4019, 0.145393, -0.264312, -1.22792, -0.938454, 0.00654542, 0.00503788, 0.345305, -0.125842, 0.0429355, 0.2166, -0.0561476, -0.0738625, 0, 
[2025-10-13 20:07:42.746889] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14107] 1760400462746762, 30.4036, 0.145393, -0.264312, -1.22792, -0.938454, 0.00654542, 0.00503788, 0.345305, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.750231] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14109] 1760400462750117, 30.407, 0.145393, -0.264312, -1.22792, -0.938454, 0.00654542, 0.00503788, 0.345305, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.752147] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14110] 1760400462752026, 30.4089, 0.144061, -0.263916, -1.22578, -0.938308, 0.00653446, 0.0052447, 0.345699, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.754846] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14111] 1760400462754727, 30.4116, 0.144061, -0.263916, -1.22578, -0.938308, 0.00653446, 0.0052447, 0.345699, -0.133193, 0.0396338, 0.21362, 0, 0.038908, 0.0843763, 
[2025-10-13 20:07:42.757483] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14112] 1760400462757396, 30.4143, 0.144061, -0.263916, -1.22578, -0.938308, 0.00653446, 0.0052447, 0.345699, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.760148] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14114] 1760400462760034, 30.4169, 0.144061, -0.263916, -1.22578, -0.938308, 0.00653446, 0.0052447, 0.345699, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.762798] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14115] 1760400462762688, 30.4196, 0.142956, -0.263698, -1.22375, -0.93821, 0.00697743, 0.00446014, 0.345968, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.765529] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14116] 1760400462765408, 30.4223, 0.142956, -0.263698, -1.22375, -0.93821, 0.00697743, 0.00446014, 0.345968, -0.110539, 0.0217755, 0.20286, 0, -0.178326, 0.0560403, 
[2025-10-13 20:07:42.768727] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14118] 1760400462768562, 30.4254, 0.142956, -0.263698, -1.22375, -0.93821, 0.00697743, 0.00446014, 0.345968, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.770916] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14119] 1760400462770805, 30.4277, 0.141714, -0.263303, -1.22139, -0.938218, 0.00735092, 0.00413389, 0.345942, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.773260] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14120] 1760400462773153, 30.43, 0.141714, -0.263303, -1.22139, -0.938218, 0.00735092, 0.00413389, 0.345942, -0.124187, 0.0394933, 0.236653, -0.0475168, -0.0870161, 0, 
[2025-10-13 20:07:42.775825] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14121] 1760400462775705, 30.4326, 0.141714, -0.263303, -1.22139, -0.938218, 0.00735092, 0.00413389, 0.345942, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.778293] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14123] 1760400462778229, 30.4351, 0.141714, -0.263303, -1.22139, -0.938218, 0.00735092, 0.00413389, 0.345942, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.780945] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14124] 1760400462780820, 30.4377, 0.140369, -0.262884, -1.21902, -0.938093, 0.00726406, 0.00446109, 0.346279, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.784186] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14125] 1760400462784072, 30.4409, 0.140369, -0.262884, -1.21902, -0.938093, 0.00726406, 0.00446109, 0.346279, -0.134497, 0.0418987, 0.23694, 0, 0.0668053, 0.0725567, 
[2025-10-13 20:07:42.787012] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14126] 1760400462786895, 30.4438, 0.140369, -0.262884, -1.21902, -0.938093, 0.00726406, 0.00446109, 0.346279, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.789154] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14128] 1760400462789037, 30.4459, 0.140369, -0.262884, -1.21902, -0.938093, 0.00726406, 0.00446109, 0.346279, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.791686] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14129] 1760400462791576, 30.4485, 0.139083, -0.262515, -1.21666, -0.938027, 0.00750446, 0.00398607, 0.346459, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.794373] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14130] 1760400462794265, 30.4511, 0.139083, -0.262515, -1.21666, -0.938027, 0.00750446, 0.00398607, 0.346459, -0.128532, 0.0369451, 0.235957, 0, -0.106093, 0.0374198, 
[2025-10-13 20:07:42.798453] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14131] 1760400462798368, 30.4552, 0.139083, -0.262515, -1.21666, -0.938027, 0.00750446, 0.00398607, 0.346459, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.799588] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14133] 1760400462799474, 30.4564, 0.139083, -0.262515, -1.21666, -0.938027, 0.00750446, 0.00398607, 0.346459, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.802221] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14134] 1760400462802096, 30.459, 0.137894, -0.262211, -1.21419, -0.938076, 0.00810373, 0.00346073, 0.346318, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.804816] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14135] 1760400462804696, 30.4616, 0.137894, -0.262211, -1.21419, -0.938076, 0.00810373, 0.00346073, 0.346318, -0.118912, 0.0303656, 0.246654, -0.0760317, -0.13982, 0, 
[2025-10-13 20:07:42.807327] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14136] 1760400462807244, 30.4641, 0.137894, -0.262211, -1.21419, -0.938076, 0.00810373, 0.00346073, 0.346318, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.810704] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14138] 1760400462810591, 30.4675, 0.137894, -0.262211, -1.21419, -0.938076, 0.00810373, 0.00346073, 0.346318, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.813119] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14139] 1760400462813012, 30.4699, 0.136582, -0.261901, -1.21169, -0.938018, 0.00822839, 0.0032624, 0.346474, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.816373] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14140] 1760400462816258, 30.4731, 0.136582, -0.261901, -1.21169, -0.938018, 0.00822839, 0.0032624, 0.346474, -0.131221, 0.0310073, 0.250285, 0, -0.0461377, 0, 
[2025-10-13 20:07:42.819228] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14142] 1760400462819113, 30.476, 0.136582, -0.261901, -1.21169, -0.938018, 0.00822839, 0.0032624, 0.346474, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.821628] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14143] 1760400462821521, 30.4784, 0.135333, -0.261613, -1.20918, -0.937855, 0.00835293, 0.00291401, 0.346913, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.824446] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14144] 1760400462824332, 30.4812, 0.135333, -0.261613, -1.20918, -0.937855, 0.00835293, 0.00291401, 0.346913, -0.124882, 0.0288339, 0.250734, 0, -0.0748188, 0.0930965, 
[2025-10-13 20:07:42.827597] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14145] 1760400462827509, 30.4844, 0.135333, -0.261613, -1.20918, -0.937855, 0.00835293, 0.00291401, 0.346913, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.830069] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14147] 1760400462829957, 30.4868, 0.135333, -0.261613, -1.20918, -0.937855, 0.00835293, 0.00291401, 0.346913, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.832185] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14148] 1760400462832074, 30.4889, 0.134153, -0.2613, -1.20654, -0.937809, 0.00862356, 0.00231893, 0.347038, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.834912] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14149] 1760400462834792, 30.4917, 0.134153, -0.2613, -1.20654, -0.937809, 0.00862356, 0.00231893, 0.347038, -0.118038, 0.0312906, 0.263907, 0, -0.130633, 0, 
[2025-10-13 20:07:42.837621] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14150] 1760400462837509, 30.4944, 0.134153, -0.2613, -1.20654, -0.937809, 0.00862356, 0.00231893, 0.347038, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.840198] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14152] 1760400462840086, 30.497, 0.134153, -0.2613, -1.20654, -0.937809, 0.00862356, 0.00231893, 0.347038, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.843012] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14153] 1760400462842905, 30.4998, 0.132901, -0.261041, -1.20387, -0.937761, 0.00883804, 0.0017857, 0.347165, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.846241] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14154] 1760400462846124, 30.503, 0.132901, -0.261041, -1.20387, -0.937761, 0.00883804, 0.0017857, 0.347165, -0.125232, 0.0259042, 0.267178, 0, -0.115142, 0, 
[2025-10-13 20:07:42.848456] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14155] 1760400462848369, 30.5052, 0.132901, -0.261041, -1.20387, -0.937761, 0.00883804, 0.0017857, 0.347165, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.851071] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14157] 1760400462850956, 30.5078, 0.131619, -0.260824, -1.20119, -0.937643, 0.00887527, 0.00143815, 0.347484, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.855251] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14158] 1760400462855134, 30.512, 0.131619, -0.260824, -1.20119, -0.937643, 0.00887527, 0.00143815, 0.347484, -0.12817, 0.0216325, 0.26827, 0, -0.0683699, 0.0674486, 
[2025-10-13 20:07:42.856414] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14159] 1760400462856297, 30.5132, 0.131619, -0.260824, -1.20119, -0.937643, 0.00887527, 0.00143815, 0.347484, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.860117] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14161] 1760400462860002, 30.5169, 0.131619, -0.260824, -1.20119, -0.937643, 0.00887527, 0.00143815, 0.347484, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.862544] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14162] 1760400462862433, 30.5193, 0.130405, -0.260601, -1.1984, -0.937545, 0.00913053, 0.000741023, 0.347743, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.864641] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14163] 1760400462864528, 30.5214, 0.130405, -0.260601, -1.1984, -0.937545, 0.00913053, 0.000741023, 0.347743, -0.121359, 0.0223113, 0.278915, 0, -0.148961, 0.0540435, 
[2025-10-13 20:07:42.867229] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14164] 1760400462867120, 30.524, 0.130405, -0.260601, -1.1984, -0.937545, 0.00913053, 0.000741023, 0.347743, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.869949] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14166] 1760400462869837, 30.5267, 0.130405, -0.260601, -1.1984, -0.937545, 0.00913053, 0.000741023, 0.347743, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.872656] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14167] 1760400462872539, 30.5294, 0.129175, -0.260407, -1.19555, -0.937518, 0.00941802, 7.63844e-05, 0.347809, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.877148] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14168] 1760400462877034, 30.5339, 0.129175, -0.260407, -1.19555, -0.937518, 0.00941802, 7.63844e-05, 0.347809, -0.122983, 0.019407, 0.285097, 0, -0.144747, 0, 
[2025-10-13 20:07:42.878479] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14170] 1760400462878391, 30.5353, 0.129175, -0.260407, -1.19555, -0.937518, 0.00941802, 7.63844e-05, 0.347809, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.881590] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14171] 1760400462881478, 30.5384, 0.127901, -0.260211, -1.1927, -0.93743, 0.00943016, -0.000113677, 0.348047, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.884012] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14172] 1760400462883903, 30.5408, 0.127901, -0.260211, -1.1927, -0.93743, 0.00943016, -0.000113677, 0.348047, -0.127483, 0.0196188, 0.284962, 0, -0.0369283, 0.0503719, 
[2025-10-13 20:07:42.886626] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14173] 1760400462886512, 30.5434, 0.127901, -0.260211, -1.1927, -0.93743, 0.00943016, -0.000113677, 0.348047, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.889647] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14175] 1760400462889529, 30.5464, 0.127901, -0.260211, -1.1927, -0.93743, 0.00943016, -0.000113677, 0.348047, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.892185] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14176] 1760400462892076, 30.549, 0.126656, -0.260061, -1.18975, -0.937366, 0.00961835, -0.000777736, 0.348211, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.895135] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14177] 1760400462895015, 30.5519, 0.126656, -0.260061, -1.18975, -0.937366, 0.00961835, -0.000777736, 0.348211, -0.124465, 0.0150192, 0.294646, 0, -0.137912, 0, 
[2025-10-13 20:07:42.897236] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14178] 1760400462897149, 30.554, 0.126656, -0.260061, -1.18975, -0.937366, 0.00961835, -0.000777736, 0.348211, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.901028] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14180] 1760400462900853, 30.5577, 0.126656, -0.260061, -1.18975, -0.937366, 0.00961835, -0.000777736, 0.348211, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.902940] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14181] 1760400462902829, 30.5597, 0.125424, -0.25989, -1.18669, -0.937356, 0.00981452, -0.0016159, 0.34823, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.906679] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14182] 1760400462906560, 30.5634, 0.125424, -0.25989, -1.18669, -0.937356, 0.00981452, -0.0016159, 0.34823, -0.123242, 0.0171172, 0.305908, 0, -0.170836, 0, 
[2025-10-13 20:07:42.909174] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14184] 1760400462909034, 30.5659, 0.125424, -0.25989, -1.18669, -0.937356, 0.00981452, -0.0016159, 0.34823, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.911588] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14185] 1760400462911474, 30.5683, 0.124168, -0.259776, -1.18366, -0.937258, 0.00967111, -0.0018686, 0.348498, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.914286] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14186] 1760400462914176, 30.5711, 0.124168, -0.259776, -1.18366, -0.937258, 0.00967111, -0.0018686, 0.348498, -0.125572, 0.0113302, 0.302684, 0.044775, -0.0378711, 0.0570178, 
[2025-10-13 20:07:42.916974] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14187] 1760400462916853, 30.5737, 0.124168, -0.259776, -1.18366, -0.937258, 0.00967111, -0.0018686, 0.348498, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.919683] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14189] 1760400462919567, 30.5764, 0.124168, -0.259776, -1.18366, -0.937258, 0.00967111, -0.0018686, 0.348498, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.922762] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14190] 1760400462922646, 30.5795, 0.122972, -0.259683, -1.18051, -0.937143, 0.00975681, -0.00236489, 0.3488, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.925616] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14191] 1760400462925500, 30.5824, 0.122972, -0.259683, -1.18051, -0.937143, 0.00975681, -0.00236489, 0.3488, -0.119632, 0.00939394, 0.315575, 0, -0.0995431, 0.0638545, 
[2025-10-13 20:07:42.929050] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14193] 1760400462928931, 30.5858, 0.122972, -0.259683, -1.18051, -0.937143, 0.00975681, -0.00236489, 0.3488, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.930936] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14194] 1760400462930822, 30.5877, 0.122972, -0.259683, -1.18051, -0.937143, 0.00975681, -0.00236489, 0.3488, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.934007] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14195] 1760400462933902, 30.5908, 0.121738, -0.259579, -1.17731, -0.937112, 0.00993858, -0.00308815, 0.348874, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.936770] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14196] 1760400462936649, 30.5935, 0.121738, -0.259579, -1.17731, -0.937112, 0.00993858, -0.00308815, 0.348874, -0.12339, 0.0103535, 0.31974, 0, -0.148378, 0, 
[2025-10-13 20:07:42.939587] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14198] 1760400462939473, 30.5963, 0.121738, -0.259579, -1.17731, -0.937112, 0.00993858, -0.00308815, 0.348874, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.942199] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14199] 1760400462942082, 30.599, 0.120433, -0.259545, -1.1741, -0.936958, 0.00987015, -0.0032213, 0.349288, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.945084] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14200] 1760400462944976, 30.6019, 0.120433, -0.259545, -1.1741, -0.936958, 0.00987015, -0.0032213, 0.349288, -0.130475, 0.0034038, 0.320785, 0, 0, 0.088203, 
[2025-10-13 20:07:42.947624] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14201] 1760400462947510, 30.6044, 0.120433, -0.259545, -1.1741, -0.936958, 0.00987015, -0.0032213, 0.349288, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:42.950033] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [14203] 1760400462949917, 30.6068, 0.120433, -0.259545, -1.1741, -0.936958, 0.00987015, -0.0032213, 0.349288, 0, 0, 0, 0, 0, 0, 
