[2024-06-13 11:56:33.143795] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll reference [rad], Pitch reference [rad], Roll_dot reference [rad/s], Pitch_dot reference [rad/s], Roll_dot_dot reference [rad/s^2], Pitch_dot_dot reference [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-13 11:56:33.462581] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [127] 1718294193138008, 0.324116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102724, -0.131765, -0.308903, 0.99898, -0.0089487, -0.017151, -0.0407996, -0.000737304, 0.00110413, 0.0041308, 1.42232e-05, -0.000327173, -0.00105865, -0.0164905, -0.0350043, -0.0813486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.472590] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [132] 1718294193138008, 0.334118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102723, -0.131765, -0.308981, 0.99898, -0.0089548, -0.0171494, -0.0408009, -0.000675572, 0.001187, 0.0040854, -0.000885413, 0.000806737, 0.000697748, -0.0165028, -0.0350017, -0.0813509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.482546] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [137] 1718294193138008, 0.344135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102723, -0.131765, -0.308981, 0.99898, -0.0089548, -0.0171494, -0.0408009, -0.000675572, 0.001187, 0.0040854, -0.000885413, 0.000806737, 0.000697748, -0.0165028, -0.0350017, -0.0813509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.492516] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [141] 1718294193138008, 0.354069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102722, -0.131762, -0.309041, 0.99898, -0.00895669, -0.0171509, -0.0408035, -0.000743599, 0.00125129, 0.00404598, -0.000442649, -0.00052086, 3.24909e-05, -0.0165063, -0.0350048, -0.081356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.502629] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [146] 1718294193138008, 0.364139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102722, -0.131762, -0.309041, 0.99898, -0.00895669, -0.0171509, -0.0408035, -0.000743599, 0.00125129, 0.00404598, -0.000442649, -0.00052086, 3.24909e-05, -0.0165063, -0.0350048, -0.081356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.512588] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [150] 1718294193138008, 0.374123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102721, -0.131759, -0.309066, 0.99898, -0.0089589, -0.0171496, -0.0407989, -0.000717073, 0.00132276, 0.00397222, -0.000579748, 0.00133633, 0.000436677, -0.016511, -0.0350024, -0.0813468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.522589] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [155] 1718294193138008, 0.384153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.10272, -0.131756, -0.309087, 0.99898, -0.00895708, -0.0171497, -0.0407993, -0.000629175, 0.00121437, 0.0039302, 0.000659496, 1.62285e-05, -0.000157284, -0.0165074, -0.0350025, -0.0813476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.532605] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [159] 1718294193138008, 0.394118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.10272, -0.131754, -0.309106, 0.99898, -0.00895758, -0.0171516, -0.0408017, -0.000618841, 0.00119005, 0.00387682, -0.000111733, -0.000483315, -0.000861004, -0.0165081, -0.0350064, -0.0813524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.542617] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [164] 1718294193138008, 0.40414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.10272, -0.131752, -0.309126, 0.99898, -0.00895723, -0.0171492, -0.0408004, -0.000607574, 0.00112642, 0.00377393, 0.000629479, 0.000888945, 0.00021307, -0.0165077, -0.0350014, -0.0813498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.552571] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [169] 1718294193138008, 0.414129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102721, -0.131751, -0.309146, 0.99898, -0.0089587, -0.017153, -0.0408019, -0.000570094, 0.00101652, 0.00370226, -0.00054177, -0.000893183, -2.95566e-07, -0.0165102, -0.0350092, -0.0813526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.562603] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [173] 1718294193138008, 0.424152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102721, -0.131749, -0.309162, 0.99898, -0.00896271, -0.0171525, -0.0408037, -0.000587354, 0.000986655, 0.00362018, -0.00068503, 0.000442826, -0.000560446, -0.0165182, -0.0350086, -0.0813562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.572614] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [178] 1718294193138008, 0.434123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102721, -0.131749, -0.30918, 0.99898, -0.00896123, -0.0171517, -0.0408051, -0.000544093, 0.000973815, 0.00353756, 0.000643356, 0.00087021, 9.82453e-05, -0.0165153, -0.0350069, -0.0813591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.582617] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [183] 1718294193138008, 0.444149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102722, -0.131747, -0.309195, 0.99898, -0.00896136, -0.017151, -0.0408084, -0.000572997, 0.000959526, 0.00343411, 0.000443611, 0.000853932, -0.000565985, -0.0165155, -0.0350055, -0.0813656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.592659] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [187] 1718294193138008, 0.454151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102722, -0.131746, -0.309212, 0.99898, -0.00896284, -0.0171527, -0.0408096, -0.000590739, 0.000969638, 0.00324827, -0.000171924, 0.000216444, -0.000577575, -0.0165183, -0.0350091, -0.081368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.602624] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [192] 1718294193138008, 0.464149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102722, -0.131745, -0.309228, 0.998979, -0.008965, -0.0171568, -0.0408117, -0.000589309, 0.000925811, 0.00313832, -0.000434245, -0.0012963, -0.000888268, -0.0165222, -0.0350174, -0.0813721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.612541] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [197] 1718294193138008, 0.474131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102723, -0.131745, -0.309246, 0.998979, -0.00896685, -0.0171584, -0.0408143, -0.000595757, 0.000832692, 0.00302773, -0.000508617, -0.000903986, -0.000269079, -0.0165257, -0.0350208, -0.0813772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.622637] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [201] 1718294193138008, 0.484138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102724, -0.131746, -0.309266, 0.998979, -0.00896604, -0.0171617, -0.040813, -0.000581071, 0.000834123, 0.00288998, 0.000207203, -0.000481174, 0.000912247, -0.0165238, -0.0350273, -0.0813746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.632604] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [206] 1718294193138008, 0.49414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102724, -0.131746, -0.309285, 0.998979, -0.00896548, -0.0171627, -0.0408149, -0.000603095, 0.000769059, 0.00279658, 9.67128e-05, -0.000497684, 8.50184e-05, -0.0165225, -0.0350293, -0.0813784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.642625] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [210] 1718294193138008, 0.504139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102724, -0.131746, -0.309285, 0.998979, -0.00896548, -0.0171627, -0.0408149, -0.000603095, 0.000769059, 0.00279658, 9.67128e-05, -0.000497684, 8.50184e-05, -0.0165225, -0.0350293, -0.0813784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.652604] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [215] 1718294193138008, 0.514122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102725, -0.131748, -0.309306, 0.998979, -0.00896853, -0.017165, -0.0408158, -0.00057299, 0.000715914, 0.00268467, 0.000115293, -0.000515003, -0.000346859, -0.0165284, -0.0350342, -0.0813801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.662521] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [219] 1718294193138008, 0.524062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102727, -0.131755, -0.309352, 0.998979, -0.00896903, -0.0171683, -0.0408159, -0.000591724, 0.000648147, 0.00246701, -0.00108235, -0.000206651, -0.000187571, -0.0165292, -0.0350408, -0.0813801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.672615] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [224] 1718294193138008, 0.534134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102728, -0.131759, -0.309377, 0.998979, -0.00897099, -0.0171702, -0.0408181, -0.000605051, 0.000679897, 0.00239145, -0.000479164, -8.14538e-05, 8.41421e-05, -0.0165329, -0.0350448, -0.0813845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.682618] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [228] 1718294193138008, 0.544115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102729, -0.131762, -0.3094, 0.998979, -0.00897185, -0.0171716, -0.0408174, -0.00057257, 0.000610891, 0.00234792, 0.000184888, -0.000593634, 0.000469672, -0.0165345, -0.0350477, -0.081383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.692604] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [232] 1718294193138008, 0.55413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102731, -0.131767, -0.309425, 0.998979, -0.00897252, -0.0171714, -0.0408174, -0.000575478, 0.000601504, 0.00221925, -0.000397689, -5.13587e-05, 9.12288e-05, -0.0165358, -0.0350474, -0.0813831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.702587] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [237] 1718294193138008, 0.564126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102732, -0.131771, -0.309449, 0.998979, -0.00897123, -0.017166, -0.0408188, -0.000602412, 0.000640956, 0.00216196, 0.000268765, 0.00121147, 0.000975992, -0.0165336, -0.0350366, -0.0813859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.712602] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [242] 1718294193138008, 0.574132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102734, -0.131776, -0.309474, 0.998979, -0.00897042, -0.0171678, -0.0408172, -0.00063208, 0.000646892, 0.00206618, 0.000146566, -0.000363975, -0.000221656, -0.0165319, -0.03504, -0.0813827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.722556] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [247] 1718294193138008, 0.584129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102735, -0.13178, -0.309499, 0.998979, -0.00897261, -0.0171692, -0.0408159, -0.000622834, 0.000647417, 0.00198997, -3.72563e-06, -5.30062e-05, 0.000937626, -0.0165362, -0.035043, -0.08138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.732651] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [251] 1718294193138008, 0.594127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102737, -0.131784, -0.309525, 0.998979, -0.00897295, -0.0171698, -0.0408182, -0.000583391, 0.000639071, 0.00197177, 0.000125869, -0.000184209, 0.0001527, -0.0165368, -0.0350443, -0.0813847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.742589] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [256] 1718294193138008, 0.604156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.102739, -0.13179, -0.309552, 0.998979, -0.00897506, -0.0171696, -0.0408222, -0.00060596, 0.000599912, 0.0018167, 0.000211631, 4.39847e-05, -0.000101635, -0.0165409, -0.0350441, -0.0813926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
