[2025-10-20 15:11:48.219391] [0x0000007fb761d7c0] [MocapTag] [0x0000104a] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:11:50.818108] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1228] 1760987510818001, 2.64624, 0.151843, -0.230346, -0.319727, 0.706593, 0.707569, 0.00522068, 0.00676038, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.821444] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1230] 1760987510821334, 2.64957, 0.151843, -0.230346, -0.319727, 0.706593, 0.707569, 0.00522068, 0.00676038, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.824097] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1231] 1760987510823988, 2.65222, 0.151848, -0.230342, -0.319767, 0.706591, 0.707571, 0.00520693, 0.00668899, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.827277] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1232] 1760987510827173, 2.65541, 0.151848, -0.230342, -0.319767, 0.706591, 0.707571, 0.00520693, 0.00668899, 0, 0, -0.00399452, 0, 0, 0, 
[2025-10-20 15:11:50.830151] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1234] 1760987510830029, 2.65826, 0.151848, -0.230342, -0.319767, 0.706591, 0.707571, 0.00520693, 0.00668899, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.832697] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1235] 1760987510832588, 2.66082, 0.151831, -0.230342, -0.319767, 0.706575, 0.707587, 0.00521303, 0.00674868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.835520] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1236] 1760987510835417, 2.66365, 0.151831, -0.230342, -0.319767, 0.706575, 0.707587, 0.00521303, 0.00674868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.838137] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1237] 1760987510838033, 2.66627, 0.151831, -0.230342, -0.319767, 0.706575, 0.707587, 0.00521303, 0.00674868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.840896] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1239] 1760987510840787, 2.66902, 0.151831, -0.230342, -0.319767, 0.706575, 0.707587, 0.00521303, 0.00674868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.843457] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1240] 1760987510843351, 2.67159, 0.151783, -0.230397, -0.319696, 0.706706, 0.707458, 0.00504425, 0.00656819, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.846075] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1241] 1760987510845967, 2.6742, 0.151783, -0.230397, -0.319696, 0.706706, 0.707458, 0.00504425, 0.00656819, -0.00485481, -0.00552164, 0.00713487, -0.0367284, 0.0494365, 0, 
[2025-10-20 15:11:50.848648] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1242] 1760987510848563, 2.6768, 0.151783, -0.230397, -0.319696, 0.706706, 0.707458, 0.00504425, 0.00656819, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.851461] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1244] 1760987510851350, 2.67958, 0.151783, -0.230397, -0.319696, 0.706706, 0.707458, 0.00504425, 0.00656819, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.853927] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1245] 1760987510853820, 2.68206, 0.151762, -0.230414, -0.31971, 0.706712, 0.707453, 0.00502112, 0.00657331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.856673] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1246] 1760987510856569, 2.6848, 0.151762, -0.230414, -0.31971, 0.706712, 0.707453, 0.00502112, 0.00657331, -0.00208571, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.859413] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1248] 1760987510859346, 2.68758, 0.151762, -0.230414, -0.31971, 0.706712, 0.707453, 0.00502112, 0.00657331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.861961] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1249] 1760987510861850, 2.69008, 0.151749, -0.230424, -0.319684, 0.706673, 0.707493, 0.00504124, 0.00653516, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.864669] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1250] 1760987510864562, 2.6928, 0.151749, -0.230424, -0.319684, 0.706673, 0.707493, 0.00504124, 0.00653516, 0, 0, 0.00262175, 0, 0, 0, 
[2025-10-20 15:11:50.867088] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1251] 1760987510866978, 2.69521, 0.151749, -0.230424, -0.319684, 0.706673, 0.707493, 0.00504124, 0.00653516, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.870012] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1253] 1760987510869910, 2.69814, 0.151749, -0.230424, -0.319684, 0.706673, 0.707493, 0.00504124, 0.00653516, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.872458] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1254] 1760987510872346, 2.70058, 0.151778, -0.230451, -0.319659, 0.706732, 0.707432, 0.00511709, 0.00653761, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.875649] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1255] 1760987510875546, 2.70378, 0.151778, -0.230451, -0.319659, 0.706732, 0.707432, 0.00511709, 0.00653761, 0.00294822, -0.00267209, 0.00248792, 0, 0, 0, 
[2025-10-20 15:11:50.878137] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1256] 1760987510878034, 2.70627, 0.151778, -0.230451, -0.319659, 0.706732, 0.707432, 0.00511709, 0.00653761, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.880911] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1258] 1760987510880794, 2.70903, 0.151778, -0.230451, -0.319659, 0.706732, 0.707432, 0.00511709, 0.00653761, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.883348] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1259] 1760987510883220, 2.71145, 0.15178, -0.230433, -0.319654, 0.706703, 0.707461, 0.00513061, 0.00666216, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.886083] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1260] 1760987510885973, 2.71421, 0.15178, -0.230433, -0.319654, 0.706703, 0.707461, 0.00513061, 0.00666216, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.888543] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1261] 1760987510888427, 2.71666, 0.15178, -0.230433, -0.319654, 0.706703, 0.707461, 0.00513061, 0.00666216, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.891200] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1263] 1760987510891092, 2.71933, 0.15178, -0.230433, -0.319654, 0.706703, 0.707461, 0.00513061, 0.00666216, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.893687] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1264] 1760987510893578, 2.72181, 0.151791, -0.230436, -0.319658, 0.706729, 0.707435, 0.00513574, 0.00659026, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.896270] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1265] 1760987510896167, 2.7244, 0.151791, -0.230436, -0.319658, 0.706729, 0.707435, 0.00513574, 0.00659026, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.898760] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1266] 1760987510898676, 2.72691, 0.151791, -0.230436, -0.319658, 0.706729, 0.707435, 0.00513574, 0.00659026, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.902350] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1268] 1760987510902235, 2.73047, 0.151792, -0.230422, -0.319669, 0.706711, 0.707453, 0.00509159, 0.00662529, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.905096] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1269] 1760987510904983, 2.73322, 0.151792, -0.230422, -0.319669, 0.706711, 0.707453, 0.00509159, 0.00662529, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.907553] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1270] 1760987510907443, 2.73568, 0.151792, -0.230422, -0.319669, 0.706711, 0.707453, 0.00509159, 0.00662529, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.911203] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1272] 1760987510911094, 2.73933, 0.151792, -0.230422, -0.319669, 0.706711, 0.707453, 0.00509159, 0.00662529, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.912811] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1273] 1760987510912702, 2.74094, 0.151795, -0.230417, -0.319674, 0.7067, 0.707464, 0.00505495, 0.00662635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.915513] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1274] 1760987510915409, 2.74364, 0.151795, -0.230417, -0.319674, 0.7067, 0.707464, 0.00505495, 0.00662635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.918386] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1275] 1760987510918282, 2.74652, 0.151795, -0.230417, -0.319674, 0.7067, 0.707464, 0.00505495, 0.00662635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.921004] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1277] 1760987510920885, 2.74912, 0.151795, -0.230417, -0.319674, 0.7067, 0.707464, 0.00505495, 0.00662635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.923506] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1278] 1760987510923397, 2.75163, 0.151805, -0.230428, -0.319673, 0.706728, 0.707437, 0.0050286, 0.00658538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.926133] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1279] 1760987510926019, 2.75425, 0.151805, -0.230428, -0.319673, 0.706728, 0.707437, 0.0050286, 0.00658538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.928592] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1280] 1760987510928496, 2.75673, 0.151805, -0.230428, -0.319673, 0.706728, 0.707437, 0.0050286, 0.00658538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.931227] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1282] 1760987510931116, 2.75935, 0.151805, -0.230428, -0.319673, 0.706728, 0.707437, 0.0050286, 0.00658538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.933670] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1283] 1760987510933561, 2.7618, 0.151804, -0.23041, -0.319671, 0.706727, 0.707437, 0.00500066, 0.00660677, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.936406] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1284] 1760987510936303, 2.76454, 0.151804, -0.23041, -0.319671, 0.706727, 0.707437, 0.00500066, 0.00660677, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.938916] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1285] 1760987510938829, 2.76706, 0.151804, -0.23041, -0.319671, 0.706727, 0.707437, 0.00500066, 0.00660677, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.941747] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1287] 1760987510941629, 2.76986, 0.151804, -0.23041, -0.319671, 0.706727, 0.707437, 0.00500066, 0.00660677, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.944195] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1288] 1760987510944088, 2.77232, 0.151806, -0.230407, -0.319658, 0.706692, 0.707472, 0.00498829, 0.00665904, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.946879] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1289] 1760987510946767, 2.775, 0.151806, -0.230407, -0.319658, 0.706692, 0.707472, 0.00498829, 0.00665904, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.950338] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1291] 1760987510950220, 2.77846, 0.151806, -0.230407, -0.319658, 0.706692, 0.707472, 0.00498829, 0.00665904, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.952032] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1292] 1760987510951926, 2.78016, 0.151803, -0.23041, -0.319667, 0.706744, 0.707421, 0.00504259, 0.0065363, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.954799] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1293] 1760987510954688, 2.78292, 0.151803, -0.23041, -0.319667, 0.706744, 0.707421, 0.00504259, 0.0065363, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.957768] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1294] 1760987510957665, 2.7859, 0.151803, -0.23041, -0.319667, 0.706744, 0.707421, 0.00504259, 0.0065363, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.959773] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1296] 1760987510959693, 2.78793, 0.151803, -0.23041, -0.319667, 0.706744, 0.707421, 0.00504259, 0.0065363, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.962323] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1297] 1760987510962215, 2.79045, 0.1518, -0.2304, -0.319682, 0.706722, 0.707443, 0.00502684, 0.00653223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.965055] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1298] 1760987510964950, 2.79318, 0.1518, -0.2304, -0.319682, 0.706722, 0.707443, 0.00502684, 0.00653223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.967508] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1299] 1760987510967399, 2.79563, 0.1518, -0.2304, -0.319682, 0.706722, 0.707443, 0.00502684, 0.00653223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.970705] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1301] 1760987510970595, 2.79883, 0.1518, -0.2304, -0.319682, 0.706722, 0.707443, 0.00502684, 0.00653223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.973016] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1302] 1760987510972915, 2.80115, 0.151797, -0.230402, -0.319666, 0.706727, 0.707437, 0.00503677, 0.00660857, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.975800] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1303] 1760987510975693, 2.80393, 0.151797, -0.230402, -0.319666, 0.706727, 0.707437, 0.00503677, 0.00660857, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.978282] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1304] 1760987510978177, 2.80641, 0.151797, -0.230402, -0.319666, 0.706727, 0.707437, 0.00503677, 0.00660857, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.982876] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1306] 1760987510982764, 2.811, 0.151797, -0.230402, -0.319666, 0.706727, 0.707437, 0.00503677, 0.00660857, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.983534] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1307] 1760987510983439, 2.81167, 0.151791, -0.230407, -0.319682, 0.706752, 0.707412, 0.00506524, 0.0065602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.986846] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1308] 1760987510986740, 2.81498, 0.151791, -0.230407, -0.319682, 0.706752, 0.707412, 0.00506524, 0.0065602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.989202] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1309] 1760987510989113, 2.81735, 0.151791, -0.230407, -0.319682, 0.706752, 0.707412, 0.00506524, 0.0065602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.991843] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1311] 1760987510991732, 2.81997, 0.151786, -0.230411, -0.319687, 0.706712, 0.707453, 0.0050463, 0.00655062, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.994527] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1312] 1760987510994425, 2.82266, 0.151786, -0.230411, -0.319687, 0.706712, 0.707453, 0.0050463, 0.00655062, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:50.997177] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1313] 1760987510997070, 2.82531, 0.151786, -0.230411, -0.319687, 0.706712, 0.707453, 0.0050463, 0.00655062, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.000025] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1315] 1760987510999934, 2.82817, 0.151786, -0.230411, -0.319687, 0.706712, 0.707453, 0.0050463, 0.00655062, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.003417] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1316] 1760987511003307, 2.83154, 0.15179, -0.230406, -0.31967, 0.706705, 0.70746, 0.00505382, 0.00660759, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.006029] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1317] 1760987511005929, 2.83416, 0.15179, -0.230406, -0.31967, 0.706705, 0.70746, 0.00505382, 0.00660759, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.008560] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1318] 1760987511008442, 2.83668, 0.15179, -0.230406, -0.31967, 0.706705, 0.70746, 0.00505382, 0.00660759, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.011117] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1320] 1760987511011007, 2.83924, 0.15179, -0.230406, -0.31967, 0.706705, 0.70746, 0.00505382, 0.00660759, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.013598] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1321] 1760987511013488, 2.84172, 0.151799, -0.230396, -0.319671, 0.706718, 0.707446, 0.005082, 0.0066615, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.017065] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1322] 1760987511016954, 2.84519, 0.151799, -0.230396, -0.319671, 0.706718, 0.707446, 0.005082, 0.0066615, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.020000] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1324] 1760987511019884, 2.84812, 0.151799, -0.230396, -0.319671, 0.706718, 0.707446, 0.005082, 0.0066615, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.022669] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1325] 1760987511022559, 2.85079, 0.151806, -0.230397, -0.319687, 0.706718, 0.707446, 0.00509832, 0.00655233, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.025469] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1326] 1760987511025360, 2.85359, 0.151806, -0.230397, -0.319687, 0.706718, 0.707446, 0.00509832, 0.00655233, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.028024] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1327] 1760987511027924, 2.85616, 0.151806, -0.230397, -0.319687, 0.706718, 0.707446, 0.00509832, 0.00655233, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.030888] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1329] 1760987511030770, 2.859, 0.151806, -0.230397, -0.319687, 0.706718, 0.707446, 0.00509832, 0.00655233, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.033696] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1330] 1760987511033587, 2.86182, 0.151802, -0.230379, -0.319696, 0.706678, 0.707485, 0.00513579, 0.0066513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.036488] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1331] 1760987511036341, 2.86458, 0.151802, -0.230379, -0.319696, 0.706678, 0.707485, 0.00513579, 0.0066513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.038792] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1332] 1760987511038708, 2.86694, 0.151802, -0.230379, -0.319696, 0.706678, 0.707485, 0.00513579, 0.0066513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.041479] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1334] 1760987511041369, 2.8696, 0.151802, -0.230379, -0.319696, 0.706678, 0.707485, 0.00513579, 0.0066513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.043972] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1335] 1760987511043854, 2.87209, 0.151817, -0.230382, -0.319717, 0.706693, 0.70747, 0.0051721, 0.00664619, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.046607] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1336] 1760987511046496, 2.87473, 0.151817, -0.230382, -0.319717, 0.706693, 0.70747, 0.0051721, 0.00664619, 0, 0, -0.00211184, 0, 0, 0, 
[2025-10-20 15:11:51.049034] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1337] 1760987511048949, 2.87718, 0.151817, -0.230382, -0.319717, 0.706693, 0.70747, 0.0051721, 0.00664619, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.052345] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1339] 1760987511052229, 2.88046, 0.151805, -0.230367, -0.319722, 0.706606, 0.707556, 0.00518474, 0.00674732, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.054559] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1340] 1760987511054453, 2.88269, 0.151805, -0.230367, -0.319722, 0.706606, 0.707556, 0.00518474, 0.00674732, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.057189] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1341] 1760987511057082, 2.88532, 0.151805, -0.230367, -0.319722, 0.706606, 0.707556, 0.00518474, 0.00674732, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.060009] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1343] 1760987511059910, 2.88815, 0.151805, -0.230367, -0.319722, 0.706606, 0.707556, 0.00518474, 0.00674732, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.062584] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1344] 1760987511062475, 2.89071, 0.151819, -0.230362, -0.319734, 0.706643, 0.70752, 0.00520648, 0.00666598, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.065210] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1345] 1760987511065090, 2.89332, 0.151819, -0.230362, -0.319734, 0.706643, 0.70752, 0.00520648, 0.00666598, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.067701] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1346] 1760987511067594, 2.89583, 0.151819, -0.230362, -0.319734, 0.706643, 0.70752, 0.00520648, 0.00666598, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.070555] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1348] 1760987511070437, 2.89867, 0.151819, -0.230362, -0.319734, 0.706643, 0.70752, 0.00520648, 0.00666598, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:51.072975] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [1349] 1760987511072865, 2.9011, 0.151812, -0.230361, -0.319738, 0.706628, 0.707534, 0.00523247, 0.00665939, 0, 0, 0, 0, 0, 0, 
