[2025-10-20 15:13:25.982309] [0x0000007fbae317c0] [MocapTag] [0x00001350] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:13:36.325392] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4890] 1760987616325279, 10.3973, 0.147569, -0.243256, -0.320249, 0.706146, 0.707825, 0.00902231, 0.0161014, 0.0102388, 0.0111534, 0, 0.0440121, -0.0559855, 0, 
[2025-10-20 15:13:36.327830] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4891] 1760987616327725, 10.3997, 0.147569, -0.243256, -0.320249, 0.706146, 0.707825, 0.00902231, 0.0161014, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.330569] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4892] 1760987616330453, 10.4024, 0.147569, -0.243256, -0.320249, 0.706146, 0.707825, 0.00902231, 0.0161014, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.333174] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4893] 1760987616333045, 10.405, 0.147594, -0.243103, -0.320319, 0.706007, 0.707955, 0.00954818, 0.0161826, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.335938] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4895] 1760987616335816, 10.4078, 0.147594, -0.243103, -0.320319, 0.706007, 0.707955, 0.00954818, 0.0161826, 0.00258502, 0.0152687, -0.0069549, 0.0388384, -0.0859648, 0.0637013, 
[2025-10-20 15:13:36.338250] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4896] 1760987616338139, 10.4101, 0.147594, -0.243103, -0.320319, 0.706007, 0.707955, 0.00954818, 0.0161826, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.341373] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4897] 1760987616341218, 10.4132, 0.147594, -0.243103, -0.320319, 0.706007, 0.707955, 0.00954818, 0.0161826, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.343898] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4899] 1760987616343785, 10.4158, 0.147551, -0.242887, -0.320159, 0.70567, 0.708273, 0.0101902, 0.0165935, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.346625] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4900] 1760987616346515, 10.4185, 0.147551, -0.242887, -0.320159, 0.70567, 0.708273, 0.0101902, 0.0165935, -0.00434163, 0.0216363, 0.0159101, 0.0925541, -0.14932, 0, 
[2025-10-20 15:13:36.349089] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4901] 1760987616348975, 10.421, 0.147551, -0.242887, -0.320159, 0.70567, 0.708273, 0.0101902, 0.0165935, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.351950] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4902] 1760987616351863, 10.4238, 0.147551, -0.242887, -0.320159, 0.70567, 0.708273, 0.0101902, 0.0165935, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.354641] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4904] 1760987616354527, 10.4265, 0.147549, -0.242752, -0.320082, 0.705519, 0.708409, 0.0108048, 0.0168192, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.357089] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4905] 1760987616356981, 10.429, 0.147549, -0.242752, -0.320082, 0.705519, 0.708409, 0.0108048, 0.0168192, 0, 0.0134657, 0.00775584, 0.0412464, -0.118915, 0.0560209, 
[2025-10-20 15:13:36.359686] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4906] 1760987616359569, 10.4315, 0.147549, -0.242752, -0.320082, 0.705519, 0.708409, 0.0108048, 0.0168192, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.362381] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4907] 1760987616362295, 10.4343, 0.147549, -0.242752, -0.320082, 0.705519, 0.708409, 0.0108048, 0.0168192, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.364821] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4909] 1760987616364696, 10.4367, 0.147492, -0.242732, -0.320228, 0.705461, 0.708443, 0.0118494, 0.0170778, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.367505] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4910] 1760987616367393, 10.4394, 0.147492, -0.242732, -0.320228, 0.705461, 0.708443, 0.0118494, 0.0170778, -0.00574918, 0.00204914, -0.014587, 0, -0.184166, 0.111825, 
[2025-10-20 15:13:36.370696] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4911] 1760987616370578, 10.4426, 0.147492, -0.242732, -0.320228, 0.705461, 0.708443, 0.0118494, 0.0170778, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.372765] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4913] 1760987616372682, 10.4447, 0.147304, -0.242903, -0.320737, 0.705563, 0.708318, 0.0135256, 0.0168463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.375529] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4914] 1760987616375414, 10.4474, 0.147304, -0.242903, -0.320737, 0.705563, 0.708318, 0.0135256, 0.0168463, -0.0187243, -0.0170898, -0.0509025, 0, -0.203726, 0.269658, 
[2025-10-20 15:13:36.378111] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4915] 1760987616378001, 10.45, 0.147304, -0.242903, -0.320737, 0.705563, 0.708318, 0.0135256, 0.0168463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.380856] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4916] 1760987616380738, 10.4527, 0.147304, -0.242903, -0.320737, 0.705563, 0.708318, 0.0135256, 0.0168463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.383421] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4918] 1760987616383306, 10.4553, 0.147043, -0.242751, -0.321014, 0.705214, 0.708624, 0.0154036, 0.0169455, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.386157] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4919] 1760987616386041, 10.458, 0.147043, -0.242751, -0.321014, 0.705214, 0.708624, 0.0154036, 0.0169455, -0.0261098, 0.0151564, -0.0277077, 0.0979304, -0.279302, 0.254392, 
[2025-10-20 15:13:36.388707] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4920] 1760987616388600, 10.4606, 0.147043, -0.242751, -0.321014, 0.705214, 0.708624, 0.0154036, 0.0169455, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.391725] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4921] 1760987616391612, 10.4636, 0.147043, -0.242751, -0.321014, 0.705214, 0.708624, 0.0154036, 0.0169455, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.394163] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4923] 1760987616394045, 10.466, 0.146834, -0.242814, -0.321337, 0.704808, 0.709001, 0.0169466, 0.0166324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.396788] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4924] 1760987616396675, 10.4687, 0.146834, -0.242814, -0.321337, 0.704808, 0.709001, 0.0169466, 0.0166324, -0.0209289, -0.00626441, -0.0323053, 0.116861, -0.173331, 0.265751, 
[2025-10-20 15:13:36.399217] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4925] 1760987616399112, 10.4711, 0.146834, -0.242814, -0.321337, 0.704808, 0.709001, 0.0169466, 0.0166324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.402089] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4926] 1760987616401973, 10.4739, 0.146834, -0.242814, -0.321337, 0.704808, 0.709001, 0.0169466, 0.0166324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.404560] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4928] 1760987616404440, 10.4764, 0.146756, -0.242769, -0.321466, 0.704688, 0.709079, 0.0181009, 0.0171347, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.407287] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4929] 1760987616407172, 10.4791, 0.146756, -0.242769, -0.321466, 0.704688, 0.709079, 0.0181009, 0.0171347, -0.00777656, 0.00443401, -0.0129304, 0, -0.234038, 0.0936925, 
[2025-10-20 15:13:36.409667] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4930] 1760987616409553, 10.4815, 0.146756, -0.242769, -0.321466, 0.704688, 0.709079, 0.0181009, 0.0171347, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.412381] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4932] 1760987616412327, 10.4843, 0.146757, -0.242726, -0.321517, 0.704787, 0.708937, 0.0191136, 0.0178476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.415406] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4933] 1760987616415289, 10.4873, 0.146757, -0.242726, -0.321517, 0.704787, 0.708937, 0.0191136, 0.0178476, 0, 0.00428651, -0.00508333, 0, -0.244025, 0.0423242, 
[2025-10-20 15:13:36.417851] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4934] 1760987616417746, 10.4897, 0.146757, -0.242726, -0.321517, 0.704787, 0.708937, 0.0191136, 0.0178476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.421509] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4935] 1760987616421396, 10.4934, 0.146757, -0.242726, -0.321517, 0.704787, 0.708937, 0.0191136, 0.0178476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.423184] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4937] 1760987616423016, 10.495, 0.146939, -0.242617, -0.321372, 0.704891, 0.708774, 0.0198436, 0.0193535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.426588] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4938] 1760987616426473, 10.4984, 0.146939, -0.242617, -0.321372, 0.704891, 0.708774, 0.0198436, 0.0193535, 0.018139, 0.0109742, 0.0145487, -0.0404954, -0.316662, -0.109959, 
[2025-10-20 15:13:36.429111] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4939] 1760987616428997, 10.501, 0.146939, -0.242617, -0.321372, 0.704891, 0.708774, 0.0198436, 0.0193535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.432171] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4940] 1760987616432084, 10.5041, 0.146939, -0.242617, -0.321372, 0.704891, 0.708774, 0.0198436, 0.0193535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.435781] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4942] 1760987616435669, 10.5076, 0.147146, -0.242741, -0.321129, 0.704971, 0.708659, 0.0196638, 0.0207911, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.437237] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4943] 1760987616437129, 10.5091, 0.147146, -0.242741, -0.321129, 0.704971, 0.708659, 0.0196638, 0.0207911, 0.0206864, -0.0124459, 0.0242841, 0, -0.178556, -0.229304, 
[2025-10-20 15:13:36.439531] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4944] 1760987616439416, 10.5114, 0.147146, -0.242741, -0.321129, 0.704971, 0.708659, 0.0196638, 0.0207911, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.442204] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4945] 1760987616442085, 10.5141, 0.147146, -0.242741, -0.321129, 0.704971, 0.708659, 0.0196638, 0.0207911, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.444648] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4947] 1760987616444533, 10.5165, 0.147488, -0.242893, -0.320698, 0.704967, 0.708624, 0.0190032, 0.0226215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.447406] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4948] 1760987616447291, 10.5193, 0.147488, -0.242893, -0.320698, 0.704967, 0.708624, 0.0190032, 0.0226215, 0.0342847, -0.0151465, 0.0430676, 0, -0.166401, -0.352447, 
[2025-10-20 15:13:36.449961] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4949] 1760987616449845, 10.5218, 0.147488, -0.242893, -0.320698, 0.704967, 0.708624, 0.0190032, 0.0226215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.452658] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4951] 1760987616452576, 10.5246, 0.147871, -0.243034, -0.320171, 0.704895, 0.708641, 0.0181692, 0.0249208, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.455299] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4952] 1760987616455185, 10.5272, 0.147871, -0.243034, -0.320171, 0.704895, 0.708641, 0.0181692, 0.0249208, 0.038234, -0.0141477, 0.0527203, 0, -0.20847, -0.442855, 
[2025-10-20 15:13:36.457854] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4953] 1760987616457746, 10.5297, 0.147871, -0.243034, -0.320171, 0.704895, 0.708641, 0.0181692, 0.0249208, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.460585] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4954] 1760987616460468, 10.5324, 0.147871, -0.243034, -0.320171, 0.704895, 0.708641, 0.0181692, 0.0249208, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.463269] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4956] 1760987616463153, 10.5351, 0.148259, -0.243331, -0.320001, 0.705272, 0.708248, 0.017867, 0.0256514, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.465908] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4957] 1760987616465794, 10.5378, 0.148259, -0.243331, -0.320001, 0.705272, 0.708248, 0.017867, 0.0256514, 0.0388495, -0.0296844, 0.0170081, -0.113833, -0.0603743, -0.14949, 
[2025-10-20 15:13:36.468360] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4958] 1760987616468254, 10.5402, 0.148259, -0.243331, -0.320001, 0.705272, 0.708248, 0.017867, 0.0256514, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.471243] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4959] 1760987616471127, 10.5431, 0.148259, -0.243331, -0.320001, 0.705272, 0.708248, 0.017867, 0.0256514, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.473886] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4961] 1760987616473766, 10.5457, 0.148477, -0.243559, -0.320003, 0.705613, 0.70789, 0.0180998, 0.0259678, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.477655] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4962] 1760987616477541, 10.5495, 0.148477, -0.243559, -0.320003, 0.705613, 0.70789, 0.0180998, 0.0259678, 0.02178, -0.0227714, 0, -0.0996947, -0.0771862, 0, 
[2025-10-20 15:13:36.479695] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4963] 1760987616479569, 10.5515, 0.148477, -0.243559, -0.320003, 0.705613, 0.70789, 0.0180998, 0.0259678, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.482274] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4964] 1760987616482173, 10.5541, 0.148477, -0.243559, -0.320003, 0.705613, 0.70789, 0.0180998, 0.0259678, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.484907] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4966] 1760987616484792, 10.5568, 0.148478, -0.243839, -0.320199, 0.705431, 0.708064, 0.018465, 0.0259246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.487489] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4967] 1760987616487380, 10.5594, 0.148478, -0.243839, -0.320199, 0.705431, 0.708064, 0.018465, 0.0259246, 0, -0.0280715, -0.0195902, 0.0519753, -0.0457484, 0.0594903, 
[2025-10-20 15:13:36.490276] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4968] 1760987616490151, 10.5621, 0.148478, -0.243839, -0.320199, 0.705431, 0.708064, 0.018465, 0.0259246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.493333] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4970] 1760987616493215, 10.5652, 0.148364, -0.244002, -0.32058, 0.705329, 0.708135, 0.019868, 0.0257125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.496265] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4971] 1760987616496150, 10.5681, 0.148364, -0.244002, -0.32058, 0.705329, 0.708135, 0.019868, 0.0257125, -0.0114288, -0.0163159, -0.0381498, 0, -0.168193, 0.229789, 
[2025-10-20 15:13:36.498721] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4972] 1760987616498614, 10.5706, 0.148364, -0.244002, -0.32058, 0.705329, 0.708135, 0.019868, 0.0257125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.501813] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4973] 1760987616501727, 10.5737, 0.148364, -0.244002, -0.32058, 0.705329, 0.708135, 0.019868, 0.0257125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.504432] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4975] 1760987616504319, 10.5763, 0.148098, -0.244176, -0.321106, 0.70514, 0.708277, 0.0219309, 0.0252966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.507746] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4976] 1760987616507637, 10.5796, 0.148098, -0.244176, -0.321106, 0.70514, 0.708277, 0.0219309, 0.0252966, -0.0266094, -0.0173602, -0.0526096, 0.0575423, -0.23249, 0.353078, 
[2025-10-20 15:13:36.510471] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4977] 1760987616510350, 10.5823, 0.148098, -0.244176, -0.321106, 0.70514, 0.708277, 0.0219309, 0.0252966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.513939] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4979] 1760987616513839, 10.5858, 0.14791, -0.244455, -0.321714, 0.704729, 0.708644, 0.0243246, 0.0242809, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.515661] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4980] 1760987616515543, 10.5875, 0.14791, -0.244455, -0.321714, 0.704729, 0.708644, 0.0243246, 0.0242809, -0.0187932, -0.0278801, -0.0607598, 0.126457, -0.19393, 0.487186, 
[2025-10-20 15:13:36.518157] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4981] 1760987616518045, 10.59, 0.14791, -0.244455, -0.321714, 0.704729, 0.708644, 0.0243246, 0.0242809, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.520840] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4982] 1760987616520726, 10.5927, 0.14791, -0.244455, -0.321714, 0.704729, 0.708644, 0.0243246, 0.0242809, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.523806] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4984] 1760987616523695, 10.5957, 0.1466, -0.245077, -0.32285, 0.704801, 0.708503, 0.0285724, 0.0214957, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.525798] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4985] 1760987616525684, 10.5977, 0.1466, -0.245077, -0.32285, 0.704801, 0.708503, 0.0285724, 0.0214957, -0.130983, -0.0621935, -0.113603, 0, -0.204281, 0.996001, 
[2025-10-20 15:13:36.528219] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4986] 1760987616528112, 10.6001, 0.1466, -0.245077, -0.32285, 0.704801, 0.708503, 0.0285724, 0.0214957, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:36.530948] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [4987] 1760987616530821, 10.6028, 0.1466, -0.245077, -0.32285, 0.704801, 0.708503, 0.0285724, 0.0214957, 0, 0, 0, 0, 0, 0, 
