[2025-10-20 11:39:16.740603] [0x0000007f93d977c0] [MocapTag] [0x00000b4b] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:39:48.078552] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14806] 1760974788078445, 31.411, 0.136482, -0.207503, -0.785307, 0.677351, 0.682437, -0.187842, -0.200475, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.081265] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14807] 1760974788081177, 31.4137, 0.136482, -0.207503, -0.785307, 0.677351, 0.682437, -0.187842, -0.200475, -0.0445341, -0.00679886, 0.602168, 0, -0.0593901, -0.186445, 
[2025-10-20 11:39:48.083878] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14809] 1760974788083765, 31.4163, 0.136482, -0.207503, -0.785307, 0.677351, 0.682437, -0.187842, -0.200475, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.086452] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14810] 1760974788086317, 31.4188, 0.13604, -0.207571, -0.779229, 0.677564, 0.682261, -0.188363, -0.199866, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.089253] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14811] 1760974788089135, 31.4217, 0.13604, -0.207571, -0.779229, 0.677564, 0.682261, -0.188363, -0.199866, -0.0441656, -0.00681439, 0.607731, 0, 0, -0.163223, 
[2025-10-20 11:39:48.091697] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14812] 1760974788091611, 31.4241, 0.13604, -0.207571, -0.779229, 0.677564, 0.682261, -0.188363, -0.199866, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.094330] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14814] 1760974788094217, 31.4267, 0.13604, -0.207571, -0.779229, 0.677564, 0.682261, -0.188363, -0.199866, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.096865] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14815] 1760974788096754, 31.4293, 0.135586, -0.207633, -0.77323, 0.677669, 0.682226, -0.188874, -0.199146, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.100405] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14816] 1760974788100283, 31.4328, 0.135586, -0.207633, -0.77323, 0.677669, 0.682226, -0.188874, -0.199146, -0.0453886, -0.00614798, 0.599948, 0, 0, -0.190949, 
[2025-10-20 11:39:48.102164] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14818] 1760974788102109, 31.4346, 0.135586, -0.207633, -0.77323, 0.677669, 0.682226, -0.188874, -0.199146, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.105007] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14819] 1760974788104895, 31.4374, 0.135586, -0.207633, -0.77323, 0.677669, 0.682226, -0.188874, -0.199146, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.107458] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14820] 1760974788107347, 31.4399, 0.13509, -0.20769, -0.767232, 0.677789, 0.682094, -0.189424, -0.198668, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.110248] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14821] 1760974788110130, 31.4426, 0.13509, -0.20769, -0.767232, 0.677789, 0.682094, -0.189424, -0.198668, -0.0495975, -0.00571681, 0.5998, 0, 0, -0.15302, 
[2025-10-20 11:39:48.112619] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14823] 1760974788112528, 31.445, 0.13509, -0.20769, -0.767232, 0.677789, 0.682094, -0.189424, -0.198668, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.115259] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14824] 1760974788115114, 31.4476, 0.13509, -0.20769, -0.767232, 0.677789, 0.682094, -0.189424, -0.198668, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.117681] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14825] 1760974788117573, 31.4501, 0.13461, -0.207738, -0.761163, 0.677827, 0.682023, -0.189999, -0.198232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.120559] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14826] 1760974788120441, 31.453, 0.13461, -0.207738, -0.761163, 0.677827, 0.682023, -0.189999, -0.198232, -0.0480301, -0.00475756, 0.606848, 0, 0, -0.156888, 
[2025-10-20 11:39:48.122860] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14828] 1760974788122742, 31.4553, 0.13461, -0.207738, -0.761163, 0.677827, 0.682023, -0.189999, -0.198232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.125485] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14829] 1760974788125373, 31.4579, 0.13461, -0.207738, -0.761163, 0.677827, 0.682023, -0.189999, -0.198232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.127941] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14830] 1760974788127833, 31.4604, 0.134112, -0.207799, -0.755164, 0.677866, 0.68206, -0.190475, -0.19751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.131281] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14831] 1760974788131166, 31.4637, 0.134112, -0.207799, -0.755164, 0.677866, 0.68206, -0.190475, -0.19751, -0.0497967, -0.00611187, 0.599925, 0.0545382, -0.0364423, -0.19178, 
[2025-10-20 11:39:48.134344] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14833] 1760974788134232, 31.4668, 0.134112, -0.207799, -0.755164, 0.677866, 0.68206, -0.190475, -0.19751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.136273] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14834] 1760974788136168, 31.4687, 0.134112, -0.207799, -0.755164, 0.677866, 0.68206, -0.190475, -0.19751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.138908] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14835] 1760974788138790, 31.4713, 0.133626, -0.207801, -0.749175, 0.677951, 0.681971, -0.190811, -0.197201, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.141891] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14836] 1760974788141778, 31.4743, 0.133626, -0.207801, -0.749175, 0.677951, 0.681971, -0.190811, -0.197201, -0.0486266, 0, 0.598916, 0, 0, -0.0952526, 
[2025-10-20 11:39:48.144469] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14838] 1760974788144357, 31.4769, 0.133626, -0.207801, -0.749175, 0.677951, 0.681971, -0.190811, -0.197201, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.146964] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14839] 1760974788146852, 31.4794, 0.133147, -0.207836, -0.743201, 0.677926, 0.681892, -0.19114, -0.197244, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.149583] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14840] 1760974788149467, 31.482, 0.133147, -0.207836, -0.743201, 0.677926, 0.681892, -0.19114, -0.197244, -0.0478787, -0.00347725, 0.597407, 0, 0.0545859, -0.043259, 
[2025-10-20 11:39:48.152900] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14842] 1760974788152785, 31.4853, 0.133147, -0.207836, -0.743201, 0.677926, 0.681892, -0.19114, -0.197244, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.155570] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14843] 1760974788155460, 31.488, 0.133147, -0.207836, -0.743201, 0.677926, 0.681892, -0.19114, -0.197244, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.158150] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14844] 1760974788158042, 31.4906, 0.132635, -0.207821, -0.737309, 0.67787, 0.682019, -0.191269, -0.196872, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.162424] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14846] 1760974788162326, 31.4948, 0.132635, -0.207821, -0.737309, 0.67787, 0.682019, -0.191269, -0.196872, -0.0511548, 0, 0.589154, 0.0523329, -0.0358701, -0.0886894, 
[2025-10-20 11:39:48.163967] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14847] 1760974788163856, 31.4964, 0.132635, -0.207821, -0.737309, 0.67787, 0.682019, -0.191269, -0.196872, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.166468] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14848] 1760974788166308, 31.4988, 0.132097, -0.207806, -0.731413, 0.677691, 0.682171, -0.19146, -0.196775, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.169268] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14849] 1760974788169148, 31.5017, 0.132097, -0.207806, -0.731413, 0.677691, 0.682171, -0.19146, -0.196775, -0.0537837, 0, 0.589595, 0.0661373, 0, -0.0612316, 
[2025-10-20 11:39:48.171833] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14850] 1760974788171746, 31.5043, 0.132097, -0.207806, -0.731413, 0.677691, 0.682171, -0.19146, -0.196775, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.174214] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14852] 1760974788174099, 31.5066, 0.132097, -0.207806, -0.731413, 0.677691, 0.682171, -0.19146, -0.196775, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.176811] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14853] 1760974788176700, 31.5092, 0.131579, -0.207833, -0.725572, 0.677536, 0.682316, -0.191667, -0.196605, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.179614] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14854] 1760974788179497, 31.512, 0.131579, -0.207833, -0.725572, 0.677536, 0.682316, -0.191667, -0.196605, -0.0518746, -0.00271246, 0.584155, 0.065279, 0, -0.0741275, 
[2025-10-20 11:39:48.182079] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14855] 1760974788181991, 31.5145, 0.131579, -0.207833, -0.725572, 0.677536, 0.682316, -0.191667, -0.196605, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.184713] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14857] 1760974788184602, 31.5171, 0.131579, -0.207833, -0.725572, 0.677536, 0.682316, -0.191667, -0.196605, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.187290] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14858] 1760974788187182, 31.5197, 0.131052, -0.207817, -0.719714, 0.677327, 0.682508, -0.191833, -0.196497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.190065] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14859] 1760974788189934, 31.5225, 0.131052, -0.207817, -0.719714, 0.677327, 0.682508, -0.191833, -0.196497, -0.0526271, 0, 0.585816, 0.0764966, 0, -0.062215, 
[2025-10-20 11:39:48.192633] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14861] 1760974788192540, 31.5251, 0.131052, -0.207817, -0.719714, 0.677327, 0.682508, -0.191833, -0.196497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.195347] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14862] 1760974788195225, 31.5277, 0.131052, -0.207817, -0.719714, 0.677327, 0.682508, -0.191833, -0.196497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.197834] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14863] 1760974788197721, 31.5302, 0.130443, -0.208027, -0.714116, 0.675039, 0.682129, -0.192764, -0.20461, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.200770] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14864] 1760974788200653, 31.5332, 0.130443, -0.208027, -0.714116, 0.675039, 0.682129, -0.192764, -0.20461, -0.0609168, -0.0209739, 0.559762, 0, 1.33609, 1.06491, 
[2025-10-20 11:39:48.203409] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14866] 1760974788203302, 31.5358, 0.130443, -0.208027, -0.714116, 0.675039, 0.682129, -0.192764, -0.20461, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.205933] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14867] 1760974788205822, 31.5383, 0.130443, -0.208027, -0.714116, 0.675039, 0.682129, -0.192764, -0.20461, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.208867] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14868] 1760974788208751, 31.5413, 0.130079, -0.207743, -0.708116, 0.676878, 0.682974, -0.191865, -0.196395, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.211263] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14869] 1760974788211149, 31.5437, 0.130079, -0.207743, -0.708116, 0.676878, 0.682974, -0.191865, -0.196395, -0.0363992, 0.0283765, 0.600058, 0.185287, -1.34625, -1.12813, 
[2025-10-20 11:39:48.213795] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14871] 1760974788213683, 31.5462, 0.130079, -0.207743, -0.708116, 0.676878, 0.682974, -0.191865, -0.196395, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.216281] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14872] 1760974788216174, 31.5487, 0.129597, -0.207715, -0.70236, 0.67672, 0.683198, -0.191946, -0.196077, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.219232] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14873] 1760974788219116, 31.5516, 0.129597, -0.207715, -0.70236, 0.67672, 0.683198, -0.191946, -0.196077, -0.0481777, 0.00283887, 0.575537, 0.0794768, 0, -0.0811689, 
[2025-10-20 11:39:48.221774] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14874] 1760974788221677, 31.5542, 0.129597, -0.207715, -0.70236, 0.67672, 0.683198, -0.191946, -0.196077, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.224611] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14876] 1760974788224499, 31.557, 0.129597, -0.207715, -0.70236, 0.67672, 0.683198, -0.191946, -0.196077, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.226855] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14877] 1760974788226738, 31.5593, 0.12908, -0.207718, -0.6966, 0.676486, 0.683431, -0.191883, -0.196136, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.229716] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14878] 1760974788229570, 31.5621, 0.12908, -0.207718, -0.6966, 0.676486, 0.683431, -0.191883, -0.196136, -0.0517298, 0, 0.575987, 0.0692487, 0, 0, 
[2025-10-20 11:39:48.231919] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14880] 1760974788231863, 31.5644, 0.12908, -0.207718, -0.6966, 0.676486, 0.683431, -0.191883, -0.196136, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.234575] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14881] 1760974788234454, 31.567, 0.12908, -0.207718, -0.6966, 0.676486, 0.683431, -0.191883, -0.196136, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.237574] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14882] 1760974788237462, 31.57, 0.128589, -0.207733, -0.690913, 0.676289, 0.683617, -0.191954, -0.196101, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.240394] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14883] 1760974788240279, 31.5728, 0.128589, -0.207733, -0.690913, 0.676289, 0.683617, -0.191954, -0.196101, -0.0490832, 0, 0.568684, 0.0660777, 0, 0, 
[2025-10-20 11:39:48.242961] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14885] 1760974788242875, 31.5754, 0.128589, -0.207733, -0.690913, 0.676289, 0.683617, -0.191954, -0.196101, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.245731] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14886] 1760974788245620, 31.5781, 0.128589, -0.207733, -0.690913, 0.676289, 0.683617, -0.191954, -0.196101, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.248041] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14887] 1760974788247932, 31.5804, 0.128101, -0.207712, -0.685184, 0.676173, 0.68375, -0.192044, -0.195948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.251430] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14888] 1760974788251310, 31.5838, 0.128101, -0.207712, -0.685184, 0.676173, 0.68375, -0.192044, -0.195948, -0.0488178, 0.00209198, 0.572976, 0.0510097, 0, -0.0502454, 
[2025-10-20 11:39:48.253740] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14890] 1760974788253620, 31.5861, 0.128101, -0.207712, -0.685184, 0.676173, 0.68375, -0.192044, -0.195948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.256560] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14891] 1760974788256437, 31.589, 0.128101, -0.207712, -0.685184, 0.676173, 0.68375, -0.192044, -0.195948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.261918] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14893] 1760974788261842, 31.5944, 0.127634, -0.207685, -0.6795, 0.67605, 0.683852, -0.192222, -0.195842, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.262560] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14894] 1760974788262446, 31.595, 0.127634, -0.207685, -0.6795, 0.67605, 0.683852, -0.192222, -0.195842, -0.0467634, 0.00270966, 0.568345, 0.0489712, 0, -0.0558036, 
[2025-10-20 11:39:48.264573] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14895] 1760974788264462, 31.597, 0.127634, -0.207685, -0.6795, 0.67605, 0.683852, -0.192222, -0.195842, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.267526] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14896] 1760974788267408, 31.5999, 0.127173, -0.207679, -0.673846, 0.676083, 0.683889, -0.192197, -0.195621, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.270266] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14897] 1760974788270150, 31.6027, 0.127173, -0.207679, -0.673846, 0.676083, 0.683889, -0.192197, -0.195621, -0.0460243, 0, 0.565422, 0, -0.0362098, 0, 
[2025-10-20 11:39:48.272784] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14899] 1760974788272672, 31.6052, 0.127173, -0.207679, -0.673846, 0.676083, 0.683889, -0.192197, -0.195621, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.276506] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14900] 1760974788276392, 31.6089, 0.127173, -0.207679, -0.673846, 0.676083, 0.683889, -0.192197, -0.195621, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.277935] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14901] 1760974788277833, 31.6104, 0.126735, -0.207703, -0.668233, 0.676041, 0.683887, -0.192174, -0.195797, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.280650] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14902] 1760974788280536, 31.6131, 0.126735, -0.207703, -0.668233, 0.676041, 0.683887, -0.192174, -0.195797, -0.0437819, -0.00239163, 0.561297, 0, 0, 0, 
[2025-10-20 11:39:48.283345] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14904] 1760974788283224, 31.6157, 0.126735, -0.207703, -0.668233, 0.676041, 0.683887, -0.192174, -0.195797, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.285806] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14905] 1760974788285699, 31.6182, 0.126735, -0.207703, -0.668233, 0.676041, 0.683887, -0.192174, -0.195797, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.288412] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14906] 1760974788288305, 31.6208, 0.126327, -0.207411, -0.662203, 0.676505, 0.683943, -0.191973, -0.194188, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.291596] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14907] 1760974788291503, 31.624, 0.126327, -0.207411, -0.662203, 0.676505, 0.683943, -0.191973, -0.194188, -0.0408017, 0.0291448, 0.603029, 0, -0.267357, -0.204922, 
[2025-10-20 11:39:48.294124] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14909] 1760974788294010, 31.6265, 0.126327, -0.207411, -0.662203, 0.676505, 0.683943, -0.191973, -0.194188, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.296754] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14910] 1760974788296639, 31.6292, 0.125478, -0.207648, -0.656569, 0.674706, 0.684219, -0.196945, -0.194496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.299485] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14911] 1760974788299366, 31.6319, 0.125478, -0.207648, -0.656569, 0.674706, 0.684219, -0.196945, -0.194496, -0.0849582, -0.0236782, 0.563384, 0.551271, 0.771314, -0.849418, 
[2025-10-20 11:39:48.302010] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14912] 1760974788301898, 31.6344, 0.125478, -0.207648, -0.656569, 0.674706, 0.684219, -0.196945, -0.194496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.304621] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14914] 1760974788304504, 31.637, 0.125478, -0.207648, -0.656569, 0.674706, 0.684219, -0.196945, -0.194496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.307082] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14915] 1760974788306974, 31.6395, 0.125133, -0.207565, -0.651247, 0.674661, 0.684643, -0.196162, -0.193949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.309898] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14916] 1760974788309781, 31.6423, 0.125133, -0.207565, -0.651247, 0.674661, 0.684643, -0.196162, -0.193949, -0.034455, 0.00830045, 0.532179, 0.0623345, -0.195765, 0, 
[2025-10-20 11:39:48.312421] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14917] 1760974788312307, 31.6448, 0.125133, -0.207565, -0.651247, 0.674661, 0.684643, -0.196162, -0.193949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.316334] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14919] 1760974788316222, 31.6487, 0.125133, -0.207565, -0.651247, 0.674661, 0.684643, -0.196162, -0.193949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.318227] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14920] 1760974788318113, 31.6506, 0.124503, -0.207859, -0.646628, 0.675941, 0.683026, -0.197372, -0.193966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.321027] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14921] 1760974788320909, 31.6534, 0.124503, -0.207859, -0.646628, 0.675941, 0.683026, -0.197372, -0.193966, -0.0630307, -0.0293307, 0.46192, -0.407863, 0.181109, -0.0598437, 
[2025-10-20 11:39:48.323543] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14923] 1760974788323421, 31.6559, 0.124503, -0.207859, -0.646628, 0.675941, 0.683026, -0.197372, -0.193966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.326091] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14924] 1760974788325975, 31.6585, 0.124503, -0.207859, -0.646628, 0.675941, 0.683026, -0.197372, -0.193966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.328915] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14925] 1760974788328806, 31.6613, 0.124258, -0.208159, -0.641469, 0.676353, 0.68262, -0.197489, -0.193842, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.331388] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14926] 1760974788331272, 31.6638, 0.124258, -0.208159, -0.641469, 0.676353, 0.68262, -0.197489, -0.193842, -0.0245159, -0.0300212, 0.51592, -0.120068, 0, 0, 
[2025-10-20 11:39:48.334451] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14928] 1760974788334334, 31.6669, 0.124258, -0.208159, -0.641469, 0.676353, 0.68262, -0.197489, -0.193842, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.336829] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14929] 1760974788336722, 31.6692, 0.123973, -0.207961, -0.635858, 0.676077, 0.683076, -0.197185, -0.19351, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.339993] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14930] 1760974788339873, 31.6724, 0.123973, -0.207961, -0.635858, 0.676077, 0.683076, -0.197185, -0.19351, -0.0284895, 0.0197926, 0.561031, 0.117731, -0.0940681, -0.0370791, 
[2025-10-20 11:39:48.342024] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14932] 1760974788341968, 31.6745, 0.123973, -0.207961, -0.635858, 0.676077, 0.683076, -0.197185, -0.19351, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.344752] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14933] 1760974788344633, 31.6772, 0.123973, -0.207961, -0.635858, 0.676077, 0.683076, -0.197185, -0.19351, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.347311] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14934] 1760974788347201, 31.6797, 0.123262, -0.208084, -0.630584, 0.676185, 0.682744, -0.19738, -0.194104, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:48.350137] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [14935] 1760974788350019, 31.6825, 0.123262, -0.208084, -0.630584, 0.676185, 0.682744, -0.19738, -0.194104, -0.0711183, -0.012302, 0.527424, -0.0879645, 0.116831, 0.083084, 
