[2025-10-20 15:07:43.193586] [0x0000007faf4887c0] [MocapTag] [0x00000903] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:07:54.284728] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5232] 1760987274284607, 11.1653, 0.214935, -0.169113, -0.446841, 0.672043, 0.6932, 0.179466, 0.188745, 0.275552, 0.209962, -0.385346, 0.441802, -0.757432, 0.465774, 
[2025-10-20 15:07:54.287066] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5233] 1760987274286955, 11.1677, 0.214935, -0.169113, -0.446841, 0.672043, 0.6932, 0.179466, 0.188745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.289853] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5234] 1760987274289709, 11.1704, 0.214935, -0.169113, -0.446841, 0.672043, 0.6932, 0.179466, 0.188745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.292389] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5235] 1760987274292274, 11.173, 0.21782, -0.167013, -0.450628, 0.670311, 0.694004, 0.181575, 0.189927, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.295030] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5237] 1760987274294917, 11.1756, 0.21782, -0.167013, -0.450628, 0.670311, 0.694004, 0.181575, 0.189927, 0.288534, 0.209999, -0.378761, 0.444043, -0.480998, 0.263514, 
[2025-10-20 15:07:54.298152] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5238] 1760987274298044, 11.1788, 0.21782, -0.167013, -0.450628, 0.670311, 0.694004, 0.181575, 0.189927, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.300785] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5239] 1760987274300680, 11.1814, 0.220689, -0.16482, -0.454556, 0.669031, 0.693737, 0.185559, 0.191559, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.303366] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5240] 1760987274303279, 11.184, 0.220689, -0.16482, -0.454556, 0.669031, 0.693737, 0.185559, 0.191559, 0.286897, 0.219372, -0.392761, 0.271428, -0.817376, 0.43392, 
[2025-10-20 15:07:54.305811] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5242] 1760987274305698, 11.1864, 0.220689, -0.16482, -0.454556, 0.669031, 0.693737, 0.185559, 0.191559, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.308412] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5243] 1760987274308304, 11.189, 0.220689, -0.16482, -0.454556, 0.669031, 0.693737, 0.185559, 0.191559, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.310959] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5244] 1760987274310839, 11.1916, 0.223626, -0.16275, -0.458361, 0.667226, 0.694226, 0.188553, 0.193152, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.314615] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5246] 1760987274314506, 11.1952, 0.223626, -0.16275, -0.458361, 0.667226, 0.694226, 0.188553, 0.193152, 0.293679, 0.206934, -0.380476, 0.436246, -0.668663, 0.340321, 
[2025-10-20 15:07:54.317228] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5247] 1760987274317110, 11.1978, 0.223626, -0.16275, -0.458361, 0.667226, 0.694226, 0.188553, 0.193152, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.319762] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5248] 1760987274319657, 11.2004, 0.223626, -0.16275, -0.458361, 0.667226, 0.694226, 0.188553, 0.193152, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.322505] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5249] 1760987274322391, 11.2031, 0.226527, -0.160581, -0.462384, 0.665423, 0.694745, 0.191619, 0.194485, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.325635] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5251] 1760987274325521, 11.2062, 0.226527, -0.160581, -0.462384, 0.665423, 0.694745, 0.191619, 0.194485, 0.290081, 0.216977, -0.402374, 0.459743, -0.639606, 0.398812, 
[2025-10-20 15:07:54.327654] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5252] 1760987274327543, 11.2083, 0.226527, -0.160581, -0.462384, 0.665423, 0.694745, 0.191619, 0.194485, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.330395] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5253] 1760987274330282, 11.211, 0.226527, -0.160581, -0.462384, 0.665423, 0.694745, 0.191619, 0.194485, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.333530] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5254] 1760987274333444, 11.2142, 0.229473, -0.158348, -0.466323, 0.664389, 0.694887, 0.193653, 0.195493, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.335834] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5256] 1760987274335721, 11.2164, 0.229473, -0.158348, -0.466323, 0.664389, 0.694887, 0.193653, 0.195493, 0.29461, 0.22322, -0.39385, 0.244176, -0.44297, 0.23158, 
[2025-10-20 15:07:54.338558] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5257] 1760987274338446, 11.2192, 0.229473, -0.158348, -0.466323, 0.664389, 0.694887, 0.193653, 0.195493, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.341492] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5258] 1760987274341381, 11.2221, 0.232616, -0.156294, -0.470392, 0.662675, 0.695381, 0.195973, 0.197236, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.344035] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5260] 1760987274343951, 11.2247, 0.232616, -0.156294, -0.470392, 0.662675, 0.695381, 0.195973, 0.197236, 0.314283, 0.205459, -0.406893, 0.394702, -0.593436, 0.214485, 
[2025-10-20 15:07:54.346894] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5261] 1760987274346748, 11.2275, 0.232616, -0.156294, -0.470392, 0.662675, 0.695381, 0.195973, 0.197236, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.348885] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5262] 1760987274348782, 11.2295, 0.232616, -0.156294, -0.470392, 0.662675, 0.695381, 0.195973, 0.197236, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.351629] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5263] 1760987274351501, 11.2322, 0.235813, -0.153949, -0.474424, 0.66172, 0.695459, 0.197462, 0.198675, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.354272] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5265] 1760987274354194, 11.2349, 0.235813, -0.153949, -0.474424, 0.66172, 0.695459, 0.197462, 0.198675, 0.319717, 0.2345, -0.403248, 0.179303, -0.429791, 0.0717091, 
[2025-10-20 15:07:54.356749] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5266] 1760987274356637, 11.2374, 0.235813, -0.153949, -0.474424, 0.66172, 0.695459, 0.197462, 0.198675, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.359424] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5267] 1760987274359313, 11.24, 0.235813, -0.153949, -0.474424, 0.66172, 0.695459, 0.197462, 0.198675, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.362029] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5268] 1760987274361915, 11.2426, 0.238723, -0.151767, -0.478684, 0.660525, 0.695592, 0.199578, 0.200067, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.366243] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5270] 1760987274366126, 11.2468, 0.238723, -0.151767, -0.478684, 0.660525, 0.695592, 0.199578, 0.200067, 0.291027, 0.218167, -0.425909, 0.261962, -0.512296, 0.198745, 
[2025-10-20 15:07:54.366930] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5271] 1760987274366830, 11.2476, 0.238723, -0.151767, -0.478684, 0.660525, 0.695592, 0.199578, 0.200067, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.370047] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5272] 1760987274369940, 11.2507, 0.238723, -0.151767, -0.478684, 0.660525, 0.695592, 0.199578, 0.200067, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.372351] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5273] 1760987274372224, 11.2529, 0.241785, -0.149516, -0.48297, 0.65936, 0.695798, 0.201459, 0.201306, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.375163] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5275] 1760987274374979, 11.2557, 0.241785, -0.149516, -0.48297, 0.65936, 0.695798, 0.201459, 0.201306, 0.306131, 0.225126, -0.428627, 0.265443, -0.455582, 0.187523, 
[2025-10-20 15:07:54.377641] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5276] 1760987274377536, 11.2583, 0.241785, -0.149516, -0.48297, 0.65936, 0.695798, 0.201459, 0.201306, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.380414] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5277] 1760987274380301, 11.261, 0.244789, -0.147216, -0.487343, 0.658143, 0.696075, 0.203211, 0.202564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.383073] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5278] 1760987274382989, 11.2637, 0.244789, -0.147216, -0.487343, 0.658143, 0.696075, 0.203211, 0.202564, 0.300434, 0.229974, -0.437355, 0.279617, -0.439638, 0.170944, 
[2025-10-20 15:07:54.385626] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5280] 1760987274385493, 11.2662, 0.244789, -0.147216, -0.487343, 0.658143, 0.696075, 0.203211, 0.202564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.388322] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5281] 1760987274388211, 11.2689, 0.244789, -0.147216, -0.487343, 0.658143, 0.696075, 0.203211, 0.202564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.391228] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5282] 1760987274391114, 11.2718, 0.248013, -0.145004, -0.491697, 0.656965, 0.696396, 0.20444, 0.20404, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.393789] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5284] 1760987274393733, 11.2745, 0.248013, -0.145004, -0.491697, 0.656965, 0.696396, 0.20444, 0.20404, 0.322404, 0.221247, -0.435399, 0.244451, -0.398254, 0.0507575, 
[2025-10-20 15:07:54.396559] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5285] 1760987274396350, 11.2771, 0.248013, -0.145004, -0.491697, 0.656965, 0.696396, 0.20444, 0.20404, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.399281] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5286] 1760987274399177, 11.2799, 0.248013, -0.145004, -0.491697, 0.656965, 0.696396, 0.20444, 0.20404, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.403149] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5287] 1760987274402997, 11.2837, 0.251154, -0.142508, -0.496238, 0.656827, 0.69573, 0.205624, 0.205564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.404309] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5289] 1760987274404226, 11.2849, 0.251154, -0.142508, -0.496238, 0.656827, 0.69573, 0.205624, 0.205564, 0.3141, 0.249543, -0.454025, -0.0894785, -0.402093, -0.0633642, 
[2025-10-20 15:07:54.406902] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5290] 1760987274406790, 11.2875, 0.251154, -0.142508, -0.496238, 0.656827, 0.69573, 0.205624, 0.205564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.409805] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5291] 1760987274409671, 11.2904, 0.251154, -0.142508, -0.496238, 0.656827, 0.69573, 0.205624, 0.205564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.417461] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5293] 1760987274417348, 11.2981, 0.254163, -0.14025, -0.501038, 0.654707, 0.697072, 0.207092, 0.206307, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.418060] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5294] 1760987274417972, 11.2987, 0.254163, -0.14025, -0.501038, 0.654707, 0.697072, 0.207092, 0.206307, 0.300898, 0.225876, -0.48008, 0.611734, -0.317723, 0.305451, 
[2025-10-20 15:07:54.418632] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5295] 1760987274418539, 11.2993, 0.254163, -0.14025, -0.501038, 0.654707, 0.697072, 0.207092, 0.206307, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.420165] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5296] 1760987274420046, 11.3008, 0.254163, -0.14025, -0.501038, 0.654707, 0.697072, 0.207092, 0.206307, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.422832] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5297] 1760987274422718, 11.3034, 0.257181, -0.137661, -0.505862, 0.65366, 0.697432, 0.208246, 0.207246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.425869] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5299] 1760987274425752, 11.3065, 0.257181, -0.137661, -0.505862, 0.65366, 0.697432, 0.208246, 0.207246, 0.30178, 0.258825, -0.482383, 0.252235, -0.305814, 0.121033, 
[2025-10-20 15:07:54.428513] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5300] 1760987274428400, 11.3091, 0.257181, -0.137661, -0.505862, 0.65366, 0.697432, 0.208246, 0.207246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.431170] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5301] 1760987274431058, 11.3118, 0.260332, -0.135129, -0.51065, 0.652669, 0.697696, 0.209291, 0.208425, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.434039] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5302] 1760987274433951, 11.3147, 0.260332, -0.135129, -0.51065, 0.652669, 0.697696, 0.209291, 0.208425, 0.315151, 0.253181, -0.478805, 0.211585, -0.327408, 0.0586044, 
[2025-10-20 15:07:54.436299] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5304] 1760987274436187, 11.3169, 0.260332, -0.135129, -0.51065, 0.652669, 0.697696, 0.209291, 0.208425, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.439303] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5305] 1760987274439191, 11.3199, 0.260332, -0.135129, -0.51065, 0.652669, 0.697696, 0.209291, 0.208425, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.441882] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5306] 1760987274441761, 11.3225, 0.263322, -0.132606, -0.515597, 0.651687, 0.698006, 0.210559, 0.209181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.445378] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5308] 1760987274445264, 11.326, 0.263322, -0.132606, -0.515597, 0.651687, 0.698006, 0.210559, 0.209181, 0.298943, 0.252377, -0.49466, 0.249672, -0.294149, 0.165481, 
[2025-10-20 15:07:54.447011] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5309] 1760987274446909, 11.3276, 0.263322, -0.132606, -0.515597, 0.651687, 0.698006, 0.210559, 0.209181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.449625] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5310] 1760987274449514, 11.3302, 0.263322, -0.132606, -0.515597, 0.651687, 0.698006, 0.210559, 0.209181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.452398] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5311] 1760987274452289, 11.333, 0.266411, -0.130047, -0.520596, 0.650876, 0.698237, 0.211479, 0.210007, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.455008] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5313] 1760987274454895, 11.3356, 0.266411, -0.130047, -0.520596, 0.650876, 0.698237, 0.211479, 0.210007, 0.308965, 0.255873, -0.499907, 0.186813, -0.255722, 0.0830257, 
[2025-10-20 15:07:54.457812] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5314] 1760987274457702, 11.3384, 0.266411, -0.130047, -0.520596, 0.650876, 0.698237, 0.211479, 0.210007, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.460187] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5315] 1760987274460081, 11.3408, 0.266411, -0.130047, -0.520596, 0.650876, 0.698237, 0.211479, 0.210007, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.462878] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5316] 1760987274462763, 11.3435, 0.269043, -0.127527, -0.525749, 0.649624, 0.698919, 0.213339, 0.20973, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.465000] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5318] 1760987274464913, 11.3456, 0.269043, -0.127527, -0.525749, 0.649624, 0.698919, 0.213339, 0.20973, 0.26312, 0.251951, -0.515344, 0.437975, -0.217289, 0.463889, 
[2025-10-20 15:07:54.467821] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5319] 1760987274467709, 11.3484, 0.269043, -0.127527, -0.525749, 0.649624, 0.698919, 0.213339, 0.20973, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.470428] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5320] 1760987274470314, 11.351, 0.271934, -0.124662, -0.530816, 0.64917, 0.698868, 0.214142, 0.210486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.473726] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5321] 1760987274473638, 11.3544, 0.271934, -0.124662, -0.530816, 0.64917, 0.698868, 0.214142, 0.210486, 0.289171, 0.286554, -0.50666, 0.0796556, -0.229657, 0.0425402, 
[2025-10-20 15:07:54.476154] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5323] 1760987274476042, 11.3568, 0.271934, -0.124662, -0.530816, 0.64917, 0.698868, 0.214142, 0.210486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.480335] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5324] 1760987274480200, 11.3609, 0.271934, -0.124662, -0.530816, 0.64917, 0.698868, 0.214142, 0.210486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.481627] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5325] 1760987274481510, 11.3622, 0.27498, -0.122168, -0.536159, 0.648969, 0.698728, 0.214979, 0.210721, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.484162] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5326] 1760987274484077, 11.3648, 0.27498, -0.122168, -0.536159, 0.648969, 0.698728, 0.214979, 0.210721, 0.304597, 0.249352, -0.534349, 0.0490308, -0.154895, 0.112111, 
[2025-10-20 15:07:54.486722] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5328] 1760987274486610, 11.3673, 0.27498, -0.122168, -0.536159, 0.648969, 0.698728, 0.214979, 0.210721, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.489495] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5329] 1760987274489383, 11.3701, 0.27498, -0.122168, -0.536159, 0.648969, 0.698728, 0.214979, 0.210721, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.492240] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5330] 1760987274492126, 11.3728, 0.278092, -0.11946, -0.541448, 0.648971, 0.698111, 0.215883, 0.211829, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.494935] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5332] 1760987274494842, 11.3756, 0.278092, -0.11946, -0.541448, 0.648971, 0.698111, 0.215883, 0.211829, 0.311143, 0.270808, -0.528843, -0.0978947, -0.300682, -0.0470843, 
[2025-10-20 15:07:54.497430] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5333] 1760987274497314, 11.378, 0.278092, -0.11946, -0.541448, 0.648971, 0.698111, 0.215883, 0.211829, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.500080] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5334] 1760987274499970, 11.3807, 0.278092, -0.11946, -0.541448, 0.648971, 0.698111, 0.215883, 0.211829, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.502655] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5335] 1760987274502534, 11.3833, 0.281109, -0.116741, -0.546793, 0.648992, 0.697723, 0.216802, 0.212106, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.505748] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5337] 1760987274505631, 11.3864, 0.281109, -0.116741, -0.546793, 0.648992, 0.697723, 0.216802, 0.212106, 0.30173, 0.271951, -0.534511, 0, -0.174427, 0.0954855, 
[2025-10-20 15:07:54.508378] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5338] 1760987274508274, 11.389, 0.281109, -0.116741, -0.546793, 0.648992, 0.697723, 0.216802, 0.212106, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.510960] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5339] 1760987274510846, 11.3916, 0.284173, -0.1141, -0.552298, 0.649236, 0.697262, 0.217599, 0.212059, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.513655] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5340] 1760987274513566, 11.3943, 0.284173, -0.1141, -0.552298, 0.649236, 0.697262, 0.217599, 0.212059, 0.306373, 0.264061, -0.550492, -0.0667572, -0.10764, 0.109139, 
[2025-10-20 15:07:54.516049] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5342] 1760987274515936, 11.3967, 0.284173, -0.1141, -0.552298, 0.649236, 0.697262, 0.217599, 0.212059, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.518776] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5343] 1760987274518656, 11.3994, 0.284173, -0.1141, -0.552298, 0.649236, 0.697262, 0.217599, 0.212059, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.521573] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5344] 1760987274521459, 11.4022, 0.287384, -0.111761, -0.558035, 0.648726, 0.697596, 0.218375, 0.211724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.524409] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5345] 1760987274524311, 11.405, 0.287384, -0.111761, -0.558035, 0.648726, 0.697596, 0.218375, 0.211724, 0.321094, 0.233953, -0.573728, 0.20138, -0.0562608, 0.231875, 
[2025-10-20 15:07:54.527036] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5347] 1760987274526921, 11.4076, 0.287384, -0.111761, -0.558035, 0.648726, 0.697596, 0.218375, 0.211724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.529358] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5348] 1760987274529253, 11.41, 0.287384, -0.111761, -0.558035, 0.648726, 0.697596, 0.218375, 0.211724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.531976] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5349] 1760987274531862, 11.4126, 0.29021, -0.108817, -0.56362, 0.649363, 0.696791, 0.219025, 0.21175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.534536] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5350] 1760987274534446, 11.4152, 0.29021, -0.108817, -0.56362, 0.649363, 0.696791, 0.219025, 0.21175, 0.282647, 0.294333, -0.558501, -0.200319, -0.100428, 0, 
[2025-10-20 15:07:54.537561] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5352] 1760987274537451, 11.4182, 0.29021, -0.108817, -0.56362, 0.649363, 0.696791, 0.219025, 0.21175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.540863] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5353] 1760987274540748, 11.4215, 0.29021, -0.108817, -0.56362, 0.649363, 0.696791, 0.219025, 0.21175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.543564] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5354] 1760987274543451, 11.4242, 0.293193, -0.105991, -0.5693, 0.64983, 0.696114, 0.219876, 0.211661, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.545998] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5356] 1760987274545887, 11.4266, 0.293193, -0.105991, -0.5693, 0.64983, 0.696114, 0.219876, 0.211661, 0.298267, 0.282618, -0.567938, -0.133967, -0.110424, 0.101989, 
[2025-10-20 15:07:54.548567] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5357] 1760987274548456, 11.4292, 0.293193, -0.105991, -0.5693, 0.64983, 0.696114, 0.219876, 0.211661, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.551074] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5358] 1760987274550960, 11.4317, 0.296137, -0.103219, -0.574857, 0.650217, 0.695272, 0.220599, 0.212485, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.553774] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5360] 1760987274553717, 11.4344, 0.296137, -0.103219, -0.574857, 0.650217, 0.695272, 0.220599, 0.212485, 0.294392, 0.277238, -0.55577, -0.196862, -0.233531, -0.0675425, 
[2025-10-20 15:07:54.556431] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5361] 1760987274556317, 11.437, 0.296137, -0.103219, -0.574857, 0.650217, 0.695272, 0.220599, 0.212485, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:54.559274] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [5362] 1760987274559164, 11.4399, 0.296137, -0.103219, -0.574857, 0.650217, 0.695272, 0.220599, 0.212485, 0, 0, 0, 0, 0, 0, 
