[2025-10-20 11:47:29.379077] [0x0000007fa38ea7c0] [MocapTag] [0x0000199d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:47:34.277872] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2316] 1760975254277765, 4.95237, 0.134594, -0.224988, -0.323901, 0.70418, 0.709847, 0.00342356, -0.0153646, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:34.280564] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2317] 1760975254280459, 4.95506, 0.134594, -0.224988, -0.323901, 0.70418, 0.709847, 0.00342356, -0.0153646, -0.0036016, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:34.283168] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2318] 1760975254283058, 4.95766, 0.134594, -0.224988, -0.323901, 0.70418, 0.709847, 0.00342356, -0.0153646, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:34.285853] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2319] 1760975254285758, 4.96036, 0.134594, -0.224988, -0.323901, 0.70418, 0.709847, 0.00342356, -0.0153646, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:34.288389] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2321] 1760975254288277, 4.96288, 0.134643, -0.224888, -0.324017, 0.703858, 0.710167, 0.00347811, -0.0153202, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:34.291066] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2322] 1760975254290961, 4.96556, 0.134643, -0.224888, -0.324017, 0.703858, 0.710167, 0.00347811, -0.0153202, 0.00481154, 0.00995629, -0.011522, 0.0910282, 0, 0, 
[2025-10-20 11:47:34.293555] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2323] 1760975254293450, 4.96805, 0.134643, -0.224888, -0.324017, 0.703858, 0.710167, 0.00347811, -0.0153202, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:34.296217] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2324] 1760975254296133, 4.97074, 0.134626, -0.224971, -0.3239, 0.704106, 0.709921, 0.00335801, -0.015357, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:34.299144] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2326] 1760975254299030, 4.97363, 0.134626, -0.224971, -0.3239, 0.704106, 0.709921, 0.00335801, -0.015357, 0, -0.00829015, 0.011676, -0.0701189, 0, 0, 
[2025-10-20 11:47:34.301609] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2327] 1760975254301492, 4.97609, 0.134626, -0.224971, -0.3239, 0.704106, 0.709921, 0.00335801, -0.015357, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:34.304368] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2328] 1760975254304259, 4.97886, 0.134626, -0.224971, -0.3239, 0.704106, 0.709921, 0.00335801, -0.015357, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:34.307123] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2330] 1760975254307006, 4.98161, 0.134651, -0.22498, -0.323895, 0.704175, 0.709854, 0.00330301, -0.0153093, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:34.309792] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [2331] 1760975254309679, 4.98428, 0.134651, -0.22498, -0.323895, 0.704175, 0.709854, 0.00330301, -0.0153093, 0.00250787, 0, 0, 0, 0, 0, 
