[2025-10-20 11:43:20.239275] [0x0000007f899507c0] [MocapTag] [0x00001265] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:43:40.917750] [0x0000007f850299a0] [MocapTag] [0x00001265] [9806] 1760975020917640, 20.7261, -2.79235, -0.857414, -1.29692, -0.286731, -0.2629, -0.635226, -0.6672, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.920546] [0x0000007f850299a0] [MocapTag] [0x00001265] [9807] 1760975020920428, 20.7289, -2.79235, -0.857414, -1.29692, -0.286731, -0.2629, -0.635226, -0.6672, -0.469374, 0.543328, 0.00437043, 0, -2.05753, -0.331283, 
[2025-10-20 11:43:40.923168] [0x0000007f850299a0] [MocapTag] [0x00001265] [9808] 1760975020923083, 20.7315, -2.79235, -0.857414, -1.29692, -0.286731, -0.2629, -0.635226, -0.6672, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.925661] [0x0000007f850299a0] [MocapTag] [0x00001265] [9810] 1760975020925546, 20.734, -2.79235, -0.857414, -1.29692, -0.286731, -0.2629, -0.635226, -0.6672, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.928565] [0x0000007f850299a0] [MocapTag] [0x00001265] [9811] 1760975020928446, 20.7369, -2.7964, -0.851214, -1.29667, -0.296297, -0.270138, -0.630896, -0.664231, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.930967] [0x0000007f850299a0] [MocapTag] [0x00001265] [9812] 1760975020930853, 20.7393, -2.7964, -0.851214, -1.29667, -0.296297, -0.270138, -0.630896, -0.664231, -0.404645, 0.619976, 0.0249714, 0.692725, -2.55736, 0.801206, 
[2025-10-20 11:43:40.933496] [0x0000007f850299a0] [MocapTag] [0x00001265] [9814] 1760975020933386, 20.7419, -2.7964, -0.851214, -1.29667, -0.296297, -0.270138, -0.630896, -0.664231, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.936317] [0x0000007f850299a0] [MocapTag] [0x00001265] [9815] 1760975020936199, 20.7447, -2.7964, -0.851214, -1.29667, -0.296297, -0.270138, -0.630896, -0.664231, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.938738] [0x0000007f850299a0] [MocapTag] [0x00001265] [9816] 1760975020938626, 20.7471, -2.80062, -0.845488, -1.29651, -0.303172, -0.27852, -0.627426, -0.660945, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.941451] [0x0000007f850299a0] [MocapTag] [0x00001265] [9817] 1760975020941338, 20.7498, -2.80062, -0.845488, -1.29651, -0.303172, -0.27852, -0.627426, -0.660945, -0.42164, 0.572572, 0.0160284, 0.155342, -2.36332, 0, 
[2025-10-20 11:43:40.943986] [0x0000007f850299a0] [MocapTag] [0x00001265] [9819] 1760975020943867, 20.7523, -2.80062, -0.845488, -1.29651, -0.303172, -0.27852, -0.627426, -0.660945, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.946546] [0x0000007f850299a0] [MocapTag] [0x00001265] [9820] 1760975020946438, 20.7549, -2.80474, -0.839846, -1.29664, -0.309701, -0.287619, -0.624124, -0.657138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.949216] [0x0000007f850299a0] [MocapTag] [0x00001265] [9821] 1760975020949109, 20.7576, -2.80474, -0.839846, -1.29664, -0.309701, -0.287619, -0.624124, -0.657138, -0.412797, 0.564171, -0.0135245, -0.066936, -2.44471, -0.282454, 
[2025-10-20 11:43:40.951857] [0x0000007f850299a0] [MocapTag] [0x00001265] [9822] 1760975020951735, 20.7602, -2.80474, -0.839846, -1.29664, -0.309701, -0.287619, -0.624124, -0.657138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.954512] [0x0000007f850299a0] [MocapTag] [0x00001265] [9824] 1760975020954395, 20.7629, -2.80474, -0.839846, -1.29664, -0.309701, -0.287619, -0.624124, -0.657138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.956997] [0x0000007f850299a0] [MocapTag] [0x00001265] [9825] 1760975020956882, 20.7653, -2.80863, -0.833869, -1.29597, -0.315085, -0.295533, -0.619891, -0.655071, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.959716] [0x0000007f850299a0] [MocapTag] [0x00001265] [9826] 1760975020959568, 20.768, -2.80863, -0.833869, -1.29597, -0.315085, -0.295533, -0.619891, -0.655071, -0.38866, 0.597751, 0.0665643, 0.428379, -2.07878, -0.0653505, 
[2025-10-20 11:43:40.962320] [0x0000007f850299a0] [MocapTag] [0x00001265] [9827] 1760975020962212, 20.7707, -2.80863, -0.833869, -1.29597, -0.315085, -0.295533, -0.619891, -0.655071, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.965666] [0x0000007f850299a0] [MocapTag] [0x00001265] [9829] 1760975020965556, 20.774, -2.80863, -0.833869, -1.29597, -0.315085, -0.295533, -0.619891, -0.655071, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.967476] [0x0000007f850299a0] [MocapTag] [0x00001265] [9830] 1760975020967368, 20.7758, -2.80473, -0.828467, -1.29989, -0.37002, -0.299018, -0.600729, -0.642494, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.970827] [0x0000007f850299a0] [MocapTag] [0x00001265] [9831] 1760975020970712, 20.7792, -2.80473, -0.828467, -1.29989, -0.37002, -0.299018, -0.600729, -0.642494, 0.390508, 0.540238, -0.391282, 8.81497, -8.57559, 13.5302, 
[2025-10-20 11:43:40.973195] [0x0000007f850299a0] [MocapTag] [0x00001265] [9832] 1760975020973109, 20.7816, -2.80473, -0.828467, -1.29989, -0.37002, -0.299018, -0.600729, -0.642494, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.975774] [0x0000007f850299a0] [MocapTag] [0x00001265] [9834] 1760975020975662, 20.7841, -2.80473, -0.828467, -1.29989, -0.37002, -0.299018, -0.600729, -0.642494, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.978270] [0x0000007f850299a0] [MocapTag] [0x00001265] [9835] 1760975020978162, 20.7866, -2.80858, -0.822848, -1.29939, -0.374411, -0.30823, -0.59701, -0.639054, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.981481] [0x0000007f850299a0] [MocapTag] [0x00001265] [9836] 1760975020981365, 20.7898, -2.80858, -0.822848, -1.29939, -0.374411, -0.30823, -0.59701, -0.639054, -0.385308, 0.561822, 0.049291, 0.190258, -2.2184, -0.351572, 
[2025-10-20 11:43:40.983974] [0x0000007f850299a0] [MocapTag] [0x00001265] [9838] 1760975020983857, 20.7923, -2.80858, -0.822848, -1.29939, -0.374411, -0.30823, -0.59701, -0.639054, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.986532] [0x0000007f850299a0] [MocapTag] [0x00001265] [9839] 1760975020986421, 20.7949, -2.81231, -0.817155, -1.29865, -0.380237, -0.318708, -0.591184, -0.635883, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.989221] [0x0000007f850299a0] [MocapTag] [0x00001265] [9840] 1760975020989114, 20.7976, -2.81231, -0.817155, -1.29865, -0.380237, -0.318708, -0.591184, -0.635883, -0.373573, 0.569318, 0.0745851, 0.921714, -2.62225, 0.15347, 
[2025-10-20 11:43:40.991838] [0x0000007f850299a0] [MocapTag] [0x00001265] [9841] 1760975020991723, 20.8002, -2.81231, -0.817155, -1.29865, -0.380237, -0.318708, -0.591184, -0.635883, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.994314] [0x0000007f850299a0] [MocapTag] [0x00001265] [9843] 1760975020994199, 20.8027, -2.81231, -0.817155, -1.29865, -0.380237, -0.318708, -0.591184, -0.635883, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.996985] [0x0000007f850299a0] [MocapTag] [0x00001265] [9844] 1760975020996879, 20.8053, -2.8158, -0.811406, -1.2982, -0.386646, -0.328334, -0.586375, -0.631558, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:40.999830] [0x0000007f850299a0] [MocapTag] [0x00001265] [9845] 1760975020999715, 20.8082, -2.8158, -0.811406, -1.2982, -0.386646, -0.328334, -0.586375, -0.631558, -0.348597, 0.574878, 0.0444482, 0.639474, -2.61278, 0.250292, 
[2025-10-20 11:43:41.002336] [0x0000007f850299a0] [MocapTag] [0x00001265] [9846] 1760975021002224, 20.8107, -2.8158, -0.811406, -1.2982, -0.386646, -0.328334, -0.586375, -0.631558, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.004964] [0x0000007f850299a0] [MocapTag] [0x00001265] [9848] 1760975021004853, 20.8133, -2.8158, -0.811406, -1.2982, -0.386646, -0.328334, -0.586375, -0.631558, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.007385] [0x0000007f850299a0] [MocapTag] [0x00001265] [9849] 1760975021007276, 20.8157, -2.82274, -0.806192, -1.29671, -0.364119, -0.335371, -0.590521, -0.637361, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.009446] [0x0000007f850299a0] [MocapTag] [0x00001265] [9850] 1760975021009335, 20.8178, -2.82274, -0.806192, -1.29671, -0.364119, -0.335371, -0.590521, -0.637361, -0.693787, 0.521436, 0.149774, -4.46752, 2.10118, -7.70321, 
[2025-10-20 11:43:41.013366] [0x0000007f850299a0] [MocapTag] [0x00001265] [9852] 1760975021013282, 20.8217, -2.82274, -0.806192, -1.29671, -0.364119, -0.335371, -0.590521, -0.637361, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.015679] [0x0000007f850299a0] [MocapTag] [0x00001265] [9853] 1760975021015566, 20.824, -2.82274, -0.806192, -1.29671, -0.364119, -0.335371, -0.590521, -0.637361, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.018115] [0x0000007f850299a0] [MocapTag] [0x00001265] [9854] 1760975021018006, 20.8265, -2.82596, -0.800208, -1.29623, -0.371021, -0.34552, -0.585023, -0.633015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.020976] [0x0000007f850299a0] [MocapTag] [0x00001265] [9855] 1760975021020860, 20.8293, -2.82596, -0.800208, -1.29623, -0.371021, -0.34552, -0.585023, -0.633015, -0.322331, 0.598375, 0.0473393, 0.566006, -2.78779, 0.118232, 
[2025-10-20 11:43:41.023503] [0x0000007f850299a0] [MocapTag] [0x00001265] [9857] 1760975021023391, 20.8319, -2.82596, -0.800208, -1.29623, -0.371021, -0.34552, -0.585023, -0.633015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.026010] [0x0000007f850299a0] [MocapTag] [0x00001265] [9858] 1760975021025901, 20.8344, -2.82596, -0.800208, -1.29623, -0.371021, -0.34552, -0.585023, -0.633015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.028687] [0x0000007f850299a0] [MocapTag] [0x00001265] [9859] 1760975021028576, 20.837, -2.82911, -0.794232, -1.29571, -0.377737, -0.355721, -0.579229, -0.628707, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.031835] [0x0000007f850299a0] [MocapTag] [0x00001265] [9860] 1760975021031722, 20.8402, -2.82911, -0.794232, -1.29571, -0.377737, -0.355721, -0.579229, -0.628707, -0.31478, 0.597579, 0.0520554, 0.656295, -2.78807, 0.152421, 
[2025-10-20 11:43:41.034395] [0x0000007f850299a0] [MocapTag] [0x00001265] [9862] 1760975021034283, 20.8427, -2.82911, -0.794232, -1.29571, -0.377737, -0.355721, -0.579229, -0.628707, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.037030] [0x0000007f850299a0] [MocapTag] [0x00001265] [9863] 1760975021036920, 20.8454, -2.83217, -0.788221, -1.29514, -0.384549, -0.366041, -0.57313, -0.624226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.039806] [0x0000007f850299a0] [MocapTag] [0x00001265] [9864] 1760975021039653, 20.8481, -2.83217, -0.788221, -1.29514, -0.384549, -0.366041, -0.57313, -0.624226, -0.305764, 0.601148, 0.0575587, 0.758147, -2.84624, 0.241375, 
[2025-10-20 11:43:41.042668] [0x0000007f850299a0] [MocapTag] [0x00001265] [9865] 1760975021042570, 20.851, -2.83217, -0.788221, -1.29514, -0.384549, -0.366041, -0.57313, -0.624226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.045153] [0x0000007f850299a0] [MocapTag] [0x00001265] [9867] 1760975021045038, 20.8535, -2.83217, -0.788221, -1.29514, -0.384549, -0.366041, -0.57313, -0.624226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.047773] [0x0000007f850299a0] [MocapTag] [0x00001265] [9868] 1760975021047661, 20.8561, -2.83498, -0.782207, -1.29453, -0.39157, -0.376275, -0.566789, -0.619548, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.050725] [0x0000007f850299a0] [MocapTag] [0x00001265] [9869] 1760975021050607, 20.8591, -2.83498, -0.782207, -1.29453, -0.39157, -0.376275, -0.566789, -0.619548, -0.281797, 0.601414, 0.0610524, 0.90946, -2.88658, 0.421429, 
[2025-10-20 11:43:41.053352] [0x0000007f850299a0] [MocapTag] [0x00001265] [9871] 1760975021053256, 20.8617, -2.83498, -0.782207, -1.29453, -0.39157, -0.376275, -0.566789, -0.619548, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.056052] [0x0000007f850299a0] [MocapTag] [0x00001265] [9872] 1760975021055934, 20.8644, -2.83498, -0.782207, -1.29453, -0.39157, -0.376275, -0.566789, -0.619548, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.058494] [0x0000007f850299a0] [MocapTag] [0x00001265] [9873] 1760975021058386, 20.8669, -2.8377, -0.776018, -1.29387, -0.398478, -0.386895, -0.560043, -0.614719, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.061330] [0x0000007f850299a0] [MocapTag] [0x00001265] [9874] 1760975021061216, 20.8697, -2.8377, -0.776018, -1.29387, -0.398478, -0.386895, -0.560043, -0.614719, -0.271453, 0.61892, 0.0658934, 1.01534, -2.96332, 0.4529, 
[2025-10-20 11:43:41.064731] [0x0000007f850299a0] [MocapTag] [0x00001265] [9876] 1760975021064614, 20.8731, -2.8377, -0.776018, -1.29387, -0.398478, -0.386895, -0.560043, -0.614719, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.066522] [0x0000007f850299a0] [MocapTag] [0x00001265] [9877] 1760975021066411, 20.8749, -2.83996, -0.769639, -1.29321, -0.405548, -0.397435, -0.552687, -0.610011, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.069275] [0x0000007f850299a0] [MocapTag] [0x00001265] [9878] 1760975021069161, 20.8776, -2.83996, -0.769639, -1.29321, -0.405548, -0.397435, -0.552687, -0.610011, -0.225847, 0.637908, 0.0658894, 1.44467, -2.99131, 0.834966, 
[2025-10-20 11:43:41.071851] [0x0000007f850299a0] [MocapTag] [0x00001265] [9879] 1760975021071736, 20.8802, -2.83996, -0.769639, -1.29321, -0.405548, -0.397435, -0.552687, -0.610011, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.074286] [0x0000007f850299a0] [MocapTag] [0x00001265] [9881] 1760975021074190, 20.8827, -2.83996, -0.769639, -1.29321, -0.405548, -0.397435, -0.552687, -0.610011, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.077016] [0x0000007f850299a0] [MocapTag] [0x00001265] [9882] 1760975021076903, 20.8854, -2.84248, -0.763509, -1.29252, -0.412307, -0.408185, -0.545545, -0.604788, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.079612] [0x0000007f850299a0] [MocapTag] [0x00001265] [9883] 1760975021079498, 20.888, -2.84248, -0.763509, -1.29252, -0.412307, -0.408185, -0.545545, -0.604788, -0.252484, 0.612988, 0.068974, 1.27801, -3.02145, 0.691676, 
[2025-10-20 11:43:41.082603] [0x0000007f850299a0] [MocapTag] [0x00001265] [9884] 1760975021082514, 20.891, -2.84248, -0.763509, -1.29252, -0.412307, -0.408185, -0.545545, -0.604788, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.085047] [0x0000007f850299a0] [MocapTag] [0x00001265] [9886] 1760975021084935, 20.8934, -2.84248, -0.763509, -1.29252, -0.412307, -0.408185, -0.545545, -0.604788, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.087484] [0x0000007f850299a0] [MocapTag] [0x00001265] [9887] 1760975021087377, 20.8958, -2.84497, -0.757425, -1.29186, -0.418924, -0.418787, -0.538227, -0.599526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.090332] [0x0000007f850299a0] [MocapTag] [0x00001265] [9888] 1760975021090216, 20.8987, -2.84497, -0.757425, -1.29186, -0.418924, -0.418787, -0.538227, -0.599526, -0.249018, 0.608388, 0.0663435, 1.51608, -2.99946, 0.918221, 
[2025-10-20 11:43:41.092749] [0x0000007f850299a0] [MocapTag] [0x00001265] [9890] 1760975021092688, 20.9012, -2.84497, -0.757425, -1.29186, -0.418924, -0.418787, -0.538227, -0.599526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.095524] [0x0000007f850299a0] [MocapTag] [0x00001265] [9891] 1760975021095408, 20.9039, -2.84497, -0.757425, -1.29186, -0.418924, -0.418787, -0.538227, -0.599526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.098039] [0x0000007f850299a0] [MocapTag] [0x00001265] [9892] 1760975021097928, 20.9064, -2.8473, -0.751297, -1.29126, -0.425495, -0.429272, -0.530975, -0.593924, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.100860] [0x0000007f850299a0] [MocapTag] [0x00001265] [9893] 1760975021100746, 20.9092, -2.8473, -0.751297, -1.29126, -0.425495, -0.429272, -0.530975, -0.593924, -0.233204, 0.612789, 0.0597772, 1.64202, -3.00504, 1.09344, 
[2025-10-20 11:43:41.103380] [0x0000007f850299a0] [MocapTag] [0x00001265] [9895] 1760975021103270, 20.9117, -2.8473, -0.751297, -1.29126, -0.425495, -0.429272, -0.530975, -0.593924, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.105800] [0x0000007f850299a0] [MocapTag] [0x00001265] [9896] 1760975021105689, 20.9142, -2.8473, -0.751297, -1.29126, -0.425495, -0.429272, -0.530975, -0.593924, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.107603] [0x0000007f850299a0] [MocapTag] [0x00001265] [9897] 1760975021107490, 20.916, -2.84973, -0.745432, -1.29061, -0.432369, -0.439961, -0.523235, -0.587977, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.111161] [0x0000007f850299a0] [MocapTag] [0x00001265] [9898] 1760975021111042, 20.9195, -2.84973, -0.745432, -1.29061, -0.432369, -0.439961, -0.523235, -0.587977, -0.242083, 0.586499, 0.0643599, 2.19448, -3.11817, 1.64297, 
[2025-10-20 11:43:41.113568] [0x0000007f850299a0] [MocapTag] [0x00001265] [9900] 1760975021113444, 20.9219, -2.84973, -0.745432, -1.29061, -0.432369, -0.439961, -0.523235, -0.587977, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.116225] [0x0000007f850299a0] [MocapTag] [0x00001265] [9901] 1760975021116105, 20.9246, -2.85154, -0.738917, -1.29022, -0.438821, -0.450048, -0.515983, -0.58194, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.118891] [0x0000007f850299a0] [MocapTag] [0x00001265] [9902] 1760975021118780, 20.9272, -2.85154, -0.738917, -1.29022, -0.438821, -0.450048, -0.515983, -0.58194, -0.181747, 0.651496, 0.0394611, 2.3597, -2.97217, 1.88406, 
[2025-10-20 11:43:41.121750] [0x0000007f850299a0] [MocapTag] [0x00001265] [9903] 1760975021121629, 20.9301, -2.85154, -0.738917, -1.29022, -0.438821, -0.450048, -0.515983, -0.58194, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.124174] [0x0000007f850299a0] [MocapTag] [0x00001265] [9905] 1760975021124026, 20.9325, -2.85154, -0.738917, -1.29022, -0.438821, -0.450048, -0.515983, -0.58194, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.127106] [0x0000007f850299a0] [MocapTag] [0x00001265] [9906] 1760975021126988, 20.9355, -2.85308, -0.732254, -1.28969, -0.445794, -0.460375, -0.506742, -0.576659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.129769] [0x0000007f850299a0] [MocapTag] [0x00001265] [9907] 1760975021129602, 20.9381, -2.85308, -0.732254, -1.28969, -0.445794, -0.460375, -0.506742, -0.576659, -0.154036, 0.666321, 0.052545, 5.0202, -3.05862, 4.29699, 
[2025-10-20 11:43:41.132325] [0x0000007f850299a0] [MocapTag] [0x00001265] [9908] 1760975021132235, 20.9407, -2.85308, -0.732254, -1.28969, -0.445794, -0.460375, -0.506742, -0.576659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.134922] [0x0000007f850299a0] [MocapTag] [0x00001265] [9910] 1760975021134808, 20.9433, -2.85308, -0.732254, -1.28969, -0.445794, -0.460375, -0.506742, -0.576659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.137482] [0x0000007f850299a0] [MocapTag] [0x00001265] [9911] 1760975021137370, 20.9458, -2.85511, -0.726045, -1.28947, -0.452141, -0.470303, -0.498839, -0.570564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.140640] [0x0000007f850299a0] [MocapTag] [0x00001265] [9912] 1760975021140519, 20.949, -2.85511, -0.726045, -1.28947, -0.452141, -0.470303, -0.498839, -0.570564, -0.203079, 0.620863, 0.0222064, 4.95282, -2.93607, 4.42245, 
[2025-10-20 11:43:41.142747] [0x0000007f850299a0] [MocapTag] [0x00001265] [9914] 1760975021142692, 20.9512, -2.85511, -0.726045, -1.28947, -0.452141, -0.470303, -0.498839, -0.570564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.145591] [0x0000007f850299a0] [MocapTag] [0x00001265] [9915] 1760975021145477, 20.9539, -2.85511, -0.726045, -1.28947, -0.452141, -0.470303, -0.498839, -0.570564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.148026] [0x0000007f850299a0] [MocapTag] [0x00001265] [9916] 1760975021147916, 20.9564, -2.85699, -0.719837, -1.28911, -0.458468, -0.479815, -0.490758, -0.564572, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.150845] [0x0000007f850299a0] [MocapTag] [0x00001265] [9917] 1760975021150729, 20.9592, -2.85699, -0.719837, -1.28911, -0.458468, -0.479815, -0.490758, -0.564572, -0.187549, 0.620778, 0.0365342, 7.44836, -2.82199, 6.92844, 
[2025-10-20 11:43:41.153341] [0x0000007f850299a0] [MocapTag] [0x00001265] [9918] 1760975021153253, 20.9617, -2.85699, -0.719837, -1.28911, -0.458468, -0.479815, -0.490758, -0.564572, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.155944] [0x0000007f850299a0] [MocapTag] [0x00001265] [9920] 1760975021155831, 20.9643, -2.85699, -0.719837, -1.28911, -0.458468, -0.479815, -0.490758, -0.564572, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.158745] [0x0000007f850299a0] [MocapTag] [0x00001265] [9921] 1760975021158635, 20.9671, -2.85689, -0.711242, -1.29011, -0.455239, -0.498029, -0.493598, -0.548713, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.161498] [0x0000007f850299a0] [MocapTag] [0x00001265] [9922] 1760975021161380, 20.9698, -2.85689, -0.711242, -1.29011, -0.455239, -0.498029, -0.493598, -0.548713, 0.0103433, 0.85955, -0.100817, -28.2523, -3.84328, -28.5174, 
[2025-10-20 11:43:41.164448] [0x0000007f850299a0] [MocapTag] [0x00001265] [9924] 1760975021164325, 20.9728, -2.85689, -0.711242, -1.29011, -0.455239, -0.498029, -0.493598, -0.548713, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.167405] [0x0000007f850299a0] [MocapTag] [0x00001265] [9925] 1760975021167295, 20.9758, -2.85835, -0.704889, -1.28996, 0.461478, 0.506947, 0.485194, 0.542797, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.170315] [0x0000007f850299a0] [MocapTag] [0x00001265] [9926] 1760975021170196, 20.9787, -2.85835, -0.704889, -1.28996, 0.461478, 0.506947, 0.485194, 0.542797, -0.146578, 0.635241, 0.0154056, 6.59651, -2.9125, 6.08439, 
[2025-10-20 11:43:41.172705] [0x0000007f850299a0] [MocapTag] [0x00001265] [9927] 1760975021172593, 20.9811, -2.85835, -0.704889, -1.28996, 0.461478, 0.506947, 0.485194, 0.542797, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.175288] [0x0000007f850299a0] [MocapTag] [0x00001265] [9929] 1760975021175174, 20.9836, -2.85835, -0.704889, -1.28996, 0.461478, 0.506947, 0.485194, 0.542797, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.177786] [0x0000007f850299a0] [MocapTag] [0x00001265] [9930] 1760975021177673, 20.9861, -2.85966, -0.698392, -1.29002, 0.466708, 0.514848, 0.47778, 0.537439, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.180599] [0x0000007f850299a0] [MocapTag] [0x00001265] [9931] 1760975021180482, 20.9889, -2.85966, -0.698392, -1.29002, 0.466708, 0.514848, 0.47778, 0.537439, -0.13122, 0.649745, -0.00547523, 13.1076, -2.52175, 12.6373, 
[2025-10-20 11:43:41.183050] [0x0000007f850299a0] [MocapTag] [0x00001265] [9933] 1760975021182914, 20.9914, -2.85966, -0.698392, -1.29002, 0.466708, 0.514848, 0.47778, 0.537439, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.185675] [0x0000007f850299a0] [MocapTag] [0x00001265] [9934] 1760975021185561, 20.994, -2.85966, -0.698392, -1.29002, 0.466708, 0.514848, 0.47778, 0.537439, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.188272] [0x0000007f850299a0] [MocapTag] [0x00001265] [9935] 1760975021188161, 20.9966, -2.861, -0.692379, -1.29002, 0.473389, 0.52259, 0.468663, 0.532125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.190985] [0x0000007f850299a0] [MocapTag] [0x00001265] [9936] 1760975021190868, 20.9993, -2.861, -0.692379, -1.29002, 0.473389, 0.52259, 0.468663, 0.532125, -0.133583, 0.601297, 0, 91.831, -2.05313, 91.3452, 
[2025-10-20 11:43:41.193195] [0x0000007f850299a0] [MocapTag] [0x00001265] [9938] 1760975021193101, 21.0016, -2.861, -0.692379, -1.29002, 0.473389, 0.52259, 0.468663, 0.532125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:41.196033] [0x0000007f850299a0] [MocapTag] [0x00001265] [9939] 1760975021195909, 21.0044, -2.861, -0.692379, -1.29002, 0.473389, 0.52259, 0.468663, 0.532125, 0, 0, 0, 0, 0, 0, 
