[2025-10-20 11:49:44.478220] [0x0000007f8c2777c0] [MocapTag] [0x00001e07] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:49:44.764420] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [138] 1760975384764292, 0.340077, 0.135758, -0.222554, -0.323823, 0.701798, 0.712245, 0.00960388, -0.00971637, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.767431] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [140] 1760975384767312, 0.343097, 0.135782, -0.222524, -0.323806, 0.701851, 0.712194, 0.009564, -0.00967075, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.769735] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [141] 1760975384769575, 0.34536, 0.135782, -0.222524, -0.323806, 0.701851, 0.712194, 0.009564, -0.00967075, 0.00242408, 0.00301037, 0, 0, 0, 0, 
[2025-10-20 11:49:44.772002] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [142] 1760975384771879, 0.347664, 0.135782, -0.222524, -0.323806, 0.701851, 0.712194, 0.009564, -0.00967075, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.775448] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [143] 1760975384775361, 0.351146, 0.135782, -0.222524, -0.323806, 0.701851, 0.712194, 0.009564, -0.00967075, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.778055] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [145] 1760975384777936, 0.353721, 0.135818, -0.222541, -0.323816, 0.701889, 0.712158, 0.0095168, -0.00967283, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.780698] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [146] 1760975384780575, 0.35636, 0.135818, -0.222541, -0.323816, 0.701889, 0.712158, 0.0095168, -0.00967283, 0.0036062, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.783249] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [147] 1760975384783131, 0.358916, 0.135818, -0.222541, -0.323816, 0.701889, 0.712158, 0.0095168, -0.00967283, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.786123] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [149] 1760975384786004, 0.361789, 0.135818, -0.222541, -0.323816, 0.701889, 0.712158, 0.0095168, -0.00967283, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.788451] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [150] 1760975384788337, 0.364122, 0.135815, -0.222502, -0.323905, 0.701602, 0.712439, 0.0095659, -0.00963377, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.791405] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [151] 1760975384791285, 0.36707, 0.135815, -0.222502, -0.323905, 0.701602, 0.712439, 0.0095659, -0.00963377, 0, 0.00392754, -0.00894756, 0.080514, 0, 0, 
[2025-10-20 11:49:44.793869] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [152] 1760975384793752, 0.369537, 0.135815, -0.222502, -0.323905, 0.701602, 0.712439, 0.0095659, -0.00963377, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.796507] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [154] 1760975384796384, 0.372169, 0.135787, -0.222531, -0.323786, 0.701847, 0.712199, 0.0096013, -0.00956501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.799519] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [155] 1760975384799404, 0.375189, 0.135787, -0.222531, -0.323786, 0.701847, 0.712199, 0.0096013, -0.00956501, -0.00281524, -0.00288119, 0.0119291, -0.0685215, 0, 0, 
[2025-10-20 11:49:44.801739] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [156] 1760975384801627, 0.377412, 0.135787, -0.222531, -0.323786, 0.701847, 0.712199, 0.0096013, -0.00956501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.804137] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [157] 1760975384804031, 0.379816, 0.135787, -0.222531, -0.323786, 0.701847, 0.712199, 0.0096013, -0.00956501, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.807192] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [159] 1760975384807083, 0.382868, 0.135823, -0.222538, -0.323803, 0.701804, 0.712243, 0.00949733, -0.00957861, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.809991] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [160] 1760975384809879, 0.385664, 0.135823, -0.222538, -0.323803, 0.701804, 0.712243, 0.00949733, -0.00957861, 0.00358302, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.812379] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [161] 1760975384812276, 0.388061, 0.135823, -0.222538, -0.323803, 0.701804, 0.712243, 0.00949733, -0.00957861, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.815141] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [163] 1760975384815085, 0.39087, 0.135823, -0.222538, -0.323803, 0.701804, 0.712243, 0.00949733, -0.00957861, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.817686] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [164] 1760975384817575, 0.39336, 0.135796, -0.22254, -0.323831, 0.701717, 0.712326, 0.00957746, -0.00966153, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.821205] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [165] 1760975384821086, 0.396871, 0.135796, -0.22254, -0.323831, 0.701717, 0.712326, 0.00957746, -0.00966153, -0.00261836, 0, -0.00279636, 0, 0, 0, 
[2025-10-20 11:49:44.823921] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [166] 1760975384823812, 0.399597, 0.135796, -0.22254, -0.323831, 0.701717, 0.712326, 0.00957746, -0.00966153, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.827185] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [168] 1760975384827075, 0.40286, 0.135796, -0.22254, -0.323831, 0.701717, 0.712326, 0.00957746, -0.00966153, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.829165] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [169] 1760975384829049, 0.404834, 0.135796, -0.222555, -0.323806, 0.70189, 0.712155, 0.00953137, -0.00967871, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.832289] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [170] 1760975384832179, 0.407964, 0.135796, -0.222555, -0.323806, 0.70189, 0.712155, 0.00953137, -0.00967871, 0, 0, 0.00254944, -0.0488281, 0, 0, 
[2025-10-20 11:49:44.834790] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [171] 1760975384834702, 0.410487, 0.135796, -0.222555, -0.323806, 0.70189, 0.712155, 0.00953137, -0.00967871, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.837224] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [173] 1760975384837113, 0.412898, 0.135797, -0.222577, -0.323819, 0.701939, 0.712108, 0.00952714, -0.0096477, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.840051] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [174] 1760975384839946, 0.415731, 0.135797, -0.222577, -0.323819, 0.701939, 0.712108, 0.00952714, -0.0096477, 0, -0.00221258, 0, 0, 0, 0, 
[2025-10-20 11:49:44.842571] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [175] 1760975384842455, 0.41824, 0.135797, -0.222577, -0.323819, 0.701939, 0.712108, 0.00952714, -0.0096477, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.845296] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [177] 1760975384845233, 0.421018, 0.135797, -0.222577, -0.323819, 0.701939, 0.712108, 0.00952714, -0.0096477, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.847948] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [178] 1760975384847838, 0.423623, 0.135774, -0.222578, -0.323837, 0.701906, 0.712136, 0.00963945, -0.00988373, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.851198] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [179] 1760975384851088, 0.426873, 0.135774, -0.222578, -0.323837, 0.701906, 0.712136, 0.00963945, -0.00988373, -0.00231656, 0, 0, 0, 0, 0.0491386, 
[2025-10-20 11:49:44.853639] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [180] 1760975384853532, 0.429317, 0.135774, -0.222578, -0.323837, 0.701906, 0.712136, 0.00963945, -0.00988373, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.856204] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [182] 1760975384856091, 0.431876, 0.135774, -0.222578, -0.323837, 0.701906, 0.712136, 0.00963945, -0.00988373, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.858686] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [183] 1760975384858574, 0.434359, 0.13578, -0.22259, -0.323833, 0.702025, 0.71202, 0.00959713, -0.00979171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.861385] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [184] 1760975384861279, 0.437064, 0.13578, -0.22259, -0.323833, 0.702025, 0.71202, 0.00959713, -0.00979171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.863778] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [185] 1760975384863671, 0.439456, 0.13578, -0.22259, -0.323833, 0.702025, 0.71202, 0.00959713, -0.00979171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.866850] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [187] 1760975384866739, 0.442524, 0.135788, -0.222793, -0.323536, 0.702325, 0.711725, 0.00954899, -0.00979583, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.869555] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [188] 1760975384869433, 0.445218, 0.135788, -0.222793, -0.323536, 0.702325, 0.711725, 0.00954899, -0.00979583, 0, -0.0203349, 0.0297798, -0.0842094, 0, 0, 
[2025-10-20 11:49:44.871915] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [189] 1760975384871805, 0.44759, 0.135788, -0.222793, -0.323536, 0.702325, 0.711725, 0.00954899, -0.00979583, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.874789] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [190] 1760975384874703, 0.450488, 0.135788, -0.222793, -0.323536, 0.702325, 0.711725, 0.00954899, -0.00979583, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.877288] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [192] 1760975384877169, 0.452954, 0.135795, -0.222716, -0.32361, 0.701996, 0.712049, 0.00965897, -0.00974392, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.879950] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [193] 1760975384879839, 0.455624, 0.135795, -0.222716, -0.32361, 0.701996, 0.712049, 0.00965897, -0.00974392, 0, 0.00775044, -0.00740632, 0.0926018, 0, 0, 
[2025-10-20 11:49:44.882776] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [194] 1760975384882665, 0.45845, 0.135795, -0.222716, -0.32361, 0.701996, 0.712049, 0.00965897, -0.00974392, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.885395] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [195] 1760975384885319, 0.461104, 0.135795, -0.222716, -0.32361, 0.701996, 0.712049, 0.00965897, -0.00974392, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.888815] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [197] 1760975384888705, 0.46449, 0.135781, -0.222784, -0.323528, 0.702327, 0.711723, 0.0096265, -0.00975338, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.890949] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [198] 1760975384890833, 0.466618, 0.135781, -0.222784, -0.323528, 0.702327, 0.711723, 0.0096265, -0.00975338, 0, -0.00680703, 0.00816842, -0.0929594, 0, 0, 
[2025-10-20 11:49:44.893486] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [199] 1760975384893377, 0.469162, 0.135781, -0.222784, -0.323528, 0.702327, 0.711723, 0.0096265, -0.00975338, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.896061] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [201] 1760975384895955, 0.47174, 0.135781, -0.222784, -0.323528, 0.702327, 0.711723, 0.0096265, -0.00975338, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.898849] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [202] 1760975384898738, 0.474523, 0.135793, -0.222786, -0.323526, 0.702317, 0.711733, 0.00957836, -0.00976664, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.901891] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [203] 1760975384901786, 0.477571, 0.135793, -0.222786, -0.323526, 0.702317, 0.711733, 0.00957836, -0.00976664, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.904543] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [204] 1760975384904425, 0.48021, 0.135793, -0.222786, -0.323526, 0.702317, 0.711733, 0.00957836, -0.00976664, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.907062] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [206] 1760975384906949, 0.482734, 0.135811, -0.222483, -0.323947, 0.701689, 0.712351, 0.00967798, -0.00972928, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.909839] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [207] 1760975384909722, 0.485507, 0.135811, -0.222483, -0.323947, 0.701689, 0.712351, 0.00967798, -0.00972928, 0, 0.0302286, -0.0421278, 0.176466, 0, 0, 
[2025-10-20 11:49:44.912311] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [208] 1760975384912201, 0.487986, 0.135811, -0.222483, -0.323947, 0.701689, 0.712351, 0.00967798, -0.00972928, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.915034] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [209] 1760975384914946, 0.490731, 0.135811, -0.222483, -0.323947, 0.701689, 0.712351, 0.00967798, -0.00972928, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.917650] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [211] 1760975384917532, 0.493317, 0.135789, -0.222527, -0.323914, 0.701733, 0.712308, 0.00964274, -0.00973721, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.920309] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [212] 1760975384920197, 0.495982, 0.135789, -0.222527, -0.323914, 0.701733, 0.712308, 0.00964274, -0.00973721, -0.00221371, -0.00432664, 0.00330087, 0, 0, 0, 
[2025-10-20 11:49:44.922879] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [213] 1760975384922778, 0.498563, 0.135789, -0.222527, -0.323914, 0.701733, 0.712308, 0.00964274, -0.00973721, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.925670] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [215] 1760975384925599, 0.501384, 0.135789, -0.222527, -0.323914, 0.701733, 0.712308, 0.00964274, -0.00973721, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.928192] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [216] 1760975384928082, 0.503867, 0.135792, -0.222605, -0.323825, 0.701941, 0.712104, 0.00953854, -0.00974587, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.930887] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [217] 1760975384930781, 0.506566, 0.135792, -0.222605, -0.323825, 0.701941, 0.712104, 0.00953854, -0.00974587, 0, -0.00781945, 0.00893065, -0.0584483, 0, 0, 
[2025-10-20 11:49:44.933521] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [218] 1760975384933412, 0.509197, 0.135792, -0.222605, -0.323825, 0.701941, 0.712104, 0.00953854, -0.00974587, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.936192] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [220] 1760975384936080, 0.511865, 0.135792, -0.222605, -0.323825, 0.701941, 0.712104, 0.00953854, -0.00974587, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.938687] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [221] 1760975384938565, 0.51435, 0.13581, -0.222578, -0.323832, 0.702047, 0.712, 0.00958167, -0.0097447, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.941425] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [222] 1760975384941316, 0.517101, 0.13581, -0.222578, -0.323832, 0.702047, 0.712, 0.00958167, -0.0097447, 0, 0.00270664, 0, 0, 0, 0, 
[2025-10-20 11:49:44.943750] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [223] 1760975384943646, 0.519431, 0.13581, -0.222578, -0.323832, 0.702047, 0.712, 0.00958167, -0.0097447, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.946910] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [225] 1760975384946799, 0.522584, 0.135785, -0.222571, -0.323818, 0.701999, 0.712047, 0.00961772, -0.00969598, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.950778] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [226] 1760975384950673, 0.526458, 0.135785, -0.222571, -0.323818, 0.701999, 0.712047, 0.00961772, -0.00969598, -0.00251996, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.952369] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [227] 1760975384952266, 0.528051, 0.135785, -0.222571, -0.323818, 0.701999, 0.712047, 0.00961772, -0.00969598, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.955709] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [229] 1760975384955606, 0.531391, 0.135785, -0.222571, -0.323818, 0.701999, 0.712047, 0.00961772, -0.00969598, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.958085] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [230] 1760975384957975, 0.53376, 0.135802, -0.22256, -0.323801, 0.70198, 0.712066, 0.00960322, -0.00969909, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.961078] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [231] 1760975384960970, 0.536755, 0.135802, -0.22256, -0.323801, 0.70198, 0.712066, 0.00960322, -0.00969909, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.963647] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [232] 1760975384963542, 0.539327, 0.135802, -0.22256, -0.323801, 0.70198, 0.712066, 0.00960322, -0.00969909, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.966265] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [234] 1760975384966144, 0.541929, 0.135802, -0.22256, -0.323801, 0.70198, 0.712066, 0.00960322, -0.00969909, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.969214] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [235] 1760975384969103, 0.544888, 0.135822, -0.222513, -0.323895, 0.701742, 0.712298, 0.00970371, -0.00974186, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.971271] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [236] 1760975384971165, 0.54695, 0.135822, -0.222513, -0.323895, 0.701742, 0.712298, 0.00970371, -0.00974186, 0.00201532, 0.00477329, -0.00940942, 0.0666618, 0, 0, 
[2025-10-20 11:49:44.973929] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [237] 1760975384973821, 0.549606, 0.135822, -0.222513, -0.323895, 0.701742, 0.712298, 0.00970371, -0.00974186, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.977058] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [239] 1760975384976949, 0.552734, 0.135795, -0.222566, -0.323797, 0.701999, 0.712045, 0.00966665, -0.00972835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.979784] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [240] 1760975384979678, 0.555463, 0.135795, -0.222566, -0.323797, 0.701999, 0.712045, 0.00966665, -0.00972835, -0.00275223, -0.00536841, 0.00986721, -0.0721574, 0, 0, 
[2025-10-20 11:49:44.982304] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [241] 1760975384982194, 0.557979, 0.135795, -0.222566, -0.323797, 0.701999, 0.712045, 0.00966665, -0.00972835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.985027] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [242] 1760975384984942, 0.560727, 0.135795, -0.222566, -0.323797, 0.701999, 0.712045, 0.00966665, -0.00972835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.987571] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [244] 1760975384987457, 0.563242, 0.135812, -0.222786, -0.323519, 0.702296, 0.711753, 0.0096037, -0.00979228, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.990325] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [245] 1760975384990214, 0.565999, 0.135812, -0.222786, -0.323519, 0.702296, 0.711753, 0.0096037, -0.00979228, 0, -0.0219426, 0.0277077, -0.0834107, 0, 0, 
[2025-10-20 11:49:44.993533] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [246] 1760975384993427, 0.569212, 0.135812, -0.222786, -0.323519, 0.702296, 0.711753, 0.0096037, -0.00979228, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.996085] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [248] 1760975384995976, 0.571761, 0.135812, -0.222786, -0.323519, 0.702296, 0.711753, 0.0096037, -0.00979228, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:44.999104] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [249] 1760975384998995, 0.57478, 0.135824, -0.222465, -0.323942, 0.701595, 0.712443, 0.00970095, -0.00976095, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.001333] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [250] 1760975385001219, 0.577004, 0.135824, -0.222465, -0.323942, 0.701595, 0.712443, 0.00970095, -0.00976095, 0, 0.0320879, -0.042222, 0.196743, 0, 0, 
[2025-10-20 11:49:45.003773] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [251] 1760975385003669, 0.579454, 0.135824, -0.222465, -0.323942, 0.701595, 0.712443, 0.00970095, -0.00976095, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.006509] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [253] 1760975385006395, 0.58218, 0.135798, -0.222557, -0.323788, 0.701901, 0.712142, 0.00961638, -0.00976391, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.009990] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [254] 1760975385009878, 0.585663, 0.135798, -0.222557, -0.323788, 0.701901, 0.712142, 0.00961638, -0.00976391, -0.00256306, -0.0091719, 0.0153278, -0.0859618, 0, 0, 
[2025-10-20 11:49:45.013526] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [255] 1760975385013419, 0.589204, 0.135798, -0.222557, -0.323788, 0.701901, 0.712142, 0.00961638, -0.00976391, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.016790] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [257] 1760975385016677, 0.592462, 0.135798, -0.222557, -0.323788, 0.701901, 0.712142, 0.00961638, -0.00976391, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.017734] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [258] 1760975385017629, 0.593414, 0.135818, -0.222555, -0.323792, 0.70197, 0.712076, 0.0095429, -0.00971847, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.020423] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [259] 1760975385020299, 0.596084, 0.135818, -0.222555, -0.323792, 0.70197, 0.712076, 0.0095429, -0.00971847, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.022913] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [260] 1760975385022806, 0.598591, 0.135818, -0.222555, -0.323792, 0.70197, 0.712076, 0.0095429, -0.00971847, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.026082] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [262] 1760975385025978, 0.601763, 0.135818, -0.222555, -0.323792, 0.70197, 0.712076, 0.0095429, -0.00971847, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.028849] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [263] 1760975385028740, 0.604525, 0.135802, -0.222568, -0.323814, 0.701994, 0.712052, 0.00959065, -0.00975276, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.031771] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [264] 1760975385031664, 0.607449, 0.135802, -0.222568, -0.323814, 0.701994, 0.712052, 0.00959065, -0.00975276, 0, 0, -0.00224025, 0, 0, 0, 
[2025-10-20 11:49:45.034255] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [265] 1760975385034151, 0.609936, 0.135802, -0.222568, -0.323814, 0.701994, 0.712052, 0.00959065, -0.00975276, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.036829] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [267] 1760975385036718, 0.612503, 0.135791, -0.222471, -0.323965, 0.701615, 0.712424, 0.009723, -0.00970465, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.039668] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [268] 1760975385039527, 0.615312, 0.135791, -0.222471, -0.323965, 0.701615, 0.712424, 0.009723, -0.00970465, 0, 0.00971818, -0.015117, 0.106657, 0, 0, 
[2025-10-20 11:49:45.042468] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [269] 1760975385042358, 0.618143, 0.135791, -0.222471, -0.323965, 0.701615, 0.712424, 0.009723, -0.00970465, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.044901] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [270] 1760975385044817, 0.620602, 0.135791, -0.222471, -0.323965, 0.701615, 0.712424, 0.009723, -0.00970465, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:45.047478] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [272] 1760975385047361, 0.623146, 0.135792, -0.222545, -0.323895, 0.701758, 0.712283, 0.00964207, -0.00976533, 0, 0, 0, 0, 0, 0, 
