[2024-06-21 10:38:07.285652] [0x0000007faff34010] [LogDataTag] [0x000021f9] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll desired [rad], Pitch desired [rad], Roll_dot desired [rad/s], Pitch_dot desired [rad/s], Roll_dot_dot desired [rad/s^2], Pitch_dot_dot desired [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-21 10:38:07.626826] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [130] 1718980687273216, 0.352845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.334346, 0.0120496, -0.23027, -0.315706, 0.999537, -0.0064648, -0.00588508, -0.0291336, -0.00243506, 0.0134198, 0.00143585, 0.00787706, 0.00249002, 0.0273135, -0.012582, -0.0121417, -0.0582013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.636520] [0x0000007faff34010] [LogDataTag] [0x000021f9] [134] 1718980687273216, 0.362834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.343391, 0.0120445, -0.230166, -0.315723, 0.999539, -0.00646396, -0.00586949, -0.0290882, -0.00247636, 0.0125817, 0.00149573, 0.00163248, 0.00402472, 0.0071012, -0.0125818, -0.0121099, -0.0581107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.646521] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [139] 1718980687273216, 0.372834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.352478, 0.0120393, -0.230069, -0.315739, 0.999538, -0.00644932, -0.00585627, -0.0291115, -0.00255624, 0.0115778, 0.00144112, -0.000215604, 0.00190515, -0.00693221, -0.012553, -0.0120829, -0.0581577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.656454] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [144] 1718980687273216, 0.382847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.361238, 0.0120332, -0.229976, -0.315753, 0.999535, -0.00647207, -0.00587997, -0.0292198, -0.00245635, 0.011743, 0.00148471, -0.00197045, -0.00452357, -0.0186964, -0.0125958, -0.012133, -0.0583737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.666455] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [148] 1718980687273216, 0.39284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.379306, 0.0120257, -0.229773, -0.31578, 0.999531, -0.00649031, -0.00589767, -0.0293489, -0.00237011, 0.0139772, 0.00110993, -0.00382513, 0.00200301, 0.00277798, -0.0126296, -0.0121711, -0.0586317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.676841] [0x0000007faff34010] [LogDataTag] [0x000021f9] [152] 1718980687273216, 0.40288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.388408, 0.0120216, -0.229655, -0.315794, 0.999534, -0.00646325, -0.00589002, -0.0292621, -0.00240756, 0.0152211, 0.00068769, 0.00642693, 0.000597891, 0.0243353, -0.012577, -0.0121531, -0.0584584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.686469] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [157] 1718980687273216, 0.412854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.397311, 0.0120161, -0.22953, -0.315811, 0.999537, -0.00647388, -0.00586214, -0.0291601, -0.00227768, 0.0154176, 0.000289041, -0.00329096, 0.0100254, 0.0205406, -0.0126011, -0.0120967, -0.0582545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.696505] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [161] 1718980687273216, 0.422882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.406457, 0.0120125, -0.229408, -0.31583, 0.999538, -0.0064905, -0.00583703, -0.0291143, -0.00234091, 0.0148352, 0.000330819, -0.00661896, 0.00973729, 0.00346141, -0.0126364, -0.0120469, -0.0581629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.706553] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [165] 1718980687273216, 0.4329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.419938, 0.0120097, -0.229292, -0.315846, 0.999538, -0.00649174, -0.005831, -0.0291153, -0.00218331, 0.0146333, 0.000452598, -0.00261164, 0.00326806, -0.00781789, -0.0126392, -0.0120349, -0.058165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.716523] [0x0000007faff34010] [LogDataTag] [0x000021f9] [170] 1718980687273216, 0.442843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.428754, 0.0120065, -0.229176, -0.31586, 0.999536, -0.00649713, -0.00584979, -0.0291682, -0.00208245, 0.0144928, 0.000745171, 0.00125368, -0.0029466, -0.0147274, -0.0126482, -0.0120735, -0.0582706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.726470] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [174] 1718980687273216, 0.452844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.438007, 0.0120065, -0.229063, -0.315872, 0.999534, -0.00650919, -0.0058529, -0.0292525, -0.00187706, 0.0147787, 0.000798674, -0.00485917, 0.000747606, -0.0134215, -0.0126712, -0.0120815, -0.058439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.736641] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [178] 1718980687273216, 0.462866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.446916, 0.0120089, -0.228949, -0.315883, 0.999532, -0.00651828, -0.00585179, -0.0293029, -0.00168489, 0.0153337, 0.000605396, -0.00339669, -0.00264211, -0.00429044, -0.0126888, -0.0120804, -0.0585398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.746449] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [183] 1718980687273216, 0.472836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.455907, 0.012011, -0.228831, -0.315897, 0.999532, -0.00653446, -0.00583189, -0.0292949, -0.0019558, 0.016196, 0.000287932, -0.00779106, 0.00641534, 0.00773883, -0.0127224, -0.0120415, -0.0585239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.756459] [0x0000007faff34010] [LogDataTag] [0x000021f9] [187] 1718980687273216, 0.48284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.461928, 0.0120128, -0.228709, -0.315911, 0.999536, -0.00654439, -0.0058079, -0.0291924, -0.00192211, 0.016958, 0.000508354, -0.00509455, 0.00665508, 0.0238648, -0.0127449, -0.0119928, -0.0583189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.766762] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [192] 1718980687273216, 0.493178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.470764, 0.0120135, -0.228583, -0.315923, 0.999539, -0.00652652, -0.00580255, -0.0290847, -0.00201541, 0.0165063, 0.000317884, 0.00138898, 0.0014438, 0.0141416, -0.0127107, -0.0119797, -0.0581037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.776517] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [196] 1718980687273216, 0.50289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.488982, 0.0120174, -0.228354, -0.315954, 0.999538, -0.00650938, -0.00574832, -0.0291333, -0.00190161, 0.0157835, -9.61523e-05, -0.00149487, 0.00748686, -0.0170092, -0.012679, -0.0118709, -0.0582019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.786484] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [200] 1718980687273216, 0.512849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.497683, 0.0120189, -0.228245, -0.31597, 0.999535, -0.00652048, -0.00577441, -0.0292294, -0.00182498, 0.0156471, -0.000119555, 0.000700142, -0.00224458, -0.0103729, -0.0127054, -0.0119686, -0.0585096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.796462] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [205] 1718980687273216, 0.522846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.50686, 0.0120219, -0.22814, -0.315985, 0.999533, -0.00652485, -0.00579575, -0.0292875, -0.00185003, 0.0160109, -0.000119555, 0.000700142, -0.00224458, -0.0103729, -0.0127054, -0.0119686, -0.0585096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.806398] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [210] 1718980687273216, 0.532836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.515676, 0.0120239, -0.228028, -0.316, 0.999533, -0.00652355, -0.00578648, -0.0292915, -0.00170048, 0.0168708, -0.000168585, 0.00114292, 0.00382229, 0.00423155, -0.0127033, -0.01195, -0.0585177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.816443] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [214] 1718980687273216, 0.54283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.524877, 0.0120283, -0.227918, -0.316014, 0.999535, -0.00650689, -0.00578769, -0.0292368, -0.00169847, 0.01719, -7.36393e-05, 0.0036704, -0.00234974, 0.0146628, -0.0126705, -0.0119508, -0.0584085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.826415] [0x0000007faff34010] [LogDataTag] [0x000021f9] [219] 1718980687273216, 0.552823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.533961, 0.0120337, -0.227814, -0.316029, 0.999538, -0.00651066, -0.00579012, -0.0291362, -0.00165351, 0.0170939, -0.000139248, 0.00353711, -0.000194595, 0.0222398, -0.0126791, -0.0119546, -0.058207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.836510] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [223] 1718980687273216, 0.56284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.542952, 0.0120414, -0.227722, -0.316044, 0.999539, -0.00650551, -0.0057858, -0.0290916, -0.00177946, 0.0165696, 0.000256886, 0.00229312, 0.00275089, 0.00585752, -0.0126696, -0.011945, -0.0581179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.846415] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [227] 1718980687273216, 0.572815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.551859, 0.012048, -0.22764, -0.316055, 0.999538, -0.00650491, -0.00580048, -0.0291086, -0.00187232, 0.0159684, 0.000363444, 0.00175628, 0.000915076, -0.00950171, -0.0126674, -0.0119746, -0.0581518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.856524] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [232] 1718980687273216, 0.582825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.56085, 0.0120552, -0.227568, -0.316066, 0.999536, -0.0064992, -0.00582503, -0.0291775, -0.00185453, 0.0155549, 0.000443735, 0.00198926, -0.00134923, -0.0118735, -0.0126537, -0.0120242, -0.0582894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.866444] [0x0000007faff34010] [LogDataTag] [0x000021f9] [236] 1718980687273216, 0.592818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.578665, 0.0120642, -0.227422, -0.316085, 0.999533, -0.00651367, -0.00583763, -0.0292651, -0.00187653, 0.0156337, 0.000415784, 0.000732297, -0.00108937, 0.000180908, -0.0126809, -0.0120514, -0.0584645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.876427] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [240] 1718980687273216, 0.602824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.587661, 0.0120682, -0.227343, -0.316095, 0.999534, -0.0065384, -0.00583233, -0.0292429, -0.00175039, 0.0158047, -5.54143e-05, -0.00373518, 0.00689402, 0.00487395, -0.0127309, -0.0120419, -0.0584198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.886475] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [244] 1718980687273216, 0.612845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.596677, 0.0120719, -0.227261, -0.316108, 0.999536, -0.00653273, -0.005813, -0.0291831, -0.00167364, 0.0158624, -0.000253529, -0.001932, 0.00687911, 0.0144959, -0.0127214, -0.0120022, -0.0583004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.896495] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [248] 1718980687273216, 0.622861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.605776, 0.012078, -0.227194, -0.316122, 0.999539, -0.00651946, -0.00579575, -0.0290982, -0.00156132, 0.015498, -0.000300925, 0.00549239, 0.00550365, 0.0200813, -0.0126969, -0.0119658, -0.0581309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:07.906450] [0x0000007faff34010] [LogDataTag] [0x000021f9] [253] 1718980687273216, 0.632863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.61486, 0.0120848, -0.227135, -0.316136, 0.999538, -0.00652851, -0.00578646, -0.0291018, -0.00156987, 0.0149213, -0.000256115, 0.0010557, -0.00361515, -0.0050743, -0.0127155, -0.0119478, -0.0581381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
