[2024-06-21 10:38:07.336511] [0x0000007faff34010] [MocapTag] [0x000021f9] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-21 10:38:13.450567] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2707] 1718980693450452, 6.17724, 0.0124135, -0.231469, -0.316388, -0.999575, -0.000515822, 0.00190474, 0.0290697, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.455011] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2708] 1718980693454891, 6.18168, 0.0124135, -0.231469, -0.316388, -0.999575, -0.000515822, 0.00190474, 0.0290697, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.457822] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2710] 1718980693457700, 6.18448, 0.0124135, -0.231469, -0.316388, -0.999575, -0.000515822, 0.00190474, 0.0290697, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.460264] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2711] 1718980693460142, 6.18693, 0.0124328, -0.231472, -0.316385, -0.999575, -0.000453686, 0.00197105, 0.0290731, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.463490] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2712] 1718980693463367, 6.19015, 0.0124328, -0.231472, -0.316385, -0.999575, -0.000453686, 0.00197105, 0.0290731, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.465537] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2713] 1718980693465422, 6.19221, 0.0124328, -0.231472, -0.316385, -0.999575, -0.000453686, 0.00197105, 0.0290731, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.468377] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2715] 1718980693468258, 6.19504, 0.0124328, -0.231472, -0.316385, -0.999575, -0.000453686, 0.00197105, 0.0290731, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.471764] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2716] 1718980693471642, 6.19843, 0.012419, -0.231485, -0.316408, -0.999576, -0.000461418, 0.0019744, 0.0290332, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.474652] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2717] 1718980693474533, 6.20132, 0.012419, -0.231485, -0.316408, -0.999576, -0.000461418, 0.0019744, 0.0290332, 0, 0, -0.00226828, 0, 0, 0, 
[2024-06-21 10:38:13.477242] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2719] 1718980693477122, 6.20391, 0.012419, -0.231485, -0.316408, -0.999576, -0.000461418, 0.0019744, 0.0290332, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.480202] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2720] 1718980693480091, 6.20688, 0.0124354, -0.231481, -0.316422, -0.999575, -0.000428198, 0.00192168, 0.0290859, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.483313] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2721] 1718980693483202, 6.20999, 0.0124354, -0.231481, -0.316422, -0.999575, -0.000428198, 0.00192168, 0.0290859, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.486804] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2723] 1718980693486745, 6.21353, 0.0124354, -0.231481, -0.316422, -0.999575, -0.000428198, 0.00192168, 0.0290859, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.490034] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2724] 1718980693489922, 6.21671, 0.0124451, -0.231471, -0.316415, -0.999581, -0.000421549, 0.00214501, 0.0288694, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.492518] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2725] 1718980693492351, 6.21913, 0.0124451, -0.231471, -0.316415, -0.999581, -0.000421549, 0.00214501, 0.0288694, 0, 0, 0, 0, 0.0445939, -0.0433281, 
[2024-06-21 10:38:13.495103] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2726] 1718980693494987, 6.22177, 0.0124451, -0.231471, -0.316415, -0.999581, -0.000421549, 0.00214501, 0.0288694, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.497768] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2728] 1718980693497652, 6.22444, 0.0124451, -0.231471, -0.316415, -0.999581, -0.000421549, 0.00214501, 0.0288694, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.502169] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2729] 1718980693502054, 6.22884, 0.012432, -0.231465, -0.316411, -0.999583, -0.000413074, 0.00219166, 0.0287835, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.504582] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2730] 1718980693504470, 6.23125, 0.012432, -0.231465, -0.316411, -0.999583, -0.000413074, 0.00219166, 0.0287835, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.507442] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2732] 1718980693507323, 6.23411, 0.012432, -0.231465, -0.316411, -0.999583, -0.000413074, 0.00219166, 0.0287835, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.510010] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2733] 1718980693509899, 6.23668, 0.0124532, -0.231458, -0.316418, -0.999583, -0.000392285, 0.00217382, 0.0287963, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.512594] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2734] 1718980693512482, 6.23927, 0.0124532, -0.231458, -0.316418, -0.999583, -0.000392285, 0.00217382, 0.0287963, 0.00211675, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.516898] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2736] 1718980693516825, 6.24361, 0.0124532, -0.231458, -0.316418, -0.999583, -0.000392285, 0.00217382, 0.0287963, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.520068] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2737] 1718980693519947, 6.24673, 0.0124569, -0.231465, -0.316379, -0.999582, -0.000405532, 0.00232892, 0.0288196, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.522288] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2738] 1718980693522177, 6.24896, 0.0124569, -0.231465, -0.316379, -0.999582, -0.000405532, 0.00232892, 0.0288196, 0, 0, 0.00387842, 0, 0, 0, 
[2024-06-21 10:38:13.524798] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2739] 1718980693524683, 6.25147, 0.0124569, -0.231465, -0.316379, -0.999582, -0.000405532, 0.00232892, 0.0288196, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.527462] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2741] 1718980693527348, 6.25413, 0.0124569, -0.231465, -0.316379, -0.999582, -0.000405532, 0.00232892, 0.0288196, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.529926] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2742] 1718980693529815, 6.2566, 0.0124826, -0.231433, -0.316427, -0.999587, -0.000473233, 0.00224306, 0.028655, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.533849] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2743] 1718980693533734, 6.26052, 0.0124826, -0.231433, -0.316427, -0.999587, -0.000473233, 0.00224306, 0.028655, 0.00257806, 0.00323387, -0.00487288, 0, 0, 0, 
[2024-06-21 10:38:13.536402] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2744] 1718980693536318, 6.2631, 0.0124826, -0.231433, -0.316427, -0.999587, -0.000473233, 0.00224306, 0.028655, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.539139] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2746] 1718980693538959, 6.26574, 0.0124779, -0.231459, -0.316375, -0.999582, -0.000409935, 0.00233842, 0.028799, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.541831] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2747] 1718980693541717, 6.2685, 0.0124779, -0.231459, -0.316375, -0.999582, -0.000409935, 0.00233842, 0.028799, 0, -0.00264612, 0.00520689, 0, 0, 0, 
[2024-06-21 10:38:13.544308] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2748] 1718980693544200, 6.27098, 0.0124779, -0.231459, -0.316375, -0.999582, -0.000409935, 0.00233842, 0.028799, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.549105] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2750] 1718980693548952, 6.27574, 0.0124779, -0.231459, -0.316375, -0.999582, -0.000409935, 0.00233842, 0.028799, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.552032] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2751] 1718980693551919, 6.2787, 0.0124627, -0.231474, -0.316291, -0.999578, -0.000335862, 0.00250296, 0.0289251, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.554542] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2752] 1718980693554431, 6.28122, 0.0124627, -0.231474, -0.316291, -0.999578, -0.000335862, 0.00250296, 0.0289251, 0, 0, 0.0084324, 0, 0, 0, 
[2024-06-21 10:38:13.557504] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2754] 1718980693557388, 6.28417, 0.0124627, -0.231474, -0.316291, -0.999578, -0.000335862, 0.00250296, 0.0289251, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.559931] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2755] 1718980693559819, 6.2866, 0.0124731, -0.231466, -0.316312, -0.99958, -0.000347939, 0.00245401, 0.0288626, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.564967] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2756] 1718980693564853, 6.29164, 0.0124731, -0.231466, -0.316312, -0.99958, -0.000347939, 0.00245401, 0.0288626, 0, 0, -0.00206353, 0, 0, 0, 
[2024-06-21 10:38:13.567786] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2758] 1718980693567674, 6.29446, 0.0124731, -0.231466, -0.316312, -0.99958, -0.000347939, 0.00245401, 0.0288626, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.570196] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2759] 1718980693570083, 6.29687, 0.0125206, -0.231455, -0.316363, -0.999583, -0.000414713, 0.00243234, 0.0287706, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.572972] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2760] 1718980693572852, 6.29964, 0.0125206, -0.231455, -0.316363, -0.999583, -0.000414713, 0.00243234, 0.0287706, 0.00474931, 0, -0.00508351, 0, 0, 0, 
[2024-06-21 10:38:13.575439] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2761] 1718980693575327, 6.30211, 0.0125206, -0.231455, -0.316363, -0.999583, -0.000414713, 0.00243234, 0.0287706, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.580426] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2763] 1718980693580307, 6.30709, 0.0125206, -0.231455, -0.316363, -0.999583, -0.000414713, 0.00243234, 0.0287706, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.583187] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2764] 1718980693583074, 6.30986, 0.0125373, -0.231454, -0.31636, -0.999582, -0.000437455, 0.00249078, 0.0287833, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.585871] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2765] 1718980693585705, 6.31249, 0.0125373, -0.231454, -0.31636, -0.999582, -0.000437455, 0.00249078, 0.0287833, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.588340] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2767] 1718980693588227, 6.31501, 0.0125308, -0.231463, -0.316368, -0.999583, -0.000433845, 0.00246039, 0.028784, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.591250] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2768] 1718980693591127, 6.31791, 0.0125308, -0.231463, -0.316368, -0.999583, -0.000433845, 0.00246039, 0.028784, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.595809] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2769] 1718980693595651, 6.32243, 0.0125308, -0.231463, -0.316368, -0.999583, -0.000433845, 0.00246039, 0.028784, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.598444] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2771] 1718980693598333, 6.32512, 0.0125308, -0.231463, -0.316368, -0.999583, -0.000433845, 0.00246039, 0.028784, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.601185] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2772] 1718980693601032, 6.32782, 0.0125644, -0.231455, -0.31638, -0.999583, -0.000408897, 0.00248706, 0.0287816, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.603732] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2773] 1718980693603618, 6.3304, 0.0125644, -0.231455, -0.31638, -0.999583, -0.000408897, 0.00248706, 0.0287816, 0.00336227, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.606455] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2774] 1718980693606366, 6.33315, 0.0125644, -0.231455, -0.31638, -0.999583, -0.000408897, 0.00248706, 0.0287816, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.612262] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2776] 1718980693612146, 6.33893, 0.0125778, -0.231453, -0.316392, -0.999583, -0.000427725, 0.00252808, 0.0287553, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.614313] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2777] 1718980693614186, 6.34097, 0.0125778, -0.231453, -0.316392, -0.999583, -0.000427725, 0.00252808, 0.0287553, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.617070] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2779] 1718980693616950, 6.34373, 0.0125778, -0.231453, -0.316392, -0.999583, -0.000427725, 0.00252808, 0.0287553, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.619522] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2780] 1718980693619409, 6.34619, 0.0125626, -0.231468, -0.316466, -0.999582, -0.000424761, 0.00234115, 0.0288281, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.622312] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2781] 1718980693622197, 6.34898, 0.0125626, -0.231468, -0.316466, -0.999582, -0.000424761, 0.00234115, 0.0288281, 0, 0, -0.00738044, 0, -0.0373826, 0, 
[2024-06-21 10:38:13.624759] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2782] 1718980693624648, 6.35143, 0.0125626, -0.231468, -0.316466, -0.999582, -0.000424761, 0.00234115, 0.0288281, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.630109] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2784] 1718980693630000, 6.35678, 0.012538, -0.231456, -0.316505, -0.999584, -0.000430129, 0.00233823, 0.0287271, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.632029] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2785] 1718980693631913, 6.3587, 0.012538, -0.231456, -0.316505, -0.999584, -0.000430129, 0.00233823, 0.0287271, -0.00246325, 0, -0.00390284, 0, 0, 0, 
[2024-06-21 10:38:13.634805] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2786] 1718980693634657, 6.36144, 0.012538, -0.231456, -0.316505, -0.999584, -0.000430129, 0.00233823, 0.0287271, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.637131] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2788] 1718980693637027, 6.36381, 0.012538, -0.231456, -0.316505, -0.999584, -0.000430129, 0.00233823, 0.0287271, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.639632] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2789] 1718980693639516, 6.3663, 0.01255, -0.231475, -0.316508, -0.999584, -0.000398703, 0.00244581, 0.0287501, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.643428] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2790] 1718980693643309, 6.37009, 0.01255, -0.231475, -0.316508, -0.999584, -0.000398703, 0.00244581, 0.0287501, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.646106] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2791] 1718980693645985, 6.37277, 0.01255, -0.231475, -0.316508, -0.999584, -0.000398703, 0.00244581, 0.0287501, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.648410] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2793] 1718980693648290, 6.37507, 0.0125595, -0.231474, -0.316479, -0.999584, -0.000427599, 0.00253311, 0.0287088, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.650977] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2794] 1718980693650855, 6.37764, 0.0125595, -0.231474, -0.316479, -0.999584, -0.000427599, 0.00253311, 0.0287088, 0, 0, 0.00291303, 0, 0, 0, 
[2024-06-21 10:38:13.653446] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2795] 1718980693653333, 6.38012, 0.0125595, -0.231474, -0.316479, -0.999584, -0.000427599, 0.00253311, 0.0287088, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.656185] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2796] 1718980693656069, 6.38285, 0.0125595, -0.231474, -0.316479, -0.999584, -0.000427599, 0.00253311, 0.0287088, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.659605] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2798] 1718980693659480, 6.38626, 0.012538, -0.231477, -0.316423, -0.999585, -0.000420355, 0.00245395, 0.0287036, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.662264] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2799] 1718980693662150, 6.38893, 0.012538, -0.231477, -0.316423, -0.999585, -0.000420355, 0.00245395, 0.0287036, -0.002153, 0, 0.00551611, 0, 0, 0, 
[2024-06-21 10:38:13.664639] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2800] 1718980693664530, 6.39131, 0.012538, -0.231477, -0.316423, -0.999585, -0.000420355, 0.00245395, 0.0287036, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.667303] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2802] 1718980693667181, 6.39396, 0.012538, -0.231477, -0.316423, -0.999585, -0.000420355, 0.00245395, 0.0287036, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.669921] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2803] 1718980693669801, 6.39658, 0.0125011, -0.231476, -0.316382, -0.999584, -0.000371553, 0.00233829, 0.0287605, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.674392] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2804] 1718980693674278, 6.40106, 0.0125011, -0.231476, -0.316382, -0.999584, -0.000371553, 0.00233829, 0.0287605, -0.00368602, 0, 0.00410437, 0, 0, 0, 
[2024-06-21 10:38:13.677040] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2806] 1718980693676952, 6.40374, 0.0125011, -0.231476, -0.316382, -0.999584, -0.000371553, 0.00233829, 0.0287605, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.679680] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2807] 1718980693679558, 6.40634, 0.0124958, -0.231467, -0.316332, -0.999584, -0.000391498, 0.00229758, 0.0287458, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.682468] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2808] 1718980693682270, 6.40905, 0.0124958, -0.231467, -0.316332, -0.999584, -0.000391498, 0.00229758, 0.0287458, 0, 0, 0.00500533, 0, 0, 0, 
[2024-06-21 10:38:13.685358] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2809] 1718980693685247, 6.41203, 0.0124958, -0.231467, -0.316332, -0.999584, -0.000391498, 0.00229758, 0.0287458, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.687443] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2811] 1718980693687330, 6.41411, 0.0124958, -0.231467, -0.316332, -0.999584, -0.000391498, 0.00229758, 0.0287458, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.691498] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2812] 1718980693691387, 6.41817, 0.0124745, -0.231467, -0.316285, -0.999583, -0.000400261, 0.00237402, 0.0287595, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.693660] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2813] 1718980693693540, 6.42032, 0.0124745, -0.231467, -0.316285, -0.999583, -0.000400261, 0.00237402, 0.0287595, -0.00212827, 0, 0.00468834, 0, 0, 0, 
[2024-06-21 10:38:13.696363] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2814] 1718980693696251, 6.42303, 0.0124745, -0.231467, -0.316285, -0.999583, -0.000400261, 0.00237402, 0.0287595, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.698716] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2816] 1718980693698609, 6.42539, 0.0124803, -0.231478, -0.316274, -0.999584, -0.000387041, 0.00242954, 0.0287289, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.701669] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2817] 1718980693701550, 6.42833, 0.0124803, -0.231478, -0.316274, -0.999584, -0.000387041, 0.00242954, 0.0287289, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.705773] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2818] 1718980693705606, 6.43239, 0.0124803, -0.231478, -0.316274, -0.999584, -0.000387041, 0.00242954, 0.0287289, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.708619] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2820] 1718980693708507, 6.43529, 0.0124803, -0.231478, -0.316274, -0.999584, -0.000387041, 0.00242954, 0.0287289, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.711082] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2821] 1718980693710968, 6.43775, 0.0124437, -0.231483, -0.316265, -0.999579, -0.00031211, 0.00247714, 0.0289174, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.713842] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2822] 1718980693713730, 6.44051, 0.0124437, -0.231483, -0.316265, -0.999579, -0.00031211, 0.00247714, 0.0289174, -0.00366555, 0, 0, 0, 0, 0.0377472, 
[2024-06-21 10:38:13.716789] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2824] 1718980693716701, 6.44348, 0.0124437, -0.231483, -0.316265, -0.999579, -0.00031211, 0.00247714, 0.0289174, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.719126] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2825] 1718980693718966, 6.44575, 0.0124114, -0.231463, -0.316314, -0.999579, -0.000301077, 0.00233049, 0.0289146, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.722274] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2826] 1718980693722149, 6.44893, 0.0124114, -0.231463, -0.316314, -0.999579, -0.000301077, 0.00233049, 0.0289146, -0.00322277, 0, -0.00487931, 0, 0, 0, 
[2024-06-21 10:38:13.724865] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2827] 1718980693724752, 6.45154, 0.0124114, -0.231463, -0.316314, -0.999579, -0.000301077, 0.00233049, 0.0289146, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.727683] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2829] 1718980693727553, 6.45434, 0.0124114, -0.231463, -0.316314, -0.999579, -0.000301077, 0.00233049, 0.0289146, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.730157] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2830] 1718980693730042, 6.45683, 0.0124258, -0.231457, -0.316443, -0.999582, -0.00037494, 0.00220311, 0.0288281, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.733455] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2831] 1718980693733348, 6.46013, 0.0124258, -0.231457, -0.316443, -0.999582, -0.00037494, 0.00220311, 0.0288281, 0, 0, -0.0128584, 0, 0, 0, 
[2024-06-21 10:38:13.736883] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2833] 1718980693736821, 6.46361, 0.0124258, -0.231457, -0.316443, -0.999582, -0.00037494, 0.00220311, 0.0288281, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.740278] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2834] 1718980693740164, 6.46695, 0.01244, -0.231446, -0.31646, -0.999582, -0.000407724, 0.00228492, 0.0288238, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.742522] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2835] 1718980693742358, 6.46914, 0.01244, -0.231446, -0.31646, -0.999582, -0.000407724, 0.00228492, 0.0288238, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.744851] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2836] 1718980693744739, 6.47152, 0.01244, -0.231446, -0.31646, -0.999582, -0.000407724, 0.00228492, 0.0288238, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.747469] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2838] 1718980693747351, 6.47414, 0.01244, -0.231446, -0.31646, -0.999582, -0.000407724, 0.00228492, 0.0288238, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.750612] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2839] 1718980693750501, 6.47729, 0.0124264, -0.231439, -0.316462, -0.999584, -0.000459523, 0.00231823, 0.0287473, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.753958] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2840] 1718980693753852, 6.48064, 0.0124264, -0.231439, -0.316462, -0.999584, -0.000459523, 0.00231823, 0.0287473, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:13.757145] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [2842] 1718980693757032, 6.48382, 0.0124264, -0.231439, -0.316462, -0.999584, -0.000459523, 0.00231823, 0.0287473, 0, 0, 0, 0, 0, 0, 
